Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,Enz,Product,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,k_act,KM,k_inact,p,k_enz,k_rem,cytoplasm,ER,mit
8.42,0.0001782319719604814,8.033398779366289,0.024787606356157413,18.84054447809271,0.47783789205403826,2.022655316836368,2.324009700884613,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.43,0.00017948057890622654,7.963873182876951,0.02453388412142233,18.860478861021175,0.4778178860701413,2.0145809801576915,2.3149833403919766,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.44,0.00018088307480689883,7.894820909882782,0.024282660973647525,18.880285604117784,0.4777980736368412,2.0065388712803003,2.3059855953910757,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.45,0.00018238064069220114,7.826240491664246,0.024033911411240172,18.899965013337404,0.4777784530766858,1.9985288617517059,2.2970165707328793,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.46,0.00018394013982203552,7.758130442383758,0.02378761068199227,18.91951740222413,0.4777590227247623,1.9905508236242104,2.288076364380672,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.47,0.00018554274016437748,7.690489259681178,0.023543734560396923,18.938943092037313,0.4777397809283671,1.9826046294532185,2.279165067628604,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.48,0.0001871778565949764,7.623315425080205,0.023302259228338718,18.95824241179408,0.4777207260468081,1.9746901522955236,2.2702827653135333,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.49,0.00018883955752191326,7.5566074043078,0.02306316120281392,18.97741569827208,0.4777018564512682,1.9668072657076092,2.2614295360205707,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.5,0.00019052445461102907,7.490363647562215,0.022826417292132674,18.996463295988036,0.4776831705247055,1.9589558437439294,2.2526054522828067,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.51,0.00019223065221653804,7.42458258974453,0.022592004572719964,19.01538555715821,0.47766466666178015,1.9511357609551934,2.243810580774972,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.52,0.0001939571936844355,7.359262650674606,0.02235990037529609,19.034182841649873,0.47764634326879357,1.9433468923866388,2.2350449825009173,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.53,0.00019570362280567824,7.2944022353048785,0.022130082273195774,19.052855516929597,0.47762819876363016,1.9355891135763066,2.2263087129756323,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.54,0.0001974697530185554,7.229999733928888,0.021902528074818295,19.071403958007206,0.47761023157570415,1.9278623005533122,2.2176018224019645,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.55,0.000199255548384654,7.166053522387736,0.021677215818269754,19.08982854737681,0.47759244014590924,1.9201663298361087,2.20892435584244,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.56,0.00020106105037892056,7.102561962276755,0.0214541237668508,19.108129674956214,0.477574822926569,1.912501078430763,2.2002763533871157,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.57,0.0002028864140743138,7.039523401151854,0.021233230406637955,19.126307738022618,0.4775573783813897,1.904866423829207,2.1916578503128523,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.58,0.00020473184211149882,6.976936172741161,0.021014514442163998,19.144363141149377,0.4775401049854103,1.8972622440075082,2.183068877240047,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.59,0.00020659754800127203,6.914798597157309,0.020797954793162335,19.162296296140664,0.47752300122495295,1.8896884174241277,2.1745094602847863,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.6,0.0002084837487064696,6.853108981110926,0.02058353059131533,19.18010762196446,0.4775060655975746,1.882144823018184,2.1659796212062155,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.61,0.00021039069253994173,6.791865618128729,0.020371221178113495,19.197797544680974,0.47748929661201744,1.8746313402077104,2.1574793775413474,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.62,0.00021231857412375637,6.731066788762365,0.02016100610027331,19.215366497381773,0.47747269278815935,1.8671478488879178,2.149008742768487,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.63,0.0002142676467976526,6.670710760819823,0.01995286510983235,19.232814920104627,0.4774562526569652,1.8596942294294543,2.1405677264058762,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.64,0.00021623814012211917,6.6107957895701395,0.019746778159266513,19.25014325977605,0.4774399747604372,1.8522703626766688,2.132156334184444,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.65,0.00021823029895581204,6.55132011798146,0.019542725400347814,19.26735197012222,0.47742385765156375,1.844876129945868,2.1237745681369016,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.66,0.00022024439178970344,6.49228197693601,0.019340687181554076,19.284441511600495,0.47740789989427074,1.837511413023581,2.115422426740811,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.67,0.0002222806777841594,6.433679585457468,0.019140644044937948,19.301412351319563,0.4773921000633694,1.830176094164824,2.1070999050369594,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.68,0.00022433942774043695,6.3755111509472,0.01894257672450534,19.318264962951876,0.4773764567445053,1.8228700560913649,2.0988069947239647,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.69,0.0002264209155688778,6.317774869396729,0.018746466143507723,19.33499982666461,0.47736096853410886,1.8155931819899873,2.0905436843069607,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.7,0.00022852539995063854,6.260468925639278,0.01855229341269662,19.35161742901407,0.47734563403934044,1.8083453555107671,2.0823099591597525,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.71,0.00023065315068909064,6.203591493557272,0.018360039827449697,19.368118262884767,0.4773304518780433,1.8011264607653277,2.07410580168334,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.72,0.0002328044366469378,6.147140736339006,0.01816968686659385,19.38450282736623,0.47731542067868593,1.793936382325139,2.065931191352048,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.73,0.00023497952686760246,6.09111480669213,0.01798121618965607,19.40077162769061,0.4773005390803148,1.786775005219764,2.0577861048618993,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.74,0.00023717871568664796,6.035511847104572,0.017794609636512027,19.41692517508678,0.4772858057324947,1.7796422149351816,2.0496705161591207,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.75,0.0002394022714847107,5.980329990029022,0.017609849221990312,19.432963986792277,0.47727121929526883,1.7725378974119719,2.0415843966708658,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.76,0.00024165047854605027,5.925567358166338,0.017426917137554104,19.44888858584661,0.4772567784390935,1.7654619390436885,2.0335277152695643,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.77,0.0002439236372715735,5.8712220647236295,0.017245795751254372,19.46469950093492,0.4772424818447774,1.758414226675189,2.025500438304052,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.78,0.00024622204026529434,5.817292213556485,0.0170664675987915,19.48039726651962,0.47722832820345673,1.7513946476007154,2.0175025299511558,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.79,0.00024854598811322674,5.763775899495871,0.016888915388143223,19.495982422500852,0.4772143162165129,1.744403089562384,2.00953395205252,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.8,0.00025089578054924373,5.710671208604094,0.01671312199846149,19.511455514042716,0.47720044459551103,1.7374394407485292,2.001594664144456,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.81,0.00025327173025684133,5.657976218305264,0.01653907047250263,19.526817091800464,0.4771867120621852,1.730503589791705,1.993684623862641,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.82,0.00025567414845236423,5.605688997721769,0.016366744020735083,19.542067711473507,0.47717311734834483,1.7235954257672597,1.9858037867257625,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.83,0.0002581033413240705,5.553807607918819,0.01619612602062416,19.557207933630306,0.477159659195814,1.7167148381916875,1.9779521061868286,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.84,0.0002605596278224938,5.502330102065878,0.016027200008974386,19.572238323971675,0.4771463363564178,1.7098617170205948,1.9701295339898994,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.85,0.0002630433269421942,5.45125452574579,0.015859949686487712,19.587159452820245,0.4771331475918849,1.7030359526473307,1.9623360199851756,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.86,0.00026555476250940846,5.400578917192741,0.015694358916962914,19.601971894940608,0.4771200916737864,1.696237435901335,1.9545715121907885,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.87,0.0002680942579831479,5.350301307493426,0.015530411720138164,19.616676229817333,0.4771071673835211,1.689466058046105,1.9468359570794003,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.88,0.00027066214434186904,5.300419721090234,0.015368092275232484,19.631273040953108,0.4770943735121604,1.682721710776268,1.939129299501685,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.89,0.00027325876201933095,5.250932174900655,0.015207384925865798,19.64576291634081,0.4770817088606536,1.6760042862237439,1.9314514824286986,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.9,0.00027588444984673154,5.201836680721955,0.015048274162149934,19.660146447475086,0.4770691722392926,1.669313676940502,1.9238024478152298,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.91,0.0002785395523150807,5.153131243585557,0.014890744637197315,19.674424229608974,0.47705676246803685,1.6626497759106789,1.9161821358607347,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.92,0.0002812244183965001,5.10481386291073,0.01473478115987176,19.68859686119031,0.4770444783762477,1.656012476542417,1.9085904853826465,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.93,0.0002839394053724776,5.056882531975068,0.014580368686654977,19.702664945276894,0.4770323188029266,1.649401672670749,1.9010274340479516,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.94,0.00028668487491411,5.00933523845667,0.014427492329974449,19.716629088087494,0.47702028259647183,1.642817258554644,1.8934929181360767,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.95,0.0002894611896447987,4.9621699656498,0.01427613735692488,19.730489897920258,0.4770083686143483,1.6362591288686816,1.885986872780032,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.96,0.0002922687038051422,4.915384695264253,0.014126289191617744,19.744247982087003,0.476996575722272,1.6297271786843328,1.8785092323166528,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.97,0.0002951077976646214,4.868977397106202,0.013977933406520303,19.75790395821419,0.47698490279721845,1.6232213035389662,1.8710599289955214,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.98,0.0002979788481810734,4.822946037876618,0.013831055729840164,19.771458444607333,0.4769733487248576,1.616741399377007,1.8636388940797783,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
8.99,0.0003008822363981794,4.7772885801368465,0.013685642039300469,19.784912061559194,0.47696191239987384,1.6102873625567038,1.8562460577914701,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.0,0.00030381834118658086,4.732002996689252,0.01354167831763379,19.7982654174523,0.4769505927219723,1.603859089752313,1.8488813519004674,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.01,0.0003067875546134739,4.6870872352634665,0.013399150761873297,19.811519142886162,0.4769393886056868,1.5974564781942937,1.8415447033670014,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.02,0.00030979027002158875,4.642539245906567,0.013258045698583937,19.824673864207405,0.47692829897277234,1.591079425483008,1.8342360392726622,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.03,0.0003128268851352436,4.59835697384649,0.013118349605949178,19.83773021040656,0.47691732275418747,1.5847278296372604,1.8269552855356135,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.04,0.00031589780800267094,4.55453838367557,0.01298004905647016,19.850688788820626,0.4769064588832756,1.578401588928823,1.8197023713903109,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.05,0.00031900344468226865,4.511081409237169,0.012843130835705091,19.86355023548248,0.4768957063098945,1.5721006022253365,1.8124772201045851,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.06,0.00032214420764331694,4.467983987814162,0.012707581861262593,19.876315180771364,0.4768850639907767,1.5658247687563769,1.805279755312661,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.07,0.00032532051419724894,4.425244053744627,0.012573389197928603,19.888984255827236,0.47687453089132986,1.5595739881571349,1.7981098998325367,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.08,0.0003285327955065224,4.382859557582314,0.012440540020399396,19.90155807097259,0.4768641059799657,1.5533481603366255,1.7909675789684427,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.09,0.0003317814805023497,4.340828431136449,0.012309021681951068,19.91403725489176,0.47685378823842495,1.5471471857181045,1.783852714464786,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.1,0.0003350670022577822,4.29914860132575,0.012178821687227111,19.92642243910495,0.4768435766576857,1.5409709651437935,1.7767652269020786,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.11,0.00033838980057754754,4.257817995808313,0.012049927681180172,19.93871425165892,0.47683347023630074,1.5348193998361659,1.7697050366705778,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.12,0.0003417503276454915,4.216834563042806,0.011922327419366512,19.950913290275235,0.4768234679739126,1.5286923912581367,1.7626720668893454,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.13,0.00034514903668176293,4.176196235517064,0.011796008825079841,19.963020170358963,0.47681356888298526,1.5225898413688144,1.75566623790338,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.14,0.00034858638164727526,4.135900928790068,0.011670959990840045,19.97503552624948,0.4768037719891097,1.5165116526301696,1.7486874671402461,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
9.15,0.00035206282494948225,4.095946566472623,0.01154716913957899,19.9869599786057,0.4767940763230343,1.5104577278332816,1.7417356728484532,0.01,1.65,0.64,0.09,4.88,1.18,2.08,32.24,29.09,0.7,3.0,2.8,13.4,153.0,0.16,7.0,0.05,79.0,3.5,0.81,4.5,5.0,0.62,0.4,4.0,3.0,3.0,1.0,1.0,1.0
