Time,R,O,I1,S,A,I2,open_probability,Phi1,k1,L1,l2,lminus2,c,L3,Phi2,k2,l4,Phi_minus2,kminus1,kminus2,kminus3,lminus4,L5,Phi3,k3,Phi4,k4,l6,Phi_minus4,kminus4,lminus6,Phi5,IP3,compartment,v1,v2,v3,v4,v5
1.55,0.00046824310254497405,6.988898580584397e-05,0.006190925825511565,2.1952632825203826e-07,0.3377569606877494,0.6555137618720615,0.008539397087994597,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.005375773447090245,-0.005057230008536063,-4.231692203804764e-08,0.0053885488771405685,0.04237888246817312
1.56,0.00046507179069047366,6.976278535982593e-05,0.006140560494449195,2.191069746808703e-07,0.33739182037040916,0.6559325654521181,0.008502529473062468,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00533161636509763,-0.0050158926395460594,-4.155663204213562e-08,0.0053441657324236405,0.04138599920415664
1.57,0.00046192853281198,6.963881310412534e-05,0.006090606848593193,2.1869513951287203e-07,0.3370360430076205,0.656341564102732,0.008466722160746341,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.005287825089382723,-0.004974892509683334,-4.081317220503663e-08,0.005300153357357298,0.040417790912539275
1.58,0.0004588130451349091,6.951702017601996e-05,0.006041061529243241,2.1829065650469587e-07,0.3366893886839389,0.6567410014308518,0.008431941930212091,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.005244396507242191,-0.004934226884393003,-4.0086132632641214e-08,0.0052565085187989205,0.0394736317364468
1.59,0.00045572504762953457,6.939735889786814e-05,0.005991921204935763,2.1789336345978568e-07,0.3363516236300684,0.6571311148651063,0.008398156735435735,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.005201327534991396,-0.004893893050854204,-3.937511381455583e-08,0.005213228015664338,0.0385529117997786
1.6,0.00045266426393932637,6.927978274721001e-05,0.005943182571227389,2.175031021259111e-07,0.33602252006542604,0.6575121358135592,0.008365335657397298,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0051586151175702704,-0.0048538883178201,-3.867972635118207e-08,0.005170308678454846,0.03765503679827931
1.61,0.0004496304213115505,6.916424632764264e-05,0.005894842350480014,2.1711971809539048e-07,0.33570185604473785,0.6578842898174261,0.008333448858497199,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.005116256228165406,-0.004814210015458552,-3.799959068891465e-08,0.005127747368802789,0.03677942760107977
1.62,0.000446623250529984,6.905070534044775e-05,0.005846897291647438,2.1674306070792235e-07,0.3353894153085635,0.6582477967008592,0.00830246753907983,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.005074247867846682,-0.00477485549519347,-3.7334336863101675e-08,0.005085540979033687,0.03592551986243997
1.6300000000000001,0.0004436424858496139,6.89391165569511e-05,0.005799344170063604,2.1637298295594994e-07,0.33508498713764984,0.6586028707168983,0.008272363895955702,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0050325870652169445,-0.00473582212954689,-3.668360424844009e-08,0.005043686431743473,0.035092763643434166
1.6400000000000001,0.0004406878649332044,6.88294377915938e-05,0.005752179787232397,2.1600934139248598e-07,0.33478836621101443,0.6589497206896882,0.008243111082819445,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004991270876073473,-0.004697107311981801,-3.604704131648541e-08,0.00500218067938954,0.03428062304332058
1.6500000000000001,0.00043775912878962753,6.872162787569609e-05,0.00570540097061902,2.1565199604132797e-07,0.3344993524676641,0.6592885501530568,0.008214683172466814,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004950296383080109,-0.00465870845674575,-3.5424305399991915e-08,0.004961020703894384,0.03348857584035092
1.6600000000000001,0.0004348560217138629,6.86156466318947e-05,0.005659004573442926,2.1530081030959698e-07,0.3342177509718551,0.6596195574855472,0.008187055120719213,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004909660695449074,-0.004620622998715253,-3.48150624638512e-08,0.0049202035162606295,0.032716113141776804
1.67,0.0004319782912285833,6.851145484923626e-05,0.005612987474472304,2.1495565090253516e-07,0.3339433717818046,0.6599429360419957,0.008160202731969358,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004869360948631634,-0.004582848393241018,-3.4218986882339477e-08,0.004879726156196876,0.03196273904281699
1.68,0.00042912568802724773,6.840901425890881e-05,0.005567346577820105,2.146163877405001e-07,0.3336760298217652,0.6602588742817422,0.008134102626266427,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0048293943040168515,-0.004545382115994007,-3.3635761222478713e-08,0.004839585691753176,0.031227970294356755
1.69,0.00042629796591863524,6.83082875105946e-05,0.005522078812741609,2.142828938780959e-07,0.3334155447573755,0.6605675558935612,0.008108732207863584,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004789757948637814,-0.004508221662812341,-3.3065076033290615e-08,0.00479977921896578,0.03051133597915645
1.7,0.00042349488177275427,6.820923814942799e-05,0.005477181133433513,2.139550454253831e-07,0.33316174087420397,0.6608691599173963,0.00808406963515497,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0047504490948847185,-0.00447136454954908,-3.250662964074095e-08,0.0047603038615103704,0.029812377196349327
1.71,0.0004207161954680712,6.811183059354224e-05,0.00543265051883454,2.136327214711117e-07,0.3329144469594037,0.6611638608629801,0.008060093791933206,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004711464980224378,-0.004434808311920865,-3.19601279481913e-08,0.00472115677036318,0.02913064675401822
1.72,0.00041796166984000454,6.801603011218978e-05,0.005388483972427557,2.133158040079223e-07,0.33267349618639835,0.6614518288254193,0.00803678425990231,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004672802866925643,-0.004398550505357435,-3.142528424217609e-08,0.004682335123469661,0.0284657088696445
1.73,0.0004152310706306363,6.792180280442118e-05,0.00534467852204319,2.1300417785946432e-07,0.33243872600252217,0.6617332295978232,0.008014121292384279,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004634460041790405,-0.004362588704852049,-3.090181900334655e-08,0.0046438361254201865,0.027817138878225234
1.74,0.00041252416643959555,6.782911557830798e-05,0.005301231219664935,2.1269773060937892e-07,0.33220997801953756,0.6620082247810506,0.007992085789161009,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004596433815889826,-0.004326920504812787,-3.038945972241126e-08,0.004605657007132398,0.027184522947864442
1.75,0.00040984072867607284,6.773793613069539e-05,0.005258139141235749,2.1239635253209858e-07,0.33198709790695763,0.6622769718906489,0.007970659272396468,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004558721524305462,-0.004291543518914759,-2.98879407209252e-08,0.004567795025539841,0.026567457802647687
1.76,0.0004071805315119259,6.764823292747105e-05,0.005215399386466118,2.12099936525415e-07,0.33176993528810095,0.6625396244610586,0.007949823863586686,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004521320525875073,-0.004256455379953221,-2.939700297678994e-08,0.004530247463286716,0.02596555045260973
1.77,0.00040454335183584094,6.755997518433645e-05,0.005173009078643579,2.1180837804476903e-07,0.3315583436388089,0.662796332147151,0.007929562261488221,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004484228202942822,-0.004221653739697578,-2.8916393954326943e-08,0.004493011628428252,0.025378417930618125
1.78,0.00040192896920851565,6.7473132848068e-05,0.0051309653644437125,2.1152157503921763e-07,0.3313521801887572,0.6630472408231691,0.007909857720978138,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004447441961113682,-0.00418713626874633,-2.8445867438774987e-08,0.004456084854136677,0.024805687035992285
1.79,0.00039933716581883136,6.738767657825524e-05,0.005089265413742569,2.1123942788903407e-07,0.33115130582529595,0.6632924926791381,0.007890694032801234,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004410959229011857,-0.004152900656382901,-2.798518337510486e-08,0.004419464498412316,0.02424699408468789
1.8,0.000396767726440985,6.730357772950358e-05,0.005047906419430536,2.1096183934489917e-07,0.3309555849997525,0.6635322263148089,0.007872055504162307,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0043747774580430426,-0.004118944610432397,-2.7534107711024342e-08,0.004383147943799896,0.02370198466587692
1.81,0.0003942204383925519,6.722080833408989e-05,0.005006885597227635,2.1068871446864174e-07,0.3307648856361338,0.6637665768311992,0.007853926940123688,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004338894122160363,-0.0040852658571192725,-2.7092412244058278e-08,0.004347132597109608,0.023170313404759724
1.82,0.00039169509149345247,6.713934108505919e-05,0.004966200185500238,2.104199605754887e-07,0.33057907904216893,0.6639956759197936,0.007836293625770261,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0043033067176338645,-0.004051862140925919,-2.6659874472575796e-08,0.004311415889142953,0.022651643731450233
1.83,0.0003891914780257975,6.705914931975095e-05,0.004925847445079186,2.1015548717778516e-07,0.33039803982262844,0.6642196519494615,0.007819141309106038,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004268012762823417,-0.00401873122445216,-2.6236277450680023e-08,0.004275995274423024,0.022145647655778644
1.84,0.00038670939269458713,6.69802070037442e-05,0.00488582465907932,2.0989520593014712e-07,0.3302216457948655,0.6644386300511528,0.007802456184648429,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0042330097979549315,-0.003985870888275676,-2.5821409646840818e-08,0.004240868230929326,0.021652005547858844
1.85,0.00038424863258924044,6.690248871521042e-05,0.0048461291327203905,2.0963903057600934e-07,0.33004977790652,0.6646527322004264,0.007786224877687877,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0041982953848997626,-0.003953278930813318,-2.5415064806173997e-08,0.004206032259836699,0.021170405924274993
1.86,0.0003818089971459334,6.682596962966413e-05,0.004806758193149358,2.093868768955328e-07,0.3298823201553305,0.6648620772978695,0.007770434429182296,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.00416386710695722,-0.003920953168183366,-2.5017041816258607e-08,0.004171484885258564,0.020700545239741408
1.87,0.0003793902881107233,6.675062550510044e-05,0.004767709189264066,2.091386626548364e-07,0.3297191595110006,0.6650667812474588,0.007755072281257269,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004129722568640082,-0.0038888914340686827,-2.46271445764228e-08,0.004137223653993952,0.020242127684097055
1.8800000000000001,0.0003769923095034396,6.667643266751023e-05,0.004728979491538271,2.0889430755651904e-07,0.32956018583906665,0.6652669570329185,0.007740126263284429,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004095859395463045,-0.003857091579580773,-2.4245181870371257e-08,0.004103246135278717,0.01979486498449634
1.8900000000000001,0.0003746148675823215,6.660336799676273e-05,0.0046905664918480364,2.0865373319143908e-07,0.32940529182671546,0.6654627147921262,0.0077255845785118935,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004062275233734025,-0.003825551473124776,-2.387096724211349e-08,0.004069549920540302,0.0193584762126654
1.9000000000000001,0.0003722577708093823,6.65314089128466e-05,0.004652467603299461,2.0841686299171839e-07,0.3292543729105027,0.6656541618896146,0.007711435791221848,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.004028967750348217,-0.0037942690002653345,-2.3504318875032957e-08,0.0040361326231563716,0.018932687597092546
1.9100000000000001,0.00036992082981648336,6.646053336245995e-05,0.00461468026005776,2.0818362218494018e-07,0.32910732720592206,0.6658414029872209,0.007697668814391643,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.003995934632584899,-0.0037632420635934044,-2.3145059474100344e-08,0.004002991878217094,0.018517232340025225
1.92,0.00036760385737209914,6.639071980594047e-05,0.004577201917177658,2.0795393774950956e-07,0.32896405543877955,0.6660245401129289,0.007684272897836003,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.003963173587906854,-0.0037324685825939363,-2.279301615109129e-08,0.003970125342290749,0.018111850439155086
1.93,0.0003653066683487562,6.632194720452715e-05,0.004540030050435104,2.0772773837114704e-07,0.328824460878325,0.6662036727279501,0.007671237616809076,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.003930682343762391,-0.0037019464935144773,-2.2448020312733997e-08,0.003937530693192998,0.01771628851386564
1.94,0.0003630290796911303,6.625419500794482e-05,0.004503162156160307,2.0750495440048633e-07,0.32868844927209656,0.6663788977920916,0.007658552861045815,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,0.0038984586473899026,-0.003671673749234672,-2.2109907551741814e-08,0.0039052056297594687,0.017330299635928914
