Time,R,ins,IR,I2R,Rp,IRp,I2Rp,Ren,IRen,I2Ren,RPen,IRPen,I2RPen,kins,kins1d,kins2d,kins1den,kins2den,kyd,kyden,kyp,intk1,intk2,reck1,Rtotal,k1ub,k2ub,pansec,Kpan,mliver,vp,rholiver,vhep,vd,mkidney,Kkidney,r1,r2,r3,r4,r5,r6,r7,i1,i2,i3,i4,i5,i6,i7,f1,f2,f3,f4,f5,f6,bw,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,compartment1
5.83,19.77311843000988,100.0,11.024027246185591,3.4945042317510615,0.0005875036952767996,0.7617338819918773,0.328909907198049,4.606378183005825,0.007583035884163942,0.0014994498003370064,4.49348683665977e-06,0.0013117454390691066,0.0003418915520327914,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.972902232102514,-0.00024594318326907097,0.9626225553485168,0.06301699191126577,2.2618892268156787e-06,0.25172235394121845,0.07945674461073703,1.4597344077015588e-05,2.52510997020803e-06,5.772881731297475e-06,1.316282475326247e-06,3.244297496068354e-08,0.0001656973268541081,3.2168833382108095e-05,-0.003106954068545954,0.002204805449237118,0.0006989008463502124,3.162385170816404e-07,0.00041895363509553255,0.00018090044895892698,200.0,3.2965722271130025,0.49275362318840576,3.7893258503014082,86.99627209021331,13.003727909786683,1.3351117519807658,0.19956521739130434,1.53467696937207,0.3904977847450545,0.09563138700753701,0.39022938167816446,0.09558535347372776,0.0002684030668900217,4.6033533809247684e-05,1.0
5.84,19.753430380131,100.0,11.031578054161027,3.503329912563761,0.0005899398358560564,0.7636144598815908,0.3303344790128565,4.606347240505257,0.007603344073106329,0.001506067402184268,4.521637560857132e-06,0.001317587151054191,0.00034401364474234697,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9709304067914357,-0.00024645180036703075,0.9630246089135525,0.06314806682764482,2.271268368045817e-06,0.25188953738057557,0.07965513323602337,1.4636437340729683e-05,2.5363552657793175e-06,5.798359498409432e-06,1.3244525322580358e-06,3.2646223189388495e-08,0.00016612426885814492,3.2306378475416845e-05,-0.0031108442436683587,0.0022063156108322055,0.0007006659825127522,3.1753523934003705e-07,0.000419987952934875,0.0001816839634570711,200.0,3.2949898466661978,0.49275362318840576,3.7877434698546035,86.99083960912166,13.009160390878336,1.3344708878998102,0.19956521739130434,1.5340361052911144,0.39099069794725816,0.0958878618155886,0.3907214226404809,0.09584160978941544,0.0002692753067772835,4.625202617315749e-05,1.0
5.8500000000000005,19.733762077554694,100.0,11.039103462410742,3.512157599097358,0.000592380953938053,0.7654953809720559,0.33176233730249527,4.606316259516056,0.007623662932179947,0.001512701025345635,4.549911821397103e-06,0.0013234434465738299,0.0003461448767438924,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.968960566370505,-0.0002469600569950171,0.9634240422771798,0.06327904460510579,2.280666672661504e-06,0.2520561327649457,0.07985355554053436,1.4675551144446399e-05,2.5476286346546225e-06,5.823898947580695e-06,1.3326577754639858e-06,3.2850363350487086e-08,0.0001665513520490937,3.2444227675393265e-05,-0.0031147304103271763,0.0022078206924821485,0.0007024315198194716,3.188345098437274e-07,0.0004210224595346308,0.00018246928551637242,200.0,3.2934066612999553,0.49275362318840576,3.786160284488361,86.98539982030915,13.014600179690849,1.3338296978264819,0.19956521739130434,1.5333949152177861,0.3914831183015872,0.09614446955754857,0.39121296949456624,0.09609799840999633,0.00027014880702097566,4.647114755224058e-05,1.0
5.86,19.71411350240224,100.0,11.046603522869528,3.52098726484339,0.0005948270456931693,0.7673766403642645,0.33319348140892424,4.6062852400785,0.007643992409643446,0.0015193506701488447,4.578309915584632e-06,0.0013293143289794128,0.0003482852687710647,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.966992708831076,-0.0002474679515763889,0.9638208616932171,0.06340992478006949,2.290084125918702e-06,0.2522221413128837,0.08005201091445796,1.4714685388563634e-05,2.5589300832853698e-06,5.849500080073052e-06,1.340898284768599e-06,3.305539759052104e-08,0.00016697857520753224,3.258238083991122e-05,-0.0031186125725598934,0.0022093207045739056,0.000704197452968678,3.201363260306519e-07,0.00042205715220034547,0.00018325641477490834,200.0,3.2918226751738,0.49275362318840576,3.7845762983622055,86.97995272544387,13.020047274556134,1.333188183445389,0.19956521739130434,1.5327534008366932,0.39197504630409136,0.09640120955478086,0.3917040227371527,0.09635451865630787,0.00027102356693864404,4.669089847299246e-05,1.0
5.87,19.69448463481502,100.0,11.054078287377349,3.529818883362016,0.0005972781072762344,0.7692582331760507,0.3346279106633912,4.606254182232826,0.007664332453872446,0.0015260163368701043,4.606832140741688e-06,0.0013351998015839878,0.0003504348416001335,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.965026832166551,-0.0002479754825427969,0.9642150734032543,0.06354070689106943,2.2995207130135024e-06,0.2523875642406889,0.08025049874960852,1.4753839973704459e-05,2.5702596180491766e-06,5.875162896949902e-06,1.349174140160514e-06,3.326132805615499e-08,0.0001674059371170171,3.2720837825346445e-05,-0.003122490734399919,0.00221081565747547,0.0007059637766724032,3.214406853301719e-07,0.0004230920282468279,0.00018404535086486516,200.0,3.2902378924383817,0.49275362318840576,3.7829915156267875,86.9744983261808,13.025501673819207,1.3325463464375447,0.19956521739130434,1.532111563828849,0.39246648245031845,0.09665808113009694,0.3921945828644701,0.09661116985063518,0.0002718995858483342,4.6911279461755995e-05,1.0
5.88,19.67487545495452,100.0,11.061527807679502,3.538652428281876,0.0005997341348266088,0.7711401545420472,0.3360656243864696,4.60622308601923,0.0076846830133592975,0.0015326980257342406,4.635478794206431e-06,0.0013410998676623832,0.00035259361597894667,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.96306293437238,-0.000248482648334158,0.964606683636675,0.06367139047874594,2.308976419082444e-06,0.2525524027624096,0.08044901843942343,1.4793014800716647e-05,2.581617245250088e-06,5.900887399076826e-06,1.3574854215189448e-06,3.346815689417043e-08,0.00016783343656407736,3.2859598487092965e-05,-0.0031263648998765756,0.0022123055615359006,0.0007077304856563753,3.2274758516311645e-07,0.000424127084998126,0.00018483609341255828,200.0,3.288652317235486,0.49275362318840576,3.7814059404238916,86.96903662416184,13.030963375838159,1.3319041884803717,0.19956521739130434,1.531469405871676,0.3929574272353157,0.09691508360775147,0.39268465037224737,0.09686795131670864,0.0002727768630683136,4.713229104283401e-05,1.0
5.89,19.655285943002298,100.0,11.068952135426782,3.5474878732999526,0.0006021951244682686,0.773022399613641,0.337506621888096,4.606191951477866,0.007705044036712867,0.0015393957369148501,4.664250173332391e-06,0.0013470145304513299,0.0003547616126482467,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9611010134460591,-0.00024898944739862956,0.96499569861068,0.06380197508584026,2.3184512292028342e-06,0.25271665808984617,0.08064756937895973,1.483220977067227e-05,2.59300297111881e-06,5.926673587122173e-06,1.3658322086957498e-06,3.367588625145986e-08,0.00016826107233820862,3.29986626794127e-05,-0.003130235073015109,0.0022137904270853564,0.0007094975746599906,3.2405702294182917e-07,0.0004251623197875026,0.0001856286420384528,200.0,3.287065953698053,0.49275362318840576,3.779819576886459,86.96356762101591,13.03643237898409,1.3312617112477114,0.19956521739130434,1.5308269286390157,0.3934478811536299,0.0971722163134403,0.39317422575571176,0.09712486237970122,0.00027365539791812665,4.735393373907215e-05,1.0
5.9,19.635716079159963,100.0,11.076351322175652,3.5563251921814345,0.0006046610723098879,0.7749049635589306,0.33895090246760756,4.606160778648848,0.0077254154726583155,0.0015461094705344499,4.693146575487655e-06,0.0013529437931495839,0.0003569388523345651,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9591410673871261,-0.00024949587819258345,0.9653821245303077,0.06393246025718875,2.3279451283930686e-06,0.25288033143255567,0.08084615096489084,1.4871424784867258e-05,2.604416801812949e-06,5.952521461557632e-06,1.3742145814880758e-06,3.3884518275020865e-08,0.0001686888432318671,3.313803025549023e-05,-0.0031341012578366906,0.0022152702644351306,0.0007112650384362869,3.253689960702158e-07,0.00042619772995741186,0.00018642299635718417,200.0,3.285478805950193,0.49275362318840576,3.778232429138599,86.95809131835891,13.041908681641084,1.3306189164098283,0.19956521739130434,1.5301841338011326,0.3939378446993077,0.09742947857429776,0.3936633095095906,0.09738190236622604,0.00027453518971709556,4.757620807172014e-05,1.0
5.91,19.616165843649167,100.0,11.083725419388397,3.5651643587595756,0.0006071319744449211,0.776787841562681,0.34039846541377855,4.606129567572246,0.007745797270036865,0.001552839226664624,4.722168298054038e-06,0.0013588876589180469,0.0003591253557857499,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9571830941971613,-0.0002500019391805803,0.9657659675884567,0.06406284553971696,2.3374581016129465e-06,0.2530434239978557,0.08104476259550314,1.4910659744820965e-05,2.61585874341724e-06,5.978431022658802e-06,1.3826326197751372e-06,3.409405511195015e-08,0.00016911674804046328,3.32777010671797e-05,-0.0031379634583584204,0.0022167450838776795,0.0007130328717519152,3.2668350194378984e-07,0.00042723331285947455,0.0001872191559775782,200.0,3.2838908781072003,0.49275362318840576,3.776644501295606,86.95260771779385,13.047392282206149,1.329975805633416,0.19956521739130434,1.5295410230247204,0.39442731836589606,0.09768686971889512,0.39415190212811085,0.09763907060433386,0.00027541623778520874,4.77991145612644e-05,1.0
5.92,19.596635216711572,100.0,11.0910744784333,3.5740053469355617,0.0006096078269516865,0.7786710288262821,0.3418493100048581,4.606098318288093,0.007766189377805592,0.0015595850053261777,4.75131563842629e-06,0.0013648461308798903,0.000361321143735438,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.955227091879784,-0.0002505076288353442,0.9661472339659078,0.06419313048243389,2.346990133763993e-06,0.25320593699082805,0.08124340367069277,1.4949914552275765e-05,2.627328801943789e-06,6.004402270505784e-06,1.3910864033814363e-06,3.4304498909437816e-08,0.00016954478556235636,3.341767496526484e-05,-0.003141821678593333,0.0022182148956866603,0.0007148010693871124,3.280005379497201e-07,0.0004282690658544552,0.00018801712050267195,200.0,3.2823021742755705,0.49275362318840576,3.7750557974639762,86.94711682091082,13.052883179089168,1.3293323805816062,0.19956521739130434,1.5288975979729105,0.39491630264644356,0.09794438907723704,0.3946400041050001,0.09789636642351049,0.0002762985414434538,4.802265372655379e-05,1.0
5.93,19.57712417860883,100.0,11.0983985505848,3.5828481306783697,0.0006120886258934472,0.7805545205677044,0.34330343550860665,4.606067030836378,0.007786591745037197,0.001566346806489283,4.7805888940112776e-06,0.001370819212120675,0.0003635262368746339,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9532730584406492,-0.00025101294563773706,0.9665259298313452,0.06432331463642617,2.3565412096897716e-06,0.2533678716143232,0.0814420735919622,1.4989189109196605e-05,2.6388269833322997e-06,6.03043520498374e-06,1.3995760119673407e-06,3.451585181476142e-08,0.00016997295459884797,3.355795179966758e-05,-0.003145675922550402,0.00221967971011696,0.0007165696261356739,3.2932010146687666e-07,0.00042930498631223743,0.00018881688952973366,200.0,3.2807126985530126,0.49275362318840576,3.7734663217414184,86.94161862928712,13.058381370712876,1.3286886429139702,0.19956521739130434,1.5282538603052744,0.3954047980335001,0.09820203598075851,0.39512761593348705,0.0981537891546744,0.00027718210001304033,4.824682608410569e-05,1.0
5.94,19.55763270962257,100.0,11.105697687023655,3.591692684024634,0.0006145743673184944,0.7824383120214559,0.34476084118233324,4.60603570525705,0.007807004320919784,0.0015731246300736289,4.809988362227176e-06,0.0013768069056884727,0.0003657406559369747,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9513209918874477,-0.00025151788807673296,0.9669020613413801,0.06445339755485226,2.3661113141762035e-06,0.2535292290689638,0.08164077176241706,1.5028483317770585e-05,2.65035329345031e-06,6.056529825783471e-06,1.4081015253573527e-06,3.472811597528021e-08,0.00017040125395417622,3.3698531418835865e-05,-0.003149526194234545,0.002221139537404731,0.0007183385368049268,3.306421898658777e-07,0.00043034107161180074,0.0001896184626502833,200.0,3.2791224550284683,0.49275362318840576,3.771876078216874,86.9361131444872,13.063886855512797,1.3280445942865295,0.19956521739130434,1.5276098116778338,0.3958928050191175,0.09845980976232444,0.39561473810630193,0.09841133813017418,0.0002780669128155666,4.847163215025707e-05,1.0
5.95,19.538160790054377,100.0,11.112971938837106,3.6005389810785036,0.0006170650472602273,0.7843223984385386,0.3462215262729315,4.606004341590018,0.00782742705475664,0.0015799184759485664,4.839514340502662e-06,0.0013828092145939845,0.00036796442163478105,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9493708902299027,-0.0002520224546493927,0.9672756346405704,0.0645833787929366,2.3757004319518752e-06,0.25369001055314877,0.08183949758676264,1.5067797080406532e-05,2.6619077380934203e-06,6.082686132401981e-06,1.416663023293907e-06,3.4941293538429224e-08,0.0001708296824355098,3.3839413670208764e-05,-0.0031533724976466225,0.002222594387767421,0.0007201077962157008,3.319668005091344e-07,0.00043137731914119626,0.00019042183945011234,200.0,3.277531447782124,0.49275362318840576,3.77028507097053,86.9306003680628,13.069399631937204,1.32740023635176,0.19956521739130434,1.5269654537430644,0.3963803240948501,0.09871770975622546,0.396101371115677,0.09866901268378588,0.00027895297917307493,4.8697072439582434e-05,1.0
5.96,19.518708400225762,100.0,11.120221357019044,3.6093869960115135,0.0006195606617372361,0.7862067750864065,0.3476854900169173,4.605972939875147,0.007847859895966017,0.0015867283439332614,4.8691671262761246e-06,0.0013888261418106653,0.0003701975546377412,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9474227514797686,-0.000252526643860839,0.9676466558614439,0.06471325790796395,2.385308547688359e-06,0.25385021726305723,0.08203825047130082,1.5107130299734584e-05,2.673490322985531e-06,6.1089041241430565e-06,1.4252605853553036e-06,3.515538665171362e-08,0.000171258238852942,3.3980598400373845e-05,-0.0031572148367834483,0.002224044271403809,0.0007218773992023027,3.332939307508986e-07,0.00043241372629752357,0.00019122701950930452,200.0,3.275939680885431,0.49275362318840576,3.7686933040738366,86.92508030155292,13.07491969844707,1.3267555707585996,0.19956521739130434,1.526320788149904,0.39686735575175575,0.09897573529817505,0.39658751545334703,0.09892681215071078,0.0002798402984087178,4.892314746426929e-05,1.0
5.97,19.49927552047815,100.0,11.127445992470168,3.618236703062443,0.0006220612067533824,0.7880914372489218,0.34915273164046456,4.605941500152264,0.007868302794080911,0.0015935542337968385,4.898947016994859e-06,0.0013948576902748403,0.00037244007566528126,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9454765736508268,-0.0002530304542242305,0.9680151311245191,0.0648430344592736,2.3949356460005223e-06,0.2540098503926525,0.08223702982392665,1.5146482878605754e-05,2.6851010537790677e-06,6.135183800117828e-06,1.433894291311333e-06,3.537039746270288e-08,0.00017168692201948468,3.412208545440364e-05,-0.003161053215637791,0.002225489198494034,0.0007236473406124886,3.346235779373072e-07,0.00043345029048690704,0.00019203400240225553,200.0,3.274347158401111,0.49275362318840576,3.767100781589517,86.91955294648396,13.080447053516043,1.32611059915245,0.19956521739130434,1.5256758165437543,0.3973539004803953,0.09923388572530925,0.3970731716105499,0.09918473586757268,0.0002807288698454258,4.914985773657454e-05,1.0
5.98,19.479862131172858,100.0,11.134645895998151,3.6270880765371816,0.0006245666782978801,0.7899763802263127,0.3506232503594423,4.605910022461154,0.007888755698748844,0.0016003961452585314,4.928854310114275e-06,0.001400903862885827,0.0003746920054013003,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9435323547588865,-0.0002535338842607371,0.9683810665383279,0.06497270800825357,2.4045817114468383e-06,0.254168911133686,0.08243583505412504,1.5185854720091525e-05,2.696739936055217e-06,6.161525159245346e-06,1.4425642207950063e-06,3.558632811902507e-08,0.0001721157307510626,3.426387467647468e-05,-0.003164887638198378,0.0022269291791996303,0.0007254176153074363,3.3595573940642885e-07,0.000434487009124472,0.00019284278769769327,200.0,3.272753884383186,0.49275362318840576,3.765507507571592,86.91401830436963,13.085981695630368,1.3254653231751905,0.19956521739130434,1.5250305405664948,0.39783995877083456,0.0994921603761821,0.3975583400780272,0.09944278317241559,0.0002816186928073505,4.9377203766506894e-05,1.0
5.99,19.460468212691076,100.0,11.141821118317797,3.635941090808591,0.000627077072345376,0.7918615993351295,0.35209704537945036,4.605878506841562,0.007909218559731637,0.0016072540779878256,4.958889303097096e-06,0.0014069646625060523,0.00037695336451548656,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9415900928217804,-0.0002540369324995142,0.9687444681994359,0.06510227811833492,2.4142467285296978e-06,0.25432740067570087,0.08263466557296757,1.52252457274834e-05,2.708406975324151e-06,6.1879282002531285e-06,1.4512704533846233e-06,3.5803180768361034e-08,0.0001725446638665071,3.4405965909716956e-05,-0.0031687181084499,0.0022283642236635595,0.0007271882181617183,3.3729041248830897e-07,0.0004355238796343212,0.0001936533749586977,200.0,3.271159862876979,0.49275362318840576,3.763913486065385,86.90847637671112,13.091523623288877,1.3248197444651766,0.19956521739130434,1.5243849618564809,0.39832553111264285,0.09975055859076362,0.3980430213460242,0.09970095340470105,0.0002825097666186438,4.9605186062576245e-05,1.0
6.0,19.441093745433847,100.0,11.14897171005121,3.6447957203163743,0.0006295923848560303,0.7937470899082034,0.35357411589585647,4.605846953333192,0.007929691326905202,0.0016141280316046105,4.989052293412585e-06,0.0014130400919611743,0.0003792241736988444,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9396497858593642,-0.00025453959747767836,0.969105342192466,0.06523174435498609,2.423930681695717e-06,0.25448532020603637,0.0828335207931092,1.5264655804292515e-05,2.720102177025261e-06,6.21439292167775e-06,1.4600130687405511e-06,3.602095755843887e-08,0.00017297372018755045,3.454835899596084e-05,-0.003172544630373014,0.002229794342010242,0.0007289591440632749,3.386275945050152e-07,0.0004365608994495119,0.00019446576374272106,200.0,3.2695650979191377,0.49275362318840576,3.7623187211075435,86.90292716499707,13.097072835002932,1.324173864657251,0.19956521739130434,1.5237390820485552,0.39881061799489526,0.10000907971043835,0.3985272159042911,0.09995924590530578,0.000283402090604179,4.983380513257085e-05,1.0
6.01,19.421738709822037,100.0,11.156097721727953,3.653651939566936,0.0006321126117755969,0.7956328472946035,0.355054461093832,4.605815361975704,0.007950173950259319,0.0016210180056793224,5.019343578535746e-06,0.0014191301540401997,0.00038150445360685126,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9377114318935125,-0.00025504187774028173,0.9694636945901178,0.06536110628570707,2.433633555336048e-06,0.2546426709098315,0.08303240012878496,1.5304084854249188e-05,2.7318255465273843e-06,6.2409193218653915e-06,1.4687921463863774e-06,3.6239660637028085e-08,0.00017340289853882003,3.469105377615088e-05,-0.0031763672079443473,0.0022312195443455907,0.0007307303879133871,3.3996728277068297e-07,0.0004375980660120319,0.00019527995360160762,200.0,3.267969593537648,0.49275362318840576,3.7607232167260536,86.89737067070364,13.10262932929637,1.3235276853827471,0.19956521739130434,1.5230929027740514,0.3992952199061726,0.10026772307800136,0.39901092424208306,0.10021766001651919,0.0002842956640895511,5.0063061482169546e-05,1.0
6.0200000000000005,19.40240308629633,100.0,11.163199203785208,3.6625097231332493,0.0006346377490355031,0.7975188668595941,0.3565380801483883,4.605783732808724,0.007970666379897419,0.001627923999733091,5.0497634559465445e-06,0.0014252348514956026,0.0003837942248807735,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.935775028948119,-0.0002555437718402873,0.9698195314531908,0.06549036348002388,2.4433553337866868e-06,0.25479945397002884,0.08323130299580676,1.534353278130253e-05,2.743577089129035e-06,6.267507398972401e-06,1.4776077657909782e-06,3.645929215193405e-08,0.0001738321977478321,3.483405009019522e-05,-0.003180185845136507,0.0022326398407570415,0.0007325019446266499,3.4130947459156064e-07,0.00043863537677277676,0.00019609594408161356,200.0,3.266373353751849,0.49275362318840576,3.7591269769402547,86.89180689529452,13.108193104705474,1.3228812082694987,0.19956521739130434,1.522446425660803,0.3997793373345614,0.10052648803765629,0.399494146848161,0.10047619508204093,0.00028519048640041067,5.029295561535807e-05,1.0
6.03,19.383086855317202,100.0,11.170276206567937,3.6713690456547194,0.0006371677925529286,0.7994051439845918,0.35802497222441226,4.6057520658718305,0.00799116856603636,0.001634846013237884,5.08031222312912e-06,0.0014313541870434414,0.0003860935082116157,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.933840575049093,-0.0002560452783385439,0.9701728588306049,0.0656195155094827,2.453096001328775e-06,0.25495567056737867,0.08343022881156004,1.5382999489619994e-05,2.755356810058625e-06,6.2941571509658535e-06,1.4864600066147205e-06,3.667985425099225e-08,0.00017426161664498626,3.497734777650725e-05,-0.003184000545918076,0.0022340552413135876,0.0007342738091309439,3.426541672660538e-07,0.00043967282919152556,0.00019691373472342677,200.0,3.2647763825724456,0.49275362318840576,3.7575300057608514,86.88623584022106,13.113764159778933,1.3222344349418405,0.19956521739130434,1.5217996523331447,0.4002629707676547,0.10078537393501452,0.3999768842107915,0.1007348504469783,0.0002860865568632409,5.052348803621931e-05,1.0
6.04,19.363789997364893,100.0,11.177328780329045,3.6802298818370525,0.0006397027382308861,0.8012916740671249,0.3595151364767031,4.605720361204566,0.008011680459006222,0.0016417840456166562,5.1109901775710214e-06,0.0014374881633634799,0.00038840232421222254,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.9319080682243577,-0.00025654639580376137,0.9705236827594222,0.06574856194764436,2.4628555421889113e-06,0.2551113218804425,0.0836291769950006,1.542248488358698e-05,2.767164714474699e-06,6.320868575624126e-06,1.4953489482170569e-06,3.690134908206277e-08,0.0001746911540635594,3.5120946672932505e-05,-0.0031878113142536206,0.002235465756065809,0.0007360459763674105,3.4400135808477096e-07,0.0004407104207369187,0.0001977333250621867,200.0,3.2631786840015287,0.49275362318840576,3.7559323071899344,86.88065750692222,13.11934249307778,1.321587367020619,0.19956521739130434,1.5211525844119234,0.4007461206925534,0.1010443801170896,0.4004591368177482,0.10099362545784389,0.00028698387480519116,5.075465924571365e-05,1.0
6.05,19.344512492939398,100.0,11.18435697522954,3.689092206452118,0.0006422425819582993,0.8031784525207897,0.3610085720500075,4.60568861884643,0.00803220200925008,0.0016487380962434918,5.141797616762418e-06,0.001443636783099302,0.0003907206935451768,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.929977506503848,-0.0002570471228124859,0.9708720092648694,0.06587750237007867,2.472633940539452e-06,0.2552664090855974,0.0838281469666514,1.5461988867806406e-05,2.7790008074661566e-06,6.347641670537444e-06,1.5042746701489308e-06,3.7123778793024655e-08,0.00017512080883969988,3.526484661582848e-05,-0.003191618154103698,0.0022368713950459084,0.0007378184412904237,3.453510443305678e-07,0.0004417481488864343,0.00019855471462750416,200.0,3.261580262032586,0.49275362318840576,3.754333885220992,86.87507189682462,13.124928103175371,1.3209400061231975,0.19956521739130434,1.5205052235145018,0.401228787595865,0.10130350593229787,0.4009409051563114,0.10125251946255313,0.0002878824395535773,5.098646974473209e-05,1.0
