Time,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG,Raplc,Kp,Rpkc,Kd,Kr,Rgalpha_gtp,n,Kg,Rdg,m,Rip3,Ks,Rcyt1,Kc1,Rcyt2,Kc2,Rer,w,Ker,Cplc_total,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,Cytosol,ER,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
4.91,0.06801925101674916,4.992938947728883,37.177871965374884,958.8340213377428,558.7989399767085,5.007061052271117,37.177871965374884,0.5552065878296463,4.0,0.5803300216667203,10.0,200.0,5.47983329933662e-11,4.0,25.0,0.9325324559782076,2.0,0.7668329370872332,25.0,0.3584804464808387,1000.0,0.21838329352356034,2000.0,0.9995216500973128,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23126545345694713,0.15105894505495,0.17763126037336857,3.0704033839585316e-10,0.5991526737274658,69.90114526820436,74.35574393074977,7832.806019688698,655.149880570681,260.0
4.92,0.06804520197608105,4.986951014473439,37.13335203051248,958.7557277532212,559.3841667916496,5.013048985526561,37.13335203051248,0.554910225552802,4.0,0.5803426113384225,10.0,200.0,5.488200832506702e-11,4.0,25.0,0.9323815281970351,2.0,0.7661896043409442,25.0,0.35872120462948714,1000.0,0.2185620173984561,2000.0,0.9995215329552763,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23135368671867557,0.1510359135053324,0.17770288591732167,3.078270998645943e-10,0.5984341217368127,69.81731420262814,74.26670406102495,7825.908859807509,655.6860521953683,260.0
4.93,0.06807154798207367,4.980970262428389,37.08888416402758,958.6775032041007,559.968435447361,5.019029737571611,37.08888416402758,0.554613824217426,4.0,0.580354506007868,10.0,200.0,5.496705542030959e-11,4.0,25.0,0.9322302830840413,2.0,0.7655450212207029,25.0,0.35896138839935926,1000.0,0.2187403671442164,2000.0,0.9995214158783378,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23144326313905048,0.15101368618695155,0.17777533321047262,3.0862186692501994e-10,0.5977164314914067,69.73358367399746,74.17776832805517,7818.99892401624,656.2211014326492,260.0
4.94,0.0680982862291672,4.974996682981447,37.04446832972574,958.599347818099,560.5517452276871,5.025003317018553,37.04446832972574,0.5543173840292472,4.0,0.5803657076220231,10.0,200.0,5.505346972598814e-11,4.0,25.0,0.9320787201524455,2.0,0.7648991885927185,25.0,0.35920099858393456,1000.0,0.21891834299870483,2000.0,0.9995212988667738,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23153417317916844,0.15099225551770748,0.1778485953385696,3.094246348930222e-10,0.5969996019577737,69.64995356174026,74.08893665945148,7812.0762209351615,656.7550289961144,260.0
4.95,0.06812541395826753,4.969030267530652,37.000104490995085,958.5212617228492,561.1340954169585,5.030969732469348,37.000104490995085,0.5540209051941044,4.0,0.5803762181180642,10.0,200.0,5.5141246869703265e-11,4.0,25.0,0.9319268389143203,2.0,0.7642521073388031,25.0,0.35944003597403135,1000.0,0.2190959451990758,2000.0,0.9995211819208611,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23162640745810958,0.1509716140315298,0.17792266549872102,3.1023539989673765e-10,0.5962836321036782,69.56642374542912,74.00020898199017,7805.140759349869,657.2878355972274,260.0
4.96,0.06815292845569432,4.963071007484357,36.955792610823835,958.4432450458986,561.715485300007,5.036928992515643,36.955792610823835,0.5537243879179453,4.0,0.580386039423478,10.0,200.0,5.523038265587905e-11,4.0,25.0,0.9317746388806347,2.0,0.763603778356599,25.0,0.3596785013578199,1000.0,0.21927317398177945,2000.0,0.999521065040877,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23171995674936066,0.15095175437577943,0.17799753699680435,3.110541588604761e-10,0.5955685208981228,69.482994104781,73.91158522164767,7798.192548213678,657.8195219453384,260.0
4.97,0.06818082705212897,4.957118894261214,36.91153265181774,958.3652979147084,562.295914162178,5.042881105738786,36.91153265181774,0.5534278324068265,4.0,0.5803951734561619,10.0,200.0,5.532087306190334e-11,4.0,25.0,0.9316221195612984,2.0,0.7629542025598062,25.0,0.3599163955208344,1000.0,0.21945002958256601,2000.0,0.9995209482270984,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2318148119772385,0.1509326693086578,0.17807320324487233,3.118809094886136e-10,0.5948542673113456,69.399664519657,73.82306530363547,7791.231596649984,658.350088747698,260.0
4.98,0.0682091071215627,4.951173919290164,36.86732457621758,958.2874204566517,562.8753812893444,5.048826080709836,36.86732457621758,0.5531312388669124,4.0,0.5804036221245247,10.0,200.0,5.5412714234289236e-11,4.0,25.0,0.9314692804652069,2.0,0.7623033808784172,25.0,0.36015371924598505,1000.0,0.21962651223649046,2000.0,0.9995208314798025,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23191096421331317,0.15091435169662365,0.17814965775855615,3.127156502494403e-10,0.5941408703148197,69.3164348700623,73.73464915243515,7784.257913954741,658.8795367094714,260.0
4.99,0.06823776608024455,4.945236074010421,36.82316834591664,958.2096127990123,563.453885967921,5.054763925989579,36.82316834591664,0.552834607504475,4.0,0.5804113873275881,10.0,200.0,5.550590248485608e-11,4.0,25.0,0.9313161211002877,2.0,0.7616513142589529,25.0,0.36039047331357105,1000.0,0.21980262217791735,2000.0,0.9995207147992666,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23200840467283146,0.1508967945118167,0.1782268941544658,3.135583803589553e-10,0.5934283288812505,69.2333050361459,73.64633669183328,7777.271509598907,659.4078665337521,260.0
5.0,0.06826680138562953,4.939305349871467,36.779063922478215,958.131875068984,564.0314274848776,5.060694650128533,36.779063922478215,0.552537938525893,4.0,0.5804184709550873,10.0,200.0,5.5600434286928403e-11,4.0,25.0,0.9311626409735476,2.0,0.7609980036647038,25.0,0.3606266585012923,1000.0,0.2199783596405252,2000.0,0.9995205981857681,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2321071247111404,0.15087999082948925,0.17830490614758776,3.1440909976460226e-10,0.592716641984576,69.15027489820054,73.55812784495643,7770.272393230986,659.9350789215756,260.0
5.01,0.06829621053532647,4.933381738333026,36.735011267153034,958.0542073936684,564.6080051277522,5.066618261666974,36.735011267153034,0.5522412321376515,4.0,0.5804248748875722,10.0,200.0,5.5696306271550205e-11,4.0,25.0,0.9310088395911209,2.0,0.7603434500759736,25.0,0.3608622755842613,1000.0,0.22015372485731094,2000.0,0.9995204816395845,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23220711582011,0.1508639338254446,0.17838368754867973,3.152678091289317e-10,0.5920058085999631,69.06734433666236,73.47002253430607,7763.260574679568,660.4611745719328,260.0
5.02,0.06832599106604623,4.927465230865063,36.69101034089679,957.9766099000748,565.1836181846662,5.072534769134937,36.69101034089679,0.5519444885463414,4.0,0.5804306009965113,10.0,200.0,5.5793515223714365e-11,4.0,25.0,0.9308547164583185,2.0,0.7596876544903288,25.0,0.36109732533501626,1000.0,0.22032871806059498,2000.0,0.9995203651609934,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23230836962455717,0.1508486167734831,0.17846323226166363,3.161345098131912e-10,0.5912958277038075,68.98451323211088,73.38202068179358,7756.236063955947,660.986154181785,260.0
5.03,0.06835614055254961,4.921555818947766,36.64706110438759,957.8990827151177,565.7582659443366,5.078444181052234,36.64706110438759,0.5516477079586584,4.0,0.5804356511443914,10.0,200.0,5.5892058078604045e-11,4.0,25.0,0.930700271079679,2.0,0.7590306179228504,25.0,0.3613318085235321,1000.0,0.2205033394820253,2000.0,0.9995202487502723,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23241087787866868,0.15083403304285556,0.17854353428101505,3.1700920386082625e-10,0.5905866982737319,68.90178146526873,73.29412220877518,7749.1988712567445,661.510018446076,260.0
5.04,0.06838665660659553,4.915653494071537,36.60316351804346,957.8216259656172,566.3319476960901,5.084346505928463,36.60316351804346,0.5513508905814027,4.0,0.580440027184822,10.0,200.0,5.599193191784557e-11,4.0,25.0,0.9305455029590193,2.0,0.7583723414063899,25.0,0.3615657259172329,1000.0,0.22067758935258214,2000.0,0.9995201324076992,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2325146324624248,0.15082017609572407,0.17862458768915127,3.178918939808925e-10,0.5898784192885844,68.81914891700153,73.20632703608692,7742.149006966602,662.0327680577465,260.0
5.05,0.06841753701581117,4.909758247737121,36.55931753916618,957.7442397781579,566.9046627311784,5.090241752262879,36.55931753916618,0.5510540366214863,4.0,0.5804437309531856,10.0,200.0,5.6093134424639536e-11,4.0,25.0,0.9303904115893065,2.0,0.7577128259485396,25.0,0.3617990782815341,1000.0,0.22085146790297763,2000.0,0.9995200161335517,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23261962585375798,0.15080703979305082,0.17870638701638303,3.187825861356631e-10,0.5891709897284545,68.73661546831968,73.11863507833236,7735.086481206255,662.5544037089329,260.0
5.06,0.06844877972923309,4.903870071455575,36.51552312223409,957.6669242791029,567.4764103426666,5.096129928544425,36.51552312223409,0.5507571462859303,4.0,0.5804467642675409,10.0,200.0,5.61956638391472e-11,4.0,25.0,0.9302349964535237,2.0,0.7570520725353957,25.0,0.3620318663798011,1000.0,0.22102497536362123,2000.0,0.9995198999281071,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2327258510793925,0.1507946183617066,0.1787889272035275,3.1968128930438705e-10,0.588464408574669,68.65418100037806,73.03104624446819,7728.01130387204,663.0749260908636,260.0
5.07,0.06848038253807305,4.8979889567479376,36.47178022545422,957.5896795949046,568.0471898224885,5.1020110432520624,36.47178022545422,0.5504602197818493,4.0,0.5804491289502195,10.0,200.0,5.629951791137971e-11,4.0,25.0,0.9300792570478765,2.0,0.7563900822302695,25.0,0.3622640909721566,1000.0,0.22119811196372666,2000.0,0.9995197837916434,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23283330062944838,0.15078290569061123,0.17887220277481045,3.205880095446091e-10,0.5877586748097525,68.57184539447113,72.94356045090844,7720.923485672601,663.59433589118,260.0
5.08,0.06851234326899393,4.892114895145408,36.428088806788764,957.5125058519124,568.617000463267,5.107885104854592,36.428088806788764,0.5501632573164598,4.0,0.5804508268148606,10.0,200.0,5.640469453315584e-11,4.0,25.0,0.9299231928677972,2.0,0.7557268561141893,25.0,0.362495752816229,1000.0,0.22137087793186497,2000.0,0.9995196677244386,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23294196711457935,0.1507718957570125,0.17895620833879985,3.215027535760304e-10,0.587053787417449,68.4896085320357,72.85617761357753,7713.823037503998,664.1126337955949,260.0
5.09,0.06854465978617978,4.886247878189337,36.38444882390846,957.435403176368,569.1858415583573,5.113752121810663,36.38444882390846,0.5498662590970802,4.0,0.5804518596663006,10.0,200.0,5.6511191744784276e-11,4.0,25.0,0.9297668034077676,2.0,0.7550623952851854,25.0,0.36272685266717625,1000.0,0.22154327349597788,2000.0,0.9995195517267706,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23305184327301126,0.15076158263083497,0.17904093859386877,3.2242552882284096e-10,0.5863497453827204,68.40747029465072,72.76889764781691,7706.709970442192,664.6298204879337,260.0
5.1,0.06857732999046001,4.88038789743122,36.34086023420642,957.3583716944052,569.7537124018618,5.11961210256878,36.34086023420642,0.5495692253311302,4.0,0.5804522293006612,10.0,200.0,5.661900773210914e-11,4.0,25.0,0.929610088161357,2.0,0.7543967008584854,25.0,0.36295739127769816,1000.0,0.22171529888338298,2000.0,0.9995194357989177,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23316292196756402,0.15075196047253756,0.17912638832602323,3.233563434012875e-10,0.5856465476917464,68.32543056403708,72.68172046841283,7699.584295745082,665.145896650149,260.0
5.11,0.06861035181843361,4.874534944432678,36.297322994812035,957.2814115320468,570.3206122886453,5.125465055567322,36.297322994812035,0.5492721562261302,4.0,0.5804519375054372,10.0,200.0,5.672814082356543e-11,4.0,25.0,0.9294530466212605,2.0,0.7537297739667146,25.0,0.3631873693980481,1000.0,0.22188695432077818,2000.0,0.9995193199411577,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23327519618267428,0.1507430235309777,0.17921255240672768,3.2429520610717205e-10,0.5849441933319214,68.24348922205749,72.59464598962407,7692.446024854609,665.6608629623346,260.0
5.12,0.06864372324159332,4.868689010765452,36.25383706260482,957.2045228152045,570.8865405143509,5.131310989234548,36.25383706260482,0.5489750519897008,4.0,0.5804509860595851,10.0,200.0,5.683858948724251e-11,4.0,25.0,0.9292956782793381,2.0,0.7530616157600976,25.0,0.36341678777604597,1000.0,0.22205824003424712,2000.0,0.9995192041537692,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23338865902141728,0.15073476614128128,0.17929942579072847,3.2524212640327253e-10,0.5842426812918543,68.16164615071634,72.50767412520965,7685.295169398857,666.1747201027414,260.0
5.13,0.06867744226544986,4.862850088011383,36.21040239422827,957.1277056696771,571.451496375415,5.137149911988617,36.21040239422827,0.5486779128295617,4.0,0.5804493767336115,10.0,200.0,5.69503523279552e-11,4.0,25.0,0.929137982626655,2.0,0.7523922274066627,25.0,0.36364564715708986,1000.0,0.22222915624926368,2000.0,0.9995190884370301,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23350330370252953,0.150727182722719,0.17938700351387532,3.2619711440668324e-10,0.5835420105613659,68.07990123215936,72.42080478845654,7678.131741194195,666.6874687477911,260.0
5.14,0.06871150692865617,4.857018167762402,36.16701894610369,957.0509602211488,572.0154791690823,5.142981832237598,36.16701894610369,0.5483807389535318,4.0,0.5804471112896623,10.0,200.0,5.7063428084320494e-11,4.0,25.0,0.9289799591535226,2.0,0.751721610092451,25.0,0.363873948284168,1000.0,0.22239970319069705,2000.0,0.9995189727912188,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23361912355743097,0.15072026777658876,0.1794752806909414,3.271601808760654e-10,0.5828421801314883,67.99825434867363,72.33403789220738,7670.955752247461,667.1991095720912,260.0
5.15,0.06874591530213152,4.851193241620524,36.12368667444414,956.974286595188,572.5784881934217,5.148806758379476,36.12368667444414,0.5480835305695282,4.0,0.5804441914816113,10.0,200.0,5.717781562583868e-11,4.0,25.0,0.9288216073495403,2.0,0.7510497650217272,25.0,0.36410169189787145,1000.0,0.2225698810828165,2000.0,0.9995188572166138,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23373611202724714,0.150714015884104,0.17956425251344077,3.281313371988016e-10,0.5821431889944628,67.91670538268734,72.24737334888827,7663.767214758169,667.7096432484495,260.0
5.16,0.06878066548818579,4.845375301197826,36.0804055352682,956.8976849172459,573.140522747341,5.154624698802174,36.0804055352682,0.5477862878855657,4.0,0.5804406190551497,10.0,200.0,5.729351394997838e-11,4.0,25.0,0.9286629267036383,2.0,0.7503766934171932,25.0,0.3643288787364052,1000.0,0.2227396901492963,2000.0,0.9995187417134933,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23385426265983167,0.15070842170428853,0.17965391424744476,3.291105953780531e-10,0.581445036143739,67.83525421676956,72.1608110705364,7656.566141120746,668.2190704478888,260.0
5.17,0.06881575561964368,4.839564338116437,36.037175484413915,956.8211553126552,573.701582130603,5.160435661883563,36.037175484413915,0.5474890111097565,4.0,0.5804363957478752,10.0,200.0,5.741052217926343e-11,4.0,25.0,0.928503916704121,2.0,0.7497023965202062,25.0,0.36455550953560073,1000.0,0.22290913061322057,2000.0,0.9995186262821357,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2339735691067885,0.15070347997187752,0.17974426123139653,3.3009796801970643e-10,0.5807477205739725,67.75390073363012,72.07435096882783,7649.352543926806,668.7273918396617,260.0
5.18,0.06885118385896884,4.8337603440085335,35.99399647755259,956.7446979066281,574.2616656438403,5.1662396559914665,35.99399647755259,0.5471917004503087,4.0,0.5804315232893826,10.0,200.0,5.752883955836058e-11,4.0,25.0,0.9283445768387122,2.0,0.7490268755909981,25.0,0.36478158502892793,1000.0,0.2230782026970881,2000.0,0.9995185109228197,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23409402512049404,0.15069918549522404,0.17983528887392386,3.31093468319208e-10,0.580051241281024,67.67264481611947,71.98799295510518,7642.126435967452,669.2346080912644,260.0
5.19,0.06888694839738814,4.827963310516311,35.95086847020269,956.6683128242557,574.8207725885703,5.172036689483689,35.95086847020269,0.5468943561155267,4.0,0.5804260034013526,10.0,200.0,5.7648465451167437e-11,4.0,25.0,0.9281849065945998,2.0,0.7483501319088993,25.0,0.36500710594750646,1000.0,0.22324690662281707,2000.0,0.9995183956358237,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23421562455111966,0.1506955331542124,0.17992699265165046,3.320971100482814e-10,0.5793555972619573,67.59148634722835,71.90173694040539,7634.887830235616,669.7407198684513,260.0
5.2,0.06892304745401587,4.82217322929199,35.90779141774371,956.5920001905062,575.3789022672113,5.17782677070801,35.90779141774371,0.54659697831381,4.0,0.580419837797643,10.0,200.0,5.7769399337898666e-11,4.0,25.0,0.9280249054584828,2.0,0.7476721667725653,25.0,0.3652320730201179,1000.0,0.22341524261174994,2000.0,0.9995182804214261,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23433836134365393,0.15069251789817764,0.1800193681070061,3.331089075415165e-10,0.5786607875150388,67.51042521008786,71.81558283548742,7627.636739928429,670.2457278352498,260.0
5.21,0.06895947927497789,4.816390091997788,35.86476527542998,956.5157601302234,575.9360539830974,5.183609908002212,35.86476527542998,0.5462995672536533,4.0,0.5804130281843781,10.0,200.0,5.7891640812169704e-11,4.0,25.0,0.9278645729166184,2.0,0.7469929815002057,25.0,0.36545648697321736,1000.0,0.2235832108846583,2000.0,0.9995181652799056,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23446222953492482,0.15069013474383078,0.18011241084603502,3.3412887568283027e-10,0.5779668110397346,67.42946128796903,71.72953055085996,7620.373178449616,670.7496326539749,260.0
5.22,0.0689962421325359,4.810613890305916,35.8217899984046,956.4395927681251,576.4922270404937,5.189386109694084,35.8217899984046,0.5460021231436446,4.0,0.580405576260041,10.0,200.0,5.801518957807681e-11,4.0,25.0,0.92770390845487,2.0,0.746312577429817,25.0,0.3656803485309452,1000.0,0.22375081166174746,2000.0,0.9995180502115407,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23458722325062203,0.15068837877319033,0.1802061165362032,3.351570298917881e-10,0.5772736668367099,67.34859446428283,71.6435799968092,7613.0971594119355,671.2524349852424,260.0
5.23,0.0690333343242116,4.804844615898562,35.778865541713245,956.3634982288022,577.0474207446118,5.195155384101438,35.778865541713245,0.5457046461924657,4.0,0.580397483715563,10.0,200.0,5.8140045447272266e-11,4.0,25.0,0.927542911558757,2.0,0.7456309559194192,25.0,0.3659036584151386,1000.0,0.2239180451626613,2000.0,0.9995179352166103,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23471333670231945,0.15068724513152038,0.1803004809042043,3.3619338610978375e-10,0.5765813539078274,67.26782462257987,71.55773108342649,7605.808696639651,671.754135487984,260.0
5.24,0.06907075417191089,4.79908226046788,35.73599186031805,956.287476636717,577.6016344016252,5.20091773953212,35.73599186031805,0.5454071366088915,4.0,0.5803887522344156,10.0,200.0,5.826620833603333e-11,4.0,25.0,0.9273815817135045,2.0,0.7449481183472932,25.0,0.36612641734534335,1000.0,0.22408491160648725,2000.0,0.9995178202953926,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.234840564184497,0.15068672902527425,0.18039549973376434,3.37237960786068e-10,0.5758898712561455,67.18715164655032,71.4719837206361,7598.507804171021,672.2547348194618,260.0
5.25,0.06910850024559799,4.793326815716246,35.693168904683986,956.2115281159599,578.1548673209574,5.206673184283754,35.693168904683986,0.5451095946018031,4.0,0.580379383477533,10.0,200.0,5.839367902126423e-11,4.0,25.0,0.9272199183873532,2.0,0.7442640660413954,25.0,0.3663486260397378,1000.0,0.22425141121244452,2000.0,0.9995177054481662,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23496890083503316,0.1506868262096661,0.18049116944518695,3.382907752542479e-10,0.5751992178859495,67.10657542002744,71.38633780936797,7591.1944955169465,672.7542336373335,260.0
5.26,0.06914657130335594,4.787578273356177,35.650396621957285,956.1356527903118,578.7071188146995,5.212421726643823,35.650396621957285,0.5448120203801827,4.0,0.5803693790872311,10.0,200.0,5.852245894386926e-11,4.0,25.0,0.9270579210357569,2.0,0.7435788002972397,25.0,0.3665702852149013,1000.0,0.22441754419970802,2000.0,0.9995175906752092,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2350983424314102,0.15068753285657485,0.18058748694002838,3.3935185461675855e-10,0.5745093928027412,67.02609582698648,71.30079324391457,7583.868783848784,673.2526325991241,260.0
5.27,0.06918496584570115,4.781836625109781,35.60767496474969,956.0598507837212,579.2583881931225,5.218163374890219,35.60767496474969,0.5445144141530877,4.0,0.5803587407173562,10.0,200.0,5.865254870221169e-11,4.0,25.0,0.9268955891346126,2.0,0.7428923225185066,25.0,0.3667913955840182,1000.0,0.2245833107860578,2000.0,0.9995174759767997,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2352288838753839,0.15068884458269335,0.18068444844652987,3.404212190307832e-10,0.5738203950131737,66.94571275153693,71.21534992949938,7576.530683475112,673.7499323581734,260.0
5.28,0.06922368239977164,4.776101862709087,35.56500388553165,955.9841222199967,579.8086747675795,5.223898137290913,35.56500388553165,0.544216776129665,4.0,0.5803474700142041,10.0,200.0,5.878394900969372e-11,4.0,25.0,0.9267329221591906,2.0,0.7422046341278805,25.0,0.36701195785804924,1000.0,0.22474871118875345,2000.0,0.9995173613532167,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23536052015922357,0.15069075706971022,0.18078205025598415,3.4149888924082933e-10,0.5731322235250904,66.86542607792722,71.1300077710633,7569.180208905272,674.2461335662604,260.0
5.29,0.06926271952139716,4.770373977896042,35.52238333658811,955.9084672228014,580.3579778505489,5.229626022103958,35.52238333658811,0.5439191065191527,4.0,0.5803355686164061,10.0,200.0,5.891666070202635e-11,4.0,25.0,0.9265699195839597,2.0,0.7415157365663363,25.0,0.36723197274575475,1000.0,0.224913745624547,2000.0,0.9995172468047384,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23549324637275035,0.15069326606866007,0.18088028872815903,3.4258488662396716e-10,0.572444877347525,66.78523569054458,71.04476667317623,7561.817374841854,674.741236873641,260.0
5.3,0.06930207579448773,4.764652962422488,35.479813270027165,955.8328859156518,580.9062967556541,5.235347037577512,35.479813270027165,0.5436214055308782,4.0,0.580323038154998,10.0,200.0,5.90506847354542e-11,4.0,25.0,0.9264065808826121,2.0,0.7408256312932712,25.0,0.36745144095370713,1000.0,0.22507841430968895,2000.0,0.9995171323316433,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.23562705770125827,0.1506963673984275,0.1809791602897728,3.4367923318271087e-10,0.5717583554906985,66.70514147391484,70.95962654005433,7554.442196182088,675.2352429290669,260.0
5.31,0.06934174983042227,4.758938808050163,35.437293637788684,955.7573784219161,581.4536307976807,5.241061191949837,35.437293637788684,0.5433236733742584,4.0,0.580309880253488,10.0,200.0,5.91860221849831e-11,4.0,25.0,0.9262429055280879,2.0,0.7401343197866376,25.0,0.3676703631863029,1000.0,0.2252427174599332,2000.0,0.99951701793421,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2357619494234357,0.15070005694425553,0.18107866143296847,3.4478195153783616e-10,0.5710726569660196,66.62514331270229,70.87458727557737,7547.05468801922,675.7281523797997,260.0
