Time,VENUS,p1_star,p2,lambda_star,qj_star,cell,VENUSproduction,VENUSdecayduetophotobleaching,VENUSdecayduetoauxin
4.7700000000000005,0.9002364082455662,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024810515411247806,0.022675631008352893
4.78,0.9000378631717213,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002480504350901264,0.02267182796045849
4.79,0.8998393615975013,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024799572805627138,0.022668025343954293
4.8,0.8996409035173931,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024794103300939353,0.02266422315893516
4.8100000000000005,0.8994424889258826,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024788634994797327,0.022660421405495866
4.82,0.8992441178174552,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024783167887049064,0.022656620083731174
4.83,0.8990457901865953,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024777701977542563,0.02265281919373578
4.84,0.8988475060277865,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024772237266125798,0.02264901873560433
4.8500000000000005,0.8986492653355118,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024766773752646705,0.022645218709431435
4.86,0.8984510681042532,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002476131143695322,0.022641419115311652
4.87,0.898252914328492,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002475585031889324,0.02263761995333949
4.88,0.8980548040027087,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002475039039831465,0.022633821223609414
4.89,0.8978567371213829,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002474493167506531,0.02263002292621583
4.9,0.8976587136789936,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024739474148993065,0.02262622506125311
4.91,0.897460733670019,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024734017819945725,0.022622427628815573
4.92,0.8972627970889364,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002472856268777109,0.022618630628997494
4.93,0.8970649039302223,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002472310875231693,0.022614834061893095
4.94,0.8968670541883524,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024717656013430993,0.022611037927596556
4.95,0.8966692478578018,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002471220447096102,0.022607242226201994
4.96,0.8964714849330444,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024706754124754703,0.022603446957803502
4.97,0.8962737654085539,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024701304974659743,0.02259965212249511
4.98,0.8960760892788026,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024695857020523796,0.022595857720370798
4.99,0.8958784565382625,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024690410262194515,0.022592063751524512
5.0,0.8956808671814046,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002468496469951951,0.022588270216050137
5.01,0.8954833212026991,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002467952033234639,0.022584477114041518
5.0200000000000005,0.8952858185966155,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024674077160522726,0.022580684445592455
5.03,0.8950883593576223,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024668635183896074,0.022576892210796683
5.04,0.8948909434801876,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002466319440231397,0.0225731004097479
5.05,0.8946935709587783,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002465775481562393,0.022569309042539776
5.0600000000000005,0.8944962417878608,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024652316423673447,0.022565518109265898
5.07,0.8942989559619007,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002464687922630998,0.02256172761001983
5.08,0.8941017134753626,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024641443223380995,0.022557937544895074
5.09,0.8939045143227106,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024636008414733904,0.02255414791398509
5.1000000000000005,0.8937073584984077,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024630574800216117,0.022550358717383295
5.11,0.8935102459969164,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002462514237967502,0.022546569955183053
5.12,0.8933131768126984,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024619711152957966,0.022542781627477675
5.13,0.8931161509402145,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024614281119912313,0.02253899373436044
5.14,0.8929191683739246,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024608852280385363,0.02253520627592456
5.15,0.8927222291082881,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024603424634224423,0.02253141925226321
5.16,0.8925253331377636,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024597998181276766,0.022527632663469514
5.17,0.8923284804568087,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024592572921389648,0.022523846509636555
5.18,0.8921316710598803,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024587148854410303,0.022520060790857357
5.19,0.8919349049414347,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002458172598018594,0.022516275507224896
5.2,0.8917381820959271,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024576304298563755,0.022512490658832113
5.21,0.8915415025178123,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024570883809390907,0.022508706245771892
5.22,0.8913448662015441,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002456546451251456,0.02250492226813707
5.23,0.8911482731415754,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024560046407781817,0.02250113872602043
5.24,0.8909517233323587,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024554629495039805,0.02249735561951473
5.25,0.8907552167683455,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00245492137741356,0.02249357294871265
5.26,0.8905587534439864,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024543799244916265,0.022489790713706836
5.2700000000000005,0.8903623333537314,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024538385907228837,0.02248600891458988
5.28,0.8901659564920297,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002453297376092034,0.022482227551454344
5.29,0.8899696228533298,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002452756280583777,0.022478446624392728
5.3,0.8897733324320793,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024522153041828107,0.022474666133497474
5.3100000000000005,0.889577085222725,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024516744468738305,0.022470886078860993
5.32,0.8893808812197131,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024511337086415294,0.02246710646057564
5.33,0.889184720417489,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024505930894706,0.02246332727873373
5.34,0.8889886028104971,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00245005258934573,0.022459548533427517
5.3500000000000005,0.8887925283931812,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024495122082516074,0.022455770224749216
5.36,0.8885964971599846,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024489719461729177,0.022451992352790995
5.37,0.8884005091053493,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002448431803094343,0.022448214917644965
5.38,0.8882045642237169,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002447891779000564,0.022444437919403194
5.39,0.888008662509528,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024473518738762595,0.02244066135815771
5.4,0.8878128039572227,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002446812087706106,0.022436885234000475
5.41,0.8876169885612402,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002446272420474778,0.022433109547023416
5.42,0.8874212163160188,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002445732872166948,0.02242933429731841
5.43,0.8872254872159963,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002445193442767286,0.022425559484977278
5.44,0.8870298012556094,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024446541322604596,0.022421785110091807
5.45,0.8868341584292944,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024441149406311353,0.022418011172753726
5.46,0.8866385587314867,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002443575867863977,0.022414237673054716
5.47,0.8864430021566208,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002443036913943647,0.022410464611086412
5.48,0.8862474886991305,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024424980788548037,0.022406691986940397
5.49,0.886052018353449,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002441959362582106,0.022402919800708212
5.5,0.8858565911140087,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002441420765110208,0.022399148052481346
5.51,0.885661206975241,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002440882286423764,0.02239537674235124
5.5200000000000005,0.8854658659315767,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024403439265074257,0.022391605870409288
5.53,0.8852705679774459,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002439805685345841,0.022387835436746835
5.54,0.8850753131072778,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024392675629236575,0.02238406544145517
5.55,0.884880101315501,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024387295592255206,0.02238029588462555
5.5600000000000005,0.8846849325965432,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024381916742360734,0.022376526766349165
5.57,0.8844898069448315,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024376539079399556,0.022372758086717178
5.58,0.8842947243547921,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002437116260321807,0.022368989845820687
5.59,0.8840996848208503,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024365787313662636,0.02236522204375074
5.6000000000000005,0.8839046883374311,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00243604132105796,0.022361454680598348
5.61,0.8837097348989583,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024355040293815296,0.022357687756454473
5.62,0.8835148244998553,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024349668563216015,0.02235392127141002
5.63,0.8833199571345444,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024344298018628046,0.022350155225555845
5.64,0.8831251327974473,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002433892865989765,0.022346389618982762
5.65,0.882930351482985,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024333560486871067,0.02234262445178154
5.66,0.8827356131855778,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024328193499394525,0.022338859724042898
5.67,0.8825409178996451,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002432282769731422,0.0223350954358575
5.68,0.8823462656196055,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002431746308047633,0.022331331587315956
5.69,0.882151656339877,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002431209964872701,0.02232756817850884
5.7,0.8819570900548769,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024306737401912407,0.02232380520952668
5.71,0.8817625667590214,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024301376339878633,0.022320042680459944
5.72,0.8815680864467264,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024296016462471777,0.022316280591399052
5.73,0.8813736491124067,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024290657769537928,0.022312518942434384
5.74,0.8811792547504765,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024285300260923136,0.022308757733656273
5.75,0.8809849033553494,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002427994393647343,0.022304996965154995
5.76,0.880790594921438,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002427458879603483,0.02230123663702078
5.7700000000000005,0.8805963294431541,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002426923483945333,0.022297476749343802
5.78,0.8804021069149092,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024263882066574895,0.022293717302214203
5.79,0.8802079273311134,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024258530477245487,0.022289958295722063
5.8,0.8800137906861767,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002425318007131103,0.022286199729957424
5.8100000000000005,0.8798196969745079,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002424783084861744,0.022282441605010268
5.82,0.8796256461905152,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024242482809010597,0.022278683920970536
5.83,0.8794316383286062,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024237135952336385,0.022274926677928113
5.84,0.8792376733831875,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002423179027844065,0.022271169875972847
5.8500000000000005,0.8790437513486651,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002422644578716921,0.02226741351519453
5.86,0.8788498722194442,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024221102478367883,0.022263657595682905
5.87,0.8786560359899294,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024215760351882455,0.022259902117527666
5.88,0.8784622426545243,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002421041940755869,0.02225614708081846
5.89,0.8782684922076321,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002420507964524234,0.02225239248564489
5.9,0.878074784643655,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024199741064779134,0.0222486383320965
5.91,0.8778811199569944,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024194403666014763,0.022244884620262792
5.92,0.8776874981420512,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002418906744879493,0.022241131350233218
5.93,0.8774939191932254,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024183732412965293,0.022237378522097184
5.94,0.8773003831049163,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024178398558371496,0.022233626135944037
5.95,0.8771068898715225,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024173065884859164,0.022229874191863088
5.96,0.8769134394874418,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00241677343922739,0.022226122689943596
5.97,0.8767200319470714,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002416240408046129,0.022222371630274775
5.98,0.8765266672448074,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024157074949266895,0.022218621012945767
5.99,0.8763333453750457,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002415174699853626,0.022214870838045696
6.0,0.876140066332181,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002414642022811491,0.022211121105663617
6.01,0.8759468301106075,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002414109463784834,0.022207371815888548
6.0200000000000005,0.8757536367047185,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024135770227582043,0.022203622968809445
6.03,0.8755604861089069,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024130446997161475,0.022199874564515235
6.04,0.8753673783175645,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002412512494643208,0.022196126603094782
6.05,0.8751743133250824,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002411980407523927,0.022192379084636896
6.0600000000000005,0.8749812911258513,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002411448438342846,0.022188632009230356
6.07,0.8747883117142609,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002410916587084503,0.02218488537696387
6.08,0.8745953750847,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002410384853733433,0.022181139187926125
6.09,0.874402481231557,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002409853238274171,0.022177393442205724
6.1000000000000005,0.8742096301492194,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024093217406912486,0.022173648139891252
6.11,0.8740168218320741,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002408790360969196,0.02216990328107123
6.12,0.8738240562745071,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024082590990925417,0.022166158865834135
6.13,0.8736313334709038,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002407727955045811,0.022162414894268397
6.140000000000001,0.8734386534156489,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024071969288135286,0.02215867136646239
6.15,0.8732460161031261,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024066660203802158,0.022154928282504437
6.16,0.8730534215277188,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024061352297303933,0.022151185642482828
6.17,0.8728608696838093,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024056045568485785,0.02214744344648578
6.18,0.8726683605657792,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024050740017192876,0.022143701694601496
6.19,0.8724758941680097,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024045435643270346,0.022139960386918088
6.2,0.872283470484881,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002404013244656332,0.022136219523523643
6.21,0.8720910895107725,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024034830426916893,0.02213247910450621
6.22,0.8718987512400632,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024029529584176142,0.02212873912995376
6.23,0.871706455667131,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024024229918186133,0.022124999599954235
6.24,0.8715142027863534,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024018931428791902,0.02212126051459552
6.25,0.871321992592107,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002401363411583847,0.02211752187396546
6.26,0.8711298250787676,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024008337979170833,0.022113783678151835
6.2700000000000005,0.8709377002407105,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0024003043018633982,0.022110045927242392
6.28,0.8707456180723102,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002399774923407287,0.022106308621324823
6.29,0.8705535785679404,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002399245662533244,0.022102571760486765
6.3,0.870361581721974,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023987165192257604,0.022098835344815812
6.3100000000000005,0.8701696275287835,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002398187493469327,0.022095099374399515
6.32,0.8699777159827403,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023976585852484326,0.02209136384932536
6.33,0.8697858470782155,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002397129794547562,0.022087628769680796
6.34,0.869594020809579,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023966011213512,0.022083894135553225
6.3500000000000005,0.8694022371712004,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002396072565643828,0.02208015994702998
6.36,0.8692104961574483,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023955441274099275,0.022076426204198377
6.37,0.8690187977626908,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023950158066339757,0.022072692907145655
6.38,0.8688271419812951,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023944876033004494,0.022068960055959017
6.390000000000001,0.8686355288076276,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002393959517393822,0.02206522765072561
6.4,0.8684439582360545,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023934315488985665,0.02206149569153254
6.41,0.8682524302609406,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023929036977991523,0.02205776417846686
6.42,0.8680609448766504,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023923759640800484,0.022054033111615565
6.43,0.8678695020775478,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023918483477257217,0.02205030249106562
6.44,0.8676781018579954,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023913208487206356,0.022046572316903924
6.45,0.8674867442123558,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023907934670492526,0.02204284258921733
6.46,0.8672954291349905,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002390266202696034,0.022039113308092644
6.47,0.8671041566202602,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002389739055645437,0.022035384473616634
6.48,0.8669129266625252,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023892120258819194,0.022031656085875997
6.49,0.8667217392561447,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002388685113389935,0.022027928144957395
6.5,0.8665305943954776,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023881583181539364,0.022024200650947432
6.51,0.8663394920748819,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023876316401583745,0.02202047360393268
6.5200000000000005,0.8661484322887149,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023871050793876983,0.022016747003999637
6.53,0.8659574150313329,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023865786358263537,0.02201302085123477
6.54,0.8657664402970922,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002386052309458786,0.02200929514572449
6.55,0.8655755080803476,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002385526100269438,0.02200556988755516
6.5600000000000005,0.8653846183754537,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00238500000824275,0.02200184507681309
6.57,0.8651937711767642,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002384474033363162,0.021998120713584552
6.58,0.8650029664786323,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002383948175615111,0.021994396797955746
6.59,0.8648122042754102,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023834224349830306,0.021990673330012853
6.6000000000000005,0.8646214845614495,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002382896811451355,0.021986950309841977
6.61,0.8644308073311012,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002382371305004515,0.02198322773752919
6.62,0.8642401725787155,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00238184591562694,0.021979505613160512
6.63,0.8640495802986419,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023813206433030572,0.021975783936821904
6.640000000000001,0.8638590304852292,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023807954880172917,0.02197206270859928
6.65,0.8636685231328255,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002380270449754067,0.021968341928578525
6.66,0.8634780582357783,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002379745528497805,0.021964621596845445
6.67,0.8632876357884341,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023792207242329245,0.021960901713485814
6.68,0.8630972557851392,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023786960369438434,0.021957182278585348
6.69,0.8629069182202386,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023781714666149777,0.021953463292229723
6.7,0.8627166230880771,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023776470132307404,0.02194974475450456
6.71,0.8625263703829984,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023771226767755438,0.021946026665495427
6.72,0.8623361600993459,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023765984572337974,0.021942309025287852
6.73,0.862145992231462,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023760743545899097,0.021938591833967302
6.74,0.8619558667736886,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023755503688282858,0.021934875091619205
6.75,0.8617657837203667,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023750264999333305,0.021931158798328937
6.76,0.8615757430658367,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023745027478894462,0.02192744295418181
6.7700000000000005,0.8613857448044384,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002373979112681032,0.021923727559263112
6.78,0.8611957889305107,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023734555942924876,0.021920012613658068
6.79,0.861005875438392,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023729321927082082,0.021916298117451844
6.8,0.8608160043224199,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002372408907912589,0.021912584070729574
6.8100000000000005,0.8606261755769313,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023718857398900227,0.021908870473576328
6.82,0.8604363891962625,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023713626886249,0.02190515732607714
6.83,0.860246645174749,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023708397541016084,0.021901444628316988
6.84,0.8600569435067257,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002370316936304536,0.021897732380380792
6.8500000000000005,0.8598672841865266,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023697942352180674,0.021894020582353436
6.86,0.8596776672084853,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023692716508265854,0.021890309234319744
6.87,0.8594880925669345,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023687491831144714,0.021886598336364506
6.88,0.8592985602562063,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002368226832066105,0.02188288788857244
6.890000000000001,0.8591090702706321,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002367704597665862,0.02187917789102823
6.9,0.8589196226045426,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023671824798981193,0.0218754683438165
6.91,0.8587302172522677,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023666604787472498,0.02187175924702184
6.92,0.8585408542081369,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023661385941976254,0.021868050600728776
6.93,0.8583515334664786,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002365616826233615,0.021864342405021792
6.94,0.8581622550216209,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023650951748395875,0.02186063465998531
6.95,0.857973018867891,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023645736399999077,0.021856927365703722
6.96,0.8577838249996156,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023640522216989406,0.021853220522261362
6.97,0.8575946734111204,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023635309199210477,0.0218495141297425
6.98,0.8574055640967306,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023630097346505896,0.021845808188231376
6.99,0.8572164970507709,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023624886658719247,0.02184210269781217
7.0,0.8570274722675648,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002361967713569409,0.02183839765856902
7.01,0.8568384897414357,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002361446877727397,0.021834693070586008
7.0200000000000005,0.8566495494667059,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023609261583302414,0.021830988933947162
7.03,0.8564606514376972,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002360405555362294,0.02182728524873647
7.04,0.8562717956487308,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002359885068807902,0.02182358201503787
7.05,0.856082982094127,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002359364698651414,0.021819879232935237
7.0600000000000005,0.8558942107682056,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023588444448771747,0.02181617690251241
7.07,0.8557054816652855,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002358324307469527,0.021812475023853178
7.08,0.8555167947796851,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023578042864128125,0.02180877359704127
7.09,0.8553281501057222,0.056,0.0053,0.52,0.16,1.0,0.0053,0.00235728438169137,0.021805072622160367
7.1000000000000005,0.8551395476377136,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002356764593289539,0.021801372099294117
7.11,0.8549509873699758,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023562449211916533,0.021797672028526095
7.12,0.8547624692968243,0.056,0.0053,0.52,0.16,1.0,0.0053,0.002355725365382048,0.02179397240993984
7.13,0.8545739934125742,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023552059258450547,0.02179027324361884
7.140000000000001,0.8543855597115397,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023546866025650035,0.021786574529646528
7.15,0.8541971681880345,0.056,0.0053,0.52,0.16,1.0,0.0053,0.0023541673955262228,0.021782876268106287
