Time,M,MpY,MpT,Mpp,MAPKK,MKP,MpY_MAPKK,MpT_MAPKK,M_MAPKK_Y,M_MAPKK_T,Mpp_MKP_Y,Mpp_MKP_T,MpY_MKP_Y,MpY_MKP_T,MpT_MKP_Y,MpT_MKP_T,M_MKP_T,M_MKP_Y,k1,k_1,k2,k3,k_3,k4,k5,k_5,k6,k7,k_7,k8,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,h7,h_7,h8,h9,h_9,h10,h_10,h11,h12,h_12,cell,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000013,reaction_0000012,reaction_0000015,reaction_0000017,reaction_0000014,reaction_0000019,reaction_0000020,reaction_0000021,reaction_0000022
9.370000000000001,523.0926073337858,3.0515492669864823,3.044730354347182,5.577779922067929,8.28300833292721,6.483658544264279,0.05041497579492461,0.050302697589146364,85.808136996844,85.808136996844,1.2959134854668295,1.2959134854668295,0.13112479516408856,0.29019195832690003,0.2897919493425134,0.1283020466672599,40.89286793986298,49.19223579543891,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474715119233878,0.85808136996844,0.7584172804222579,0.7562246369238692,0.8474715119233878,0.85808136996844,0.7567221631012256,0.7545404638371954,0.3314854347715366,0.11922404066294831,0.09238202957307426,0.06910787310217925,0.06415102333362994,-0.2139225954510824,0.06672723961731447,0.06162865372712162,0.7821160759953241,0.3314854347715366,0.11922404066294831,0.092339923545497
9.38,523.0813405113662,3.052801324095481,3.045975980185526,5.586258786749891,8.283176780596914,6.483199821804203,0.050436890642642625,0.05032450303913677,85.80803091286029,85.80803091286029,1.2980363015587524,1.2980363015587524,0.13117574241926022,0.29046076781539676,0.29006033794675357,0.12835157761344906,40.89564588330403,49.185033265979996,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474733688848346,0.8580803091286029,0.7587436867500998,0.7565533596396393,0.8474733688848346,0.8580803091286029,0.7570469373873809,0.7548675455870515,0.3317211371276554,0.11941933974340521,0.09258362862716674,0.06912513170613777,0.06417578880672453,-0.2133393929874865,0.0667434675845344,0.0616525989370523,0.7816711207708922,0.3317211371276554,0.11941933974340521,0.09254155781160214
9.39,523.0700750322018,3.0540519625222693,3.047220193005124,5.594739493205227,8.28334521617797,6.482741464760485,0.0504587823584069,0.05034628544644649,85.80792485800822,85.80792485800822,1.3001595208775572,1.3001595208775572,0.1312266126070138,0.2907295139925754,0.2903286635920402,0.12840103359376007,40.89841824574448,49.17783542395512,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474752168686024,0.8580792485800822,0.7590697524805621,0.7568817353761035,0.8474752168686024,0.8580792485800822,0.7573713724213905,0.7551942816966973,0.33195671549349903,0.11961467592073526,0.0927852566175425,0.06914237338073762,0.06420051679688003,-0.2127569016912716,0.06675968032274873,0.06167650792529648,0.7812264434577791,0.33195671549349903,0.11961467592073526,0.09274322106281288
9.4,523.0588108921479,3.0553011861121027,3.0484629966542705,5.6032220369933325,8.283513639727941,6.482283472183699,0.05048065100594129,0.05036804487486032,85.80781883219527,85.80781883219527,1.3022831418150034,1.3022831418150034,0.13127740593700243,0.29099819693967544,0.2905969263600991,0.1284504148134571,40.901185033915844,49.17064226622081,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474770559044345,0.8580781883219527,0.7593954785504287,0.7572097650891194,0.8474770559044345,0.8580781883219527,0.7576954691408696,0.7555206731229047,0.33219217024697767,0.11981004904698031,0.09298691337234341,0.06915959817429859,0.06422520740672855,-0.2121751203920903,0.06677587787577494,0.06170038079039114,0.7807820445837015,0.33219217024697767,0.11981004904698031,0.09294491312689807
9.41,523.047548087076,3.0565489986987195,3.049704394969692,5.611706413685161,8.283682051304158,6.481825843129462,0.050502496648779226,0.05038978138797183,85.80771283532918,85.80771283532918,1.304407162768099,1.304407162768099,0.13132812261833243,0.2912668167381765,0.29086512633289263,0.12849972147726155,40.903946254538965,49.16345378962931,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474788860220173,0.8580771283532919,0.7597208658936937,0.7575374497316884,0.8474788860220173,0.8580771283532919,0.7580192284806312,0.7558467208195775,0.3324275017644931,0.12000545897466511,0.09318859872069213,0.06917680613493896,0.06424986073863077,-0.21159404792359027,0.06679206028723597,0.06172421763061624,0.7803379246707465,0.3324275017644931,0.12000545897466511,0.0931466338326081
9.42,523.0362866128739,3.0577954041043798,3.050944391776588,5.620192618863189,8.283850450963726,6.481368576658385,0.050524319350264406,0.050411495049184026,85.80760686731806,85.80760686731806,1.3065315821390815,1.3065315821390815,0.13137876285956382,0.29153537346979363,0.29113326359261466,0.12854895378935274,40.90670191432407,49.15626999102866,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474807072509094,0.8580760686731805,0.7600459154415716,0.7578647902539661,0.8474807072509094,0.8580760686731805,0.7583426513726956,0.7561724257377603,0.33266271042094586,0.1202009055567955,0.09339031249268559,0.06919399731057632,0.06427447689467637,-0.21101368312337732,0.06680822760056174,0.06174801854399499,0.7798940842354272,0.33266271042094586,0.1202009055567955,0.09334838300966808
9.43,523.0250264654455,3.0590404061399052,3.0521829908886704,5.628680648121398,8.284018838763519,6.480911671836034,0.05054611917355143,0.05043318592170998,85.80750092807025,85.80750092807025,1.3086563983353967,1.3086563983353967,0.131429326868711,0.2918038672164721,0.2914013382216857,0.12859811195336868,40.90945201997078,49.14909086726275,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474825196205273,0.8580750092807026,0.7603706281225056,0.7581917876032714,0.8474825196205273,0.8580750092807026,0.7586657387463005,0.7564977888256497,0.33289779658974417,0.12039638864685649,0.09359205451938768,0.06921117174892932,0.06429905597668434,-0.2104340248329959,0.0668243798589905,0.06177178362829417,0.779450523788725,0.33289779658974417,0.12039638864685649,0.0935501604887706
9.44,523.0137676407109,3.0602840086047176,3.053420196108202,5.637170497065238,8.28418721476018,6.48045512773289,0.050567896181606474,0.0504548540685735,85.80739501749447,85.80739501749447,1.3107816097696805,1.3107816097696805,0.13147981485324345,0.29207229806038276,0.291669350302748,0.1286471961724067,40.9121965781682,49.141916415171366,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474843231601028,0.8580739501749447,0.7606950048621771,0.7585184427240971,0.8474843231601028,0.8580739501749447,0.7589884915279094,0.7568228110286025,0.33313276064281383,0.12059190809881061,0.09379382463282232,0.06922832949751898,0.06432359808620335,-0.20985507189789265,0.06684051710557062,0.06179551298102442,0.7790072438361353,0.33313276064281383,0.12059190809881061,0.09375196610156869
9.450000000000001,523.0025101346058,3.0615262152868787,3.054656011226038,5.645662161311612,8.284355579010134,6.479998943424305,0.05058965043720793,0.05047649955260982,85.80728913549967,85.80728913549967,1.3129072148597385,1.3129072148597385,0.13153022702008632,0.2923406660839172,0.29193729991866096,0.1286962066490242,40.914935595594905,49.134746631590225,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474861178988391,0.8580728913549968,0.7610190465835164,0.7588447565581189,0.8474861178988391,0.8580728913549968,0.7593109106412228,0.7571474932891473,0.3333676029506034,0.12078746376709594,0.09399562266596667,0.06924547060367009,0.0643481033245121,-0.20927682316739427,0.06685663938316153,0.06181920669944057,0.7785642448777228,0.3333676029506034,0.12078746376709594,0.09395379968066933
9.46,522.9912539430824,3.062767029963128,3.055890440021661,5.654155636488834,8.284523931569574,6.479543117990464,0.05061138200294705,0.050498122436466175,85.80718328199515,85.80718328199515,1.3150332120285257,1.3150332120285257,0.13158056357562117,0.2926089713696827,0.29220518715249605,0.12874514358523947,40.917669078919,49.127581513351046,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.847487903865769,0.8580718328199515,0.7613427542067106,0.7591707300442058,0.847487903865769,0.8580718328199515,0.7596329970071858,0.7574718365469926,0.333602323882094,0.12098305550662436,0.09419744845274397,0.0692625951145126,0.06437257179261974,-0.20869927749467898,0.0668727467344356,0.06184286488054195,0.778121527408163,0.333602323882094,0.12098305550662436,0.09415566105962594
9.47,522.979999062108,3.064006456398923,3.0571234862632246,5.6626509182366185,8.28469227249447,6.4790876505163455,0.05063309094122859,0.05051972278260251,85.8070774568905,85.8070774568905,1.3171595997041297,1.3171595997041297,0.13163082472568663,0.29287721400049815,0.2924730120875324,0.12879400718253234,40.920397034798135,49.12042105728161,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474896810897405,0.858070774568905,0.7616661286492137,0.7594963641184288,0.8474896810897405,0.858070774568905,0.7599547515439987,0.7577958417390376,0.3338369238048067,0.12117868317277992,0.09439930182801703,0.06927970307698303,0.06439700359126617,-0.20812243373675043,0.06688883920187949,0.06186648762107271,0.777679091916788,0.3338369238048067,0.12117868317277992,0.09435755007293203
9.48,522.9687454876662,3.065244498348477,3.0583551537075886,5.671148002206042,8.284860601840572,6.478632540091678,0.05065477731427146,0.050541300653292105,85.80697166009558,85.80697166009558,1.3192863763197489,1.3192863763197489,0.1316810106755791,0.2931453940593888,0.292740774807252,0.128842797641845,40.92311946987958,49.11326526020578,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474914495995165,0.8580697166009559,0.7619891708257563,0.7598216597140719,0.8474914495995165,0.8580697166009559,0.7602761751671261,0.7581195097993816,0.33407140308481,0.1213743466214169,0.09460118262758133,0.0692967945378257,0.0644213988209225,-0.20754629075440567,0.06690491682779526,0.061890075017522174,0.777236938887639,0.33407140308481,0.1213743466214169,0.09455946655601441
9.49,522.9574932157557,3.066481159554797,3.05958544610036,5.679646884059521,8.28502891966341,6.478177785810906,0.05067644118410936,0.05056285611062221,85.80686589152059,85.80686589152059,1.3214135403136744,1.3214135403136744,0.13173112163005352,0.29341351162958185,0.29300847539533514,0.12889151516358277,40.925836390800214,49.10611411894358,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474932094237602,0.8580686589152059,0.7623118816483541,0.7601466177616404,0.8474932094237602,0.8580686589152059,0.7605972687893061,0.7584428416593332,0.3343057620867289,0.12157004570885804,0.09480309068815809,0.06931386954359428,0.06444575758179139,-0.20697084741221428,0.06692097965430202,0.06191362716612515,0.7767950687995029,0.3343057620867289,0.12157004570885804,0.09476141034522631
9.5,522.946242242391,3.0677164437497217,3.06081436717593,5.688147559470784,8.285197226018296,6.477723386773145,0.05069808261259141,0.050584389216494684,85.80676015107596,85.80676015107596,1.3235410901292712,1.3235410901292712,0.13178115779332394,0.2936815667945021,0.2932761139356559,0.12894015994761485,40.92854780418659,49.09896763031123,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474949605910211,0.8580676015107597,0.7626342620263176,0.760471239188871,0.8474949605910211,0.8580676015107597,0.7609180333205601,0.7587658382474203,0.3345400011737507,0.12176578029189296,0.09500502584738824,0.06933092814065281,0.06447007997380742,-0.20639610257849128,0.06693702772333723,0.06193714416286225,0.7763534821259652,0.3345400011737507,0.12176578029189296,0.0949633812778409
9.51,522.9349925636021,3.0689503546539614,3.0620419206575114,5.696650024124846,8.285365520960315,6.477269342082149,0.05071970166138275,0.05060590003262664,85.8066544386725,85.8066544386725,1.3256690242149582,1.3256690242149582,0.13183111936906441,0.29394955963776714,0.29354369051227747,0.12898873219327514,40.931253716654965,49.09182579112119,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474967031296643,0.858066544386725,0.7629563128662609,0.7607955249207413,0.8474967031296643,0.858066544386725,0.7612384696682004,0.7590885004893996,0.3347741207076347,0.12196155022777616,0.0952069879438251,0.06934797037517723,0.06449436609663757,-0.20582205512526786,0.06695306107665802,0.06196062610346027,0.7759121793354495,0.3347741207076347,0.12196155022777616,0.09516537919204471
9.52,522.9237441754343,3.0701828959771333,3.063268110257179,5.705154273717979,8.285533804544345,6.4768156508462695,0.05074129839196525,0.05062738862055107,85.80654875422123,85.80654875422123,1.3277973410241903,1.3277973410241903,0.13188100656040963,0.29421749024318306,0.293811205209448,0.12903723209936308,40.933954134811316,49.08468859818223,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8474984370679692,0.8580654875422122,0.7632780350721113,0.7611194758794787,0.8474984370679692,0.8580654875422122,0.7615585787368419,0.7594108293082661,0.3350081210487188,0.1221573553742255,0.09540897681692825,0.06936499629315665,0.06451861604968154,-0.20524870392826955,0.0669690797558426,0.06198407308339252,0.7754711608912617,0.3350081210487188,0.1221573553742255,0.09536740392693083
9.53,522.9124970739481,3.0714140714178013,3.0644929396759055,5.713660303957689,8.285702076825043,6.476362312178417,0.05076287286563806,0.05064885504161747,85.8064430976335,85.8064430976335,1.3299260390154393,1.3299260390154393,0.13193081956995575,0.29448535869473996,0.2940786581115959,0.12908565986414433,40.9366490652514,49.07755604829946,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475001624341019,0.8580644309763351,0.7635994295451183,0.7614430929845709,0.8475001624341019,0.8580644309763351,0.7618783614284091,0.7597328256242621,0.3352420025559264,0.12235319558942041,0.09561099230705708,0.06938200594039448,0.06454282993207217,-0.20467604786688698,0.06698508380229143,0.0620074851978792,0.7750304272516422,0.3352420025559264,0.12235319558942041,0.09556945532249278
9.540000000000001,522.9012512552191,3.072643884663512,3.0657164126036007,5.722168110562689,8.285870337856853,6.475909325196026,0.050784425143518275,0.05067029935699248,85.80633746882097,85.80633746882097,1.332055116652175,1.332055116652175,0.1319805585997611,0.29475316507660776,0.29434604930332575,0.1291340156853517,40.93933851456078,49.070428138274394,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475018792561002,0.8580633746882097,0.7639204971838625,0.7617663771527741,0.8475018792561002,0.8580633746882097,0.7621978186421465,0.7600544903548871,0.3354757655867757,0.1225490707320001,0.09581303425546409,0.06939899936250996,0.06456700784267586,-0.2041040858241514,0.0670010732572287,0.062030862541887714,0.7745899788697974,0.3354757655867757,0.1225490707320001,0.09577153321961795
9.55,522.8900067153382,3.0738723393908325,3.066938532719147,5.730677689262864,8.286038587694001,6.475456689021017,0.050805955286541526,0.05069172162766048,85.80623186769554,85.80623186769554,1.334184572402846,1.334184572402846,0.1320302238513469,0.29502090947313153,0.29461337886941363,0.12918229976018597,40.942022489314844,49.063304864904964,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475035875618318,0.8580623186769555,0.764241238884264,0.7620893292981229,0.8475035875618318,0.8580623186769555,0.7625169512746267,0.7603758244149073,0.3357094104973861,0.12274498066106183,0.0960151025042886,0.06941597660493906,0.06459114988009299,-0.2035328166867134,0.06701704816170356,0.062054205210133044,0.7741498161939493,0.3357094104973861,0.12274498066106183,0.09597363746008106
9.56,522.8787634504113,3.0750994392653883,3.068159303690438,5.739189035799257,8.28620682639051,6.475004402779757,0.05082746335546262,0.05071312191442425,85.80612629416945,85.80612629416945,1.336314404740863,1.336314404740863,0.1320798155256982,0.29528859196882756,0.29488064689480326,0.12923051228531665,40.94470099607885,49.056186224985616,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475052873790787,0.8580612629416945,0.764561655539593,0.7624119503319393,0.8475052873790787,0.8580612629416945,0.7628357602197602,0.7606968287163638,0.33594293764248473,0.1229409252361594,0.09621719689655062,0.06943293771293599,0.06461525614265833,-0.20296223934481228,0.06703300855659133,0.06207751329707815,0.7737099396673806,0.33594293764248473,0.1229409252361594,0.09617576788653803
9.57,522.867521456559,3.0763251879418996,3.0693787291744172,5.747702145924038,8.286375054000183,6.474552465603032,0.05084894941085615,0.05073450027790556,85.80602074815516,85.80602074815516,1.3384446121445785,1.3384446121445785,0.1321293338232645,0.29555621264837906,0.29514785346460154,0.1292786534568829,40.94737404140797,49.04907221530731,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475069787355523,0.8580602074815517,0.7648817480404777,0.7627342411628423,0.8475069787355523,0.8580602074815517,0.763154246368804,0.7610175041685834,0.33617634737541535,0.12313690431730122,0.0964193172761443,0.06944988273157432,0.06463932672844146,-0.20239235269225642,0.06704895448259487,0.06210078689693431,0.7732703497284659,0.33617634737541535,0.12313690431730122,0.09637792434251968
9.58,522.8562807299169,3.0775495890642177,3.070596812817112,5.7562170154004715,8.286543270576622,6.474100876626,0.050870413513117115,0.05075585677854579,85.8059152295655,85.8059152295655,1.3405751930972696,1.3405751930972696,0.13217877894396063,0.29582377159663187,0.2954149986640745,0.12932672347049434,40.95004163184729,49.0419628326576,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475086616587788,0.858059152295655,0.765201517274913,0.7630562026967567,0.8475086616587788,0.858059152295655,0.7634724106103715,0.7613378516781869,0.33640964004814644,0.1233329177649488,0.09662146348783182,0.06946681170574834,0.06466336173524717,-0.20182315562639497,0.06706488598024576,0.062124026103661495,0.7728310468107278,0.33640964004814644,0.1233329177649488,0.09658010667242548
9.59,522.8450412666355,3.078772646265363,3.0718135582536723,5.764733640002899,8.286711476173213,6.473649634988165,0.0508918557224615,0.05077719147660655,85.8058097383135,85.8058097383135,1.342706146087119,1.342706146087119,0.13222815108716757,0.2960912688985904,0.295682082578643,0.1293747225212319,40.95270377393189,49.03485807382067,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475103361762137,0.858058097383135,0.7655209641282699,0.7633778358369225,0.8475103361762137,0.858058097383135,0.7637902538304393,0.7616578721490983,0.33664281601127555,0.12352896544001495,0.09682363537723715,0.06948372468017394,0.06468736126061594,-0.2012546470480978,0.06708080308990555,0.06214723101096875,0.772392031342866,0.33664281601127555,0.12352896544001495,0.09678231472151727
9.6,522.8338030628798,3.07999436316756,3.073028969108407,5.773252015516707,8.286879670843138,6.473198739833335,0.05091327609892692,0.05079850443217029,85.80570427431252,85.80570427431252,1.3448374696071976,1.3448374696071976,0.1322774504517332,0.2963587046394135,0.29594910529387874,0.12942265080364865,40.955360474186826,49.02775793557737,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475120023151703,0.8580570427431252,0.7658400894833038,0.7636991414839038,0.8475120023151703,0.8580570427431252,0.764107776912358,0.7619775664825543,0.336875875614038,0.12372504720386218,0.09702583279083998,0.06950062169939011,0.06471132540182432,-0.20068682586172804,0.06709670585176705,0.062170401712314596,0.7719533037488056,0.336875875614038,0.12372504720386218,0.09698454833591325
9.61,522.8225661148296,3.081214743382275,3.074243048994821,5.781772137738303,8.287047854639372,6.472748190309592,0.0509346747023732,0.050819795705140884,85.8055988374762,85.8055988374762,1.3469691621554456,1.3469691621554456,0.1323266772359732,0.2966260789044105,0.2962160668955004,0.12947050851177083,40.9580117391272,49.02066241470526,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475136601027913,0.8580559883747619,0.7661588942201639,0.764020120535598,0.8475136601027913,0.8580559883747619,0.7644249807368603,0.7622969355771133,0.33710881920431546,0.12392116291830099,0.09722805557596967,0.0695175028077599,0.06473525425588542,-0.20011969097511928,0.06711259430585537,0.062193538300907396,0.7715148644477328,0.33710881920431546,0.12392116291830099,0.09718680736258195
9.620000000000001,522.811330418679,3.0824337905102515,3.075455801515651,5.790294002475087,8.287216027614685,6.472297985569256,0.05095605159248299,0.050841065355244276,85.80549342771843,85.80549342771843,1.3491012222346555,1.3491012222346555,0.13237583163767175,0.29689339177903723,0.29648296746936936,0.12951829583909857,40.96065757525818,49.013571507978675,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475153095662193,0.8580549342771844,0.7664773792164016,0.7643407738872449,0.8475153095662193,0.8580549342771844,0.7647418661820701,0.7626159803286642,0.33734164712864056,0.1241173124455883,0.09743030358079907,0.06953436804947172,0.06475914791954929,-0.19955324129955532,0.0671284684920293,0.06221664086970572,0.7710767138541383,0.33734164712864056,0.1241173124455883,0.09738909164933618
9.63,522.8000959706367,3.0836515081415454,3.0766672302629003,5.798817605545425,8.287384189821646,6.471848124768849,0.050977406828762326,0.05086231344202904,85.80538804495342,85.80538804495342,1.3512336483524525,1.3512336483524525,0.13242491385408253,0.29716064334889175,0.2967498071014858,0.12956601297860681,40.96329798907502,49.006485212168755,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475169507324551,0.8580538804495342,0.7667955453469791,0.7646611024314349,0.8475169507324551,0.8580538804495342,0.7650584341235106,0.7629347016304355,0.33757435973220606,0.12431349564842563,0.09763257665433861,0.06955121746854037,0.06478300648930341,-0.19898747574974163,0.06714432844998239,0.062239709511418786,0.7706388523778553,0.33757435973220606,0.12431349564842563,0.09759140104482683
9.64,522.7888627669257,3.0848678998555634,3.077877338817878,5.807342942778627,8.287552341312617,6.471398607069065,0.050998740470541294,0.05088354002486699,85.80528268909562,85.80528268909562,1.353366439021279,1.353366439021279,0.13247392408192946,0.2974278336997109,0.29701658587798496,0.12961366012274622,40.96593298706311,48.99940352404349,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8475185836283003,0.8580528268909562,0.7671133934842783,0.7649811070581194,0.8475185836283003,0.8580528268909562,0.7653746854341139,0.7632531003730049,0.3378069573588698,0.12450971238995766,0.0978348746464304,0.06956805110880834,0.06480683006137311,-0.19842239324378674,0.0671601742192442,0.06226274431850684,0.7702012804241019,0.3378069573588698,0.12450971238995766,0.09779373539853722
