species_1,species_10,species_11,species_12,species_13,species_14,species_15,species_7,species_8,species_9,Time
4.105350141111101e-05,4.985322105938136e-07,3.566548983016036e-06,9.898744284968253e-07,5.561303042147011e-07,4.711789775309772e-07,1.8201324711078027e-05,5.117514050804116e-07,2.6919299714806825e-07,9.035945162071919e-07,4.82
4.101180233154874e-05,4.993334106797407e-07,3.5722808480609276e-06,9.914652735020537e-07,5.57024071233271e-07,4.7193621774387176e-07,1.8232550077371712e-05,5.112316433038571e-07,2.689941629288356e-07,9.050466992129119e-07,4.83
4.097014560313655e-05,5.001337970367929e-07,3.5780068916085737e-06,9.93054502785393e-07,5.579169305085152e-07,4.726926888751882e-07,1.8263744300803e-05,5.107124093703632e-07,2.687949599052182e-07,9.064974073270736e-07,4.84
4.092853118286973e-05,5.009333704912568e-07,3.5837271195703106e-06,9.946421179875002e-07,5.588088829621861e-07,4.7344839170587695e-07,1.8294907408622262e-05,5.101937027505449e-07,2.685953928183048e-07,9.079466420473296e-07,4.8500000000000005
4.088695902778835e-05,5.017321318685586e-07,3.5894415378513165e-06,9.96228120747322e-07,5.596999295150749e-07,4.742033270160747e-07,1.832603942809353e-05,5.096755229157816e-07,2.683954663620029e-07,9.093944048697722e-07,4.86
4.0845429094977296e-05,5.025300819932625e-07,3.59515015235061e-06,9.978125127020955e-07,5.605900710870131e-07,4.7495749558510445e-07,1.8357140386494568e-05,5.091578693382395e-07,2.681951851829047e-07,9.108406972889332e-07,4.87
4.080394134156628e-05,5.033272216890722e-07,3.600852968961046e-06,9.993952954873481e-07,5.614793085968707e-07,4.757108981914748e-07,1.838821031111701e-05,5.086407414908918e-07,2.679945538801535e-07,9.122855207977828e-07,4.88
4.07624957247299e-05,5.04123551778829e-07,3.606549993569314e-06,1.0009764707368947e-06,5.623676429625565e-07,4.7646353561288e-07,1.8419249229266434e-05,5.08124138847541e-07,2.677935770053098e-07,9.137288768877291e-07,4.89
4.0721092201687595e-05,5.049190730845124e-07,3.6122412320559363e-06,1.0025560400828402e-06,5.632550751010175e-07,4.772154086261994e-07,1.8450257168262476e-05,5.076080608828397e-07,2.675922590622177e-07,9.151707670486182e-07,4.9
4.06797307297037e-05,5.057137864272392e-07,3.6179266902952653e-06,1.0041340051555754e-06,5.641416059282387e-07,4.779665180074975e-07,1.8481234155438903e-05,5.070925070723124e-07,2.6739060450687096e-07,9.166111927687321e-07,4.91
4.0638411266087435e-05,5.065076926272637e-07,3.6236063741554813e-06,1.005710367583779e-06,5.650272363592427e-07,4.787168645320229e-07,1.8512180218143768e-05,5.065774768923767e-07,2.671886177472791e-07,9.180501555347901e-07,4.92
4.059713376819296e-05,5.073007925039771e-07,3.629280289498591e-06,1.0072851289944158e-06,5.659119673080893e-07,4.794664489742091e-07,1.8543095383739446e-05,5.060629698203645e-07,2.669863031433341e-07,9.194876568319466e-07,4.93
4.055589819341935e-05,5.080930868759073e-07,3.6349484421804234e-06,1.0088582910127366e-06,5.667957996878754e-07,4.802152721076731e-07,1.857397967960279e-05,5.055489853345433e-07,2.66783665006676e-07,9.209236981437913e-07,4.94
4.051470449921065e-05,5.088845765607185e-07,3.6406108380506293e-06,1.010429855262277e-06,5.676787344107342e-07,4.80963334705216e-07,1.860483313312518e-05,5.050355229141382e-07,2.6658070760055967e-07,9.223582809523485e-07,4.95
4.047355264305586e-05,5.096752623752107e-07,3.646267482952677e-06,1.0119998233648572e-06,5.68560772387835e-07,4.817106375388222e-07,1.8635655771712672e-05,5.045225820393527e-07,2.6637743513972067e-07,9.237914067380765e-07,4.96
4.0432442582488956e-05,5.1046514513532e-07,3.6519183827238554e-06,1.0135681969405811e-06,5.694419145293835e-07,4.82457181379659e-07,1.8666447622786074e-05,5.040101621913897e-07,2.661738517902416e-07,9.252230769798671e-07,4.97
4.0391374275088935e-05,5.112542256561174e-07,3.6575635431952635e-06,1.0151349776078363e-06,5.703221617446202e-07,4.83202966998077e-07,1.8697208713781027e-05,5.034982628524742e-07,2.659699616694184e-07,9.266532931550451e-07,4.98
4.0350347678479795e-05,5.120425047518093e-07,3.663202970191814e-06,1.016700166983292e-06,5.712015149418209e-07,4.839479951636087e-07,1.8727939072148153e-05,5.02986883505873e-07,2.657657688456265e-07,9.280820567393671e-07,4.99
4.030936275033057e-05,5.128299832357368e-07,3.66883666953223e-06,1.0182637666819008e-06,5.720799750282966e-07,4.846922666449692e-07,1.8758638725353108e-05,5.024760236359177e-07,2.6556127733818683e-07,9.295093692070218e-07,5.0
4.0268419448355336e-05,5.136166619203752e-07,3.6744646470290417e-06,1.0198257783168957e-06,5.729575429103921e-07,4.854357822100554e-07,1.878930770087672e-05,5.019656827280245e-07,2.6535649111723255e-07,9.309352320306289e-07,5.01
4.022751773031326e-05,5.144025416173343e-07,3.680086908488585e-06,1.0213862034997902e-06,5.738342194934868e-07,4.861785426259462e-07,1.8819946026215058e-05,5.01455860268717e-07,2.651514141035748e-07,9.32359646681239e-07,5.0200000000000005
4.018665755400856e-05,5.151876231373575e-07,3.685703459710998e-06,1.0229450438403782e-06,5.747100056819935e-07,4.869205486589009e-07,1.8850553728879553e-05,5.009465557456465e-07,2.6494605016856894e-07,9.33782614628332e-07,5.03
4.0145838877290585e-05,5.159719072903212e-07,3.69131430649022e-06,1.0245023009467336e-06,5.755849023793583e-07,4.87661801074361e-07,1.8881130836397087e-05,5.004377686476138e-07,2.647404031339813e-07,9.352041373398179e-07,5.04
4.010506165805376e-05,5.16755394885236e-07,3.6969194546139902e-06,1.0260579764252082e-06,5.764589104880608e-07,4.884023006369477e-07,1.8911677376310105e-05,4.999294984645904e-07,2.6453447677185473e-07,9.366242162820352e-07,5.05
4.006432585423767e-05,5.175380867302445e-07,3.7025189098638423e-06,1.027612071880433e-06,5.773320309096129e-07,4.891420481104633e-07,1.894219337617671e-05,4.994217446877406e-07,2.643282748043752e-07,9.380428529197508e-07,5.0600000000000005
4.0023631423827056e-05,5.183199836326221e-07,3.7081126780151045e-06,1.0291645889153151e-06,5.782042645445586e-07,4.898810442578899e-07,1.8972678863570746e-05,4.989145068094415e-07,2.641218009037381e-07,9.394600487161591e-07,5.07
3.998297832485179e-05,5.191010863987763e-07,3.713700764836897e-06,1.0307155291310398e-06,5.790756122924741e-07,4.906192898413895e-07,1.9003133866081927e-05,4.98407784323306e-07,2.6391505869201386e-07,9.40875805132882e-07,5.08
3.9942366515386954e-05,5.198813958342467e-07,3.7192831760921293e-06,1.0322648941270689e-06,5.799460750519674e-07,4.913567856223036e-07,1.903355841131592e-05,4.979015767242022e-07,2.6370805174101523e-07,9.422901236299677e-07,5.09
3.990179595355282e-05,5.206609127437045e-07,3.724859917537499e-06,1.0338126855011387e-06,5.808156537206775e-07,4.920935323611531e-07,1.9063952526894457e-05,4.973958835082767e-07,2.635007835721623e-07,9.437030056658904e-07,5.1000000000000005
3.9861266594584336e-05,5.214396379872584e-07,3.7304309953263108e-06,1.0353589049610627e-06,5.816843492580861e-07,4.928295308708548e-07,1.909431622254331e-05,4.968907028135101e-07,2.632932790548053e-07,9.451144527996057e-07,5.11
3.9820778397327235e-05,5.222175723556411e-07,3.735996415115543e-06,1.0369035540769016e-06,5.825521625462837e-07,4.935647818987556e-07,1.9124649529797926e-05,4.963860344332455e-07,2.6308553697242936e-07,9.465244664643247e-07,5.12
3.978033132160171e-05,5.229947166208614e-07,3.7415561824282247e-06,1.0384466343815388e-06,5.83419094446473e-07,4.942992861745062e-07,1.915495248588983e-05,4.958818785932383e-07,2.628775492725211e-07,9.479330480593202e-07,5.13
3.973992532565791e-05,5.237710715850948e-07,3.7471103030031983e-06,1.039988147467756e-06,5.842851458535094e-07,4.950330444562688e-07,1.9185225118193804e-05,4.953782347712669e-07,2.6266931964652323e-07,9.493401990385438e-07,5.14
3.969956036778948e-05,5.245466380496813e-07,3.75265878257333e-06,1.0415280949266764e-06,5.851503176613159e-07,4.957660575014158e-07,1.921546745409029e-05,4.94875102445665e-07,2.624608517478613e-07,9.507459208544318e-07,5.15
3.965923640633355e-05,5.253214168151251e-07,3.7582016268655064e-06,1.0430664783477629e-06,5.860146107628831e-07,4.964983260665295e-07,1.924567952096531e-05,4.943724810953341e-07,2.6225214919196945e-07,9.521502149579057e-07,5.16
3.9618953399670754e-05,5.260954086810951e-07,3.7637388416006372e-06,1.0446032993188202e-06,5.868780260502702e-07,4.972298509074029e-07,1.9275861346210476e-05,4.938703701997534e-07,2.6204321555631514e-07,9.535530827983736e-07,5.17
3.957871130622516e-05,5.268686144464245e-07,3.7692704324936575e-06,1.0461385594259943e-06,5.87740564414604e-07,4.979606327790399e-07,1.9306012957222932e-05,4.933687692389919e-07,2.6183405438042425e-07,9.549545258237286e-07,5.18
3.953851008446436e-05,5.276410349091119e-07,3.774796405253526e-06,1.0476722602537727e-06,5.886022267460795e-07,4.986906724356542e-07,1.9336134381405345e-05,4.928676776937197e-07,2.616246691659062e-07,9.563545454803505e-07,5.19
3.9498349692899366e-05,5.284126708663199e-07,3.7803167655832247e-06,1.0492044033849841e-06,5.894630139339605e-07,4.994199706306701e-07,1.9366225646165843e-05,4.923670950452189e-07,2.6141506337647894e-07,9.577531432131047e-07,5.2
3.945823009008468e-05,5.291835231143768e-07,3.7858315191797636e-06,1.0507349904007997e-06,5.903229268665788e-07,5.001485281167236e-07,1.9396286778918008e-05,4.918670207753948e-07,2.6120524043799426e-07,9.591503204653439e-07,5.21
3.9418151234618254e-05,5.299535924487753e-07,3.791340671734179e-06,1.0522640228807328e-06,5.911819664313352e-07,5.008763456456606e-07,1.942631780708082e-05,4.913674543667882e-07,2.609952037384625e-07,9.605460786789067e-07,5.22
3.9378113085141486e-05,5.307228796641739e-07,3.796844228931534e-06,1.0537915024026387e-06,5.920401335146987e-07,5.016034239685385e-07,1.9456318758078656e-05,4.908683953025847e-07,2.6078495662807796e-07,9.619404192941187e-07,5.23
3.9338115600339226e-05,5.314913855543958e-07,3.8023421964509194e-06,1.0553174305427152e-06,5.928974290022074e-07,5.023297638356253e-07,1.948628965934122e-05,4.903698430666284e-07,2.6057450241924376e-07,9.633333437497926e-07,5.24
3.9298158738939754e-05,5.322591109124294e-07,3.807834579965456e-06,1.0568418088755034e-06,5.937538537784683e-07,5.030553659964006e-07,1.9516230538303536e-05,4.898717971434311e-07,2.603638443865969e-07,9.647248534832284e-07,5.25
3.92582424597148e-05,5.330260565304294e-07,3.813321385142293e-06,1.0583646389738867e-06,5.946094087271574e-07,5.037802311995548e-07,1.9546141422405906e-05,4.893742570181849e-07,2.6015298576703337e-07,9.66114949930213e-07,5.26
3.921836672147952e-05,5.337922231997152e-07,3.818802617642611e-06,1.059885922409092e-06,5.954640947310196e-07,5.045043601929902e-07,1.9576022339093886e-05,4.888772221767727e-07,2.599419297597334e-07,9.675036345250214e-07,5.2700000000000005
3.917853148309248e-05,5.345576117107721e-07,3.82427828312162e-06,1.0614056607506888e-06,5.963179126718696e-07,5.0522775372382e-07,1.9605873315818238e-05,4.883806921057798e-07,2.597306795261861e-07,9.688909087004158e-07,5.28
3.913873670345568e-05,5.353222228532514e-07,3.829748387228562e-06,1.0629238555665914e-06,5.971708634305907e-07,5.059504125383689e-07,1.9635694380034907e-05,4.878846662925053e-07,2.5951923819021525e-07,9.702767738876465e-07,5.29
3.909898234151454e-05,5.360860574159699e-07,3.835212935606712e-06,1.0644405084230569e-06,5.980229478871364e-07,5.066723373821735e-07,1.966548555920499e-05,4.873891442249734e-07,2.593076088380035e-07,9.716612315164523e-07,5.3
3.905926835625786e-05,5.368491161869107e-07,3.840671933893379e-06,1.0659556208846867e-06,5.988741669205295e-07,5.073935289999822e-07,1.96952468807947e-05,4.86894125391944e-07,2.590957945181179e-07,9.730442830150597e-07,5.3100000000000005
3.9019594706717886e-05,5.376113999532226e-07,3.846125387719905e-06,1.0674691945144258e-06,5.997245214088623e-07,5.081139881357549e-07,1.9724978372275332e-05,4.863996092829249e-07,2.588837982415351e-07,9.74425929810184e-07,5.32
3.897996135197022e-05,5.383729095012206e-07,3.8515733027116665e-06,1.068981230873564e-06,6.005740122292973e-07,5.088337155326636e-07,1.9754680061123227e-05,4.859055953881822e-07,2.5867162298166617e-07,9.75806173327029e-07,5.33
3.8940368251133874e-05,5.391336456163863e-07,3.857015684488073e-06,1.0704917315217362e-06,6.014226402580666e-07,5.095527119330923e-07,1.978435197481976e-05,4.854120831987527e-07,2.5845927167438175e-07,9.771850149892873e-07,5.34
3.890081536337125e-05,5.398936090833675e-07,3.8624525386625766e-06,1.072000698016921e-06,6.022704063704727e-07,5.102709780786369e-07,1.9813994140851273e-05,4.849190722064537e-07,2.5824674721803695e-07,9.78562456219141e-07,5.3500000000000005
3.886130264788815e-05,5.406528006859782e-07,3.867883870842658e-06,1.073508131915442e-06,6.031173114408876e-07,5.109885147101057e-07,1.9843606586709067e-05,4.844265619038959e-07,2.5803405247349695e-07,9.799384984372605e-07,5.36
3.8821830063933705e-05,5.414112212071993e-07,3.8733096866298414e-06,1.075014034771969e-06,6.039633563427545e-07,5.117053225675194e-07,1.987318933988937e-05,4.839345517844933e-07,2.5782119026416135e-07,9.813131430628066e-07,5.37
3.878239757080046e-05,5.421688714291781e-07,3.878729991619687e-06,1.0765184081395163e-06,6.048085419485863e-07,5.124214023901109e-07,1.990274242789329e-05,4.834430413424751e-07,2.576081633759897e-07,9.826863915134286e-07,5.38
3.874300512782431e-05,5.429257521332288e-07,3.8841447914017945e-06,1.0780212535694437e-06,6.056528691299667e-07,5.131367549163253e-07,1.993226587822679e-05,4.82952030072897e-07,2.573949745575265e-07,9.840582452052669e-07,5.39
3.8703652693617834e-05,5.436818641145636e-07,3.889554091665188e-06,1.0795225726407067e-06,6.064963387739828e-07,5.138513808977435e-07,1.9961759714061572e-05,4.824615173954164e-07,2.5718163149652427e-07,9.8542870557965e-07,5.4
3.866434022416562e-05,5.444372082188878e-07,3.894957898460131e-06,1.0810223670325191e-06,6.073389518240488e-07,5.145652811336693e-07,1.999122394345556e-05,4.819715024649134e-07,2.569681591832098e-07,9.867977741694284e-07,5.41
3.862506768244037e-05,5.451917851576389e-07,3.900356216876316e-06,1.0825206381574947e-06,6.081807090737983e-07,5.152784562965052e-07,2.0020658613775637e-05,4.814819851276856e-07,2.5675453749156727e-07,9.881654522640892e-07,5.42
3.858583502790247e-05,5.459455957097392e-07,3.905749052486232e-06,1.0840173875622452e-06,6.090216113921471e-07,5.159909071224361e-07,2.005006375226991e-05,4.809929648773412e-07,2.5654076933835793e-07,9.895317412754363e-07,5.43
3.8546642220053775e-05,5.466986406533139e-07,3.911136410856662e-06,1.085512616791798e-06,6.098616596471208e-07,5.167026343468932e-07,2.007943938618082e-05,4.805044412081891e-07,2.56326857614956e-07,9.908966426138297e-07,5.44
3.850748921843766e-05,5.47450920765691e-07,3.91651829754869e-06,1.0870063273895984e-06,6.107008547058565e-07,5.174136387045545e-07,2.0108785542744908e-05,4.80016413615247e-07,2.561128051875625e-07,9.922601576881838e-07,5.45
3.846837598263891e-05,5.482024368234026e-07,3.921894718117701e-06,1.088498520897511e-06,6.115391974346033e-07,5.181239209293457e-07,2.0138102249192636e-05,4.795288815942498e-07,2.5589861489741977e-07,9.936222879059703e-07,5.46
3.842930247228372e-05,5.489531896021851e-07,3.927265678113393e-06,1.0899891988558208e-06,6.123766886987224e-07,5.188334817544405e-07,2.01673895327482e-05,4.790418446416577e-07,2.5568428956102493e-07,9.949830346732197e-07,5.47
3.8390268647039635e-05,5.497031798769802e-07,3.932631183079774e-06,1.0914783628032351e-06,6.132133293626889e-07,5.195423219122614e-07,2.0196647420629302e-05,4.785553022546651e-07,2.554698319703443e-07,9.96342399394521e-07,5.48
3.8351274466615586e-05,5.504524084219352e-07,3.9379912385551725e-06,1.0929660142768827e-06,6.140491202900913e-07,5.202504421344802e-07,2.0225875940046977e-05,4.78069253931209e-07,2.5525524489302724e-07,9.977003834730234e-07,5.49
3.831231989076174e-05,5.51200876010404e-07,3.9433458500722385e-06,1.094452154812319e-06,6.148840623436332e-07,5.209578431520187e-07,2.0255075118205393e-05,4.775836991699768e-07,2.5504053107262043e-07,9.990569883104396e-07,5.5
3.827340487926957e-05,5.519485834149479e-07,3.9486950231579516e-06,1.0959367859435232e-06,6.157181563851341e-07,5.216645256950498e-07,2.0284244982301648e-05,4.770986374704149e-07,2.548256932287817e-07,1.0004122153070437e-06,5.51
3.8234529391971754e-05,5.526955314073356e-07,3.954038763333623e-06,1.097419909202903e-06,6.165514032755294e-07,5.223704904929971e-07,2.031338555952556e-05,4.766140683327375e-07,2.5461073405749405e-07,1.001766065861674e-06,5.5200000000000005
3.81956933887422e-05,5.534417207585445e-07,3.9593770761149e-06,1.098901526121293e-06,6.173838038748713e-07,5.230757382745362e-07,2.03424968770595e-05,4.761299912579345e-07,2.543956562312801e-07,1.0031185413717344e-06,5.53
3.815689682949595e-05,5.541871522387608e-07,3.964709967011773e-06,1.1003816382279588e-06,6.1821535904233e-07,5.237802697675954e-07,2.0371578962078168e-05,4.756464057477802e-07,2.5418046239941537e-07,1.0044696432331958e-06,5.54
3.8118139674189176e-05,5.549318266173809e-07,3.97003744152858e-06,1.101860247050596e-06,6.190460696361944e-07,5.24484085699356e-07,2.040063184174841e-05,4.751633113048413e-07,2.5396515518814316e-07,1.005819372840596e-06,5.55
3.807942188281916e-05,5.556757446630116e-07,3.9753595051640085e-06,1.1033373541153331e-06,6.198759365138724e-07,5.251871867962532e-07,2.042965554322901e-05,4.7468070743248564e-07,2.53749737200888e-07,1.0071677315870425e-06,5.5600000000000005
3.804074341542422e-05,5.564189071434704e-07,3.980676163411103e-06,1.1048129609467317e-06,6.207049605318917e-07,5.258895737839763e-07,2.045865009367051e-05,4.741985936348905e-07,2.5353421101847003e-07,1.0085147208642118e-06,5.57
3.800210423208372e-05,5.571613148257869e-07,3.98598742175727e-06,1.1062870690677884e-06,6.215331425459008e-07,5.265912473874701e-07,2.0487615520214976e-05,4.7371696941705086e-07,2.533185791993188e-07,1.0098603420623535e-06,5.58
3.796350429291798e-05,5.579029684762031e-07,3.99129328568428e-06,1.1077596799999363e-06,6.223604834106699e-07,5.272922083309345e-07,2.0516551849995854e-05,4.7323583428478793e-07,2.531028442796876e-07,1.0112045965702877e-06,5.59
3.792494355808832e-05,5.586438688601742e-07,3.9965937606682745e-06,1.1092307952630462e-06,6.231869839800912e-07,5.279924573378261e-07,2.0545459110137725e-05,4.727551877447573e-07,2.52887008773867e-07,1.0125474857754096e-06,5.6000000000000005
3.788642198779696e-05,5.593840167423687e-07,4.00188885217977e-06,1.1107004163754269e-06,6.240126451071794e-07,5.28691995130858e-07,2.057433732775613e-05,4.722750293044576e-07,2.526710751743997e-07,1.0138890110636888e-06,5.61
3.7847939542287014e-05,5.6012341288667e-07,4.007178565683663e-06,1.1121685448538278e-06,6.248374676440736e-07,5.293908224320011e-07,2.060318652995738e-05,4.7179535847223873e-07,2.5245504595229373e-07,1.0152291738196711e-06,5.62
3.7809496181842416e-05,5.608620580561763e-07,4.012462906639234e-06,1.11363518221344e-06,6.256614524420367e-07,5.300889399624845e-07,2.0632006743838325e-05,4.713161747573103e-07,2.5223892355723693e-07,1.0165679754264795e-06,5.63
3.7771091866787955e-05,5.615999530132015e-07,4.017741880500153e-06,1.115100329967897e-06,6.264846003514568e-07,5.307863484427958e-07,2.0660797996486204e-05,4.7083747766974986e-07,2.5202271041781106e-07,1.0179054172658158e-06,5.64
3.773272655748919e-05,5.623370985192763e-07,4.023015492714486e-06,1.116563989629277e-06,6.273069122218485e-07,5.31483048592682e-07,2.0689560314978403e-05,4.703592667205115e-07,2.5180640894170563e-07,1.0192415007179613e-06,5.65
3.769440021435244e-05,5.630734953351478e-07,4.028283748724693e-06,1.1180261627081028e-06,6.28128388901852e-07,5.321790411311504e-07,2.0718293726382284e-05,4.6988154142143415e-07,2.5159002151593197e-07,1.020576227161778e-06,5.66
3.765611279782472e-05,5.638091442207814e-07,4.033546653967643e-06,1.1194868507133442e-06,6.289490312392354e-07,5.328743267764686e-07,2.074699825775498e-05,4.6940430128524993e-07,2.5137355050703754e-07,1.0219095979747103e-06,5.67
3.761786426839372e-05,5.645440459353607e-07,4.038804213874609e-06,1.1209460551524194e-06,6.297688400808948e-07,5.335689062461657e-07,2.0775673936143203e-05,4.6892754582559237e-07,2.511569982613194e-07,1.0232416145327862e-06,5.68
3.757965458658781e-05,5.65278201237288e-07,4.044056433871279e-06,1.1224037775311954e-06,6.305878162728553e-07,5.342627802570327e-07,2.080432078858303e-05,4.6845127455700506e-07,2.509403671050389e-07,1.0245722782106174e-06,5.69
3.7541483711593165e-05,5.660116109107544e-07,4.049303319567833e-06,1.123860019406744e-06,6.314059606899091e-07,5.349559495502337e-07,2.0832938838816713e-05,4.679754865731608e-07,2.507236640809833e-07,1.0259015904295576e-06,5.7
3.750335160458959e-05,5.667442757016455e-07,4.054544876300408e-06,1.125314782260079e-06,6.322232741641181e-07,5.356484148307293e-07,2.0861528115212452e-05,4.675001815643992e-07,2.50506889522657e-07,1.0272295525415314e-06,5.71
3.746525822674305e-05,5.674761963561125e-07,4.05978110940705e-06,1.1267680675727428e-06,6.330397575278411e-07,5.363401768037318e-07,2.0890088645998075e-05,4.670253592054018e-07,2.502900439304995e-07,1.0285561658989462e-06,5.72
3.742720353872371e-05,5.682073736298335e-07,4.065012024293949e-06,1.1282198768451914e-06,6.338554116240629e-07,5.370312361834565e-07,2.091862045811672e-05,4.665510190082076e-07,2.50073129622705e-07,1.029881431871475e-06,5.73
3.738918750124145e-05,5.68937808277723e-07,4.070237626361841e-06,1.1296702115763667e-06,6.346702372949174e-07,5.377215936833977e-07,2.0947123578498103e-05,4.6607716048557537e-07,2.498561489011118e-07,1.0312053518274083e-06,5.74
3.7351210075045835e-05,5.696675010539334e-07,4.0754579210060075e-06,1.1311190732636973e-06,6.354842353816886e-07,5.384112500163296e-07,2.0975598034058288e-05,4.656037831509876e-07,2.4963910405145877e-07,1.0325279271336546e-06,5.75
3.731327122092601e-05,5.703964527118562e-07,4.080672913616285e-06,1.1325664634031e-06,6.362974067248111e-07,5.391002058943069e-07,2.1004043851699484e-05,4.6513088651865576e-07,2.494219973436414e-07,1.0338491591557432e-06,5.76
3.7275370899710716e-05,5.711246640041223e-07,4.085882609577072e-06,1.1340123834889824e-06,6.371097521638714e-07,5.397884620286653e-07,2.1032461058309788e-05,4.646584701035243e-07,2.492048310319685e-07,1.035169049257825e-06,5.7700000000000005
3.723750907226822e-05,5.718521356826033e-07,4.09108701426733e-06,1.1354568350142433e-06,6.379212725376088e-07,5.404760191300231e-07,2.1060849680762962e-05,4.641865334212758e-07,2.489876073554187e-07,1.036487598802675e-06,5.78
3.7199685699506264e-05,5.725788684984121e-07,4.096286133060597e-06,1.1368998194702765e-06,6.387319686839163e-07,5.411628779082817e-07,2.1089209745918226e-05,4.6371507598833514e-07,2.4877032853789636e-07,1.0378048091516924e-06,5.79
3.716190074237201e-05,5.733048632019043e-07,4.101479971324992e-06,1.1383413383469703e-06,6.39541841439842e-07,5.418490390726264e-07,2.1117541280620014e-05,4.632440973218745e-07,2.4855299678848847e-07,1.039120681664904e-06,5.8
3.712415416185201e-05,5.740301205426786e-07,4.106668534423216e-06,1.1397813931327125e-06,6.403508916415901e-07,5.425345033315272e-07,2.1145844311697754e-05,4.627735969398175e-07,2.4833561430172074e-07,1.0404352177009648e-06,5.8100000000000005
3.708644591897217e-05,5.747546412695779e-07,4.1118518277125676e-06,1.1412199853143872e-06,6.411591201245207e-07,5.432192713927397e-07,2.1174118865965638e-05,4.6230357436084435e-07,2.481181832578141e-07,1.0417484186171599e-06,5.82
3.704877597479766e-05,5.754784261306898e-07,4.11702985654494e-06,1.1426571163773824e-06,6.419665277231527e-07,5.439033439633063e-07,2.12023649702224e-05,4.6183402910439597e-07,2.479007058229411e-07,1.0430602857694058e-06,5.83
3.701114429043291e-05,5.762014758733486e-07,4.1222026262668375e-06,1.1440927878055867e-06,6.427731152711632e-07,5.445867217495566e-07,2.1230582651251077e-05,4.61364960690679e-07,2.476831841494822e-07,1.0443708205122526e-06,5.84
3.697355082702155e-05,5.769237912441351e-07,4.12737014221937e-06,1.1455270010813949e-06,6.435788836013899e-07,5.45269405457108e-07,2.1258771935818806e-05,4.608963686406701e-07,2.4746562037628234e-07,1.045680024198886e-06,5.8500000000000005
3.693599554574635e-05,5.776453729888774e-07,4.1325324097382705e-06,1.1469597576857073e-06,6.443838335458306e-07,5.459513957908676e-07,2.1286932850676567e-05,4.6042825247612083e-07,2.4724801662890714e-07,1.0469878981811264e-06,5.86
3.6898478407829185e-05,5.783662218526533e-07,4.137689434153895e-06,1.1483910590979324e-06,6.451879659356454e-07,5.466326934550319e-07,2.1315065422558974e-05,4.5996061171956194e-07,2.470303750198994e-07,1.0482944438094343e-06,5.87
3.6860999374531e-05,5.790863385797892e-07,4.1428412207912325e-06,1.149820906795989e-06,6.45991281601157e-07,5.473132991530884e-07,2.134316967818406e-05,4.5949344589430824e-07,2.468126976490354e-07,1.049599662432909e-06,5.88
3.682355840715173e-05,5.798057239138624e-07,4.1479877749699085e-06,1.1512493022563077e-06,6.467937813718524e-07,5.479932135878161e-07,2.1371245644253015e-05,4.590267545244631e-07,2.465949866035816e-07,1.0509035553992916e-06,5.89
3.67861554670303e-05,5.805243785977018e-07,4.153129102004191e-06,1.1526762469538322e-06,6.47595466076383e-07,5.486724374612864e-07,2.1399293347449996e-05,4.585605371349231e-07,2.463772439585505e-07,1.0522061240549666e-06,5.9
3.674879051554451e-05,5.81242303373388e-07,4.158265207203002e-06,1.1541017423620217e-06,6.483963365425663e-07,5.49350971474864e-07,2.1427312814441874e-05,4.5809479325138277e-07,2.4615947177695756e-07,1.0535073697449624e-06,5.91
3.671146351411108e-05,5.81959498982255e-07,4.163396095869918e-06,1.1555257899528526e-06,6.491963935973864e-07,5.500288163292081e-07,2.1455304071878025e-05,4.576295224003387e-07,2.4594167211007725e-07,1.0548072938129544e-06,5.92
3.667417442418552e-05,5.826759661648911e-07,4.1685217733031794e-06,1.15694839119682e-06,6.499956380669958e-07,5.50705972724272e-07,2.1483267146390083e-05,4.571647241090948e-07,2.4572384699769944e-07,1.056105897601266e-06,5.93
3.663692320726211e-05,5.833917056611394e-07,4.1736422447957e-06,1.1583695475629402e-06,6.507940707767156e-07,5.513824413593057e-07,2.1511202064591748e-05,4.5670039790576655e-07,2.4550599846838616e-07,1.0574031824508696e-06,5.94
3.6599709824873894e-05,5.841067182100985e-07,4.178757515635064e-06,1.159789260518751e-06,6.515916925510366e-07,5.520582229328556e-07,2.153910885307851e-05,4.562365433192856e-07,2.452881285397276e-07,1.0586991497013896e-06,5.95
3.656253423859257e-05,5.848210045501242e-07,4.183867591103541e-06,1.161207531530315e-06,6.523885042136207e-07,5.527333181427657e-07,2.1566987538427463e-05,4.5577315987940457e-07,2.450702392185985e-07,1.0599938006911024e-06,5.96
3.652539641002848e-05,5.855345654188301e-07,4.188972476478092e-06,1.1626243620622209e-06,6.531845065873015e-07,5.534077276861779e-07,2.159483814719707e-05,4.5531024711670136e-07,2.4485233250141493e-07,1.0612871367569398e-06,5.97
3.648829630083055e-05,5.862474015530879e-07,4.194072177030371e-06,1.164039753577585e-06,6.539797004940861e-07,5.540814522595343e-07,2.162266070592692e-05,4.5484780456258404e-07,2.4463441037439025e-07,1.0625791592344893e-06,5.98
3.645123387282014e-05,5.869595136864567e-07,4.199166698008333e-06,1.1654537075329464e-06,6.547740867522853e-07,5.547544925561452e-07,2.165045524403697e-05,4.5438583153384924e-07,2.444164720359936e-07,1.063869869453334e-06,5.99
