Time,species_1,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
8.5,2.824436866230128e-05,3.5208787353100955e-07,1.9225379690087962e-07,1.3496764223570053e-06,7.446450353066368e-07,5.327264591825317e-06,1.4785505592089461e-06,8.306778603608764e-07,7.037881984423446e-07,2.780900408660984e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004755155323020135,0.002247891607245882,0.0001469775281660769,0.00200688674711701,0.000147938727879584
8.51,2.821567939674745e-05,3.51730258253804e-07,1.9206289304667464e-07,1.3506755346712626e-06,7.451962667071426e-07,5.331208156050662e-06,1.479645071972515e-06,8.312927784743735e-07,7.043091851351881e-07,2.7830541482333157e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00047503255440185403,0.0022456084389905822,0.0001468282440878458,0.0020048483687299928,0.00014779182849289314
8.52,2.8187019270659324e-05,3.5137300615171186e-07,1.9187215231780007e-07,1.3516736321948495e-06,7.45746938226167e-07,5.335147714828247e-06,1.4807384730479132e-06,8.319070720202865e-07,7.048296426658668e-07,2.7852057033514966e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00047455006700215503,0.002243327589464733,0.00014667911161884794,0.0020028120603828694,0.00014764505462905894
8.53,2.815838825443848e-05,3.5101611685566985e-07,1.9168157490546305e-07,1.3526707159585405e-06,7.462970504324104e-07,5.339083272226603e-06,1.4818307635643385e-06,8.325207416330199e-07,7.053495715718772e-07,2.7873550761987113e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004740680696048051,0.002241049056313624,0.0001465301306051216,0.002000777819972097,0.000147498406435217
8.540000000000001,2.8129786318516346e-05,3.506595899969875e-07,1.9149116100043485e-07,1.3536667869920698e-06,7.468466038939987e-07,5.343014832310166e-06,1.48292194464985e-06,8.331337879463391e-07,7.058689723901741e-07,2.7895022689559666e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004735865617121951,0.0022387728371849216,0.0001463813008928603,0.001998745645396258,0.00014735188405816757
8.55,2.8101213433354175e-05,3.5030342520734767e-07,1.9130091079308814e-07,1.3546618463241333e-06,7.47395599178485e-07,5.346942399139264e-06,1.484012017431368e-06,8.337462115933691e-07,7.063878456571702e-07,2.7916472838020896e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004731055428272173,0.0022364989297286634,0.00014623262232841264,0.001996715534556063,0.0001472054876444041
8.56,2.8072669569442996e-05,3.4994762211880525e-07,1.9111082447343384e-07,1.3556558949823893e-06,7.479440368528507e-07,5.3508659767701386e-06,1.4851009830346782e-06,8.34358013206598e-07,7.06906191908738e-07,2.793790122913729e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00047262501245326505,0.0022342273315972528,0.00014608409475828194,0.0019946874853543424,0.0001470592173401419
8.57,2.8044154697303593e-05,3.495921803637872e-07,1.9092090223115834e-07,1.356648933993461e-06,7.484919174835051e-07,5.3547855692549396e-06,1.4861888425844305e-06,8.34969193417875e-07,7.074240116802092e-07,2.7959307884653507e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00047214497009423224,0.0022319580404454612,0.00014593571802912631,0.001992661495696047,0.00014691307329134628
8.58,2.8015668787486463e-05,3.492370995750925e-07,1.9073114425566052e-07,1.3576409643829358e-06,7.490392416362867e-07,5.358701180641731e-06,1.4872755972041407e-06,8.355797528584134e-07,7.079413055063764e-07,2.798069282629239e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004716654152545124,0.0022296910539304216,0.00014578749198775837,0.0019906375634882478,0.00014676705564376156
8.59,2.798721181057178e-05,3.4888237938589115e-07,1.9054155073608883e-07,1.3586319871753683e-06,7.495860098764636e-07,5.362612814974497e-06,1.488361248016193e-06,8.361896921587895e-07,7.084580739214928e-07,2.8002056075754944e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00047118634743899826,0.0022274263697116283,0.0001456394164811449,0.00198861568664013,0.00014662116454293908
8.6,2.795878373716937e-05,3.485280194297243e-07,1.9035212186137832e-07,1.3596220033942798e-06,7.501322227687346e-07,5.366520476293148e-06,1.4894457961418403e-06,8.367990119489447e-07,7.089743174592731e-07,2.8023397654720332e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004707077661530817,0.0022251639854509314,0.0001454914913564071,0.001986595863062997,0.0001464754001342663
8.61,2.7930384537918674e-05,3.4817401934050375e-07,1.9016285782028782e-07,1.360611014062161e-06,7.506778808772291e-07,5.370424168633525e-06,1.4905292427012058e-06,8.374077128581856e-07,7.09490036652895e-07,2.8044717584845848e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004702296709026523,0.002222903898812538,0.00014534371646081982,0.001984578090670261,0.00014632976256299482
8.620000000000001,2.7902014183488702e-05,3.4782037875251137e-07,1.899737588014369e-07,1.3615990202004722e-06,7.512229847655087e-07,5.374323896027399e-06,1.4916115888132841e-06,8.380157955151846e-07,7.100052320349983e-07,2.8066015887766938e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046975206119409725,0.002220646107463005,0.0001451960916418119,0.0019825623673774442,0.0001461842519742692
8.63,2.7873672644578026e-05,3.4746709730039926e-07,1.897848249933431e-07,1.3625860228296446e-06,7.517675349965666e-07,5.378219662502482e-06,1.4926928355959426e-06,8.386232605479809e-07,7.105199041376866e-07,2.8087292585097122e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000469274936534301,0.0022183906090712407,0.00014504861674696575,0.00198054869110218,0.00014603886851315546
8.64,2.7845359891914706e-05,3.471141746191888e-07,1.8959605658445876e-07,1.3635720229690822e-06,7.523115321328296e-07,5.382111472082431e-06,1.4937729841659232e-06,8.392301085839815e-07,7.110340534925274e-07,2.810854769842808e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004687982964306439,0.0022161374013084986,0.00014490129162401719,0.001978537059764207,0.00014589361232466948
8.65,2.781707589625629e-05,3.467616103442707e-07,1.8940745376320834e-07,1.3645570216371626e-06,7.528549767361579e-07,5.385999328786852e-06,1.4948520356388435e-06,8.398363402499612e-07,7.115476806305532e-07,2.8129781249329546e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046832214039100255,0.002213886481848376,0.00014475411612085534,0.0019765274712853663,0.00014574848355380563
8.66,2.7788820628389764e-05,3.4640940411140426e-07,1.8921901671802538e-07,1.3655410198512371e-06,7.533978693678464e-07,5.389883236631299e-06,1.4959299911291969e-06,8.404419561720641e-07,7.120607860822618e-07,2.8150993259349362e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004678464679237486,0.0022116378483668115,0.00014460709008552231,0.001974519923589601,0.00014560348234556533
8.67,2.776059405913153e-05,3.460575555567176e-07,1.890307456373896e-07,1.3665240186276337e-06,7.539402105886242e-07,5.39376319962729e-06,1.4970068517503562e-06,8.410469569758039e-07,7.125733703776171e-07,2.8172183750013422e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046737127853774854,0.0022093914985420837,0.0001444602133662132,0.0019725144146029577,0.0001454586088449855
8.68,2.7732396159327343e-05,3.457060643167066e-07,1.8884264070986383e-07,1.3675060189816579e-06,7.544820009586572e-07,5.3976392217823015e-06,1.4980826186145725e-06,8.416513432860648e-07,7.13085434046049e-07,2.8193352742825698e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046689657174236245,0.002207147430054804,0.00014431348581127565,0.0019705109422535763,0.00014531386319716706
8.69,2.770422690089612e-05,3.4535493010672186e-07,1.8865468359368204e-07,1.3684870218912416e-06,7.550232410174909e-07,5.401511306956299e-06,1.4991572927931564e-06,8.422551157047292e-07,7.135969775975004e-07,2.821450027696027e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046642234706501684,0.002204905640670989,0.00014416690727464158,0.0019685095049190647,0.0001451692312882304
8.700000000000001,2.7676086255360107e-05,3.450041526104516e-07,1.8846686350933168e-07,1.3694670283481314e-06,7.555639313122927e-07,5.405379459063774e-06,1.5002308753725515e-06,8.428582748421818e-07,7.141080015491167e-07,2.823562638434931e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004659486040264598,0.002202666128125083,0.00014402047760817848,0.0019665101007965554,0.00014502470482340572
8.71,2.7647974192198317e-05,3.446537313561134e-07,1.882792064702173e-07,1.3704460394152296e-06,7.561040724294886e-07,5.409243682300074e-06,1.5013033675171513e-06,8.434608213526012e-07,7.146185064551481e-07,2.8256731061774883e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046547534211304137,0.0022004288899889228,0.0001438741966531219,0.0019645127271970117,0.0001448803038198595
8.72,2.76198906823817e-05,3.443036659822756e-07,1.8809171252306672e-07,1.371424056103482e-06,7.566436649268386e-07,5.413103980655468e-06,1.5023747703344325e-06,8.440627558581888e-07,7.151284928427517e-07,2.827781433078917e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000465002560836228,0.002198193923953078,0.00014372806425847048,0.001962517382060387,0.00014473602831355126
8.73,2.7591835696910565e-05,3.4395395612788605e-07,1.8790438171181715e-07,1.3724010794228109e-06,7.571827093615386e-07,5.416960358116193e-06,1.5034450849307498e-06,8.446640789805159e-07,7.156379612385513e-07,2.8298876212925267e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004645302597079798,0.0021959612277104496,0.00014358208027337557,0.001960524063328797,0.0001445918783382933
8.74,2.756380920681457e-05,3.436046014322714e-07,1.8771721407762329e-07,1.3733771103821178e-06,7.577212062902203e-07,5.420812818664449e-06,1.50451431241134e-06,8.452647913405252e-07,7.161469121686379e-07,2.8319916729697217e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004640584382407505,0.0021937307989562753,0.00014343624454714107,0.001958532768946518,0.00014444785392575676
8.75,2.7535811183152686e-05,3.4325560153513725e-07,1.8753020965886485e-07,1.3743521499892827e-06,7.582591562689528e-07,5.424661366278406e-06,1.50558245388032e-06,8.458648935585312e-07,7.166553461585701e-07,2.834093590260001e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046358709594748716,0.002191502635388121,0.00014329055692922333,0.001956543496859983,0.00014430395510547738
8.76,2.750784159701315e-05,3.4290695607656756e-07,1.873433684911547e-07,1.375326199251166e-06,7.587965598532422e-07,5.428506004932212e-06,1.5066495104406915e-06,8.464643862542207e-07,7.171632637333751e-07,2.836193375310961e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046311623234162913,0.0021892767347058825,0.00014314501726923082,0.0019545562450177857,0.00014416018190486194
8.77,2.7479900419513454e-05,3.4255866469702467e-07,1.8715669060734637e-07,1.3762992591736104e-06,7.593334175980331e-07,5.4323467385959965e-06,1.5077154831943398e-06,8.47063270046654e-07,7.176706654175488e-07,2.8382910302682975e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046264584693710755,0.002187053094611781,0.00014299962541692416,0.0019525710113706728,0.00014401653434919378
8.78,2.745198762180029e-05,3.42210727037349e-07,1.8697017603754208e-07,1.3772713307614404e-06,7.598697300577086e-07,5.43618357123587e-06,1.5087803732420353e-06,8.47661545554265e-07,7.181775517350569e-07,2.840386557275805e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046217593924834506,0.0021848317128103584,0.00014285438122221575,0.001950587793871547,0.0001438730124616393
8.790000000000001,2.7424103175049525e-05,3.418631427387587e-07,1.8678382480910055e-07,1.3782424150184655e-06,7.604054977860915e-07,5.440016506813935e-06,1.5098441816834366e-06,8.482592133948628e-07,7.186839232093351e-07,2.842479958475382e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046170650879025503,0.002182612587008478,0.00014270928453516974,0.0019486065904754648,0.00014372961626325358
8.8,2.739624705046619e-05,3.4151591144284973e-07,1.8659763694664483e-07,1.3792125129474791e-06,7.609407213364441e-07,5.443845549288288e-06,1.5109069096170885e-06,8.488562741856308e-07,7.191897803632897e-07,2.844571236007029e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046123755507824127,0.002180395714915322,0.00014256433520600184,0.0019466273991396344,0.0001435863457729868
8.81,2.7368419219284415e-05,3.4116903279159497e-07,1.8641161247207005e-07,1.3801816255502615e-06,7.614754012614698e-07,5.447670702613022e-06,1.511968558140427e-06,8.494527285431294e-07,7.196951237192985e-07,2.8466603920088527e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046076907762819714,0.002178181094242387,0.0001424195330850791,0.0019446502178234125,0.00014344320100768992
8.82,2.734061965276741e-05,3.408225064273448e-07,1.862257514045514e-07,1.3811497538275795e-06,7.620095381133133e-07,5.451491970738233e-06,1.5130291283497775e-06,8.500485770832951e-07,7.201999537992112e-07,2.848747428617066e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00046030107595650545,0.00217596872270348,0.00014227487802291987,0.0019426750444883083,0.00014330018198212098
8.83,2.7312848322207432e-05,3.404763319928262e-07,1.860400537605517e-07,1.3821168987791894e-06,7.625431324435605e-07,5.455309357610025e-06,1.5140886213403581e-06,8.506438204214422e-07,7.207042711243501e-07,2.850832347965992e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004598335495800371,0.0021737585980147207,0.0001421303698701933,0.001940701877097977,0.0001431572887089508
8.84,2.7285105198925756e-05,3.401305091311429e-07,1.8585451955382955e-07,1.3830830614038363e-06,7.630761848032408e-07,5.459122867170515e-06,1.515147038206279e-06,8.512384591722626e-07,7.212080762155104e-07,2.852915152188062e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045936649801615154,0.002171550717894535,0.0001419860084777196,0.0019387307136182201,0.0001430145211987693
8.85,2.7257390254272633e-05,3.3978503748577503e-07,1.856691487954469e-07,1.384048242699256e-06,7.636086957428258e-07,5.462932503357834e-06,1.5162043800405451e-06,8.518324939498278e-07,7.217113695929612e-07,2.85499584341382e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045889992078269556,0.0021693450800636515,0.00014184179369646952,0.0019367615520169861,0.00014287187946009146
8.86,2.7229703459627276e-05,3.394399167005788e-07,1.8548394149377706e-07,1.3850124436621765e-06,7.641406658122316e-07,5.466738270106133e-06,1.5172606479350574e-06,8.524259253675878e-07,7.222141517764458e-07,2.8570744237719232e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004584338173980029,0.0021671416822451046,0.00014169772537756456,0.0019347943902643656,0.00014272936349936328
8.870000000000001,2.72020447863978e-05,3.3909514641978633e-07,1.8529889765451238e-07,1.3859756652883187e-06,7.646720955608185e-07,5.4705401713455925e-06,1.5183158429806134e-06,8.530187540383739e-07,7.227164232851823e-07,2.8591508953891443e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045796818738089385,0.0021649405221642252,0.0001415538033722763,0.0019328292263325916,0.00014258697332096773
8.88,2.7174414206021222e-05,3.387507262880055e-07,1.851140172806723e-07,1.386937908572397e-06,7.652029855373914e-07,5.474338211002417e-06,1.5193699662669078e-06,8.536109805743972e-07,7.232181846378642e-07,2.8612252603903716e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004575030302506746,0.0021627415975486435,0.0001414100275320267,0.0019308660581960394,0.00014244470892723113
8.89,2.714681168996339e-05,3.384066559502196e-07,1.849293003726108e-07,1.3878991745081218e-06,7.657333362902013e-07,5.478132392998848e-06,1.5204230188825359e-06,8.542026055872512e-07,7.237194363526613e-07,2.863297520898613e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045703834552713647,0.002160544906128281,0.00014126639770838762,0.0019289048838312243,0.0001423025703184286
8.9,2.7119237209718985e-05,3.3806293505178707e-07,1.847447469280247e-07,1.3888594640881997e-06,7.662631483669455e-07,5.481922721253166e-06,1.5214750019149925e-06,8.547936296879114e-07,7.242201789472201e-07,2.8653676790349947e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004565741327305557,0.0021583504456353544,0.00014112291375308086,0.0019269457012167975,0.00014216055749279068
8.91,2.7091690736811466e-05,3.377195632384413e-07,1.8456035694196107e-07,1.3898187783043342e-06,7.667924223147679e-07,5.485709199679695e-06,1.5225259164506751e-06,8.553840534867362e-07,7.247204129386642e-07,2.8674357369187672e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045611039138169276,0.0021561582138043653,0.00014097957551797776,0.0019249885083335498,0.00014201867044650885
8.92,2.706417224279306e-05,3.373765401562904e-07,1.8437613040682535e-07,1.3907771181472282e-06,7.673211586802601e-07,5.489491832188803e-06,1.5235757635748834e-06,8.559738775934682e-07,7.252201388435948e-07,2.869501696667301e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004556471210017919,0.0021539682083721074,0.00014083638285509933,0.0019230333031644063,0.00014187690917374194
8.93,2.7036681699244698e-05,3.3703386545181705e-07,1.8419206731238905e-07,1.3917344846065843e-06,7.678493580094621e-07,5.493270622686915e-06,1.524624544371822e-06,8.565631026172338e-07,7.257193571780921e-07,2.8715655603960933e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045518432111258034,0.002151780427077652,0.00014069333561661577,0.0019210800836944276,0.00014173527366662204
8.94,2.7009219077776003e-05,3.3669153877187815e-07,1.8400816764579755e-07,1.3926908786711054e-06,7.68377020847862e-07,5.49704557507651e-06,1.5256722599246005e-06,8.571517291665446e-07,7.262180684577148e-07,2.873627330218768e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004547219912362678,0.0021495948676623572,0.00014055043365484644,0.001919128847910807,0.00014159376391526023
8.950000000000001,2.698178435002526e-05,3.3634955976370445e-07,1.8382443139157803e-07,1.3936463013284974e-06,7.689041477403982e-07,5.500816693256128e-06,1.5267189113152358e-06,8.577397578492986e-07,7.267162731975017e-07,2.8756870082470757e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004542601308955464,0.002147411527869856,0.0001404076768222598,0.0019171795938028673,0.00014145237990775318
8.96,2.6954377487659373e-05,3.360079280749008e-07,1.8364085853164725e-07,1.3946007535654684e-06,7.694307392314583e-07,5.504583981120372e-06,1.5277644996246522e-06,8.583271892727794e-07,7.272139719119713e-07,2.8777445965908973e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045379873961358955,0.0021452304054460597,0.00014026506497147315,0.0019152323193620663,0.00014131112163018862
8.97,2.6926998462373845e-05,3.3566664335344524e-07,1.834574490453194e-07,1.3955542363677313e-06,7.699567958648812e-07,5.508347442559922e-06,1.528809025932684e-06,8.589140240436585e-07,7.277111651151233e-07,2.879800097358246e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045333781691405154,0.0021430514981391527,0.00014012259795525233,0.0019132870225819845,0.00014116998906665178
8.98,2.6899647245892724e-05,3.3532570524768933e-07,1.8327420290931385e-07,1.3965067507200045e-06,7.704823181839567e-07,5.512107081461525e-06,1.5298524913180752e-06,8.595002627679947e-07,7.282078533204387e-07,2.881853512655266e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004528773623210671,0.00214087480369959,0.00013998027562651166,0.0019113437014583357,0.000141028982199231
8.99,2.6872323809968588e-05,3.3498511340635756e-07,1.8309112009776305e-07,1.397458297606013e-06,7.710073067314266e-07,5.515862901708013e-06,1.530894896858482e-06,8.600859060512361e-07,7.287040370408802e-07,2.883904844586238e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004524173753592509,0.002138700319880095,0.00013983809783831393,0.0019094023539889561,0.00014088810100802425
9.0,2.6845028126382514e-05,3.346448674785472e-07,1.829082005822204e-07,1.3984088780084896e-06,7.715317620494856e-07,5.519614907178296e-06,1.5319362436304737e-06,8.606709544982195e-07,7.291997167888935e-07,2.885954095253578e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004519578555536969,0.002136528044435658,0.00013969606444386997,0.001907462978173808,0.00014074734547114465
9.01,2.681776016694403e-05,3.3430496711372835e-07,1.82725444331668e-07,1.3993584929091756e-06,7.720556846797811e-07,5.523363101747376e-06,1.5329765327095332e-06,8.61255408713172e-07,7.296948930764074e-07,2.88800126675784e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004514988024299776,0.0021343579751235305,0.00013955417529653853,0.0019055255720149776,0.00014060671556472695
9.02,2.6790519903491097e-05,3.339654119617431e-07,1.825428513125245e-07,1.4003071432888225e-06,7.725790751634144e-07,5.527107489286347e-06,1.53401576517006e-06,8.618392692997115e-07,7.301895664148343e-07,2.8900463611977172e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000451040215514144,0.002132190109703226,0.0001394124302498263,0.0019035901335166725,0.00014046621126293326
9.03,2.6763307307890067e-05,3.336262016728061e-07,1.823604214886529e-07,1.4012548301271933e-06,7.731019340409414e-07,5.5308480736623965e-06,1.5350539420853692e-06,8.624225368608468e-07,7.306837373150712e-07,2.892089380670044e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045058209433272446,0.0021300244459365155,0.0001392708291573876,0.0019016566606852227,0.00014032583253795907
9.040000000000001,2.6736122352035654e-05,3.332873358975032e-07,1.821781548213685e-07,1.402201554403063e-06,7.736242618523731e-07,5.534584858738818e-06,1.5360910645276945e-06,8.630052119989794e-07,7.311774062874997e-07,2.894130327269799e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00045012443841272473,0.002127860981587426,0.00013912937187302398,0.0018997251515290741,0.00014018557936003946
9.05,2.6708965007850913e-05,3.329488142867926e-07,1.8199605126944664e-07,1.4031473170942199e-06,7.741460591371757e-07,5.538317848375007e-06,1.5371271335681884e-06,8.63587295315903e-07,7.316705738419871e-07,2.896169203090102e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044966724728162704,0.0021256997144222366,0.00013898805825068473,0.001897795604058795,0.00014004545169745504
9.06,2.6681835247287178e-05,3.326106364920035e-07,1.8181411078913048e-07,1.4040921191774662e-06,7.746673264342722e-07,5.542047046426474e-06,1.5381621502769242e-06,8.641687874128052e-07,7.321632404878869e-07,2.8982060102222222e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004492105204673893,0.0021235406422094767,0.0001388468881444658,0.0018958680162870676,0.00013990544951653793
9.07,2.665473304232406e-05,3.3227280216483626e-07,1.8163233333413892e-07,1.4050359616286217e-06,7.751880642820426e-07,5.545772456744837e-06,1.5391961157228967e-06,8.647496888902677e-07,7.326554067340395e-07,2.9002407507555736e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004487542574984455,0.002121383762719924,0.0001387058614086104,0.0018939423862286903,0.0001397655727816778
9.08,2.6627658364969395e-05,3.319353109573623e-07,1.814507188556744e-07,1.4059788454225212e-06,7.757082732183239e-07,5.549494083177843e-06,1.5402290309740237e-06,8.653300003482671e-07,7.331470730887722e-07,2.9022734267777217e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004482984579037039,0.0021192290737266,0.00013856497789750848,0.0018920187119005755,0.000139625821455328
9.09,2.660061118725922e-05,3.3159816252202353e-07,1.8126926730243067e-07,1.4069207715330182e-06,7.762279537804118e-07,5.553211929569353e-06,1.5412608970971474e-06,8.659097223861755e-07,7.336382400599007e-07,2.904304040374382e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044784312121254756,0.0021170765730047702,0.00013842423746569652,0.0018900969913217477,0.00013948619549801128
9.1,2.657359148125774e-05,3.312613565116324e-07,1.8108797862060075e-07,1.4078617409329856e-06,7.767471065050608e-07,5.556925999759363e-06,1.5422917151580351e-06,8.664888556027614e-07,7.341289081547287e-07,2.9063325936294213e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044738824695483316,0.002114926258331939,0.00013828363996785752,0.0018881772225133433,0.00013934669486832625
9.11,2.6546599219057294e-05,3.3092489257937166e-07,1.8090685275388467e-07,1.4088017545943156e-06,7.772657319284843e-07,5.560636297584001e-06,1.543321486221381e-06,8.670674005961902e-07,7.346190778800494e-07,2.9083590886248624e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004469338346608908,0.0021127781274878476,0.0001381431852588208,0.0018862594034986086,0.00013920731952295315
9.120000000000001,2.6519634372778315e-05,3.3058877037879386e-07,1.8072588964349725e-07,1.4097408134879227e-06,7.777838305863567e-07,5.564342826875529e-06,1.5443502113508075e-06,8.676453579640252e-07,7.351087497421457e-07,2.910383527440884e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004464798838615231,0.0021106321782544727,0.00013800287319356167,0.0018843435323028983,0.00013906806941665982
9.13,2.649269691456932e-05,3.3025298956382137e-07,1.8054508922817613e-07,1.410678918583743e-06,7.783014030138121e-07,5.5680455914623536e-06,1.545377891608865e-06,8.682227283032277e-07,7.355979242467903e-07,2.9124059121558195e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044602639408800493,0.0021084884084160236,0.00013786270362720152,0.0018824296069536745,0.0001389289445023079
9.14,2.6465786816606848e-05,3.29917549788746e-07,1.8036445144418933e-07,1.4116160708507375e-06,7.788184497454465e-07,5.571744595169026e-06,1.5464045280570356e-06,8.687995122101583e-07,7.360866018992475e-07,2.9144262448461642e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000445573364872083,0.0021063468157589377,0.00013772267641500748,0.0018805176254805052,0.00013878994473085876
