Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,q1,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,f,e,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,Lmax,Lmin,CP,dayLength,compartment,one11,two11,three11,one12,three12,four12,one13,three13,one14,two14,one15,three15,four15,one16,three16,one17,two17,one18,three18,four18,one19,three19,one20,two20,one21,three21,four21,one22,three22,one23,two23,three23
7.25,0.15093031961934594,0.004419725077688383,0.02918167822773597,1.125168778960341,6.914711437456049,0.2594657610106258,0.03671327102103631,0.7268015939127983,0.22068637030282826,0.06765744465414086,0.009656091176089182,0.033694388500172374,5.676570595622474e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.3915545158108932e-06,0.05346611997257711,0.11721289375675861,0.12519670012424747,0.004922949117019058,0.05758416926041451,0.07441181732548492,0.08244381187349177,1.3013590037908696,1.16305333655373,4.8652298002245145,0.558084905357755,2.2720219860537303,2.189197641098585,1.5825566950078729,0.0628369454454107,0.056296686283272154,0.07882339288216494,0.7286401888288481,0.1139351695761682,0.7523850100185288,0.042581840313430035,0.17277059151632795,0.16169684134808185,0.016812874996554004,0.006745616577734509,0.0007086388433219288,0.021362170508862095,0.011194268296277784,0.0,5.676567910335934e-07,5.676570595622474e-07
7.26,0.15029440232512964,0.004401006944605184,0.02905244719122587,1.1265531872813719,6.924347798426989,0.2599523198476405,0.03677880381632504,0.7262138873323724,0.2204982429606851,0.06776809128042242,0.009670969817069745,0.03372868573483063,5.564167854067175e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.3640001077460273e-06,0.05331712181034578,0.11675676746806223,0.12466920672869504,0.004901147841159804,0.05734097667551175,0.07409667322145626,0.08208683414408771,1.3026245503481164,1.1640486439397437,4.871215981804652,0.55913144476029,2.27292094945459,2.1922485129819846,1.5843612246897143,0.06296292323424446,0.056396614884579345,0.07896409179364985,0.7280190487832939,0.11389119361225275,0.7517766161664717,0.04254600261165284,0.17300686377437272,0.16195131299205084,0.01684037068318497,0.0067524828841130915,0.0007097250001666463,0.021395086526303397,0.011205454013798268,0.0,5.564165274071379e-07,5.564167854067175e-07
7.27,0.14966154985049732,0.004382379049052095,0.028923851144284366,1.1279402953319393,6.934015013923236,0.2604408802219711,0.03684459735506781,0.7256279014997871,0.22031060187730725,0.06787855517268487,0.009685851937922763,0.03376313125988992,5.453990876406689e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.3369913234423357e-06,0.053168791924508865,0.11630254664505063,0.12414425560098753,0.0048794536880407725,0.057098950726947206,0.0737830483835558,0.0817315403020345,1.3038907569077565,1.16504514554418,4.877213837015305,0.5601822892694376,2.273820992697885,2.1953091534080964,1.5861705156042398,0.06308934694449232,0.05649693908650388,0.07910535052133058,0.7273995142183053,0.11384730935060917,0.7511700036325795,0.0425102567657295,0.17324253663974148,0.16220533313445976,0.01686782096041219,0.006759378878229961,0.0007108113934306267,0.021428010242266527,0.011216687675200766,0.0,5.453988397573109e-07,5.453990876406689e-07
7.28,0.14903174984483342,0.0043638410263782896,0.028795887373544143,1.1293300977191116,6.94371313515935,0.2609314491654849,0.03691065214052013,0.7250436393395474,0.22012344789297375,0.06798883485549312,0.009700737302253225,0.03379772437526518,5.34599554054098e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.3105173468082158e-06,0.05302112850597078,0.11585022637901703,0.12362183649628933,0.004857866199916896,0.05685808676009153,0.0734709366724128,0.08137792386465352,1.305157606073625,1.166042833975274,4.8832233425374385,0.5612374540100414,2.2747221087068894,2.1983795785914504,1.5879845668731183,0.06321621732435202,0.0565976596326659,0.07924717014569671,0.7267815879082314,0.11380351728983915,0.7505651754442993,0.042474602941731616,0.17347760755366504,0.16245889854369827,0.01689522546159004,0.006766304419928089,0.0007118980058455491,0.021460941133774808,0.011227969046773104,0.0,5.345993158903014e-07,5.34599554054098e-07
7.29,0.14840498998871277,0.004345392512855849,0.028668553173695877,1.1307225889497587,6.953442213173674,0.26142403372967954,0.036976968675965595,0.7244611037794917,0.21993678184884996,0.06809892886021546,0.009715625674005949,0.03383246437938401,5.240138572221058e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.28456756959427e-06,0.052874129751167294,0.11539980174826577,0.12310193919563724,0.004836384920402494,0.05661838013146272,0.07316033196419494,0.08102597836116841,1.3064250804321627,1.1670417017811223,4.889244474618756,0.5622969541491677,2.2756242903772814,2.2014598046907854,1.5898033775300695,0.06334353511621538,0.056698777266573706,0.07938955174729813,0.7261652726303479,0.11375981792931787,0.7499621346325297,0.04243904130589817,0.17371207397619431,0.16271200600514285,0.01692258382176354,0.006773259368752679,0.0007129848201690166,0.02149387867860336,0.011239297894329784,0.0,5.240136283967702e-07,5.240138572221058e-07
7.3,0.14778125799412983,0.004327033145686405,0.028541845847518073,1.1321177634309079,6.963202298824997,0.261918640985585,0.03704354746466112,0.723880297750789,0.21975060458699383,0.06820883572505639,0.009730516817472222,0.033867350569201184,5.136377522867776e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.2591315859558066e-06,0.052727793862083795,0.11495126781848782,0.1225845535061307,0.004815009394476298,0.056379826208819046,0.07285122815072002,0.08067569733287024,1.3076931625535562,1.1680417414502584,4.895277209075245,0.5633608048958948,2.2765275305772237,2.2045498478079937,1.5916269465200874,0.06347130105656461,0.05680029273153975,0.0795324964066274,0.7255505711648775,0.11371621176918789,0.7493608842316167,0.04240357202463679,0.17394593338610578,0.16296465232121515,0.01694989567767651,0.006780243583954077,0.0007140718191850395,0.021526822355293795,0.011250673983217201,0.0,5.136375324337546e-07,5.136377522867776e-07
7.31,0.14716054160472838,0.0043087625630078095,0.028415762705907052,1.1335156154700983,6.972993442789193,0.2624152780236641,0.03711038900978224,0.7233012241879374,0.2195649169503626,0.06831855399508947,0.009745410497296417,0.033902382240213046,5.034670747390727e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.2341991870153627e-06,0.052582119046273655,0.11450461964313649,0.1220696692611222,0.004793739168486519,0.05614242037125245,0.07254361913956839,0.0803270743332829,1.3089618349928644,1.1690429454122244,4.901321521292704,0.5644290215010991,2.277431822147445,2.2076497239870583,1.5934552726986566,0.06359951587586804,0.056902206770596604,0.07967600520400246,0.7249374862950121,0.11367269931035287,0.7487614272793527,0.04236819526452481,0.17417918328080167,0.16321683431144066,0.016977160667779732,0.006787256924490652,0.0007151589857045166,0.021559771643168864,0.01126209707831878,0.0,5.034668635065818e-07,5.034670747390727e-07
7.32,0.14654282858721265,0.004290580403645211,0.028290301066364057,1.134916139291515,6.9828156956153205,0.26291395195408923,0.03717749381392553,0.7227238860265394,0.21937971978220341,0.06842808221968184,0.009760306478372508,0.03393755868662918,4.93497844823125e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.2097606167994088e-06,0.05243710351639471,0.11405985225745212,0.1215572763130929,0.004772573789895616,0.05590615800596052,0.07223749884989186,0.07998010292406055,1.310231080301071,1.1700453060494327,4.907377386296511,0.5655016192580505,2.278337157906806,2.2107594492318103,1.5952883548323693,0.06372818029857291,0.057004520125737784,0.07982007921849811,0.7243260208049009,0.11362928105430407,0.7481637668146734,0.04233291119219316,0.17441182117931156,0.1634685488065126,0.017004378431590937,0.006794299249063161,0.0007162463025576802,0.0215927260221035,0.0112735669441114,0.0,4.934976418731061e-07,4.93497844823125e-07
7.33,0.14592810675165643,0.004272486307699693,0.028165458256538222,1.1363193290004159,6.992669107586918,0.2634146699057901,0.037244862380062214,0.7221482862083609,0.21919501392746157,0.06853741895846596,0.009775204526101445,0.03397287920102895,4.837260225324664e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.1858059716360882e-06,0.05229274549132629,0.1136169606932897,0.12104736455049901,0.004751512807877997,0.055671034515901975,0.07193286122232434,0.07963477668486632,1.3115008810036002,1.1710488156720071,4.913444778597798,0.566578613500364,2.279243530639889,2.2138790394620185,1.5971261915950206,0.06385729504278086,0.05710723353937108,0.07996471952999357,0.7237161774842998,0.1135859575034945,0.7475679058828951,0.04229771997459461,0.1746438446151353,0.16371979266200054,0.017031548611178792,0.006801370416045995,0.0007173337526128808,0.021625684973094226,0.011285083344553875,0.0,4.837258275401576e-07,4.837260225324664e-07
7.34,0.14531636393624775,0.004254479916106124,0.028041231611547323,1.1377251786111935,7.002553728823035,0.26391743902701315,0.037312495210705864,0.7215744276774263,0.21901080023170602,0.06864656277679251,0.009790104406204418,0.034008343074651975,4.741476926188815e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.162325653685926e-06,0.052149043195339057,0.11317593996835398,0.12053992388511751,0.0047305557728680335,0.05543704531405795,0.07162970021153754,0.07929108920604559,1.3127712196188381,1.1720534665382023,4.9195236723148,0.5676600196032026,2.280150933106743,2.2170085105453725,1.598968781569279,0.0639868608203134,0.057210347753049035,0.08010992721738548,0.7231079591250238,0.11354272916103929,0.7469738475316716,0.042262621778798935,0.17487525114156097,0.16397056274788127,0.017058670850032938,0.006808470283545325,0.0007184213187629546,0.021658647977846033,0.011296646043182094,0.0,4.7414750527226016e-07,4.741476926188815e-07
7.35,0.14470758801120265,0.004236560870746617,0.027917618474652343,1.1391336820411377,7.012469609250046,0.2644222664850663,0.03738039280804265,0.7210023133809449,0.2188270795413929,0.06875551224685288,0.0098050058847755,0.03404394959734692,4.6475901782740324e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.1393102563020964e-06,0.05200599485831511,0.11273678508922506,0.1200349442552926,0.00470970223667385,0.05520418582491281,0.07132800978815126,0.07894903409057162,1.314042078655086,1.1730592508502435,4.925614041145879,0.5687458529827291,2.28105935804068,2.2201478782885644,1.6008161232453644,0.06411687833656743,0.05731386350766697,0.08025570335886757,0.7225013685218169,0.1134995965307788,0.7463815948119541,0.04222761677204311,0.17510603833025962,0.16422085595110222,0.01708574479334294,0.006815598709388853,0.0007195089839290646,0.021691614518888836,0.011308254803092804,0.0,4.6475883782668574e-07,4.6475901782740324e-07
7.36,0.14410176687917886,0.004218728814462509,0.02779461619731956,1.1405448331104622,7.022416798597062,0.2649291594662125,0.037448555673885886,0.7204319462693556,0.21864385270388498,0.06886426594776643,0.009819908728290555,0.03407969805758261,4.555562344513268e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.1167505531339825e-06,0.051863598715776074,0.11229949105186707,0.11953241562627887,0.004688951752487809,0.0549724514846164,0.07102778393893515,0.07860860495429768,1.3153134406114348,1.1740661607546605,4.931715858369638,0.5698361290958764,2.2819687981482613,2.22329715843583,1.602668215020281,0.06424734829040853,0.057417781543393144,0.08040204903183298,0.721896408472417,0.1134565601172759,0.7457911507780368,0.04219270512173484,0.17533620377110185,0.16447066917576453,0.01711277008801996,0.006822755551128038,0.0007205967310613487,0.021724584079597195,0.011319909386947657,0.0,4.5555606150849017e-07,4.555562344513268e-07
7.37,0.14349888847548217,0.004200983391060368,0.027672222139246482,1.1419586255427006,7.032395346392735,0.2654381251755721,0.03751698430962012,0.7198633292963188,0.21846112056745637,0.06897282246560639,0.009834812703613603,0.034115587742462955,4.4653565039486624e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.0946374933779751e-06,0.05172185300889987,0.11186405284198765,0.11903232799041247,0.0046683038748908815,0.05474183774106851,0.07072901666690969,0.07826979542610871,1.3165852879788698,1.175074188342878,4.937829096846637,0.570930863440138,2.2828792461094136,2.22645636666794,1.6045250551970889,0.06437827137406686,0.057522102599583035,0.08054896531275438,0.7212930817775707,0.11341362042580863,0.7452025184875491,0.0421578869954535,0.1755657450720422,0.16471999934316575,0.01713974638270319,0.006829940666041083,0.0007216845431393818,0.021757556144204375,0.011331609556978534,0.0,4.465354842331888e-07,4.4653565039486624e-07
7.38,0.1428989407617491,0.004183324245128096,0.027550433667258862,1.143375052976278,7.042405302009533,0.2659491708373234,0.03758567921582431,0.7192964654169796,0.21827888398081613,0.06908118039135858,0.009849717577899582,0.034151617937845005,4.3769371446678305e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.072962371643872e-06,0.051580755984164894,0.1114304654306814,0.11853467136187089,0.00464775815966657,0.054512340051535435,0.07043170198825018,0.07793259914494678,1.3178576032484146,1.17608332565977,4.943953729069426,0.5720300715539989,2.2837906945818696,2.2296255186162184,1.6063866419852726,0.06450964827310954,0.05762682741420423,0.08069645327637479,0.7206913912394606,0.11337077796223266,0.7446157009996571,0.04212316256085923,0.1757946598612943,0.16496884338709478,0.017166673327252607,0.00683715391115657,0.0007227724031650771,0.021790530197587244,0.011343355075026469,0.0,4.376935548203516e-07,4.3769371446678305e-07
7.39,0.14230191173920054,0.0041657510224206796,0.02742924815759425,1.1447941089425586,7.052446714565612,0.2664623036940083,0.037654640892857805,0.718731357591418,0.21809714379407566,0.06918933832508191,0.009864623118807822,0.0341877879281474,4.2902687197247504e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.0517164739533254e-06,0.05144030589411346,0.11099872378421309,0.11803943578766685,0.0046273141641861495,0.05428395388766946,0.0701358339387813,0.07759700976621152,1.3191303688981253,1.177093564688317,4.950089727067623,0.5731337690154424,2.28470313619263,2.2328046298314725,1.6082529734978503,0.06464147966618275,0.05773195672472941,0.0808445139969657,0.7200913396648996,0.11332803323323515,0.7440307013786359,0.04208853198587714,0.1760229457826357,0.16521719826337078,0.017193550573782853,0.0068443951432151096,0.0007238602941782646,0.021823505725738546,0.011355145702479651,0.0,4.290267185858158e-07,4.2902687197247504e-07
7.4,0.14170778944161194,0.00414826336965556,0.02730866299467575,1.1462157868786356,7.062519632974269,0.2669775310067658,0.037723869840448496,0.7181680087827234,0.21791590085821955,0.0692972948736414,0.00987952909439351,0.03422409699647974,4.205316417903618e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.0308912666848929e-06,0.051300500996953186,0.11056882285915443,0.11754661134181711,0.004606971447201799,0.05405667473285602,0.06984140657053191,0.07726302095844509,1.3204035674019732,1.178104897359038,4.95623706246322,0.5742419714424526,2.2856165635429044,2.2359937157996534,1.6101240477518801,0.06477376622499265,0.05783749126750785,0.08099314854744291,0.7194929298635835,0.11328538674618292,0.7434475226918752,0.042053995438596496,0.17625060049780927,0.1654650609446182,0.017220377776099888,0.006851664218695244,0.0007249481992487671,0.021856482215526763,0.011366981200316028,0.0,4.205314944180287e-07,4.205316417903618e-07
7.41,0.14111656193484826,0.00413086093449908,0.027188675571021705,1.147640080128881,7.072624105945645,0.2674948600552644,0.03779336655760383,0.7176064219568085,0.21773515602506113,0.06940504865052106,0.009894435273103366,0.034260544424668006,4.1220462176815807e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,1.0104784098024627e-06,0.05116133955653595,0.11014075760225579,0.11705618812495663,0.004586729568831362,0.05383049808204389,0.06954841395150686,0.07693062640316009,1.321677181231639,1.179117315551398,4.962395706477282,0.5753546944928682,2.286530969208679,2.2391927919423913,1.6119998626678722,0.06490650861420875,0.057943431777629284,0.08114235799917542,0.7188961646479443,0.11324283900910168,0.7428661680096881,0.04201955308726213,0.1764776216866324,0.16571242841982048,0.017247154589654486,0.006858960993818534,0.0007260361014760826,0.021889459154686576,0.011378861329112058,0.0,4.122044801743315e-07,4.1220462176815807e-07
7.42,0.1405282173181285,0.004113543365603282,0.027069283287454726,1.1490669819435266,7.08276018197582,0.26801429813755684,0.037863131542607065,0.7170466000826822,0.21755491014732503,0.06951259827618551,0.009909341423798795,0.03429712949325279,4.0404247522279274e-07,2.4514,5.1694,3.3064,0.876738488,1.5283,1.817,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.036805783,0.26593318,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.538811228,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.40178,0.0857,0.1649,1.17803247,0.064455137,1.0237,3.6064,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.0,1.2,1.0,0.0,24.0,12.0,1.0,9.90469723761154e-07,0.051022819842434695,0.10971452295157004,0.11656815626538759,0.004566588090593612,0.05360541944222969,0.06925685016630655,0.07659981979549606,1.3229511928564264,1.1801308110930997,4.968565629923809,0.576471953864071,2.2874463457401517,2.2424018736135443,1.6138804160689266,0.06503970749134706,0.05804977898891776,0.08129214342197737,0.718301046833423,0.11320039053068981,0.7422866404055926,0.041985205100290086,0.1767040070464915,0.16595929769513346,0.0172738806716321,0.006866285324549208,0.0007271239839910709,0.021922436031870073,0.011390785849042528,0.0,4.040423391809037e-07,4.0404247522279274e-07
