Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,eta_T,gamma_T,alpha_T,beta_T,u,const_val_0,const_val_1,Cytoplasm,R6,R7,R8
6.13,4.9993319294225876e-08,1.4135482657198477e-07,6.680705774098717e-12,2.1136150727775904e-07,8.638492722241076e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4120232545638121e-09,1.4120440420927329e-09,8.638492722241076e-11
6.140000000000001,4.999331950209341e-08,1.4134157151394592e-07,6.680497906565128e-12,2.1134825201185265e-07,8.651747988147462e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4118907691436237e-09,1.4119115551213806e-09,8.651747988147463e-11
6.15,4.999331970994543e-08,1.4132831910602287e-07,6.680290054544385e-12,2.1133499939607758e-07,8.665000603922522e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4117583102164093e-09,1.4117790946427606e-09,8.665000603922522e-11
6.16,4.999331991778194e-08,1.4131506934768575e-07,6.6800822180389064e-12,2.1132174942990396e-07,8.678250570096144e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.411625877776871e-09,1.411646660651575e-09,8.678250570096145e-11
6.17,4.999332012560293e-08,1.4130182223840477e-07,6.679874397051111e-12,2.11308502112802e-07,8.69149788719811e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4114934718197117e-09,1.4115142531425265e-09,8.69149788719811e-11
6.18,4.999332033340839e-08,1.4128857777765024e-07,6.679666591583411e-12,2.11295257444242e-07,8.704742555758094e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4113610923396343e-09,1.4113818721103193e-09,8.704742555758095e-11
6.19,4.999332054119834e-08,1.412753359648926e-07,6.679458801638221e-12,2.1128201542369443e-07,8.71798457630567e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.411228739331345e-09,1.4112495175496582e-09,8.71798457630567e-11
6.2,4.999332074897276e-08,1.412620967996024e-07,6.679251027217953e-12,2.112687760506298e-07,8.731223949370297e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4110964127895487e-09,1.4111171894552487e-09,8.731223949370297e-11
6.21,4.9993320956731654e-08,1.4124886028125027e-07,6.6790432683250225e-12,2.1125553932451875e-07,8.744460675481334e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4109641127089532e-09,1.410984887821799e-09,8.744460675481334e-11
6.22,4.9993321164475014e-08,1.4123562640930694e-07,6.678835524961838e-12,2.1124230524483204e-07,8.757694755168035e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4108318390842657e-09,1.4108526126440166e-09,8.757694755168035e-11
6.23,4.999332137220284e-08,1.4122239518324327e-07,6.6786277971308095e-12,2.1122907381104052e-07,8.770926188959547e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4106995919101961e-09,1.4107203639166109e-09,8.770926188959547e-11
6.24,4.999332157991514e-08,1.4120916660253021e-07,6.678420084834348e-12,2.1121584502261517e-07,8.784154977384906e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4105673711814545e-09,1.410588141634292e-09,8.784154977384906e-11
6.25,4.99933217876119e-08,1.4119594066663884e-07,6.67821238807486e-12,2.1120261887902703e-07,8.797381120973049e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4104351768927516e-09,1.4104559457917714e-09,8.797381120973048e-11
6.26,4.9993321995293124e-08,1.411827173750403e-07,6.678004706854752e-12,2.1118939537974727e-07,8.810604620252804e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4103030090388e-09,1.4103237763837614e-09,8.810604620252805e-11
6.2700000000000005,4.99933222029588e-08,1.411694967272059e-07,6.6777970411764325e-12,2.1117617452424717e-07,8.823825475752897e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4101708676143134e-09,1.4101916334049758e-09,8.823825475752897e-11
6.28,4.9993322410608935e-08,1.4115627872260698e-07,6.677589391042305e-12,2.1116295631199812e-07,8.837043688001941e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4100387526140053e-09,1.4100595168501284e-09,8.837043688001942e-11
6.29,4.9993322618243525e-08,1.4114306336071507e-07,6.6773817564547744e-12,2.1114974074247162e-07,8.850259257528451e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4099066640325923e-09,1.4099274267139353e-09,8.850259257528451e-11
6.3,4.999332282586256e-08,1.4112985064100172e-07,6.677174137416243e-12,2.1113652781513924e-07,8.863472184860831e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.40977460186479e-09,1.409795362991113e-09,8.863472184860831e-11
6.3100000000000005,4.999332303346605e-08,1.4111664056293865e-07,6.676966533929114e-12,2.111233175294727e-07,8.876682470527383e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4096425661053162e-09,1.409663325676379e-09,8.876682470527383e-11
6.32,4.9993323241053986e-08,1.4110343312599766e-07,6.676758945995789e-12,2.1111010988494377e-07,8.8898901150563e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4095105567488899e-09,1.4095313147644522e-09,8.8898901150563e-11
6.33,4.9993323448626365e-08,1.4109022832965067e-07,6.6765513736186676e-12,2.110969048810244e-07,8.903095118975673e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4093785737902307e-09,1.4093993302500528e-09,8.903095118975673e-11
6.34,4.9993323656183186e-08,1.4107702617336967e-07,6.67634381680015e-12,2.1108370251718658e-07,8.916297482813484e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4092466172240593e-09,1.4092673721279007e-09,8.916297482813485e-11
6.3500000000000005,4.999332386372444e-08,1.410638266566268e-07,6.676136275542634e-12,2.1107050279290245e-07,8.929497207097611e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4091146870450973e-09,1.4091354403927188e-09,8.929497207097611e-11
6.36,4.9993324071250136e-08,1.4105062977889427e-07,6.675928749848517e-12,2.1105730570764423e-07,8.942694292355827e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4089827832480676e-09,1.4090035350392296e-09,8.942694292355827e-11
6.37,4.9993324278760264e-08,1.4103743553964444e-07,6.6757212397201944e-12,2.1104411126088427e-07,8.955888739115796e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4088509058276944e-09,1.408871656062157e-09,8.955888739115797e-11
6.38,4.999332448625482e-08,1.410242439383497e-07,6.675513745160063e-12,2.1103091945209497e-07,8.969080547905082e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4087190547787022e-09,1.408739803456226e-09,8.969080547905082e-11
6.390000000000001,4.999332469373381e-08,1.4101105497448264e-07,6.675306266170516e-12,2.110177302807489e-07,8.98226971925114e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4085872300958176e-09,1.408607977216163e-09,8.98226971925114e-11
6.4,4.9993324901197224e-08,1.4099786864751587e-07,6.675098802753949e-12,2.1100454374631873e-07,8.99545625368132e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4084554317737675e-09,1.4084761773366954e-09,8.995456253681321e-11
6.41,4.999332510864506e-08,1.4098468495692216e-07,6.6748913549127525e-12,2.1099135984827718e-07,9.008640151722868e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4083236598072797e-09,1.408344403812551e-09,9.008640151722869e-11
6.42,4.999332531607732e-08,1.4097150390217437e-07,6.674683922649319e-12,2.1097817858609712e-07,9.021821413902923e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4081919141910836e-09,1.4082126566384593e-09,9.021821413902924e-11
6.43,4.9993325523494007e-08,1.4095832548274546e-07,6.674476505966037e-12,2.1096499995925153e-07,9.035000040748518e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4080601949199096e-09,1.4080809358091504e-09,9.035000040748519e-11
6.44,4.9993325730895106e-08,1.409451496981085e-07,6.674269104865299e-12,2.1095182396721346e-07,9.048176032786583e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.407928501988489e-09,1.407949241319356e-09,9.048176032786583e-11
6.45,4.999332593828062e-08,1.4093197654773666e-07,6.674061719349492e-12,2.109386506094561e-07,9.061349390543939e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.407796835391554e-09,1.4078175731638084e-09,9.061349390543939e-11
6.46,4.999332614565055e-08,1.409188060311032e-07,6.673854349421004e-12,2.1092547988545273e-07,9.074520114547306e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.407665195123838e-09,1.4076859313372413e-09,9.074520114547306e-11
6.47,4.999332635300489e-08,1.4090563814768156e-07,6.673646995082221e-12,2.1091231179467675e-07,9.087688205323294e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4075335811800755e-09,1.4075543158343891e-09,9.087688205323295e-11
6.48,4.999332656034364e-08,1.408924728969452e-07,6.6734396563355295e-12,2.1089914633660162e-07,9.100853663398414e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4074019935550023e-09,1.4074227266499872e-09,9.100853663398414e-11
6.49,4.9993326767666795e-08,1.408793102783677e-07,6.6732323331833135e-12,2.1088598351070096e-07,9.114016489299064e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4072704322433544e-09,1.4072911637787726e-09,9.114016489299064e-11
6.5,4.999332697497435e-08,1.4086615029142277e-07,6.673025025627956e-12,2.1087282331644847e-07,9.127176683551543e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4071388972398698e-09,1.4071596272154831e-09,9.127176683551544e-11
6.51,4.999332718226631e-08,1.4085299293558423e-07,6.672817733671841e-12,2.1085966575331796e-07,9.140334246682042e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.407007388539287e-09,1.407028116954857e-09,9.140334246682042e-11
6.5200000000000005,4.999332738954266e-08,1.40839838210326e-07,6.6726104573173496e-12,2.1084651082078335e-07,9.153489179216648e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.406875906136346e-09,1.4068966329916346e-09,9.153489179216649e-11
6.53,4.999332759680341e-08,1.4082668611512204e-07,6.672403196566861e-12,2.1083335851831865e-07,9.166641481681341e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4067444500257872e-09,1.4067651753205565e-09,9.166641481681342e-11
6.54,4.999332780404856e-08,1.4081353664944654e-07,6.672195951422757e-12,2.1082020884539798e-07,9.179791154601997e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4066130202023525e-09,1.4066337439363646e-09,9.179791154601997e-11
6.55,4.999332801127809e-08,1.408003898127737e-07,6.671988721887415e-12,2.1080706180149558e-07,9.192938198504386e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4064816166607853e-09,1.4065023388338018e-09,9.192938198504387e-11
6.5600000000000005,4.999332821849202e-08,1.4078724560457783e-07,6.671781507963215e-12,2.107939173860858e-07,9.206082613914177e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.406350239395829e-09,1.4063709600076129e-09,9.206082613914177e-11
6.57,4.9993328425690326e-08,1.407741040243334e-07,6.67157430965253e-12,2.1078077559864304e-07,9.219224401356925e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4062188884022282e-09,1.4062396074525418e-09,9.219224401356926e-11
6.58,4.999332863287302e-08,1.4076096507151492e-07,6.6713671269577374e-12,2.107676364386419e-07,9.23236356135809e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4060875636747297e-09,1.4061082811633352e-09,9.23236356135809e-11
6.59,4.9993328840040096e-08,1.4074782874559707e-07,6.671159959881212e-12,2.1075449990555696e-07,9.24550009444302e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4059562652080802e-09,1.4059769811347401e-09,9.245500094443021e-11
6.6000000000000005,4.999332904719155e-08,1.4073469504605459e-07,6.670952808425328e-12,2.1074136599886302e-07,9.258634001136963e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.405824992997028e-09,1.405845707361505e-09,9.258634001136963e-11
6.61,4.9993329254327385e-08,1.4072156397236234e-07,6.670745672592459e-12,2.1072823471803492e-07,9.271765281965054e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4056937470363224e-09,1.4057144598383794e-09,9.271765281965053e-11
6.62,4.9993329461447594e-08,1.4070843552399526e-07,6.670538552384976e-12,2.1071510606254764e-07,9.28489393745233e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4055625273207134e-09,1.4055832385601132e-09,9.284893937452331e-11
6.63,4.999332966855217e-08,1.4069530970042844e-07,6.67033144780525e-12,2.1070198003187624e-07,9.298019968123723e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4054313338449521e-09,1.405452043521458e-09,9.298019968123724e-11
6.640000000000001,4.999332987564112e-08,1.4068218650113707e-07,6.6701243588556506e-12,2.106888566254959e-07,9.31114337450406e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4053001666037912e-09,1.405320874717166e-09,9.311143374504059e-11
6.65,4.999333008271444e-08,1.406690659255964e-07,6.669917285538546e-12,2.106757358428819e-07,9.324264157118055e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.405169025591984e-09,1.4051897321419906e-09,9.324264157118055e-11
6.66,4.999333028977212e-08,1.406559479732818e-07,6.669710227856306e-12,2.106626176835096e-07,9.33738231649033e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4050379108042848e-09,1.4050586157906867e-09,9.337382316490329e-11
6.67,4.999333049681416e-08,1.406428326436688e-07,6.669503185811296e-12,2.1064950214685454e-07,9.35049785314539e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4049068222354494e-09,1.4049275256580098e-09,9.35049785314539e-11
6.68,4.999333070384057e-08,1.4062971993623295e-07,6.6692961594058825e-12,2.106363892323923e-07,9.363610767607644e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4047757598802339e-09,1.4047964617387166e-09,9.363610767607644e-11
6.69,4.999333091085133e-08,1.4061660985044996e-07,6.66908914864243e-12,2.1062327893959856e-07,9.376721060401392e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.404644723733396e-09,1.4046654240275643e-09,9.376721060401392e-11
6.7,4.999333111784645e-08,1.4060350238579563e-07,6.668882153523302e-12,2.1061017126794912e-07,9.38982873205083e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4045137137896942e-09,1.4045344125193118e-09,9.38982873205083e-11
6.71,4.9993331324825925e-08,1.405903975417459e-07,6.6686751740508634e-12,2.1059706621691991e-07,9.402933783080047e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4043827300438888e-09,1.4044034272087196e-09,9.402933783080048e-11
6.72,4.999333153178975e-08,1.4057729531777673e-07,6.668468210227474e-12,2.1058396378598694e-07,9.416036214013032e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4042517724907399e-09,1.4042724680905476e-09,9.416036214013032e-11
6.73,4.9993331738737925e-08,1.4056419571336427e-07,6.6682612620554975e-12,2.105708639746263e-07,9.429136025373666e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4041208411250096e-09,1.4041415351595582e-09,9.429136025373666e-11
6.74,4.999333194567044e-08,1.4055109872798473e-07,6.668054329537291e-12,2.1055776678231425e-07,9.442233217685723e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4039899359414602e-09,1.4040106284105138e-09,9.442233217685724e-11
6.75,4.9993332152587304e-08,1.4053800436111444e-07,6.667847412675215e-12,2.105446722085271e-07,9.455327791472878e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4038590569348565e-09,1.4038797478381786e-09,9.455327791472877e-11
6.76,4.999333235948851e-08,1.4052491261222982e-07,6.667640511471629e-12,2.105315802527413e-07,9.468419747258697e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4037282040999626e-09,1.4037488934373183e-09,9.468419747258698e-11
6.7700000000000005,4.999333256637405e-08,1.4051182348080743e-07,6.667433625928887e-12,2.1051849091443335e-07,9.481509085566644e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4035973774315445e-09,1.4036180652026978e-09,9.481509085566644e-11
6.78,4.9993332773243927e-08,1.4049873696632387e-07,6.667226756049347e-12,2.1050540419307992e-07,9.494595806920074e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4034665769243694e-09,1.4034872631290847e-09,9.494595806920074e-11
6.79,4.999333298009814e-08,1.4048565306825592e-07,6.667019901835364e-12,2.1049232008815776e-07,9.507679911842242e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4033358025732058e-09,1.4033564872112477e-09,9.507679911842242e-11
6.8,4.9993333186936684e-08,1.404725717860804e-07,6.666813063289293e-12,2.104792385991437e-07,9.520761400856295e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4032050543728219e-09,1.4032257374439552e-09,9.520761400856295e-11
6.8100000000000005,4.999333339375956e-08,1.404594931192743e-07,6.666606240413486e-12,2.104661597255147e-07,9.533840274485281e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4030743323179886e-09,1.4030950138219778e-09,9.533840274485281e-11
6.82,4.999333360056676e-08,1.4044641706731465e-07,6.666399433210295e-12,2.1045308346674787e-07,9.546916533252135e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4029436364034768e-09,1.4029643163400867e-09,9.546916533252136e-11
6.83,4.999333380735829e-08,1.4043334362967863e-07,6.666192641682071e-12,2.1044000982232031e-07,9.559990177679694e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4028129666240588e-09,1.4028336449930544e-09,9.559990177679694e-11
6.84,4.999333401413414e-08,1.4042027280584347e-07,6.665985865831165e-12,2.1042693879170933e-07,9.573061208290686e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4026823229745075e-09,1.4027029997756542e-09,9.573061208290686e-11
6.8500000000000005,4.999333422089431e-08,1.404072045952866e-07,6.665779105659927e-12,2.1041387037439227e-07,9.58612962560774e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4025517054495982e-09,1.4025723806826603e-09,9.58612962560774e-11
6.86,4.99933344276388e-08,1.4039413899748546e-07,6.6655723611707046e-12,2.1040080456984664e-07,9.599195430153375e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4024211140441054e-09,1.4024417877088485e-09,9.599195430153375e-11
6.87,4.999333463436761e-08,1.4038107601191762e-07,6.665365632365844e-12,2.1038774137755e-07,9.612258622450008e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4022905487528055e-09,1.4023112208489952e-09,9.612258622450008e-11
6.88,4.9993334841080725e-08,1.403680156380608e-07,6.665158919247691e-12,2.1037468079698006e-07,9.625319203019951e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.402160009570476e-09,1.4021806800978773e-09,9.625319203019952e-11
6.890000000000001,4.999333504777815e-08,1.4035495787539277e-07,6.664952221818593e-12,2.103616228276146e-07,9.638377172385413e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.402029496491896e-09,1.4020501654502749e-09,9.638377172385414e-11
6.9,4.999333525445989e-08,1.4034190272339143e-07,6.664745540080896e-12,2.103485674689315e-07,9.651432531068497e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.401899009511845e-09,1.4019196769009667e-09,9.651432531068497e-11
6.91,4.9993335461125935e-08,1.4032885018153478e-07,6.6645388740369396e-12,2.103355147204088e-07,9.664485279591202e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4017685486251027e-09,1.4017892144447334e-09,9.664485279591202e-11
6.92,4.9993335667776285e-08,1.403158002493009e-07,6.664332223689066e-12,2.1032246458152458e-07,9.677535418475421e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4016381138264515e-09,1.4016587780763566e-09,9.677535418475421e-11
6.93,4.999333587441093e-08,1.4030275292616802e-07,6.664125589039618e-12,2.1030941705175706e-07,9.690582948242947e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.401507705110674e-09,1.4015283677906192e-09,9.690582948242947e-11
6.94,4.999333608102988e-08,1.4028970821161445e-07,6.6639189700909375e-12,2.1029637213058455e-07,9.703627869415464e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4013773224725537e-09,1.4013979835823054e-09,9.703627869415465e-11
6.95,4.999333628763313e-08,1.402766661051186e-07,6.663712366845362e-12,2.1028332981748545e-07,9.716670182514554e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4012469659068752e-09,1.4012676254461998e-09,9.716670182514554e-11
6.96,4.999333649422067e-08,1.40263626606159e-07,6.6635057793052284e-12,2.1027029011193832e-07,9.729709888061695e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4011166354084248e-09,1.401137293377088e-09,9.729709888061695e-11
6.97,4.99933367007925e-08,1.4025058971421426e-07,6.6632992074728765e-12,2.1025725301342176e-07,9.742746986578257e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4009863309719893e-09,1.4010069873697573e-09,9.742746986578257e-11
6.98,4.9993336907348626e-08,1.4023755542876312e-07,6.6630926513506425e-12,2.1024421852141451e-07,9.755781478585513e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4008560525923562e-09,1.4008767074189957e-09,9.755781478585514e-11
6.99,4.9993337113889034e-08,1.402245237492844e-07,6.6628861109408626e-12,2.102311866353954e-07,9.768813364604624e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.400725800264315e-09,1.4007464535195923e-09,9.768813364604623e-11
7.0,4.999333732041373e-08,1.4021149467525708e-07,6.6626795862458696e-12,2.1021815735484338e-07,9.781842645156652e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4005955739826548e-09,1.4006162256663371e-09,9.781842645156652e-11
7.01,4.999333752692271e-08,1.4019846820616014e-07,6.662473077267997e-12,2.1020513067923748e-07,9.794869320762553e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4004653737421677e-09,1.4004860238540208e-09,9.794869320762554e-11
