Cdc20,Cdc20_CMad2,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
2.105446722085271e-07,9.455327791472878e-09,4.9993332152587304e-08,6.667847412675215e-12,1.4053800436111444e-07,6.75
2.105315802527413e-07,9.468419747258697e-09,4.999333235948851e-08,6.667640511471629e-12,1.4052491261222982e-07,6.76
2.1051849091443335e-07,9.481509085566644e-09,4.999333256637405e-08,6.667433625928887e-12,1.4051182348080743e-07,6.7700000000000005
2.1050540419307992e-07,9.494595806920074e-09,4.9993332773243927e-08,6.667226756049347e-12,1.4049873696632387e-07,6.78
2.1049232008815776e-07,9.507679911842242e-09,4.999333298009814e-08,6.667019901835364e-12,1.4048565306825592e-07,6.79
2.104792385991437e-07,9.520761400856295e-09,4.9993333186936684e-08,6.666813063289293e-12,1.404725717860804e-07,6.8
2.104661597255147e-07,9.533840274485281e-09,4.999333339375956e-08,6.666606240413486e-12,1.404594931192743e-07,6.8100000000000005
2.1045308346674787e-07,9.546916533252135e-09,4.999333360056676e-08,6.666399433210295e-12,1.4044641706731465e-07,6.82
2.1044000982232031e-07,9.559990177679694e-09,4.999333380735829e-08,6.666192641682071e-12,1.4043334362967863e-07,6.83
2.1042693879170933e-07,9.573061208290686e-09,4.999333401413414e-08,6.665985865831165e-12,1.4042027280584347e-07,6.84
2.1041387037439227e-07,9.58612962560774e-09,4.999333422089431e-08,6.665779105659927e-12,1.404072045952866e-07,6.8500000000000005
2.1040080456984664e-07,9.599195430153375e-09,4.99933344276388e-08,6.6655723611707046e-12,1.4039413899748546e-07,6.86
2.1038774137755e-07,9.612258622450008e-09,4.999333463436761e-08,6.665365632365844e-12,1.4038107601191762e-07,6.87
2.1037468079698006e-07,9.625319203019951e-09,4.9993334841080725e-08,6.665158919247691e-12,1.403680156380608e-07,6.88
2.103616228276146e-07,9.638377172385413e-09,4.999333504777815e-08,6.664952221818593e-12,1.4035495787539277e-07,6.890000000000001
2.103485674689315e-07,9.651432531068497e-09,4.999333525445989e-08,6.664745540080896e-12,1.4034190272339143e-07,6.9
2.103355147204088e-07,9.664485279591202e-09,4.9993335461125935e-08,6.6645388740369396e-12,1.4032885018153478e-07,6.91
2.1032246458152458e-07,9.677535418475421e-09,4.9993335667776285e-08,6.664332223689066e-12,1.403158002493009e-07,6.92
2.1030941705175706e-07,9.690582948242947e-09,4.999333587441093e-08,6.664125589039618e-12,1.4030275292616802e-07,6.93
2.1029637213058455e-07,9.703627869415464e-09,4.999333608102988e-08,6.6639189700909375e-12,1.4028970821161445e-07,6.94
2.1028332981748545e-07,9.716670182514554e-09,4.999333628763313e-08,6.663712366845362e-12,1.402766661051186e-07,6.95
2.1027029011193832e-07,9.729709888061695e-09,4.999333649422067e-08,6.6635057793052284e-12,1.40263626606159e-07,6.96
2.1025725301342176e-07,9.742746986578257e-09,4.99933367007925e-08,6.6632992074728765e-12,1.4025058971421426e-07,6.97
2.1024421852141451e-07,9.755781478585513e-09,4.9993336907348626e-08,6.6630926513506425e-12,1.4023755542876312e-07,6.98
2.102311866353954e-07,9.768813364604624e-09,4.9993337113889034e-08,6.6628861109408626e-12,1.402245237492844e-07,6.99
2.1021815735484338e-07,9.781842645156652e-09,4.999333732041373e-08,6.6626795862458696e-12,1.4021149467525708e-07,7.0
2.1020513067923748e-07,9.794869320762553e-09,4.999333752692271e-08,6.662473077267997e-12,1.4019846820616014e-07,7.01
2.1019210660805686e-07,9.807893391943181e-09,4.9993337733415966e-08,6.6622665840095794e-12,1.4018544434147279e-07,7.0200000000000005
2.1017908514078078e-07,9.82091485921928e-09,4.99933379398935e-08,6.6620601064729464e-12,1.4017242308067422e-07,7.03
2.1016606627688856e-07,9.833933723111495e-09,4.9993338146355314e-08,6.66185364466043e-12,1.4015940442324382e-07,7.04
2.101530500158597e-07,9.846949984140366e-09,4.99933383528014e-08,6.661647198574358e-12,1.4014638836866103e-07,7.05
2.1014003635717373e-07,9.859963642826329e-09,4.999333855923176e-08,6.66144076821706e-12,1.4013337491640543e-07,7.0600000000000005
2.1012702530031034e-07,9.872974699689713e-09,4.999333876564638e-08,6.661234353590864e-12,1.4012036406595667e-07,7.07
2.101140168447493e-07,9.885983155250748e-09,4.9993338972045274e-08,6.661027954698097e-12,1.4010735581679452e-07,7.08
2.101010109899705e-07,9.898989010029555e-09,4.999333917842843e-08,6.6608215715410825e-12,1.4009435016839887e-07,7.09
2.100880077354539e-07,9.911992264546156e-09,4.999333938479585e-08,6.660615204122146e-12,1.4008134712024968e-07,7.1000000000000005
2.100750070806796e-07,9.924992919320463e-09,4.999333959114753e-08,6.6604088524436115e-12,1.4006834667182706e-07,7.11
2.1006200902512779e-07,9.93799097487229e-09,4.999333979748347e-08,6.660202516507803e-12,1.4005534882261117e-07,7.12
2.1004901356827874e-07,9.950986431721342e-09,4.999334000380366e-08,6.659996196317041e-12,1.400423535720823e-07,7.13
2.1003602070961287e-07,9.963979290387227e-09,4.99933402101081e-08,6.659789891873645e-12,1.4002936091972087e-07,7.140000000000001
2.1002303044861065e-07,9.97696955138944e-09,4.9993340416396797e-08,6.659583603179937e-12,1.4001637086500735e-07,7.15
2.100100427847527e-07,9.989957215247377e-09,4.999334062266974e-08,6.659377330238235e-12,1.4000338340742234e-07,7.16
2.0999705771751975e-07,1.0002942282480333e-08,4.999334082892693e-08,6.6591710730508555e-12,1.399903985464466e-07,7.17
2.0998407524639258e-07,1.0015924753607492e-08,4.999334103516836e-08,6.658964831620117e-12,1.3997741628156086e-07,7.18
2.0997109537085214e-07,1.0028904629147942e-08,4.999334124139403e-08,6.6587586059483335e-12,1.3996443661224607e-07,7.19
2.0995811809037943e-07,1.004188190962066e-08,4.999334144760394e-08,6.658552396037822e-12,1.3995145953798327e-07,7.2
2.0994514340445557e-07,1.0054856595544524e-08,4.999334165379809e-08,6.658346201890895e-12,1.3993848505825356e-07,7.21
2.099321713125618e-07,1.0067828687438307e-08,4.9993341859976474e-08,6.6581400235098666e-12,1.3992551317253816e-07,7.22
2.0991920181417943e-07,1.008079818582068e-08,4.9993342066139085e-08,6.657933860897046e-12,1.399125438803184e-07,7.23
2.099062349087899e-07,1.0093765091210204e-08,4.999334227228593e-08,6.657727714054745e-12,1.3989957718107572e-07,7.24
2.0989327059587477e-07,1.0106729404125344e-08,4.9993342478417e-08,6.657521582985275e-12,1.3988661307429166e-07,7.25
2.0988030887491566e-07,1.0119691125084455e-08,4.9993342684532296e-08,6.657315467690945e-12,1.3987365155944785e-07,7.26
2.0986734974539432e-07,1.0132650254605795e-08,4.999334289063181e-08,6.657109368174062e-12,1.3986069263602603e-07,7.2700000000000005
2.098543932067926e-07,1.0145606793207513e-08,4.999334309671555e-08,6.6569032844369315e-12,1.3984773630350804e-07,7.28
2.0984143925859247e-07,1.0158560741407655e-08,4.9993343302783504e-08,6.656697216481861e-12,1.3983478256137586e-07,7.29
2.0982848790027597e-07,1.0171512099724165e-08,4.999334350883568e-08,6.656491164311157e-12,1.3982183140911153e-07,7.3
2.0981553913132526e-07,1.0184460868674885e-08,4.999334371487206e-08,6.656285127927121e-12,1.398088828461972e-07,7.3100000000000005
2.098025929512226e-07,1.019740704877755e-08,4.9993343920892655e-08,6.656079107332057e-12,1.3979593687211512e-07,7.32
2.0978964935945037e-07,1.0210350640549791e-08,4.999334412689746e-08,6.655873102528266e-12,1.3978299348634769e-07,7.33
2.0977670835549103e-07,1.022329164450914e-08,4.999334433288647e-08,6.655667113518051e-12,1.3977005268837734e-07,7.34
2.0976376993882716e-07,1.0236230061173023e-08,4.999334453885968e-08,6.655461140303711e-12,1.3975711447768668e-07,7.3500000000000005
2.0975083410894142e-07,1.024916589105876e-08,4.99933447448171e-08,6.655255182887546e-12,1.3974417885375836e-07,7.36
2.097379008653166e-07,1.026209913468357e-08,4.9993344950758716e-08,6.655049241271852e-12,1.3973124581607517e-07,7.37
2.097249702074356e-07,1.027502979256457e-08,4.999334515668453e-08,6.654843315458928e-12,1.3971831536412e-07,7.38
2.097120421347814e-07,1.0287957865218773e-08,4.999334536259454e-08,6.6546374054510695e-12,1.397053874973758e-07,7.390000000000001
2.0969911664683708e-07,1.0300883353163085e-08,4.999334556848874e-08,6.6544315112505716e-12,1.396924622153257e-07,7.4
2.0968619374308586e-07,1.0313806256914313e-08,4.999334577436713e-08,6.654225632859727e-12,1.3967953951745284e-07,7.41
2.0967327342301102e-07,1.0326726576989158e-08,4.999334598022971e-08,6.654019770280831e-12,1.3966661940324057e-07,7.42
2.0966035568609595e-07,1.033964431390422e-08,4.9993346186076477e-08,6.653813923516174e-12,1.3965370187217226e-07,7.43
2.0964744053182417e-07,1.0352559468175996e-08,4.999334639190742e-08,6.653608092568049e-12,1.3964078692373143e-07,7.44
2.096345279596793e-07,1.0365472040320875e-08,4.999334659772255e-08,6.653402277438747e-12,1.3962787455740168e-07,7.45
2.09621617969145e-07,1.0378382030855145e-08,4.999334680352186e-08,6.653196478130554e-12,1.396149647726667e-07,7.46
2.0960871055970517e-07,1.0391289440294995e-08,4.999334700930534e-08,6.652990694645761e-12,1.3960205756901035e-07,7.47
2.0959580573084366e-07,1.0404194269156505e-08,4.9993347215073e-08,6.652784926986654e-12,1.395891529459165e-07,7.48
2.0958290348204451e-07,1.0417096517955655e-08,4.999334742082483e-08,6.652579175155518e-12,1.3957625090286916e-07,7.49
2.0957000381279185e-07,1.042999618720832e-08,4.999334762656083e-08,6.652373439154641e-12,1.395633514393525e-07,7.5
2.095571067225699e-07,1.0442893277430275e-08,4.9993347832281e-08,6.652167718986306e-12,1.3955045455485071e-07,7.51
2.0954421221086296e-07,1.045578778913719e-08,4.999334803798533e-08,6.651962014652797e-12,1.3953756024884812e-07,7.5200000000000005
2.0953132027715553e-07,1.0468679722844627e-08,4.999334824367383e-08,6.6517563261563955e-12,1.395246685208292e-07,7.53
2.095184309209321e-07,1.0481569079068053e-08,4.999334844934649e-08,6.651550653499383e-12,1.3951177937027842e-07,7.54
2.0950554414167734e-07,1.0494455858322828e-08,4.99933486550033e-08,6.651344996684041e-12,1.3949889279668047e-07,7.55
2.0949265993887595e-07,1.050734006112421e-08,4.999334886064427e-08,6.651139355712647e-12,1.3948600879952005e-07,7.5600000000000005
2.094797783120128e-07,1.0520221687987353e-08,4.9993349066269395e-08,6.65093373058748e-12,1.3947312737828203e-07,7.57
2.0946689926057283e-07,1.0533100739427307e-08,4.999334927187867e-08,6.650728121310818e-12,1.3946024853245135e-07,7.58
2.094540227840411e-07,1.054597721595902e-08,4.9993349477472094e-08,6.650522527884937e-12,1.3944737226151305e-07,7.59
2.094411488819028e-07,1.0558851118097341e-08,4.9993349683049663e-08,6.650316950312112e-12,1.394344985649523e-07,7.6000000000000005
2.0942827755364311e-07,1.057172244635701e-08,4.999334988861138e-08,6.650111388594618e-12,1.3942162744225434e-07,7.61
2.0941540879874746e-07,1.0584591201252665e-08,4.999335009415724e-08,6.649905842734729e-12,1.3940875889290454e-07,7.62
2.0940254261670128e-07,1.0597457383298844e-08,4.9993350299687234e-08,6.649700312734717e-12,1.3939589291638837e-07,7.63
2.0938967900699014e-07,1.0610320993009982e-08,4.999335050520137e-08,6.649494798596854e-12,1.3938302951219137e-07,7.640000000000001
2.0937681796909972e-07,1.0623182030900406e-08,4.999335071069964e-08,6.64928930032341e-12,1.3937016867979922e-07,7.65
2.0936395950251577e-07,1.0636040497484347e-08,4.9993350916182046e-08,6.649083817916654e-12,1.3935731041869768e-07,7.66
2.093511036067242e-07,1.0648896393275928e-08,4.999335112164858e-08,6.648878351378855e-12,1.3934445472837264e-07,7.67
2.0933825028121097e-07,1.0661749718789174e-08,4.999335132709925e-08,6.648672900712281e-12,1.3933160160831005e-07,7.68
2.0932539952546212e-07,1.0674600474538004e-08,4.999335153253404e-08,6.648467465919198e-12,1.39318751057996e-07,7.69
2.093125513389639e-07,1.0687448661036234e-08,4.9993351737952957e-08,6.648262047001873e-12,1.393059030769167e-07,7.7
2.0929970572120257e-07,1.0700294278797577e-08,4.9993351943356e-08,6.648056643962568e-12,1.3929305766455838e-07,7.71
2.092868626716645e-07,1.0713137328335645e-08,4.999335214874316e-08,6.647851256803549e-12,1.3928021482040747e-07,7.72
2.092740221898362e-07,1.0725977810163948e-08,4.9993352354114435e-08,6.647645885527078e-12,1.3926737454395043e-07,7.73
2.0926118427520425e-07,1.073881572479589e-08,4.9993352559469824e-08,6.647440530135417e-12,1.3925453683467389e-07,7.74
2.0924834892725537e-07,1.0751651072744775e-08,4.999335276480933e-08,6.647235190630826e-12,1.392417016920645e-07,7.75
2.0923551614547635e-07,1.0764483854523804e-08,4.999335297013294e-08,6.6470298670155645e-12,1.392288691156091e-07,7.76
2.0922268592935408e-07,1.0777314070646075e-08,4.9993353175440667e-08,6.646824559291892e-12,1.3921603910479455e-07,7.7700000000000005
2.0920985827837557e-07,1.0790141721624582e-08,4.9993353380732495e-08,6.646619267462066e-12,1.3920321165910787e-07,7.78
2.0919703319202793e-07,1.0802966807972218e-08,4.999335358600843e-08,6.646413991528342e-12,1.3919038677803617e-07,7.79
2.0918421066979837e-07,1.0815789330201773e-08,4.999335379126847e-08,6.646208731492977e-12,1.3917756446106665e-07,7.8
2.091713907111742e-07,1.0828609288825938e-08,4.99933539965126e-08,6.6460034873582255e-12,1.3916474470768662e-07,7.8100000000000005
2.0915857331564284e-07,1.0841426684357295e-08,4.999335420174084e-08,6.645798259126343e-12,1.391519275173835e-07,7.82
2.0914575848269182e-07,1.0854241517308326e-08,4.9993354406953165e-08,6.64559304679958e-12,1.391391128896448e-07,7.83
2.0913294621180873e-07,1.0867053788191412e-08,4.999335461214958e-08,6.6453878503801874e-12,1.3912630082395813e-07,7.84
2.091201365024813e-07,1.0879863497518834e-08,4.999335481733009e-08,6.645182669870418e-12,1.3911349131981123e-07,7.8500000000000005
2.0910732935419738e-07,1.0892670645802762e-08,4.999335502249469e-08,6.644977505272522e-12,1.391006843766919e-07,7.86
2.0909452476644488e-07,1.0905475233555271e-08,4.9993355227643374e-08,6.644772356588748e-12,1.3908787999408808e-07,7.87
2.0908172273871182e-07,1.0918277261288332e-08,4.999335543277614e-08,6.644567223821343e-12,1.390750781714878e-07,7.88
2.0906892327048633e-07,1.0931076729513814e-08,4.999335563789299e-08,6.6443621069725536e-12,1.3906227890837916e-07,7.890000000000001
2.0905612636125666e-07,1.094387363874348e-08,4.999335584299392e-08,6.644157006044626e-12,1.3904948220425042e-07,7.9
2.0904333201051114e-07,1.0956667989488996e-08,4.9993356048078924e-08,6.643951921039806e-12,1.3903668805858991e-07,7.91
2.0903054021773822e-07,1.0969459782261922e-08,4.9993356253148e-08,6.643746851960338e-12,1.3902389647088606e-07,7.92
2.0901775098242642e-07,1.0982249017573717e-08,4.9993356458201153e-08,6.6435417988084625e-12,1.390111074406274e-07,7.930000000000001
2.090049643040644e-07,1.0995035695935736e-08,4.9993356663238376e-08,6.643336761586423e-12,1.389983209673026e-07,7.94
2.089921801821409e-07,1.1007819817859235e-08,4.999335686825966e-08,6.64313174029646e-12,1.389855370504004e-07,7.95
2.0897939861614476e-07,1.1020601383855365e-08,4.9993357073265016e-08,6.642926734940815e-12,1.3897275568940964e-07,7.96
2.0896661960556494e-07,1.1033380394435176e-08,4.9993357278254434e-08,6.642721745521726e-12,1.3895997688381926e-07,7.97
2.089538431498905e-07,1.1046156850109618e-08,4.9993357483227917e-08,6.64251677204143e-12,1.389472006331183e-07,7.98
2.0894106924861058e-07,1.1058930751389533e-08,4.999335768818546e-08,6.642311814502165e-12,1.3893442693679592e-07,7.99
2.0892829790121444e-07,1.1071702098785665e-08,4.999335789312705e-08,6.642106872906168e-12,1.3892165579434138e-07,8.0
2.0891552910719144e-07,1.1084470892808657e-08,4.9993358098052704e-08,6.6419019472556725e-12,1.3890888720524403e-07,8.01
2.0890276286603106e-07,1.1097237133969047e-08,4.999335830296241e-08,6.641697037552913e-12,1.3889612116899333e-07,8.02
2.0888999917722283e-07,1.111000082277727e-08,4.9993358507856164e-08,6.641492143800123e-12,1.3888335768507886e-07,8.03
2.0887723804025645e-07,1.1122761959743666e-08,4.9993358712733966e-08,6.641287265999534e-12,1.3887059675299026e-07,8.040000000000001
2.0886447945462164e-07,1.1135520545378462e-08,4.999335891759581e-08,6.641082404153378e-12,1.388578383722173e-07,8.05
2.0885172341980832e-07,1.1148276580191791e-08,4.9993359122441705e-08,6.640877558263885e-12,1.3884508254224988e-07,8.06
2.0883896993530643e-07,1.1161030064693683e-08,4.9993359327271635e-08,6.640672728333283e-12,1.3883232926257792e-07,8.07
2.0882621900060605e-07,1.1173780999394063e-08,4.9993359532085605e-08,6.640467914363801e-12,1.388195785326915e-07,8.08
2.0881347061519735e-07,1.1186529384802757e-08,4.999335973688361e-08,6.640263116357667e-12,1.388068303520808e-07,8.09
2.088007247785706e-07,1.1199275221429487e-08,4.9993359941665654e-08,6.640058334317106e-12,1.3879408472023612e-07,8.1
2.0878798149021623e-07,1.1212018509783875e-08,4.9993360146431726e-08,6.6398535682443435e-12,1.387813416366478e-07,8.11
2.0877524074962467e-07,1.1224759250375442e-08,4.999336035118183e-08,6.639648818141603e-12,1.3876860110080634e-07,8.120000000000001
2.0876250255628653e-07,1.12374974437136e-08,4.999336055591596e-08,6.639444084011109e-12,1.387558631122023e-07,8.13
2.0874976690969246e-07,1.1250233090307666e-08,4.9993360760634116e-08,6.639239365855083e-12,1.387431276703264e-07,8.14
2.0873703380933327e-07,1.1262966190666855e-08,4.99933609653363e-08,6.639034663675748e-12,1.3873039477466939e-07,8.15
2.0872430325469984e-07,1.1275696745300279e-08,4.99933611700225e-08,6.6388299774753225e-12,1.3871766442472216e-07,8.16
2.0871157524528318e-07,1.1288424754716947e-08,4.9993361374692716e-08,6.6386253072560256e-12,1.387049366199757e-07,8.17
2.0869884978057436e-07,1.1301150219425766e-08,4.9993361579346954e-08,6.638420653020076e-12,1.3869221135992111e-07,8.18
2.0868612686006458e-07,1.1313873139935543e-08,4.9993361783985204e-08,6.638216014769691e-12,1.386794886440496e-07,8.19
2.0867340648324513e-07,1.1326593516754984e-08,4.9993361988607466e-08,6.6380113925070885e-12,1.3866676847185242e-07,8.2
2.0866068864960743e-07,1.1339311350392693e-08,4.999336219321374e-08,6.6378067862344825e-12,1.3865405084282098e-07,8.21
2.0864797335864297e-07,1.1352026641357166e-08,4.999336239780402e-08,6.637602195954087e-12,1.386413357564468e-07,8.22
2.0863526060984335e-07,1.1364739390156805e-08,4.9993362602378306e-08,6.637397621668116e-12,1.3862862321222146e-07,8.23
2.0862255040270025e-07,1.1377449597299906e-08,4.99933628069366e-08,6.6371930633787805e-12,1.3861591320963664e-07,8.24
2.086098427367055e-07,1.139015726329467e-08,4.999336301147889e-08,6.6369885210882935e-12,1.3860320574818417e-07,8.25
2.0859713761135097e-07,1.1402862388649187e-08,4.999336321600518e-08,6.636783994798866e-12,1.3859050082735593e-07,8.26
2.0858443502612872e-07,1.141556497387145e-08,4.9993363420515465e-08,6.636579484512706e-12,1.3857779844664396e-07,8.27
2.085717349805308e-07,1.1428265019469353e-08,4.9993363625009746e-08,6.636374990232023e-12,1.3856509860554034e-07,8.28
2.0855903747404946e-07,1.1440962525950687e-08,4.999336382948802e-08,6.6361705119590246e-12,1.3855240130353728e-07,8.290000000000001
2.08546342506177e-07,1.1453657493823134e-08,4.9993364033950285e-08,6.635966049695916e-12,1.385397065401271e-07,8.3
2.0853365007640585e-07,1.1466349923594285e-08,4.9993364238396536e-08,6.635761603444904e-12,1.3852701431480218e-07,8.31
2.085209601842285e-07,1.1479039815771625e-08,4.9993364442826773e-08,6.635557173208192e-12,1.3851432462705508e-07,8.32
2.085082728291376e-07,1.1491727170862537e-08,4.9993364647240996e-08,6.635352758987984e-12,1.3850163747637838e-07,8.33
2.0849558801062582e-07,1.1504411989374303e-08,4.99933648516392e-08,6.635148360786482e-12,1.3848895286226482e-07,8.34
2.0848290572818602e-07,1.1517094271814104e-08,4.999336505602138e-08,6.6349439786058886e-12,1.384762707842072e-07,8.35
2.084702259813111e-07,1.1529774018689018e-08,4.999336526038754e-08,6.634739612448404e-12,1.3846359124169843e-07,8.36
2.084575487694941e-07,1.1542451230506027e-08,4.999336546473767e-08,6.634535262316229e-12,1.3845091423423156e-07,8.370000000000001
2.0844487409222813e-07,1.1555125907772004e-08,4.999336566907178e-08,6.63433092821156e-12,1.384382397612997e-07,8.38
2.084322019490064e-07,1.1567798050993726e-08,4.9993365873389857e-08,6.634126610136596e-12,1.3842556782239606e-07,8.39
2.0841953233932228e-07,1.1580467660677866e-08,4.99933660776919e-08,6.633922308093533e-12,1.3841289841701397e-07,8.4
2.0840686526266916e-07,1.1593134737330995e-08,4.999336628197791e-08,6.633718022084568e-12,1.3840023154464686e-07,8.41
2.0839420071854055e-07,1.1605799281459587e-08,4.9993366486247886e-08,6.633513752111893e-12,1.3838756720478824e-07,8.42
2.0838153870643012e-07,1.1618461293570012e-08,4.999336669050182e-08,6.633309498177703e-12,1.3837490539693176e-07,8.43
2.083688792258316e-07,1.1631120774168538e-08,4.9993366894739716e-08,6.633105260284192e-12,1.3836224612057111e-07,8.44
2.083562222762388e-07,1.1643777723761332e-08,4.999336709896157e-08,6.6329010384335496e-12,1.3834958937520016e-07,8.45
2.0834356785714567e-07,1.1656432142854463e-08,4.9993367303167376e-08,6.632696832627969e-12,1.3833693516031285e-07,8.46
2.0833091596804624e-07,1.1669084031953892e-08,4.9993367507357136e-08,6.6324926428696386e-12,1.3832428347540318e-07,8.47
2.0831826660843466e-07,1.1681733391565484e-08,4.999336771153085e-08,6.6322884691607456e-12,1.383116343199653e-07,8.48
2.0830561977780514e-07,1.1694380222195002e-08,4.9993367915688506e-08,6.63208431150348e-12,1.3829898769349342e-07,8.49
2.0829297547565203e-07,1.1707024524348109e-08,4.999336811983011e-08,6.631880169900027e-12,1.3828634359548192e-07,8.5
2.0828033370146978e-07,1.1719666298530364e-08,4.999336832395566e-08,6.631676044352574e-12,1.3827370202542522e-07,8.51
2.0826769445475293e-07,1.1732305545247228e-08,4.999336852806515e-08,6.631471934863305e-12,1.3826106298281784e-07,8.52
2.082550577349961e-07,1.1744942265004058e-08,4.999336873215858e-08,6.631267841434404e-12,1.3824842646715444e-07,8.53
2.0824242354169403e-07,1.1757576458306114e-08,4.999336893623595e-08,6.631063764068054e-12,1.3823579247792975e-07,8.540000000000001
2.082297918743416e-07,1.1770208125658548e-08,4.999336914029725e-08,6.630859702766435e-12,1.3822316101463862e-07,8.55
2.0821716273243373e-07,1.1782837267566417e-08,4.999336934434248e-08,6.630655657531731e-12,1.3821053207677598e-07,8.56
2.0820453611546546e-07,1.1795463884534675e-08,4.999336954837165e-08,6.63045162836612e-12,1.3819790566383688e-07,8.57
2.0819191202293195e-07,1.1808087977068177e-08,4.999336975238474e-08,6.630247615271782e-12,1.3818528177531647e-07,8.58
2.0817929045432846e-07,1.1820709545671673e-08,4.999336995638176e-08,6.6300436182508936e-12,1.3817266041070998e-07,8.59
2.081666714091503e-07,1.1833328590849815e-08,4.999337016036271e-08,6.629839637305632e-12,1.381600415695128e-07,8.6
2.0815405488689295e-07,1.1845945113107156e-08,4.9993370364327573e-08,6.629635672438172e-12,1.3814742525122032e-07,8.61
2.0814144088705196e-07,1.1858559112948145e-08,4.999337056827636e-08,6.6294317236506904e-12,1.381348114553281e-07,8.620000000000001
2.08128829409123e-07,1.1871170590877127e-08,4.999337077220906e-08,6.629227790945363e-12,1.3812220018133184e-07,8.63
2.0811622045260177e-07,1.1883779547398352e-08,4.999337097612569e-08,6.629023874324359e-12,1.3810959142872724e-07,8.64
2.0810361401698415e-07,1.1896385983015967e-08,4.9993371180026224e-08,6.628819973789854e-12,1.3809698519701017e-07,8.65
2.080910101017661e-07,1.1908989898234018e-08,4.999337138391067e-08,6.628616089344015e-12,1.3808438148567656e-07,8.66
2.0807840870644368e-07,1.1921591293556453e-08,4.9993371587779024e-08,6.628412220989014e-12,1.3807178029422247e-07,8.67
2.0806580983051303e-07,1.1934190169487113e-08,4.999337179163129e-08,6.628208368727019e-12,1.3805918162214406e-07,8.68
2.080532134734704e-07,1.1946786526529743e-08,4.9993371995467456e-08,6.6280045325601996e-12,1.380465854689376e-07,8.69
2.0804061963481215e-07,1.195938036518799e-08,4.9993372199287525e-08,6.627800712490725e-12,1.3803399183409944e-07,8.700000000000001
2.0802802831403475e-07,1.1971971685965391e-08,4.9993372403091494e-08,6.627596908520757e-12,1.38021400717126e-07,8.71
2.0801543951063474e-07,1.1984560489365389e-08,4.999337260687936e-08,6.627393120652462e-12,1.3800881211751387e-07,8.72
2.080028532241088e-07,1.1997146775891327e-08,4.9993372810651124e-08,6.6271893488880045e-12,1.379962260347597e-07,8.73
2.079902694539537e-07,1.2009730546046443e-08,4.9993373014406786e-08,6.626985593229547e-12,1.3798364246836025e-07,8.74
2.0797768819966625e-07,1.2022311800333878e-08,4.9993373218146334e-08,6.626781853679253e-12,1.3797106141781236e-07,8.75
2.0796510946074346e-07,1.2034890539256673e-08,4.9993373421869775e-08,6.626578130239284e-12,1.3795848288261301e-07,8.76
2.0795253323668238e-07,1.2047466763317764e-08,4.99933736255771e-08,6.626374422911798e-12,1.3794590686225925e-07,8.77
2.0793995952698015e-07,1.206004047301999e-08,4.9993373829268317e-08,6.626170731698954e-12,1.3793333335624823e-07,8.78
2.0792738833113404e-07,1.2072611668866092e-08,4.999337403294341e-08,6.625967056602912e-12,1.3792076236407723e-07,8.790000000000001
2.0791481964864144e-07,1.20851803513587e-08,4.9993374236602385e-08,6.6257633976258295e-12,1.379081938852436e-07,8.8
2.079022534789998e-07,1.2097746521000353e-08,4.999337444024524e-08,6.625559754769861e-12,1.3789562791924479e-07,8.81
2.0788968982170666e-07,1.2110310178293489e-08,4.999337464387197e-08,6.625356128037163e-12,1.378830644655784e-07,8.82
2.0787712867625971e-07,1.2122871323740442e-08,4.999337484748258e-08,6.625152517429889e-12,1.3787050352374205e-07,8.83
2.0786457004215671e-07,1.2135429957843447e-08,4.999337505107706e-08,6.624948922950193e-12,1.3785794509323353e-07,8.84
2.0785201391889553e-07,1.214798608110464e-08,4.9993375254655407e-08,6.624745344600227e-12,1.3784538917355068e-07,8.85
2.0783946030597412e-07,1.2160539694026053e-08,4.999337545821763e-08,6.624541782382143e-12,1.3783283576419148e-07,8.86
2.0782690920289056e-07,1.2173090797109624e-08,4.9993375661763714e-08,6.624338236298091e-12,1.3782028486465398e-07,8.870000000000001
2.07814360609143e-07,1.2185639390857181e-08,4.999337586529366e-08,6.624134706350218e-12,1.3780773647443637e-07,8.88
2.078018145242297e-07,1.219818547577046e-08,4.999337606880747e-08,6.623931192540675e-12,1.377951905930369e-07,8.89
2.0778927094764906e-07,1.2210729052351092e-08,4.9993376272305135e-08,6.623727694871609e-12,1.3778264721995394e-07,8.9
2.0777672987889954e-07,1.2223270121100611e-08,4.999337647578666e-08,6.6235242133451666e-12,1.3777010635468595e-07,8.91
2.0776419131747969e-07,1.223580868252045e-08,4.999337667925204e-08,6.623320747963492e-12,1.377575679967315e-07,8.92
2.077516552628882e-07,1.2248344737111939e-08,4.999337688270128e-08,6.62311729872873e-12,1.3774503214558924e-07,8.93
2.0773912171462382e-07,1.226087828537631e-08,4.9993377086134364e-08,6.622913865643024e-12,1.3773249880075796e-07,8.94
2.0772659067218543e-07,1.2273409327814697e-08,4.99933772895513e-08,6.622710448708517e-12,1.377199679617365e-07,8.950000000000001
2.07714062135072e-07,1.2285937864928128e-08,4.999337749295208e-08,6.622507047927351e-12,1.3770743962802385e-07,8.96
2.0770153610278258e-07,1.2298463897217534e-08,4.999337769633671e-08,6.622303663301665e-12,1.3769491379911906e-07,8.97
