Time,species_0,species_1,species_2,species_3,species_4,species_5,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
6.37,1.0236687459010965,2.1542450459822855,6.2718016173646784,3.203688259617422,8.232163882646624,9.312015889414193,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454134426628,8.03145427998323,8.031452896231311,5.663593116985481,5.663595814092657,5.663597946999244,0.0,0.0,8.031450717342173,5.663598363546674
6.38,1.0236687471613692,2.154245056689583,6.271801636175428,3.2036882368177837,8.232163864499372,9.312015885839648,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454133353694,8.031454278855616,8.031452895627277,5.66359313598518,5.663595831924773,5.663597963940464,0.0,0.0,8.031450717571765,5.663598380322438
6.39,1.023668748421642,2.154245067396881,6.271801654986178,3.2036882140181455,8.232163846352115,9.312015882265102,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454132280759,8.031454277728004,8.031452895023241,5.66359315498488,5.6635958497568994,5.663597980881681,0.0,0.0,8.03145071780136,5.663598397098203
6.4,1.0236687496819148,2.1542450781041786,6.2718016737969275,3.203688191218508,8.232163828204863,9.312015878690557,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454131207825,8.03145427660039,8.031452894419205,5.6635931739845775,5.663595867589014,5.6635979978229,0.0,0.0,8.03145071803095,5.663598413873967
6.41,1.0236687509421876,2.1542450888114764,6.271801692607677,3.203688168418869,8.232163810057608,9.31201587511601,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145413013489,8.03145427547278,8.031452893815171,5.663593192984275,5.663595885421133,5.6635980147641325,0.0,0.0,8.031450718260542,5.663598430649731
6.42,1.0236687522024603,2.154245099518774,6.271801711418426,3.2036881456192314,8.232163791910352,9.312015871541465,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454129061954,8.031454274345167,8.031452893211135,5.663593211983974,5.663595903253257,5.663598031705349,0.0,0.0,8.031450718490134,5.663598447425495
6.43,1.0236687534627331,2.1542451102260713,6.271801730229176,3.2036881228195933,8.2321637737631,9.312015867966918,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145412798902,8.031454273217555,8.031452892607097,5.663593230983673,5.663595921085369,5.663598048646583,0.0,0.0,8.031450718719727,5.66359846420126
6.44,1.023668754723006,2.154245120933369,6.271801749039927,3.203688100019955,8.232163755615844,9.312015864392375,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454126916085,8.031454272089942,8.031452892003058,5.663593249983371,5.663595938917491,5.6635980655877844,0.0,0.0,8.031450718949321,5.663598480977026
6.45,1.0236687559832787,2.1542451316406668,6.271801767850676,3.2036880772203173,8.23216373746859,9.312015860817828,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454125843151,8.03145427096233,8.03145289139902,5.663593268983069,5.6635959567496075,5.663598082529017,0.0,0.0,8.031450719178912,5.66359849775279
6.46,1.0236687572435512,2.1542451423479645,6.271801786661426,3.203688054420679,8.232163719321335,9.312015857243283,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454124770216,8.031454269834716,8.031452890794984,5.663593287982768,5.663595974581723,5.663598099470234,0.0,0.0,8.031450719408504,5.6635985145285535
6.47,1.023668758503824,2.154245153055262,6.271801805472175,3.2036880316210414,8.23216370117408,9.312015853668736,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145412369728,8.031454268707105,8.031452890190947,5.663593306982466,5.663595992413837,5.663598116411466,0.0,0.0,8.031450719638094,5.663598531304318
6.48,1.0236687597640968,2.15424516376256,6.2718018242829245,3.203688008821403,8.232163683026826,9.312015850094191,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454122624345,8.031454267579493,8.031452889586909,5.6635933259821645,5.66359601024595,5.663598133352683,0.0,0.0,8.031450719867689,5.663598548080082
6.49,1.0236687610243695,2.154245174469857,6.271801843093674,3.203687986021765,8.232163664879572,9.312015846519644,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145412155141,8.03145426645188,8.031452888982868,5.663593344981862,5.663596028078063,5.663598150293915,0.0,0.0,8.031450720097277,5.663598564855846
6.5,1.0236687622846423,2.154245185177155,6.271801861904424,3.203687963222127,8.232163646732317,9.312015842945101,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454120478475,8.031454265324268,8.031452888378828,5.663593363981562,5.663596045910174,5.663598167235117,0.0,0.0,8.031450720326873,5.663598581631612
6.51,1.023668763544915,2.1542451958844526,6.271801880715174,3.2036879404224887,8.232163628585063,9.312015839370554,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145411940554,8.031454264196656,8.031452887774789,5.66359338298126,5.663596063742285,5.663598184176348,0.0,0.0,8.031450720556464,5.663598598407376
6.52,1.0236687648051879,2.1542452065917503,6.271801899525923,3.2036879176228505,8.232163610437809,9.312015835796009,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454118332604,8.031454263069044,8.03145288717075,5.6635934019809575,5.663596081574395,5.663598201117565,0.0,0.0,8.031450720786056,5.66359861518314
6.53,1.0236687660654606,2.154245217299048,6.271801918336672,3.203687894823213,8.232163592290553,9.312015832221462,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145411725967,8.03145426194143,8.03145288656671,5.663593420980656,5.663596099406511,5.6635982180587945,0.0,0.0,8.031450721015647,5.663598631958903
6.54,1.0236687673257334,2.1542452280063458,6.271801937147422,3.2036878720235746,8.2321635741433,9.312015828646917,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454116186735,8.031454260813817,8.031452885962668,5.663593439980355,5.663596117238614,5.663598235000012,0.0,0.0,8.031450721245239,5.663598648734668
6.55,1.0236687685860062,2.154245238713643,6.271801955958172,3.2036878492239365,8.232163555996046,9.312015825072372,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314541151138,8.031454259686205,8.031452885358625,5.663593458980054,5.663596135070721,5.663598251941228,0.0,0.0,8.031450721474831,5.663598665510433
6.56,1.023668769846279,2.1542452494209408,6.271801974768922,3.2036878264242987,8.23216353784879,9.312015821497827,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454114040866,8.031454258558593,8.031452884754582,5.663593477979751,5.663596152902834,5.663598268882443,0.0,0.0,8.031450721704424,5.663598682286198
6.57,1.0236687711065517,2.1542452601282385,6.271801993579672,3.20368780362466,8.232163519701537,9.31201581792328,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145411296793,8.03145425743098,8.03145288415054,5.66359349697945,5.663596170734933,5.663598285823675,0.0,0.0,8.031450721934014,5.6635986990619624
6.58,1.0236687723668245,2.154245270835536,6.271802012390421,3.2036877808250224,8.23216350155428,9.312015814348735,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454111894995,8.031454256303366,8.031452883546498,5.663593515979148,5.663596188567045,5.663598302764889,0.0,0.0,8.031450722163607,5.663598715837726
6.59,1.0236687736270973,2.154245281542834,6.271802031201171,3.203687758025384,8.232163483407026,9.312015810774188,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145411082206,8.031454255175754,8.031452882942455,5.663593534978847,5.6635962063991485,5.66359831970612,0.0,0.0,8.031450722393199,5.663598732613491
6.6,1.02366877488737,2.1542452922501316,6.271802050011921,3.2036877352257465,8.232163465259774,9.312015807199645,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454109749124,8.031454254048143,8.03145288233841,5.6635935539785445,5.663596224231247,5.663598336647322,0.0,0.0,8.031450722622793,5.663598749389256
6.61,1.0236687761476428,2.154245302957429,6.27180206882267,3.2036877124261083,8.232163447112518,9.312015803625098,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454108676188,8.03145425292053,8.031452881734365,5.663593572978244,5.663596242063355,5.663598353588551,0.0,0.0,8.031450722852382,5.66359876616502
6.62,1.0236687774079156,2.1542453136647266,6.27180208763342,3.20368768962647,8.232163428965265,9.312015800050553,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454107603254,8.031454251792917,8.031452881130322,5.663593591977942,5.663596259895451,5.663598370529767,0.0,0.0,8.031450723081976,5.663598782940785
6.63,1.0236687786681884,2.1542453243720243,6.271802106444169,3.2036876668268324,8.232163410818009,9.312015796476006,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454106530319,8.031454250665305,8.03145288052628,5.66359361097764,5.663596277727558,5.663598387470996,0.0,0.0,8.031450723311567,5.6635987997165484
6.64,1.0236687799284612,2.154245335079322,6.2718021252549185,3.2036876440271937,8.232163392670754,9.31201579290146,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454105457383,8.031454249537694,8.031452879922234,5.663593629977338,5.663596295559658,5.663598404412211,0.0,0.0,8.031450723541157,5.663598816492312
6.65,1.023668781188734,2.1542453457866197,6.271802144065669,3.203687621227556,8.2321633745235,9.312015789326916,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454104384448,8.03145424841008,8.031452879318188,5.663593648977037,5.663596313391758,5.663598421353425,0.0,0.0,8.03145072377075,5.663598833268077
6.66,1.0236687824490067,2.1542453564939175,6.271802162876418,3.203687598427918,8.232163356376246,9.31201578575237,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454103311512,8.031454247282467,8.031452878714143,5.663593667976736,5.663596331223856,5.66359843829464,0.0,0.0,8.031450724000342,5.663598850043841
6.67,1.0236687837092795,2.1542453672012147,6.271802181687168,3.2036875756282797,8.232163338228991,9.312015782177824,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454102238577,8.031454246154855,8.031452878110095,5.663593686976434,5.663596349055954,5.66359845523587,0.0,0.0,8.031450724229932,5.663598866819606
6.68,1.023668784969552,2.1542453779085124,6.271802200497917,3.2036875528286415,8.232163320081737,9.312015778603278,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145410116564,8.031454245027243,8.03145287750605,5.663593705976132,5.663596366888051,5.6635984721770845,0.0,0.0,8.031450724459525,5.66359888359537
6.69,1.0236687862298248,2.15424538861581,6.271802219308667,3.2036875300290037,8.232163301934483,9.312015775028733,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454100092704,8.03145424389963,8.031452876902001,5.66359372497583,5.663596384720147,5.663598489118298,0.0,0.0,8.031450724689117,5.6635989003711344
6.7,1.0236687874900976,2.154245399323108,6.271802238119418,3.2036875072293656,8.232163283787227,9.312015771454186,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145409901977,8.03145424277202,8.031452876297953,5.663593743975529,5.663596402552248,5.663598506059526,0.0,0.0,8.03145072491871,5.6635989171469
6.71,1.0236687887503704,2.1542454100304056,6.271802256930167,3.2036874844297274,8.232163265639974,9.312015767879643,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454097946833,8.031454241644406,8.031452875693905,5.6635937629752275,5.663596420384336,5.663598523000727,0.0,0.0,8.031450725148302,5.663598933922664
6.72,1.0236687900106431,2.1542454207377033,6.271802275740916,3.2036874616300897,8.232163247492718,9.312015764305096,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454096873897,8.031454240516794,8.031452875089858,5.663593781974926,5.663596438216436,5.663598539941955,0.0,0.0,8.031450725377892,5.663598950698429
6.73,1.023668791270916,2.1542454314450006,6.271802294551666,3.2036874388304515,8.232163229345465,9.312015760730551,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454095800964,8.03145423938918,8.031452874485808,5.663593800974624,5.663596456048523,5.663598556883169,0.0,0.0,8.031450725607485,5.663598967474192
6.74,1.0236687925311887,2.1542454421522983,6.271802313362415,3.2036874160308133,8.23216321119821,9.312015757156004,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454094728026,8.031454238261569,8.03145287388176,5.663593819974322,5.663596473880615,5.663598573824397,0.0,0.0,8.031450725837075,5.663598984249957
6.75,1.0236687937914615,2.154245452859596,6.271802332173165,3.203687393231175,8.232163193050955,9.31201575358146,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145409365509,8.031454237133955,8.031452873277711,5.663593838974021,5.6635964917127115,5.66359859076561,0.0,0.0,8.031450726066668,5.6635990010257204
6.76,1.0236687950517342,2.1542454635668937,6.271802350983915,3.2036873704315374,8.232163174903702,9.312015750006914,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454092582155,8.031454236006343,8.03145287267366,5.663593857973719,5.663596509544797,5.663598607706825,0.0,0.0,8.03145072629626,5.663599017801486
6.77,1.023668796312007,2.1542454742741914,6.271802369794664,3.203687347631899,8.232163156756446,9.312015746432369,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145409150922,8.03145423487873,8.03145287206961,5.663593876973418,5.663596527376892,5.663598624648037,0.0,0.0,8.03145072652585,5.66359903457725
6.78,1.0236687975722798,2.1542454849814887,6.271802388605414,3.203687324832261,8.232163138609192,9.312015742857822,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454090436284,8.031454233751118,8.031452871465559,5.663593895973116,5.663596545208979,5.663598641589265,0.0,0.0,8.031450726755441,5.663599051353014
6.79,1.0236687988325526,2.1542454956887864,6.271802407416163,3.2036873020326233,8.232163120461937,9.312015739283277,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454089363349,8.031454232623506,8.031452870861507,5.6635939149728145,5.663596563041068,5.663598658530478,0.0,0.0,8.031450726985033,5.663599068128779
6.8,1.0236688000928253,2.154245506396084,6.2718024262269125,3.2036872792329847,8.232163102314683,9.31201573570873,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454088290413,8.031454231495895,8.031452870257457,5.663593933972513,5.663596580873154,5.663598675471706,0.0,0.0,8.031450727214624,5.663599084904543
6.81,1.0236688013530981,2.154245517103382,6.271802445037664,3.203687256433347,8.23216308416743,9.312015732134187,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454087217478,8.031454230368281,8.031452869653402,5.663593952972211,5.663596598705235,5.663598692412904,0.0,0.0,8.031450727444216,5.663599101680307
6.82,1.023668802613371,2.1542455278106796,6.271802463848413,3.2036872336337088,8.232163066020174,9.31201572855964,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145408614454,8.03145422924067,8.03145286904935,5.66359397197191,5.663596616537326,5.6635987093541305,0.0,0.0,8.031450727673809,5.663599118456072
6.83,1.0236688038736437,2.1542455385179773,6.2718024826591625,3.2036872108340706,8.23216304787292,9.312015724985095,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454085071605,8.031454228113056,8.031452868445298,5.663593990971608,5.66359663436941,5.663598726295343,0.0,0.0,8.0314507279034,5.663599135231836
6.84,1.0236688051339164,2.1542455492252746,6.271802501469912,3.2036871880344324,8.232163029725665,9.312015721410548,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145408399867,8.031454226985444,8.031452867841244,5.663594009971306,5.663596652201494,5.66359874323657,0.0,0.0,8.03145072813299,5.663599152007601
6.85,1.0236688063941892,2.1542455599325723,6.271802520280661,3.2036871652347947,8.232163011578411,9.312015717836003,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454082925734,8.03145422585783,8.031452867237192,5.663594028971004,5.663596670033577,5.663598760177782,0.0,0.0,8.031450728362582,5.663599168783365
6.86,1.023668807654462,2.15424557063987,6.271802539091412,3.203687142435157,8.232162993431157,9.312015714261458,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454081852798,8.031454224730219,8.031452866633137,5.663594047970703,5.66359668786566,5.663598777118994,0.0,0.0,8.031450728592173,5.6635991855591294
6.87,1.0236688089147348,2.1542455813471677,6.271802557902161,3.2036871196355183,8.232162975283902,9.312015710686913,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454080779863,8.031454223602605,8.031452866029083,5.663594066970402,5.663596705697739,5.663598794060206,0.0,0.0,8.031450728821765,5.663599202334893
6.88,1.0236688101750075,2.1542455920544654,6.27180257671291,3.2036870968358806,8.232162957136648,9.312015707112366,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454079706926,8.031454222474993,8.03145286542503,5.6635940859701,5.663596723529821,5.6635988110014335,0.0,0.0,8.031450729051356,5.663599219110658
6.89,1.0236688114352803,2.154245602761763,6.27180259552366,3.2036870740362424,8.232162938989392,9.31201570353782,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145407863399,8.031454221347381,8.031452864820974,5.663594104969798,5.663596741361905,5.663598827942644,0.0,0.0,8.031450729280946,5.663599235886421
6.9,1.023668812695553,2.1542456134690604,6.271802614334409,3.2036870512366042,8.23216292084214,9.312015699963274,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454077561055,8.03145422021977,8.031452864216918,5.663594123969497,5.663596759193979,5.663598844883872,0.0,0.0,8.031450729510537,5.663599252662186
6.91,1.0236688139558259,2.154245624176358,6.2718026331451595,3.203687028436966,8.232162902694883,9.31201569638873,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454076488119,8.031454219092156,8.031452863612861,5.663594142969195,5.663596777026061,5.663598861825067,0.0,0.0,8.031450729740131,5.663599269437951
6.92,1.0236688152160986,2.154245634883656,6.271802651955909,3.2036870056373283,8.23216288454763,9.312015692814184,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454075415182,8.031454217964544,8.031452863008806,5.663594161968893,5.663596794858134,5.663598878766294,0.0,0.0,8.031450729969722,5.6635992862137154
6.93,1.0236688164763714,2.1542456455909536,6.271802670766658,3.20368698283769,8.232162866400376,9.312015689239638,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454074342246,8.03145421683693,8.031452862404748,5.663594180968592,5.663596812690209,5.663598895707506,0.0,0.0,8.031450730199312,5.663599302989479
6.94,1.0236688177366442,2.1542456562982513,6.271802689577409,3.203686960038052,8.23216284825312,9.312015685665092,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145407326931,8.031454215709319,8.031452861800691,5.663594199968291,5.66359683052229,5.66359891264873,0.0,0.0,8.031450730428903,5.663599319765244
6.95,1.023668818996917,2.154245667005549,6.271802708388158,3.2036869372384142,8.232162830105867,9.312015682090546,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454072196373,8.031454214581705,8.031452861196634,5.663594218967988,5.66359684835436,5.663598929589942,0.0,0.0,8.031450730658495,5.663599336541008
6.96,1.0236688202571897,2.1542456777128463,6.271802727198907,3.2036869144387756,8.232162811958611,9.312015678516,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454071123438,8.031454213454094,8.031452860592575,5.663594237967687,5.663596866186438,5.663598946531167,0.0,0.0,8.031450730888084,5.663599353316772
6.97,1.0236688215174625,2.1542456884201444,6.271802746009658,3.203686891639138,8.232162793811357,9.312015674941456,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314540700505,8.03145421232648,8.031452859988518,5.663594256967385,5.663596884018512,5.663598963472363,0.0,0.0,8.031450731117678,5.6635993700925376
6.98,1.0236688227777353,2.154245699127442,6.271802764820407,3.2036868688394997,8.232162775664102,9.31201567136691,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454068977565,8.031454211198868,8.031452859384459,5.6635942759670845,5.663596901850584,5.663598980413588,0.0,0.0,8.031450731347269,5.663599386868301
