Time,AR_Central,AR_A1,AR_A2,AR_Dose,F1,F2,Lag_time_1,Lag_time_2,k_a_1,k_a_2,base,CL_V,compartment,A1,A2,Central,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
13.825,0.8801179828815865,34.75740059138884,3.7601802492188146,133.17305741887336,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.924998985781414,6.3923067561059215,10.42722017741665,6.768324448593867,0.32,17.60235965763173
13.85,0.8779503548217248,34.669956840986615,3.7507915480527037,132.840540489282,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.907708105442664,6.3763459434855365,10.400987052295983,6.751424786494867,0.32,17.559007096434495
13.875,0.8757882123296965,34.58273627733329,3.7414262829754903,132.50885366134412,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.890460390389894,6.360424975744518,10.374820883199986,6.734567309355882,0.32,17.515764246593932
13.9,0.8736315430600248,34.49573839703943,3.7320844012648005,132.17799506344738,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.873255743299263,6.344543763045475,10.348721519111828,6.717751922276641,0.32,17.472630861200496
13.925,0.8714803327835146,34.40896260619166,3.7227658446651235,131.84796262378862,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.856094056437008,6.328702205941854,10.322688781857497,6.700978520397222,0.32,17.42960665567029
13.95,0.8693345673092693,34.32240831255726,3.7134705550632714,131.51875427547628,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.838975222324766,6.312900205222862,10.296722493767177,6.684246999113888,0.32,17.386691346185387
13.975,0.8671942324846887,34.23607492558422,3.7041984744883765,131.1903679565304,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.8218991337395805,6.297137661913459,10.270822477675265,6.667557254079078,0.32,17.343884649693774
14.0,0.8650593141954714,34.14996185640124,3.6949495451118963,130.8628016098828,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.804865683713905,6.2814144772743745,10.244988556920372,6.650909181201413,0.32,17.30118628390943
14.025,0.8629297983656129,34.06406851781771,3.6857237092476085,130.53605318337694,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.787874765535601,6.2657305528020935,10.219220555345313,6.634302676645696,0.32,17.258595967312257
14.05,0.8608056709574063,33.97839432432371,3.6765209093516145,130.21012062976777,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.770926272747924,6.250085790228853,10.193518297297112,6.617737636832906,0.32,17.216113419148126
14.075,0.8586869179714429,33.89293869209004,3.667341088022337,129.88500190672218,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.754020099149553,6.234480091522665,10.167881607627011,6.601213958440207,0.32,17.17373835942886
14.1,0.8565735254466108,33.80770103896816,3.6581841880005195,129.56069497681838,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.737156138794556,6.218913358887282,10.142310311690448,6.584731538400935,0.32,17.131470508932217
14.125,0.8544654794600959,33.72268078449026,3.6490501521692305,129.23719780754652,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.720334285992418,6.203385494762233,10.116804235347077,6.568290273904615,0.32,17.089309589201918
14.15,0.8523627661273822,33.63787734986919,3.639938923553859,128.91450837130824,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.703554435308028,6.187896401822796,10.091363204960757,6.5518900623969465,0.32,17.04725532254764
14.175,0.8502653716022507,33.553290157998546,3.630850445322118,128.59262464541695,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.686816481561681,6.172445982980014,10.065987047399563,6.535530801579813,0.32,17.005307432045015
14.2,0.8481732820767806,33.46891863345258,3.6217846607840403,128.2715446120976,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.670120319829076,6.157034141380685,10.040675590035773,6.519212389411273,0.32,16.96346564153561
14.225,0.8460864839285087,33.384762248759266,3.6127415083081975,127.9512664532377,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.65346585556836,6.141660789755409,10.01542867462778,6.502934714954756,0.32,16.921729678570173
14.25,0.8440049633582157,33.30082041050587,3.6037209338347105,127.63178807103581,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.636852979693862,6.126325827409719,9.990246123151762,6.486697680902479,0.32,16.880099267164315
14.275,0.8419287066278403,33.21709253414868,3.5947228826562743,127.31310740285599,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.620281584948511,6.1110291553370875,9.965127760244602,6.470501188781294,0.32,16.838574132556804
14.3,0.8398577000849892,33.13357805171984,3.585747298571451,126.99522245366364,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.603751567590509,6.095770677775855,9.94007341551595,6.4543451374286125,0.32,16.797154001699784
14.325,0.8377919301156319,33.05027639695252,3.576794125518894,126.67813123342135,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.58726282413791,6.0805502992042255,9.915082919085755,6.43822942593401,0.32,16.75583860231264
14.35,0.8357313831440996,32.96718700528087,3.567863307577343,126.36183175708891,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.570815251368623,6.065367924340268,9.89015610158426,6.422153953639218,0.32,16.71462766288199
14.375,0.833676045633086,32.884309313840106,3.55895478896563,126.04632204462327,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.5544087463204095,6.050223458141917,9.865292794152031,6.406118620138134,0.32,16.67352091266172
14.4,0.831625904083647,32.801642761466425,3.5500685140426755,125.73160012097861,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.5380432062908875,6.0351168058069735,9.840492828439928,6.390123325276816,0.32,16.63251808167294
14.425,0.8295809450352011,32.71918678869708,3.5412044273074894,125.41766401610627,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.521718528837526,6.020047872773101,9.815756036609123,6.374167969153481,0.32,16.59161890070402
14.45,0.8275411550655282,32.63694083777032,3.5323624733991723,125.10451176495481,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.50543461177765,6.005016564717831,9.791082251331096,6.35825245211851,0.32,16.550823101310563
14.475,0.825506520790771,32.55490435262542,3.52354259709691,124.79214140746991,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.489191353188435,5.990022787558556,9.766471305787626,6.342376674774438,0.32,16.51013041581542
14.5,0.8234770288654343,32.473076778902666,3.514744743319983,124.48055098859453,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.472988651406915,5.975066447452537,9.7419230336708,6.32654053797597,0.32,16.469540577308685
14.525,0.8214526659823851,32.391457563943376,3.505968857127758,124.16973855826879,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.456826405029977,5.960147450796902,9.717437269183012,6.310743942829964,0.32,16.4290533196477
14.55,0.8194334188728528,32.31004615678989,3.4972148837196926,123.85970217142994,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.4407045129143565,5.945265704228637,9.693013847036966,6.294986790695447,0.32,16.388668377457055
14.575,0.817419274306429,32.228842008185545,3.488482768435334,123.55043988801253,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.424622874176651,5.930421114624601,9.668652602455664,6.279268983183601,0.32,16.34838548612858
14.6,0.815410219091067,32.147844570574726,3.479772456754316,123.24194977294819,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.408581388193306,5.915613589101513,9.644353371172418,6.263590422157769,0.32,16.30820438182134
14.625,0.813406240073083,32.06705329810282,3.4710838942963655,122.93422989616576,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.3925799546006195,5.900843035015956,9.620115989430845,6.247951009733458,0.32,16.26812480146166
14.65,0.8114073241371552,31.98646764661625,3.4624170268212975,122.62727833259135,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.37661847329475,5.886109359964385,9.595940293984874,6.232350648278335,0.32,16.228146482743103
14.675,0.809413458206324,31.90608707366243,3.453771800229016,122.32109316214816,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.360696844431704,5.8714124717831115,9.571826122098729,6.216789240412229,0.32,16.18826916412648
14.7,0.8074246292419921,31.82591103848982,3.445148160559515,122.01567246975667,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.344814968427347,5.85675227854832,9.547773311546946,6.201266689007127,0.32,16.148492584839843
14.725,0.805440824243924,31.745939002047884,3.436546053992877,121.71101434533449,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.328972745957393,5.8421286885760555,9.523781700614364,6.185782897187179,0.32,16.10881648487848
14.75,0.8034620302502472,31.666170426987115,3.427965426849275,121.40711688379639,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.3131700779574125,5.827541610422227,9.499851128096134,6.170337768328695,0.32,16.069240605004943
14.775,0.8014882341201994,31.58660477032782,3.4194062245148924,121.10397818804852,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.297406865778522,5.812990953026329,9.475981431098345,6.1549312041268065,0.32,16.02976468240399
14.8,0.799519421468075,31.507241447485786,3.4108683861714097,120.80159638368043,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.281683011951382,5.798476626416661,9.452172434245735,6.139563095108538,0.32,15.990388429361499
14.825,0.7975555808571754,31.428079973798376,3.402351865530663,120.499969561165,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.26599841718058,5.78399853893592,9.428423992139512,6.124233357955194,0.32,15.951111617143507
14.85,0.7955966994575325,31.34911981799314,3.393856609366669,120.19909583570268,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.250352983456539,5.769556600113729,9.404735945397942,6.108941896860005,0.32,15.91193398915065
14.875,0.7936427644769343,31.27036045047822,3.385382564590538,119.89897332749946,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.234746613029972,5.755150719719975,9.381108135143466,6.093688616262969,0.32,15.872855289538686
14.9,0.7916937631609252,31.19180134334229,3.3769296782504754,119.59960016176699,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.219179208411883,5.740780807764815,9.357540403002687,6.078473420850856,0.32,15.833875263218504
14.925,0.7897496827928059,31.113441970354636,3.368497897531778,119.30097446872234,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.203650672373562,5.7264467744986725,9.334032591106391,6.0632962155572,0.32,15.794993655856118
14.95,0.787810510693633,31.035281806965077,3.3600871697568375,119.00309438358819,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.188160907946585,5.712148530412233,9.310584542089522,6.0481569055623075,0.32,15.75621021387266
14.975,0.7858762342222194,30.95732033030402,3.351697442385137,118.70595804659268,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.1727098184228195,5.697885986236449,9.287196099091206,6.033055396293247,0.32,15.717524684444388
15.0,0.7839468407751344,30.879557019182453,3.343328663013255,118.40956360296957,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.157297307354417,5.68365905294254,9.263867105754736,6.017991593423859,0.32,15.678936815502688
15.025,0.7820223177867034,30.801991354091903,3.3349807793748623,118.11390920295814,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.141923278553823,5.669467641741991,9.24059740622757,6.002965402874752,0.32,15.640446355734067
15.05,0.780102652729008,30.724622817204484,3.326653739340723,117.81899300180321,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.126587636093767,5.655311664086554,9.217386845161345,5.987976730813302,0.32,15.60205305458016
15.075,0.7781878331118863,30.647450892372905,3.318347490918697,117.52481315975515,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.111290284307268,5.641191031668248,9.194235267711871,5.973025483653655,0.32,15.563756662237726
15.1,0.7762778464829321,30.57047506513039,3.310061982253733,117.23136784206982,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.09603112778763,5.627105656419351,9.171142519539115,5.95811156805672,0.32,15.525556929658642
15.125,0.7743726804274959,30.493694822690767,3.3017971616278765,116.9386552190087,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.080810071388452,5.613055450512418,9.14810844680723,5.943234890930178,0.32,15.487453608549917
15.15,0.7724723225686841,30.41710965394844,3.2935529774602657,116.64667346583873,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.065627020223614,5.599040326360259,9.125132896184532,5.928395359428478,0.32,15.449446451373683
15.175,0.7705767605673597,30.340719049478366,3.2853293783071322,116.35542076283248,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.050481879667289,5.585060196615959,9.10221571484351,5.913592880952838,0.32,15.411535211347193
15.2,0.7686859821221416,30.26452250153609,3.2771263128618013,116.064895295268,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.035374555353936,5.571114974172864,9.079356750460827,5.898827363151242,0.32,15.37371964244283
15.225,0.7667999749694048,30.18851950405769,3.2689437299546893,115.77509525342887,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.020304953178301,5.557204572164586,9.056555851217308,5.884098713918441,0.32,15.335999499388095
15.25,0.7649187268832809,30.11270955265986,3.260781578553309,115.48601883260424,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,6.0052729792954205,5.543328903965004,9.033812865797959,5.869406841395956,0.32,15.298374537665618
15.275,0.7630422256756576,30.037092144639836,3.2526398077622654,115.19766423308884,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.990278540120619,5.529487883188264,9.01112764339195,5.854751653972078,0.32,15.260844513513153
15.3,0.7611704591961787,29.96166677897542,3.2445183668232565,114.91002966018286,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.9753215423295085,5.515681423688777,8.988500033692626,5.840133060281862,0.32,15.223409183923573
15.325,0.7593034153322444,29.886432956325013,3.236417205115075,114.6231133241921,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.960401892857989,5.501909439561221,8.965929886897504,5.825550969207135,0.32,15.186068306644888
15.35,0.7574410790940846,29.811390021926186,3.2283362659698964,114.3369131361495,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.945519483079774,5.488171830535176,8.943417006577855,5.811005278745814,0.32,15.148821581881693
15.375,0.7555834377776014,29.736537443849606,3.2202754976257086,114.05142724674522,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.930674216830751,5.4744685078437705,8.920961233154882,5.7964958957262755,0.32,15.111668755552028
15.4,0.7537304819642908,29.66187486689029,3.2122348553475337,113.76665415070457,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.915866015836637,5.460799399233819,8.898562460067087,5.782022739625561,0.32,15.074609639285816
15.425,0.751882199623562,29.587401794709283,3.204214288916129,113.4825920711512,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.901094787699862,5.447164419415258,8.876220538412785,5.767585720049032,0.32,15.037643992471239
15.45,0.7500385787606599,29.513117732544657,3.196213748245269,113.19923923601385,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.88636044027272,5.4335634833286655,8.853935319763396,5.753184746841485,0.32,15.000771575213198
15.475,0.7481996074166649,29.43902218721154,3.188233183381746,112.91659387802619,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.871662881657362,5.4199965061452575,8.831706656163462,5.738819730087143,0.32,14.963992148333299
15.5,0.7463652736684928,29.36511466710212,3.180272544505373,112.63465423472702,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.857002020205805,5.406463403266897,8.809534400130635,5.724490580109671,0.32,14.927305473369856
15.525,0.7445355656288949,29.291394682185633,3.172331781928981,112.35341854846021,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.842377764519931,5.392964090326091,8.78741840465569,5.710197207472166,0.32,14.890711312577897
15.55,0.7427104714464582,29.217861744008363,3.164410846098419,112.07288506637457,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.8277900234514775,5.379498483185979,8.765358523202508,5.695939522977154,0.32,14.854209428929163
15.575,0.7408899793056051,29.144515365693664,3.156509687592558,111.79305204042407,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.813238706102052,5.366066497940356,8.7433546097081,5.681717437666604,0.32,14.817799586112102
15.6,0.7390740774265931,29.071355061941908,3.1486282571232818,111.51391772736761,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.798723721823116,5.352668050913645,8.721406518582572,5.667530862821907,0.32,14.781481548531863
15.625,0.737262754065516,28.998380349030544,3.1407665055354985,111.23548038876923,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.784244980216,5.339303058660923,8.699514104709163,5.653379709963898,0.32,14.74525508131032
15.65,0.7354559975143024,28.925590744814066,3.132924383807133,110.95773829099798,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.769802391131894,5.325971437967903,8.677677223444219,5.639263890852839,0.32,14.709119950286047
15.675,0.7336537961007168,28.852985768724018,3.125101843049128,110.68068970522793,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.755395864671852,5.312673105850941,8.655895730617205,5.625183317488431,0.32,14.673075922014336
15.7,0.7318561381883593,28.780564941769008,3.1172988345054478,110.40433290743826,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.741025311186789,5.299407979557037,8.634169482530702,5.611137902109806,0.32,14.637122763767184
15.725,0.7300630121766647,28.70832778653467,3.109515309553072,110.1286661784131,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.7266906412774805,5.286175976563829,8.612498335960401,5.59712755719553,0.32,14.601260243533293
15.75,0.7282744065009044,28.63627382718371,3.1017512197020007,109.85368780374168,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.712391765794567,5.272977014579601,8.590882148155114,5.583152195463602,0.32,14.565488130018087
15.775,0.7264903096321844,28.564402589455884,3.0940065165952535,109.5793960738183,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.6981285958385515,5.259811011543278,8.569320776836765,5.569211729871457,0.32,14.529806192643688
15.8,0.7247107100774469,28.49271360066799,3.0862811520088673,109.30578928384226,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.683901042759797,5.246677885624429,8.547814080200396,5.555306073615961,0.32,14.494214201548939
15.825,0.7229355963794692,28.42120638971389,3.078575077851899,109.03286573381793,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.669709018158532,5.233577555223261,8.526361916914167,5.5414351401334185,0.32,14.458711927589384
15.85,0.7211649571168641,28.349880487064485,3.0708882461664233,108.76062372855466,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.655552433884842,5.220509938970624,8.504964146119345,5.527598843099562,0.32,14.423299142337282
15.875,0.71939878090408,28.278735424767735,3.063220609127534,108.48906157766697,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.6414312020386825,5.207474955728014,8.48362062743032,5.5137970964295615,0.32,14.387975618081601
15.9,0.717637056391401,28.207770736448648,3.0555721190433442,108.21817759557429,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.627345234969863,5.194472524587566,8.462331220934594,5.50002981427802,0.32,14.352741127828018
15.925,0.7158797652022292,28.13698558369259,3.047942712176259,107.94796927492999,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.61329440229636,5.181502525196639,8.441095675107777,5.486296881917266,0.32,14.317595304044584
15.95,0.7141269009885282,28.066379764075393,3.040332352393711,107.67843551673747,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.599278646870348,5.168564904803398,8.419913929222618,5.47259823430868,0.32,14.282538019770563
15.975,0.7123784532659895,27.995952856046102,3.032740994139011,107.40957473853084,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.585297886403604,5.15565958744948,8.39878585681383,5.45893378945022,0.32,14.247569065319789
16.0,0.7106344107348876,27.92570439459964,3.0251685900385037,107.14138526302456,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.571352033677277,5.142786492625179,8.377711318379893,5.445303462069306,0.32,14.212688214697753
16.025,0.708894762128761,27.855633916171985,3.017615092845664,106.87386541743723,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.557441001706736,5.129945540036987,8.356690174851595,5.4317071671221955,0.32,14.17789524257522
16.05,0.7071594962144132,27.785740958640158,3.0100804554410954,106.60701353349158,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.543564703741562,5.117136649607596,8.335722287592047,5.418144819793972,0.32,14.143189924288265
16.075,0.7054286017919128,27.716025061322267,3.0025646308325333,106.34082794741465,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.5297230532655615,5.104359741475903,8.31480751839668,5.40461633549856,0.32,14.108572035838256
16.1,0.7037020676945922,27.64648576497745,2.99506757215484,106.07530699993748,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.515915963996749,5.091614735996999,8.293945729493235,5.391121629878712,0.32,14.074041353891843
16.125,0.7019798827890499,27.57712261180594,2.987589232670012,105.81044903629547,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.502143349887364,5.078901553742183,8.273136783541782,5.377660618806022,0.32,14.039597655780998
16.15,0.7002620359751481,27.507935145448997,2.980129565767172,105.54625240622812,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.488405125123862,5.0662201154989495,8.252380543634699,5.364233218380909,0.32,14.005240719502963
16.175,0.6985485161860141,27.43892291098895,2.9726885249625727,105.28271546397906,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.4747012041269105,5.053570342270995,8.231676873296685,5.3508393449326315,0.32,13.970970323720282
16.2,0.6968393123880401,27.3700854549492,2.9652660638996013,105.01983656829624,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.461031501551404,5.0409521552782195,8.21102563648476,5.3374789150192825,0.32,13.936786247760802
16.225,0.6951344135808827,27.301422325294194,2.9578621363487674,104.75761408243164,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.447395932286446,5.028365475956719,8.190426697588258,5.324151845427782,0.32,13.902688271617654
16.25,0.693433808797464,27.232933071429454,2.9504766962077187,104.49604637414159,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.433794411455362,5.015810225958796,8.169879921428835,5.310858053173893,0.32,13.868676175949279
16.275,0.6917374871039701,27.16461724420154,2.9431096975012268,104.23513181568643,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.420226854415694,5.003286327152948,8.149385173260463,5.297597455502208,0.32,13.834749742079403
16.3,0.6900454375998517,27.096474395898085,2.935761094381194,103.97486878383077,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.4066931767592,4.990793701623877,8.128942318769425,5.284369969886149,0.32,13.800908751997035
16.325,0.6883576494178254,27.028504080247792,2.928430841126657,103.71525565984344,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.393193294311859,4.978332271672485,8.108551224074338,5.271175514027982,0.32,13.767152988356507
16.35,0.6866741117238713,26.960705852420393,2.921118892143776,103.45629082949736,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.379727123133863,4.965901959815874,8.088211755726118,5.258014005858797,0.32,13.733482234477425
16.375,0.6849948137172353,26.89307926902672,2.9138252019658473,103.19797268306972,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.366294579519625,4.953502688787347,8.067923780708016,5.2448853635385255,0.32,13.699896274344706
16.4,0.6833197446304272,26.825623888118635,2.906549725253292,102.94029961534186,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.352895579997776,4.9411343815364095,8.04768716643559,5.231789505455926,0.32,13.666394892608544
16.425,0.6816488937292219,26.75833926918906,2.8992924167936636,102.68327002559921,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.339530041331159,4.9287969612287625,8.027501780756719,5.218726350228595,0.32,13.632977874584437
16.45,0.6799822503126595,26.691224973172,2.892053231501646,102.4268823176316,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.326197880516843,4.916490351246317,8.0073674919516,5.205695816702963,0.32,13.599645006253189
16.475,0.6783198068778572,26.624280716943467,2.8848321336463005,102.1711352630294,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,5.312899033677528,4.904214492625411,7.98728421508304,5.1926978405633415,0.32,13.566396137557144
