data_set_T,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_S1,data_set_S1_SLOW,data_set_S2,data_set_S3,data_set_S4,data_set_V1,data_set_V2,data_set_V3,data_set_V4
6360.0,0.3041614,0.55856413,0.99622011,0.11913791,0.92448997,0.99493092,0.032019343,1.7669983e-05,0.23153204,-23.132513,-52.519745,-75.387978,-31.878958
6370.0,0.29703322,0.56336856,0.99630505,0.11763012,0.92437243,0.9949224,0.034649353,1.7763256e-05,0.22175631,-23.392511,-52.260174,-75.373047,-31.906672
6380.0,0.29021141,0.56764263,0.9963814,0.11618472,0.92424828,0.9949134,0.037668232,1.7852361e-05,0.21270303,-23.644808,-51.981514,-75.359108,-31.932707
6390.0,0.28367698,0.57138658,0.99645013,0.11479877,0.92411667,0.99490386,0.041197505,1.793634e-05,0.20442581,-23.891106,-51.677307,-75.346268,-31.956774
6400.0,0.27741328,0.57459176,0.99651194,0.11346935,0.92397636,0.99489367,0.045426443,1.8014383e-05,0.19697502,-24.133377,-51.337521,-75.334625,-31.978525
6410.0,0.27140585,0.57723606,0.99656755,0.11219344,0.92382538,0.9948827,0.050671611,1.8085715e-05,0.19041312,-24.374224,-50.945477,-75.324295,-31.997498
6420.0,0.26564249,0.57927531,0.99661762,0.11096792,0.92366022,0.99487072,0.057515688,1.8149465e-05,0.18484138,-24.617676,-50.470825,-75.31546,-32.012932
6430.0,0.26011416,0.58062547,0.99666268,0.1097893,0.92347401,0.99485719,0.067186959,1.8204388e-05,0.18045852,-24.8713,-49.851196,-75.308418,-32.023396
6440.0,0.25481659,0.58111829,0.99670333,0.10865331,0.92324954,0.99484092,0.082876436,1.8248224e-05,0.17772506,-25.153341,-48.932888,-75.303871,-32.025509
6450.0,0.2497585,0.58037484,0.99674016,0.10755323,0.92292529,0.9948175,0.11664608,1.8275692e-05,0.17800476,-25.528593,-47.204151,-75.303764,-32.008419
6460.0,0.24501765,0.57738376,0.9967739,0.10647042,0.92194861,0.99474728,0.28418848,1.826782e-05,0.1884744,-26.553755,-41.610397,-75.317764,-31.901064
6470.0,0.24153891,0.57027072,0.99680769,0.10522947,0.89018869,0.99242663,0.91752648,1.8004162e-05,0.40610331,-34.208252,-27.643831,-75.522217,-30.833027
6480.0,0.24181055,0.56097239,0.99686003,0.10362799,0.62766397,0.96989125,0.92169809,1.6421531e-05,0.79081142,-47.207165,-26.35947,-76.046822,-30.438648
6490.0,0.27428266,0.55088192,0.996912,0.10240931,0.28747278,0.92343867,0.92355746,1.5561905e-05,0.51906675,-62.866524,-24.734766,-75.742104,-32.583084
6500.0,0.33849233,0.54027188,0.99693608,0.10276771,0.12944116,0.87845075,0.92397064,1.6735105e-05,0.23530002,-65.575729,-24.092459,-75.167168,-36.682751
6510.0,0.40209064,0.52961016,0.99693495,0.10630728,0.058386564,0.83565819,0.92414457,1.9014547e-05,0.1057278,-65.728844,-23.908995,-74.73439,-40.685764
6520.0,0.45882252,0.5191201,0.99691713,0.11420813,0.026477937,0.79496878,0.9241038,2.1516404e-05,0.047506548,-65.553055,-23.929548,-74.414879,-43.365452
6530.0,0.50882334,0.50889528,0.99688786,0.12559983,0.012163148,0.75628352,0.92406201,2.3909084e-05,0.021346064,-65.340698,-24.039679,-74.158684,-44.64262
6540.0,0.55290657,0.49896803,0.99685013,0.13822018,0.0057532238,0.71950674,0.92395389,2.6149817e-05,0.0095914025,-65.131355,-24.187468,-73.934456,-44.915226
6550.0,0.59184825,0.48934361,0.99680555,0.15012488,0.0028946875,0.68454689,0.92386013,2.8299877e-05,0.0043096938,-64.930283,-24.34972,-73.725105,-44.568047
6560.0,0.62631834,0.48001614,0.99675494,0.16023767,0.001631784,0.65131688,0.92373723,3.0438345e-05,0.0019364697,-64.737991,-24.51619,-73.521935,-43.844788
6570.0,0.65688914,0.47097543,0.99669886,0.16816033,0.0010859597,0.61973369,0.92362398,3.2632543e-05,0.00087011169,-64.5541,-24.682438,-73.320702,-42.887222
6580.0,0.68404967,0.46220991,0.99663758,0.17390679,0.0008625543,0.5897184,0.9234947,3.4933091e-05,0.00039096648,-64.378242,-24.846636,-73.1194,-41.79287
6590.0,0.70821971,0.45370802,0.99657136,0.17772494,0.00078426179,0.56119573,0.92336965,3.7377049e-05,0.00017567424,-64.209961,-25.008097,-72.917175,-40.655476
6600.0,0.72976023,0.44545856,0.99650031,0.17998268,0.00077140622,0.53409404,0.92323405,3.9992326e-05,7.8951096e-05,-64.048889,-25.166656,-72.713715,-39.580521
6610.0,0.74898309,0.43745089,0.9964245,0.18108211,0.00078816107,0.50834501,0.92309904,4.280133e-05,3.5582587e-05,-63.894638,-25.322361,-72.508972,-38.670078
6620.0,0.7661584,0.42967501,0.99634403,0.18139444,0.00081839605,0.48388368,0.92295593,4.5823432e-05,1.6477275e-05,-63.74688,-25.475353,-72.303032,-37.989109
6630.0,0.78152096,0.42212161,0.99625897,0.18122175,0.00085482659,0.46064809,0.92281103,4.9076512e-05,8.8013767e-06,-63.605289,-25.625805,-72.096062,-37.545822
6640.0,0.79527521,0.41478184,0.99616939,0.18078659,0.00089414272,0.43857926,0.92265916,5.2577874e-05,6.5796585e-06,-63.46957,-25.773901,-71.888245,-37.303242
6650.0,0.8075999,0.40764743,0.99607533,0.18024001,0.00093481969,0.41762093,0.92250383,5.6344776e-05,6.5118966e-06,-63.339439,-25.919819,-71.679794,-37.206425
6660.0,0.81865162,0.40071058,0.99597675,0.17967719,0.00097613642,0.3977195,0.92234194,6.0394708e-05,6.7707711e-06,-63.214642,-26.063734,-71.470901,-37.203571
6670.0,0.8285678,0.39396402,0.99587375,0.1791535,0.0010177336,0.37882397,0.92217541,6.4745494e-05,6.6617258e-06,-63.094929,-26.205811,-71.261803,-37.254642
6680.0,0.83746952,0.38740078,0.99576634,0.17869736,0.0010594162,0.36088562,0.92200232,6.9415306e-05,6.1559726e-06,-62.980068,-26.346209,-71.052704,-37.331894
6690.0,0.84546357,0.38101441,0.99565452,0.17831968,0.0011010645,0.34385812,0.92182362,7.4422613e-05,5.4452166e-06,-62.869839,-26.485079,-70.843819,-37.417393
6700.0,0.85264432,0.37479869,0.99553835,0.17802037,0.0011425946,0.32769728,0.92163801,7.9786107e-05,4.7083295e-06,-62.764034,-26.62257,-70.635376,-37.500252
6710.0,0.85909551,0.36874783,0.99541783,0.17779289,0.0011839404,0.31236094,0.92144597,8.5524676e-05,4.0490263e-06,-62.662457,-26.75882,-70.427574,-37.574417
6720.0,0.86489123,0.3628563,0.99529302,0.17762734,0.001225046,0.29780903,0.92124653,9.1657232e-05,3.5072449e-06,-62.564919,-26.893963,-70.220627,-37.63707
6730.0,0.87009764,0.3571189,0.99516386,0.17751251,0.0012658625,0.28400323,0.9210397,9.8202683e-05,3.0854922e-06,-62.47123,-27.028131,-70.014732,-37.687469
6740.0,0.8747735,0.35153067,0.9950304,0.17743735,0.0013063464,0.27090713,0.92082477,0.00010517974,2.7693866e-06,-62.381226,-27.161451,-69.810089,-37.726204
6750.0,0.87897128,0.34608689,0.99489278,0.17739178,0.0013464593,0.25848597,0.92060155,0.00011260682,2.5395359e-06,-62.294724,-27.29405,-69.60688,-37.754585
6760.0,0.88273787,0.34078312,0.99475092,0.17736715,0.0013861678,0.24670666,0.92036939,0.00012050186,2.3771418e-06,-62.211571,-27.426046,-69.405296,-37.774288
6770.0,0.88611519,0.3356151,0.99460489,0.17735648,0.0014254441,0.23553765,0.92012781,0.00012888222,2.2660633e-06,-62.131596,-27.557564,-69.205498,-37.787067
6780.0,0.88914084,0.33057883,0.99445474,0.17735434,0.0014642659,0.22494891,0.91987622,0.00013776444,2.1931962e-06,-62.054642,-27.688721,-69.00766,-37.794575
6790.0,0.89184856,0.32567042,0.99430048,0.17735676,0.0015026164,0.21491182,0.91961408,0.00014716413,2.1481858e-06,-61.980553,-27.819635,-68.811943,-37.798279
6800.0,0.89426863,0.32088628,0.99414223,0.177361,0.001540486,0.20539913,0.91934007,0.0001570958,2.1229703e-06,-61.909172,-27.950426,-68.618492,-37.799397
6810.0,0.89642823,0.31622291,0.99398005,0.17736527,0.0015778717,0.19638488,0.91904849,0.00016757261,2.1113442e-06,-61.840351,-28.081211,-68.427444,-37.798889
6820.0,0.89835185,0.31167698,0.99381393,0.17736858,0.0016147768,0.1878444,0.91875118,0.00017860631,2.1085964e-06,-61.773903,-28.212112,-68.238945,-37.797478
6830.0,0.90006149,0.3072454,0.99364394,0.17737043,0.0016512151,0.17975415,0.91842854,0.00019020698,2.1112239e-06,-61.709705,-28.34325,-68.053108,-37.795685
6840.0,0.90157706,0.30292511,0.99347025,0.17737071,0.0016872048,0.17209183,0.91810852,0.00020238284,2.1166968e-06,-61.647537,-28.474749,-67.870064,-37.793846
6850.0,0.90291631,0.2987133,0.99329293,0.17736953,0.0017227805,0.16483614,0.91774535,0.00021514017,2.123264e-06,-61.587315,-28.606733,-67.689903,-37.792175
6860.0,0.90409547,0.29460722,0.99311197,0.17736715,0.0017579759,0.15796688,0.9174068,0.00022848301,2.1297849e-06,-61.528721,-28.739332,-67.512741,-37.790779
6870.0,0.90512884,0.29060432,0.99292749,0.17736383,0.0017928544,0.15146489,0.91698396,0.00024241311,2.1355834e-06,-61.47179,-28.872677,-67.338669,-37.7897
6880.0,0.90602958,0.28670213,0.99273968,0.17735986,0.0018274625,0.14531195,0.91663903,0.0002569296,2.1403227e-06,-61.415997,-29.006907,-67.16777,-37.788925
6890.0,0.90680921,0.28289831,0.99254858,0.17735551,0.0018619073,0.13949081,0.91611993,0.00027202911,2.1439021e-06,-61.361641,-29.142164,-67.000137,-37.788429
6900.0,0.90747839,0.27919066,0.99235433,0.177351,0.0018962416,0.13398509,0.91578555,0.00028770507,2.1463732e-06,-61.307766,-29.278591,-66.835831,-37.788158
6910.0,0.90804625,0.27557707,0.99215704,0.17734648,0.0019306366,0.12877935,0.91514605,0.00030394821,2.1478772e-06,-61.255135,-29.416348,-66.67495,-37.788063
6920.0,0.90852129,0.27205554,0.99195683,0.17734212,0.0019651493,0.12385891,0.91482061,0.00032074557,2.1485985e-06,-61.202206,-29.55559,-66.517525,-37.788097
6930.0,0.90891069,0.26862422,0.99175382,0.17733794,0.0020000287,0.11921006,0.91409111,0.0003380813,2.1487344e-06,-61.150173,-29.696487,-66.363663,-37.788208
6940.0,0.90922105,0.26528129,0.99154818,0.17733403,0.0020353715,0.11481979,0.91365004,0.0003559351,2.1484748e-06,-61.097279,-29.839216,-66.213394,-37.788357
6950.0,0.9094578,0.26202515,0.99134004,0.17733036,0.0020714561,0.11067597,0.91306764,0.00037428332,2.1479934e-06,-61.044048,-29.983961,-66.066803,-37.788509
6960.0,0.90962571,0.25885421,0.99112958,0.17732693,0.002108529,0.10676724,0.91246659,0.00039309773,2.1474443e-06,-60.989815,-30.130919,-65.92395,-37.788635
6970.0,0.90972877,0.25576699,0.99091691,0.17732371,0.002146923,0.1030831,0.91174191,0.00041234543,2.1469621e-06,-60.934326,-30.280293,-65.78492,-37.788712
6980.0,0.90977001,0.25276217,0.99070227,0.17732063,0.0021869922,0.099613793,0.91108066,0.0004319883,2.1466658e-06,-60.876637,-30.432302,-65.649773,-37.788708
6990.0,0.90975171,0.24983849,0.99048573,0.1773176,0.0022292461,0.096350528,0.91021138,0.00045198272,2.1466653e-06,-60.816669,-30.587177,-65.518616,-37.788609
7000.0,0.90967518,0.24699481,0.99026763,0.17731456,0.0022742786,0.093285374,0.90906191,0.00047227848,2.147068e-06,-60.753815,-30.745159,-65.391548,-37.78838
7010.0,0.90954119,0.24423011,0.99004805,0.17731136,0.0023226179,0.090411231,0.90877366,0.00049281673,2.1479855e-06,-60.68457,-30.906502,-65.268631,-37.787998
7020.0,0.90934843,0.24154344,0.98982728,0.17730789,0.0023755149,0.087722555,0.90749252,0.00051353243,2.149545e-06,-60.611851,-31.071478,-65.150108,-37.78743
7030.0,0.90909535,0.23893401,0.98960555,0.17730397,0.0024339405,0.08521466,0.90658438,0.00053434714,2.1518988e-06,-60.531052,-31.240366,-65.036087,-37.786629
7040.0,0.90877807,0.23640111,0.98938304,0.17729943,0.0024996803,0.082884796,0.90523022,0.00055517128,2.155241e-06,-60.441998,-31.413471,-64.926842,-37.785534
7050.0,0.90839124,0.23394418,0.98916012,0.17729397,0.0025747463,0.080732018,0.90453362,0.00057589664,2.1598278e-06,-60.339375,-31.591108,-64.822609,-37.784069
7060.0,0.90792584,0.23156276,0.98893708,0.17728733,0.0026626275,0.078758672,0.90316713,0.00059639587,2.1660128e-06,-60.222351,-31.773615,-64.723854,-37.78212
7070.0,0.90736943,0.22925656,0.98871422,0.17727907,0.0027680662,0.076971032,0.90150499,0.00061650999,2.1743003e-06,-60.084305,-31.961351,-64.631088,-37.779526
7080.0,0.90670305,0.22702537,0.98849207,0.17726861,0.002898742,0.075382188,0.89938337,0.0006360379,2.1854437e-06,-59.916584,-32.154724,-64.54509,-37.776031
7090.0,0.90589797,0.22486924,0.988271,0.17725514,0.0030672278,0.074016355,0.89835465,0.00065471104,2.2006295e-06,-59.700035,-32.354221,-64.466911,-37.771225
7100.0,0.90490574,0.22278832,0.98805171,0.17723745,0.0032987283,0.072921149,0.89628345,0.00067215977,2.2218735e-06,-59.411304,-32.560486,-64.398491,-37.764378
7110.0,0.90364105,0.22078311,0.98783505,0.17721348,0.0036469325,0.072194755,0.89412117,0.0006878156,2.2529448e-06,-58.986004,-32.77459,-64.343002,-37.754044
7120.0,0.90192401,0.21885449,0.98762232,0.17717943,0.004263245,0.072086915,0.89188159,0.00070069387,2.3020837e-06,-58.254948,-32.998901,-64.307228,-37.736767
7130.0,0.89924872,0.21700448,0.98741591,0.17712636,0.0058566672,0.073593125,0.88935506,0.00070860842,2.3932287e-06,-56.488201,-33.241955,-64.311195,-37.70076
7140.0,0.89182252,0.21525507,0.98723024,0.17698565,0.56772321,0.61550027,0.88187033,0.0006915842,2.9705177e-06,-20.894732,-34.725071,-65.833809,-36.910065
7150.0,0.82802212,0.22089685,0.98783612,0.17495611,0.92590833,0.99500358,0.4857716,0.00034370323,0.0017635579,-6.9468794,-52.490326,-74.830795,-33.645313
7160.0,0.75733685,0.24310261,0.98864865,0.17230542,0.92574078,0.99489182,0.22378282,0.00016561868,0.0077743526,-6.6531887,-56.374996,-75.025459,-33.409622
7170.0,0.69514602,0.26880342,0.98939365,0.16970707,0.92584294,0.99500555,0.10482952,8.5456362e-05,0.011358114,-7.7498083,-56.736763,-75.030685,-33.325901
7180.0,0.64396083,0.29352662,0.99007237,0.1670928,0.92582649,0.99501503,0.051741004,4.9421844e-05,0.017503779,-9.3263836,-56.62516,-75.037086,-33.006977
7190.0,0.60222119,0.31673816,0.9906916,0.16438484,0.92580903,0.99501932,0.028315859,3.3178207e-05,0.034181427,-10.943007,-56.450996,-75.059456,-32.607918
7200.0,0.56769669,0.33845931,0.9912585,0.1615898,0.92578632,0.99502051,0.018187696,2.574272e-05,0.068787441,-12.429171,-56.268242,-75.110237,-32.264629
7210.0,0.53853869,0.3587766,0.99178016,0.1587519,0.92575979,0.99502009,0.014019079,2.2158612e-05,0.12070039,-13.738502,-56.084343,-75.190414,-32.012943
7220.0,0.51340067,0.37777889,0.99226195,0.15591466,0.92572778,0.99501866,0.012531083,2.0237247e-05,0.17958522,-14.875172,-55.900307,-75.283775,-31.840055
7230.0,0.49133432,0.39554933,0.99270713,0.15311009,0.92569107,0.99501657,0.012261331,1.9067555e-05,0.23356557,-15.860573,-55.716152,-75.370049,-31.725283
7240.0,0.4716711,0.41216469,0.99311739,0.15035976,0.92564911,0.99501389,0.01255923,1.8291665e-05,0.27589759,-16.719238,-55.531696,-75.437691,-31.65204
7250.0,0.45393252,0.42769557,0.99349391,0.14767782,0.92560232,0.99501079,0.013136785,1.7763628e-05,0.3052721,-17.473562,-55.346718,-75.48468,-31.608578
7260.0,0.43776891,0.44220707,0.99383831,0.14507331,0.9255507,0.99500728,0.013868044,1.7410573e-05,0.3232933,-18.142324,-55.160961,-75.513885,-31.586676
7270.0,0.42291898,0.45575899,0.99415213,0.14255169,0.92549449,0.99500334,0.014699635,1.7185865e-05,0.3323805,-18.740726,-54.974144,-75.529327,-31.580528
7280.0,0.40918332,0.46840638,0.9944374,0.14011605,0.92543375,0.99499905,0.015610934,1.7055543e-05,0.33478513,-19.280909,-54.78595,-75.534592,-31.585941
7290.0,0.3964065,0.48019987,0.9946962,0.1377677,0.92536855,0.9949944,0.016596394,1.6994236e-05,0.33231872,-19.772552,-54.596035,-75.532463,-31.599842
7300.0,0.38446525,0.49118596,0.99493057,0.13550676,0.92529887,0.99498945,0.017657779,1.6983127e-05,0.32636884,-20.223404,-54.403996,-75.525024,-31.61993
7310.0,0.37326002,0.50140727,0.99514252,0.13333245,0.92522484,0.99498409,0.01880086,1.7008368e-05,0.31798697,-20.639706,-54.209377,-75.513809,-31.644455
7320.0,0.36270934,0.51090288,0.99533403,0.13124332,0.92514646,0.99497849,0.020034123,1.7059736e-05,0.3079735,-21.026539,-54.01165,-75.499977,-31.672066
7330.0,0.35274559,0.51970834,0.99550688,0.12923749,0.92506355,0.99497247,0.021368455,1.7129614e-05,0.29694197,-21.388083,-53.810188,-75.484421,-31.701708
7340.0,0.343312,0.52785581,0.99566281,0.1273127,0.92497617,0.99496615,0.022817368,1.7212227e-05,0.2853649,-21.727804,-53.604248,-75.467834,-31.73254
7350.0,0.33436039,0.53537446,0.99580336,0.12546654,0.92488414,0.99495953,0.024397569,1.7303126e-05,0.27360636,-22.048628,-53.392925,-75.450752,-31.763893
7360.0,0.32584947,0.54228997,0.99592996,0.12369634,0.92478734,0.9949525,0.026129941,1.739883e-05,0.26194537,-22.353043,-53.175095,-75.433601,-31.795223
7370.0,0.3177436,0.54862487,0.99604392,0.12199936,0.92468548,0.99494511,0.028041001,1.749659e-05,0.25059366,-22.643206,-52.949345,-75.416718,-31.82608
7380.0,0.3100118,0.5543983,0.9961465,0.12037279,0.92457837,0.99493736,0.030165136,1.7594217e-05,0.23970982,-22.921026,-52.713844,-75.400368,-31.856092
7390.0,0.302627,0.55962545,0.99623883,0.11881378,0.92446566,0.99492919,0.032548066,1.7689968e-05,0.22941089,-23.188236,-52.46616,-75.38475,-31.884935
7400.0,0.29556531,0.56431729,0.99632192,0.11731941,0.92434675,0.99492055,0.035252471,1.7782451e-05,0.21978265,-23.446468,-52.202969,-75.370018,-31.912319
7410.0,0.28880581,0.56847942,0.9963966,0.11588681,0.9242211,0.99491143,0.03836751,1.7870547e-05,0.21088909,-23.69735,-51.919529,-75.3563,-31.937963
7420.0,0.28232998,0.57211041,0.99646378,0.11451307,0.92408776,0.99490178,0.042025987,1.7953338e-05,0.20278211,-23.942617,-51.608791,-75.343704,-31.961571
7430.0,0.27612159,0.57519931,0.99652421,0.11319521,0.92394543,0.99489141,0.04643755,1.8030029e-05,0.19551313,-24.18434,-51.259655,-75.332329,-31.982782
7440.0,0.2701667,0.57772017,0.99657857,0.11193023,0.92379177,0.99488026,0.051959153,1.809984e-05,0.18915001,-24.425329,-50.853333,-75.322296,-32.001083
7450.0,0.26445374,0.57962257,0.99662751,0.11071493,0.92362291,0.99486798,0.05926422,1.8161847e-05,0.18380791,-24.670113,-50.354904,-75.313805,-32.015621
7460.0,0.25897431,0.58080947,0.99667162,0.10954572,0.92343062,0.99485403,0.069824927,1.8214669e-05,0.17972079,-24.927589,-49.690205,-75.30722,-32.024712
7470.0,0.25372592,0.58108389,0.99671143,0.10841802,0.92319334,0.99483687,0.087702714,1.8255663e-05,0.17745346,-25.22069,-48.667061,-75.303368,-32.02417
7480.0,0.24872299,0.57998514,0.99674755,0.10732403,0.92282349,0.99481016,0.13027069,1.8278231e-05,0.17881374,-25.641233,-46.584164,-75.30481,-31.999144
7490.0,0.24409853,0.57628208,0.99678075,0.10623673,0.92112046,0.99468797,0.43388414,1.8254419e-05,0.1960694,-27.312349,-38.563854,-75.327675,-31.819912
7500.0,0.24111645,0.5683369,0.99681664,0.10490607,0.8662321,0.99061465,0.92004776,1.7786702e-05,0.54486173,-36.043919,-27.381794,-75.6679,-30.578005
7510.0,0.24417484,0.55891305,0.99687248,0.1033039,0.5366627,0.96029836,0.92230183,1.6087908e-05,0.77338111,-51.865665,-25.924698,-76.041832,-30.666138
7520.0,0.28684872,0.5486595,0.99691969,0.10230602,0.24284241,0.91373944,0.92368895,1.5654316e-05,0.44108567,-63.994499,-24.539219,-75.615585,-33.351784
7530.0,0.35241655,0.53800982,0.99693763,0.10319191,0.10935962,0.86922145,0.92405361,1.7165294e-05,0.19865152,-65.68129,-24.027304,-75.063225,-37.600319
7540.0,0.41467905,0.52737164,0.99693239,0.10760745,0.049365908,0.82688189,0.92413616,1.9543133e-05,0.089259982,-65.700768,-23.901581,-74.659302,-41.378445
7550.0,0.46992877,0.51693273,0.99691176,0.11639464,0.022429468,0.78662443,0.92410952,2.2035929e-05,0.040107083,-65.508736,-23.947788,-74.356735,-43.741741
7560.0,0.51860923,0.50676948,0.99688053,0.12824383,0.010348794,0.74835062,0.9240371,2.4394443e-05,0.018021271,-65.29586,-24.068884,-74.109344,-44.769077
7570.0,0.56154418,0.49690637,0.99684125,0.14084601,0.0049425806,0.7119655,0.92394072,2.6609434e-05,0.0080974763,-65.088104,-24.221069,-73.889328,-44.883228
7580.0,0.59948814,0.48734549,0.9967953,0.1524342,0.0025349911,0.67737859,0.92383277,2.8750594e-05,0.0036384298,-64.888908,-24.3848,-73.681816,-44.440582
7590.0,0.63308913,0.47807962,0.9967435,0.16209976,0.0014747216,0.64450359,0.92371684,3.0895782e-05,0.0016348514,-64.698418,-24.551472,-73.479309,-43.658234
7600.0,0.66290069,0.46909812,0.99668634,0.16955113,0.001019987,0.61325848,0.92359596,3.3108758e-05,0.00073458592,-64.516266,-24.717386,-73.278175,-42.664204
7610.0,0.68939614,0.46038935,0.99662399,0.17486368,0.00083756092,0.58356494,0.92347038,3.5436904e-05,0.00033007094,-64.342041,-24.881037,-73.076729,-41.552582
7620.0,0.71298188,0.45194179,0.99655676,0.1783189,0.00077773258,0.55534858,0.9233408,3.791499e-05,0.00014831318,-64.175323,-25.041889,-72.87426,-40.419281
7630.0,0.73400789,0.44374433,0.99648464,0.1802984,0.00077321974,0.52853853,0.92320687,4.0569495e-05,6.666554e-05,-64.015717,-25.199835,-72.670525,-39.371326
7640.0,0.75277662,0.43578652,0.99640787,0.18120243,0.00079376332,0.50306708,0.92306888,4.3422013e-05,3.0108655e-05,-63.862869,-25.354954,-72.465523,-38.50581
7650.0,0.7695502,0.42805851,0.99632645,0.18138969,0.00082573295,0.47887003,0.92292631,4.6491496e-05,1.4163129e-05,-63.716438,-25.507393,-72.259346,-37.876297
7660.0,0.78455663,0.420551,0.99624044,0.18114556,0.00086296763,0.45588601,0.92277914,4.9795643e-05,8.0132395e-06,-63.576115,-25.657331,-72.052185,-37.479553
7670.0,0.79799449,0.41325536,0.9961499,0.18067639,0.00090266165,0.43405658,0.92262709,5.3351712e-05,6.4666951e-06,-63.441601,-25.804951,-71.844215,-37.272503
7680.0,0.81003773,0.40616339,0.99605483,0.18011999,0.00094351749,0.41332611,0.92246991,5.7176996e-05,6.5770687e-06,-63.312618,-25.950432,-71.635651,-37.199535
7690.0,0.82083845,0.39926741,0.99595535,0.17956191,0.00098491588,0.39364159,0.92230737,6.1289051e-05,6.7857941e-06,-63.188915,-26.093943,-71.426697,-37.210979
7700.0,0.83053058,0.39256018,0.9958514,0.17905085,0.001026544,0.37495244,0.92213923,6.5705775e-05,6.5824343e-06,-63.070248,-26.235651,-71.217575,-37.269527
7710.0,0.83923197,0.38603491,0.99574304,0.17861085,0.0010682278,0.35721052,0.92196518,7.0445407e-05,6.0157549e-06,-62.956383,-26.375713,-71.008507,-37.349743
7720.0,0.84704655,0.37968513,0.99563032,0.17825,0.0011098573,0.34036988,0.92178488,7.5526463e-05,5.2869173e-06,-62.847107,-26.514282,-70.799698,-37.435394
7730.0,0.85406643,0.37350479,0.99551326,0.17796658,0.0011513536,0.32438684,0.92159808,8.09677e-05,4.5603233e-06,-62.742214,-26.651497,-70.59137,-37.516792
7740.0,0.86037314,0.36748809,0.99539179,0.17775309,0.0011926531,0.30921966,0.92140436,8.6788001e-05,3.9241868e-06,-62.641506,-26.787502,-70.383736,-37.588676
7750.0,0.86603904,0.36162961,0.99526602,0.17759921,0.0012337015,0.29482865,0.92120343,9.3006303e-05,3.4083928e-06,-62.544796,-26.922428,-70.176994,-37.648743
7760.0,0.87112862,0.35592416,0.99513596,0.17749368,0.001274451,0.28117591,0.92099488,9.9641467e-05,3.0104743e-06,-62.4519,-27.056406,-69.971352,-37.696598
7770.0,0.87569922,0.35036689,0.99500167,0.17742556,0.0013148596,0.26822537,0.92077827,0.00010671216,2.7142576e-06,-62.362648,-27.189564,-69.766991,-37.733013
7780.0,0.87980211,0.34495309,0.99486315,0.17738509,0.0013548896,0.25594264,0.92055321,0.00011423673,2.5001634e-06,-62.276871,-27.322025,-69.56411,-37.759415
7790.0,0.88348299,0.33967841,0.9947204,0.17736395,0.001394509,0.24429497,0.92031908,0.00012223297,2.3498624e-06,-62.194401,-27.453911,-69.362892,-37.777512
7800.0,0.886783,0.33453858,0.99457347,0.17735547,0.0014336909,0.23325112,0.92007542,0.00013071811,2.2478573e-06,-62.115078,-27.585342,-69.16349,-37.78904
7810.0,0.88973874,0.32952967,0.99442244,0.17735459,0.0014724142,0.22278138,0.91982168,0.00013970849,2.1816593e-06,-62.038746,-27.716436,-68.966095,-37.795631
7820.0,0.89238322,0.32464787,0.99426734,0.17735758,0.0015106638,0.2128574,0.91955715,0.00014921952,2.141438e-06,-61.96524,-27.847315,-68.770844,-37.798695
7830.0,0.89474607,0.31988958,0.99410826,0.17736194,0.0015484311,0.20345223,0.91927928,0.0001592654,2.1195581e-06,-61.894413,-27.978094,-68.577888,-37.799397
7840.0,0.8968538,0.31525132,0.99394524,0.17736608,0.0015857146,0.19454019,0.91898692,0.00016985905,2.1101573e-06,-61.826107,-28.108896,-68.387367,-37.798645
7850.0,0.8987304,0.31072983,0.99377829,0.1773691,0.0016225198,0.18609683,0.91868383,0.00018101187,2.1088024e-06,-61.760147,-28.239838,-68.199425,-37.797115
7860.0,0.90039742,0.30632204,0.99360752,0.17737062,0.0016588613,0.1780989,0.91836262,0.00019273354,2.1122135e-06,-61.696392,-28.37104,-68.014168,-37.795288
7870.0,0.9018743,0.30202493,0.99343306,0.17737058,0.0016947608,0.1705243,0.91803253,0.00020503192,2.1180408e-06,-61.634651,-28.50263,-67.831718,-37.793476
7880.0,0.90317845,0.29783571,0.99325496,0.17736913,0.0017302523,0.16335197,0.91767669,0.00021791279,2.1246756e-06,-61.574783,-28.634735,-67.652184,-37.791855
7890.0,0.9043256,0.29375169,0.99307323,0.17736651,0.0017653762,0.15656196,0.91731828,0.00023137976,2.1310871e-06,-61.516563,-28.767479,-67.47567,-37.790524
7900.0,0.90532988,0.28977031,0.99288809,0.17736302,0.001800191,0.15013526,0.91691816,0.00024543403,2.1366802e-06,-61.459877,-28.901001,-67.302261,-37.789513
7910.0,0.9062041,0.28588912,0.99269956,0.17735896,0.001834758,0.14405389,0.91653329,0.00026007419,2.1411763e-06,-61.404411,-29.035437,-67.13205,-37.788799
7920.0,0.90695959,0.28210583,0.99250782,0.17735456,0.0018691692,0.13830079,0.91607106,0.00027529622,2.1445132e-06,-61.35014,-29.170927,-66.965111,-37.788353
7930.0,0.90760654,0.27841824,0.99231285,0.17735003,0.0019035065,0.13285975,0.91566968,0.00029109302,2.1467661e-06,-61.296555,-29.307625,-66.801521,-37.788124
7940.0,0.90815413,0.27482429,0.99211496,0.17734554,0.0019379134,0.12771553,0.91510773,0.00030745452,2.1480885e-06,-61.243858,-29.445681,-66.641365,-37.788063
