Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,fx,flag1,flag2,flag3,M,xmax,xmin,compartment,R1,R2,R3,R4,R5,R6
3.13,0.9639862526661013,0.7740946296542409,0.014833683803053858,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.350582230935437,0.819388314766186,0.8158526091679622,0.4644567777925445
3.14,0.9659043856748788,0.7776071371310059,0.014867815076476542,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.3659465538738154,0.8210187278236469,0.8177298292062097,0.4665642822786035
3.15,0.9676684930882337,0.7811174905219042,0.014899475448631678,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.3809677726813097,0.8225182191249986,0.8194711496747422,0.46867049431314245
3.16,0.9692853601658701,0.7846230518683522,0.014928764246023343,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.395649457887679,0.8238925561409896,0.8210820335312838,0.47077383112101134
3.17,0.9707571618391673,0.7881230459056459,0.014955713746641416,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.409989687353724,0.8251435875632922,0.8225642560652778,0.47287382754338747
3.18,0.9720872639698469,0.7916162562321919,0.014980377360896734,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4239882539996347,0.8262741743743699,0.8239207548493204,0.4749697537393151
3.19,0.9732786365844659,0.7951016499637614,0.015002801364767412,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.437644666941785,0.827286841096796,0.8251540750622076,0.47706098997825686
3.2,0.974334752953522,0.7985780589079717,0.01502303964376694,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.450959420581636,0.8281845400104937,0.8262671804071816,0.47914683534478303
3.21,0.9752596485469098,0.802044092944595,0.015041154966214821,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.463933906643453,0.8289707012648734,0.8272635231418152,0.481226455766757
3.22,0.9760568436848097,0.8054986178169717,0.015057201608917778,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.476569181271567,0.8296483171320882,0.8281460884904778,0.483299170690183
3.23,0.9767293719865979,0.8089407446663639,0.015071225804868183,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.4888659843638976,0.8302199661886083,0.8289174192677501,0.4853644467998183
3.24,0.9772806251217997,0.8123694050764048,0.015083279707990204,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.500825572072114,0.8306885313535297,0.8295803839394612,0.48742164304584285
3.25,0.9777139557361885,0.8157836376403843,0.015093415128244558,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.512449599254048,0.8310568623757602,0.8301378320534507,0.4894701825842306
3.26,0.9780327048051702,0.8191825124511767,0.015101683770995012,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.523739958402416,0.8313277990843947,0.8305926074047256,0.491509507470706
3.27,0.9782491124052192,0.8225626991677848,0.015108280763754582,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5347143756293593,0.8315117455444363,0.8309554420065021,0.4935376195006709
3.28,0.9783417580904992,0.8259299259362787,0.01511286178431998,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.545331467770172,0.8315904943769242,0.8312073981375989,0.4955579555617672
3.29,0.9783347793249562,0.8292777924180985,0.01511581637552835,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.5556306140400085,0.8315845624262127,0.8313699006540592,0.4975666754508591
3.3,0.9782282991808418,0.8326062788712804,0.015117144943448903,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.565608925812758,0.8314940543037155,0.8314429718896896,0.4995637673227682
3.31,0.9780237900982408,0.8359150975988509,0.015116862605611816,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.575266283655002,0.8313202215835047,0.8314274433086499,0.5015490585593105
3.32,0.9777243241739022,0.8392035344816663,0.015115022050441896,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.584605582075627,0.8310656755478169,0.8313262127743043,0.5035221206889997
3.33,0.9773331750821048,0.8424708463216823,0.015111675258861567,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.593630327521485,0.8307331988197891,0.8311421392373862,0.5054825077930094
3.34,0.9768529659879889,0.8457164551745344,0.0151068631190068,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.60234297700959,0.8303250210897906,0.8308774715453741,0.5074298731047207
3.35,0.9762878974512035,0.8489394728382039,0.015100651606543029,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.610749398951711,0.8298447128335229,0.8305358383598666,0.5093636837029223
3.36,0.9756392138918966,0.8521396717009406,0.015093060470990733,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6188497701868743,0.829293331808112,0.8301183259044903,0.5112838030205643
3.37,0.9749106564377855,0.8553163089456604,0.015084148781849908,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6266495002808963,0.8286740579721177,0.8296281830017449,0.5131897853673962
3.38,0.9741057178268393,0.8584686781734161,0.015073971619766766,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.634153631149516,0.8279898601528134,0.8290684390871721,0.5150812069040497
3.39,0.9732277598898359,0.8615961153954454,0.015062582006220874,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6413671605456956,0.8272435959063605,0.828442010342148,0.5169576692372673
3.4,0.9722792276552161,0.8646982536407078,0.015050018541415333,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6482936731444946,0.8264373435069337,0.8277510197778433,0.5188189521844246
3.41,0.9712628381356773,0.8677746378230472,0.01503632410385839,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6549373614216427,0.8255734124153257,0.8269978257122115,0.5206647826938283
3.42,0.9701813950692039,0.8708247985141543,0.015021543107158995,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.66130275633246,0.8246541858088232,0.8261848708937447,0.5224948791084926
3.43,0.9690376248131094,0.8738483441758755,0.015005719404094186,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6673945602442357,0.823681981091143,0.8253145672251803,0.5243090065055253
3.44,0.9678342871303061,0.8768448496445119,0.014988897089554767,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6732176064356663,0.8226591440607601,0.8243893399255122,0.5261069097867072
3.45,0.9665740745319845,0.8798139235492068,0.0149711193444733,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6787767860820253,0.8215879633521869,0.8234115639460315,0.5278883541295241
3.46,0.965259525947984,0.8827552569539182,0.014952427328809617,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6840769506946045,0.8204705970557864,0.822383503084529,0.5296531541723509
3.47,0.9638932659521701,0.8856684949531596,0.014932863329510911,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.689123179176734,0.8193092760593446,0.8213074831231001,0.5314010969718957
3.48,0.9624807076941637,0.8885530005320544,0.014912514141689547,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.693927630443973,0.8181086015400392,0.8201882777929251,0.5331318003192327
3.49,0.9610158819083385,0.8914094944180327,0.014891283979615009,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.6984748464717776,0.8168634996220877,0.8190206188788255,0.5348456966508196
3.5,0.9595090180429038,0.8942367967393761,0.014869336749488536,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.702789052822276,0.8155826653364682,0.8178135212218695,0.5365420780436256
3.51,0.9579606438010126,0.8970348916324451,0.01484667830481803,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7068709852455943,0.8142665472308608,0.8165673067649917,0.538220934979467
3.52,0.9563725962680536,0.8998036365763721,0.014823338711782928,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7107247511385406,0.8129167068278456,0.8152836291480611,0.5398821819458233
3.53,0.9547469319982492,0.9025428611823038,0.01479935234440604,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7143550872887876,0.8115348921985118,0.8139643789423322,0.5415257167093822
3.54,0.9530859183490522,0.9052523939970915,0.014774755900566216,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7177674242017473,0.8101230305966943,0.8126115745311419,0.5431514363982548
3.55,0.951392038805392,0.9079320512321114,0.014749589702978877,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.720967874753212,0.8086832329845832,0.8112274336638382,0.5447592307392668
3.56,0.9496671970785276,0.9105817324351372,0.014723884073597933,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7239612448906474,0.8072171175167485,0.8098136240478863,0.5463490394610823
3.57,0.9479134502489781,0.9132013210739153,0.014697672045985554,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7267528173479647,0.8057264327116314,0.8083719625292055,0.5479207926443491
3.58,0.9461327594791996,0.9157907397654826,0.014670985238993546,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.729347802117413,0.8042128455573196,0.806904188144645,0.5494744438592896
3.59,0.9443270947087634,0.9183499072824531,0.01464385550127359,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.731751504590819,0.8026780305024489,0.8054120525700474,0.5510099443694718
3.6,0.9424983125392878,0.9208787799855843,0.014616313432172975,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7339690929974014,0.8011235656583946,0.8038972387695136,0.5525272679913505
3.61,0.940648279572415,0.9233773106930973,0.01458838965877497,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7360058279039454,0.7995510376365528,0.8023614312326234,0.5540263864158583
3.62,0.9387787538573698,0.9258454870626119,0.014560113066010513,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7378668287186914,0.7979619407787643,0.8008062186305782,0.5555072922375671
3.63,0.9368914845837892,0.9282832992741175,0.01453151225007549,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7395572628694875,0.7963577618962209,0.7992331737541519,0.5569699795644705
3.64,0.9349881334921852,0.9306907644388619,0.01450261388312815,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7410821852084855,0.7947399134683575,0.7976437635720482,0.5584144586633171
3.65,0.9330703478247373,0.9330679033474658,0.014473444573529339,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7424466783296326,0.7931097956510267,0.7960394515441136,0.5598407420084794
3.66,0.9311396925370597,0.9354147604827922,0.014444029702792611,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7436557092823097,0.7914687386565008,0.7944216336535936,0.5612488562896752
3.67,0.9291977079115464,0.9377313864342774,0.014414394521986234,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7447142429710585,0.7898180517248145,0.7927916987092429,0.5626388318605664
3.68,0.9272458686373171,0.9400178494897033,0.014384563580882158,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.745627152261688,0.7881589883417195,0.7911509969485186,0.5640107096938219
3.69,0.9252856084588429,0.9422742284502091,0.014354560626698099,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7463992658409113,0.7864927671900165,0.7895008344683954,0.5653645370701255
3.7,0.9233183146282476,0.9445006142787182,0.014324408648021782,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7470353533246876,0.7848205674340105,0.787842475641198,0.5667003685672309
3.71,0.921345315057388,0.9466971128130774,0.0142941293330351,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.55,1.0,0.0,0.0,34.0,0.92,0.12,1.0,2.55,0.0,2.7475400914563557,0.7831435177987798,0.7861771133169305,0.5680182676878465
3.72,0.9193635162651457,0.9488632482001461,0.014263735486550586,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.548030878445294,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.548030878445294,0.0,2.74790329480817,0.7814589888253738,0.7845054517602822,0.5693179489200877
3.73,0.9173327674983645,0.951000288558809,0.0142330925542828,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.541748249448065,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.541748249448065,0.0,2.7480087387754955,0.7797328523736098,0.782820090485554,0.5706001731352854
3.74,0.91523866218999,0.9531076047084922,0.014201913379305944,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5352696111502815,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5352696111502815,0.0,2.747810926527994,0.7779528628614915,0.7811052358618269,0.5718645628250953
3.75,0.9130822969003245,0.9551850275354035,0.014170005722308665,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.528598356035379,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.528598356035379,0.0,2.7473119975565017,0.7761199523652758,0.7793503147269766,0.5731110165212421
3.76,0.9108647567642721,0.9572323038341858,0.014137280393745594,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.521737841239467,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.521737841239467,0.0,2.746513884236313,0.7742350432496313,0.7775504216560076,0.5743393823005114
3.77,0.9085872123247605,0.9592491330709181,0.014103686108427655,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5146916881297274,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5146916881297274,0.0,2.745418711586823,0.7722991304760464,0.775702735963521,0.5755494798425508
3.78,0.9062507277804117,0.9612352296903208,0.01406920405070748,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5074631890706485,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5074631890706485,0.0,2.744028398396327,0.77031311861335,0.7738062227889114,0.5767411378141925
3.79,0.9038564206466702,0.9631902947063216,0.014033826855266326,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.5000558013756353,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.5000558013756353,0.0,2.7423450563508314,0.7682779575496697,0.7718604770396479,0.5779141768237929
3.8,0.9014054221119938,0.9651140286548131,0.013997558353418023,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.492473024658981,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.492473024658981,0.0,2.740370907915266,0.7661946087951947,0.7698657094379913,0.5790684171928878
3.81,0.898898976342632,0.9670061114994786,0.013960410652160431,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.484718708060018,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.484718708060018,0.0,2.7381085317934435,0.7640641298912372,0.7678225858688237,0.5802036668996872
3.82,0.8963382248386578,0.9688662619578434,0.013922397246477519,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.476796383094597,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.476796383094597,0.0,2.735560375850482,0.7618874911128591,0.7657318485562635,0.5813197571747061
3.83,0.893724235947257,0.970694226967268,0.013883531738648255,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.468709354961826,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.468709354961826,0.0,2.732728812454415,0.7596656005551684,0.763594245625654,0.5824165361803608
3.84,0.8910584543110576,0.9724896809952058,0.013843834181313311,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.460462093024834,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.460462093024834,0.0,2.729617228740281,0.7573996861643989,0.7614108799722321,0.5834938085971235
3.85,0.8883415621550471,0.9742524887388545,0.013803314797658001,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4520567079171767,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4520567079171767,0.0,2.7262272800061065,0.75509032783179,0.7591823138711901,0.5845514932433127
3.86,0.8855750850714337,0.9759823271284085,0.01376199568923958,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4434979194397477,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4434979194397477,0.0,2.722562741981112,0.7527388223107186,0.7569097629081769,0.5855893962770451
3.87,0.8827604319978234,0.9776788999210058,0.013719897254176779,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4347900864932663,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4347900864932663,0.0,2.718627181355685,0.7503463671981498,0.7545943489797228,0.5866073399526034
3.88,0.8798987147608689,0.9793420270295935,0.013677036722620425,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.425936648791438,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.425936648791438,0.0,2.7144236413181266,0.7479139075467386,0.7522370197441234,0.5876052162177561
3.89,0.8769911124889189,0.9809715020554565,0.013633432042330753,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.416941254262593,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.416941254262593,0.0,2.7099553600587525,0.745442445615581,0.7498387623281914,0.5885829012332738
3.9,0.874038849916975,0.9825671121943839,0.01358910246188969,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.4078076919306413,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.4078076919306413,0.0,2.7052257604321612,0.7429330224294287,0.747400635403933,0.5895402673166303
3.91,0.8710431656419243,0.9841286825541702,0.013544070467102454,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3985397937047033,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3985397937047033,0.0,2.700238473610652,0.7403866907956357,0.744923875690635,0.590477209532502
3.92,0.8680052923662412,0.9856560221214972,0.013498357167227693,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3891413732580586,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3891413732580586,0.0,2.694997127510467,0.737804498511305,0.7424096441975231,0.5913936132728983
3.93,0.8649264642694551,0.9871489581070324,0.013451977111069456,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3796162488336265,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3796162488336265,0.0,2.6895054628347945,0.7351874946290368,0.7398587411088201,0.5922893748642194
3.94,0.86180791959616,0.9886073550185218,0.013404942962252949,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.36996825125062,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.36996825125062,0.0,2.6837673909668203,0.7325367316567359,0.7372718629239122,0.5931644130111131
3.95,0.8586508944044291,0.9900310620133084,0.013357280135397403,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3602012045637024,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3602012045637024,0.0,2.677786829190566,0.7298532602437647,0.7346504074468572,0.594018637207985
3.96,0.8554567338100905,0.9914199372256994,0.01330900837393427,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.350319270224967,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.350319270224967,0.0,2.6715681131999003,0.7271382237385768,0.7319954605663849,0.5948519623354196
3.97,0.8522265567055803,0.9927738720060209,0.013260145229835187,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.340325909807889,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.340325909807889,0.0,2.665115014359917,0.7243925731997433,0.7293079876409353,0.5956643232036125
3.98,0.8489615894242745,0.9940927563513183,0.013210709853769412,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.330224917281349,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.330224917281349,0.0,2.6584316843715956,0.7216173510106333,0.7265890419573177,0.596455653810791
3.99,0.8456628183235778,0.9953765192702942,0.013160717530285063,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.3200193441885686,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.3200193441885686,0.0,2.6515216746245747,0.7188133955750411,0.7238394641656785,0.5972259115621765
4.0,0.8423315258042077,0.996625075426658,0.013110188132592925,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.309713157956767,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.309713157956767,0.0,2.6443894693824417,0.7159817969335766,0.7210603472926108,0.5979750452559948
4.01,0.8389690943800228,0.9978383198632441,0.013059143083131372,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.299310635738195,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.299310635738195,0.0,2.6370398613930504,0.7131237302230193,0.7182528695722254,0.5987029919179464
4.02,0.83557690603614,0.9990161476605022,0.013007603796196027,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.288816053049308,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.288816053049308,0.0,2.629477688488264,0.710240370130719,0.7154182087907814,0.5994096885963013
4.03,0.8321561179600604,1.0001585201587528,0.012955588304840587,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2782329899389366,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2782329899389366,0.0,2.6217072991619577,0.7073327002660513,0.7125573567662323,0.6000951120952517
4.04,0.8287077819453161,1.0012654297635526,0.01290311305685946,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2675647003933217,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2675647003933217,0.0,2.6137328283293138,0.7044016146535187,0.7096712181272703,0.6007592578581316
4.05,0.8252330941747519,1.0023368263212105,0.01285019667184588,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2568148851031387,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2568148851031387,0.0,2.605558789859613,0.7014481300485391,0.7067608169515234,0.6014020957927263
4.06,0.8217332506709378,1.0033726598766757,0.012796857781331723,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2459872442632136,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2459872442632136,0.0,2.5971897339196386,0.6984732630702971,0.7038271779732448,0.6020235959260054
4.07,0.8182094182629657,1.004372916651568,0.012743117155175076,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2350853877510497,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2350853877510497,0.0,2.588630246535556,0.6954780055235208,0.7008714435346292,0.6026237499909408
4.08,0.8146627376949293,1.005337614518125,0.012688992729609902,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.2241128447436873,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.2241128447436873,0.0,2.579884944055729,0.6924633270406898,0.6978946001285445,0.603202568710875
4.09,0.8110944592713464,1.0062667621029282,0.012634500610670155,2.55,1.0,0.0,3.15,0.85,0.6,55.0,2.213073483370728,0.0,0.0,1.0,34.0,0.92,0.12,1.0,2.213073483370728,0.0,2.5709587951654,0.6894302903806444,0.6948975335868586,0.6037600572617569
