Time,AdoMet,Homocysteine,Methionine,Metin,AdoHcy,_5mTHF,Cystathionine,V_max_MATI,K_m_MATI,K_i_MATI,V_max_MATIII,K_m1_MATIII,K_m2_MATIII,V_max_GNMT,K_m_GNMT,K_i_GNMT,V_max_METH,K_m1_METH,K_m2_METH_A,alpha_1,alpha_2,beta_1,beta_2,V_max_MS,K_m_Hcy_MS,K_m_5mTHF_MS,K_d_MS,V_max_BHMT,K_m_BHMT,Compartment,V_MAT_I,V_MAT_III,V_METH,V_GNMT,V_AH,V_MS,V_BHMT,V_CBS,METIN
5.74,107.49243530861084,0.6799944369378746,50.52692295059458,100.0,10.799093522863133,5.2,1409.6809161837703,561.0,41.0,50.0,22870.0,17674.41552346827,21.1,10600.0,4500.0,20.0,4521.0,3.6997733807157833,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,157.76417988686902,219.80801111337925,397.32451969973187,1.2808477177040425,399.9149153484387,83.56965286983501,200.12542412078992,116.34405551373722,100.0
5.75,107.28546316895213,0.6787753000771554,50.586875849854714,100.0,10.786239456691233,5.2,1410.8420086272015,561.0,41.0,50.0,22870.0,17681.12637640989,21.1,10600.0,4500.0,20.0,4521.0,3.696559864172808,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,158.0479300151357,220.16595014886735,397.31052072531094,1.2757159860516705,399.84864559196785,83.56525427711607,200.52137859652137,115.88180514426627,100.0
5.76,107.08495741905097,0.6775993998204896,50.64439129819973,100.0,10.773844311288311,5.2,1411.9985699744173,561.0,41.0,50.0,22870.0,17687.62569342023,21.1,10600.0,4500.0,20.0,4521.0,3.6934610778220778,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,158.32187965614634,220.50872009615478,397.2968570631136,1.2707516606625446,399.78503130834156,83.56099712531602,200.90376816816848,115.43580864265327,100.0
5.7700000000000005,106.89070247693152,0.6764651113785215,50.69956738768704,100.0,10.761890774710457,5.2,1413.1507366520696,561.0,41.0,50.0,22870.0,17693.920614989398,21.1,10600.0,4500.0,20.0,4521.0,3.690472693677614,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,158.58637456093905,220.83693446755137,397.2835218131717,1.265948711179309,399.7239660925242,83.55687701118872,201.27316087703096,115.00543347514893,100.0
5.78,106.70243367799357,0.6753703087315632,50.75252437413361,100.0,10.75035615991474,5.2,1414.2986778820036,561.0,41.0,50.0,22870.0,17700.01986241052,21.1,10600.0,4500.0,20.0,4521.0,3.687589039978685,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,158.84184804127443,221.15135248119896,397.27050653569177,1.2613000556420755,399.6653072599107,83.55288758460858,201.63014484001883,114.58990652621273,100.0
5.79,106.5199128511608,0.6743131331741729,50.80337025776468,100.0,10.739220618374063,5.2,1415.4425455423032,561.0,41.0,50.0,22870.0,17705.93128830724,21.1,10600.0,4500.0,20.0,4521.0,3.6848051545935157,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,159.08868899135118,221.45265598239064,397.2578032416102,1.2567992813736348,399.6089286632334,83.54902333907152,201.97526481073362,114.18854126609678,100.0
5.8,106.34295114069712,0.6732922153249618,50.85218948074135,100.0,10.728469424936407,5.2,1416.582460141077,561.0,41.0,50.0,22870.0,17711.661139100157,21.1,10600.0,4500.0,20.0,4521.0,3.6821173562341016,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,159.3271995865646,221.74137497842537,397.24540521459045,1.2524411621068032,399.5547271686789,83.54528044767598,202.30900506638608,113.80080291683981,100.0
5.8100000000000005,106.17131732680261,0.6723057666839661,50.89908683389516,100.0,10.718083477164196,5.2,1417.718568998231,561.0,41.0,50.0,22870.0,17717.217024566282,21.1,10600.0,4500.0,20.0,4521.0,3.679520869291049,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,159.55776036904456,222.0181741113324,397.2333041594179,1.2482195541261367,399.50258103245346,83.54165344915448,202.63187004718148,113.42603798153955,100.0
5.82,106.00480897175781,0.6713522697456236,50.94415321745258,100.0,10.708046572568472,5.2,1418.8510013712523,561.0,41.0,50.0,22870.0,17722.605614040174,21.1,10600.0,4500.0,20.0,4521.0,3.677011643142118,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,159.78070154685273,222.28362884281609,397.2214925239296,1.244129026629557,399.4523875112236,83.5381377783473,202.9443200923379,113.0636807205314,100.0
5.83,105.84324936418624,0.6704304116442288,50.98746670108157,100.0,10.698344860019205,5.2,1419.9798710658456,561.0,41.0,50.0,22870.0,17727.832736613993,21.1,10600.0,4500.0,20.0,4521.0,3.674586215004801,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,159.9963073420164,222.53823176419507,397.20996364309144,1.2401647942874157,399.40407435769174,83.53472953880342,203.24676700306466,112.71323693266797,100.0
5.84,105.68645132964396,0.6695388265187903,51.029110984536345,100.0,10.68896373854398,5.2,1421.1052975235339,561.0,41.0,50.0,22870.0,17732.904552753247,21.1,10600.0,4500.0,20.0,4521.0,3.672240934635995,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,160.20488376720596,222.78251406465043,397.19871001668537,1.2363218622501246,399.35754733560776,83.53142456027965,203.53963177408136,112.37419523310217,100.0
5.8500000000000005,105.53424244985256,0.6686762546608556,51.069162390306865,100.0,10.679889825226097,5.2,1422.2273914827306,561.0,41.0,50.0,22870.0,17737.826738567925,21.1,10600.0,4500.0,20.0,4521.0,3.669972456306524,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,160.4067108847585,223.01695961396695,397.18772470606433,1.2325956244317444,399.31272786175407,83.52821899173588,203.82330102400982,112.04608456438778,100.0
5.86,105.38645546518583,0.6678414392938536,51.10769451516723,100.0,10.67110980206545,5.2,1423.3462611810644,561.0,41.0,50.0,22870.0,17742.60479678374,21.1,10600.0,4500.0,20.0,4521.0,3.6677774505163625,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,160.60206016860667,223.24203529927482,397.17700118685474,1.228981648101591,399.2695409126913,83.52510892445898,204.09813386284412,111.72844425052087,100.0
5.87,105.24293766725447,0.6670333048517437,51.14477421875937,100.0,10.662612276688286,5.2,1424.462004935223,561.0,41.0,50.0,22870.0,17747.24375351065,21.1,10600.0,4500.0,20.0,4521.0,3.6656530691720715,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,160.79117848257695,223.45816507062193,397.1665328580382,1.2254758483793509,399.22792281708485,83.52209106170267,204.36447724690902,111.42086630505155,100.0
5.88,105.10353872240222,0.6662507800069397,51.180466866011535,100.0,10.6543858125501,5.2,1425.5747202218058,561.0,41.0,50.0,22870.0,17751.748552362533,21.1,10600.0,4500.0,20.0,4521.0,3.663596453137525,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,160.974308713836,223.66576365415642,397.15631330355984,1.222074237788963,399.18780124807023,83.51916206613346,204.62266245990955,111.12294937256578,100.0
5.89,104.9681067321025,0.6654927850674113,51.21483805794523,100.0,10.646418656482437,5.2,1426.684506171179,561.0,41.0,50.0,22870.0,17756.124181937103,21.1,10600.0,4500.0,20.0,4521.0,3.6616046641206093,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,161.15169651578393,223.8652476906795,397.14633604737816,1.2187728300576879,399.1490805808324,83.51631851503927,204.87301575748515,110.8342916896414,100.0
5.9,104.83651029993744,0.6647584116283816,51.2479440215387,100.0,10.638701155867581,5.2,1427.7914485138047,561.0,41.0,50.0,22870.0,17760.374963167385,21.1,10600.0,4500.0,20.0,4521.0,3.6596752889668953,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,161.32355234070084,224.0569735142467,397.1365951659851,1.2155681314345246,399.11170395837655,83.5135575784269,205.11583092002,110.5545485058297,100.0
5.91,104.70861654750907,0.6640467273930745,51.27984134849684,100.0,10.631223393794725,5.2,1428.8956343855828,561.0,41.0,50.0,22870.0,17764.505260052687,21.1,10600.0,4500.0,20.0,4521.0,3.6578058484486813,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,161.49008947078642,224.24130019796266,397.12708465894247,1.2124566449410723,399.07561198639803,83.51087629187197,205.35139320287408,110.28337170501622,100.0
5.92,104.584292356985,0.6633567750606335,51.31058656827993,100.0,10.623975355138219,5.2,1429.9971513473126,561.0,41.0,50.0,22870.0,17768.519439604734,21.1,10600.0,4500.0,20.0,4521.0,3.6559938387845548,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,161.65152210756554,224.4185868588434,397.11779845978293,1.2094348959194,399.04076045318834,83.50827155322071,205.57997462109114,110.02041112890248,100.0
5.93,104.46342071023325,0.6626877631881112,51.34022844434875,100.0,10.616948561910068,5.2,1431.0960769230962,561.0,41.0,50.0,22870.0,17772.421344560167,21.1,10600.0,4500.0,20.0,4521.0,3.654237140477517,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,161.80803588178273,224.58914219932214,397.10873103808746,1.2064998004929266,399.00709300289566,83.50574084617416,205.80183156731024,109.7653663540481,100.0
5.94,104.34588415016563,0.6620388853134974,51.368815871482965,100.0,10.610134425661572,5.2,1432.1924890701525,561.0,41.0,50.0,22870.0,17776.214827746924,21.1,10600.0,4500.0,20.0,4521.0,3.652533606415393,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,161.95981779516342,224.7532761976573,397.09987679985943,1.2036482886300854,398.9745572526598,83.50328156189424,206.01721198804597,109.51793591722627,100.0
5.95,104.23156722310144,0.6614093523917852,51.39639675578391,100.0,10.603524494384551,5.2,1433.2864645771144,561.0,41.0,50.0,22870.0,17779.90367336727,21.1,10600.0,4500.0,20.0,4521.0,3.650881123596138,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,162.1070518562589,224.91129277299996,397.09123017883434,1.2008773583187564,398.94309704666995,83.50089112319468,206.22635639457917,109.27782562425969,100.0
5.96,104.12036554931757,0.6607984634170632,51.423013452554265,100.0,10.597111338205513,5.2,1434.3780735992816,561.0,41.0,50.0,22870.0,17783.49130455319,21.1,10600.0,4500.0,20.0,4521.0,3.6492778345513783,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,162.24990202398712,225.06345962837042,397.082785996997,1.1981842798154874,398.91267040348816,83.49856725545824,206.4294866290833,109.0447712698962,100.0
5.97,104.01217552759111,0.6602055182436647,51.44870804962647,100.0,10.590887524075004,5.2,1435.4673857832397,561.0,41.0,50.0,22870.0,17786.98111586434,21.1,10600.0,4500.0,20.0,4521.0,3.647721881018751,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,162.38853169192137,225.21004316393436,397.0745390885092,1.195566361494216,398.8832341638357,83.49630765840573,206.62681755403585,108.81851133106228,100.0
5.98,103.90689636784741,0.6596298334013199,51.4735213451842,100.0,10.584845814214887,5.2,1436.5544690421282,561.0,41.0,50.0,22870.0,17790.376407853168,21.1,10600.0,4500.0,20.0,4521.0,3.646211453553722,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,162.52309984390885,225.35130170201694,397.0664843837048,1.1930209949499686,398.85474802016887,83.4941100677105,206.8185547057136,108.59879199430745,100.0
5.99,103.80443584895635,0.6590708029232646,51.49748971222555,100.0,10.578979773943788,5.2,1437.639386264727,561.0,41.0,50.0,22870.0,17793.680201595154,21.1,10600.0,4500.0,20.0,4521.0,3.644744943485947,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,162.6537496630704,225.48746455124808,397.0586170994978,1.1905457821813072,398.8271744711142,83.49197248943574,207.004891973236,108.38538419097553,100.0
6.0,103.70470242814221,0.6585278211498905,51.5206493417457,100.0,10.57328295819456,5.2,1438.7221998535433,561.0,41.0,50.0,22870.0,17796.89549337927,21.1,10600.0,4500.0,20.0,4521.0,3.64332073954864,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,162.78062392191416,225.61876022003796,397.0509324739463,1.1881383577624687,398.8004746695656,83.48989290758642,207.1860173814295,108.17806099267104,100.0
6.01,103.60760735177911,0.6580003033799443,51.54303510764707,100.0,10.567749129129092,5.2,1439.8029705108404,561.0,41.0,50.0,22870.0,17800.02518677279,21.1,10600.0,4500.0,20.0,4521.0,3.641937282282273,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,162.90386082593233,225.74540883904857,397.04342584273655,1.185796435288527,398.774609532965,83.48786936431472,207.36211186664116,107.97660354361818,100.0
6.0200000000000005,103.51306940194681,0.6574877250727535,51.564678077436795,100.0,10.56237272260494,5.2,1440.8817544757144,561.0,41.0,50.0,22870.0,17803.07193981613,21.1,10600.0,4500.0,20.0,4521.0,3.640593180651235,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.0235848248186,225.8676056030488,397.03609282982495,1.1835179132621505,398.7495471877404,83.48590011214456,207.5333443270654,107.78081322735552,100.0
6.03,103.42100631229552,0.6569895473696491,51.5856099899021,100.0,10.5571480252031,5.2,1441.9586085280055,561.0,41.0,50.0,22870.0,17806.038441876623,21.1,10600.0,4500.0,20.0,4521.0,3.639287006300775,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.13992308146243,225.98555046757778,397.0289289966871,1.181300680163117,398.7252551506609,83.4839833297365,207.6998802033334,107.59048882688661,100.0
6.04,103.33133841605218,0.6565052493761248,51.60586135649662,100.0,10.552069520332445,5.2,1443.0335878605183,561.0,41.0,50.0,22870.0,17808.927296168942,21.1,10600.0,4500.0,20.0,4521.0,3.6380173800831113,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.25299844818622,226.09943553590804,397.02192999961795,1.179142696443546,398.70170265711977,83.48211724669618,207.86187830140722,107.4054362347508,100.0
6.05,103.24399393648791,0.6560343766406962,51.62545871914506,100.0,10.547132380587597,5.2,1444.1067429899144,561.0,41.0,50.0,22870.0,17811.74084948533,21.1,10600.0,4500.0,20.0,4521.0,3.636783095146899,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.36291929357617,226.20942684263443,397.01509182831853,1.1770421135475506,398.67886141806343,83.48030033197564,208.01948683035747,107.2254827559102,100.0
6.0600000000000005,103.1589032993234,0.6555764890369927,51.6444275982805,100.0,10.542331938432378,5.2,1445.1781230777026,561.0,41.0,50.0,22870.0,17814.48137562361,21.1,10600.0,4500.0,20.0,4521.0,3.6355829846080945,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.4697903730548,226.3156838928439,397.00841055875037,1.1749971441414504,398.6567048062451,83.47853109477815,208.17284819444407,107.05046154266334,100.0
6.07,103.07600086340852,0.65513117662273,51.66279159578533,100.0,10.537663847265684,5.2,1446.2477749196935,561.0,41.0,50.0,22870.0,17817.15101977014,21.1,10600.0,4500.0,20.0,4521.0,3.634415961816421,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.5737094860718,226.4183536938656,397.00188243334225,1.1730061006356904,398.6352081038383,83.4768081468984,208.3220978106179,106.88021623326946,100.0
6.08,102.9952107450179,0.6546979249795009,51.68058007410385,100.0,10.533122707876823,5.2,1447.3157509507978,561.0,41.0,50.0,22870.0,17819.752255035848,21.1,10600.0,4500.0,20.0,4521.0,3.6332806769692056,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.6747954156717,226.51762198289705,396.9955032813451,1.171067076509854,398.61434580818144,83.47512968199106,208.46737392799366,106.71456162519972,100.0
6.09,102.91647374582391,0.6542763709275661,51.69781357494453,100.0,10.528704676655831,5.2,1448.382094034424,561.0,41.0,50.0,22870.0,17822.287015446404,21.1,10600.0,4500.0,20.0,4521.0,3.632176169163958,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.77313482472496,226.61361593351356,396.9892696273724,1.1691785504253567,398.594096738017,83.47349446607251,208.60879925862818,106.55335825590647,100.0
6.1000000000000005,102.83973154475484,0.6538661523618579,51.71451238246738,100.0,10.524405933912956,5.2,1449.4468463892788,561.0,41.0,50.0,22870.0,17824.75720518139,21.1,10600.0,4500.0,20.0,4521.0,3.631101483478239,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.86881339450176,226.70646126898535,396.98317804732665,1.1673390304278208,398.57444102943765,83.47190125813597,208.7464920924831,106.3964684904395,100.0
6.11,102.76492770343347,0.6534669177720253,51.730695980784944,100.0,10.52022278094672,5.2,1450.5100490198386,561.0,41.0,50.0,22870.0,17827.164666281657,21.1,10600.0,4500.0,20.0,4521.0,3.63005569523668,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,163.96191383181136,226.79627863607973,396.97722521228457,1.165547076102611,398.55536032264666,83.47034884762394,208.88056570713843,106.2437592646648,100.0
6.12,102.69200660989806,0.6530783242092558,51.746383518176,100.0,10.516151582123294,5.2,1451.5717423683689,561.0,41.0,50.0,22870.0,17829.511212721678,21.1,10600.0,4500.0,20.0,4521.0,3.6290378955308236,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.05251769838802,226.8831866154253,396.9714078054697,1.1638012728304399,398.53683400307364,83.46883604714326,209.01113145242402,106.09510047978712,100.0
6.13,102.62090441879398,0.6526999835150403,51.76159827359291,100.0,10.512188066907855,5.2,1452.6319716599655,561.0,41.0,50.0,22870.0,17831.798921948237,21.1,10600.0,4500.0,20.0,4521.0,3.628047016726964,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.14072231223193,226.96733120834742,396.96572197910393,1.162100022126638,398.51882317574524,83.46736148333962,209.13831395876102,105.9503454152681,100.0
6.140000000000001,102.55157472319203,0.6523316146752757,51.776355006756006,100.0,10.508329306912659,5.2,1453.6907717512395,561.0,41.0,50.0,22870.0,17834.029308921803,21.1,10600.0,4500.0,20.0,4521.0,3.6270823267281647,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.22659284022492,227.04880231478336,396.9601648984465,1.1604421348767688,398.50131601599014,83.46592419106621,209.26220829958268,105.80938613642456,100.0
6.15,102.48396742926435,0.6519729184425795,51.7906703707789,100.0,10.504572088646965,5.2,1454.7481795956423,561.0,41.0,50.0,22870.0,17836.20400600693,21.1,10600.0,4500.0,20.0,4521.0,3.6261430221617412,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.31020169358,227.1277024673998,396.9547334766869,1.1588263422367324,398.48429042211694,83.46452312602558,209.38291549443255,105.67210780882014,100.0
6.16,102.4180343198238,0.6516236103517332,51.8045601720091,100.0,10.500913341833092,5.2,1455.8042309587574,561.0,41.0,50.0,22870.0,17838.324584003985,21.1,10600.0,4500.0,20.0,4521.0,3.625228335458273,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.3916181424625,227.20412873787353,396.949424710584,1.157251424032776,398.46772383157594,83.46315729383477,209.50053327296934,105.53840068854036,100.0
6.17,102.35372725198712,0.6512833818811822,51.818040476434305,100.0,10.497349928498007,5.2,1456.8589613639745,561.0,41.0,50.0,22870.0,17840.392610177965,21.1,10600.0,4500.0,20.0,4521.0,3.624337482124502,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.4709121613938,227.27818021874288,396.94423564073907,1.155716169620222,398.4516109686186,83.46182559850959,209.61515078668532,105.40815157513366,100.0
6.18,102.29099916831149,0.6509519247144794,51.83112697250177,100.0,10.493878767336707,5.2,1457.9124055699106,561.0,41.0,50.0,22870.0,17842.4096157822,21.1,10600.0,4500.0,20.0,4521.0,3.6234696918341767,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.5481522211538,227.34995369770473,396.9391633704899,1.1542193992068972,398.4359520191913,83.46052693736969,209.72685237892492,105.28124898909189,100.0
6.19,102.22980659822552,0.6506289884257226,51.84383341036089,100.0,10.490497135668797,5.2,1458.964596270094,561.0,41.0,50.0,22870.0,17844.377015692837,21.1,10600.0,4500.0,20.0,4521.0,3.622624283917199,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.62339986676207,227.4195330722604,396.93420511667114,1.1527600170413983,398.42072514115705,83.45926042766726,209.83572627699928,105.15759557604889,100.0
6.2,102.17010622509747,0.6503143050704344,51.85617371879429,100.0,10.487202264217764,5.2,1460.0155658895949,561.0,41.0,50.0,22870.0,17846.296218859254,21.1,10600.0,4500.0,20.0,4521.0,3.621800566054441,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.69671707647575,227.48700367826544,396.92935813523997,1.151336937359472,398.405921351342,83.45802511176322,209.94185399493787,105.03709162615576,100.0
6.21,102.1118557992026,0.6500076112452959,51.868161428875176,100.0,10.483991449775894,5.2,1461.0653461136758,561.0,41.0,50.0,22870.0,17848.168598990913,21.1,10600.0,4500.0,20.0,4521.0,3.6209978624439736,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.76816426455483,227.55244837578897,396.9246197380908,1.1499491036015408,398.39153373229357,83.45682004374491,210.04531381379164,104.91963976360398,100.0
6.22,102.05501818493336,0.6497087209169724,51.87980746946598,100.0,10.480862447592877,5.2,1462.1139655798656,561.0,41.0,50.0,22870.0,17849.99536453366,21.1,10600.0,4500.0,20.0,4521.0,3.620215611898219,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.83779222890527,227.6159328050582,396.9199874650783,1.1485955781535913,398.37752384231527,83.45564457627766,210.14618892897616,104.80516157963113,100.0
6.23,101.99955378824474,0.6494173920380605,51.891124288459764,100.0,10.477812740309954,5.2,1463.1614541937222,561.0,41.0,50.0,22870.0,17851.7778021278,21.1,10600.0,4500.0,20.0,4521.0,3.6194531850774885,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.90565718138365,227.67753293454058,396.9154587635671,1.1472753735455101,398.3638819929349,83.45449783688493,210.24455331473905,104.69356689713933,100.0
6.24,101.94542416330282,0.6491333915573854,51.902123888118425,100.0,10.474839887752916,5.2,1464.2078410720433,561.0,41.0,50.0,22870.0,17853.517160702595,21.1,10600.0,4500.0,20.0,4521.0,3.618709971938229,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,164.97181357687086,227.7373219240532,396.91103114092516,1.1459875325445668,398.35059721790617,83.45337898338329,210.34047894927903,104.58476863478408,100.0
6.25,101.89259241898705,0.6488565036381543,51.912817602554696,100.0,10.47194156731967,5.2,1465.2531543102752,561.0,41.0,50.0,22870.0,17855.214638459485,21.1,10600.0,4500.0,20.0,4521.0,3.6179853918299174,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.0363132952212,227.7953686328674,396.9067021819527,1.1447311369439253,398.3376530938127,83.45228723663475,210.4340369624344,104.47868460484078,100.0
6.26,101.84102310958467,0.6485865193951169,51.92321617830243,100.0,10.469115554892346,5.2,1466.2974210406003,561.0,41.0,50.0,22870.0,17856.87138643194,21.1,10600.0,4500.0,20.0,4521.0,3.6172788887230864,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.09920589829056,227.85173817109052,396.90246955342553,1.1435053052465205,398.32503609411765,83.4512218404824,210.5252949500727,104.37523569774584,100.0
6.2700000000000005,101.79068607123254,0.648323239115457,51.93332784432043,100.0,10.466360027990378,5.2,1467.3406652201163,561.0,41.0,50.0,22870.0,17858.48838529663,21.1,10600.0,4500.0,20.0,4521.0,3.6165900069975945,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.16053134663997,227.9064791059083,396.89833123310353,1.1423092801084995,398.31276368358084,83.45018207079198,210.61430444273023,104.27435078552463,100.0
6.28,101.74154645704188,0.6480664647720839,51.9431633333613,100.0,10.463672776767009,5.2,1468.3829133708327,561.0,41.0,50.0,22870.0,17860.066765535274,21.1,10600.0,4500.0,20.0,4521.0,3.615918194191752,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.22033890708045,227.9596567425393,396.8942849210314,1.1411422004721883,398.30081290461703,83.44916720613948,210.70113310580297,104.17595364515046,100.0
6.29,101.69357253796132,0.647816005033027,51.95273195519927,100.0,10.461051820883785,5.2,1469.4241900836978,561.0,41.0,50.0,22870.0,17861.607556850307,21.1,10600.0,4500.0,20.0,4521.0,3.6152629552209463,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.27867235233552,228.0113270988021,396.890328502474,1.1400032797446245,398.2891770553515,83.44817654779706,210.78583933373216,104.07997303582485,100.0
6.3,101.64673357085258,0.6475716732842858,51.96204267274518,100.0,10.458495240361575,5.2,1470.4645192455314,561.0,41.0,50.0,22870.0,17863.11175669291,21.1,10600.0,4500.0,20.0,4521.0,3.614623810090394,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.33557400548122,228.06154403711653,396.88645992307795,1.1388917569263257,398.27785075187177,83.44720941213605,210.86847905329145,103.98633983030405,100.0
6.3100000000000005,101.60100021314398,0.6473333116739713,51.971103621459896,100.0,10.45600129290742,5.2,1471.50392396359,561.0,41.0,50.0,22870.0,17864.580316980366,21.1,10600.0,4500.0,20.0,4521.0,3.614000323226855,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.39108333746546,228.11035585745276,396.88267713468497,1.1378069027667335,398.26681761677065,83.44626522609704,210.94911148877148,103.8949914477655,100.0
6.32,101.55634435048177,0.64710078407461,51.979922271309384,100.0,10.453568377259378,5.2,1472.54242661965,561.0,41.0,50.0,22870.0,17866.01414966626,21.1,10600.0,4500.0,20.0,4521.0,3.6133920943148445,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.44523745758733,228.15780642913967,396.8789781075193,1.1367480165547204,398.25605365132776,83.44534349980093,211.02779771472336,103.80587047318659,100.0
6.33,101.51273796467052,0.6468739182286325,51.98850663923368,100.0,10.4511947447807,5.2,1473.5800491358618,561.0,41.0,50.0,22870.0,17867.41416311718,21.1,10600.0,4500.0,20.0,4521.0,3.612798686195175,10.0,100.0,10.0,1.7,30.0,500.0,0.1,25.0,1.0,2500.0,12.0,1.0,165.4980747013183,228.2039437461551,396.875360950997,1.1357144076193355,398.2455562494375,83.44444359737304,211.104587331442,103.71891380162546,100.0
