Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b
1.51,2.3741053600921923e-11,1.17447072578436e-12,9.998819648053186e-09,4.334681683876138e-14,9.992140554773697e-11,9.00056103825901e-14,4.581656492283693e-16,2.2617726450702783e-14,1.599998765986301e-07,6.651138711936147e-15,8.999998181169262e-08,8.029282613307563e-15,1.0150773625887847e-14,1.3999999995374628e-06,6.99999997467741e-10,2.5270552801450358e-18,2.8240005319839293e-26,3.752705488084516e-26,5.203457083563744e-21,5.203457083563744e-21,1.9999999927649748e-08,7.234960130075507e-17,3.5683986332205186e-22,2.933735433345681e-22,4.680686322253084e-21,2.499996097764603e-09,9.909975603495915e-17,3.803135639480673e-15,3.3999999997351506e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.559831830232907e-13,5.4427132102530297e-14,1.9070348171070679e-16,1.1699348251870003e-14,1.0536566099805625e-19,1.4963852085539313e-13,-1.263715496947392e-13,1.9741848998894804e-14,9.45058908704964e-16,6.414319065993288e-18,2.5637446086196937e-25,4.5180220957701355e-25,1.5162331680870216e-20,3.752705488084516e-29,2.8240005319839293e-29,1.8326625902837972e-16,2.533380037740187e-21,1.974010588512157e-20,2.5053832012292823e-35,2.0247663134788428e-16,5.320484319249723e-15,2.147829486806656e-22,4.590286129154526e-16,1.1299176781038775e-22,1.6911188859411823e-17,1.1060118771511286e-17,3.389721076527091e-17,1.357063587042167e-13,1.4452708703953612e-14,3.077218500229303e-25,1.8629220001745074e-20
1.52,2.3732951098601117e-11,1.1820290631095148e-12,9.998811970948269e-09,4.359404695660307e-14,9.992098015033346e-11,9.126316987878906e-14,4.674906088698082e-16,2.27612598993471e-14,1.5999987509364757e-07,6.6951975283433235e-15,8.999998161172162e-08,8.085060585533048e-15,1.0294797483464308e-14,1.3999999995280234e-06,6.999999974016225e-10,2.593011172559636e-18,2.955608192513655e-26,3.9312967507029596e-26,5.3660267316785315e-21,5.3660267316785315e-21,1.999999992576065e-08,7.423866989585422e-17,3.735175969196718e-22,3.071054164150532e-22,4.914279156180285e-21,2.4999960425185038e-09,1.0112201808365851e-16,3.856359477082781e-15,3.3999999997299422e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.556999196663532e-13,5.440751237397414e-14,1.9179101857157603e-16,1.1862802581379381e-14,1.0751006601428666e-19,1.5047672880276297e-13,-1.2720866551084307e-13,1.9830488839468736e-14,9.582632834042298e-16,6.5448684998829725e-18,2.6679746852899213e-25,4.728576286604393e-25,1.5558067035357818e-20,3.93129675070296e-29,2.955608192513655e-29,1.869962428537993e-16,2.6353990175283406e-21,2.0660605660374418e-20,2.753354611513339e-35,2.053054032456898e-16,5.355725344373674e-15,2.2041590023427367e-22,4.654421663448547e-16,1.186306988207694e-22,1.7151132606089242e-17,1.1285223297220797e-17,3.409054471735583e-17,1.365675593960826e-13,1.4553109053959487e-14,3.2236633355764264e-25,1.950119394235588e-20
1.53,2.3724851623947353e-11,1.1895845689052515e-12,9.998804295016375e-09,4.384107646696408e-14,9.99205566075738e-11,9.252893580108211e-14,4.769464165931242e-16,2.2904622245926276e-14,1.5999987358025753e-07,6.739185966050675e-15,8.999998141085537e-08,8.140733174769121e-15,1.0439819575572159e-14,1.3999999995184511e-06,6.999999973341997e-10,2.660267518626149e-18,3.0915849301704606e-26,4.115890041024454e-26,5.532490908393999e-21,5.532490908393999e-21,1.9999999923834285e-08,7.616500457438749e-17,3.907492763220061e-22,3.2129374457587264e-22,5.155949781265626e-21,2.4999959868944945e-09,1.0317279353200705e-16,3.909932711129163e-15,3.3999999997246623e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.55416762448077e-13,5.438790139598158e-14,1.9287767121744957e-16,1.2027323369115006e-14,1.0968455921065197e-19,1.513143139501938e-13,-1.2804444411046353e-13,1.9919201051140667e-14,9.71553825577183e-16,6.677249806874861e-18,2.7757254992561185e-25,4.946120390894927e-25,1.5961605111756894e-20,4.115890041024454e-29,3.091584930170461e-29,1.9077856591071038e-16,2.740836872156649e-21,2.1611642974949487e-20,3.0220254686732235e-35,2.0815262915121972e-16,5.390910025821739e-15,2.261603165273509e-22,4.718975725473037e-16,1.2446462770967283e-22,1.739273941149472e-17,1.1513486495625636e-17,3.428372179438956e-17,1.3742773347555766e-13,1.4653319714584418e-14,3.375029833640052e-25,2.0402152780567913e-20
1.54,2.371675517552527e-11,1.1971372444965999e-12,9.99879662024234e-09,4.408790959140985e-14,9.992013493318923e-11,9.380289556626788e-14,4.865341654784807e-16,2.3047813267088978e-14,1.599998720584734e-07,6.783103125977066e-15,8.999998120909676e-08,8.196297892620517e-15,1.0585839431196562e-14,1.3999999995087448e-06,6.999999972654572e-10,2.728839654993032e-18,3.2320026886731444e-26,4.3065847305215097e-26,5.702902554135737e-21,5.702902554135737e-21,1.9999999921870214e-08,7.812904502231106e-17,4.085440192621193e-22,3.3594604230726794e-22,5.405833754881603e-21,2.4999959308928326e-09,1.0525232220977649e-16,3.963854844289573e-15,3.3999999997193103e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.551337113169634e-13,5.4368299158532305e-14,1.9396345822310099e-16,1.2192908977040277e-14,1.1188939189662918e-19,1.5215129341833455e-13,-1.2887886841094552e-13,2.0007995405463192e-14,9.84930403100204e-16,6.811478290089759e-18,2.8870898407794696e-25,5.1707695083304e-25,1.6373037929958192e-20,4.30658473052151e-29,3.2320026886731443e-29,1.9461366543113605e-16,2.8497834565156102e-21,2.2593720318978156e-20,3.3127815745232463e-35,2.1101828066347597e-16,5.426037644373246e-15,2.3201774329352827e-22,4.783947673484719e-16,1.3049682683206863e-22,1.7636008490917515e-17,1.174493475368091e-17,3.447674529763625e-17,1.3828687960253388e-13,1.4753336206716932e-14,3.531399479027638e-25,2.1332573686511512e-20
1.55,2.37086617518995e-11,1.2046870912085895e-12,9.99878894661099e-09,4.433455055150582e-14,9.991971514091095e-11,9.508503659114504e-14,4.962549486060408e-16,2.319083273948385e-14,1.5999987052830862e-07,6.8269481090413594e-15,8.999998100644879e-08,8.251752250691974e-15,1.0732856579322684e-14,1.3999999994989029e-06,6.999999971953796e-10,2.7987429183087403e-18,3.376933411740504e-26,4.503480190666634e-26,5.877314609329333e-21,5.877314609329333e-21,1.999999991986799e-08,8.01312309255812e-17,4.26910943473076e-22,3.5106982409948046e-22,5.664066634400707e-21,2.4999958745137754e-09,1.0736084394673861e-16,4.0181253792337626e-15,3.3999999997138867e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.54850766221514e-13,5.4348705651596536e-14,1.9504839816323954e-16,1.2359557767123352e-14,1.1412481538093096e-19,1.5298768432783406e-13,-1.2971192132963388e-13,2.0096881673988934e-14,9.983928838496717e-16,6.947569252648436e-18,3.002162167754403e-25,5.402638738592935e-25,1.679245750985244e-20,4.503480190666634e-29,3.3769334117405043e-29,1.9850197864709818e-16,2.962330221166337e-21,2.360734018259177e-20,3.627078046179564e-35,2.1390232938144776e-16,5.46110748080765e-15,2.3798973816045052e-22,4.84933686574032e-16,1.3673056854292708e-22,1.7880939059646894e-17,1.1979594458341731e-17,3.466961852836007e-17,1.391449964369031e-13,1.4853154051245554e-14,3.692853756346639e-25,2.229293383031701e-20
1.56,2.3700571351634688e-11,1.2122341103662504e-12,9.998781274107166e-09,4.458100356881744e-14,9.991929724447022e-11,9.637534629251226e-14,5.061098590559678e-16,2.3333680439759552e-14,1.5999986898977658e-07,6.870720016162421e-15,8.999998080291433e-08,8.307093760588228e-15,1.0880870548935689e-14,1.3999999994889244e-06,6.999999971239513e-10,2.8699926452217333e-18,3.526449043091338e-26,4.706675792932337e-26,6.055780014400377e-21,6.055780014400377e-21,1.999999991782719e-08,8.217200197015409e-17,4.458591666879413e-22,3.6667260444275173e-22,5.93078397719544e-21,2.4999958177575816e-09,1.0949859857266515e-16,4.0727438186314866e-15,3.399999999708389e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.545679271102348e-13,5.432912086513519e-14,1.9613250961251047e-16,1.2527268101337145e-14,1.1639108097150603e-19,1.5382350379934127e-13,-1.3054358578387353e-13,2.0185869628270505e-14,1.0119411357019655e-15,7.085537997671617e-18,3.1210386203839737e-25,5.641843181358077e-25,1.72199558713304e-20,4.706675792932337e-29,3.5264490430913384e-29,2.0244394279061774e-16,3.0785702248314514e-21,2.4653005055921592e-20,3.96644160281783e-35,2.168047469041112e-16,5.496118815904544e-15,2.440778706874247e-22,4.915142660496563e-16,1.431691251972186e-22,1.8127530332972098e-17,1.2217491996563193e-17,3.4862344787825165e-17,1.400020826385573e-13,1.495276876905881e-14,3.8594741502045156e-25,2.3283710382114736e-20
1.57,2.369248397329547e-11,1.2197783032946122e-12,9.9987736027157e-09,4.4827272864910134e-14,9.991888125759824e-11,9.767381208716819e-14,5.160999899084251e-16,2.3476356144564745e-14,1.5999986744289073e-07,6.9144179482591146e-15,8.999998059849639e-08,8.362319933914013e-15,1.1029880869020745e-14,1.3999999994788085e-06,6.999999970511572e-10,2.9426041723804664e-18,3.6806215264444444e-26,4.916270908791125e-26,6.238351709774458e-21,6.238351709774458e-21,1.9999999915747357e-08,8.425179784198599e-17,4.653978066397798e-22,3.827618978273231e-22,6.2061213406382905e-21,2.499995760624508e-09,1.1166582591732788e-16,4.1277096651524965e-15,3.3999999997028185e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.542851939316315e-13,5.430954478909974e-14,1.972158111454948e-16,1.2696038341659283e-14,1.1868843997553862e-19,1.546587689535049e-13,-1.313738446910094e-13,2.0274969039860526e-14,1.0255750265334652e-15,7.225399828279997e-18,3.243817035840771e-25,5.8884979362947335e-25,1.76556250342828e-20,4.9162709087911255e-29,3.6806215264444446e-29,2.064399950937143e-16,3.1985981468417328e-21,2.5731217429098766e-20,4.332472889510086e-35,2.1972550483042956e-16,5.5310709304436475e-15,2.502837224040805e-22,4.981364416010176e-16,1.4981576914991348e-22,1.8375781526182404e-17,1.2458653755300418e-17,3.5054927377295704e-17,1.4085813686738846e-13,1.5052175881045224e-14,4.0313421452087224e-25,2.430538051203502e-20
1.58,2.3684399615446476e-11,1.2273196713187047e-12,9.998765932421422e-09,4.507336266134937e-14,9.991846719402625e-11,9.898042139191153e-14,5.262264342435759e-16,2.361885963054808e-14,1.5999986588766447e-07,6.958041006250304e-15,8.999998039319783e-08,8.417428282274071e-15,1.1179887068563015e-14,1.3999999994685537e-06,6.999999969769818e-10,3.0165928364333973e-18,3.8395228055186227e-26,5.1323649097155115e-26,6.425082635877164e-21,6.425082635877164e-21,1.9999999913628057e-08,8.637105822703311e-17,4.855359810616562e-22,3.9934521874343614e-22,6.490214282101755e-21,2.4999957031148114e-09,1.138627658104985e-16,4.183022421466546e-15,3.3999999996971735e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.540025666342121e-13,5.428997741343234e-14,1.9829832133670937e-16,1.28658668500721e-14,1.2101714369944816e-19,1.554934969109736e-13,-1.3220268096838632e-13,2.0364189680311617e-14,1.0392944242205502e-15,7.36717004759422e-18,3.3705969629133974e-25,6.142718103065117e-25,1.8099557018600384e-20,5.132364909715512e-29,3.8395228055186226e-29,2.1049057278840635e-16,3.3225102995384945e-21,2.6842479792254312e-20,4.726848838140972e-35,2.226645747593532e-16,5.5659631052048124e-15,2.5660888685004452e-22,5.04800149053788e-16,1.5667377275598196e-22,1.8625691854567057e-17,1.27031061215085e-17,3.5247369598035844e-17,1.4171315778328848e-13,1.5151370908093328e-14,4.208539225966719e-25,2.5358421390208196e-20
1.59,2.367631827665236e-11,1.2348582157635575e-12,9.99875826320917e-09,4.5319277179700565e-14,9.991805506748545e-11,1.0029516162354091e-13,5.364902851415835e-16,2.376119067435822e-14,1.5999986432411121e-07,7.001588291054853e-15,8.999998018702166e-08,8.472416317273135e-15,1.1330888676547662e-14,1.3999999994581593e-06,6.999999969014097e-10,3.0919739740289828e-18,4.0032248240326683e-26,5.355057167178002e-26,6.616025733134084e-21,6.616025733134084e-21,1.9999999911468855e-08,8.85302228112517e-17,5.062828076866353e-22,4.1643008168133224e-22,6.783198358958327e-21,2.4999956452287506e-09,1.1608965808194887e-16,4.23868159024339e-15,3.399999999691454e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.537200451664869e-13,5.427041872806577e-14,1.99380058760607e-16,1.3036751988562626e-14,1.2337744344888959e-19,1.5632770479239587e-13,-1.3303007753334916e-13,2.0453541321176416e-14,1.0530991966395995e-15,7.510863958734897e-18,3.5014796766384915e-25,6.404618781324692e-25,1.8551843844173898e-20,5.355057167178002e-29,4.003224824032668e-29,2.145961131067114e-16,3.450404640631704e-21,2.798729463551926e-20,5.151325065403199e-35,2.2562192828981987e-16,5.600794620968031e-15,2.6305496961562535e-22,5.115053242336401e-16,1.6374640837039423e-22,1.8877260533415318e-17,1.295087548214255e-17,3.543967475130973e-17,1.4256714404614932e-13,1.525034937109164e-14,4.391146877085961e-25,2.6443310186764598e-20
1.6,2.3668239955477736e-11,1.2423939379542007e-12,9.998750595063772e-09,4.5565020641529174e-14,9.991764489170708e-11,1.0161802019885501e-13,5.46892635682611e-16,2.3903349052643813e-14,1.599998627522444e-07,7.045058903591627e-15,8.999997997997079e-08,8.52728155051594e-15,1.1482885221959855e-14,1.399999999447624e-06,6.999999968244256e-10,3.1687629218156794e-18,4.171799525705382e-26,5.584447052651106e-26,6.811233941970807e-21,6.811233941970807e-21,1.999999990926931e-08,9.072973128059795e-17,5.2764740424778185e-22,4.340240011312528e-22,7.085209128580504e-21,2.4999955869665823e-09,1.1834674256145065e-16,4.294686674152778e-15,3.399999999685659e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.534376294769664e-13,5.425086872292342e-14,2.0046104199157648e-16,1.3208692119122552e-14,1.2576959052875253e-19,1.5716140971842027e-13,-1.338560173032428e-13,2.054303373400755e-14,1.0669892116669924e-15,7.65649686482259e-18,3.6365681929183077e-25,6.674315070722128e-25,1.9012577530894078e-20,5.584447052651106e-29,4.171799525705382e-29,2.1875705328064548e-16,3.58238078551384e-21,2.9166164449024436e-20,5.607738307872287e-35,2.285975370207546e-16,5.635564758513427e-15,2.696235883835119e-22,5.182519029662465e-16,1.7103694834812044e-22,1.9130486778016443e-17,1.3201988224157664e-17,3.563184613838154e-17,1.434200943158629e-13,1.5349106790928692e-14,4.579246583173906e-25,2.7560524071834556e-20
1.61,2.3660164650487266e-11,1.249926839215664e-12,9.998742927970068e-09,4.581059726840063e-14,9.991723668042238e-11,1.029489845346525e-13,5.57434578946822e-16,2.404533454205352e-14,1.5999986117207742e-07,7.08845194477949e-15,8.999997977204815e-08,8.582021493607223e-15,1.163587623378476e-14,1.3999999994369464e-06,6.99999996746014e-10,3.2469750164419444e-18,4.345318854255561e-26,5.820633937607333e-26,7.010760202812922e-21,7.010760202812922e-21,1.9999999907028976e-08,9.297002332102811e-17,5.496388884781607e-22,4.5213449158343935e-22,7.396382148340779e-21,2.499995528328564e-09,1.2063425907877563e-16,4.3510371758644664e-15,3.3999999996797877e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.531553195141657e-13,5.423132738791944e-14,2.015412896039425e-16,1.3381685603748236e-14,1.281938362431617e-19,1.5799462880969503e-13,-1.3468048319541199e-13,2.063267669035767e-14,1.0809643371791077e-15,7.804084068977822e-18,3.7759672831238427e-25,6.951922070899241e-25,1.9481850098651666e-20,5.820633937607333e-29,4.345318854255561e-29,2.2297383054222355e-16,3.71854001952949e-21,3.037959172290063e-20,6.098008894160604e-35,2.3159137255106956e-16,5.670272798621259e-15,2.7631637297148463e-22,5.250398210772795e-16,1.7854866504413068e-22,1.9385369803659692e-17,1.3456470734508953e-17,3.5823887060515395e-17,1.4427200725232113e-13,1.5447638688493002e-14,4.7729198288380125e-25,2.87105402155484e-20
1.62,2.365209236024557e-11,1.2574569208729766e-12,9.998735261912885e-09,4.605601128188038e-14,9.991683044736253e-11,1.0428804204773203e-13,5.681172080143796e-16,2.4187146919236e-14,1.5999985958362375e-07,7.131766515537306e-15,8.999997956325669e-08,8.636633658151723e-15,1.1789861241007539e-14,1.3999999994261258e-06,6.999999966661594e-10,3.3266255945562357e-18,4.5238547534020027e-26,6.063717193519193e-26,7.214657456086018e-21,7.214657456086018e-21,1.999999990474742e-08,9.525153861849839e-17,5.722663781108363e-22,4.707690675281334e-22,7.716852975611644e-21,2.4999954693149534e-09,1.2295244746369557e-16,4.4077325980482065e-15,3.3999999996738403e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.528731152265986e-13,5.421179471295852e-14,2.026208201719658e-16,1.3555730804440656e-14,1.3065043189547612e-19,1.588273791868685e-13,-1.355034581272015e-13,2.07224799617794e-14,1.0950244410523247e-15,7.953640874321071e-18,3.9197834886835216e-25,7.23755488149094e-25,1.9959753567337414e-20,6.063717193519193e-29,4.523854753402003e-29,2.2724688212345925e-16,3.8589853102006855e-21,3.1628078947278455e-20,6.624143254150658e-35,2.3460340647966476e-16,5.704918022071929e-15,2.831349653761384e-22,5.318690143924115e-16,1.862848308133949e-22,1.9641908825634324e-17,1.3714349400151514e-17,3.601580081897549e-17,1.45122881515416e-13,1.55459405846731e-14,4.972248098685737e-25,2.989383578803647e-20
1.63,2.36440230833173e-11,1.264984184251169e-12,9.998727596877062e-09,4.6301266903533855e-14,9.991642620625879e-11,1.0563518015489226e-13,5.789416159654468e-16,2.43287859608399e-14,1.599998579868967e-07,7.175001716783938e-15,8.999997935359935e-08,8.691115555754174e-15,1.1944839772613354e-14,1.3999999994151607e-06,6.999999965848468e-10,3.407729992807007e-18,4.7074791668635027e-26,6.313796191859188e-26,7.422978642215681e-21,7.422978642215681e-21,1.9999999902424197e-08,9.757471685896501e-17,5.955389908788733e-22,4.899352434555759e-22,8.046757167765592e-21,2.499995409926008e-09,1.2530154754598219e-16,4.464772443373751e-15,3.3999999996678153e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,7.525910165627829e-13,5.419227068793615e-14,2.036996522698432e-16,1.3730826083205418e-14,1.3313962878828925e-19,1.5965967797058853e-13,-1.3632492501595608e-13,2.081245331982538e-14,1.1091693911630217e-15,8.10518258397277e-18,4.068125135657424e-25,7.531328602125167e-25,2.0446379956842043e-20,6.313796191859188e-29,4.707479166863503e-29,2.315766452563649e-16,4.003821319407974e-21,3.291212861228848e-20,7.188236465307692e-35,2.3763361040542724e-16,5.739499709645971e-15,2.9008101981761793e-22,5.38739418737315e-16,1.94248718010883e-22,1.9900103059229582e-17,1.3975650608040447e-17,3.6207590715025944e-17,1.459727157650394e-13,1.5644008000357513e-14,5.177312877324534e-25,3.111088795942907e-20
