Time,SAM,A,P,S,D,aS,aD,Met,ORN,AcCoA,CoA,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz,Keq,Kdodc,Ksodc,Kdssat,Ksssat,Kdsamdc,Kssamdc,Kdantz,Ksantz,R,C,Kaccoa,Kcoa,cytosol,ODC,SAMdc,SSAT_for_S,SSAT_for_D,PAO_for_aD,PAO_for_aS,SpdS,SpmS,MAT,VCoA,VacCoA,P_efflux,aD_efflux
2.22,0.5379863756857922,0.006715751590084585,11.921895138372284,0.010294834292559982,0.0419647237804489,1.440307069549287e-06,0.0020052213723816617,50.0,300.0,39.5,160.0,11.586182617759922,0.44134978453620133,2.4465828332124295,0.5496516336326476,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.640417304006535,0.024942562132656124,2.4557415029898915e-05,0.00011966174189928389,0.0014799581384332377,2.480384359131789e-05,0.024393473111304752,0.00022706775745402522,0.24605990069423733,0.47400000000000003,0.64,0.11921895138372283,2.0052213723816616e-05
2.23,0.5401965174677353,0.006719042752459712,12.017056068084893,0.010296866611193473,0.04220635899867114,1.4378461487480664e-06,0.001991471687112579,50.0,300.0,39.5,160.0,11.63050396475473,0.44051231418491277,2.455594875580022,0.5495418189953537,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.677177511048034,0.025144112311905165,2.4515608581078285e-05,0.00012012216271004308,0.0014698043093807974,2.4761365100540935e-05,0.024580086562266883,0.00022847439629955626,0.24605502401096208,0.47400000000000003,0.64,0.12017056068084893,1.991471687112579e-05
2.24,0.5424045918483638,0.006722466823964801,12.112572992935684,0.010298913491327511,0.04244984663373848,1.4353919495401298e-06,0.0019778291384985095,50.0,300.0,39.5,160.0,11.674802734638602,0.4396766302748387,2.464602907834542,0.5494320268074349,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.713917594773955,0.02534629293312236,2.447391757845442e-05,0.00012058571716441195,0.0014597295663045958,2.4719001573260028e-05,0.024767721850782107,0.0002298962676407233,0.24605015208244074,0.47400000000000003,0.64,0.12112572992935684,1.9778291384985096e-05
2.25,0.5446105925804016,0.006726019594090512,12.208445666386972,0.010300975084846922,0.042695196854643326,1.4329444757752977e-06,0.001964292961775851,50.0,300.0,39.5,160.0,11.719078858851669,0.43884273009097885,2.4736069148786743,0.5493222570681443,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.750637494163552,0.02554910178621597,2.4432342092248012e-05,0.00012105241172308699,0.001449733344970416,2.4676753076268112e-05,0.02495637135460275,0.00023133337846595816,0.24604528492190328,0.47400000000000003,0.64,0.12208445666386972,1.964292961775851e-05
2.2600000000000002,0.5468145134474907,0.006729697766150711,12.304673841426046,0.010303051540524591,0.042942418892582004,1.430503734057673e-06,0.0019508623836457524,50.0,300.0,39.5,160.0,11.763332269658443,0.4380106108930041,2.482606881779402,0.5492125097767241,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.787337148895725,0.025752536652214657,2.4390882182072654e-05,0.00012152225007854257,0.0014398150748667438,2.4634619724264915e-05,0.025146030436376816,0.00023278575724372497,0.2460404225425097,0.47400000000000003,0.64,0.12304673841426046,1.9508623836457525e-05
2.27,0.5490163482515289,0.006733497699011498,12.401257270503825,0.010305143008697672,0.04319152230158557,1.4280697297366253e-06,0.001937536643160457,50.0,300.0,39.5,160.0,11.807562898458954,0.43718026996057335,2.4916027934315066,0.5491027849324517,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.824016497943914,0.02595659531125679,2.4349537910348097e-05,0.00012199523675298793,0.0014299741945804111,2.4592601610149706e-05,0.025336692870595947,0.00023425342214256518,0.24603556495737824,0.47400000000000003,0.64,0.12401257270503825,1.9375366431604572e-05
2.2800000000000002,0.5512160908075943,0.006737414902602224,12.498195705510295,0.010307249643142443,0.04344251746395517,1.425642465299418e-06,0.0019243150000974353,50.0,300.0,39.5,160.0,11.851770675111636,0.4363517046115025,2.50059463442266,0.5489930825346574,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.86067547901287,0.026161275546061784,2.430830934761693e-05,0.0001224713785201204,0.001420210157961969,2.4550698777077573e-05,0.02552834890379412,0.00023573636756438852,0.2460307121795965,0.47400000000000003,0.64,0.12498195705510295,1.9243150000974354e-05
2.29,0.5534137349583534,0.006741445469915451,12.59548889784427,0.01030937159575248,0.043695414155576116,1.4232219449337538e-06,0.0019111967111892759,50.0,300.0,39.5,160.0,11.895955529855343,0.43552491215019135,2.509582389416374,0.548883402582673,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.897314030137776,0.026366575132585876,2.426719655735392e-05,0.00012295068033391793,0.0014105224166265924,2.4508911297786378e-05,0.025720990552422572,0.00023723460088492145,0.24602586422218947,0.47400000000000003,0.64,0.1259548889784427,1.911196711189276e-05
2.3000000000000003,0.5556092745685726,0.006745585531350644,12.693136598386833,0.010311509018566508,0.043950222092597704,1.4208081727892395e-06,0.001898181039181161,50.0,300.0,39.5,160.0,11.940117392576985,0.4346998898872749,2.51856604300608,0.5487737450758511,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.93393208907496,0.026572491843534597,2.4226199601775075e-05,0.00012343314688596964,0.0014009104266219509,2.4467239244368587e-05,0.025914609600266605,0.00023874812852662052,0.2460210210981321,0.47400000000000003,0.64,0.12693136598386834,1.898181039181161e-05
2.31,0.5578027035251156,0.0067498312547141625,12.791138557501299,0.010313662063768403,0.04420695093143316,1.4184011529773867e-06,0.0018852672528308734,50.0,300.0,39.5,160.0,11.984256192811513,0.4338766351396239,2.5275455797151283,0.5486641100135654,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,9.970529593301954,0.026779023448351865,2.418531854184685e-05,0.00012391878260790314,0.001391373648428217,2.4425682688270936e-05,0.02610919760099122,0.000240276955949954,0.24601618282034884,0.47400000000000003,0.64,0.127911385575013,1.8852672528308734e-05
2.32,0.5599940157369455,0.006754178845219266,12.889494525033248,0.010315830883687194,0.044465610268759684,1.416000889571611e-06,0.0018724546269087894,50.0,300.0,39.5,160.0,12.028371859741927,0.4330551452303443,2.5365209839967893,0.5485544973952109,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.007106480017553,0.02698616771320953,2.4144553437295413e-05,0.00012440759167380028,0.0013819115469580672,2.4384241700294018e-05,0.02630474588074944,0.0002418210876447745,0.24601134940171396,0.47400000000000003,0.64,0.1288949452503325,1.8724546269087896e-05
2.33,0.5621832051535417,0.006758625760512847,12.988204250058368,0.010318015626942373,0.04472620841726141,1.4136073855968403e-06,0.0018597424154951035,50.0,300.0,39.5,160.0,12.072464324978597,0.43223541742345356,2.545492240788725,0.5484449072201201,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.043662688454429,0.027193922395225157,2.4103904334197648e-05,0.00012489957456613004,0.0013725235718860772,2.4342916333840283e-05,0.02650125025791619,0.00024338055979546288,0.24600652085501087,0.47400000000000003,0.64,0.1298820425005837,1.8597424154951035e-05
2.34,0.5643702657207729,0.006763167799629901,13.087267481486542,0.010320216447679227,0.04498875533878947,1.4112206454502835e-06,0.0018471299159562044,50.0,300.0,39.5,160.0,12.116533515900366,0.4314174490803886,2.5544593341845427,0.5483353394877627,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.080198154338483,0.02740228525609565,2.4063371294784245e-05,0.00012539473632806251,0.0013632092047765358,2.4301706665045907e-05,0.02669869982736075,0.0002449553625669487,0.24600169719302942,0.47400000000000003,0.64,0.13087267481486542,1.8471299159562045e-05
2.35,0.5665551914155742,0.006767801390578396,13.18668396758716,0.010322433498311441,0.04525326033939892,1.4088406729991189e-06,0.001834616418670161,50.0,300.0,39.5,160.0,12.160579360887319,0.43060123753701696,2.563422248477732,0.548225794197589,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.116712814242987,0.027611254051448167,2.40229543740172e-05,0.0001258930800753066,0.001353967922049237,2.4260612761244616e-05,0.026897085742096073,0.000246545500908613,0.24599687842848944,0.47400000000000003,0.64,0.1318668396758716,1.8346164186701612e-05
2.36,0.5687379762378844,0.006772523058493007,13.286453456099453,0.010324666931208393,0.04551973260523525,1.4064674720227678e-06,0.0018222012187151723,50.0,300.0,39.5,160.0,12.204601788104183,0.4297867801322311,2.5723809679189493,0.5481162713490664,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.153206604576324,0.02782082653327759,2.3982653625052647e-05,0.00012639460850984995,0.001344799203589599,2.421963468829873e-05,0.027096399187071324,0.00024815098049174605,0.24599206457405853,0.47400000000000003,0.64,0.13286453456099453,1.8222012187151725e-05
2.37,0.5709186142099496,0.00677732937969826,13.38657569424206,0.010326916898840882,0.045788181248820274,1.4041010462510945e-06,0.0018098836168791218,50.0,300.0,39.5,160.0,12.248600725395269,0.4289740742104178,2.581335476695064,0.5480067709416822,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.1896794614946,0.028031000450148853,2.394246909972087e-05,0.00012689932405281798,0.0013357025334923478,2.4178772511232156e-05,0.027296631206832355,0.000249771806489402,0.2459872556423538,0.47400000000000003,0.64,0.13386575694242062,1.809883616879122e-05
2.38,0.5730970993763238,0.006782216981708534,13.487050428712994,0.010329183553781138,0.04605861530905208,1.4017413993644059e-06,0.0017976629196595829,50.0,300.0,39.5,160.0,12.292576100284458,0.4281631171214583,2.590285758929153,0.5478972929749437,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.22613132090171,0.02824177354718373,2.3902400848536404e-05,0.00012740722884715367,0.0013266774000615167,2.413802629422991e-05,0.027497772710385053,0.00025140798358370975,0.24598245164594149,0.47400000000000003,0.64,0.13487050428712993,1.7976629196595828e-05
2.39,0.575273425809922,0.006787182810174992,13.587877405543482,0.01033146704799451,0.04633104348011233,1.3993885340092958e-06,0.0017855384311287032,50.0,300.0,39.5,160.0,12.336527840945317,0.4273539061997656,2.599231798874195,0.5477878374483486,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.26256211925658,0.028453143565563103,2.3862448917951674e-05,0.00012791832400579965,0.0013177232898147087,2.409739608383625e-05,0.02769981555452806,0.00025305952343725874,0.24597765259732393,0.47400000000000003,0.64,0.13587877405543483,1.7855384311287032e-05
2.4,0.5774475876117585,0.006792224117349632,13.689056370104248,0.01033376753287009,0.04660547412318133,1.397042451841175e-06,0.0017735094532847625,50.0,300.0,39.5,160.0,12.380455876159166,0.42654643876519005,2.608173580904699,0.5476784043613852,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.298971793538296,0.028665108242473036,2.382261335049975e-05,0.00012843260965379264,0.0013088396877420716,2.4056881909679526e-05,0.027902752537323616,0.000254726444629596,0.24597285850894018,0.47400000000000003,0.64,0.1368905637010425,1.7735094532847627e-05
2.41,0.5796195788872323,0.006797337416300629,13.790587067678274,0.010336085161995513,0.04688191632846425,1.3947031573797756e-06,0.0017615753179220763,50.0,300.0,39.5,160.0,12.424360131514632,0.4257407122051431,2.6171110887579014,0.5475689937136514,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.335360278083893,0.028877665313029682,2.3782894195593527e-05,0.00012895008788239658,0.0013000261007951092,2.401648385029359e-05,0.028106573156962182,0.00025640874327620774,0.24596806939321814,0.47400000000000003,0.64,0.13790587067678275,1.7615753179220764e-05
2.42,0.5817893937726845,0.006802519652081514,13.892469242819368,0.010338420088049461,0.04716037872583307,1.39237065369139e-06,0.001749735350940045,50.0,300.0,39.5,160.0,12.468240533663742,0.4249367238826274,2.6260443063835455,0.5474596055047226,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.371727508129839,0.02909081250815977,2.3743291497438732e-05,0.00012947075943932636,0.0012912820315818052,2.397620195940473e-05,0.02831126833654857,0.00025810642570073223,0.24596328526251607,0.47400000000000003,0.64,0.1389246924281937,1.749735350940045e-05
2.43,0.5839570264269821,0.006807767830530815,13.994702639555499,0.010340772463786589,0.04744086986179197,1.390044943757379e-06,0.0017379888836553446,50.0,300.0,39.5,160.0,12.512097008972988,0.4241344711653866,2.6349732176745464,0.5473502397341928,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.408073418689641,0.029304547555243067,2.3703805298880744e-05,0.0001299946247826504,0.00128260698670388,2.3936036289294282e-05,0.028516828940867073,0.00025981949814697533,0.24595850612914125,0.47400000000000003,0.64,0.13994702639555498,1.7379888836553445e-05
2.44,0.5861224710315166,0.006813079018272061,14.097287001388743,0.010343142442037514,0.04772339819947719,1.387726030474172e-06,0.0017263352528019329,50.0,300.0,39.5,160.0,12.55592948352329,0.4233339514259054,2.643897806466989,0.547240896401675,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.444397944553883,0.029518868178097783,2.3664435641414933e-05,0.00013052168408361604,0.001274000476756792,2.3895986890798216e-05,0.028723245782952204,0.0002615479668002541,0.24595373200534984,0.47400000000000003,0.64,0.14097287001388745,1.726335252801933e-05
2.45,0.5882857217902053,0.006818450342713776,14.200222071295341,0.010345530175708816,0.04800797211865717,1.3854139166532667e-06,0.0017147738005310437,50.0,300.0,39.5,160.0,12.599737883110022,0.4225351620414094,2.6528180565401316,0.5471315755068012,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.480701020290278,0.02973377209696643,2.3625182565196913e-05,0.00013105193722945851,0.001265462016329723,2.3856053813306702e-05,0.028930509630725257,0.0002632918378095438,0.24594896290334703,0.47400000000000003,0.64,0.1420022207129534,1.7147738005310438e-05
2.46,0.5904467729443094,0.006823879318988963,14.303507591201985,0.010347935817437176,0.0482945995758091,1.3831086042444169e-06,0.0017033038558787407,50.0,300.0,39.5,160.0,12.643522135662142,0.4217381003456841,2.6617339520997207,0.5470222770491461,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.516982582256677,0.029949257030914486,2.358604610563179e-05,0.00013158538288533786,0.0012569911103393614,2.3816237091581265e-05,0.02913861259481277,0.00026505112685049076,0.24594419883525437,0.47400000000000003,0.64,0.14303507591201986,1.7033038558787407e-05
2.47,0.5926056187424859,0.0068293631892324316,14.407143303044142,0.010350359520288352,0.04858328879108119,1.3808100959055179e-06,0.001691924772218749,50.0,300.0,39.5,160.0,12.687282166353274,0.42094276372644557,2.6706454768012384,0.5469130010283809,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.553242564532983,0.030165320692928405,2.354702630030041e-05,0.00013212202040347032,0.0012485872816483943,2.3776536772394542e-05,0.029347545370283556,0.0002668258400627266,0.24593943981317576,0.47400000000000003,0.64,0.14407143303044143,1.691924772218749e-05
2.48,0.5947622534549649,0.006834899235364828,14.511128948265034,0.010352801437426276,0.048874047923086805,1.3785183942594276e-06,0.0016806359095324034,50.0,300.0,39.5,160.0,12.731017899916106,0.42014914957924565,2.679552614212293,0.5468037474442016,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.58948090084709,0.03038196079222183,2.350812318569411e-05,0.00013266184892044496,0.001240250057990994,2.373695290191902e-05,0.02955729853689729,0.0002686159829970171,0.24593468584916617,0.47400000000000003,0.64,0.14511128948265034,1.6806359095324034e-05
2.49,0.5969166713784978,0.006840484888240846,14.61546426764085,0.0103552617219976,0.049166884955421784,1.3762335016346288e-06,0.0016694366282216174,50.0,300.0,39.5,160.0,12.774729261450018,0.4193572552913863,2.688455347973979,0.546694516296302,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.625697525246936,0.030599175035024802,2.346933679608334e-05,0.00013320486704699626,0.0012319789674103648,2.369748552132548e-05,0.029767863033043396,0.0002704215638699842,0.2459299369552209,0.47400000000000003,0.64,0.14615464267640849,1.6694366282216173e-05
2.5,0.5990688668325854,0.006846117644462723,14.720149001413944,0.010357740527219687,0.04946180778315441,1.3739554202628824e-06,0.0016583262938242853,50.0,300.0,39.5,160.0,12.818416175805554,0.4185670782541794,2.697353661677893,0.5465853075843939,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.66189237158837,0.030816961123954458,2.343066716439855e-05,0.00013375107311066654,0.0012237735417359708,2.3658134670136712e-05,0.029979229814196515,0.00027224259118537844,0.2459251931432837,0.47400000000000003,0.64,0.14720149001413943,1.6583262938242855e-05
2.5100000000000002,0.6012188341594791,0.006851795066380238,14.82518288929288,0.01036023800638062,0.04975882421282554,1.3716841522792253e-06,0.0016473042770142777,50.0,300.0,39.5,160.0,12.862078567584426,0.41777861586294635,2.706247538866145,0.5464761213082071,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.698065373535192,0.03103531675800104,2.339211432224035e-05,0.00013430046515863818,0.0012156333165835277,2.3618900386227087e-05,0.030191389860618856,0.0002740790737673515,0.24592045442524701,0.47400000000000003,0.64,0.1482518288929288,1.6473042770142777e-05
2.52,0.6033665677266996,0.006857514797678751,14.930565670347331,0.010362754312937872,0.05005794194432873,1.3694196998210053e-06,0.0016363699506239473,50.0,300.0,39.5,160.0,12.905716361557268,0.41699186550926565,2.7151369631148596,0.5463669574674755,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.734216464906822,0.03125423963341112,2.335367829968107e-05,0.00013485304090924552,0.0012075578291584402,2.3579782707540822e-05,0.0304043342533489,0.000275931021257977,0.24591572081294621,0.47400000000000003,0.64,0.14930565670347332,1.6363699506239474e-05
2.5300000000000002,0.6055120619397153,0.0068632746418028235,15.036297082479592,0.010365289601014743,0.05035916847974978,1.3671620655261107e-06,0.001625522674664297,50.0,300.0,39.5,160.0,12.949329484765439,0.41620682454196994,2.7240219184543433,0.5462578160618704,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.770345581427186,0.0314737274482161,2.331535912421999e-05,0.0001354087974974451,0.001199546607204959,2.3540781680737457e-05,0.03061805452949925,0.00027779844651523375,0.24591099231813188,0.47400000000000003,0.64,0.15036297082479594,1.625522674664297e-05
2.54,0.6076553112005921,0.006869072306162476,15.142376864148451,0.010367844023781138,0.05066251142070447,1.3649112509078925e-06,0.0016147618451845805,50.0,300.0,39.5,160.0,12.992917859665633,0.4154234903943618,2.7329023879986547,0.5461486970912197,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,10.806452655020477,0.031693777887484356,2.3277156824218255e-05,0.00013596773231923338,0.0011915992050508183,2.350189733299018e-05,0.030832541569481228,0.00027968135804047476,0.24590626895256082,0.47400000000000003,0.64,0.15142376864148452,1.6147618451845806e-05
