Time,Rapamycin_Dose,Cytosolic_Rapamycin,Raptor,Rictor,mTOR_Rapamycin,mTORC1_Rapamycin,mTORC1,mTORC2,mTOR,K_abs_Rapam,K_el_Rapam,K_syn_mTOR,K_deg_mTOR,K_syn_Raptor,K_deg_Raptor,K_syn_Rictor,K_deg_Rictor,k_form_C1,k_diss_C1,k_form_C2,k_diss_C2,k_form_mTOR_Rapam,k_diss_mTOR_Rapam,k_form_C1_Rapam,k_diss_C1_Rapam,k_forward_Raptor_release,k_reverse_Raptor_release,compartment,Absorption_of_Rapamycin,Elimination_of_rapamycin,Synthesis_of_mTOR,Degradation_of_mTOR,Synthesis_of_Raptor,Degradation_of_Raptor,Synthesis_of_Rictor,Degradation_of_Rictor,mTORC1_formation_and_dissociation,mTORC2_formation_and_dissociation,mTOR___Rapamycin_association_sequestration_and_dissociation,mTORC1___Rapamycin_association_sequestration_and_dissociation,Releasing_Raptor_from_mTORC1___rapamycin_complex
102.5,0.0,0.0,4.799152227772698e-08,1.3242474138773955e-08,0.0,0.0,2.7216782780610716e-07,7.510025208767688e-08,2.835469011780144e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354690117801443e-16,2.15e-27,4.799152227772698e-16,5.9e-28,1.3242474138773955e-16,-2.9049752292655084e-16,-8.015803155804098e-17,0.0,0.0,0.0
105.0,0.0,0.0,4.799152179727138e-08,1.3242474006200105e-08,0.0,0.0,2.7216782708677655e-07,7.510025188918938e-08,2.835469032675149e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354690326751493e-16,2.15e-27,4.799152179727138e-16,5.9e-28,1.3242474006200106e-16,-2.904780146989844e-16,-8.015264743943387e-17,0.0,0.0,0.0
107.5,0.0,0.0,4.799152131681578e-08,1.3242473873626255e-08,0.0,0.0,2.7216782636744595e-07,7.510025169070189e-08,2.8354690535701542e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354690535701543e-16,2.15e-27,4.799152131681578e-16,5.9e-28,1.3242473873626255e-16,-2.904585097801404e-16,-8.014726497518799e-17,0.0,0.0,0.0
110.0,0.0,0.0,4.799152083636018e-08,1.3242473741052406e-08,0.0,0.0,2.7216782564811534e-07,7.51002514922144e-08,2.8354690744651594e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354690744651593e-16,2.15e-27,4.799152083636018e-16,5.9e-28,1.3242473741052407e-16,-2.9043900155257394e-16,-8.014188333812272e-17,0.0,0.0,0.0
112.5,0.0,0.0,4.799152035590458e-08,1.3242473608478556e-08,0.0,0.0,2.7216782492878473e-07,7.51002512937269e-08,2.8354690953601648e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469095360165e-16,2.15e-27,4.799152035590458e-16,5.9e-28,1.3242473608478556e-16,-2.904194999424524e-16,-8.013650170105745e-17,0.0,0.0,0.0
115.0,0.0,0.0,4.799151987544898e-08,1.3242473475904706e-08,0.0,0.0,2.721678242094541e-07,7.510025109523941e-08,2.83546911625517e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354691162551703e-16,2.15e-27,4.799151987544898e-16,5.9e-28,1.3242473475904707e-16,-2.9040000494977574e-16,-8.013112337271463e-17,0.0,0.0,0.0
117.5,0.0,0.0,4.799151939499338e-08,1.3242473343330858e-08,0.0,0.0,2.7216782349012346e-07,7.510025089675191e-08,2.835469137150175e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354691371501753e-16,2.15e-27,4.799151939499338e-16,5.9e-28,1.3242473343330859e-16,-2.9038050664837664e-16,-8.012574339001058e-17,0.0,0.0,0.0
120.0,0.0,0.0,4.799151891453778e-08,1.3242473210757008e-08,0.0,0.0,2.7216782277079286e-07,7.510025069826442e-08,2.8354691580451802e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354691580451803e-16,2.15e-27,4.799151891453779e-16,5.9e-28,1.3242473210757008e-16,-2.9036101496442244e-16,-8.012036506166776e-17,0.0,0.0,0.0
122.5,0.0,0.0,4.799151843408218e-08,1.3242473078183158e-08,0.0,0.0,2.7216782205146225e-07,7.510025049977693e-08,2.8354691789401853e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469178940185e-16,2.15e-27,4.799151843408218e-16,5.9e-28,1.324247307818316e-16,-2.903415332066356e-16,-8.011498838768617e-17,0.0,0.0,0.0
125.0,0.0,0.0,4.799151795362658e-08,1.3242472945609309e-08,0.0,0.0,2.7216782133213164e-07,7.510025030128942e-08,2.8354691998351905e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354691998351907e-16,2.15e-27,4.799151795362658e-16,5.9e-28,1.3242472945609308e-16,-2.9032204483140384e-16,-8.010961088652396e-17,0.0,0.0,0.0
127.5,0.0,0.0,4.799151747317098e-08,1.3242472813035459e-08,0.0,0.0,2.7216782061280103e-07,7.510025010280192e-08,2.8354692207301956e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354692207301957e-16,2.15e-27,4.799151747317098e-16,5.9e-28,1.324247281303546e-16,-2.9030256638233944e-16,-8.010423586690359e-17,0.0,0.0,0.0
130.0,0.0,0.0,4.799151699271538e-08,1.3242472680461609e-08,0.0,0.0,2.7216781989347043e-07,7.510024990431443e-08,2.8354692416252007e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354692416252007e-16,2.15e-27,4.799151699271538e-16,5.9e-28,1.3242472680461608e-16,-2.902830912419975e-16,-8.009886250164445e-17,0.0,0.0,0.0
132.5,0.0,0.0,4.799151651225978e-08,1.324247254788776e-08,0.0,0.0,2.721678191741398e-07,7.510024970582694e-08,2.835469262520206e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354692625202057e-16,2.15e-27,4.799151651225978e-16,5.9e-28,1.324247254788776e-16,-2.9026361610165554e-16,-8.00934891363853e-17,0.0,0.0,0.0
135.0,0.0,0.0,4.799151603180418e-08,1.324247241531391e-08,0.0,0.0,2.721678184548092e-07,7.510024950733944e-08,2.835469283415211e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469283415211e-16,2.15e-27,4.799151603180418e-16,5.9e-28,1.3242472415313909e-16,-2.902441475787585e-16,-8.008811577112616e-17,0.0,0.0,0.0
137.5,0.0,0.0,4.799151555134858e-08,1.324247228274006e-08,0.0,0.0,2.721678177354786e-07,7.510024930885195e-08,2.835469304310216e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469304310216e-16,2.15e-27,4.799151555134858e-16,5.9e-28,1.324247228274006e-16,-2.902246823645839e-16,-8.008274488740885e-17,0.0,0.0,0.0
140.0,0.0,0.0,4.799151507089298e-08,1.324247215016621e-08,0.0,0.0,2.72167817016148e-07,7.510024911036446e-08,2.8354693252052212e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469325205221e-16,2.15e-27,4.799151507089299e-16,5.9e-28,1.3242472150166211e-16,-2.902052171504093e-16,-8.007737400369154e-17,0.0,0.0,0.0
142.5,0.0,0.0,4.799151459043738e-08,1.324247201759236e-08,0.0,0.0,2.721678162968174e-07,7.510024891187696e-08,2.8354693461002264e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469346100226e-16,2.15e-27,4.799151459043738e-16,5.9e-28,1.324247201759236e-16,-2.901857585536796e-16,-8.007200477433546e-17,0.0,0.0,0.0
145.0,0.0,0.0,4.799151410998178e-08,1.324247188501851e-08,0.0,0.0,2.7216781557748673e-07,7.510024871338947e-08,2.8354693669952315e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354693669952317e-16,2.15e-27,4.799151410998178e-16,5.9e-28,1.3242471885018512e-16,-2.90166293339505e-16,-8.006663637216e-17,0.0,0.0,0.0
147.5,0.0,0.0,4.799151362952618e-08,1.3242471752444662e-08,0.0,0.0,2.721678148581561e-07,7.510024851490198e-08,2.8354693878902366e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354693878902367e-16,2.15e-27,4.799151362952618e-16,5.9e-28,1.3242471752444663e-16,-2.9014684466894266e-16,-8.006126796998452e-17,0.0,0.0,0.0
150.0,0.0,0.0,4.799151314907058e-08,1.3242471619870812e-08,0.0,0.0,2.721678141388255e-07,7.510024831641448e-08,2.8354694087852417e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354694087852417e-16,2.15e-27,4.799151314907058e-16,5.9e-28,1.3242471619870812e-16,-2.9012739268965786e-16,-8.005590122217028e-17,0.0,0.0,0.0
152.5,0.0,0.0,4.799151266861498e-08,1.3242471487296963e-08,0.0,0.0,2.721678134194949e-07,7.510024811792699e-08,2.835469429680247e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469429680247e-16,2.15e-27,4.799151266861498e-16,5.9e-28,1.3242471487296963e-16,-2.9010794732781796e-16,-8.005053447435604e-17,0.0,0.0,0.0
155.0,0.0,0.0,4.799151218815938e-08,1.3242471354723113e-08,0.0,0.0,2.721678127001643e-07,7.51002479194395e-08,2.835469450575252e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469450575252e-16,2.15e-27,4.799151218815938e-16,5.9e-28,1.3242471354723112e-16,-2.900885052747005e-16,-8.004517020808363e-17,0.0,0.0,0.0
157.5,0.0,0.0,4.799151170770378e-08,1.3242471222149263e-08,0.0,0.0,2.721678119808337e-07,7.510024772095199e-08,2.835469471470257e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469471470257e-16,2.15e-27,4.799151170770378e-16,5.9e-28,1.3242471222149264e-16,-2.900690665303055e-16,-8.003980511463061e-17,0.0,0.0,0.0
160.0,0.0,0.0,4.799151122724818e-08,1.3242471089575413e-08,0.0,0.0,2.721678112615031e-07,7.51002475224645e-08,2.8354694923652623e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469492365262e-16,2.15e-27,4.799151122724819e-16,5.9e-28,1.3242471089575413e-16,-2.9004962447718807e-16,-8.003444167553882e-17,0.0,0.0,0.0
162.5,0.0,0.0,4.799151074679258e-08,1.3242470957001564e-08,0.0,0.0,2.721678105421725e-07,7.5100247323977e-08,2.8354695132602674e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354695132602676e-16,2.15e-27,4.799151074679258e-16,5.9e-28,1.3242470957001564e-16,-2.9003019565896043e-16,-8.002907989080825e-17,0.0,0.0,0.0
165.0,0.0,0.0,4.799151026633698e-08,1.3242470824427714e-08,0.0,0.0,2.7216780982284187e-07,7.51002471254895e-08,2.8354695341552725e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354695341552726e-16,2.15e-27,4.7991510266336985e-16,5.9e-28,1.3242470824427713e-16,-2.900107668407328e-16,-8.002371810607768e-17,0.0,0.0,0.0
167.5,0.0,0.0,4.799150978588138e-08,1.3242470691853864e-08,0.0,0.0,2.7216780910351127e-07,7.510024692700201e-08,2.8354695550502776e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354695550502776e-16,2.15e-27,4.799150978588138e-16,5.9e-28,1.3242470691853864e-16,-2.8999133802250514e-16,-8.001835797570834e-17,0.0,0.0,0.0
170.0,0.0,0.0,4.7991509305425783e-08,1.3242470559280014e-08,0.0,0.0,2.7216780838418066e-07,7.510024672851452e-08,2.8354695759452828e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354695759452826e-16,2.15e-27,4.799150930542578e-16,5.9e-28,1.3242470559280013e-16,-2.8997191251299994e-16,-8.001299784533899e-17,0.0,0.0,0.0
172.5,0.0,0.0,4.799150882497018e-08,1.3242470426706164e-08,0.0,0.0,2.7216780766485005e-07,7.510024653002703e-08,2.835469596840288e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469596840288e-16,2.15e-27,4.799150882497018e-16,5.9e-28,1.3242470426706165e-16,-2.899524969296621e-16,-8.000764019651149e-17,0.0,0.0,0.0
175.0,0.0,0.0,4.7991508344514583e-08,1.3242470294132315e-08,0.0,0.0,2.721678069455194e-07,7.510024633153953e-08,2.835469617735293e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469617735293e-16,2.15e-27,4.799150834451458e-16,5.9e-28,1.3242470294132316e-16,-2.8993307472887935e-16,-8.000228254768398e-17,0.0,0.0,0.0
177.5,0.0,0.0,4.799150786405898e-08,1.3242470161558465e-08,0.0,0.0,2.721678062261888e-07,7.510024613305204e-08,2.835469638630298e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469638630298e-16,2.15e-27,4.799150786405898e-16,5.9e-28,1.3242470161558465e-16,-2.8991366245426396e-16,-7.999692572603709e-17,0.0,0.0,0.0
180.0,0.0,0.0,4.7991507383603383e-08,1.3242470028984617e-08,0.0,0.0,2.721678055068582e-07,7.510024593456454e-08,2.8354696595253033e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469659525303e-16,2.15e-27,4.799150738360339e-16,5.9e-28,1.3242470028984616e-16,-2.89894253488371e-16,-7.99915689043902e-17,0.0,0.0,0.0
182.5,0.0,0.0,4.799150690314778e-08,1.3242469896410767e-08,0.0,0.0,2.7216780478752757e-07,7.510024573607705e-08,2.8354696804203084e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354696804203086e-16,2.15e-27,4.799150690314778e-16,5.9e-28,1.3242469896410768e-16,-2.898748478312005e-16,-7.998621456428514e-17,0.0,0.0,0.0
185.0,0.0,0.0,4.7991506422692183e-08,1.3242469763836917e-08,0.0,0.0,2.7216780406819696e-07,7.510024553758956e-08,2.8354697013153135e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354697013153136e-16,2.15e-27,4.799150642269219e-16,5.9e-28,1.3242469763836917e-16,-2.8985544217403003e-16,-7.998086022418008e-17,0.0,0.0,0.0
187.5,0.0,0.0,4.799150594223658e-08,1.3242469631263067e-08,0.0,0.0,2.7216780334886635e-07,7.510024533910205e-08,2.8354697222103187e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354697222103186e-16,2.15e-27,4.799150594223658e-16,5.9e-28,1.3242469631263068e-16,-2.898360464430269e-16,-7.997550753843625e-17,0.0,0.0,0.0
190.0,0.0,0.0,4.7991505461780983e-08,1.3242469498689218e-08,0.0,0.0,2.7216780262953575e-07,7.510024514061456e-08,2.8354697431053238e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469743105324e-16,2.15e-27,4.799150546178098e-16,5.9e-28,1.3242469498689217e-16,-2.898166474033013e-16,-7.997015485269242e-17,0.0,0.0,0.0
192.5,0.0,0.0,4.799150498132538e-08,1.3242469366115368e-08,0.0,0.0,2.7216780191020514e-07,7.510024494212706e-08,2.835469764000329e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469764000329e-16,2.15e-27,4.799150498132538e-16,5.9e-28,1.3242469366115369e-16,-2.897972549810206e-16,-7.99648029941292e-17,0.0,0.0,0.0
195.0,0.0,0.0,4.7991504500869783e-08,1.3242469233541518e-08,0.0,0.0,2.7216780119087453e-07,7.510024474363957e-08,2.835469784895334e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469784895334e-16,2.15e-27,4.799150450086978e-16,5.9e-28,1.3242469233541518e-16,-2.8977786586746235e-16,-7.995945361710782e-17,0.0,0.0,0.0
197.5,0.0,0.0,4.799150402041418e-08,1.3242469100967668e-08,0.0,0.0,2.721678004715439e-07,7.510024454515207e-08,2.8354698057903392e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469805790339e-16,2.15e-27,4.799150402041418e-16,5.9e-28,1.324246910096767e-16,-2.8975848006262656e-16,-7.995410424008644e-17,0.0,0.0,0.0
200.0,0.0,0.0,4.7991503539958584e-08,1.3242468968393819e-08,0.0,0.0,2.721677997522133e-07,7.510024434666458e-08,2.8354698266853443e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354698266853446e-16,2.15e-27,4.799150353995859e-16,5.9e-28,1.3242468968393818e-16,-2.8973909425779077e-16,-7.994875569024567e-17,0.0,0.0,0.0
202.5,0.0,0.0,4.799150305950298e-08,1.3242468835819969e-08,0.0,0.0,2.7216779903288266e-07,7.510024414817709e-08,2.8354698475803494e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354698475803496e-16,2.15e-27,4.799150305950298e-16,5.9e-28,1.324246883581997e-16,-2.897197117616774e-16,-7.994340796758552e-17,0.0,0.0,0.0
205.0,0.0,0.0,4.7991502579047384e-08,1.3242468703246119e-08,0.0,0.0,2.7216779831355205e-07,7.51002439496896e-08,2.8354698684753546e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354698684753546e-16,2.15e-27,4.799150257904739e-16,5.9e-28,1.3242468703246118e-16,-2.89700335883009e-16,-7.99380627264672e-17,0.0,0.0,0.0
207.5,0.0,0.0,4.799150209859178e-08,1.324246857067227e-08,0.0,0.0,2.7216779759422144e-07,7.51002437512021e-08,2.8354698893703597e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354698893703595e-16,2.15e-27,4.799150209859178e-16,5.9e-28,1.324246857067227e-16,-2.8968096662178544e-16,-7.993271665816827e-17,0.0,0.0,0.0
210.0,0.0,0.0,4.7991501618136184e-08,1.324246843809842e-08,0.0,0.0,2.7216779687489084e-07,7.51002435527146e-08,2.8354699102653648e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.835469910265365e-16,2.15e-27,4.799150161813618e-16,5.9e-28,1.3242468438098419e-16,-2.89661590743117e-16,-7.992737141704995e-17,0.0,0.0,0.0
212.5,0.0,0.0,4.799150113768058e-08,1.3242468305524571e-08,0.0,0.0,2.7216779615556023e-07,7.510024335422711e-08,2.8354699311603703e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354699311603705e-16,2.15e-27,4.799150113768058e-16,5.9e-28,1.3242468305524572e-16,-2.8964222809933836e-16,-7.992202617593164e-17,0.0,0.0,0.0
215.0,0.0,0.0,4.7991500657224984e-08,1.3242468172950722e-08,0.0,0.0,2.721677954362296e-07,7.510024315573962e-08,2.8354699520553754e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354699520553755e-16,2.15e-27,4.799150065722498e-16,5.9e-28,1.3242468172950721e-16,-2.8962286214683727e-16,-7.991668341635516e-17,0.0,0.0,0.0
217.5,0.0,0.0,4.799150017676938e-08,1.3242468040376872e-08,0.0,0.0,2.72167794716899e-07,7.510024295725213e-08,2.8354699729503805e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354699729503805e-16,2.15e-27,4.799150017676938e-16,5.9e-28,1.3242468040376873e-16,-2.8960350281178107e-16,-7.991134148395929e-17,0.0,0.0,0.0
220.0,0.0,0.0,4.7991499696313784e-08,1.3242467907803022e-08,0.0,0.0,2.721677939975684e-07,7.510024275876462e-08,2.8354699938453857e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,0.0,0.0,1.6e-27,2.8354699938453855e-16,2.15e-27,4.799149969631379e-16,5.9e-28,1.3242467907803022e-16,-2.8958414678544733e-16,-7.990599955156342e-17,0.0,0.0,0.0
