Cytosolic_Rapamycin_2_task1,Rapamycin_Dose_1_task1,Raptor_3_task1,Rictor_4_task1,_1_task1,mTORC1_7_task1,mTORC1_Rapamycin_6_task1,mTORC2_8_task1,mTOR_9_task1,mTOR_Rapamycin_5_task1
1.7367306982019676e-18,1.6e-19,4.799146558763218e-08,1.324245849685846e-08,397.5,2.721677428993811e-07,2.1996820462159045e-17,7.510022866433968e-08,2.8354714769902113e-08,9.557022587117003e-18
1.762849159500913e-18,1.6e-19,4.799146510726348e-08,1.3242458364327177e-08,400.0,2.721677421794572e-07,2.2502746913972013e-17,7.51002284658095e-08,2.8354714978720756e-08,9.818611588722521e-18
1.788813364827188e-18,1.6e-19,4.799146462689608e-08,1.3242458231796021e-08,402.5,2.7216774145953824e-07,2.30024697367969e-17,7.510022826727919e-08,2.8354715187539136e-08,1.0081879972969495e-17
1.8146243176643023e-18,1.6e-19,4.7991464146529836e-08,1.3242458099264966e-08,405.0,2.721677407396241e-07,2.3496273607621163e-17,7.51002280687488e-08,2.8354715396357335e-08,1.0346569649558765e-17
1.8402829384226605e-18,1.6e-19,4.7991463666164614e-08,1.3242457966733983e-08,407.5,2.721677400197146e-07,2.3984424153848187e-17,7.510022787021834e-08,2.8354715605175414e-08,1.0612441490947023e-17
1.865790076511091e-18,1.6e-19,4.7991463185800265e-08,1.3242457834203047e-08,410.0,2.7216773929980957e-07,2.446716811602498e-17,7.510022767168782e-08,2.8354715813993438e-08,1.0879275158947974e-17
1.891147392478549e-18,1.6e-19,4.799146270543672e-08,1.3242457701672113e-08,412.5,2.72167738579909e-07,2.494472433792212e-17,7.510022747315731e-08,2.835471602281147e-08,1.1146877322358232e-17
1.916354937294518e-18,1.6e-19,4.7991462225073804e-08,1.3242457569141184e-08,415.0,2.721677378600128e-07,2.5417315462363134e-17,7.51002272746268e-08,2.8354716231629557e-08,1.1415052140012279e-17
1.9414139301147585e-18,1.6e-19,4.7991461744711454e-08,1.3242457436610229e-08,417.5,2.721677371401208e-07,2.5885129815256888e-17,7.510022707609632e-08,2.835471644044775e-08,1.1683636875310222e-17
1.966325833798388e-18,1.6e-19,4.7991461264349607e-08,1.324245730407921e-08,420.0,2.7216773642023287e-07,2.634833539748962e-17,7.510022687756591e-08,2.8354716649266094e-08,1.1952488737780457e-17
1.991090529422702e-18,1.6e-19,4.7991460783988123e-08,1.324245717154814e-08,422.5,2.7216773570034905e-07,2.6807124095255706e-17,7.510022667903555e-08,2.835471685808462e-08,1.2221442330465384e-17
2.015709302291274e-18,1.6e-19,4.7991460303626944e-08,1.3242457039016993e-08,425.0,2.721677349804692e-07,2.726163439650928e-17,7.510022648050526e-08,2.8354717066903368e-08,1.2490384218299204e-17
2.0401829842226832e-18,1.6e-19,4.7991459823266e-08,1.3242456906485753e-08,427.5,2.7216773426059325e-07,2.7712008834912418e-17,7.510022628197509e-08,2.8354717275722374e-08,1.2759197180748902e-17
2.0645123280158485e-18,1.6e-19,4.7991459342905215e-08,1.3242456773954412e-08,430.0,2.721677335407212e-07,2.815839809374433e-17,7.5100226083445e-08,2.8354717484541668e-08,1.30277557784729e-17
2.0886981449384165e-18,1.6e-19,4.799145886254454e-08,1.324245664142296e-08,432.5,2.7216773282085287e-07,2.860091574258969e-17,7.510022588491504e-08,2.835471769336128e-08,1.3295971458236471e-17
2.1127413139261402e-18,1.6e-19,4.79914583821839e-08,1.3242456508891385e-08,435.0,2.7216773210098826e-07,2.9039682729475016e-17,7.51002256863852e-08,2.8354717902181228e-08,1.3563748090555994e-17
2.1366427548949938e-18,1.6e-19,4.7991457901823266e-08,1.3242456376359673e-08,437.5,2.7216773138112735e-07,2.947481406478364e-17,7.51002254878555e-08,2.8354718111001548e-08,1.3830995297749844e-17
2.1604032901644736e-18,1.6e-19,4.799145742146258e-08,1.3242456243827816e-08,440.0,2.7216773066127e-07,2.990640493751464e-17,7.510022528932594e-08,2.835471831982225e-08,1.4097642446767003e-17
2.1840237474589323e-18,1.6e-19,4.7991456941101795e-08,1.3242456111295807e-08,442.5,2.7216772994141614e-07,3.033455734091446e-17,7.510022509079656e-08,2.835471852864336e-08,1.4363611964086556e-17
2.2075049777761276e-18,1.6e-19,4.799145646074088e-08,1.3242455978763635e-08,445.0,2.721677292215659e-07,3.075935903238164e-17,7.510022489226732e-08,2.8354718737464902e-08,1.4628840331485284e-17
2.230847831766066e-18,1.6e-19,4.79914559803798e-08,1.3242455846231293e-08,447.5,2.72167728501719e-07,3.118088969666698e-17,7.510022469373827e-08,2.835471894628688e-08,1.4893271952866974e-17
2.254053067289885e-18,1.6e-19,4.7991455500018516e-08,1.3242455713698778e-08,450.0,2.7216772778187557e-07,3.1599234522019816e-17,7.510022449520939e-08,2.8354719155109313e-08,1.515684568333735e-17
2.2771215137538275e-18,1.6e-19,4.7991455019656987e-08,1.3242455581166082e-08,452.5,2.7216772706203547e-07,3.201446163175205e-17,7.51002242966807e-08,2.8354719363932213e-08,1.5419517212413547e-17
2.3000539715380937e-18,1.6e-19,4.79914545392952e-08,1.3242455448633204e-08,455.0,2.7216772634219865e-07,3.242663865847032e-17,7.510022409815219e-08,2.8354719572755594e-08,1.5681242608790126e-17
2.322851243822883e-18,1.6e-19,4.7991454058933126e-08,1.3242455316100134e-08,457.5,2.721677256223652e-07,3.2835834423985026e-17,7.510022389962388e-08,2.8354719781579463e-08,1.5941976616108138e-17
2.345514113979754e-18,1.6e-19,4.799145357857074e-08,1.3242455183566871e-08,460.0,2.72167724902535e-07,3.3242104719241645e-17,7.510022370109575e-08,2.8354719990403836e-08,1.6201686865215757e-17
2.36804337854909e-18,1.6e-19,4.799145309820803e-08,1.324245505103341e-08,462.5,2.7216772418270796e-07,3.3645507293035486e-17,7.510022350256784e-08,2.835472019922872e-08,1.6460338887023436e-17
2.3904398359087744e-18,1.6e-19,4.7991452617844964e-08,1.3242454918499749e-08,465.0,2.721677234628841e-07,3.404609728581156e-17,7.510022330404013e-08,2.8354720408054117e-08,1.6717900679161426e-17
2.4127042652301967e-18,1.6e-19,4.799145213748153e-08,1.3242454785965885e-08,467.5,2.721677227430634e-07,3.4443921405279326e-17,7.510022310551262e-08,2.8354720616880038e-08,1.6974348535747296e-17
2.43483744521653e-18,1.6e-19,4.799145165711771e-08,1.3242454653431812e-08,470.0,2.7216772202324584e-07,3.483902983536626e-17,7.510022290698532e-08,2.835472082570649e-08,1.7229655152255842e-17
2.4568401522094702e-18,1.6e-19,4.799145117675349e-08,1.3242454520897533e-08,472.5,2.721677213034313e-07,3.523146636712758e-17,7.510022270845824e-08,2.8354721034533476e-08,1.7483799469215956e-17
2.4787131584052515e-18,1.6e-19,4.7991450696388866e-08,1.3242454388363042e-08,475.0,2.7216772058361986e-07,3.562127125507205e-17,7.510022250993136e-08,2.8354721243360998e-08,1.7736763825794757e-17
2.5004572221172595e-18,1.6e-19,4.7991450216023816e-08,1.324245425582834e-08,477.5,2.7216771986381147e-07,3.600848769671468e-17,7.51002223114047e-08,2.8354721452189067e-08,1.7988527511297158e-17
2.522073105328015e-18,2.3999999999999997e-19,4.799144973565833e-08,1.3242454123293424e-08,480.0,2.7216771914400605e-07,3.639315124075617e-17,7.510022211287826e-08,2.8354721661017678e-08,1.823907730376438e-17
2.8210846143522983e-18,2.3999999999999997e-19,4.7991449255293074e-08,1.3242453990761469e-08,482.5,2.721677184239826e-07,3.6995413199178486e-17,7.51002219143489e-08,2.8354721869825504e-08,1.8513581165904627e-17
2.9077483334534587e-18,2.3999999999999997e-19,4.799144877492894e-08,1.3242453858236795e-08,485.0,2.721677177037996e-07,3.77563132883603e-17,7.510022171581223e-08,2.8354722078617593e-08,1.881222586884907e-17
2.954288133261235e-18,2.3999999999999997e-19,4.799144829456748e-08,1.3242453725716093e-08,487.5,2.7216771698359574e-07,3.853537226897693e-17,7.510022151727158e-08,2.8354722287405342e-08,1.91218203402227e-17
2.9931342658387917e-18,2.3999999999999997e-19,4.799144781420982e-08,1.324245359319722e-08,490.0,2.721677162633958e-07,3.930681175308958e-17,7.510022131872913e-08,2.8354722496190864e-08,1.943923844263807e-17
3.0303547195158202e-18,2.3999999999999997e-19,4.7991447333856146e-08,1.324245346067935e-08,492.5,2.721677155432037e-07,4.006643316587071e-17,7.510022112018566e-08,2.8354722704974724e-08,1.976330234031479e-17
3.0670854163697526e-18,2.3999999999999997e-19,4.7991446853506283e-08,1.3242453328162174e-08,495.0,2.721677148230198e-07,4.081402860526129e-17,7.510022092164151e-08,2.8354722913757186e-08,2.009324516740352e-17
3.1035478600610483e-18,2.3999999999999997e-19,4.7991446373159914e-08,1.3242453195645557e-08,497.5,2.721677141028439e-07,4.1550086896734457e-17,7.51002207230968e-08,2.835472312253845e-08,2.0428419219750662e-17
3.139790439623825e-18,2.3999999999999997e-19,4.799144589281672e-08,1.3242453063129403e-08,500.0,2.721677133826758e-07,4.227518916735806e-17,7.510022052455163e-08,2.8354723331318677e-08,2.076823876780781e-17
3.1758147145685126e-18,2.3999999999999997e-19,4.799144541247638e-08,1.3242452930613646e-08,502.5,2.721677126625153e-07,4.2989908643405775e-17,7.510022032600605e-08,2.8354723540098034e-08,2.111216755054737e-17
3.211626292179033e-18,2.3999999999999997e-19,4.799144493213861e-08,1.3242452798098225e-08,505.0,2.721677119423621e-07,4.36947675132726e-17,7.510022012746015e-08,2.835472374887665e-08,2.1459716473894388e-17
3.2472274067037353e-18,2.3999999999999997e-19,4.799144445180314e-08,1.3242452665583085e-08,507.5,2.721677112222159e-07,4.439025753722171e-17,7.510021992891397e-08,2.8354723957654662e-08,2.1810429690184475e-17
3.28261920248661e-18,2.3999999999999997e-19,4.799144397146971e-08,1.3242452533068174e-08,510.0,2.7216771050207665e-07,4.507683867423965e-17,7.510021973036756e-08,2.8354724166432186e-08,2.21638839233006e-17
3.3178024440527537e-18,2.3999999999999997e-19,4.7991443491138107e-08,1.3242452400553446e-08,512.5,2.7216770978194406e-07,4.5754935430430844e-17,7.510021953182098e-08,2.8354724375209344e-08,2.2519691456098817e-17
3.3527781746887465e-18,2.3999999999999997e-19,4.799144301080811e-08,1.3242452268038857e-08,515.0,2.7216770906181793e-07,4.642493961422601e-17,7.510021933327425e-08,2.835472458398623e-08,2.2877496792048865e-17
3.387547649529505e-18,2.3999999999999997e-19,4.799144253047953e-08,1.3242452135524369e-08,517.5,2.7216770834169815e-07,4.708721371573911e-17,7.510021913472744e-08,2.8354724792762937e-08,2.3236973341348002e-17
3.4221121441855226e-18,2.3999999999999997e-19,4.799144205015219e-08,1.3242452003009942e-08,520.0,2.721677076215845e-07,4.7742091945891496e-17,7.510021893618057e-08,2.8354725001539552e-08,2.3597822539139748e-17
3.4564728856470107e-18,2.3999999999999997e-19,4.7991441569825925e-08,1.3242451870495547e-08,522.5,2.7216770690147697e-07,4.8389880919579125e-17,7.510021873763367e-08,2.8354725210316156e-08,2.3959773210704187e-17
3.490631092228584e-18,2.3999999999999997e-19,4.7991441089500586e-08,1.3242451737981151e-08,525.0,2.7216770618137524e-07,4.9030879850766604e-17,7.510021853908677e-08,2.8354725419092824e-08,2.4322561508803194e-17
3.5245879391952025e-18,2.3999999999999997e-19,4.799144060917602e-08,1.3242451605466726e-08,527.5,2.7216770546127934e-07,4.9665354367767717e-17,7.510021834053991e-08,2.8354725627869617e-08,2.468595688445138e-17
3.558344615266615e-18,2.3999999999999997e-19,4.799144012885211e-08,1.3242451472952247e-08,530.0,2.72167704741189e-07,5.0293560359342234e-17,7.51002181419931e-08,2.8354725836646596e-08,2.504973838915033e-17
3.591902289512735e-18,2.3999999999999997e-19,4.799143964852874e-08,1.3242451340437687e-08,532.5,2.721677040211042e-07,5.0915726698524065e-17,7.510021794344636e-08,2.835472604542382e-08,2.5413711822603865e-17
3.625262139750968e-18,2.3999999999999997e-19,4.799143916820578e-08,1.3242451207923029e-08,535.0,2.721677033010249e-07,5.153206982423604e-17,7.510021774489975e-08,2.8354726254201344e-08,2.5777695213642428e-17
3.658425331478564e-18,2.3999999999999997e-19,4.799143868788316e-08,1.324245107540825e-08,537.5,2.721677025809508e-07,5.214278658157177e-17,7.510021754635324e-08,2.8354726462979206e-08,2.6141525972187493e-17
3.6913930252165395e-18,2.3999999999999997e-19,4.799143820756076e-08,1.324245094289333e-08,540.0,2.7216770186088194e-07,5.274808577806591e-17,7.510021734780688e-08,2.8354726671757455e-08,2.6505029420096974e-17
3.7241663755326504e-18,2.3999999999999997e-19,4.799143772723851e-08,1.3242450810378255e-08,542.5,2.721677011408182e-07,5.334813034862496e-17,7.510021714926069e-08,2.835472688053613e-08,2.686807644919727e-17
3.756746531529757e-18,2.3999999999999997e-19,4.799143724691634e-08,1.3242450677863009e-08,545.0,2.721677004207595e-07,5.3943068407998196e-17,7.510021695071466e-08,2.8354727089315264e-08,2.7230552564003518e-17
3.789134636564895e-18,2.3999999999999997e-19,4.7991436766594175e-08,1.3242450545347586e-08,547.5,2.721676997007058e-07,5.45330271905283e-17,7.510021675216882e-08,2.8354727298094883e-08,2.759236392409574e-17
3.821331812866583e-18,2.3999999999999997e-19,4.799143628627195e-08,1.3242450412831967e-08,550.0,2.7216769898065694e-07,5.5118176342038027e-17,7.510021655362318e-08,2.835472750687502e-08,2.79533742432862e-17
3.853339185060512e-18,2.3999999999999997e-19,4.799143580594962e-08,1.324245028031614e-08,552.5,2.721676982606129e-07,5.56986311236666e-17,7.510021635507775e-08,2.8354727715655702e-08,2.8313501293592345e-17
3.885157870769385e-18,2.3999999999999997e-19,4.7991435325627125e-08,1.32424501478001e-08,555.0,2.721676975405736e-07,5.627451078794017e-17,7.510021615653254e-08,2.8354727924436953e-08,2.867265869524586e-17
3.916788985045669e-18,2.3999999999999997e-19,4.79914348453044e-08,1.3242450015283833e-08,557.5,2.72167696820539e-07,5.684594226699289e-17,7.510021595798756e-08,2.8354728133218798e-08,2.903075222832307e-17
3.94823362982696e-18,2.3999999999999997e-19,4.799143436498141e-08,1.324244988276733e-08,560.0,2.721676961005091e-07,5.741302966288642e-17,7.510021575944281e-08,2.8354728342001253e-08,2.9387710288349135e-17
3.9794929079111e-18,2.3999999999999997e-19,4.799143388465811e-08,1.3242449750250583e-08,562.5,2.721676953804837e-07,5.797587640517953e-17,7.51002155608983e-08,2.835472855078434e-08,2.9743461746292095e-17
4.0105679128319865e-18,2.3999999999999997e-19,4.799143340433445e-08,1.3242449617733587e-08,565.0,2.721676946604628e-07,5.853457809918661e-17,7.510021536235405e-08,2.835472875956807e-08,3.0097943115697955e-17
4.041459730875683e-18,2.3999999999999997e-19,4.799143292401041e-08,1.3242449485216332e-08,567.5,2.721676939404464e-07,5.908922495470891e-17,7.510021516381007e-08,2.835472896835247e-08,3.045109611513004e-17
4.072169440222378e-18,2.3999999999999997e-19,4.799143244368595e-08,1.3242449352698816e-08,570.0,2.7216769322043437e-07,5.963990305158359e-17,7.510021496526636e-08,2.8354729177137543e-08,3.080286640279491e-17
4.10269811680585e-18,2.3999999999999997e-19,4.7991431963361035e-08,1.3242449220181031e-08,572.5,2.7216769250042667e-07,6.018668747561239e-17,7.510021476672291e-08,2.8354729385923306e-08,3.115321043664789e-17
4.13304682939238e-18,2.3999999999999997e-19,4.7991431483035644e-08,1.3242449087662975e-08,575.0,2.721676917804233e-07,6.072964769299354e-17,7.510021456817973e-08,2.8354729594709768e-08,3.150209010390023e-17
4.163216639838109e-18,2.3999999999999997e-19,4.7991431002709755e-08,1.3242448955144642e-08,577.5,2.7216769106042423e-07,6.126884969559445e-17,7.510021436963684e-08,2.8354729803496937e-08,3.1849470583406137e-17
4.193208596546317e-18,2.3999999999999997e-19,4.7991430522383345e-08,1.3242448822626028e-08,580.0,2.7216769034042934e-07,6.180437969543245e-17,7.510021417109422e-08,2.8354730012284825e-08,3.2195296710068457e-17
4.2230237516274456e-18,2.3999999999999997e-19,4.7991430042056384e-08,1.3242448690107131e-08,582.5,2.721676896204386e-07,6.23362819796565e-17,7.510021397255191e-08,2.8354730221073437e-08,3.253955496541201e-17
4.2526631473894874e-18,2.3999999999999997e-19,4.7991429561728875e-08,1.3242448557587951e-08,585.0,2.721676889004521e-07,6.286460783559685e-17,7.510021377400988e-08,2.8354730429862777e-08,3.288222467412407e-17
4.282127819883884e-18,2.3999999999999997e-19,4.7991429081400796e-08,1.3242448425068484e-08,587.5,2.7216768818046965e-07,6.338940270929043e-17,7.510021357546813e-08,2.835473063865285e-08,3.322329081361502e-17
4.311418798723451e-18,2.3999999999999997e-19,4.7991428601072116e-08,1.3242448292548725e-08,590.0,2.7216768746049127e-07,6.391074984933538e-17,7.510021337692668e-08,2.8354730847443667e-08,3.3562700492934433e-17
4.340537107449939e-18,2.3999999999999997e-19,4.799142812074284e-08,1.3242448160028673e-08,592.5,2.7216768674051686e-07,6.442868220270014e-17,7.510021317838553e-08,2.8354731056235227e-08,3.3900450809123844e-17
4.3694837633005766e-18,2.3999999999999997e-19,4.799142764041295e-08,1.3242448027508329e-08,595.0,2.7216768602054654e-07,6.494323837318769e-17,7.510021297984467e-08,2.8354731265027532e-08,3.4236533046164346e-17
4.398259777236425e-18,2.3999999999999997e-19,4.799142716008244e-08,1.3242447894987692e-08,597.5,2.721676853005801e-07,6.545445582617477e-17,7.510021278130411e-08,2.835473147382058e-08,3.457093945112226e-17
4.426866157279192e-18,3.2e-19,4.79914266797513e-08,1.3242447762466758e-08,600.0,2.7216768458061763e-07,6.596239212080816e-17,7.510021258276383e-08,2.835473168261438e-08,3.490364208108458e-17
4.732789680190544e-18,3.2e-19,4.799142619942021e-08,1.32424476299487e-08,602.5,2.7216768386043824e-07,6.668721356341883e-17,7.510021238422069e-08,2.83547318913876e-08,3.525983419431372e-17
4.8264048966662555e-18,3.2e-19,4.799142571909005e-08,1.3242447497437844e-08,605.0,2.721676831401e-07,6.756988558207403e-17,7.510021218567034e-08,2.8354732100145276e-08,3.563967912437403e-17
4.879817250529495e-18,3.2e-19,4.799142523876235e-08,1.3242447364930886e-08,607.5,2.7216768241974187e-07,6.847003042863634e-17,7.510021198711613e-08,2.8354732308898813e-08,3.602999724747644e-17
4.925481966702146e-18,3.2e-19,4.7991424758438236e-08,1.3242447232425676e-08,610.0,2.721676816993885e-07,6.936185359234122e-17,7.510021178856016e-08,2.8354732517650328e-08,3.642766353010132e-17
4.969501925622875e-18,3.2e-19,4.7991424278117933e-08,1.3242447099921387e-08,612.5,2.721676809790438e-07,7.024113222165254e-17,7.510021159000328e-08,2.8354732726400383e-08,3.683150049823049e-17
5.0129701808626e-18,3.2e-19,4.799142379780126e-08,1.3242446967417715e-08,615.0,2.7216768025870836e-07,7.110769793580653e-17,7.510021139144577e-08,2.8354732935149238e-08,3.7240747208558503e-17
5.056135116355492e-18,3.2e-19,4.7991423317487876e-08,1.3242446834914522e-08,617.5,2.7216767953838185e-07,7.196202174898178e-17,7.510021119288779e-08,2.8354733143897086e-08,3.765475691883654e-17
5.099049889007274e-18,3.2e-19,4.799142283717747e-08,1.3242446702411715e-08,620.0,2.7216767881806397e-07,7.280468524991451e-17,7.510021099432943e-08,2.8354733352644098e-08,3.8072946281761174e-17
5.141706720369551e-18,3.2e-19,4.7991422356869736e-08,1.3242446569909226e-08,622.5,2.721676780977545e-07,7.363627387544092e-17,7.510021079577075e-08,2.8354733561390434e-08,3.8494782217456136e-17
5.184101978638868e-18,3.2e-19,4.7991421876564375e-08,1.3242446437406999e-08,625.0,2.721676773774533e-07,7.445732677066142e-17,7.510021059721181e-08,2.8354733770136225e-08,3.8919773969032084e-17
5.2262486321313075e-18,3.2e-19,4.7991421396261125e-08,1.3242446304904971e-08,627.5,2.7216767665716e-07,7.526833030314167e-17,7.510021039865268e-08,2.835473397888161e-08,3.934746847541803e-17
5.2681521195474965e-18,3.2e-19,4.7991420915959735e-08,1.3242446172403098e-08,630.0,2.7216767593687447e-07,7.606974090782448e-17,7.510021020009339e-08,2.8354734187626698e-08,3.9777449063847707e-17
5.3098094671098405e-18,3.2e-19,4.799142043565998e-08,1.3242446039901332e-08,632.5,2.721676752165964e-07,7.686198842833678e-17,7.5100210001534e-08,2.83547343963716e-08,4.020933289800649e-17
5.351221130767731e-18,3.2e-19,4.799141995536165e-08,1.3242445907399627e-08,635.0,2.7216767449632575e-07,7.76454695653141e-17,7.510020980297456e-08,2.8354734605116426e-08,4.06427669624813e-17
5.392387566791643e-18,3.2e-19,4.799141947506456e-08,1.3242445774897949e-08,637.5,2.721676737760623e-07,7.842055155687069e-17,7.51002096044151e-08,2.8354734813861264e-08,4.1077427443644166e-17
5.433311028718565e-18,3.2e-19,4.799141899476852e-08,1.324244564239626e-08,640.0,2.721676730558058e-07,7.918757362990188e-17,7.510020940585565e-08,2.83547350226062e-08,4.151301667652567e-17
5.473993433888883e-18,3.2e-19,4.7991418514473377e-08,1.3242445509894528e-08,642.5,2.7216767233555624e-07,7.994685124134771e-17,7.510020920729625e-08,2.835473523135131e-08,4.194926080950099e-17
5.514436020759671e-18,3.2e-19,4.7991418034178974e-08,1.324244537739272e-08,645.0,2.721676716153133e-07,8.069868077867589e-17,7.510020900873691e-08,2.835473544009666e-08,4.238590541331139e-17
5.554640634065135e-18,3.2e-19,4.7991417553885174e-08,1.324244524489081e-08,647.5,2.721676708950771e-07,8.144333050836495e-17,7.51002088101777e-08,2.835473564884232e-08,4.2822723379262e-17
