T,CAD,CD,HS,ICA,IKATP,IKCA,IKDR,INA,NS,QD,SD,VD,VS
6340.0,0.060384054,0.011989287,0.99390674,-0.035909612,0.78941423,0.00095081824,0.41678551,-0.86149603,0.0016693866,0.0025499351,0.016097197,-58.583073,-58.355743
6360.0,0.062998027,0.011878374,0.99354005,-0.037291858,0.80001289,0.00099580863,0.4415853,-0.93959379,0.0017452872,0.0025238234,0.016416956,-58.365799,-58.132278
6380.0,0.065329142,0.012355163,0.99321342,-0.038551375,0.80944222,0.0010865732,0.46466687,-1.0146816,0.0018151192,0.002499203,0.01670355,-58.172733,-57.933468
6400.0,0.067539394,0.012849245,0.99286848,-0.039806794,0.81851351,0.0011811029,0.48768371,-1.0922266,0.0018839166,0.0024759641,0.01698472,-57.987701,-57.742203
6420.0,0.069781125,0.012916517,0.99249089,-0.041156702,0.82801896,0.0012406288,0.51271147,-1.1794649,0.0019578617,0.0024540599,0.017282413,-57.794453,-57.54179
6440.0,0.072286971,0.013211094,0.99205124,-0.042757805,0.83901829,0.0013315186,0.54287946,-1.2886252,0.0020458854,0.0024335177,0.017629636,-57.57156,-57.309875
6460.0,0.075418927,0.013567504,0.99144995,-0.044911731,0.85335875,0.0014503596,0.5841226,-1.4452641,0.0021643208,0.0024144806,0.018087247,-57.282379,-57.007519
6480.0,0.080201849,0.014093655,0.99040186,-0.048600987,0.87686247,0.0016446593,0.6563924,-1.7412312,0.0023669079,0.0023973689,0.018847771,-56.81229,-56.511955
6500.0,0.089691438,0.015549059,0.98784882,-0.057707548,0.93058109,0.00214657,0.84238696,-2.6436012,0.0028622444,0.0023831842,0.020617217,-55.760227,-55.379337
6520.0,1.1392161,0.010468537,0.70125294,-0.092682019,0.58154947,0.012951307,10.282258,-0.10281397,0.055905059,0.0024558357,0.025599662,-61.425259,-62.73843
6540.0,0.27799833,0.0087168375,0.99763173,-0.01911559,0.61844665,0.002492544,0.15404673,-0.20221415,0.00078758883,0.0026462439,0.011596626,-62.142643,-61.960476
6560.0,0.093633726,0.01011699,0.99640322,-0.025664682,0.69753736,0.0010998534,0.24635865,-0.39970815,0.0011167336,0.0026577751,0.013516059,-60.486866,-60.292904
6580.0,0.059071153,0.010960329,0.99544555,-0.029785207,0.73791319,0.00079523306,0.31193182,-0.56202489,0.0013366068,0.002633312,0.014604448,-59.646572,-59.441608
6600.0,0.055666182,0.011499395,0.99476671,-0.032535031,0.76210797,0.00081191061,0.35804468,-0.68766654,0.0014854909,0.0026034536,0.01529118,-59.145527,-58.931477
6620.0,0.057961147,0.011854813,0.99425602,-0.034535531,0.77859747,0.00089020829,0.39265752,-0.78815609,0.0015945943,0.0025742908,0.015773566,-58.805408,-58.583809
6640.0,0.060850378,0.012096073,0.99384272,-0.036117084,0.79105538,0.00096868345,0.42061675,-0.87316543,0.001681237,0.0025467686,0.0161456,-58.549305,-58.32114
6660.0,0.063407786,0.012337439,0.99347895,-0.03748725,0.80146289,0.0010428856,0.44523481,-0.95077646,0.0017565276,0.0025208832,0.016461682,-58.336006,-58.101707
6680.0,0.065695778,0.012572597,0.99314088,-0.0387512,0.8108511,0.0011137986,0.46822456,-1.0263537,0.0018258385,0.0024964763,0.016748523,-58.144012,-57.903763
6700.0,0.067887597,0.012778999,0.99280006,-0.040015541,0.8199923,0.0011827896,0.49149138,-1.1053743,0.0018952016,0.0024734498,0.017031053,-57.957619,-57.711025
6720.0,0.070166148,0.0129978,0.99242431,-0.041396525,0.82970601,0.001257826,0.51721859,-1.1956214,0.0019710569,0.002451767,0.017334851,-57.760166,-57.506218
6740.0,0.072738588,0.013259029,0.99197417,-0.043044001,0.84103674,0.001347863,0.54827952,-1.3096704,0.0020612769,0.0024314688,0.017691176,-57.530552,-57.267319
6760.0,0.075944558,0.01363257,0.99136227,-0.045268964,0.85584891,0.0014716492,0.59083569,-1.4742535,0.002182825,0.0024126917,0.018162377,-57.231945,-56.955013
6780.0,0.080982864,0.014269302,0.99023443,-0.049256545,0.88088304,0.0016887616,0.6693356,-1.7972593,0.0024025638,0.0023958595,0.018980006,-56.732357,-56.427185
6800.0,0.09207885,0.015964082,0.98705417,-0.060525235,0.94637305,0.0022980447,0.90218776,-2.9820333,0.0030142819,0.0023822547,0.021138083,-55.458195,-55.046375
6820.0,0.9383809,0.0075042187,0.90013832,-0.017775293,0.51439643,0.0062183184,2.6858754,-0.072616115,0.016509624,0.0025065742,0.011111809,-63.9618,-64.154305
6840.0,0.23266643,0.0089671239,0.99756843,-0.020251535,0.63393718,0.0022001688,0.16666929,-0.23142432,0.00083130173,0.0026536323,0.011949871,-61.818066,-61.633869
6860.0,0.084497958,0.010283349,0.9962483,-0.026387256,0.70502776,0.0010197256,0.25733116,-0.42595947,0.0011540789,0.0026561376,0.013712635,-60.330593,-60.134975
6880.0,0.057745457,0.011038505,0.99532491,-0.03025227,0.74213821,0.00078740896,0.31968763,-0.58225399,0.0013620415,0.0026300522,0.01472314,-59.558758,-59.352528
6900.0,0.05586116,0.011523655,0.99475288,-0.032851469,0.76471847,0.00081922387,0.36258972,-0.70276487,0.0014992125,0.0026001122,0.015368311,-59.092113,-58.876434
6920.0,0.058343586,0.011863246,0.99413782,-0.034722675,0.78012288,0.00089847262,0.39702302,-0.79807121,0.0016091701,0.002571149,0.01581805,-58.773746,-58.551643
6940.0,0.061240446,0.012154563,0.99364823,-0.036393464,0.79322809,0.00098231423,0.42667538,-0.88874727,0.0017007826,0.0025438508,0.016209917,-58.503845,-58.27533
6960.0,0.063859619,0.01245182,0.99348634,-0.03793928,0.80451226,0.0010639045,0.44830588,-0.97484076,0.0017619398,0.0025181845,0.016564257,-58.275486,-58.037411
6980.0,0.065977804,0.012708968,0.99348521,-0.038849518,0.81130034,0.0011310123,0.46514067,-1.0304831,0.0018128086,0.0024940113,0.016770028,-58.139549,-57.894291
7000.0,0.068063073,0.012779551,0.99268883,-0.039940257,0.81928951,0.0011848268,0.49110708,-1.0989482,0.0018953441,0.0024711289,0.017014075,-57.973015,-57.725842
7020.0,0.07015311,0.012981419,0.99249822,-0.041330691,0.82922107,0.001255285,0.51430678,-1.1910218,0.0019611064,0.0024494813,0.017320439,-57.770081,-57.516441
7040.0,0.072670206,0.013280906,0.99201477,-0.042996764,0.84065276,0.0013481855,0.54688466,-1.3056767,0.0020569721,0.0024291731,0.017680941,-57.538742,-57.275414
7060.0,0.075916737,0.013634514,0.9913587,-0.045273475,0.85569364,0.0014710301,0.59107894,-1.4724168,0.0021841198,0.0024103916,0.01816305,-57.235443,-56.958286
7080.0,0.080834642,0.014247101,0.99025959,-0.049126673,0.88008684,0.0016815908,0.66690737,-1.7860168,0.0023960136,0.0023935467,0.018953871,-56.748173,-56.443974
7100.0,0.091371544,0.015830044,0.98730725,-0.059625834,0.94141078,0.002250406,0.88284439,-2.8716002,0.0029652019,0.0023798344,0.020973189,-55.551868,-55.151001
7120.0,0.99598229,0.0073361616,0.86048782,-0.022839786,0.5214237,0.0066434029,3.9448156,-0.073929094,0.023921326,0.0024896655,0.012610035,-63.63472,-64.006142
7140.0,0.24539723,0.0088770725,0.99748087,-0.019894142,0.62915075,0.0022798346,0.16533795,-0.22196494,0.00083093508,0.0026488055,0.011839786,-61.918007,-61.734787
7160.0,0.087235838,0.010234668,0.99629438,-0.026154477,0.70263457,0.0010442141,0.25389695,-0.41739577,0.0011425554,0.0026538318,0.013649588,-60.380554,-60.185432
7180.0,0.058118559,0.011012852,0.99537081,-0.030101787,0.74079579,0.00078922062,0.31712034,-0.57575661,0.0013535519,0.0026282864,0.014685002,-59.586765,-59.380829
7200.0,0.055737093,0.011505029,0.99471015,-0.032754473,0.76396769,0.0008153143,0.36180237,-0.69835746,0.0014974271,0.0025984377,0.01534478,-59.107105,-58.892265
7220.0,0.058196794,0.011848555,0.99420798,-0.034703251,0.77995753,0.00089490163,0.39562589,-0.79703671,0.0016038473,0.0025694617,0.015813418,-58.777386,-58.55513
7240.0,0.060971338,0.01212904,0.99381113,-0.036252238,0.79215717,0.00097459694,0.42297673,-0.88109362,0.0016883187,0.0025421588,0.016177105,-58.526615,-58.297909
7260.0,0.063548513,0.012363383,0.99344927,-0.037598692,0.80233449,0.0010485257,0.44723052,-0.9575662,0.0017624842,0.0025164343,0.0164872,-58.318066,-58.083328
7280.0,0.065875791,0.012536821,0.99308896,-0.038856205,0.81159765,0.001114678,0.47015542,-1.0325757,0.0018316815,0.0024921787,0.016772125,-58.128792,-57.88802
7300.0,0.068089008,0.012792196,0.99275804,-0.040133819,0.82079864,0.001188662,0.4936651,-1.1126008,0.0019017134,0.0024692987,0.017057214,-57.941284,-57.694027
7320.0,0.070401698,0.013052302,0.99238908,-0.04154814,0.83073342,0.0012688669,0.52006119,-1.2055695,0.0019794386,0.00244778,0.017367875,-57.739403,-57.484558
7340.0,0.07303942,0.013307599,0.99191958,-0.04325258,0.84244633,0.0013606079,0.55232459,-1.3245584,0.0020730102,0.0024276699,0.017735824,-57.502098,-57.237598
7360.0,0.076375432,0.013674366,0.99126136,-0.04559296,0.85792613,0.0014880118,0.59722477,-1.4988117,0.0022010868,0.0024091064,0.018230019,-57.190346,-56.911217
7380.0,0.081753716,0.014370508,0.99004865,-0.049915042,0.88492388,0.0017244576,0.68249696,-1.8552365,0.0024386197,0.0023925721,0.019112052,-56.652248,-56.341988
7400.0,0.094465643,0.016404236,0.98619998,-0.063561782,0.96308547,0.0024617841,0.96781391,-3.3835344,0.0031774323,0.0023795541,0.02168715,-55.14225,-54.694004
7420.0,0.79787493,0.0071926937,0.9603982,-0.013888106,0.51026481,0.0049171071,1.0186745,-0.074657969,0.0063123214,0.0025379427,0.0098107802,-64.289902,-64.241417
7440.0,0.20212482,0.0091284085,0.99735755,-0.020965748,0.64322031,0.0019745212,0.17849407,-0.25079766,0.00087743171,0.0026557937,0.012167132,-61.623051,-61.438141
7460.0,0.078426465,0.010372278,0.99613154,-0.026825519,0.7095086,0.00096070726,0.26449105,-0.44243556,0.0011786981,0.0026522211,0.013830638,-60.23735,-60.040497
7480.0,0.056848567,0.011092883,0.99528497,-0.030539703,0.74475616,0.00078171305,0.32419994,-0.59515679,0.0013764109,0.0026251005,0.014795772,-59.504932,-59.297329
7500.0,0.055994201,0.011565586,0.99457753,-0.033089671,0.76678973,0.00082642352,0.36809099,-0.7148506,0.0015178476,0.0025951851,0.015426347,-59.048481,-58.832764
7520.0,0.058651309,0.011906256,0.9941994,-0.034974277,0.7820816,0.00090870494,0.39962825,-0.81115049,0.0016156728,0.0025664179,0.015877528,-58.734032,-58.510345
7540.0,0.061446372,0.012169526,0.99377537,-0.036451977,0.79367155,0.00098731869,0.4267751,-0.89210963,0.0017002295,0.0025393353,0.016223421,-58.495686,-58.26598
7560.0,0.063961707,0.012404758,0.99333656,-0.037803374,0.80390221,0.0010609449,0.45172912,-0.96983588,0.0017767411,0.0025138326,0.016533965,-58.285458,-58.050274
7580.0,0.066221587,0.012612416,0.99305439,-0.039040577,0.81296724,0.0011291553,0.47355896,-1.0441477,0.0018418332,0.0024897777,0.016813572,-58.100815,-57.859142
7600.0,0.068404652,0.012828978,0.99273223,-0.040321048,0.82215518,0.0011995499,0.49694371,-1.1249107,0.0019111848,0.0024670747,0.017098671,-57.913597,-57.665424
7620.0,0.070728049,0.013067045,0.99232459,-0.041751552,0.83215064,0.0012783197,0.52390075,-1.2194004,0.0019906566,0.0024457085,0.017412161,-57.710579,-57.454678
7640.0,0.073443756,0.013358964,0.99183351,-0.043531042,0.84423506,0.0013762442,0.55762416,-1.3436579,0.0020884664,0.0024257561,0.017795151,-57.466125,-57.199883
7660.0,0.077064507,0.013775362,0.99111688,-0.046118461,0.86119413,0.0015180776,0.60747868,-1.5382507,0.0022303821,0.0024074391,0.018339146,-57.124981,-56.842312
7680.0,0.082891785,0.0145219,0.98977876,-0.05088916,0.89086348,0.0017782048,0.70189989,-1.9436516,0.0024912269,0.0023912766,0.01930595,-56.534679,-56.216755
7700.0,0.098210946,0.017169837,0.98469436,-0.06891939,0.99210948,0.0027512272,1.0871383,-4.2011614,0.0034647703,0.0023790468,0.022627631,-54.605625,-54.082054
7720.0,0.65501541,0.0073659546,0.98606753,-0.014010278,0.52956593,0.0042562545,0.36876148,-0.091118716,0.0022017846,0.0025709078,0.0098646758,-63.973007,-63.834465
7740.0,0.17193833,0.0093561681,0.99717677,-0.021985451,0.65593505,0.0017558197,0.19201431,-0.2799201,0.00092559727,0.002659264,0.012471235,-61.356709,-61.170059
7760.0,0.072526924,0.010498694,0.99599612,-0.027463319,0.71585524,0.00090732658,0.27434489,-0.46683604,0.0012117721,0.0026497985,0.014000695,-60.105049,-59.906685
7780.0,0.056056596,0.011167217,0.99512517,-0.030932827,0.7482093,0.00077959866,0.33160949,-0.61252838,0.0014013711,0.0026217322,0.014894546,-59.432838,-59.224522
7800.0,0.05622521,0.011615415,0.99455655,-0.033358324,0.76898539,0.00083576393,0.37222627,-0.72799891,0.0015305172,0.0025918225,0.015491355,-59.003395,-58.786472
7820.0,0.058987111,0.011931383,0.99408698,-0.035116799,0.78323311,0.00091718917,0.40314531,-0.81881237,0.0016274957,0.0025632512,0.015911223,-58.710003,-58.486069
7840.0,0.061682295,0.012191531,0.99371439,-0.036594596,0.79473662,0.00099422166,0.42919138,-0.899903,0.0017075642,0.0025363502,0.016256414,-58.473743,-58.243523
7860.0,0.064152241,0.012420277,0.99335802,-0.037914913,0.80470759,0.0010664535,0.45310104,-0.9762755,0.0017803535,0.0025109923,0.016559295,-58.269505,-58.033295
7880.0,0.066420227,0.012633972,0.99303156,-0.039165769,0.81388867,0.0011357425,0.47579393,-1.0520025,0.0018484307,0.0024870697,0.016841657,-58.081978,-57.839714
7900.0,0.068632215,0.012851358,0.9926827,-0.040455263,0.82310498,0.0012070027,0.49962321,-1.1335706,0.0019192726,0.0024645093,0.017128304,-57.894287,-57.645397
7920.0,0.070987344,0.01309322,0.99228281,-0.041909944,0.83324337,0.0012872232,0.52686679,-1.230177,0.0019993014,0.002443308,0.017446561,-57.688431,-57.431637
7940.0,0.073816486,0.01340052,0.99176377,-0.04378695,0.84594584,0.0013902627,0.56251365,-1.3621846,0.0021025182,0.0024235756,0.017849622,-57.431614,-57.163815
7960.0,0.077583008,0.013838632,0.99100566,-0.046514899,0.86371887,0.0015396425,0.61520702,-1.5693867,0.0022521543,0.0024054737,0.018421188,-57.074547,-56.789082
7980.0,0.084020488,0.014683918,0.98947644,-0.051944904,0.89716446,0.0018347593,0.7233541,-2.0417144,0.0025493423,0.0023896596,0.019514039,-56.410748,-56.083904
8000.0,0.1038835,0.018560711,0.98190928,-0.078871369,1.0456858,0.003292002,1.321818,-6.2013516,0.0039968672,0.0023784372,0.024291912,-53.658306,-52.952435
8020.0,0.53365523,0.0076955776,0.99433953,-0.015105125,0.55384022,0.0037816879,0.18474132,-0.11407016,0.0010546996,0.0025978242,0.010260112,-63.489513,-63.322659
8040.0,0.14630307,0.0095687779,0.99697077,-0.022973672,0.6677615,0.0015557033,0.2064376,-0.30990502,0.00097749988,0.0026613174,0.012759614,-61.109211,-60.920708
8060.0,0.06802465,0.010629606,0.99585843,-0.028075213,0.72179633,0.00086876063,0.28409615,-0.49083731,0.0012445145,0.0026467906,0.014162053,-59.981495,-59.781422
8080.0,0.055854961,0.011221613,0.99506742,-0.031363808,0.75203258,0.00078453525,0.33815634,-0.63240266,0.0014217726,0.0026179987,0.015002195,-59.353924,-59.143909
8100.0,0.056680847,0.011631121,0.99448562,-0.033660319,0.77148944,0.00084639253,0.37744176,-0.74324042,0.0015469249,0.0025882421,0.015564203,-58.951889,-58.733677
8120.0,0.059485897,0.011997983,0.99403518,-0.035411742,0.78556812,0.00093285047,0.40810141,-0.83470839,0.0016426066,0.0025599254,0.01598067,-58.661964,-58.436836
8140.0,0.062182855,0.01226628,0.99364179,-0.036864549,0.79680449,0.0010110177,0.43390676,-0.91526097,0.0017218445,0.0025332847,0.016318759,-58.431423,-58.199924
8160.0,0.064621381,0.012501556,0.9932909,-0.038174577,0.80661118,0.0010838022,0.45771819,-0.9915393,0.001794251,0.0025081823,0.016618244,-58.230515,-57.993156
8180.0,0.066844575,0.012656593,0.99295729,-0.039399911,0.81563377,0.0011474597,0.48029721,-1.0669986,0.0018619335,0.0024844899,0.016894106,-58.046299,-57.802921
8200.0,0.068997383,0.01290636,0.99262011,-0.040683981,0.82490349,0.0012212208,0.50358254,-1.1501769,0.0019302643,0.0024621268,0.01717893,-57.85775,-57.607475
8220.0,0.071413159,0.01307234,0.99219865,-0.042221591,0.83532119,0.0012960231,0.53271687,-1.2509114,0.0020164722,0.0024410998,0.017513985,-57.646336,-57.387825
8240.0,0.074314125,0.013438588,0.99165696,-0.044077475,0.84792596,0.0014068345,0.56856179,-1.383893,0.0021201619,0.0024215325,0.017911369,-57.391273,-57.122063
8260.0,0.077970274,0.014006671,0.99091673,-0.046773855,0.86590642,0.0015699938,0.62023252,-1.5968547,0.0022648156,0.0024036362,0.018475384,-57.03017,-56.742958
8280.0,0.084403776,0.01472413,0.98938066,-0.052341368,0.89963847,0.0018530362,0.73109251,-2.0815156,0.0025695292,0.0023879907,0.019591877,-56.361866,-56.031742
8300.0,0.10650979,0.019334542,0.98032689,-0.084478095,1.0766796,0.0036011273,1.4642763,-7.719779,0.004300172,0.0023771892,0.025189277,-53.141262,-52.29895
8320.0,0.49811527,0.0076437844,0.99563986,-0.015475179,0.56090534,0.003550163,0.16046174,-0.12161175,0.00090454711,0.0026043768,0.010390271,-63.344791,-63.173695
8340.0,0.13879788,0.0097256405,0.99691957,-0.023260755,0.6710757,0.0015075967,0.2103782,-0.3188504,0.00099123933,0.0026606137,0.012842252,-61.039719,-60.85083
8360.0,0.066719092,0.010762684,0.9958089,-0.028260235,0.72361004,0.00086492713,0.28714392,-0.4983933,0.0012547127,0.0026446334,0.014210561,-59.94368,-59.743179
8380.0,0.055777028,0.011141281,0.99502814,-0.031490568,0.75313574,0.00077896513,0.34031981,-0.63823605,0.0014287732,0.0026156674,0.01503371,-59.331135,-59.120651
8400.0,0.056813881,0.01168004,0.99445713,-0.033753932,0.77225649,0.00085278729,0.37903461,-0.74796456,0.0015519102,0.0025859759,0.015586718,-58.936066,-58.717503
8420.0,0.059592143,0.011999522,0.99400675,-0.035495229,0.7862249,0.00093540718,0.40954807,-0.8392207,0.0016470522,0.0025577568,0.016000275,-58.648495,-58.422989
8440.0,0.062310968,0.012255445,0.9936263,-0.036941167,0.79739559,0.0010129528,0.43534228,-0.91970134,0.0017262604,0.0025311904,0.01633643,-58.419193,-58.187462
8460.0,0.064730041,0.012476294,0.99328607,-0.038218442,0.80696672,0.0010838984,0.45844808,-0.99442267,0.0017963205,0.0025061709,0.016628226,-58.223278,-57.985661
8480.0,0.066941567,0.012684029,0.99295175,-0.039457321,0.81598848,0.0011520993,0.48116377,-1.0700821,0.0018644818,0.002482564,0.016906846,-58.039177,-57.795444
8500.0,0.069157928,0.012901896,0.99259245,-0.040774561,0.82533669,0.0012242645,0.50562036,-1.1541966,0.0019370583,0.0024603114,0.017198591,-57.848988,-57.598343
8520.0,0.071595527,0.013157393,0.99217159,-0.042309429,0.83596575,0.0013087635,0.53444207,-1.257409,0.0020214426,0.0024394228,0.017533019,-57.633373,-57.374237
8540.0,0.074582718,0.013493086,0.99161744,-0.044321042,0.84950382,0.0014201747,0.57272553,-1.4014881,0.0021317217,0.0024200203,0.017962843,-57.359848,-57.088795
8560.0,0.07873252,0.013980405,0.99076146,-0.047400299,0.86935401,0.0015883815,0.63244385,-1.6410379,0.0023002476,0.0024023759,0.018603329,-56.961895,-56.670269
8580.0,0.086371131,0.015028237,0.98883551,-0.054210514,0.91051608,0.001957492,0.76965755,-2.2649817,0.0026727552,0.0023872505,0.019954206,-56.149044,-55.802395
8600.0,0.14171138,0.089619443,0.099495411,-0.85970265,3.3035219,0.056811031,243.1244,-113.00859,0.23270229,0.0023785778,0.093147725,-19.084047,-5.3475084
8620.0,0.38668889,0.008197668,0.9975152,-0.017033389,0.58748859,0.003096007,0.13567671,-0.15411098,0.00073022244,0.002628081,0.010921926,-62.791565,-62.613205
8640.0,0.11596545,0.0098601654,0.99671,-0.024329914,0.6831665,0.0013001312,0.22588226,-0.35363287,0.0010454538,0.0026615029,0.013145858,-60.787045,-60.595901
8660.0,0.062763251,0.010788083,0.9956646,-0.028939774,0.73008484,0.000822848,0.29784918,-0.52630389,0.0012899486,0.0026411309,0.014387311,-59.809223,-59.606663
8680.0,0.055572759,0.011355525,0.9949218,-0.031938966,0.75703555,0.0007951071,0.34778726,-0.65929449,0.0014526021,0.0026116311,0.015144748,-59.250511,-59.038425
8700.0,0.057203252,0.011747108,0.99436802,-0.034085911,0.77496469,0.00086656283,0.38487038,-0.76488322,0.0015702972,0.0025821277,0.015666328,-58.880245,-58.6604
8720.0,0.060081426,0.012044004,0.99394006,-0.035753321,0.78824013,0.00094898016,0.41411796,-0.85322797,0.0016611728,0.0025541706,0.016060736,-58.607094,-58.380497
8740.0,0.062687099,0.012289365,0.99356884,-0.037156936,0.79902363,0.0010239427,0.43923363,-0.93202394,0.001738142,0.0025278793,0.016386043,-58.385853,-58.153137
8760.0,0.065058298,0.012509368,0.9932279,-0.038434148,0.80854201,0.0010943748,0.46239039,-1.0072576,0.0018082376,0.0025030817,0.016677022,-58.191151,-57.952446
8780.0,0.06731651,0.012722229,0.99288917,-0.03968735,0.81763828,0.0011643452,0.48541728,-1.0844932,0.0018771687,0.0024796722,0.016958123,-58.005554,-57.760658
8800.0,0.069591589,0.01294744,0.99252313,-0.041031398,0.82715219,0.001238954,0.5103929,-1.1712424,0.0019510504,0.0024576329,0.017254986,-57.812035,-57.560062
8820.0,0.072126888,0.013212073,0.99208421,-0.042632762,0.8381862,0.001327388,0.54052919,-1.280045,0.0020390502,0.0024370099,0.017602766,-57.588356,-57.327419
8840.0,0.075168647,0.013552862,0.99150431,-0.044727087,0.85214537,0.0014419928,0.58052588,-1.4313505,0.0021540569,0.0024178361,0.018048421,-57.306843,-57.0331
8860.0,0.079720907,0.014105932,0.99052733,-0.048210636,0.87440532,0.001631822,0.64861161,-1.7078409,0.0023454232,0.0024005161,0.018768573,-56.861191,-56.563763
8880.0,0.088691846,0.015389861,0.98815352,-0.056628566,0.92445099,0.0020879991,0.8197571,-2.5221117,0.0028038227,0.0023860196,0.020414673,-55.878502,-55.508587
8900.0,1.2145478,0.02071395,0.52690637,-0.44359413,0.6858995,0.03503523,20.82443,-0.1913716,0.095997944,0.0024310681,0.056780025,-57.592457,-60.53828
8920.0,0.30241826,0.0085784337,0.99778283,-0.018591974,0.61098737,0.0026359179,0.14435658,-0.18947634,0.00074705679,0.0026441419,0.011430396,-62.299351,-62.117752
8940.0,0.098346084,0.010068813,0.99644852,-0.025337357,0.69408655,0.0011440085,0.24180914,-0.38813367,0.0011015605,0.0026606093,0.013426155,-60.558781,-60.365662
8960.0,0.059759438,0.01091221,0.99548435,-0.029571811,0.73598248,0.00079887273,0.30858088,-0.55299681,0.001325717,0.0026369679,0.014549947,-59.686714,-59.482315
8980.0,0.055621743,0.011444775,0.99471873,-0.03237956,0.76088154,0.00080613018,0.35600483,-0.68064302,0.0014794086,0.0026071137,0.015253224,-59.170639,-58.957336
9000.0,0.057814214,0.011828725,0.99412352,-0.034422576,0.77779788,0.00088513218,0.39162722,-0.78285289,0.0015920452,0.0025778282,0.015746852,-58.821228,-58.600666
9020.0,0.06061415,0.012163379,0.99372381,-0.036034785,0.79034263,0.00096944725,0.41931221,-0.8679508,0.0016775342,0.0025501701,0.016126361,-58.563629,-58.33617
9040.0,0.063150443,0.01235317,0.99377245,-0.037379529,0.80059838,0.001038874,0.44259316,-0.94433856,0.0017479913,0.0025241219,0.016436962,-58.353687,-58.119934
9060.0,0.065435149,0.012409658,0.99332899,-0.038616899,0.80979425,0.0010935878,0.46523362,-1.0177231,0.0018165432,0.0024995503,0.016718158,-58.165787,-57.926044
9080.0,0.067586266,0.012531644,0.9929812,-0.039859712,0.81877989,0.0011530507,0.48805723,-1.0947218,0.0018847461,0.0024763278,0.016996318,-57.982651,-57.736588
9100.0,0.069821216,0.012938748,0.99259567,-0.041171614,0.82811803,0.0012436184,0.51287419,-1.1805371,0.0019582489,0.0024544315,0.017285667,-57.792511,-57.5397
9120.0,0.072323151,0.013232714,0.99206722,-0.042776924,0.8391583,0.0013345828,0.54324621,-1.2901028,0.0020469259,0.0024338958,0.01763376,-57.568722,-57.306923
9140.0,0.075458601,0.013592495,0.99143475,-0.044939972,0.85354096,0.0014540959,0.58467329,-1.4473541,0.0021658989,0.0024148654,0.018093176,-57.278717,-57.003674
9160.0,0.080070548,0.0141379,0.99047792,-0.048483107,0.87610978,0.0016457632,0.65393567,-1.7310038,0.002360075,0.0023977002,0.018823868,-56.82729,-56.527828
9180.0,0.089297928,0.015472267,0.9879905,-0.057207469,0.92780465,0.0021208453,0.8315255,-2.5879269,0.0028337941,0.0023834209,0.020523757,-55.812267,-55.437878
9200.0,1.1774766,0.012984178,0.63153112,-0.17734045,0.61772281,0.018226916,13.924644,-0.12720098,0.071275406,0.0024440696,0.035578575,-60.097591,-61.975739
9220.0,0.28849036,0.0086649265,0.99764359,-0.018863516,0.61489451,0.0025563138,0.15133429,-0.19603655,0.00077819062,0.0026442632,0.011516893,-62.21714,-62.03537
9240.0,0.095906362,0.010102363,0.99643648,-0.025504645,0.69584268,0.0011221784,0.24395052,-0.39398739,0.0011085109,0.0026578538,0.013472157,-60.522236,-60.328636
9260.0,0.05937615,0.010929514,0.9954707,-0.029682407,0.73697114,0.00079607655,0.31023648,-0.55760592,0.0013310417,0.0026338182,0.014578204,-59.666122,-59.461468
9280.0,0.055561788,0.011452007,0.99478436,-0.03246377,0.76150709,0.00080641598,0.35682404,-0.68424511,0.0014815948,0.0026039982,0.015273742,-59.157951,-58.944145
9300.0,0.05783445,0.011816112,0.99426997,-0.034480911,0.77816623,0.00088487711,0.39169955,-0.7853592,0.0015915855,0.0025747877,0.015760584,-58.814289,-58.592899
9320.0,0.060644429,0.012101286,0.99385387,-0.036076915,0.79076028,0.00096546713,0.41987878,-0.87105554,0.0016789137,0.0025472373,0.016136266,-58.555332,-58.327362
9340.0,0.063231155,0.012335212,0.99349463,-0.037437625,0.80115443,0.0010394068,0.44429693,-0.94839001,0.0017535023,0.0025212946,0.016450414,-58.342194,-58.108208
9360.0,0.065583728,0.012553911,0.99315703,-0.038693931,0.81045842,0.0011097218,0.4671337,-1.0230834,0.0018224673,0.0024968258,0.016735662,-58.151974,-57.912041
9380.0,0.067836702,0.012766133,0.9928149,-0.039952386,0.8195262,0.0011800538,0.49035436,-1.1012068,0.0018918925,0.002473773,0.017017022,-57.967133,-57.720852
9400.0,0.070118479,0.013002779,0.99243629,-0.041339029,0.82926154,0.0012567879,0.51619482,-1.1913382,0.0019682099,0.0024520722,0.017322235,-57.769283,-57.515591
9420.0,0.072720699,0.013282761,0.99198002,-0.043009996,0.84076589,0.0013495089,0.54768753,-1.3068218,0.0020597146,0.0024318164,0.017683826,-57.536175,-57.273029
9440.0,0.075908631,0.013637363,0.99136209,-0.045253981,0.85560679,0.0014710297,0.59056383,-1.4713981,0.002182438,0.0024130181,0.018159019,-57.237263,-56.960117
9460.0,0.080946848,0.014263556,0.99023664,-0.049235988,0.88072634,0.0016870284,0.66903037,-1.7950358,0.0024018956,0.0023961619,0.018975817,-56.73563,-56.430492
9480.0,0.091930203,0.015938791,0.98710203,-0.060350712,0.94540417,0.0022885199,0.89851981,-2.9601631,0.0030051034,0.002382515,0.021106137,-55.476795,-55.066803
9500.0,0.94754946,0.0075038737,0.89532,-0.018097082,0.51348531,0.0062790606,2.8446369,-0.071639583,0.017516531,0.002504576,0.011211956,-63.961315,-64.173515
