T,V,W,YK,YNA
7790.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7800.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7810.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7820.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7830.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7840.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7850.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7860.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7870.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7880.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7890.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7900.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7910.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7920.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7930.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7940.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7950.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7960.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7970.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7980.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
7990.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8000.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8010.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8020.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8030.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8040.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8050.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8060.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8070.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8080.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8090.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8100.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8110.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8120.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8130.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8140.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8150.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8160.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8170.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8180.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8190.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8200.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8210.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8220.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8230.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8240.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8250.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8260.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8270.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8280.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8290.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8300.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8310.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8320.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8330.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8340.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8350.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8360.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8370.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8380.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8390.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8400.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8410.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8420.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8430.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8440.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8450.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8460.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8470.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8480.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8490.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8500.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8510.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8520.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8530.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8540.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8550.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8560.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8570.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8580.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8590.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8600.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8610.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8620.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8630.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8640.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8650.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8660.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8670.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8680.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8690.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8700.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8710.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8720.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8730.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8740.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8750.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8760.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8770.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8780.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8790.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8800.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8810.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8820.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8830.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8840.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8850.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8860.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8870.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8880.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8890.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8900.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8910.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8920.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8930.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8940.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8950.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8960.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8970.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8980.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
8990.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9000.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9010.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9020.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9030.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9040.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9050.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9060.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9070.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9080.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9090.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9100.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9110.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9120.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9130.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9140.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9150.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9160.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9170.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9180.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9190.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9200.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9210.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9220.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9230.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9240.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9250.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9260.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9270.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9280.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9290.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9300.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9310.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9320.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9330.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9340.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9350.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9360.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9370.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9380.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9390.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9400.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9410.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9420.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9430.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9440.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9450.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9460.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9470.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9480.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9490.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9500.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9510.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9520.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9530.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9540.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9550.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9560.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9570.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9580.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9590.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9600.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9610.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9620.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9630.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9640.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9650.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9660.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9670.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9680.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9690.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9700.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9710.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9720.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9730.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9740.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9750.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9760.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9770.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9780.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9790.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9800.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9810.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9820.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9830.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9840.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9850.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9860.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9870.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9880.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9890.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9900.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9910.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9920.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9930.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9940.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9950.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9960.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9970.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9980.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
9990.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
10000.0,-69.392761,1.2641002e-05,3.33139e-05,3.33139e-05
