Time,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1,Insulin,Amino_Acids,IR_beta_pY1146_obs,IRS_pS636_obs,AMPK_pT172_obs,Akt_pT308_obs,Akt_pS473_obs,TSC1_TSC2_pS1387_obs,mTOR_pS2448_obs,mTOR_pS2481_obs,p70_S6K_pT229_obs,p70_S6K_pT389_obs,PRAS40_pT246_obs,PRAS40_pS183_obs,IRS_phos_by_Amino_Acids,AMPK_T172_phos_by_Amino_Acids,mTORC2_S2481_phos_by_Amino_Acids,IR_beta_phos_by_Insulin,IR_beta_pY1146_dephos,IR_beta_ready,IRS_phos_by_IR_beta_pY1146,IRS_p_phos_by_p70_S6K_pT229_pT389,IRS_phos_by_p70_S6K_pT229_pT389,IRS_pS636_turnover,AMPK_T172_phos,AMPK_pT172_dephos,Akt_S473_phos_by_mTORC2_pS2481_first,Akt_S473_phos_by_mTORC2_pS2481_second,Akt_T308_phos_by_PI3K_p_PDK1_first,Akt_T308_phos_by_PI3K_p_PDK1_second,Akt_pT308_dephos_first,Akt_pT308_dephos_second,Akt_pS473_dephos_first,Akt_pS473_dephos_second,TSC1_TSC2_S1387_phos_by_AMPK_pT172,TSC1_TSC2_T1462_phos_by_Akt_pT308,TSC1_TSC2_pS1387_dephos,TSC1_TSC2_pT1462_dephos,mTORC1_pS2448_dephos_by_TSC1_TSC2,mTORC1_S2448_activation_by_Amino_Acids,mTORC2_pS2481_dephos,mTORC2_S2481_phos_by_PI3K_variant_p,p70_S6K_T229_phos_by_PI3K_p_PDK1_first,p70_S6K_T229_phos_by_PI3K_p_PDK1_second,p70_S6K_T389_phos_by_mTORC1_pS2448_first,p70_S6K_T389_phos_by_mTORC1_pS2448_second,p70_S6K_pT229_dephos_first,p70_S6K_pT229_dephos_second,p70_S6K_pT389_dephos_first,p70_S6K_pT389_dephos_second,PRAS40_S183_phos_by_mTORC1_pS2448_first,PRAS40_S183_phos_by_mTORC1_pS2448_second,PRAS40_T246_phos_by_Akt_pT308_first,PRAS40_T246_phos_by_Akt_pT308_second,PRAS40_pS183_dephos_first,PRAS40_pS183_dephos_second,PRAS40_pT246_dephos_first,PRAS40_pT246_dephos_second,PI3K_p_PDK1_dephos,PI3K_PDK1_phos_by_IRS_p,PI3K_variant_p_dephos,PI3K_variant_phos_by_IR_beta_pY1146,scale_IR_beta_pY1146_obs,scale_IRS_pS636_obs,scale_AMPK_pT172_obs,scale_Akt_pT308_obs,scale_Akt_pS473_obs,scale_TSC1_TSC2_pS1387_obs,scale_mTOR_pS2448_obs,scale_mTOR_pS2481_obs,scale_p70_S6K_pT229_obs,scale_p70_S6K_pT389_obs,scale_PRAS40_pT246_obs,scale_PRAS40_pS183_obs,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48
8.93,50.0,0.0,0.0,137.98634113827106,10.620777172125557,1.3928816896031992,43.94113709039579,6.058862909604113,277.117916249339,14.082370404580875,8.330924227373217,0.46878911870876344,41.90076782358662,6.312394294111791,1.7868378823016506,96.20406129702904,3.7959387029691674,98.149711780092,1.850288219907809,286.87582802504767,8.064699450783571,2.799215734669768,2.2602567894956747,11.65483818436969,4.071438631718647,3.2397938785071125,1.0339293054045193,50.0,0.0,49.39341278913615,0.6065872108633802,0.0,1.0,0.0,1.3928816896031992,6.058862909604113,14.551159523289638,8.79971334608198,1.7868378823016506,3.7959387029691674,1.850288219907809,10.324956240279246,5.059472524165443,5.105367937123166,4.273723183911632,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5766205738012635,774.6119410843331,2.6368705267415957,0.0,0.0,0.0,0.0,8.1345626209921,26.939817301853545,34.82204224007998,0.11472592027322116,0.0982184889210364,0.0,0.0,228.95856939967604,1003.97781957304,1256.4130740413827,0.006767863612279701,37.76657206045764,4.145397856106245,1252.8437159916994,3.140750102795475,41.70530827789456,0.17814220905492364,0.44623414827010727,929.2936990946271,0.45240948341995496,929.430623470726,1.442393829879884,1.5103267991143183,0.0,2.6368642450728177,2.323454070620956,2.8454976467714634,1.6979685128876975e-06,3.389510234278573,8.06470049089052e-06,3.0801466383946448,0.3598359395590806,2.491148077001962,7.025921363447028,47.37434273416629,13.171733601873896,1.055585729447518,6.0603584291354045,48.351998046427475,1.948470793913979,12.27894443098407
8.94,50.0,0.0,0.0,138.0193538106652,10.585242688473254,1.3954035008613668,43.94520544081065,6.054794559189252,277.11361593196716,14.078359559716196,8.338952430826382,0.4690720774921069,41.90221292469208,6.311012289130825,1.7867747861771528,96.20338353672877,3.7966164632694492,98.14971171772916,1.8502882822706546,286.85494945781807,8.078942967634159,2.8004664964350985,2.2656410781093914,11.654966589153686,4.070583749151159,3.2405233260305573,1.0339263356645683,50.0,0.0,49.393579348527126,0.6064206514724054,0.0,1.0,0.0,1.3954035008613668,6.054794559189252,14.547431637208303,8.80802450831849,1.7867747861771528,3.7966164632694492,1.8502882822706546,10.34458404574355,5.06610757454449,5.104510084815727,4.274449661695126,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.577715511709095,774.6836595927865,2.636870525066168,0.0,0.0,0.0,0.0,8.126659373415807,27.01045279661503,34.88508752153417,0.11469441832417326,0.09789020433547967,0.0,0.0,228.2136583871207,1003.3036776358958,1256.0485909281094,0.0067677588166375835,37.792586203504186,4.1442173317894175,1252.4868895739753,3.1437767274691146,41.730481394800044,0.17824973480738807,0.44594989468546814,929.0876636540842,0.45239350811219337,929.2271384393335,1.4426970041121512,1.5103161588198122,0.0,2.6368643339467326,2.3226470338717524,2.845798577201413,1.698260764992518e-06,3.396102899767371,8.0789440095781e-06,3.081522927331292,0.36069312559262257,2.4970823851250126,7.027253253740631,47.3627276248284,13.171324001537384,1.0555525214297097,6.061722933672761,48.34184554654425,1.948465197349949,12.278909162352413
8.950000000000001,50.0,0.0,0.0,138.0522793060468,10.549798509776036,1.397922184176958,43.94926425692606,6.050735743073845,277.1094223069412,14.074285182467667,8.346941942170378,0.4693505684225598,41.90368614930416,6.309604835136634,1.7867090155592658,96.2027089126542,3.7972910873440044,98.14971165626527,1.8502883437345488,286.8340897693833,8.093171798050713,2.8017150756949003,2.2710233568677998,11.655109916851172,4.069714547214166,3.2412561829063122,1.0339193530283204,50.0,0.0,49.39374886875342,0.6062511312461168,0.0,1.0,0.0,1.397922184176958,6.050735743073845,14.543635750890227,8.816292510592938,1.7867090155592658,3.7972910873440044,1.8502883437345488,10.364195154918512,5.0727384325627,5.103633900242486,4.275175535934633,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.578807558199516,774.7552100267952,2.6368705234148915,0.0,0.0,0.0,0.0,8.11868876912122,27.081077930668492,34.94805460442395,0.11466235638218442,0.09756275850689121,0.0,0.0,227.47050329740432,1002.6311155703085,1255.6784694477703,0.006767656623375605,37.81822035513415,4.143018103484228,1252.124410972309,3.1467887652562903,41.75525703408776,0.17835556275341483,0.44566662178831745,928.8778921452135,0.45237685564945057,929.0199063206828,1.4429998433751932,1.510305567761541,0.0,2.636864421539543,2.3218289033571446,2.8460972703791247,1.6985429818749769e-06,3.402688717906,8.093172841829752e-06,3.0828968147248985,0.3615499916544796,2.5030144780806496,7.028588365922753,47.3509514811728,13.170865153932459,1.0555146486507518,6.063093815744548,48.33152299126071,1.9484520383624606,12.278826236564333
8.96,50.0,0.0,0.0,138.08511697955996,10.51444527604546,1.400437744394397,43.95331345948282,6.046686540517085,277.10533508943564,14.070147581328893,8.354892732854923,0.4696245963823621,41.90518737055891,6.308172042415848,1.7866405870252953,96.20203742095438,3.7979625790438147,98.14971159568736,1.8502884043124497,286.81324906872237,8.107385877673167,2.8029614708896435,2.276403582711557,11.655268108785974,4.06883108718103,3.2419924334470016,1.0339083705859664,50.0,0.0,49.39392133581149,0.6060786641880511,0.0,1.0,0.0,1.400437744394397,6.046686540517085,14.539772177711255,8.824517329237285,1.7866405870252953,3.7979625790438147,1.8502884043124497,10.383789460384724,5.079365053601201,5.1027394577669964,4.275900804032968,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5798966918844615,774.8265909891469,2.6368705217874173,0.0,0.0,0.0,0.0,8.110651714908126,27.15169192489157,35.01094360985992,0.11462973709579154,0.09723615727609689,0.0,0.0,226.7291185594567,1001.9601465098431,1255.302737186908,0.006767557025585469,37.84347487709788,4.1418002620301895,1251.7563076319575,3.149786205393573,41.77963563010082,0.1784596947482795,0.44538433354048373,928.6644008258813,0.45235953022893455,928.8089433532671,1.443302345822089,1.510295025879047,0.0,2.6368645078697153,2.320999735931825,2.8463937308849374,1.6988151918606751e-06,3.4092676469733156,8.107386923285399e-06,3.084268298859419,0.36240653088954605,2.5089443084109027,7.0299266763128925,47.33901502954007,13.170357226572149,1.0554721266545901,6.064471046005961,48.32103110825319,1.9484313416203713,12.278695809078936
8.97,50.0,0.0,0.0,138.1178661955628,10.47918361801449,1.4029501864225211,43.957352970240535,6.042647029759372,277.1013539931146,14.065947065307405,8.362804775162646,0.46989416641712733,41.90671646140415,6.306714021446059,1.7865695171498472,96.20136905776045,3.798630942237756,98.14971153598269,1.850288464017129,286.79242746418214,8.121585142652473,2.804205680454373,2.2817817127077795,11.655441106239634,4.06793343040172,3.2427320619018847,1.0338934014567343,50.0,0.0,49.39409673566633,0.605903264333212,0.0,1.0,0.0,1.4029501864225211,6.042647029759372,14.535841231724532,8.832698941579773,1.7865695171498472,3.798630942237756,1.850288464017129,10.403366855360252,5.085987393162153,5.101826831858454,4.276625463358619,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.580982891681471,774.8978011005883,2.6368705201834035,0.0,0.0,0.0,0.0,8.10254911720574,27.22229400189192,35.073754660563026,0.11459656311948306,0.09691040639880749,0.0,0.0,225.98951841537084,1001.2907834192471,1254.921421776059,0.0067674600163213005,37.86835014548284,4.140563898417716,1251.3826070438995,3.152769037431542,41.80361763171667,0.17856213270934046,0.44510303383403504,928.4472059815167,0.45234153604716987,928.5942658036962,1.4436045095998766,1.5102845331115928,0.0,2.636864592955451,2.3201595885447945,2.8466879633053184,1.6990774234697263e-06,3.415839645514958,8.12158619009599e-06,3.085637378012838,0.36326273646284885,2.5148718287971796,7.031268161169083,47.32691899692187,13.169800387265099,1.0554249710386658,6.065854594993666,48.31037062610778,1.9484031318472594,12.278518035700175
8.98,50.0,0.0,0.0,138.15052632762297,10.444014157144773,1.4054595152320788,43.96138271197812,6.038617288021787,277.0974787301526,14.061683943906536,8.370678042207903,0.4701592837347539,41.90827329460563,6.305230882890291,1.7864958225041385,96.20070381918555,3.799296180812654,98.14971147713864,1.8502885228611743,286.7716250634764,8.135769529650256,2.8054477028190288,2.287157704051108,11.655628850453434,4.0670216383002336,3.2434750524579186,1.0338744587883852,50.0,0.0,49.39427505425238,0.6057249457471612,0.0,1.0,0.0,1.4054595152320788,6.038617288021787,14.53184322764129,8.840837325942656,1.7864958225041385,3.799296180812654,1.8502885228611743,10.422927233701364,5.0926054068701365,5.100896097088619,4.277349511246304,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.582066136813537,774.968838999835,2.636870518602511,0.0,0.0,0.0,0.0,8.094381881972252,27.292883386046633,35.13648788080197,0.11456283711352692,0.0965855115456887,0.0,0.0,225.25171692031762,1000.6230390943623,1254.5345508881435,0.006767365588600155,37.89284655062081,4.1393091037827885,1251.0033367432225,3.155737251234337,41.82720350225027,0.17866287861562516,0.44482272649131555,928.226323924301,0.4523228772998229,928.3758899658836,1.4439063328497872,1.5102740893981577,0.0,2.6368646768146884,2.319308518235834,2.8469799722328815,1.6993297054143404e-06,3.4224046723437453,8.135770578923137e-06,3.0870040504575247,0.36411860155971676,2.5207969920614386,7.0326127966895715,47.31466411093102,13.169194804109468,1.0553731974531049,6.067244433127782,48.29954227428974,1.9483674338204757,12.278293072570863
8.99,50.0,0.0,0.0,138.18309675851165,10.408937505634903,1.407965735853244,43.96540260849423,6.034597391505673,277.0937090112546,14.05735852710734,8.378512507935556,0.47041995370432765,41.90985774275325,6.303722737591499,1.7864195196553099,96.20004170132486,3.7999582986733387,98.14971141914282,1.850288580856991,286.7508419736848,8.14993897583844,2.8066875364087656,2.2925315140647657,11.655831282630405,4.066095772372036,3.244221389240818,1.03385155575671,50.0,0.0,49.39445627747443,0.6055437225251115,0.0,1.0,0.0,1.407965735853244,6.034597391505673,14.527778480811667,8.848932461639883,1.7864195196553099,3.7999582986733387,1.850288580856991,10.442470489903206,5.099219050473531,5.099947328128747,4.278072944997528,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.583146406808908,775.0397033435796,2.636870517044407,0.0,0.0,0.0,0.0,8.086150914595098,27.363459303541312,35.1991433963311,0.11452856174379906,0.09626147830243949,0.0,0.0,224.5157279424816,999.9569261620561,1254.1421522368576,0.006767273735402524,37.91696449699423,4.138035969401633,1250.6185243075154,3.158690836979196,41.85039371935643,0.178761934507413,0.4445434152649898,928.001770992357,0.45230355818152795,928.1538321602347,1.444207813707485,1.5102636946774393,0.0,2.636864759465107,2.3184465821319793,2.8472697622663996,1.6995720665964057e-06,3.4289626865400495,8.149940026938759e-06,3.0883683144605802,0.3649741193859492,2.526719751167356,7.033960559014497,47.302251099771695,13.168540645486797,1.0553168215999114,6.068640530713874,48.28854678311306,1.9483242723701928,12.278021076166688
9.0,50.0,0.0,0.0,138.215576880197,10.373954266429672,1.4104688533731446,43.96941258460756,6.030587415392338,277.0900445456765,14.052971125350593,8.386308147119708,0.470676181855016,41.91146967826727,6.302189696567056,1.7863406251657394,96.1993827002555,3.8006172997426955,98.14971136198301,1.8502886380168067,286.7300783012521,8.164093418898847,2.807925179644272,2.2979031002016086,11.656048343937336,4.065155894181498,3.244971056316113,1.033824705565024,50.0,0.0,49.394640391208526,0.605359608791022,0.0,1.0,0.0,1.4104688533731446,6.030587415392338,14.523647307205609,8.856984328974724,1.7863406251657394,3.8006172997426955,1.8502886380168067,10.461996519100456,5.1058282798458805,5.098980599746522,4.278795761881137,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.584223681500871,775.1103928064958,2.636870515508763,0.0,0.0,0.0,0.0,8.077857119791961,27.434020982408942,35.26172133432862,0.11449373968161235,0.0959383121698799,0.0,0.0,223.78156516301834,999.292457080172,1253.744253575072,0.006767184449672852,37.9407044031419,4.1367445866854355,1250.2281973552658,3.1616297851559825,41.87318877493146,0.17885930248581533,0.4442651038380934,927.7735635489397,0.45228358288571363,927.9281087328368,1.4445089503033,1.5102533488878511,0.0,2.6368648409241313,2.3175738374440122,2.8475573380108146,1.699804536105067e-06,3.4355136474521593,8.16409447182467e-06,3.0897301682841927,0.3658292831679833,2.532640059221483,7.035311424227569,47.28968069220962,13.167838080055914,1.0552558592321575,6.070042857944921,48.27738488371005,1.9482736723784548,12.277702203290225
9.01,50.0,0.0,0.0,138.2479660938361,10.339065033230318,1.4129688729334087,43.97341256615702,6.026587433842879,277.0864850412456,14.048522049518843,8.394064935362422,0.47092797387495317,41.91310897340442,6.300631871003279,1.7862591555923604,96.19872681203648,3.801273187961715,98.14971130564714,1.8502886943526717,286.7093341519868,8.178232797022774,2.809160630942085,2.303272420045164,11.656279975506768,4.06420206535933,3.2457240376902083,1.033793921443663,50.0,0.0,49.394827381302854,0.6051726186966965,0.0,1.0,0.0,1.4129688729334087,6.026587433842879,14.519450023393796,8.864992909237376,1.7862591555923604,3.801273187961715,1.8502886943526717,10.481505217067939,5.112433050987249,5.097995986802993,4.279517959133871,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5852979410274814,775.1809060812425,2.636870513995255,0.0,0.0,0.0,0.0,8.069501401512518,27.504567652568326,35.324221823335215,0.11445837360354595,0.09561601856404764,0.0,0.0,223.04924207603398,998.6296441375005,1253.340882693238,0.006767097724320032,37.96406670156377,4.135435047175057,1249.8323835442636,3.1645540865666977,41.895589175013946,0.17895498471235158,0.4439877958240916,927.5417179816319,0.45226295560442975,927.6987360546519,1.4448097407624672,1.5102430519675232,0.0,2.6368649212089363,2.3166903414629636,2.8478427040772503,1.7000271432143014e-06,3.4420575146966237,8.178233851772157e-06,3.091089610185983,0.36668408615305925,2.5385578694743907,7.036665368357727,47.276953617542425,13.167087276746825,1.0551903261531752,6.071451384903304,48.26605730800087,1.9482156587782264,12.277336611064943
9.02,50.0,0.0,0.0,138.28026380976638,10.304270390505723,1.4154657997277251,43.97740248000178,6.022597519998124,277.08303020438086,14.044011610918513,8.401782849092383,0.47117533561011776,41.91477550026412,6.299049372249954,1.7861751274859805,96.19807403270866,3.8019259672895402,98.14971125012336,1.8502887498764635,286.68860963106073,8.192357048910537,2.8103938887149074,2.30863943131066,11.65652611843901,4.063234347600046,3.2464803173114336,1.033759216649481,50.0,0.0,49.39501723357867,0.6049827664208839,0.0,1.0,0.0,1.4154657997277251,6.022597519998124,14.515186946528631,8.872958184702501,1.7861751274859805,3.8019259672895402,1.8502887498764635,10.500996480221197,5.119033320025567,5.0969935642495265,4.2802395339609145,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.586369165831283,775.2512418784634,2.636870512503564,0.0,0.0,0.0,0.0,8.061084662840951,27.575098545862275,35.38664499319313,0.11442246619127532,0.0952946028163036,0.0,0.0,222.31877198858533,997.9684994537691,1252.9320674177955,0.006767013552217916,37.98705183862514,4.13410744253577,1249.4311105700099,3.167463732324979,41.91759543968495,0.1790489834085228,0.4437114947669446,927.3062507015379,0.4522416805281754,927.465730520711,1.4451101832053566,1.5102328038542998,0.0,2.636865000336447,2.31579615155663,2.8481258650830217,1.7002399173804945e-06,3.4485942481585767,8.19235810548153e-06,3.09244663841935,0.367538521609384,2.544473135321804,7.0380223673808056,47.26407060556998,13.166288404754619,1.0551202382157472,6.0728660815627675,48.25456478866339,1.9481502565524462,12.276924456929235
9.03,50.0,0.0,0.0,138.31246944749577,10.269570913504612,1.4179596389994231,43.98138225402122,6.018617745978685,277.0796797401131,14.039440121262086,8.40946186556354,0.47141827306320166,41.916469130794574,6.297442311814873,1.786088557390603,96.19742435829468,3.8025756417035104,98.14971119539993,1.850288804599888,286.6679048430079,8.206466113770992,2.8116249513719174,2.3140040918460443,11.65678671380412,4.062252802659406,3.2472398790711,1.0337206044653444,50.0,0.0,49.395209933831175,0.6047900661683828,0.0,1.0,0.0,1.4179596389994231,6.018617745978685,14.510858394325288,8.880880138626742,1.786088557390603,3.8025756417035104,1.850288804599888,10.520470205617036,5.125629043217962,5.09597340712475,4.280960483536444,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.587437336658982,775.3213989267877,2.636870511033375,0.0,0.0,0.0,0.0,8.052607805899237,27.64561289609548,35.44899097498558,0.11438602013140274,0.09497407017344607,0.0,0.0,221.5901680207027,997.3090349796521,1252.5178356095898,0.006766931926205824,38.00966027446004,4.132761864552023,1249.02440616413,3.1703587138555887,41.93920810296736,0.17914130085538194,0.44343620414118023,927.0671781424815,0.4522197618457268,927.2291085493101,1.4454102757477083,1.5102226044857399,0.0,2.6368650783233467,2.3148913251661054,2.8484068256516393,1.7004428882400148e-06,3.455123807992052,8.206467172161635e-06,3.0938012512338173,0.3683925828262939,2.550385810305726,7.039382397221196,47.25103238656494,13.165441633533371,1.0550456113212965,6.0742869177904,48.24290805910283,1.9480774907330756,12.27646589863043
