Time,aRc,tCy,tP21,tPcna,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,iRc,Dna,Dam,P53,Skp2,Cdt2,iPcna,kSyMrna,kSyMrnaP53,kDeMrna,kSyP21,kDeP21,kDeP21Cy,kDeP21aRc,kSyCy,kAsCyP21,kDsCyP21,kDeCy,kDeCyCy,kImPc,kExPc,kPhRc,kDpRc,jCy,n,kAsRcPc,kDsRcPc,kAsPcP21,kDsPcP21,kSyDna,kSyP53,kDeP53,jP53,kGeDam,kGeDamArc,kReDam,kReDamP53,jDam,Cell,Synthesis_of_p21_mRNAs,Synthesis_of_p21_mRNAs_by_p53,Synthesis_of_cyclin_mRNAs,Synthesis_of_p53_mRNAs,Degradation_of_p21_mRNAs,Degradation_of_cyclin_mRNAs,Degradation_of_p53_mRNAs,Synthesis_of_p21,Degradation_of_p21,Synthesis_of_cyclins,Degradation_of_cyclins,Association_and_dissociation_of_CDK2_Cyclin_and_p21,Degradation_of_cyclin_in_CDK2_Cyclin_p21_complexes,Degradation_of_p21_in_CDK2_Cyclin_p21_complexes,Import_of_active_PCNA,Export_of_active_PCNA,Export_of_inactive_PCNA,Association_and_dissociation_of_PCNA_and_p21,Degradation_of_p21_in_PCNA_p21_complexes,Phosphorylation_priming_of_replication_complexes,Dephosphorylation_of_replication_complexes,Association_and_dissociation_of_active_PCNA_and_replication_complexes,Association_and_dissociation_of_inactive_PCNA_and_replication_complexes,Association_and_dissociation_of_p21_and_replication_complexes,Degradation_of_p21_in_inactive_replication_complexes,Synthesis_of_DNA,Dissassembly_of_RC,Dissassembly_of_pRC,Dissassembly_of_aRC,Dissassembly_of_iRC,Synthesis_of_p53,Degradation_of_p53,Induction_of_DNA_damage,Induction_of_DNA_damage_by_replication,Repair_of_DNA_damage
626.4,0.4971854199188617,1.7565936360924561,0.011401519360924595,0.8365717066927837,3.2417608866460523,1.0,1.0,7.055419110468931e-05,1.7563737388323932,0.00021989726006295572,0.32827521886416505,0.09343736989199737,0.40263941813510873,0.006737792054030247,0.7651681528385601,0.6238230892717718,0.619445499580663,1.0,1.0,0.004373275855726703,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.04955563996645304,0.02,0.02,0.06483521773292104,0.02,0.02,0.005835169595962894,3.612233730812816e-05,0.005,0.004129717219756802,0.00011292466541769056,5.170388746890659e-07,0.00011258300714327557,0.003,0.0019696513131849903,2.623965513436022e-05,0.0022723864941103337,0.002239029930449494,0.004328610294131675,0.004026394181351088,0.0008245800111975672,1.0870740404910951e-05,0.003440473592601755,0.0034496150189939592,0.003480297939432032,0.0,0.0,0.0,0.0,0.05,0.0488658042019558,0.001,0.0024859270995943087,0.002343063461145182
627.6,0.4981844928970882,1.757635664247339,0.01139892922882374,0.8377759069799775,3.247422737981988,1.0,1.0,7.057149829809082e-05,1.7574159767320219,0.0002196875153170353,0.3284827438676807,0.09307597391407449,0.40199966157643724,0.006739871612398129,0.7693487082978165,0.6251934270070513,0.6208055525777423,1.0,1.0,0.004368798602810486,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.049664444206219384,0.02,0.02,0.06494845475963977,0.02,0.02,0.005845360928367579,3.62022191886442e-05,0.005,0.004132534136518638,0.00011303910284512971,5.165915004954144e-07,0.00011269670864747816,0.003,0.0019708964632060844,2.6212791616862914e-05,0.002274463953952919,0.0022411342882636015,0.0043201067841107275,0.004019996615764372,0.0008223150257879834,1.0822683985856142e-05,0.0034483638931382286,0.0034574625068142955,0.0034872914502796174,0.0,0.0,0.0,0.0,0.05,0.04886744148966538,0.001,0.002490922464485441,0.0023498904506711106
628.8,0.49918079842691016,1.758674317857505,0.01139639371300906,0.8389786405527707,3.2530792394577124,1.0,1.0,7.058879472195374e-05,1.7584548386466943,0.00021947921081087767,0.32869151641838434,0.0927170921820011,0.4013601626343306,0.006741946756756333,0.7735376443273642,0.6265615626917475,0.6221636363730149,1.0,1.0,0.004364378950719895,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.04977309090984119,0.02,0.02,0.06506158478915425,0.02,0.02,0.0058555426310238825,3.628193334953441e-05,0.005,0.0041353423612053835,0.00011315324709251391,5.161472776683045e-07,0.00011281011567933845,0.003,0.001972149098510306,2.6186273704319368e-05,0.002276550008423303,0.0022432470596198254,0.004311626874247458,0.0040136016263433065,0.0008200560064351647,1.0774931697831525e-05,0.00345623762336225,0.0034652930941554503,0.003494265588988371,0.0,0.0,0.0,0.0,0.05,0.048869086105525296,0.001,0.002495903992134551,0.0023567103320338845
630.0,0.5001743439326031,1.7597096073315115,0.011393912044276089,0.8401798981560042,3.2587303309052067,1.0,1.0,7.060607816429977e-05,1.759490335002898,0.00021927232861339513,0.3289015205859027,0.09236070002012385,0.400720938508281,0.006744017538990293,0.7777349377355498,0.6279274883867103,0.6235197423019301,1.0,1.0,0.0043600160985081,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.049881579384154405,0.02,0.02,0.06517460661810413,0.02,0.02,0.0058657145956293715,3.6361479003751295e-05,0.005,0.004138141917799518,0.00011326709569187487,5.1570616581256e-07,0.00011292322672881448,0.003,0.0019734091235154164,2.61600965910486e-05,0.002278644486099449,0.002245368075153621,0.004303170481201864,0.00400720938508281,0.0008178029161272334,1.0727479890063501e-05,0.0034640947069583703,0.003473106827634518,0.0035012204075282214,0.0,0.0,0.0,0.0,0.05,0.04887073794850754,0.001,0.0025008717196630154,0.002363523037632449
631.1999999999999,0.5011651370269986,1.7607415430514748,0.011391483512835848,0.8413796706064117,3.264375952668354,1.0,1.0,7.062335168626757e-05,1.7605224761919278,0.000219066859547071,0.3291127402778107,0.09200677284930035,0.40008200633592167,0.006746083787777654,0.7819405653787259,0.6292911962352197,0.6248738617804811,1.0,1.0,0.004355709513824855,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.04998990894243849,0.02,0.02,0.06528751905336708,0.02,0.02,0.005875876714803037,3.644085809028363e-05,0.005,0.0041409328302192475,0.0001133806550103276,5.152681450984218e-07,0.00011303604474199955,0.003,0.001974676441666864,2.613425708294913e-05,0.0022807473849688576,0.002247497300622359,0.004294737512380464,0.004000820063359217,0.0008155557173835974,1.0680326225297446e-05,0.0034719353346376438,0.0034809036403092414,0.00350815595918899,0.0,0.0,0.0,0.0,0.05,0.048872396918677896,0.001,0.002505825685134993,0.0023703285003729164
632.4,0.5021531852878092,1.7617701353703765,0.011389107425542128,0.8425779488510509,3.270016045721826,1.0,1.0,7.064061877579037e-05,1.7615512725750704,0.00021886279530612565,0.32932515955178143,0.09165528646652162,0.39944338292964815,0.006748145316019502,0.7861545041796367,0.6306526785158713,0.6262259863530576,1.0,1.0,0.004351458695440711,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05009807890824461,0.02,0.02,0.06540032091443652,0.02,0.02,0.005886028882299286,3.652007277920432e-05,0.005,0.00414371512233231,0.00011349393213467765,5.148331977304199e-07,0.00011314857304136598,0.003,0.001975950957310689,2.6108752172644266e-05,0.0022828587179629664,0.0022496347145200693,0.004286327879164345,0.003994433829296482,0.0008133143728642879,1.0633468503835209e-05,0.0034797597197363007,0.003488683456296941,0.0035150722970146643,0.0,0.0,0.0,0.0,0.05,0.04887406291688077,0.001,0.002510765926439046,0.0023771266539200494
633.6,0.503138496257627,1.7627953946120594,0.011386783105891486,0.8437747239673005,3.2756505516710805,1.0,1.0,7.065788334759593e-05,1.7625767344836027,0.0002186601284565169,0.32953876261558607,0.09130621704491226,0.39880508477661886,0.006750201920840364,0.790376731127415,0.6320119276425756,0.6275761076924447,1.0,1.0,0.004347263173247009,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05020608861539557,0.02,0.02,0.06551301103342161,0.02,0.02,0.005896170993007945,3.6599125473699525e-05,0.005,0.0041464888179557815,0.00011360693487350314,5.144013079483643e-07,0.00011326081533048932,0.003,0.0019772325756935165,2.6083579039482057e-05,0.0022849785130078485,0.002251780308251675,0.0042779414971408055,0.003988050847766189,0.0008110788453632818,1.0586904662690104e-05,0.00348756809841722,0.003496446190700245,0.0035219694738033887,0.0,0.0,0.0,0.0,0.05,0.04887573584472657,0.001,0.0025156924812881347,0.0023839174326981787
634.8,0.5041210762722343,1.7638173310938525,0.011384509421523819,0.8449699866625942,3.281279411599477,1.0,1.0,7.06750991728077e-05,1.763598872295872,0.00021845879798054364,0.32975353486598946,0.09095953862998658,0.39816713037986157,0.00675225471791601,0.7946072231215745,0.6333689357039035,0.6289242171754695,1.0,1.0,0.004343120806454458,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05031393737403756,0.02,0.02,0.06562558823198954,0.02,0.02,0.005906302940879058,3.667799248497868e-05,0.005,0.004149253941064399,0.00011371958530153539,5.13972333913407e-07,0.00011337274718237283,0.003,0.0019785212091959366,2.6058724838726746e-05,0.002287105169859226,0.002253933198041847,0.004269578169403694,0.003981671303798616,0.0008088491108298322,1.0540624766074407e-05,0.0034953581588851117,0.0035041924340966793,0.0035288475339056405,0.0,0.0,0.0,0.0,0.05,0.04887741560659669,0.001,0.002520605381361172,0.002390700769681863
636.0,0.5051009332402682,1.7648359550729027,0.011382285905158166,0.8461637284612344,3.2869025688033293,1.0,1.0,7.069228984982245e-05,1.7646176962544384,0.0002182588184643115,0.32996946042412234,0.0906152290794147,0.3975295347043399,0.006754302975975824,0.7988459573421194,0.6347236955559228,0.6302703068897192,1.0,1.0,0.004339031820868209,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05042162455117754,0.02,0.02,0.06573805137606659,0.02,0.02,0.005916424623845992,3.675668636026563e-05,0.005,0.004152010515295741,0.00011383192473452913,5.135463116137648e-07,0.00011348438355438277,0.003,0.001979816762544734,2.603419092520925e-05,0.0022892393555804754,0.002256093727981929,0.004261237863607141,0.003975295347043399,0.0008066251274501664,1.0494630032194812e-05,0.0035031311278439278,0.0035119218318937456,0.0035357065326818773,0.0,0.0,0.0,0.0,0.05,0.04887910210483726,0.001,0.002525504666201341,0.0023974766016376862
637.1999999999999,0.5060780744327913,1.7658512767888517,0.011380111863208956,0.8473559407606199,3.2925199666169527,1.0,1.0,7.070945340179822e-05,1.7656332166114856,0.0002180601773660618,0.33018652409538757,0.09027326533963798,0.39689231359351873,0.006756346634050586,0.8030929109552268,0.636076199953159,0.6316143688329839,1.0,1.0,0.004334995598390509,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05052914950663872,0.02,0.02,0.06585039933233905,0.02,0.02,0.005926535939910515,3.683520637286432e-05,0.005,0.004154758564343336,0.00011394395078635385,5.131232132076657e-07,0.00011359572516194862,0.003,0.0019811191445723254,2.6009973590343058e-05,0.002291380907958548,0.0022582617996607514,0.004252920492280467,0.003968923135935188,0.0008044068602234138,1.0448917690578709e-05,0.0035108869358372167,0.0035196343716260643,0.003542546521029539,0.0,0.0,0.0,0.0,0.05,0.04888079524356233,0.001,0.0025303903721639563,0.0024042448649584727
638.4,0.507052507052783,1.7668633064528414,0.011377986605440059,0.8485466150743979,3.2981315489730156,1.0,1.0,7.072658685593769e-05,1.7666454435913577,0.00021786286148372242,0.3304047108645145,0.08993362466279071,0.3962554826314903,0.006758385652934557,0.8073480611890759,0.6374264417724932,0.6329563951195117,1.0,1.0,0.004331011504165843,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05063651160956094,0.02,0.02,0.06596263097946031,0.02,0.02,0.005936636788151428,3.6913551264598135e-05,0.005,0.004157498111855137,0.00011405565933562462,5.127030092810436e-07,0.00011370677228369992,0.003,0.001982428265187087,2.5986069024995058e-05,0.002293529633015348,0.0022604373022019845,0.004244625969643723,0.003962554826314903,0.0008021942746205789,1.0403484885723172e-05,0.0035186254615296162,0.0035273300516208937,0.003549367549369481,0.0,0.0,0.0,0.0,0.05,0.04888249492765803,0.001,0.002535262535263915,0.002411005496737328
639.6,0.5080242382504653,1.7678720542472166,0.011375909451145567,0.8497357430390078,3.303737260417618,1.0,1.0,7.074368690500001e-05,1.7676543873895494,0.0002176668576672396,0.3306240058819691,0.0895962846394519,0.3956190571123503,0.006760419997731119,0.8116113853358863,0.638774414019187,0.6342963779855584,1.0,1.0,0.004327078908842208,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05074371023884467,0.02,0.02,0.06607474520835237,0.02,0.02,0.005946727068751712,3.69917195879687e-05,0.005,0.004160229181430604,0.00011416704565437392,5.122856705234378e-07,0.00011381752513455349,0.003,0.0019837440352918146,2.5962473453053248e-05,0.0022956853264506686,0.0022626201239108927,0.004236354213344011,0.003956190571123503,0.0007999873364068625,1.03583287819378e-05,0.003526346565116893,0.00353500887208199,0.003556169667753257,0.0,0.0,0.0,0.0,0.05,0.0488842010627441,0.001,0.0025401211912523263,0.0024177584347972966
640.8,0.5089932750768607,1.7688775303273745,0.011373879729166602,0.8509233163733371,3.3093370460063545,1.0,1.0,7.076075251881528e-05,1.768660058176745,0.00021747215062942784,0.330844394470458,0.08926122302578464,0.394983052197595,0.006762449699758374,0.8158828607367575,0.6401201097873398,0.6356343097550428,1.0,1.0,0.004323197126259984,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05085074478040342,0.02,0.02,0.0661867409201271,0.02,0.02,0.005956806682811438,3.7069711069417954e-05,0.005,0.004162951796631444,0.0001142781091350867,5.118711625756689e-07,0.00011392798270954287,0.003,0.001985066366822748,2.5939182757559906e-05,0.0022978478606735376,0.0022648101194794753,0.0042281051365063065,0.00394983052197595,0.0007977860122272056,1.0313446262062025e-05,0.0035340502201479168,0.0035426708672276876,0.0035629529255380246,0.0,0.0,0.0,0.0,0.05,0.04888591355549396,0.001,0.002544966375384303,0.0024245036175078176
642.0,0.5099596240942298,1.7698797448372623,0.011371896778032412,0.8521093265403139,3.314930850432473,1.0,1.0,7.077780684996528e-05,1.7696624661326792,0.00021727870458313294,0.33106586217948475,0.0889284162935628,0.3943474842363859,0.006764475375820267,0.8201624646544957,0.6414635219281962,0.6369701825514612,1.0,1.0,0.004319364890779047,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.0509576146041169,0.02,0.02,0.06629861700864946,0.02,0.02,0.005966875530778451,3.714753809007021e-05,0.005,0.0041656659810731175,0.00011438889298841534,5.114594028044061e-07,0.00011403813305168841,0.003,0.0019863951730769084,2.5916189344674282e-05,0.002300017915887889,0.002267006833727645,0.004219878579316355,0.003943474842363859,0.0007955902745760688,1.026883140595662e-05,0.003541737623784027,0.003550316375517203,0.0035697173686596085,0.0,0.0,0.0,0.0,0.05,0.048887632316400635,0.001,0.002549798120471149,0.002431240982238527
643.1999999999999,0.5109232924870584,1.7708787078651762,0.011369959945557999,0.8532937657120067,3.3205186205132655,1.0,1.0,7.079483476133761e-05,1.7706616213495663,0.00021708651560990128,0.3312883946297616,0.08859784376532578,0.39371236700030865,0.006766496747305905,0.8244501746362988,0.6428046439960947,0.6383039891194758,1.0,1.0,0.004315581847880854,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05106431912955807,0.02,0.02,0.06641037241026532,0.02,0.02,0.005976933516923878,3.7225193032555005e-05,0.005,0.004168371758163187,0.00011449937112118964,5.110503835603937e-07,0.0001141479809308994,0.003,0.00198773036777857,2.5893491087285123e-05,0.0023021948971374694,0.00226921028739922,0.004211674504385685,0.003937123670003087,0.0007934000876070994,1.0224482695821465e-05,0.0035494080392609274,0.0035579452713148576,0.0035764630474094086,0.0,0.0,0.0,0.0,0.05,0.04888935725182237,0.001,0.002554616462435292,0.002437970469768824
644.4,0.5118842871112816,1.7718744294815896,0.011368068589188455,0.8544766259436983,3.3261003030622325,1.0,1.0,7.081183628965615e-05,1.7716575339147465,0.00021689556684319845,0.3315119776463611,0.08826948407553876,0.3930777149056431,0.006768513907535147,0.8287459682033734,0.644143469438931,0.6396357221218043,1.0,1.0,0.004311847278520454,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.051170857769744345,0.02,0.02,0.06652200606124466,0.02,0.02,0.005986980545512019,3.730267619166591e-05,0.005,0.004171069151324869,0.00011460954491074704,5.106440667004893e-07,0.00011425752418372922,0.003,0.0019890718658781667,2.5871083671122724e-05,0.0023043787161302226,0.002271420305507028,0.004203492830120496,0.003930777149056431,0.0007912154192595409,1.0180396845094213e-05,0.0035570614947417908,0.0035655576217341017,0.0035831900097789715,0.0,0.0,0.0,0.0,0.05,0.048891088270775665,0.001,0.0025594214355564083,0.002444692020516452
645.6,0.5128426147620864,1.772866919728497,0.011366222075901995,0.8556578994065215,3.33167584548842,1.0,1.0,7.082881158656323e-05,1.7726502138874052,0.00021670584109182228,0.33173659722121146,0.08794331616736757,0.39244354210575566,0.0067705269647890445,0.8330498229383577,0.6454799918261771,0.6409653743372623,1.0,1.0,0.004308160458434566,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05127722994698099,0.02,0.02,0.0666335169097684,0.02,0.02,0.005997016521879155,3.737998791956884e-05,0.005,0.004173758183933823,0.00011471941595372094,5.102404132960583e-07,0.00011436676037141135,0.003,0.0019904195833272686,2.5848962750607393e-05,0.0023065692895105345,0.002273636706371035,0.004195333477866989,0.003924435421057556,0.0007890362378339397,1.0136570537891126e-05,0.0035646980238065343,0.0035731535018574444,0.0035898983033346046,0.0,0.0,0.0,0.0,0.05,0.048892825283005446,0.001,0.002564213073810432,0.002451405575600411
646.8,0.5137982821739107,1.7738561886194149,0.011364419782209933,0.8568375783874589,3.337245195796422,1.0,1.0,7.084576091861977e-05,1.773639671298575,0.00021651732083990277,0.3319622395130967,0.08761931929267856,0.39180986249109956,0.006772536042309837,0.8373617164853226,0.6468142048488817,0.6422929386607642,1.0,1.0,0.004304520658141573,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05138343509286114,0.02,0.02,0.06674490391592844,0.02,0.02,0.006007041352433559,3.7457128626347153e-05,0.005,0.004176438879317974,0.00011482898606660306,5.098393836327923e-07,0.00011447568677889381,0.003,0.0019917734370785804,2.582712394884944e-05,0.002308766538874028,0.002275859301617035,0.004187196372101811,0.003918098624910995,0.0007868625119847283,1.0093000429255637e-05,0.003572317665505943,0.0035807329948050457,0.003596587975217375,0.0,0.0,0.0,0.0,0.05,0.04889456819897352,0.001,0.0025689914108695533,0.0024581110768415767
648.0,0.5147512963921801,1.774842246143566,0.011362661117396271,0.8580156552039074,3.342808302344566,1.0,1.0,7.086268125574902e-05,1.7746259161434401,0.00021633000012585458,0.33218889037571264,0.08729747270829075,0.3911766899565383,0.006774540942989662,0.8416816265203915,0.6481461022368757,0.6436184080317089,1.0,1.0,0.004300927493025006,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05148947264253671,0.02,0.02,0.06685616604689132,0.02,0.02,0.0060170549442202185,3.753409699986907e-05,0.005,0.004179111260736469,0.00011493825063757148,5.094409651842402e-07,0.00011458430678625734,0.003,0.001993133342254276,2.5805564958150037e-05,0.002310970270609258,0.002278088083203985,0.004179081426023728,0.003911766899565383,0.0007846942093828864,1.0049684861656279e-05,0.0035799202947923684,0.0035882960167151344,0.003603259074745261,0.0,0.0,0.0,0.0,0.05,0.04889631693055761,0.001,0.0025737564819609004,0.0024648084663773176
649.1999999999999,0.5157016654790105,1.7758251022738234,0.01136094556763581,0.8591921220414845,3.34836511338584,1.0,1.0,7.087955979472545e-05,1.77560895836673,0.00021614390709342608,0.3324165344617264,0.08697775509933973,0.39054403890883427,0.006776540512814295,0.8460095306959592,0.6494756776015902,0.6449417752980268,1.0,1.0,0.004297381587933365,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05159534202384214,0.02,0.02,0.0669673022677168,0.02,0.02,0.006027057204094512,3.761088660340207e-05,0.005,0.004181775351339897,0.00011504718598193352,5.090452257331469e-07,0.00011469264204307423,0.003,0.0019944992067703585,2.5784289527600187e-05,0.0023131799472342015,0.0022803235807812875,0.004170988513857437,0.0039054403890883427,0.0007825312942085928,1.0006627108025265e-05,0.00358750529832776,0.0035958419822153726,0.003609911658353074,0.0,0.0,0.0,0.0,0.05,0.04889807139238092,0.001,0.0025785083273950527,0.002471497685928245
650.4,0.5166493954031959,1.776804766931702,0.011359272501567142,0.8603669716688075,3.3539155790909914,1.0,1.0,7.089640250094023e-05,1.776588807927092,0.00021595900460999045,0.3326451591711554,0.08666014712049354,0.38991192203016434,0.006778535446144992,0.8503454068865072,0.6508029251287439,0.6462630338153185,1.0,1.0,0.004293881648311218,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05170104270522548,0.02,0.02,0.06707831158181983,0.02,0.02,0.006037048042363784,3.7687500781063e-05,0.005,0.0041844311743445455,0.00011515580497496518,5.086520793322178e-07,0.00011480067912908082,0.003,0.0019958709550269324,2.576328988986731e-05,0.002315395692975644,0.0022825652962063197,0.004162917593224439,0.0038991192203016436,0.0007803737382613556,9.963821018485784e-06,0.003595072994375789,0.0036033712700396132,0.0036165457678223713,0.0,0.0,0.0,0.0,0.05,0.048899831495858415,0.001,0.0025832469770159794,0.0024781786800284495
651.6,0.5175944929571229,1.7777812500201922,0.011357641352647836,0.8615401967670941,3.359459649651042,1.0,1.0,7.091320733877061e-05,1.7775654747367144,0.0002157752834777255,0.33287475094813995,0.08634462901251877,0.3892803523757428,0.0067805256546143115,0.8546892329580511,0.6521278389286649,0.6475821768849157,1.0,1.0,0.004290427207217029,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05180657415079326,0.02,0.02,0.06718919299302084,0.02,0.02,0.006047027369371876,3.776393869829894e-05,0.005,0.004187078752868621,0.00011526410489435857,5.082615057977575e-07,0.00011490841951250783,0.003,0.00199724850568884,2.5742563243302176e-05,0.0023176173511105375,0.0022848131698349258,0.004154868590880524,0.0038928035237574283,0.0007782215105036727,9.921264496064884e-06,0.003602623303101287,0.0036108838504488564,0.0036231614506998604,0.0,0.0,0.0,0.0,0.05,0.04890159715476664,0.001,0.0025879724647856145,0.002484851392997859
652.8,0.5185369649009631,1.7787545614141285,0.011356051565652414,0.8627117901268544,3.364997275834,1.0,1.0,7.092997212564651e-05,1.7785389686790425,0.00021559273508595155,0.3331052963674505,0.08603118130156742,0.3886493427583901,0.006782511039078012,0.8590409868357841,0.6534504132269026,0.6488991979187522,1.0,1.0,0.004287017819362804,0.02,0.08,0.02,0.0018,0.0025,0.007,1.0,0.005,1.0,0.05,0.002,0.0002,0.003,0.006,0.1,0.01,1.8,6.0,0.01,0.001,100.0,0.01,0.007,0.05,0.05,0.01,0.001,0.005,0.001,0.005,0.5,1.0,0.02,0.05191193583350018,0.02,0.02,0.06729994551668,0.02,0.02,0.006056995096501199,3.784019943316624e-05,0.005,0.004189718109980068,0.000115372082718483,5.078734863147956e-07,0.0001150158649088828,0.003,0.001998631778204703,2.5722106916176825e-05,0.0023198447604312203,0.002287067150835248,0.004146841436440447,0.003886493427583901,0.0007760745801245208,9.878955539810592e-06,0.003610156136263486,0.0036183796875279574,0.003629758754306742,0.0,0.0,0.0,0.0,0.05,0.04890336828359365,0.001,0.0025926848245048156,0.002491515769831018
