Time,R,L,RL,Gabg,RGabg,RGabgL,GaGTP,Gbg,RGS,RGSGaGTP,GaGDPP,Effector,GaGTPEffector,inertGaGTP,RGSinertGaGTP,GaGDP,P,z1,z2,z3,ka,Ligand_conc,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21
3.78,45.78908553009766,0.0,0.0,39.67919754014159,159.21091446990258,0.0,0.0002703235578310632,6.109887989955794,54.628619594796895,3.2546311936596846,0.008773460605739357,204.27223862530414,0.727761374696006,0.0002664638255332962,2.1167492115435054,0.0014359620667819364,0.8967824054875453,0.8484036689836003,0.928480702973212,0.9251019283434936,1.5,0.1,1.0,0.0,9.084370849655919,0.0,0.0,0.0,7.935839508028318,7.383701404132615,8.136577984149211,1.351617789155316e-06,0.5521959831130814,0.727761374696006,0.7278275480416384,0.6350247634630516,1.332319127666481e-06,8.773460605739357,8.773567385863053,8.967824054875454,1.091642062044009,1.2726055034754005,1.3927210544598179,1.3876528925152405
3.79,45.69842605542495,0.0,0.0,39.596905066584874,159.3015739445753,0.0,0.0002697324666368069,6.101520988839807,54.63521284900036,3.247120060909746,0.008754949929570552,204.2739915317931,0.7260084682070568,0.000265789911678444,2.117667090089979,0.0014348973244263728,0.8948431845830039,0.8465944482326816,0.9272750161600923,0.9251432564141523,1.5,0.1,1.0,0.0,9.047581191045053,0.0,0.0,0.0,7.9193810133169755,7.368445363493917,8.117800152274365,1.3486623331840346e-06,0.5509932760561675,0.7260084682070568,0.7260744198834397,0.6353001270269937,1.32894955839222e-06,8.754949929570552,8.755056141817597,8.94843184583004,1.0890127023105851,1.2698916723490223,1.3909125242401386,1.3877148846212284
3.8,45.60813334197194,0.0,0.0,39.514958889275015,159.3918666580283,0.0,0.00026914393627945496,6.09317445269666,54.641791231071146,3.239644027428424,0.008736520989241587,204.2757389376616,0.7242610623385267,0.00026511824603716325,2.118564741500519,0.0014338382569189212,0.8929127484080327,0.8447861069969372,0.9260603500955603,0.9251659513822788,1.5,0.1,1.0,0.0,9.011017570122972,0.0,0.0,0.0,7.902991777855004,7.353253388645347,8.099110068571061,1.3457196813972748e-06,0.5497957646407657,0.7242610623385267,0.7243267925755215,0.6355694224501557,1.3255912301858162e-06,8.736520989241587,8.736626636357482,8.929127484080327,1.0863915935077901,1.267179160495406,1.3890905251433405,1.3877489270734182
3.81,45.518205136708936,0.0,0.0,39.43335687942687,159.4817948632913,0.0,0.00026855795039578,6.084848257281793,54.64835486152572,3.2322028572527826,0.00871817322899649,204.27748084603456,0.7225191539655651,0.00026444882552146285,2.119442281221584,0.0014327848362345214,0.890991036084453,0.8429787141232045,0.9248368519308533,0.9251701578260099,1.5,0.1,1.0,0.0,8.974678138334024,0.0,0.0,0.0,7.886671375885374,7.338125087056302,8.080507143131957,1.3427897519789e-06,0.5486034156802424,0.7225191539655651,0.72258466299053,0.6358326843664752,1.3222441276073143e-06,8.71817322899649,8.718278313821408,8.90991036084453,1.0837787309483478,1.2644680711848066,1.38725527789628,1.387755236739015
3.82,45.42863920447262,0.0,0.0,39.352096924841824,159.5713607955276,0.0,0.00026797449275822933,6.076542279630516,54.65490385932928,3.2247963163654396,0.008699906097829495,204.27921726031315,0.7207827396869698,0.00026378164696031755,2.1202998243053637,0.0014317370344821018,0.8890779872590931,0.8411723374005621,0.9236046676021811,0.9251560202910777,1.5,0.1,1.0,0.0,8.938561065690378,0.0,0.0,0.0,7.870419384968365,7.323060069226777,8.0619907909136,1.3398724637911466e-06,0.5474161962638054,0.7207827396869698,0.7208480277235847,0.6360899472916091,1.3189082348015877e-06,8.699906097829494,8.700010623343305,8.890779872590931,1.0811741095304548,1.2617585061008432,1.3854070014032716,1.3877340304366166
3.83,45.33943332772035,0.0,0.0,39.27117692967744,159.66056667227988,0.0,0.0002673935472729162,6.068256398042633,54.661438341919144,3.2174241726746566,0.008681719049434202,204.28094818416685,0.7190518158332616,0.00026311670710239094,2.1211374854062877,0.0014306948239049685,0.887173542098642,0.8393670435737774,0.9223639418280636,0.9251236832660502,1.5,0.1,1.0,0.0,8.9026645405211,0.0,0.0,0.0,7.854235385935488,7.308057948642776,8.043560431686641,1.3369677363645811e-06,0.5462340737523916,0.7190518158332616,0.7191168831003071,0.6363412456218863,1.3155835355119548e-06,8.681719049434202,8.681823018807805,8.87173542098642,1.0785777237498924,1.259050565360666,1.3835459127420955,1.3876855248990754
3.84,45.25058530628448,0.0,0.0,39.19059481421713,159.74941469371575,0.0,0.0002668150979776108,6.059990492067075,54.667958425228115,3.210086195994435,0.008663611542152743,204.28267362152536,0.7173263784747596,0.00026245400261875983,2.121955378777537,0.001429658176881195,0.8852776412845027,0.8375628983567539,0.9211148181066688,0.9250732911575722,1.5,0.1,1.0,0.0,8.86698676922381,0.0,0.0,0.0,7.838118962843426,7.293118341731596,8.025215489986087,1.3340754898880539e-06,0.5450570157745558,0.7173263784747596,0.7173912251848537,0.6365866136332611,1.3122700130937992e-06,8.663611542152744,8.663714958805988,8.852776412845028,1.0759895677121394,1.2563443475351308,1.3816722271600033,1.3876099367363584
3.85,45.16209295712656,0.0,0.0,39.11034851463977,159.83790704287367,0.0,0.0002662391290397306,6.05174444248652,54.674464223707936,3.2027821580246068,0.008645583038924931,204.28439357657047,0.7156064234296539,0.00026179353010563774,2.1227536182675513,0.0014286270659240128,0.8833902260076472,0.835759966445977,0.919857438713151,0.925004988265606,1.5,0.1,1.0,0.0,8.83152597601889,0.0,0.0,0.0,7.822069702927954,7.2782408678169555,8.006955395061517,1.331195645198653e-06,0.5438849902223566,0.7156064234296539,0.7156710497879448,0.6368260854802653,1.3089676505281886e-06,8.645583038924931,8.645685906591467,8.83390226007647,1.0734096351444808,1.2536399496689656,1.3797861580697264,1.387507482398409
3.86,45.07395411847904,0.0,0.0,39.03043598702676,159.92604588152122,0.0,0.0002656656247822849,6.043518131451984,54.680955850031424,3.195511832526545,0.008627633007763523,204.28610805389977,0.713891946100352,0.00026113528603475416,2.123532317442121,0.0014276014636723133,0.8815112380018084,0.8339583113920047,0.9185919450184141,0.9249189192813541,1.5,0.1,1.0,0.0,8.796280404517388,0.0,0.0,0.0,7.806087197405353,7.263425149795567,7.988779581316362,1.3283281239114245e-06,0.5427179653048064,0.713891946100352,0.713956352327586,0.6370596952326363,1.3056764301737708e-06,8.627633007763523,8.627735330191015,8.815112380018084,1.070837919150528,1.2509374670880071,1.3778879175276213,1.387378378922031
3.87,44.98616673451394,0.0,0.0,38.9508552891439,160.0138332654863,0.0,0.0002650945702228696,6.035311445369757,54.687433408899416,3.1882749990892623,0.008609760931885268,204.28781706184228,0.7121829381578216,0.000260479265742981,2.1242915920114096,0.0014265813426996563,0.8796406202803506,0.8321579928653979,0.9173184837074719,0.9248152393787077,1.5,0.1,1.0,0.0,8.761248352446758,0.0,0.0,0.0,7.790171057828781,7.248670828061996,7.970687497723156,1.325472851114348e-06,0.5415559106577729,0.7121829381578216,0.7122471249859144,0.6372874776034229,1.302396328714905e-06,8.609760931885267,8.609862705346192,8.796406202803507,1.0682744072367325,1.248236989298097,1.3759777255612078,1.3872228590680615
3.88,44.89872861247477,0.0,0.0,38.8716043458811,160.10127138752546,0.0,0.0002645259495258695,6.027124266593388,54.69389701482631,3.181071432291912,0.008591966280567775,204.28952060295367,0.7104793970464173,0.0002598254663297358,2.125031552881862,0.0014255666760614853,0.8777783150109923,0.8303590745205237,0.9160371890017313,0.9246940852848856,1.5,0.1,1.0,0.0,8.726428071286053,0.0,0.0,0.0,7.774320869176221,7.233977520558525,7.9526785807297795,1.3226297476293475e-06,0.5403987941568099,0.7104793970464173,0.7105433648633896,0.6375094658645586,1.2991273316486791e-06,8.591966280567775,8.592067506937052,8.777783150109924,1.0657190955696259,1.2455386117807856,1.3740557835025968,1.3870411279273285
3.89,44.8116376424329,0.0,0.0,38.7926811615048,160.18836235756737,0.0,0.00026395974740212036,6.01895648092781,54.700346776057316,3.1739009114929186,0.008574248535478625,204.29121868261947,0.7087813173806089,0.0002591738840349045,2.1257523124498543,0.0014245574367996745,0.8759242654331262,0.8285616168905555,0.9147481987741702,0.9245556014654269,1.5,0.1,1.0,0.0,8.69181785693893,0.0,0.0,0.0,7.758536232300961,7.219344858908238,7.934752278732296,1.319798737010602e-06,0.5392465847993557,0.7087813173806089,0.708845066600347,0.6377256937349562,1.2958694201745224e-06,8.574248535478624,8.57434921667931,8.759242654331262,1.0631719760709133,1.2428424253358332,1.3721222981612553,1.3868334021981403
3.9,44.724891731045254,0.0,0.0,38.71408375568671,160.275108268955,0.0,0.0002633959486864245,6.010807975358259,54.706782799423365,3.166763217867548,0.00855660718271104,204.2929113064638,0.7070886935363021,0.00025852451502895676,2.1264539827091786,0.0014235535980916625,0.8740784152759689,0.8267656795363229,0.9134516497116215,0.9243999322369895,1.5,0.1,1.0,0.0,8.657416022198529,0.0,0.0,0.0,7.742816751137342,7.204772477518143,7.91690804466887,1.3169797434321225e-06,0.538099251834776,0.7070886935363021,0.70715222460077,0.6379361948127535,1.2926225751447837e-06,8.55660718271104,8.55670732075931,8.740784152759689,1.0606330403044533,1.2401485193044843,1.3701774745674322,1.3865998983554841
3.91,44.63848880133703,0.0,0.0,38.635810163300874,160.3615111986632,0.0,0.000262834538335723,6.002678638035873,54.713205190362466,3.1596581343892605,0.00853904171273646,204.2945984803423,0.705401519657798,0.00025787735541533074,2.1271366752483636,0.001422555133250778,0.8722407087536631,0.8249713210588379,0.9121476773141938,0.9242272217459789,1.5,0.1,1.0,0.0,8.62322089652545,0.0,0.0,0.0,7.727162032660175,7.1902600135383015,7.899145335973151,1.314172691678615e-06,0.5369567647606267,0.705401519657798,0.7054648330393509,0.638141002574509,1.2893867770766536e-06,8.539041712736461,8.53914130979272,8.72240708753663,1.058102279486697,1.2374569815882568,1.3682215159712907,1.3863408326189683
3.92,44.55242679248448,0.0,0.0,38.55785843422091,160.44757320751577,0.0,0.00026227550142726773,5.994568358263293,54.71961405294101,3.152585445811077,0.008521551620357106,204.29628021033534,0.7037197896647557,0.00025723240123281784,2.1278005012480037,0.001421562015726567,0.8704110905603814,0.8231785991118223,0.9108364158946926,0.9240376139471776,1.5,0.1,1.0,0.0,8.589230825828038,0.0,0.0,0.0,7.711571686844183,7.175807106820835,7.881463614527693,1.3113775071363387e-06,0.535819093318913,0.7037197896647557,0.703782885868553,0.6383401503744011,1.2861620061640892e-06,8.521551620357107,8.521650678783464,8.704110905603814,1.0555796844971335,1.2347678986677335,1.3662546238420388,1.3860564209207664
3.93,44.466703659597535,0.0,0.0,38.480226633117,160.5332963404027,0.0,0.0002617188231567938,5.986477026480261,54.726009489875075,3.145544938646939,0.008504136404658566,204.29795650274096,0.7020434972591532,0.00025658964845794646,2.1284455714780783,0.001420574219105117,0.8685895058654265,0.8213875704142347,0.9095179985780423,0.9238312525823725,1.5,0.1,1.0,0.0,8.555444172244831,0.0,0.0,0.0,7.6960453266234,7.161413399878817,7.863862346617347,1.308594115783969e-06,0.5346862074923521,0.7020434972591532,0.7021063768256643,0.6385336714434234,1.2829482422897324e-06,8.504136404658565,8.504234927082921,8.685895058654264,1.0530652458887297,1.2320813556213521,1.3642769978670635,1.3857468788735587
3.94,44.38131737350259,0.0,0.0,38.40291283925308,160.61868262649764,0.0,0.0002611644888366914,5.978404534249225,54.732391602551736,3.1385364011530683,0.008486795568962355,204.29962736406785,0.7003726359322489,0.00025594909300736727,2.1290719962952793,0.0014195917171093838,0.8667759003083364,0.8195982907627968,0.9081925573007071,0.9236082811589844,1.5,0.1,1.0,0.0,8.521859313929241,0.0,0.0,0.0,7.680582567850616,7.147078537845022,7.846341002882671,1.305822444183457e-06,0.5335580775006331,0.7003726359322489,0.700435299439858,0.6387215988885838,1.2797454650368363e-06,8.486795568962355,8.486893558349383,8.667759003083365,1.0505589538983733,1.229397436144195,1.3622888359510608,1.3854124217384767
3.95,44.29626592052518,0.0,0.0,38.32591514628397,160.70373407947508,0.0,0.00026061248389417816,5.970350774240931,54.73876049105042,3.131559623309331,0.008469528620778504,204.30129280102855,0.6987071989715429,0.00025531073074023706,2.129679885640333,0.0014186144835995182,0.8649702199939847,0.8178108150445199,0.9068602228101121,0.9233688429286965,1.5,0.1,1.0,0.0,8.488474644836392,0.0,0.0,0.0,7.665183029256794,7.132802168430577,7.828899058273327,1.3030624194708908e-06,0.5324346737966783,0.6987071989715429,0.698769647039245,0.6389039656920998,1.2765536537011854e-06,8.469528620778505,8.469626080507782,8.649702199939847,1.0480607984573143,1.2267162225667798,1.3602903342151682,1.3850532643930447
3.96,44.21154730227274,0.0,0.0,38.24923166205243,160.7884526977275,0.0,0.00026006279386947155,5.962315640220033,54.74511625416417,3.1246143968005966,0.008452335071758124,204.30295282053237,0.6970471794677383,0.00025467455746060386,2.130269349035325,0.0014176424925731906,0.8631724114876849,0.8160251972492334,0.9055211246640649,0.9231130808660825,1.5,0.1,1.0,0.0,8.455288574512096,0.0,0.0,0.0,7.649846332410487,7.118583941883476,7.811535992001492,1.3003139693473579e-06,0.5313159670629048,0.6970471794677383,0.6971094127579286,0.6390808047105975,1.2733727873030193e-06,8.452335071758124,8.452432005709646,8.63172411487685,1.0455707692016074,1.22403779587385,1.3582816869960972,1.3846696212991236
3.97,44.127159539806705,0.0,0.0,38.17286051266401,160.87284046019354,0.0,0.00025951540446879405,5.954299027142411,54.75145898913627,3.1177005151569936,0.008435214438080124,204.30460742985176,0.6953925701483509,0.0002540405688416805,2.130840495706828,0.0014166757181352065,0.8613824218360442,0.8142414903379128,0.9041753915386354,0.9228411381687656,1.5,0.1,1.0,0.0,8.422299529665562,0.0,0.0,0.0,7.634572102532802,7.104423512411144,7.794251287892484,1.2975770223439703e-06,0.5302019283199617,0.6953925701483509,0.6954545893256059,0.6392521487120484,1.2702028442084026e-06,8.435214438080124,8.435310850268737,8.613824218360442,1.0430888552225264,1.2213622355068692,1.356263087307953,1.3842617072531485
3.98,44.04310080105289,0.0,0.0,38.09679996666318,160.95689919894735,0.0,0.000258970303156904,5.946300834389429,54.757788783403555,3.1108177783553295,0.008418166253027016,204.30625664165584,0.6937433583442405,0.000253408758157069,2.1313934382412003,0.0014157141336048644,0.8596001993108658,0.8124597420624916,0.9028231601964196,0.9225531734002143,1.5,0.1,1.0,0.0,8.389506005646473,0.0,0.0,0.0,7.619359993332636,7.090320580719869,7.777044445888324,1.29485151578452e-06,0.5290925321934185,0.6937433583442405,0.693805162751469,0.6394180314723601,1.2670437907853452e-06,8.418166253027016,8.418262133911512,8.596001993108658,1.0406150375163608,1.2186896130937375,1.3542347402946295,1.3838297601003213
3.99,43.959369035998186,0.0,0.0,38.02104807952459,161.04063096400205,0.0,0.00025842747460076395,5.938320956473314,54.76410573826506,3.10396597960262,0.00840119003087749,204.30790045960484,0.6920995403952548,0.00025277912277102795,2.13192828213241,0.0014147577140671685,0.8578256912652045,0.8106800069554588,0.9014645498652268,0.922249317149838,1.5,0.1,1.0,0.0,8.356906418316258,0.0,0.0,0.0,7.604209615904918,7.076274772354522,7.75991494900655,1.2921373730038197e-06,0.5279877475675994,0.6920995403952548,0.692161130392923,0.639578484639723,1.2638956138551398e-06,8.401190030877489,8.401285381777347,8.578256912652044,1.0381493105928823,1.2160200104331882,1.3521968247978402,1.3833739757247572
4.0,43.875962311940086,0.0,0.0,37.94560302037803,161.12403768806016,0.0,0.0002578869048584511,5.930359291561772,54.77040994714464,3.09714491746118,0.00838428530003889,204.30953889159156,0.690461108408522,0.0002521516581711569,2.132445135394263,0.0014138064340260045,0.8560588460966717,0.8089023353219162,0.9000996858119236,0.9219297118703255,1.5,0.1,1.0,0.0,8.324499240129732,0.0,0.0,0.0,7.589120604075607,7.062285749548828,7.74286229365295,1.2894345242922556e-06,0.5268875461780989,0.690461108408522,0.6905224843443273,0.6397335406182789,1.2607582908557845e-06,8.38428530003889,8.384380122495932,8.560588460966716,1.035691662612783,1.2133535029828744,1.3501495287178853,1.3828945678054883
4.01,43.79287871091234,0.0,0.0,37.87046297205388,161.2071212890879,0.0,0.0002573485800986593,5.922415738858176,54.776701502251335,3.0903543921247123,0.00836745159287601,204.31117194569228,0.6888280543078209,0.00025152635979224457,2.132944105624043,0.0014128602681206255,0.8542996126420032,0.8071267766146499,0.8987286921488709,0.9215944996946577,1.5,0.1,1.0,0.0,8.292282958306261,0.0,0.0,0.0,7.574092594410776,7.048353177046239,7.725885980311781,1.2867429004932964e-06,0.5257918999851694,0.6888280543078209,0.6888892165143826,0.6398832316872128,1.257631798961223e-06,8.36745159287601,8.367545888724976,8.542996126420032,1.0332420814617314,1.2106901649219748,1.3480930382233063,1.3823917495419864
4.02,43.71011632948639,0.0,0.0,37.79562613089846,161.28988367051386,0.0,0.0002568124865991039,5.914490198587644,54.78298049459937,3.083594205400343,0.008350688445665505,204.31279963016027,0.6872003698398067,0.00025090322301832204,2.1334253000003733,0.0014119191911258452,0.8525479401722718,0.8053533794460449,0.8973516918346551,0.9212438224169511,1.5,0.1,1.0,0.0,8.260256074636738,0.0,0.0,0.0,7.559125226179693,7.034476722064136,7.708985513500858,1.2840624329955197e-06,0.5247007811704594,0.6872003698398067,0.6872613186322426,0.640027590000112,1.2545161150916101e-06,8.350688445665504,8.350782217111606,8.525479401722718,1.03080055475971,1.2080300691690673,1.3460275377519828,1.3818657336254268
4.03,43.62767327857265,0.0,0.0,37.72109070658926,161.3723267214276,0.0,0.000256278610744927,5.906582571983109,54.78924701402836,3.0768641606906573,0.008333995398550294,204.31442195341984,0.6855780465802361,0.0002502822431847153,2.1338888252810713,0.001410983177952235,0.8508037783880981,0.8035821916000004,0.8959688066748184,0.9208778214732997,1.5,0.1,1.0,0.0,8.228417105292397,0.0,0.0,0.0,7.544218141317852,7.020656054257914,7.692160401726643,1.281393053724635e-06,0.5236141621337524,0.6855780465802361,0.6856387822536242,0.6401666475843214,1.2514112159235767e-06,8.333995398550293,8.334088648254014,8.508037783880981,1.0283670698703542,1.2053732874000007,1.3439532100122276,1.3813167322099495
4.04,43.5455476832219,0.0,0.0,37.64685492195021,161.45445231677834,0.0,0.000255746939027102,5.898692761271399,54.79550114922334,3.0701640629757363,0.008317371995494005,204.31603892405988,0.6839610759401941,0.0002496634155800987,2.1343347878010093,0.0014100522036463196,0.8490670774148639,0.8018132600438448,0.8945801573225899,0.9204966379226172,1.5,0.1,1.0,0.0,8.196764580635598,0.0,0.0,0.0,7.529370984390042,7.00689084568496,7.675410157439341,1.2787346951355101e-06,0.5225320154897054,0.6839610759401941,0.6840215987669162,0.6403004363403028,1.2483170779004936e-06,8.317371995494005,8.31746472666333,8.490670774148638,1.025941613910291,1.2027198900657672,1.3418702359838848,1.3807449568839258
4.05,43.4637376824266,0.0,0.0,37.57291701276701,161.53626231757366,0.0,0.00025521745804083873,5.890820669659307,54.801742987734926,3.0634937187951916,0.008300817784235361,204.31765055082778,0.6823494491723174,0.00024904673544854755,2.1347632934699714,0.0014091262433907714,0.8473377877979225,0.8000466309402495,0.893185863279615,0.9201004124274793,1.5,0.1,1.0,0.0,8.165297045032444,0.0,0.0,0.0,7.514583402553402,6.993180770768533,7.658734296987979,1.2760872902041936e-06,0.5214543140645864,0.6823494491723174,0.6824097593992858,0.6404289880409914,1.2452336772427379e-06,8.300817784235361,8.300910000725729,8.473377877979225,1.0235241737584762,1.2000699464103743,1.3397787949194226,1.380150618641219
4.06,43.38224142892227,0.0,0.0,37.49927522760232,161.61775857107796,0.0,0.0002546901544839882,5.882966201319668,54.807972615999375,3.056852936230201,0.008284332316242617,204.31925684262308,0.6807431573770222,0.0002484321979915909,2.13517444777051,0.0014082052725046077,0.8456158604978111,0.7982823496591449,0.8917860428966875,0.9196892852349665,1.5,0.1,1.0,0.0,8.13401305666724,0.0,0.0,0.0,7.499855045520464,6.979525506261538,7.642132340575502,1.2734507724199413e-06,0.5203810308930134,0.6807431573770222,0.6808032552227824,0.640552334331153,1.2421609899579544e-06,8.284332316242617,8.284424022664759,8.45615860497811,1.0211147360655333,1.1974235244887175,1.3376790643450311,1.3795339278524499
4.07,43.301057088988834,0.0,0.0,37.42592782761111,161.69894291101141,0.0,0.00025416501515544763,5.875129261377428,54.81419011935874,3.0502415248855437,0.008267915146667968,204.32085780849138,0.6791421915087277,0.00024781979837026474,2.1355683557558076,0.001407289266443385,0.843901246885463,0.7965204607896339,0.8903808133744789,0.919263396157506,1.5,0.1,1.0,0.0,8.102911187358822,0.0,0.0,0.0,7.485185565522222,6.965924731210201,7.625603812213859,1.2708250757772383e-06,0.5193121392146928,0.6791421915087277,0.679202077160442,0.6406705067267423,1.2390989918513238e-06,8.267915146667969,8.268006348503908,8.43901246885463,1.0187132872630915,1.1947806911844507,1.3355712200617185,1.378895094236259
4.08,43.22018284225195,0.0,0.0,37.35287308635594,161.77981715774828,0.0,0.0002536420269535657,5.867309755895727,54.82039558208092,3.0436592958716395,0.008251565834301972,204.322453457618,0.6775465423820836,0.00024720953170716525,2.13594512204753,0.0014063782007993956,0.8421938987374191,0.7947610081519079,0.8889702907642698,0.9188228845537137,1.5,0.1,1.0,0.0,8.071990022378678,0.0,0.0,0.0,7.470574617271189,6.95237812691765,7.609148239679099,1.2682101347678285e-06,0.5182476124711581,0.6775465423820836,0.6776062159923888,0.6407835366142589,1.2360476585358262e-06,8.251565834301973,8.251656538029374,8.42193898737419,1.0163198135731253,1.1921415122278618,1.3334554361464046,1.3782343268305706
4.09,43.139616881484386,0.0,0.0,37.28010928962214,161.86038311851584,0.0,0.0002531211768745467,5.859507591861964,54.82658908737982,3.037106061786578,0.008235283941527954,204.3240437993219,0.6759562006781943,0.0002466013930885011,2.1363048508336866,0.0014054720513018623,0.8404937682310396,0.7930040348091609,0.8875545899686801,0.9183678893092375,1.5,0.1,1.0,0.0,8.04124816027083,0.0,0.0,0.0,7.456021857924428,6.938885376907381,7.592765154466445,1.2656058843727336e-06,0.5171874243025079,0.6759562006781943,0.6760156623619338,0.6408914552501059,1.2330069654425055e-06,8.235283941527953,8.23537415475307,8.404937682310397,1.0139343010172914,1.1895060522137415,1.3313318849530202,1.3775518339638562
4.1,43.05935741240736,0.0,0.0,37.207634735233185,161.9406425875929,0.0,0.0002526024520108563,5.851722677173879,54.83277071743544,3.030581636698161,0.008219069034276437,204.32562884304923,0.6743711569508444,0.00024599537756614663,2.1366476458664914,0.001404570793817135,0.8388008079397161,0.7912495830795043,0.8861338247423995,0.9178985488175986,1.5,0.1,1.0,0.0,8.010684212673544,0.0,0.0,0.0,7.441526947046637,6.925446166886636,7.576454091745402,1.2630122600542815e-06,0.5161315485441438,0.6743711569508444,0.674430406781674,0.6409942937599474,1.2299768878307333e-06,8.219069034276437,8.219158765875846,8.388008079397162,1.0115567354262667,1.1868743746192565,1.3292007371135992,1.3768478232263979
4.11,42.9794027639815,0.0,0.0,37.135447839401124,162.02059723601877,0.0,0.0002520858399845793,5.843954924580079,54.8389405452294,3.024085841302801,0.008202920695807301,204.3272086026091,0.6727913973910041,0.0002453914791651276,2.1369736134678865,0.0014036744027188712,0.837114971900539,0.7894976905117117,0.884708114722892,0.9174150145104135,1.5,0.1,1.0,0.0,7.980296847552237,0.0,0.0,0.0,7.427089567880225,6.912060195604279,7.560214603257003,1.2604291999228966e-06,0.5150799601229308,0.6727913973910041,0.6728504368121165,0.6410920840403659,1.226957395825638e-06,8.202920695807302,8.20300993827595,8.37114971900539,1.0091870960865061,1.1842465357675676,1.327062172084338,1.3761225217656203
4.12,42.89975120107741,0.0,0.0,37.06354695610847,162.10024879892285,0.0,0.0002515713282091659,5.836204244968651,54.84509864842687,3.017618494139757,0.008186838503244831,204.32878308898304,0.6712169110170478,0.0002447896925701234,2.137282857433461,0.0014027828536489072,0.8354362137931446,0.7877483967329953,0.8832775735248077,0.9169174278903234,1.5,0.1,1.0,0.0,7.950084715232516,0.0,0.0,0.0,7.412709391221694,6.898727156373739,7.544046235349392,1.2578566410458296e-06,0.5140326335305803,0.6712169110170478,0.6712757418563252,0.6411848572300383,1.223948462850617e-06,8.18683850324483,8.18692724523499,8.354362137931446,1.0068253665255718,1.181622595099493,1.3249163602872116,1.375376141835485
4.13,42.820400895975474,0.0,0.0,36.99193034963488,162.1795991040248,0.0,0.00025105890377642443,5.828470546340302,54.85124511149306,3.0111794102471268,0.008170822023990183,204.33035230923264,0.6696476907674799,0.0002441900133822755,2.1375754782598997,0.001401896123934974,0.8337644866602203,0.7860017444947719,0.8818423069400112,0.9164059170412105,1.5,0.1,1.0,0.0,7.920046437436838,0.0,0.0,0.0,7.398386069926976,6.885446734231703,7.527948525617817,1.2552945188821222e-06,0.5129895425900654,0.6696476907674799,0.6697063138904982,0.6412726434779699,1.2209500669113776e-06,8.170822023990183,8.17091026738363,8.337644866602202,1.0044715361512198,1.179002616742158,1.322763460410017,1.3746088755618158
4.14,42.74135011490284,0.0,0.0,36.920596374424775,162.25864988509738,0.0,0.00025054855419002987,5.820753740477775,54.85738001188087,3.004768409893179,0.008154870839045744,204.33191627366176,0.6680837263383397,0.00024359243644034743,2.137851578226033,0.0014010141898360498,0.8320997447152466,0.7842577728631506,0.8804024248194867,0.9158806195084936,1.5,0.1,1.0,0.0,7.890180680451509,0.0,0.0,0.0,7.384119274884956,6.872218624314898,7.511921024732947,1.2527427709501495e-06,0.5119506619724419,0.6680837263383397,0.6681421426914038,0.6413554734678099,1.217962182201737e-06,8.154870839045744,8.154958585950627,8.320997447152466,1.0021255895075094,1.1763866592947259,1.32060363722923,1.3738209292627404
4.15,42.66259713688213,0.0,0.0,36.849543396847245,162.33740286311811,0.0,0.00025004026704525086,5.813053740034593,54.86350342604759,2.998385314765438,0.008138984532838333,204.3334749927029,0.6665250072972162,0.0002429969565514693,2.1381112591870552,0.001400137027736822,0.8304419425519504,0.7825165201880369,0.8789580359234042,0.9153416723527201,1.5,0.1,1.0,0.0,7.860486123088744,0.0,0.0,0.0,7.369908679369449,6.859042523843487,7.495963286913595,1.2502013352262543e-06,0.5109159665345951,0.6665250072972162,0.6665832179140337,0.6414333777561165,1.2149847827573464e-06,8.138984532838332,8.139071785646452,8.304419425519503,0.9997875109458243,1.1737747802820553,1.3184370538851062,1.3730125085290803
4.16,42.584140253561266,0.0,0.0,36.77876979503881,162.415859746439,0.0,0.0002495340300274664,5.805370458522154,54.86961542947287,2.992029947954058,0.008123162693177187,204.33502847691173,0.6649715230883818,0.0002424035684929349,2.1383546225731584,0.0013992646141474615,0.8287910351397935,0.7807780241140081,0.8775092479236615,0.9147892121338985,1.5,0.1,1.0,0.0,7.830961456526877,0.0,0.0,0.0,7.355753959007763,6.845918132086809,7.480074869885145,1.247670150137332e-06,0.5098854313162089,0.6649715230883818,0.6650295290969612,0.6415063867719475,1.2120178424646746e-06,8.123162693177187,8.123249454627075,8.287910351397935,0.9974572846325727,1.171167036171012,1.3162638718854922,1.3721838182008477
4.17,42.50597776904323,0.0,0.0,36.7082739587461,162.49402223095703,0.0,0.00024902983091068276,5.797703810296828,54.87571609667673,2.9857021339351864,0.008107404911211927,204.33657673696217,0.6634232630379248,0.00024181226701399842,2.1385817693881655,0.0013983969257033992,0.8271469778194602,0.7790423215911885,0.8760561674064241,0.9142233748958293,1.5,0.1,1.0,0.0,7.80160538415205,0.0,0.0,0.0,7.34165479174922,6.83284515032902,7.464255334837966,1.2451491545534138e-06,0.5088590315367345,0.6634232630379248,0.6634810656676983,0.6415745308164497,1.209061335069992e-06,8.107404911211928,8.107491184457968,8.271469778194602,0.9951348945568872,1.1685634823867828,1.3140842511096362,1.371335062343744
