Time,mRNA,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,k_1,l_1,k_2,l_2,k_3,l_3,k_4,k_6,l_6,k_10,l_10,k_8,k_7,l_7,Temperature,V_den,F_T,F_T_Scale,compartment,Hsp70_Substrate_Association,Hsp70_Substrate_Dissociation,Hsp70_S_Association,Hsp70_S_Dissociation,Trimer_Formation,Trimer_Dissociation,Hsp70_Synthesis,Hsp70_S_Substrate_Refolding,Hsp70_Degradation,Hsp70_S_Formation,Hsp70_S_Substrate_Dissociation,HSF_HSE_Association,HSF_HSE_Dissociation,mRNA_Transcription,Protein_Denaturation
202.0,9.17355459400139,8.41472987274333,0.17652994238679637,0.25040839350113986,52.18776934834067,59.10323256351323,0.6743242912330468,11.46246408814225,8.537565911857723,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6238897474470504,0.26093884674170337,0.8849899754554774,0.29551616281756615,0.00012652693111182562,0.03262697635479235,0.32107441079004867,0.8274452558891853,0.10939148834566328,0.30056987610729835,0.0037560564861517506,0.27052962902072714,0.2988148069150203,0.2988148069150203,0.8850178724594877
203.0,9.151190593184236,8.46849497331021,0.17528432087098283,0.24915184399675994,52.28652697658324,59.16165184792576,0.6701216208480081,11.490765419999464,8.509264580000508,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.623445643882325,0.2614326348829162,0.8861752781605631,0.29580825923962883,0.0001238674071922973,0.03263079907153262,0.32029167076144827,0.8282631258709606,0.11009043465303274,0.29962754608524705,0.00373323958767691,0.26950736218119997,0.2978242603000178,0.2978242603000178,0.8850178724594877
204.0,9.128621852477371,8.521636683690403,0.17407218696405544,0.2479213125283614,52.38526476792226,59.219233124147465,0.6659442971771871,11.519096648806007,8.480933351193965,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6230195722981058,0.2619263238396113,0.8873320476343503,0.2960961656207373,0.00012131541631554908,0.03263087827468736,0.319501764836708,0.8290692637380646,0.11078127688797523,0.2987107427634073,0.0037110317112916498,0.26848768526668226,0.2968326672917888,0.2968326672917888,0.8850178724594877
205.0,9.105854446750875,8.57415426875714,0.17289253737900348,0.24671623236570822,52.483972296289195,59.27598860280951,0.6617925264443053,11.547454171000421,8.452575828999551,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6226110607098632,0.26241986148144597,0.8884608755022484,0.2963799430140476,0.00011886570765641581,0.03262728948995307,0.3187049056362807,0.8298638404393331,0.1114640054938428,0.2978189018041136,0.003689415387067906,0.26747066044391704,0.2958401540149843,0.2958401540149843,0.8850178724594877
206.0,9.082894367669828,8.626047196296964,0.17174440785038164,0.24553605255529734,52.582639332558706,59.33193031467115,0.6576664984551588,11.575834445258247,8.424195554741726,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.622219654483336,0.26291319666279356,0.8895623426484676,0.2966596515733557,0.0001165133396882716,0.032620107966810995,0.31790130286844404,0.8306470244053961,0.11213861355186053,0.29695147497707375,0.0036683738058647898,0.26645634772083626,0.29484684441596043,0.29484684441596043,0.8850178724594877
207.0,9.059747517788011,8.677315122613665,0.1706268701867378,0.2443802339674974,52.68125585811515,59.38707010436698,0.6535663868668729,11.60423399630089,8.395796003699083,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6218449108181598,0.26340627929057575,0.8906370059470929,0.2969353505218349,0.00011425365699905647,0.032609408581253364,0.31709116312258046,0.8314189814611377,0.11280509659397764,0.29610792554307874,0.0036478907645286682,0.2654448049862037,0.29385286012946793,0.29385286012946793,0.8850178724594877
208.0,9.036419719879586,8.727957894931654,0.1695390325547918,0.2432482555976892,52.77981204668077,59.44141964305316,0.6494923499888228,11.632649409734057,8.367380590265915,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6214864058279813,0.2638990602334038,0.8916854238063258,0.2972070982152658,0.00011208227508388792,0.032595265831750285,0.3162746901957855,0.8321798750027443,0.11346345263411149,0.29528773585596696,0.003627950680787987,0.2644360880603493,0.29285832065930706,0.29285832065930706,0.8850178724594877
209.0,9.012916706821557,8.777975529856475,0.16848003567502873,0.24213960499607892,52.87829828591493,59.494990419736276,0.6454445309936533,11.661077338190347,8.338952661809625,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6211437247783942,0.26439149142957463,0.8927081215351711,0.2974749520986814,0.00010999505809354981,0.03257775371891637,0.3154520847387545,0.8329298658763079,0.11411368188813417,0.29449039597577437,0.0036085385190249577,0.2634302507700146,0.2918633431633369,0.2918633431633369,0.8850178724594877
210.0,8.989244135702277,8.827368222314442,0.1674490535186918,0.2410537886340396,52.976705150230174,59.547793758968076,0.6414230586855872,11.68951449326858,8.310515506731392,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6208164706327627,0.2648835257511509,0.8937056325357818,0.2977389687948404,0.00010798810678203989,0.032556945770480086,0.3146235447495797,0.8336691126255531,0.11475578689008774,0.2937154161736627,0.0035896398134635686,0.26242734492876424,0.29086804273559874,0.29086804273559874,0.8850178724594877
211.0,8.965407574443125,8.876136322887495,0.16644529052029683,0.23999032079579238,53.07502342655571,59.5998408074716,0.6374280478195833,11.717957653511624,8.282072346488349,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6205042573635228,0.26537511713277856,0.894678457493921,0.297999204037358,0.00010605774053648979,0.032532914928752356,0.3137892651055094,0.8343977713046025,0.11538977219753743,0.2929623136628159,0.0035712406145386993,0.2614274205028661,0.28987253212709224,0.28987253212709224,0.8850178724594877
212.0,8.941412513104106,8.924280343130182,0.16546798069813248,0.23894873195121966,53.17324409392834,59.651142548446465,0.6334595996206859,11.746403657829546,8.253626342170426,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6202067119759509,0.2658662204696417,0.895627098058624,0.29825571274223234,0.00010420048418079856,0.03250573355510651,0.3129494379586438,0.8351159956782506,0.11601564446069236,0.2922306227494677,0.0035533274773780405,0.2604305255325083,0.28887692197596493,0.28887692197596493,0.8850178724594877
213.0,8.917264358568906,8.971800941499795,0.16451638648524178,0.2379285622115039,53.271358332723715,59.70170979901971,0.6295178022981459,11.774849408701172,8.2251805912988,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6199234738873832,0.2663567916636186,0.8965520333527226,0.29850854899509854,0.00010241305506762345,0.03247547336525898,0.3121042525499117,0.835823937186276,0.11663341223949733,0.2915198869886518,0.0035358874427250985,0.25943670627550147,0.287881320695458,0.287881320695458,0.8850178724594877
214.0,8.892968437435714,9.0186989228682,0.16358979739129378,0.23692936620462443,53.36935751968563,59.751553211920076,0.6256027313842474,11.803291870409927,8.196738129590045,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.619654194400537,0.26684678759842817,0.8974537403099065,0.29875776605960036,0.00010069235066646122,0.032442205408151466,0.31125389531025,0.836521744966881,0.1172430859972866,0.2908296651934038,0.003518908014151121,0.25844600717088767,0.2868858345356516,0.2868858345356516,0.8850178724594877
215.0,8.868529998463725,9.064975229047425,0.16268752911070788,0.23595070776475757,53.467233222867655,59.80068328652461,0.6217144504245011,11.831728067750662,8.16830193224931,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6193985370146695,0.2673361661143383,0.8983326748887688,0.29900341643262307,9.90354377385405e-05,0.03240600003267388,0.3103985499462304,0.8372095660113446,0.11784467797761652,0.2901595249866566,0.00350237714508601,0.2574584709624812,0.2858905676287259,0.2858905676287259,0.8850178724594877
216.0,8.843954208052669,9.110630934544238,0.16180892188878804,0.2349921637461519,53.56497720979389,59.849110357355805,0.6178530111480877,11.860155088375693,8.13987491162428,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6191561750830027,0.2678248860489694,0.8991892880884941,0.29924555178677903,9.743954083516841e-05,0.03236692684911067,0.3095383972818434,0.8378875450029812,0.11843820214907509,0.2895090475974839,0.0034862832082536628,0.2564741386912683,0.28489562190684986,0.28489562190684986,0.8850178724594877
217.0,8.819246524540931,9.155667381555094,0.1609533134103348,0.2340533062679897,53.662580838796856,59.89684533253909,0.6140184590894364,11.888569876491877,8.111460123508095,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6189267006485709,0.2683129041939843,0.9000239731320423,0.2994842266626954,9.590198595799514e-05,0.03232505547095778,0.30867362835893264,0.8385558346555473,0.11902367596021622,0.2888778027684546,0.003470614458875465,0.2554930474719222,0.28390110432278337,0.28390110432278337,0.8850178724594877
218.0,8.794411616814326,9.200085882352804,0.16012016578240554,0.2331337826224218,53.760036752484105,59.943897537387095,0.610210830088607,11.916969836177485,8.083060163822488,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6187100962117739,0.26880018376242054,0.900837345325701,0.29971948768693546,9.442042029351056e-05,0.03228045424815263,0.30780440658850144,0.8392145655234193,0.11960111647058644,0.2882654566066218,0.0034553616520787834,0.2545152419556164,0.2829071057337871,0.2829071057337871,0.8850178724594877
219.0,8.769455082503105,9.243888036574507,0.15930877188627027,0.23223311810508718,53.85733630314444,59.99027821595752,0.6064301441203812,11.945351869130663,8.05467813086931,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6185056292355658,0.2692866815157222,0.9016295157021642,0.2999513910797876,9.299228193499383e-05,0.032233191036952144,0.30693092788760873,0.8398638950234053,0.12017054447546859,0.28767151427781146,0.003440511917171951,0.25354075094479506,0.28191373458042585,0.28191373458042585,0.8850178724594877
220.0,8.744379990375645,9.287074729150495,0.158518714211154,0.23135102761035817,53.954474854546625,60.035993563783464,0.6026763917283523,11.973714281314322,8.02631571868565,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6183135608360918,0.26977237427273315,0.9024011984749255,0.3001799678189173,9.161560607864061e-05,0.03218332895298691,0.3060532996631476,0.8405039098929685,0.12073197147895644,0.2870957336408616,0.0034260582622032258,0.2525696221527065,0.28092105015399776,0.28092105015399776,0.8850178724594877
221.0,8.719191962284226,9.329647855612853,0.1577493430305372,0.23048708248138564,54.05144380968558,60.08105484216977,0.5989495682114676,12.002053985783547,7.997976014216426,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6181332443702588,0.2702572190484279,0.9031525922239473,0.30040527421084884,9.028809995821912e-05,0.032130934189435086,0.3051717186799479,0.8411347677903768,0.12128542212296708,0.28653767051482254,0.003411988894776225,0.2516018768352523,0.27992916049757494,0.27992916049757494,0.8850178724594877
222.0,8.69389601173789,9.371609304200142,0.15700011772353786,0.22964091209764087,54.14823555114782,60.12547209660448,0.5952496659796221,12.030368255603449,7.969661744396524,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6179643808877385,0.2707411777557391,0.9038840615444883,0.3006273604830224,8.900773922210658e-05,0.03207607202109576,0.3042863604108262,0.8417566093524628,0.12183092095460184,0.28599695461020025,0.00339829423104607,0.2506375440015931,0.27893816105387836,0.27893816105387836,0.8850178724594877
223.0,8.668496809825752,9.412960984306611,0.15627053786542833,0.2288121752708434,54.24484306797348,60.16925469815407,0.5915766698621603,12.0586545718085,7.941375428191472,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.617806759888032,0.2712242153398674,0.9045960329946855,0.30084627349077037,8.777263913553039e-05,0.03201880664767165,0.30339738834390134,0.842369565774157,0.12236849279598594,0.28547325241099647,0.003384965446071295,0.24967665501130057,0.27794813998670154,0.27794813998670154,0.8850178724594877
224.0,8.642998828771585,9.453704894922978,0.15556012843357633,0.2280005359741546,54.34125975932628,60.212411650801016,0.5879305524582994,12.086910548378288,7.913119451621685,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.617660210003486,0.2717062987966314,0.9052889088532496,0.30106205825400506,8.658102344010323e-05,0.03195920116448633,0.3025049590070055,0.8429737631112142,0.12289816363399872,0.28496623606465443,0.003371994176289831,0.2487192398677733,0.276959180806759,0.276959180806759,0.8850178724594877
225.0,8.617406582727037,9.493843047278194,0.1548684101549698,0.22720565866681014,54.43747895679336,60.25495203888399,0.5843112860112857,12.115133774994101,7.884896225005871,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6175244791769708,0.2721873947839668,0.9059630423911864,0.30127476019441995,8.543117036515447e-05,0.03189731793083044,0.30160923039544635,0.8435693285443759,0.12341995961461652,0.2844755750383936,0.003359371905441331,0.2477653288692948,0.27597136787520554,0.27597136787520554,0.8850178724594877
226.0,8.591724443880544,9.533377592780333,0.15419492315133637,0.22642721581637595,54.53349433295613,60.296884691625365,0.5807188267334307,12.14332194543596,7.856708054564012,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6173993386224029,0.27266747166478067,0.9066187811769795,0.3014844234581268,8.432144893012115e-05,0.031833218140295494,0.3007103555358191,0.8441563856827551,0.12393390870614432,0.2840009476826356,0.003347090460464459,0.24681494854799624,0.27498478190974046,0.27498478190974046,0.8850178724594877
227.0,8.565956739072847,9.572310760360192,0.15353922106204554,0.22566488823633857,54.629299678182456,60.33821835690641,0.5771531239119173,12.171472790326789,7.828557209673184,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6172845579220071,0.27314649839091226,0.9072564639180772,0.3016910917845321,8.325030533557788e-05,0.03176696208578589,0.29980848586754966,0.8447350569966897,0.1244400398846825,0.2835420405450493,0.0033351418968447697,0.24586812402411026,0.27399950233856146,0.27399950233856146,0.8850178724594877
228.0,8.540107755282321,9.610644823777658,0.15290086605835834,0.2249183610929966,54.724888875926794,60.37896171019848,0.5736141226654576,12.199584069993879,7.8004459300060915,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6171798851126507,0.27362444437963396,0.907876402780604,0.30189480855099243,8.221625150256277e-05,0.03169860919333312,0.2989037714348813,0.8453054639427787,0.12493838270910955,0.28309854329030576,0.00332351839338977,0.24492487996175613,0.27301560755021326,0.27301560755021326,0.8850178724594877
229.0,8.514181676035852,9.64838218853714,0.15227944643430544,0.22418733390031373,54.8202560542072,60.419123238893064,0.5701017566261267,12.227653623506667,7.7723763764933045,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6170851254359601,0.27410128027103603,0.9084789333057545,0.30209561619446534,8.121789031193022e-05,0.03162821789714022,0.29799635866125485,0.8458677253445029,0.1254289684509828,0.28267016211608065,0.003312212630711298,0.24398523835619412,0.27203317317726566,0.27203317317726566,0.8850178724594877
230.0,8.48818261807104,9.68552533430672,0.1516745671574637,0.22347151574049962,54.915395488434505,60.45871130945853,0.5666159544638337,12.255679339661194,7.744350660338776,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6170001023649206,0.2745769774421725,0.9090643914242234,0.3022935565472927,8.025389672785024e-05,0.031555845795245605,0.2970863916324864,0.8464219583324194,0.12591182934598735,0.2822566133476574,0.0033012175927536642,0.24304922063256854,0.2710522731118572,0.2710522731118572,0.8850178724594877
231.0,8.462114661369437,9.722076786441242,0.15108584218096768,0.22277062064926348,55.01030154044078,60.497734221705066,0.5631566409261062,12.283659135133393,7.716370864866579,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.6169246267915546,0.2750515077022039,0.9096330934804312,0.30248867110852534,7.93230026331188e-05,0.03148154960879806,0.29617401314793035,0.846968279103871,0.12638699822373614,0.28185761737414394,0.003290526404973598,0.242116847588805,0.2700729802703303,0.2700729802703303,0.8850178724594877
