Time,Z,Y,v0,v1,beta,Vm2,n,K2,Vm3,m,Kr,Ka,kf,k,p,cytosol,store,R0,R1,R2,R3,Rf,R_eff
5.09,0.29134391310803054,2.0753988915376183,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.085609867536534,2.8159498951277997,2.0753988915376183,2.913439131080305
5.1,0.29224477311824465,2.0772915907110305,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.11463022077993,2.853057884340458,2.0772915907110305,2.9224477311824466
5.11,0.2931555421597205,2.0790838219896197,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.14403216492495,2.8907889544676144,2.0790838219896197,2.931555421597205
5.12,0.2940767198251679,2.0807739670073637,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.173833696331914,2.929169949391562,2.0807739670073637,2.940767198251679
5.13,0.2950087284267685,2.0823606055300643,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.204050449667611,2.96822566136226,2.0823606055300643,2.950087284267685
5.14,0.2959519928284613,2.083842311084589,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.234698269600487,3.007981634187516,2.083842311084589,2.959519928284613
5.15,0.2969071171563237,2.0852172173553902,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.265798973874839,3.048470746096637,2.0852172173553902,2.969071171563237
5.16,0.2978747232990736,2.086483414444025,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.297375143416386,3.0897274932568,2.086483414444025,2.9787472329907363
5.17,0.29885535941960134,2.0876391733477306,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.329447136443773,3.131784578505351,2.0876391733477306,2.9885535941960133
5.18,0.2998495918072632,2.088682723487976,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.362036079031328,3.1746763157051943,2.088682723487976,2.9984959180726323
5.19,0.30085824465759725,2.0896117027397394,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.395171760732474,3.2184480096804826,2.0896117027397394,3.0085824465759723
5.2,0.30188210756446965,2.09042382834212,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.428883092056785,3.2631449941624595,2.09042382834212,3.0188210756446967
5.21,0.3029219483735097,2.09111686893455,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.463198521464419,3.3088131137633057,2.09111686893455,3.029219483735097
5.22,0.30397879551411405,2.091688009285818,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.498155381732778,3.3555100512051803,2.091688009285818,3.0397879551411404
5.23,0.3050536141724911,2.092134575869015,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.533789247509998,3.403292763823676,2.092134575869015,3.050536141724911
5.24,0.3061473941323487,2.0924538487639532,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.570136841090189,3.4522210229381587,2.0924538487639532,3.061473941323487
5.25,0.3072615110946463,2.0926422971912966,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.6072480998224465,3.5023725550840545,2.0926422971912966,3.0726151109464626
5.26,0.3083972118271086,2.092696661276138,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.645169128206985,3.553822286257655,2.092696661276138,3.083972118271086
5.27,0.3095558057175053,2.0926135590576345,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.68394857768955,3.6066503090543507,2.0926135590576345,3.0955580571750527
5.28,0.3107390835314407,2.0923886412742005,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.723651753041739,3.6609601611049767,2.0923886412742005,3.107390835314407
5.29,0.311948727355478,2.0920177791233674,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.764340956287944,3.716854335237885,2.0920177791233674,3.11948727355478
5.3,0.313186860934754,2.091495986457511,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.806094043435636,3.7744584657787836,2.091495986457511,3.1318686093475403
5.31,0.31445560116942955,2.090818290685085,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.848989455098338,3.8339025325966447,2.090818290685085,3.1445560116942954
5.32,0.315757511589007,2.089978889840168,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.893121634338522,3.895341601276967,2.089978889840168,3.15757511589007
5.33,0.31709543113359284,2.0889714668469983,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.938595433523323,3.9589493535014557,2.0889714668469983,3.1709543113359286
5.34,0.31847235161733145,2.087789441786092,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.985522101555259,4.024913492601369,2.087789441786092,3.1847235161733147
5.35,0.3198920527333163,2.086424812257866,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.034041137601642,4.093466354344393,2.086424812257866,3.1989205273331627
5.36,0.32135867668145485,2.0848689549359976,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.084306133292848,4.164867401858794,2.0848689549359976,3.2135867668145486
5.37,0.32287689420496724,2.0831123242104157,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.1364907490584555,4.239412895330507,2.0831123242104157,3.2287689420496726
5.38,0.3244523337405809,2.0811437550045255,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.190803899189132,4.31745932027314,2.0811437550045255,3.244523337405809
5.39,0.3260910710352409,2.078951331465034,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.247472704244707,4.399402056316931,2.078951331465034,3.260910710352409
5.4,0.3278006603556021,2.0765207003632464,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.306778724799677,4.485730095121219,2.0765207003632464,3.278006603556021
5.41,0.32958988521798255,2.0738355259993777,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.369050306376412,4.577020081547928,2.0738355259993777,3.2958988521798256
5.42,0.3314689429933362,2.070877221248856,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.43467003194274,4.673952631019273,2.070877221248856,3.314689429933362
5.43,0.33345017780593916,2.0676238288708157,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.504101672194441,4.7773594114730615,2.0676238288708157,3.3345017780593915
5.44,0.33554832660624895,2.0640497182416824,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.5779007013624415,4.888249170762504,2.0640497182416824,3.3554832660624894
5.45,0.3377814885757931,2.060124160761433,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.65675084379926,5.007876620848378,2.060124160761433,3.377814885757931
5.46,0.34017174809151673,2.055810505539134,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.741489471417675,5.137800626608392,2.055810505539134,3.4017174809151673
5.47,0.3427462437120313,2.051064705556431,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.833149983214409,5.27997611960815,2.051064705556431,3.4274624371203126
5.48,0.3455396380298154,2.0458318962222704,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.9330561427519655,5.436941011130604,2.0458318962222704,3.455396380298154
5.49,0.3485958005636873,2.040044230905335,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.042891707155341,5.61198521194684,2.040044230905335,3.485958005636873
5.5,0.35197148257581146,2.033616014432466,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.164845870340564,5.809472015374628,2.033616014432466,3.519714825758115
5.51,0.35574177079476194,2.0264366061773145,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.301830693735296,6.035331858311111,2.0264366061773145,3.5574177079476192
5.52,0.36000776402428547,2.0183606633040814,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.45779184669065,6.297803925144515,2.0183606633040814,3.600077640242855
5.53,0.3649092286059688,2.0091922399793494,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.638222332200107,6.6086869101193395,2.0091922399793494,3.649092286059688
5.54,0.3706450114337293,1.9986596127999556,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.850999628523617,6.9854633853168355,1.9986596127999556,3.7064501143372928
5.55,0.37750827174813034,1.9863725315616538,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.107843221929175,7.4551528730572265,1.9863725315616538,3.7750827174813035
5.56,0.3859508554890926,1.9717454839375737,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.427003907687732,8.061771523300337,1.9717454839375737,3.859508554890926
5.57,0.3967077861241012,1.9538519630520896,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.838527804608274,8.881853579292311,1.9538519630520896,3.9670778612410116
5.58,0.41106501468068757,1.931116655230003,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,9.395704965112463,10.060597683626236,1.931116655230003,4.110650146806876
5.59,0.4315018606401879,1.9005907959374169,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,10.20288594845875,11.90783624942055,1.9005907959374169,4.315018606401879
5.6,0.46350596785848763,1.8559441046026957,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,11.494914012202171,15.205086797111008,1.8559441046026957,4.635059678584876
5.61,0.5220683832573567,1.780416647644317,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,13.921673536879872,22.4831971742519,1.780416647644317,5.220683832573567
5.62,0.6628038309278441,1.6136071488208683,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,19.839437751066004,44.80861991753797,1.6136071488208683,6.628038309278441
5.63,1.0374039310940026,1.1880031801946351,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,33.69290845181086,83.24857595939976,1.1880031801946351,10.374039310940027
5.64,1.3044073170062862,0.8329382715685066,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,40.93910103845074,60.250243388227084,0.8329382715685066,13.044073170062862
5.65,1.321266100875629,0.7156107774512984,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,41.32700010926199,46.69473140308453,0.7156107774512984,13.21266100875629
5.66,1.2597316933835228,0.6797789486662104,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,39.873633116088584,41.0783492301662,0.6797789486662104,12.597316933835227
5.67,1.180248335839003,0.669185720850781,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,37.83728515194592,37.62016358307187,0.669185720850781,11.802483358390031
5.68,1.0990514725234084,0.668401318653086,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,35.56044941045272,34.65217413391679,0.668401318653086,10.990514725234084
5.69,1.0200280509079744,0.6734660028139728,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,33.14439469002051,31.705191659064518,0.6734660028139728,10.200280509079745
5.7,0.9435458398364615,0.6837616186649804,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,30.613537190954137,28.627712591867198,0.6837616186649804,9.435458398364615
5.71,0.8689144751113902,0.6997544048715828,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,27.96322390990786,25.352159910446016,0.6997544048715828,8.689144751113902
5.72,0.795139465959493,0.7223026091420587,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,25.17759006684752,21.84144594969585,0.7223026091420587,7.95139465959493
5.73,0.7213009574236501,0.7522886183553592,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,22.24457946315144,18.1007037694748,0.7522886183553592,7.213009574236501
5.74,0.6470260273089748,0.7901175074382232,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,19.181556134133796,14.23002662824352,0.7901175074382232,6.470260273089749
5.75,0.5731812991749854,0.8349365700524871,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,16.073993648007885,10.483333079589427,0.8349365700524871,5.7318129917498535
5.76,0.5023565537596961,0.8839974680539302,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,13.098078318387056,7.230308067683891,0.8839974680539302,5.023565537596961
5.77,0.43821550008241733,0.9331535984324624,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,10.471300233209883,4.756752066383541,0.9331535984324624,4.382155000824174
5.78,0.3837312307513226,0.9786014885386992,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.342759287238668,3.08974894200279,0.9786014885386992,3.837312307513226
5.79,0.33991523294903137,1.0182959222065218,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.732378791749586,2.052658641272841,1.0182959222065218,3.3991523294903137
5.8,0.3060046194429387,1.051959914240885,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.565387413002832,1.4289308835653376,1.051959914240885,3.060046194429387
5.81,0.28036994115325214,1.0803102930694712,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.737103795943694,1.0536767718007363,1.0803102930694712,2.8036994115325213
5.82,0.261250896864549,1.1043687029523803,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.152935724067155,0.8236580633429667,1.1043687029523803,2.61250896864549
5.83,0.24710315367725572,1.1251075521072325,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.7405029629169615,0.6791573403372155,1.1251075521072325,2.471031536772557
5.84,0.2366903518694945,1.143330407127707,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.4482708322173377,0.5863100712559546,1.143330407127707,2.366903518694945
5.85,0.22906519791352525,1.1596606720474416,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.2405706722582726,0.5257111027712551,1.1596606720474416,2.2906519791352524
5.86,0.22351530829183358,1.1745693288409638,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.092826253113277,0.48594412338367954,1.1745693288409638,2.2351530829183357
5.87,0.21951023494887606,1.1884071588521639,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9880308135111138,0.46007925321502474,1.1884071588521639,2.1951023494887605
5.88,0.21665604852193796,1.2014343249865256,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9142933453356528,0.44376545226500436,1.2014343249865256,2.1665604852193794
5.89,0.214659861111786,1.2138438596881347,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8631929812117143,0.4341774625055758,1.2138438596881347,2.14659861111786
5.9,0.21330459133281068,1.2257785066870748,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.82872158889634,0.4294315934707885,1.2257785066870748,2.133045913328107
5.91,0.21242854507992392,1.2373443354013638,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8065352479116563,0.4282343186296689,1.2373443354013638,2.1242854507992392
5.92,0.21191135384868456,1.2486201189589112,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.793472565293686,0.42967884968653103,1.2486201189589112,2.119113538486846
5.93,0.21166315294256496,1.2596645305595486,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.7872131259611685,0.43311640332361634,1.2596645305595486,2.1166315294256495
5.94,0.21161689216665844,1.2705212422883623,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.786047136022187,0.4380765276885031,1.2705212422883623,2.1161689216665844
5.95,0.211722431649964,1.2812228308518316,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.788707537856943,0.4442134320712996,1.2812228308518316,2.11722431649964
5.96,0.21194223127681844,1.2917936217292536,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.79425169560595,0.4512703937170151,1.2917936217292536,2.1194223127681844
5.97,0.2122481845103343,1.3022517741334823,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.80197689402173,0.45905556530562397,1.3022517741334823,2.122481845103343
5.98,0.212619190446851,1.3126108759615813,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8113570173230378,0.467424410186551,1.3126108759615813,2.12619190446851
5.99,0.21303938870069275,1.3228811020462086,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8219972255183943,0.4762674785604641,1.3228811020462086,2.1303938870069277
6.0,0.21349690987086445,1.3330700318556439,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8336022564992245,0.485502128388691,1.3330700318556439,2.1349690987086447
6.01,0.21398282218295636,1.3431833377194287,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8459499321041615,0.4950654462101886,1.3431833377194287,2.1398282218295637
6.02,0.21449038212790114,1.3532252729754923,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.858872422411085,0.5049092931008518,1.3532252729754923,2.1449038212790112
6.03,0.21501451899846918,1.363199008653593,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.872243434444479,0.5149970070371936,1.363199008653593,2.1501451899846917
6.04,0.215551421752697,1.3731069018347724,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8859679600280823,0.5253006968198329,1.3731069018347724,2.15551421752697
6.05,0.21609820261596235,1.3829507137034014,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8999739180808146,0.5357989454607225,1.3829507137034014,2.1609820261596235
6.06,0.21665266275821954,1.3927317616175745,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9142063442692097,0.5464752228644801,1.3927317616175745,2.1665266275821953
6.07,0.21721318080963609,1.4024509912100247,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9286246859652665,0.5573173098933514,1.4024509912100247,2.1721318080963607
6.08,0.21777852022933772,1.4121091005767001,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.943197977165325,0.5683158155046142,1.4121091005767001,2.1777852022933772
6.09,0.2183477431673046,1.4217065956642931,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9579027099923763,0.5794636006537082,1.4217065956642931,2.183477431673046
6.1,0.21892012255073118,1.431243846833558,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9727206349685407,0.5907551043519293,1.431243846833558,2.1892012255073117
6.11,0.21949513238294718,1.4407210953966838,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.987638565269101,0.6021864123468151,1.4407210953966838,2.194951323829472
6.12,0.22007237253207576,1.4501385015203783,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.002646473797836,0.6137546154300461,1.4501385015203783,2.2007237253207577
6.13,0.22065152755725465,1.4594961707413132,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0177364535978,0.6254574641491575,1.4594961707413132,2.2065152755725466
6.14,0.22123237351779967,1.4687941489124399,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0329029190488206,0.6372935148481594,1.4687941489124399,2.2123237351779967
6.15,0.22181471345797343,1.4780324643478921,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.048140941221207,0.6492614797386519,1.4780324643478921,2.218147134579734
6.16,0.2223984444554537,1.48721108427024,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0634480153566197,0.6613610181423522,1.48721108427024,2.223984444554537
6.17,0.2229834607633153,1.496329968351919,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.078821539075852,0.6735916853181432,1.496329968351919,2.229834607633153
6.18,0.22356971904183656,1.5053890674739288,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.094260531237927,0.6859537250059254,1.5053890674739288,2.2356971904183656
6.19,0.2241571319902561,1.5143882635285357,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.1097628392673284,0.6984467709771943,1.5143882635285357,2.241571319902561
