Time,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P,k1,k2,k3,k4,kPTP,kCbp,p1,p2,p3,src_background,PTP_background,kCSKon,kCSKoff,rho_srca,rho_srco,rho_srcc,Kser,acsk0,ptp_activity,src_activity,default,v1,v2,v3,v4,CSK_translocation,PTP_phosphorylation,Cbp_phosphorylation
4.59,0.7967768831893188,0.20318432530419264,3.8789524801079374e-05,1.990555427281891e-09,9.342419072154807e-05,0.9999065758092789,0.8914196752423282,0.10858032475767199,0.9994965817600003,0.0004099940882858874,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10858032475767199,0.00013879151535650666,1.0,0.06919245185772269,2.6260784165604327e-05,3.450971839220327e-09,9.952777136409455e-10,4.006133658478341e-05,0.01503636140737618,0.000138721645176119
4.6000000000000005,0.7960847815724953,0.20387616363990932,3.9052781240522e-05,2.0152408103096235e-09,9.38252778014385e-05,0.999906174722199,0.8912694495667918,0.10873055043320838,0.999495193228791,0.0004109815326315864,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10873055043320838,0.0001390547964813323,1.0,0.0692278604558117,2.639731938031629e-05,3.4888434547624386e-09,1.0076204051548117e-09,4.015604443949723e-05,0.015008783461776,0.00013898460067849944
4.61,0.7953923277302113,0.20456835283276947,3.931740574057529e-05,2.0401825685025383e-09,9.422731274830778e-05,0.9999057726872521,0.8911194994098063,0.10888050059019391,0.9994938020612674,0.00041197066542633177,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10888050059019391,0.00013931944592314381,1.0,0.0692628959209312,2.6534479283042867e-05,3.5270646076861443e-09,1.0200912842512692e-09,4.025091152627669e-05,0.014981257665723221,0.00013924892270679215
4.62,0.794699525387412,0.20526088915157484,3.9583404552059357e-05,2.0653829159465167e-09,9.463029715821156e-05,0.9999053697028423,0.8909698242503096,0.10903017574969057,0.9994924082437506,0.00041296149875280934,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10903017574969057,0.0001395854699349753,1.0,0.0692975592380128,2.667226744389048e-05,3.5656380854422353e-09,1.0326914579732584e-09,4.034593903676465e-05,0.014953783927923115,0.0001395146175011441
4.63,0.794006378259054,0.20595376887508118,3.985078396053047e-05,2.0908440827669367e-09,9.50342326389284e-05,0.9999049657673615,0.8908204235681495,0.10917957643185067,0.9994910117625011,0.0004139540447428372,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10917957643185067,0.00013985287480461326,1.0,0.06933185139162491,2.681068745599846e-05,3.604566696675501e-09,1.0454220413834683e-09,4.044112816739547e-05,0.014926362157278307,0.0001397816913363573
4.64,0.7933128900501017,0.20664698829200118,4.0119550286456966e-05,2.116568315214772e-09,9.543912080999708e-05,0.9999045608791904,0.8906712968440812,0.10932870315591903,0.9994896126037183,0.0004149483155775913,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10932870315591903,0.0001401216668547722,1.0,0.06936577336596082,2.694974293567095e-05,3.6438532713972473e-09,1.058284157607386e-09,4.053648011941715e-05,0.014898992262888489,0.00014005015052206353
4.65,0.7926190644555252,0.20734054370100719,4.038970988539517e-05,2.142557875752693e-09,9.584496330275404e-05,0.9999041550366977,0.8905224435597651,0.10947755644023507,0.9994882107535399,0.0004159443234878309,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10947755644023507,0.00014039185244327094,1.0,0.06939932614482668,2.7089437522509614e-05,3.6835006611592336e-09,1.0712789378763464e-09,4.06319960989135e-05,0.014871674154050187,0.00014032000140289986
4.66,0.7919249051602967,0.20803443141073383,4.066126914816527e-05,2.1688150431411565e-09,9.625176176037048e-05,0.9999037482382401,0.8903738631977653,0.1096261368022348,0.9994868061980423,0.00041694208075412404,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1096261368022348,0.00014066343796320842,1.0,0.06943251071162951,2.7229774879546832e-05,3.723511739228996e-09,1.0844075215705783e-09,4.072767731682627e-05,0.014844407740256547,0.00014059125035868365
4.67,0.7912304158393876,0.20872864773978114,4.0934234501027325e-05,2.195342112524517e-09,9.665951783789e-05,0.9999033404821626,0.8902255552415471,0.10977444475845305,0.9994853989232397,0.0004179415997070735,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10977444475845305,0.00014093642984313985,1.0,0.06946532804936548,2.7370758693379752e-05,3.76388940076664e-09,1.0976710562622584e-09,4.0823524988977264e-05,0.014817192931197067,0.00014086390380458783
4.68,0.7905356001577657,0.20942318901671705,4.120861240585713e-05,2.2221413955171153e-09,9.706823320226571e-05,0.9999029317667982,0.8900775191754747,0.10992248082452544,0.9994839889150845,0.0004189428927275423,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.10992248082452544,0.00014121083454725263,1.0,0.06949777914060794,2.7512392674304792e-05,3.804636563003028e-09,1.1110706977585577e-09,4.091954033609062e-05,0.01479002963675732,0.00014113796819131607
4.69,0.7898404617703924,0.21011805158008034,4.148440936032214e-05,2.249215220289382e-09,9.747790953239767e-05,0.999902522090468,0.8899297544848096,0.11007024551519057,0.9994825761594663,0.00041994597224687894,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11007024551519057,0.00014148665857554246,1.0,0.06952986496749582,2.7654680556452938e-05,3.845756165419428e-09,1.124607610144691e-09,4.101572458381482e-05,0.014762917767018761,0.00014141345000527803
4.7,0.7891450043222195,0.21081323177838313,4.1761631898057326e-05,2.2765659316539257e-09,9.788854851917002e-05,0.9999021114514813,0.8897822606557082,0.11021773934429198,0.9994811606422124,0.00042095085074714326,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11021773934429198,0.00014176390846398898,1.0,0.06956158651172183,2.779762609792553e-05,3.887251169928601e-09,1.1382829658269629e-09,4.11120789627449e-05,0.014735857232258471,0.00014169035576876407
4.71,0.7884492314481862,0.2115087259701141,4.204028658884121e-05,2.3041958911516456e-09,9.830015186548861e-05,0.9999016998481349,0.8896350371752197,0.1103649628247804,0.9994797423490864,0.00042195754076133213,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1103649628247804,0.00014204259078473238,1.0,0.06959294475452087,2.7941233080930955e-05,3.929124561057385e-09,1.1520979455758228e-09,4.120860470844458e-05,0.014708847942948876,0.00014196869204012103
4.72,0.7877531467732164,0.21220453052374097,4.2320380038771714e-05,2.3321074771378195e-09,9.871272128631812e-05,0.9999012872787142,0.8894880835312845,0.11051191646871569,0.9994783212657896,0.00042296605487360467,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11051191646871569,0.00014232271214624886,1.0,0.06962394067665842,2.808550531192168e-05,3.971379346130715e-09,1.1660537385689097e-09,4.130530306146848e-05,0.014681889809757553,0.000142248465413927
4.73,0.7870567541251147,0.21290064160320493,4.2601920497672024e-05,2.3603042791199173e-09,9.91262588604241e-05,0.99990087374114,0.8893413992160644,0.1106586007839359,0.9994768973751958,0.000423976408131368,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1106586007839359,0.00014260428080195114,1.0,0.06965457527511405,2.82304468532154e-05,4.014018624042048e-09,1.1801521395599587e-09,4.140217550501426e-05,0.014654982745594479,0.00014252968412835533
4.74,0.7863600569439733,0.21359705576297758,4.2884913400750934e-05,2.3887877849451215e-09,9.954076605476849e-05,0.9999004592339457,0.8891949837166948,0.11080501628330551,0.999475470665018,0.0004249886113549139,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11080501628330551,0.0001428873021885359,1.0,0.06968484951681672,2.8376061383348587e-05,4.0570453965765906e-09,1.1943938924725607e-09,4.149922310574984e-05,0.014628126659931354,0.00014281235360694158
4.75,0.7856630588196072,0.21429376940656364,4.3169365426035703e-05,2.417560395629831e-09,9.995624461238271e-05,0.9999000437553881,0.8890488365236967,0.11095116347630354,0.9994740411208307,0.0004260026772260918,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11095116347630354,0.00014317178298643135,1.0,0.06971476438067582,2.8522352777519103e-05,4.100462739350672e-09,1.2087801978149155e-09,4.159644711370434e-05,0.014601321463970963,0.00014309648051592314
4.76,0.7849657633405113,0.21499077893868496,4.345528335430914e-05,2.446624578191746e-09,0.00010037269630289042,0.9998996273036975,0.88890295712861,0.11109704287139023,0.9994726087280321,0.00042701861857745617,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11109704287139023,0.00014345772997888736,1.0,0.06974432084576915,2.8669324945221077e-05,4.144273754355268e-09,1.223312289095873e-09,4.169384879370492e-05,0.014574567069194012,0.00014338207162420017
4.7700000000000005,0.7842681740853192,0.21568808077388602,4.3742674004830344e-05,2.4759828178425104e-09,0.00010079012290844029,0.999899209877092,0.8887573450238575,0.1112426549761428,0.9994711734719531,0.0004280364482957687,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1112426549761428,0.00014374514998764817,1.0,0.06977351989066305,2.8816981821148705e-05,4.188481567424997e-09,1.2379914089212552e-09,4.179142941586919e-05,0.014547863387276674,0.00014366913373905664
4.78,0.7835702946228047,0.21638567133653297,4.403154423553615e-05,2.5056376180928625e-09,0.00010120852622374889,0.9998987914737767,0.8886119997027428,0.11138800029725746,0.9994697353378578,0.0004290561793222618,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11138800029725746,0.00014403404987315427,1.0,0.06980236249340177,2.896532736534535e-05,4.233089328435262e-09,1.2528188090464313e-09,4.188919025563108e-05,0.014521210330090455,0.0001439576737063613
4.79,0.7828721285118804,0.21708354706081348,4.432190094324288e-05,2.535591500857807e-09,0.00010162790805614375,0.9998983720919443,0.8884669206594488,0.11153307934055155,0.9994682943109428,0.0004300778246529036,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11153307934055155,0.00014432443653474375,1.0,0.06983084963149642,2.911436556335329e-05,4.278100211501076e-09,1.2677957504289035e-09,4.1987132593766854e-05,0.014494607809701916,0.00014424769841076825
4.8,0.7821736793016,0.21778170439073563,4.461375106384778e-05,2.565847006561769e-09,0.00010204827022560629,0.9998979517297749,0.8883221073890348,0.11167789261096547,0.9994668503763371,0.0004311013973386611,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11167789261096547,0.00014461631691085436,1.0,0.06985898228191441,2.9264100426364236e-05,4.32351741517749e-09,1.2829235032808845e-09,4.208525771642105e-05,0.014468055738372489,0.00014453921477591781
4.8100000000000005,0.7814749505311575,0.21848013978012762,4.4907101572530676e-05,2.596406694243757e-09,0.00010246961456481469,0.9998975303854356,0.8881775593874355,0.1118224406125648,0.9994654035191018,0.0004321269104857651,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1118224406125648,0.00014490969797922493,1.0,0.06988676142106856,2.941453599137061e-05,4.3693441626616915e-09,1.2982033471218786e-09,4.2183566915132323e-05,0.01444155402855828,0.00014483222976463723
4.82,0.7807759457298883,0.21917884969263673,4.520195948395541e-05,2.6272731416625128e-09,0.00010289194291918677,0.9998971080570813,0.888033276151458,0.11196672384854223,0.9994639537242297,0.0004331543772559734,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11196672384854223,0.00014520458675709708,1.0,0.06991418802480656,2.956567632131744e-05,4.415583701996759e-09,1.3136365708312564e-09,4.2282061486859515e-05,0.014415102592909821,0.00014512675037914118
4.83,0.7800766684172694,0.21987783060172908,4.549833185247159e-05,2.6584489454016857e-09,0.00010331525714692315,0.9998966847428535,0.8878892571787805,0.1121107428212197,0.999462500976645,0.0004341838108668357,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1121107428212197,0.000145500990301417,1.0,0.06994126306840037,2.9717525505255214e-05,4.46223930627713e-09,1.3292244727008429e-09,4.238074273400748e-05,0.014388701344271868,0.0001454227836612328
4.84,0.7793771221029199,0.2205770789906888,4.579622577231604e-05,2.6899367209749856e-09,0.00010373955911905,0.9998962604408814,0.8877455019679499,0.1122544980320504,0.999461045261203,0.00043521522459195715,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1122544980320504,0.00014579891570903704,1.0,0.0699679875265356,2.987008765849324e-05,4.5093142738557194e-09,1.3449683604874928e-09,4.247961196445313e-05,0.014362350195683191,0.0001457203366925042
4.8500000000000005,0.7786773102866011,0.2212765913526174,4.609564837781443e-05,2.721739102931345e-09,0.00010416485071946212,0.999895835149281,0.8876020100183795,0.1123979899816208,0.99945958656269,0.00043624863176126264,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1123979899816208,0.00014609837011691736,1.0,0.0699943623733011,3.0023366922753852e-05,4.556811928552766e-09,1.3608695514656726e-09,4.257867049157127e-05,0.01433604906037635,0.00014601941659453708
4.86,0.7779772364582178,0.22197636419043298,4.639660684358275e-05,2.7538587449600707e-09,0.00010459113384496567,0.9998954088661555,0.8874587808303476,0.11254121916965264,0.9994581248658224,0.00043728404576126074,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11254121916965264,0.00014639936070232773,1.0,0.07002038858217852,3.0177367466327324e-05,4.604735619866361e-09,1.3769293724800353e-09,4.267791963426059e-05,0.014309797851777502,0.00014632003052910363
4.87,0.7772769040978179,0.22267639401686987,4.669910838472901e-05,2.7862983199960173e-09,0.00010501841040532138,0.9998949815895951,0.8873158139049951,0.11268418609500508,0.9994566601552471,0.000438321480035308,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11268418609500508,0.000146701894683049,1.0,0.0700460671260319,3.0332093484227514e-05,4.6530887231847514e-09,1.3931491599980086e-09,4.277736071696962e-05,0.014283596483506165,0.00014662218569836695
4.88,0.776576316675593,0.22337667735447783,4.700316025705474e-05,2.8190605203247393e-09,0.00010544668232328733,0.9998945533176772,0.8871731087443236,0.11282689125567665,0.9994551924155408,0.00043936094808387277,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11282689125567665,0.00014700597931757505,1.0,0.07007139897709741,3.0487549198348265e-05,4.7018746400003354e-09,1.4095302601623697e-09,4.287699506972264e-05,0.014257444869375014,0.000146925889345082
4.89,0.7758754776518793,0.22407721073562142,4.730876975725658e-05,2.8521480576876517e-09,0.00010587595153466187,0.9998941240484658,0.887030664851193,0.11296933514880726,0.9994537216312099,0.0004404024634647995,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11296933514880726,0.0001473116219053143,1.0,0.070096385106973,3.064373885762046e-05,4.751096798125426e-09,1.4260740288438259e-09,4.29768240281456e-05,0.014231342923389647,0.00014723114875279602
4.9,0.7751743904771574,0.22477799070247934,4.761594422312785e-05,2.8855636633871945e-09,0.00010630621998832674,0.9998936937800121,0.8868884817293199,0.11311151827068035,0.99945224778669,0.00044144603979357286,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11311151827068035,0.00014761882978679125,1.0,0.07012102648660824,3.080066673816985e-05,4.800758651909779e-09,1.4427818316935972e-09,4.307684893349211e-05,0.01420529055974841,0.0001475379712460493
4.91,0.7744730585920534,0.2254790138070437,4.7924691033760044e-05,2.9193100883919796e-09,0.00010673748964628972,0.9998932625103542,0.8867465588832755,0.1132534411167248,0.9994507708663454,0.0004424916907435812,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1132534411167248,0.00014792761034384844,1.0,0.07014532408629423,3.0958337143475576e-05,4.850863682459867e-09,1.4596550441959898e-09,4.317707113266931e-05,0.01417928769284216,0.00014784636419057568
4.92,0.7737714854273389,0.22618027661111956,4.823501760974454e-05,2.953390103441969e-09,0.00010716976248372785,0.9998928302375167,0.8866048958184832,0.11339510418151709,0.9994492908544694,0.00044353943004638155,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11339510418151709,0.00014823797099984797,1.0,0.07016927887565334,3.111675440452951e-05,4.9014153978599824e-09,1.4766950517209846e-09,4.327749197826388e-05,0.014153334237254012,0.00014815633499350346
4.93,0.7730696744039314,0.22688177568632428,4.85469314133741e-05,2.9878064991536242e-09,0.00010760304048903027,0.9998923969595115,0.8864634920412171,0.11353650795878317,0.9994478077352836,0.0004445892714919632,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11353650795878317,0.00014854991921987325,1.0,0.0701928918236293,3.127592287999617e-05,4.9524173333951004e-09,1.4939032495768121e-09,4.337811282856791e-05,0.014127430107759215,0.0001484678911035558
4.94,0.772367628932895,0.22758350761408674,4.886043994884443e-05,3.02256208612507e-09,0.00010803732566384113,0.9998919626743367,0.8863223470585996,0.11367765294140073,0.9994463214929376,0.0004456412289290118,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11367765294140073,0.00014886346251093054,1.0,0.07021616389847715,3.1435846956373456e-05,5.0038730517755686e-09,1.511281043062535e-09,4.347893504760489e-05,0.014101575219324838,0.00014878104001125135
4.95,0.7716653524154409,0.22828546898564664,4.9175550762455705e-05,3.057659695041244e-09,0.0001084726200231025,0.9998915273799773,0.8861814603785994,0.11381853962140094,0.9994448321115087,0.0004466953162651733,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11381853962140094,0.00014917860842215074,1.0,0.07023909606775328,3.159653104815403e-05,5.055786143363596e-09,1.528829847520622e-09,4.3579960005155595e-05,0.014075769487109629,0.00014909578924910495
4.96,0.7709628483438521,0.22898765630008175,4.94922724901014e-05,3.09310298541492e-09,0.00010890892581990912,0.9998910910741805,0.8860408315116218,0.11395916848837837,0.9994433395732822,0.0004477515489648031,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11395916848837837,0.00014949536559308681,1.0,0.07026168930648405,3.1757979770379765e-05,5.108160277869738e-09,1.54655149270746e-09,4.3681189224258045e-05,0.014050012827687246,0.00014941214743908343
4.97,0.7702601201096496,0.2296900661581331,4.9810612866818675e-05,3.1288949086617724e-09,0.00010934624511823618,0.9998906537548822,0.8859004599674807,0.11409954003251963,0.9994418438620196,0.00044880994120285723,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11409954003251963,0.00014981374176172734,1.0,0.07028394458164812,3.192019761330769e-05,5.160999108114003e-09,1.5644474543308862e-09,4.378262410091916e-05,0.014024305156720047,0.00014973012230220923
4.98,0.7695571710096379,0.23039269525609637,5.013057878971775e-05,3.1650377566391594e-09,0.00010978457980644738,0.999890215420194,0.8857603452554901,0.11423965474451013,0.9994403449628546,0.0004498705059548489,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11423965474451013,0.0001501337438274744,1.0,0.07030586285260322,3.208318894981427e-05,5.2143062714257294e-09,1.5825188783195797e-09,4.3884265912974076e-05,0.013998646389032761,0.00015004972072149586
4.99,0.7688540044087385,0.23109554022129833,5.045217800788638e-05,3.201534466412049e-09,0.00011022393196005121,0.9998897760680404,0.8856204868870334,0.11437951311296685,0.9994388428595193,0.0004509332574131683,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11437951311296685,0.0001504553795423528,1.0,0.07032744508427947,3.224695831414618e-05,5.268085473191586e-09,1.6007672332060246e-09,4.398611605804798e-05,0.013973036440586215,0.0001503709504317989
5.0,0.7681506236621669,0.23179859769072647,5.0775418315035566e-05,3.238387996824537e-09,0.00011066430366839323,0.999889335696332,0.8854808843743319,0.11451911562566831,0.9994373375356695,0.00045199820983264714,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11451911562566831,0.0001507786567030324,1.0,0.07034869224087278,3.241151026970259e-05,5.322340447745491e-09,1.6191939984122685e-09,4.408817593986575e-05,0.013947475227533545,0.00015069381921248344
5.01,0.7674470321154374,0.2325018643110252,5.1100307549731574e-05,3.275601328628615e-09,0.00011110569703470545,0.9998888943029657,0.8853415372304437,0.11465846276955655,0.9994358289748845,0.0004530653775308659,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11465846276955655,0.0001511035831510602,1.0,0.0703696052858355,3.257684940921093e-05,5.377074958611569e-09,1.6378006643143074e-09,4.419044696828227e-05,0.01392196266622004,0.00015101833488765523
5.0200000000000005,0.7667432331043654,0.23320533673849242,5.1426853595628166e-05,3.313177464612967e-09,0.00011154811417615594,0.9998884518858243,0.8852024449692611,0.11479755503073909,0.9994343171606663,0.00045413477488846175,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11479755503073909,0.0001514301667730928,1.0,0.07039018518186717,3.274298035490376e-05,5.4322927987491765e-09,1.6565887323064834e-09,4.429293055931258e-05,0.013896498673182923,0.00015134450532639182
5.03,0.7660392299550715,0.23390901163907546,5.175506438169869e-05,3.3511194297317396e-09,0.00011199155722389815,0.9998880084427765,0.8850636071055094,0.11493639289449095,0.9994328020764398,0.00045520641634943626,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11493639289449095,0.00015175841550112842,1.0,0.07041043289090537,3.290990775869616e-05,5.487997790799934e-09,1.6755597148658698e-09,4.4395628135162134e-05,0.013871083165151236,0.0001516723384429734
5.04,0.7653350259839843,0.23461288568836805,5.208494788246836e-05,3.389430271233349e-09,0.00011243602832312071,0.9998875639716773,0.8849250231547436,0.11507497684525664,0.9994312837055522,0.0004562803164214636,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11507497684525664,0.0001520883373127396,1.0,0.07043034937411648,3.3077636302364316e-05,5.544193787336847e-09,1.6947151356166746e-09,4.449854112425714e-05,0.013845716059045578,0.00015200184219711437
5.05,0.7646306244978445,0.23531695557160628,5.2416512118246384e-05,3.4281130587892545e-09,0.0001128815296330967,0.9998871184703674,0.8847866926333481,0.11521330736665214,0.9994297620312724,0.0004573564896761981,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11521330736665214,0.00015241994023130516,1.0,0.07044993559188675,3.32461706977246e-05,5.600884671115465e-09,1.7140565293946273e-09,4.4601670961274634e-05,0.013820397271977994,0.00015233302459419408
5.0600000000000005,0.7639260287937075,0.23602121798366524,5.2749765155358126e-05,3.4671708846227484e-09,0.00011332806332723333,0.9998866719366732,0.8846486150585333,0.11535138494146692,0.9994282370367913,0.00045843495074958217,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11535138494146692,0.00015275323232624276,1.0,0.07046919250381306,3.34155156868137e-05,5.65807435532714e-09,1.7335854423113742e-09,4.470501908717291e-05,0.013795126721251754,0.0001526658936854882
5.07,0.7632212421589476,0.23672566962905497,5.30847151063772e-05,3.5066068636377317e-09,0.00011377563159312121,0.9998862243684074,0.8845107899483344,0.11548921005166583,0.9994267087052204,0.0004595157143421538,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11548921005166583,0.00015308822171324085,1.0,0.07048812106869408,3.3585676042069315e-05,5.715766783854352e-09,1.7533034318188659e-09,4.480858694922157e-05,0.013769904324361197,0.00015300045756839935
5.08,0.7625162678712606,0.2374303072219174,5.342137013035779e-05,3.5464241335475177e-09,0.0001142242366325842,0.9998857757633679,0.884373216821609,0.11562678317839123,0.9994251770195928,0.000460598795219355,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.11562678317839123,0.00015342491655449133,1.0,0.0705067222445212,3.375665656651203e-05,5.7739659315282025e-09,1.7732120667737589e-09,4.49123760010319e-05,0.013744729998991515,0.00015333672438668875
