APC,HC,HC3,HC36,HC5,HC53,HC536,HC56,LC,LC_APC,Va,Va3,Va36,Va36_APC,Va3_APC,Va5,Va53,Va536,Va536_APC,Va53_APC,Va56,Va56_APC,Va5_APC,VaA3,VaA36,VaA53,VaA536,VaLCA1,VaLCA1_APC,Va_APC,Time
3.546916154281472e-10,5.715265320577016e-12,2.323626504281351e-15,3.57293931773202e-19,5.069177663918437e-14,2.130262697405508e-15,6.73216902819309e-19,9.818883231138028e-18,5.64576586639383e-12,1.2465596946582192e-13,1.8566993393483182e-07,1.7557860200944396e-10,3.4585417145813705e-14,4.892182381318829e-14,1.677136079042043e-10,4.257374703068177e-09,2.3226267168298228e-10,9.314588874130612e-14,2.342256665159242e-13,4.164370968761326e-10,1.1021407719240423e-12,2.0358190834860774e-12,4.991938380129054e-09,1.1149767790609786e-11,2.017831727905361e-15,1.3072984476555493e-11,4.9211699932337e-15,1.266613550812357e-11,1.156355576076658e-11,4.05520994934494e-09,1.76
3.546915783663164e-10,5.747197344654417e-12,2.353915710693529e-15,3.6327010159832937e-19,5.1426899223121593e-14,2.170451143252955e-15,6.893751713657826e-19,1.0009650754149765e-17,5.6773721580910745e-12,1.2578751498398172e-13,1.8563241750943307e-07,1.766401956371692e-10,3.4905905812024984e-14,4.896020955732146e-14,1.6747191401091408e-10,4.290817381272624e-09,2.3503589119140203e-10,9.473383794865275e-14,2.3651143718355267e-13,4.183519401651729e-10,1.1160347700696883e-12,2.04658839870061e-12,4.995793360008295e-09,1.1246011519973337e-11,2.0412622471067173e-15,1.325526975952149e-11,5.0133777535479996e-15,1.2857623777458958e-11,1.1650712142039862e-11,4.049580475732291e-09,1.77
3.546915355106539e-10,5.779122904351295e-12,2.384387992024748e-15,3.693014363521343e-19,5.216778429216004e-14,2.211117193559992e-15,7.05807509338659e-19,1.020281183210191e-17,5.708975141145841e-12,1.2692233065131686e-13,1.8559487625148338e-07,1.776993231489445e-10,3.522647046250638e-14,4.8996689030075495e-14,1.6723152938425817e-10,4.324273966210337e-09,2.3782079576246514e-10,9.633677564335102e-14,2.3879842960071193e-13,4.2025357332093014e-10,1.1299993856725477e-12,2.05729934768668e-12,4.999577532525709e-09,1.1342481667193792e-11,2.0647937508848955e-15,1.3438870437681566e-11,5.1066716736640265e-15,1.3050730750942246e-11,1.1737792819360474e-11,4.044033847626224e-09,1.78
3.546914873495435e-10,5.811042004193774e-12,2.4150423166429423e-15,3.7538789266924146e-19,5.2914425716533395e-14,2.2522631663092814e-15,7.225168604288126e-19,1.0398380572372324e-17,5.740574831802117e-12,1.280603999235998e-13,1.855573098430076e-07,1.787560898926301e-10,3.554708506272248e-14,4.9031402085950605e-14,1.669921727939731e-10,4.3577448523388505e-09,2.4061720484617904e-10,9.795469828856902e-14,2.410864090067803e-13,4.221423601491663e-10,1.1440338393281161e-12,2.06795306327656e-12,5.0032900230805005e-09,1.143918061181056e-11,2.0884251235755625e-15,1.3623783421503669e-11,5.201056842343212e-15,1.324545642915667e-11,1.1824797086125746e-11,4.038570856249086e-09,1.79
3.5469143430838485e-10,5.84295465415417e-12,2.4458772794181582e-15,3.815293933498226e-19,5.3666812097394843e-14,2.2938915610640842e-15,7.395063874623103e-19,1.0596372243064908e-17,5.772171241758804e-12,1.2920171078825244e-13,1.8551971740417674e-07,1.7981065953683822e-10,3.586771571980173e-14,4.9064550429595445e-14,1.6675337123954572e-10,4.391230988078787e-09,2.4342488855127525e-10,9.958760067207545e-14,2.433750756625938e-13,4.2401884651167373e-10,1.1581371402963789e-12,2.0785513128518525e-12,5.006928564660165e-09,1.1536112401415577e-11,2.112154876662779e-15,1.3810003979854103e-11,5.296538672457925e-15,1.3441799886340217e-11,1.1911725188480484e-11,4.033193693423561e-09,1.8
3.546913782768657e-10,5.874860833370595e-12,2.4768936432057473e-15,3.8772604561335044e-19,5.442496194449709e-14,2.336003718642183e-15,7.567779761566156e-19,1.0796794910329446e-17,5.803764407795847e-12,1.3034622622684987e-13,1.8548210123684636e-07,1.8086286019451577e-10,3.6188375354269844e-14,4.909597608273347e-14,1.6651575028836542e-10,4.424730182306841e-09,2.4624390546902975e-10,1.0123548209251737e-13,2.45664515374061e-13,4.2588253060775026e-10,1.1723095257887692e-12,2.0890922346889378e-12,5.010498776666674e-09,1.1633271520152851e-11,2.1359837126237973e-15,1.3997536807766856e-11,5.3931204779551095e-15,1.3639765289909632e-11,1.1998572142202146e-11,4.02789662104607e-09,1.81
3.546913206235271e-10,5.906760537700068e-12,2.508091007440476e-15,3.9397785515287313e-19,5.5188877568248856e-14,2.3786015783155163e-15,7.743341960143377e-19,1.0999660400803867e-17,5.8353543529424126e-12,1.3149392293076483e-13,1.8544446191787593e-07,1.819127007070792e-10,3.65090520211613e-14,4.9125713959374916e-14,1.6627934275290203e-10,4.458241945483495e-09,2.4907415984985294e-10,1.0289833828647224e-13,2.479546088914659e-13,4.2773347485096025e-10,1.1865505744089693e-12,2.09957592646007e-12,5.014002003047679e-09,1.1730657610554343e-11,2.1599111638852857e-15,1.4186381519188341e-11,5.490806650734352e-15,1.3839354011181308e-11,1.2085335836377044e-11,4.022678200695284e-09,1.82
3.546912628968939e-10,5.938653763154635e-12,2.5394689683953165e-15,4.0028482580784234e-19,5.5958561140111254e-14,2.4216870659804234e-15,7.921776171516152e-19,1.1204980483942551e-17,5.866941100002626e-12,1.3264477781589068e-13,1.8540680000825233e-07,1.829601908254986e-10,3.682973386578849e-14,4.915379942989004e-14,1.6604417778236206e-10,4.491765803377127e-09,2.519155558293975e-10,1.0457616426114798e-13,2.5024523757466915e-13,4.295717444555427e-10,1.2008598632456521e-12,2.1100024986731182e-12,5.017439548560054e-09,1.1828270345914617e-11,2.1839367632141427e-15,1.437653769984544e-11,5.589601554635959e-15,1.4040567373732174e-11,1.2172014210346305e-11,4.017537033758876e-09,1.83
3.546912068325009e-10,5.970540505902839e-12,2.5710271189673795e-15,4.066469596079849e-19,5.673401469109359e-14,2.465262094393684e-15,8.103108102509828e-19,1.141276687295586e-17,5.898524671554142e-12,1.3379876802406863e-13,1.8536911605294482e-07,1.84005341237554e-10,3.7150409112843555e-14,4.91802683672176e-14,1.658102807832231e-10,4.525301297217381e-09,2.547679974001051e-10,1.0626895430948418e-13,2.525362833339218e-13,4.3139740751719984e-10,1.2152369677837006e-12,2.1203720748804524e-12,5.020812678388697e-09,1.1926109431000457e-11,2.2080600433604424e-15,1.456800490653233e-11,5.689509525962581e-15,1.4243406653404794e-11,1.2258605253697382e-11,4.012471761806183e-09,1.84
3.5469115435991887e-10,6.002420762271199e-12,2.6027650484638413e-15,4.130642568171739e-19,5.751524011024923e-14,2.5093285634085587e-15,8.287363465142352e-19,1.1623031225749668e-17,5.930105089946707e-12,1.3495587092451485e-13,1.853314105807599e-07,1.8504816359509186e-10,3.7471066055500247e-14,4.920515719307337e-14,1.6557767333976886e-10,4.558847983848535e-09,2.576313883827532e-10,1.0797670202525354e-13,2.548276285706786e-13,4.3321053509388536e-10,1.2296814618154233e-12,2.13068479188783e-12,5.024122617765328e-09,1.20241746027605e-11,2.2322805367003766e-15,1.4760782666397305e-11,5.790534874000819e-15,1.4447873078312492e-11,1.2345107006255554e-11,4.007481066960872e-09,1.85
3.5469110760978017e-10,6.034294528745681e-12,2.6346823423878737e-15,4.1953671597730014e-19,5.830223914317141e-14,2.5538883602108287e-15,8.474567976152932e-19,1.1835785145864889e-17,5.961682377300728e-12,1.3611606411524771e-13,1.8529368410419629e-07,1.8608867054128122e-10,3.7791693044515756e-14,4.922850292415866e-14,1.653463731346236e-10,4.592405435882872e-09,2.6050563239800216e-10,1.0969940031816309e-13,2.571191561184121e-13,4.3501120128659305e-10,1.244192917351772e-12,2.1409407999632838e-12,5.027370551587284e-09,1.2122465631034855e-11,2.2565977748791982e-15,1.495487047622961e-11,5.892681881542845e-15,1.4653967828844456e-11,1.2431517558075426e-11,4.002563672273601e-09,1.86
3.546910689208048e-10,6.066161801973176e-12,2.666778582224575e-15,4.260643339521436e-19,5.909501339048902e-14,2.5989433595548385e-15,8.664747356530679e-19,1.2051040183417003e-17,5.9932565555058364e-12,1.3727932542451487e-13,1.852559371192999e-07,1.8712687573787022e-10,3.8112278477332553e-14,4.925034321836878e-14,1.6511639386928692e-10,4.625973241854048e-09,2.633906328379419e-10,1.114370414289555e-13,2.594107491834255e-13,4.3679948332014534e-10,1.2587709045335588e-12,2.1511402630460085e-12,5.0305576240363235e-09,1.2220982319264729e-11,2.281011288454164e-15,1.515026780174625e-11,5.995954805408021e-15,1.486169203767085e-11,1.2517835049432431e-11,3.997718342094687e-09,1.87
3.546910408468264e-10,6.098022578762969e-12,2.699053345226898e-15,4.3264710597124455e-19,5.989356430636251e-14,2.6444954239995326e-15,8.857927331043268e-19,1.2268807836035592e-17,6.024827646219456e-12,1.3844563291222046e-13,1.8521817010551862e-07,1.8816279389244237e-10,3.843281078718024e-14,4.927071642100156e-14,1.6488774518466856e-10,4.6595510063704645e-09,2.6628629283763884e-10,1.1318961694451045e-13,2.61702291285667e-13,4.3857546162398146e-10,1.273414991542673e-12,2.1612833589552473e-12,5.033684938197419e-09,1.2319724505202052e-11,2.3055206065374784e-15,1.5346974076878834e-11,6.100357876964507e-15,1.5071046789747936e-11,1.2604057670814335e-11,3.992943882446765e-09,1.8800000000000001
3.546910261638179e-10,6.1298768560882205e-12,2.731506204201581e-15,4.392850256737751e-19,6.069789319697971e-14,2.6905464041444987e-15,9.054133627765587e-19,1.248909954980386e-17,6.056395670865369e-12,1.3961496487135232e-13,1.8518038352555748e-07,1.891964407856729e-10,3.875327843217738e-14,4.928966161096586e-14,1.6466043258162292e-10,4.693138350268632e-09,2.691925152466827e-10,1.1495711781294588e-13,2.6399366619954273e-13,4.403392199129462e-10,1.2881247445132984e-12,2.1713702795991796e-12,5.036753555677558e-09,1.2418692061619104e-11,2.3301252564392372e-15,1.5544988703060387e-11,6.205895302650887e-15,1.5282033122323174e-11,1.269018366291274e-11,3.988239141397456e-09,1.8900000000000001
3.5469102787691774e-10,6.161724631087435e-12,2.764136727295075e-15,4.459780851524105e-19,6.150800121905157e-14,2.7370981388660067e-15,9.253391977608384e-19,1.2711926720198172e-17,6.08796065063228e-12,1.4078729982940907e-13,1.851425778252334e-07,1.9022783329858512e-10,3.9073669884433354e-14,4.930721864699007e-14,1.644344573414838e-10,4.726734910766545e-09,2.721092026007335e-10,1.1673953435871937e-13,2.6628475789473083e-13,4.4209084526807834e-10,1.3028997274431303e-12,2.181401231183808e-12,5.039764496224543e-09,1.2517884897018136e-11,2.3548247633103694e-15,1.574431104851218e-11,6.312571264497775e-15,1.5494652024940342e-11,1.2776211316614579e-11,3.983603009432028e-09,1.9000000000000001
3.546910492274554e-10,6.1935659010659404e-12,2.7969444777794773e-15,4.527262749972005e-19,6.23238893783081e-14,2.7841524555530495e-15,9.455728113846923e-19,1.293730069302757e-17,6.1195226064723826e-12,1.4196261654982738e-13,1.851047534333301e-07,1.9125698943980677e-10,3.939397361915018e-14,4.93234282138306e-14,1.642098164465993e-10,4.76034034161705e-09,2.750362570930683e-10,1.1853685629772939e-13,2.6857545047699473e-13,4.438304282173989e-10,1.3177395021045924e-12,2.1913764344218435e-12,5.042718737345782e-09,1.2617302956340998e-11,2.3796186497855813e-15,1.5944940447530558e-11,6.420389920649441e-15,1.570890443944465e-11,1.2862138972993626e-11,3.979034419826062e-09,1.9100000000000001
3.5469104693996937e-10,6.2254006575005265e-12,2.8299295648692596e-15,4.595295276532518e-19,6.314556442380702e-14,2.831710774814721e-15,9.661166982434778e-19,1.3165230989101018e-17,6.151081568141428e-12,1.4314088504444793e-13,1.8506691133336214e-07,1.9228384998063363e-10,3.9714200500213964e-14,4.933822032232218e-14,1.639867480995849e-10,4.793953700341887e-09,2.7797365210895596e-10,1.2034905449405858e-13,2.708657537273333e-13,4.455578244786754e-10,1.3326438876113217e-12,2.201295391973648e-12,5.0456187542289164e-09,1.2716944060843741e-11,2.404507227284092e-15,1.6146878339701692e-11,6.52935453053758e-15,1.5924792067147513e-11,1.2947964195151468e-11,3.974530849771177e-09,1.92
3.546910295483522e-10,6.257228898650058e-12,2.863091484891852e-15,4.663878366548303e-19,6.397302644970105e-14,2.8797749423677283e-15,9.869734400961397e-19,1.3395729040015025e-17,6.182637555186336e-12,1.4432208547542562e-13,1.8502905186091532e-07,1.9330844331226843e-10,4.003433667770685e-14,4.93516488961787e-14,1.6376521523997784e-10,4.827574737129236e-09,2.809212817268669e-10,1.2217611936569452e-13,2.7315553895563363e-13,4.4727315617751806e-10,1.347612414369747e-12,2.2111584293979177e-12,5.048465280671745e-09,1.2816808452248471e-11,2.429489931087069e-15,1.63501237697061e-11,6.639469295937862e-15,1.61423156716714e-11,1.3033685509505337e-11,3.970091473113231e-09,1.93
3.546910164430296e-10,6.289050624303965e-12,2.8964296037539272e-15,4.73301207014458e-19,6.480627405822367e-14,2.9283468828055678e-15,1.0081456366860956e-18,1.362880663315158e-17,6.214190584863745e-12,1.4550620028269595e-13,1.8499117520447052e-07,1.9433081680473594e-10,4.0354363195413976e-14,4.936379410834817e-14,1.635451205991629e-10,4.861203358094929e-09,2.838790233761178e-10,1.2401804490605932e-13,2.754446489604689e-13,4.489766031538472e-10,1.3626445514376554e-12,2.220966053485943e-12,5.0512586579421546e-09,1.2916896900650236e-11,2.4545660134402815e-15,1.655467526109447e-11,6.750738594722791e-15,1.6361475785993698e-11,1.3119301680353736e-11,3.965715847446236e-09,1.94
3.5469100780191553e-10,6.320865831926558e-12,2.929943511150735e-15,4.802696188061884e-19,6.564530815037601e-14,2.9774283454302458e-15,1.0296358549317438e-18,1.386447477011808e-17,6.245740677954077e-12,1.4669320840369588e-13,1.8495328177311065e-07,1.9535098641222462e-10,4.067427038536348e-14,4.9374690680652195e-14,1.6332646459017907e-10,4.8948392312056676e-09,2.868467838376813e-10,1.2587481695532173e-13,2.7773297875485247e-13,4.5066824974349317e-10,1.3777398734458656e-12,2.230718481153626e-12,5.053999825120162e-09,1.3017209315376021e-11,2.47973505239191e-15,1.676053219197764e-11,6.8631664183589655e-15,1.6582273231617466e-11,1.3204811177200962e-11,3.9614029501683214e-09,1.95
3.546910037368524e-10,6.3526745191130675e-12,2.9636327948087232e-15,4.872930504117924e-19,6.649012951119803e-14,3.027021066382798e-15,1.0514466611828105e-18,1.4102744394735734e-17,6.277287855059313e-12,1.4788308895407733e-13,1.8491537196228677e-07,1.963689687871782e-10,4.099404868978491e-14,4.938437358713305e-14,1.6310924470184553e-10,4.928482037307395e-09,2.898244699242356e-10,1.277464206888568e-13,2.8002042409819284e-13,4.523481824135075e-10,1.3928979542295258e-12,2.240415939580801e-12,5.05668968825327e-09,1.3117745630149245e-11,2.5049966274007507e-15,1.6967693918416088e-11,6.97675673071873e-15,1.6804708788196734e-11,1.3290212513720219e-11,3.957151792513583e-09,1.96
3.5469100428859833e-10,6.384476683589583e-12,2.9974970404133407e-15,4.943714785500355e-19,6.734073880978228e-14,3.077126768777491e-15,1.0735806211528949e-18,1.4343626393521775e-17,6.308832136603883e-12,1.4907582122681995e-13,1.8487744615382026e-07,1.9738478128736883e-10,4.131368865597744e-14,4.939287807154286e-14,1.6289345548252938e-10,4.962131470120863e-09,2.9281198847013615e-10,1.29632840627646e-13,2.8230688146944475e-13,4.540164897815874e-10,1.4081183668061834e-12,2.2500586662314596e-12,5.0593291203718544e-09,1.321850580324305e-11,2.530350319182989e-15,1.7176159774257705e-11,7.0915134683764226e-15,1.7028783193749433e-11,1.3375504247531904e-11,3.9529614195387456e-09,1.97
3.546910094218138e-10,6.416272323212977e-12,3.0315358315368343e-15,5.015048783059544e-19,6.819713659928766e-14,3.1277471628360308e-15,1.0960402998520146e-18,1.4587131596171655e-17,6.3403735428355666e-12,1.5027138469134392e-13,1.8483950471590487e-07,1.983984419829701e-10,4.163318093117799e-14,4.9400239664832847e-14,1.6267908852391342e-10,4.9957872362371875e-09,2.95809246321388e-10,1.3153406064867795e-13,2.8459224804025957e-13,4.556732626355005e-10,1.4234006833538549e-12,2.2596469088739752e-12,5.061918961504524e-09,1.3319489817633581e-11,2.5557957095589635e-15,1.7385929070975567e-11,7.207440540904617e-15,1.725449714487031e-11,1.3460684979981894e-11,3.948830910109821e-09,1.98
3.546910190200484e-10,6.448061435970839e-12,3.0657487495660535e-15,5.086932231601337e-19,6.905932331695329e-14,3.1788839460217675e-15,1.118828261519152e-18,1.4833270776041242e-17,6.3719120938263844e-12,1.514697589926228e-13,1.8480154800310905e-07,1.9940996966363017e-10,4.195251625742942e-14,4.940649420264258e-14,1.6246613244476416e-10,5.02944905511342e-09,2.98816150325617e-10,1.3345006399534856e-13,2.8687642164813647e-13,4.5731859395250963e-10,1.4387444751890943e-12,2.2691809256013275e-12,5.0644600186935e-09,1.3420697681153277e-11,2.5813323812999343e-15,1.7597001097505727e-11,7.324541831170372e-15,1.7481851296943868e-11,1.3545753355919827e-11,3.944759376888769e-09,1.99
3.546910328807278e-10,6.479844019981403e-12,3.10013537363025e-15,5.159364850179818e-19,6.992729928411224e-14,3.2305388031738987e-15,1.1419470695547995e-18,1.508205465062902e-17,6.40344780947349e-12,1.526709239502964e-13,1.8476357635637812e-07,2.0041938384554478e-10,4.227168546644867e-14,4.94116778427892e-14,1.6225457287469951e-10,5.06311665906811e-09,3.01832607322042e-10,1.3538083328786165e-13,2.8915930076957307e-13,4.589525789187974e-10,1.4541493127450634e-12,2.2786609848513278e-12,5.0669530660099905e-09,1.3522129426644153e-11,2.6069599179748517e-15,1.7809375120084994e-11,7.442821195631466e-15,1.7710846264357298e-11,1.3630708063477376e-11,3.940745966320159e-09,2.0
3.546910507101404e-10,6.511620073493483e-12,3.1346952805288783e-15,5.232346342390089e-19,7.08010647062054e-14,3.2827134066416793e-15,1.165399286453505e-18,1.533349388205831e-17,6.4349807095000644e-12,1.5387485955778347e-13,1.8472559010303635e-07,2.0142670477853038e-10,4.2590679474494914e-14,4.941582708275665e-14,1.6204439243795676e-10,5.096789793276866e-09,3.048585241314466e-10,1.3732635053362926e-13,2.9144078449321626e-13,4.60575314948891e-10,1.4696147655496004e-12,2.2880873654268436e-12,5.069398844569554e-09,1.3623785112111082e-11,2.632677903797123e-15,1.802305038208873e-11,7.562282464632656e-15,1.79414826207134e-11,1.3715547833846542e-11,3.936789858617824e-09,2.0100000000000002
3.5469107211842434e-10,6.5433895948863955e-12,3.1694280446593946e-15,5.305876396661018e-19,7.168061967279513e-14,3.335409416418618e-15,1.1891874737364165e-18,1.5587599077559424e-17,6.4665108134562125e-12,1.5508154598139461e-13,1.8468758955678918e-07,2.0243195345309713e-10,4.2909489277237725e-14,4.941897877718493e-14,1.6183557073716035e-10,5.130468215767921e-09,3.0789380754615064e-10,1.3928659713767196e-13,2.9372077249301284e-13,4.6218690170508655e-10,1.485140402203288e-12,2.297460356516021e-12,5.071798062547481e-09,1.3725664820875076e-11,2.658485923471379e-15,1.823802610386859e-11,7.682929442701899e-15,1.8173760899043485e-11,1.3800271441057924e-11,3.932890267751526e-09,2.02
3.5469109661455415e-10,6.575152582669903e-12,3.2043332379450646e-15,5.379954686548028e-19,7.256596415757933e-14,3.3886284802766976e-15,1.2133141918838314e-18,1.5844380789951936e-17,6.498038140719856e-12,1.562909635594452e-13,1.8464957501772546e-07,2.0343515160752218e-10,4.322810594462529e-14,4.942117015535929e-14,1.6162808433708972e-10,5.164151697417699e-09,3.1093836431998265e-10,1.4126155391301975e-13,2.9599916500136067e-13,4.637874411168745e-10,1.500725790357527e-12,2.3067802577125146e-12,5.074151395194164e-09,1.382776866172659e-11,2.6843835620402457e-15,1.8454301482590368e-11,7.80476590884663e-15,1.8407681592020373e-11,1.3884877701759019e-11,3.929046441433613e-09,2.0300000000000002
