Time,II,M,IIa,P2,compartment,r1,r2,r3,r4
5.01,0.9752122883922848,0.024126234547125446,0.000612003701612222,4.947335897927926e-05,1.0,0.004876061441961424,0.00024126234547125445,9.75212288392285e-06,1.2368339744819814e-09
5.0200000000000005,0.9751634314805122,0.024172578999375766,0.0006144186547290527,4.957086538472436e-05,1.0,0.004875817157402561,0.00024172578999375767,9.751634314805122e-06,1.239271634618109e-09
5.03,0.9751145770164096,0.024218916374750314,0.0006168382419616335,4.966836688022467e-05,1.0,0.004875572885082048,0.00024218916374750315,9.751145770164096e-06,1.241709172005617e-09
5.04,0.9750657249998543,0.024265246674079116,0.0006192624626023174,4.9765863466026194e-05,1.0,0.004875328624999272,0.00024265246674079116,9.750657249998544e-06,1.244146586650655e-09
5.05,0.9750168754307238,0.024311569898192113,0.0006216913159435401,4.98633551423749e-05,1.0,0.004875084377153619,0.00024311569898192114,9.750168754307239e-06,1.2465838785593725e-09
5.0600000000000005,0.9749680283088953,0.024357886047919153,0.0006241248012778202,4.996084190951676e-05,1.0,0.004874840141544477,0.00024357886047919155,9.749680283088954e-06,1.2490210477379191e-09
5.07,0.9749191836342463,0.024404195124089992,0.0006265629178977593,5.005832376769771e-05,1.0,0.0048745959181712315,0.00024404195124089992,9.749191836342465e-06,1.2514580941924428e-09
5.08,0.9748703414066543,0.0244504971275343,0.0006290056650960421,5.01558007171637e-05,1.0,0.004874351707033271,0.000244504971275343,9.748703414066544e-06,1.2538950179290925e-09
5.09,0.9748215016259966,0.02449679205908166,0.0006314530421654362,5.025327275816065e-05,1.0,0.004874107508129983,0.0002449679205908166,9.748215016259967e-06,1.2563318189540162e-09
5.1000000000000005,0.9747726642921505,0.024543079919561568,0.0006339050483987923,5.035073989093449e-05,1.0,0.004873863321460752,0.0002454307991956157,9.747726642921506e-06,1.2587684972733622e-09
5.11,0.9747238294049936,0.02458936070980342,0.0006363616830890436,5.04482021157311e-05,1.0,0.004873619147024968,0.0002458936070980342,9.747238294049937e-06,1.2612050528932777e-09
5.12,0.9746749969644033,0.02463563443063653,0.0006388229455292066,5.0545659432796384e-05,1.0,0.004873374984822016,0.0002463563443063653,9.746749969644034e-06,1.2636414858199096e-09
5.13,0.974626166970257,0.024681901082890124,0.0006412888350123808,5.064311184237622e-05,1.0,0.004873130834851285,0.00024681901082890126,9.74626166970257e-06,1.2660777960594054e-09
5.14,0.9745773394224321,0.02472816066739334,0.0006437593508317484,5.0740559344716464e-05,1.0,0.00487288669711216,0.00024728160667393344,9.745773394224321e-06,1.2685139836179118e-09
5.15,0.974528514320806,0.024774413184975228,0.0006462344922805748,5.083800194006299e-05,1.0,0.0048726425716040305,0.0002477441318497523,9.74528514320806e-06,1.2709500485015748e-09
5.16,0.9744796916652563,0.024820658636464734,0.0006487142586522077,5.0935439628661606e-05,1.0,0.0048723984583262814,0.0002482065863646473,9.744796916652563e-06,1.2733859907165403e-09
5.17,0.9744308714556603,0.024866897022690734,0.0006511986492400783,5.103287241075816e-05,1.0,0.004872154357278302,0.00024866897022690734,9.744308714556604e-06,1.275821810268954e-09
5.18,0.9743820536918956,0.024913128344482005,0.0006536876633377004,5.1130300286598464e-05,1.0,0.004871910268459478,0.00024913128344482006,9.743820536918957e-06,1.2782575071649617e-09
5.19,0.9743332383738396,0.024959352602667243,0.0006561813002386711,5.122772325642833e-05,1.0,0.004871666191869198,0.0002495935260266724,9.743332383738397e-06,1.2806930814107083e-09
5.2,0.9742844255013697,0.025005569798075042,0.0006586795592366694,5.1325141320493537e-05,1.0,0.004871422127506849,0.0002500556979807504,9.742844255013698e-06,1.2831285330123384e-09
5.21,0.9742356150743635,0.02505177993153392,0.000661182439625458,5.142255447903987e-05,1.0,0.004871178075371818,0.0002505177993153392,9.742356150743636e-06,1.2855638619759968e-09
5.22,0.9741868070926984,0.025097983003872296,0.0006636899406988821,5.1519962732313086e-05,1.0,0.004870934035463493,0.00025097983003872295,9.741868070926985e-06,1.2879990683078272e-09
5.23,0.974138001556252,0.025144179015918512,0.0006662020617508703,5.161736608055896e-05,1.0,0.00487069000778126,0.00025144179015918513,9.741380015562521e-06,1.290434152013974e-09
5.24,0.9740891984649016,0.025190367968500806,0.0006687188020754331,5.171476452402321e-05,1.0,0.004870445992324508,0.0002519036796850081,9.740891984649017e-06,1.2928691131005803e-09
5.25,0.9740403978185249,0.025236549862447336,0.0006712401609666644,5.181215806295158e-05,1.0,0.004870201989092625,0.00025236549862447336,9.74040397818525e-06,1.2953039515737896e-09
5.26,0.9739915996169993,0.025282724698586174,0.0006737661377187408,5.190954669758979e-05,1.0,0.004869957998084997,0.00025282724698586173,9.739915996169993e-06,1.2977386674397447e-09
5.2700000000000005,0.9739428038602024,0.0253288924777453,0.000676296731625922,5.200693042818354e-05,1.0,0.004869714019301012,0.000253288924777453,9.739428038602024e-06,1.3001732607045884e-09
5.28,0.9738940105480116,0.025375053200752597,0.0006788319419825498,5.210430925497851e-05,1.0,0.004869470052740058,0.000253750532007526,9.738940105480117e-06,1.3026077313744629e-09
5.29,0.9738452196803046,0.025421206868435867,0.0006813717680830493,5.22016831782204e-05,1.0,0.004869226098401523,0.0002542120686843587,9.738452196803047e-06,1.30504207945551e-09
5.3,0.9737964312569588,0.025467353481622827,0.0006839162092219282,5.2299052198154865e-05,1.0,0.004868982156284794,0.00025467353481622827,9.737964312569588e-06,1.3074763049538718e-09
5.3100000000000005,0.9737476452778518,0.0255134930411411,0.0006864652646937773,5.2396416315027575e-05,1.0,0.004868738226389259,0.000255134930411411,9.73747645277852e-06,1.3099104078756894e-09
5.32,0.9736988617428611,0.025559625547818213,0.0006890189337932696,5.2493775529084155e-05,1.0,0.004868494308714306,0.00025559625547818214,9.736988617428613e-06,1.312344388227104e-09
5.33,0.9736500806518643,0.02560575100248162,0.0006915772158151612,5.259112984057025e-05,1.0,0.004868250403259322,0.0002560575100248162,9.736500806518644e-06,1.3147782460142564e-09
5.34,0.9736013020047389,0.02565186940595867,0.0006941401100542909,5.268847924973148e-05,1.0,0.0048680065100236945,0.0002565186940595867,9.73601302004739e-06,1.3172119812432872e-09
5.3500000000000005,0.9735525258013626,0.025697980759076644,0.0006967076158055803,5.278582375681345e-05,1.0,0.004867762629006813,0.00025697980759076646,9.735525258013627e-06,1.3196455939203364e-09
5.36,0.9735037520416129,0.025744085062662705,0.0006992797323640334,5.288316336206174e-05,1.0,0.004867518760208064,0.000257440850626627,9.73503752041613e-06,1.3220790840515435e-09
5.37,0.9734549807253673,0.02579018231754395,0.0007018564590247372,5.2980498065721944e-05,1.0,0.004867274903626837,0.00025790182317543954,9.734549807253673e-06,1.3245124516430487e-09
5.38,0.9734062118525034,0.02583627252454738,0.0007044377950828615,5.307782786803963e-05,1.0,0.004867031059262518,0.0002583627252454738,9.734062118525036e-06,1.3269456967009909e-09
5.39,0.9733574454228989,0.02588235568449991,0.0007070237398336584,5.3175152769260355e-05,1.0,0.004866787227114495,0.00025882355684499913,9.73357445422899e-06,1.329378819231509e-09
5.4,0.9733086814364313,0.025928431798228367,0.0007096142925724633,5.327247276962967e-05,1.0,0.004866543407182157,0.00025928431798228366,9.733086814364315e-06,1.3318118192407419e-09
5.41,0.9732599198929782,0.025974500866559475,0.0007122094525946936,5.33697878693931e-05,1.0,0.004866299599464891,0.00025974500866559475,9.732599198929783e-06,1.3342446967348276e-09
5.42,0.9732111607924172,0.026020562890319884,0.0007148092191958497,5.346709806879617e-05,1.0,0.004866055803962086,0.00026020562890319884,9.732111607924172e-06,1.3366774517199043e-09
5.43,0.973162404134626,0.026066617870336154,0.0007174135916715146,5.356440336808438e-05,1.0,0.00486581202067313,0.00026066617870336157,9.73162404134626e-06,1.3391100842021097e-09
5.44,0.9731136499194821,0.026112665807434755,0.0007200225693173544,5.3661703767503245e-05,1.0,0.004865568249597411,0.00026112665807434754,9.731136499194821e-06,1.3415425941875812e-09
5.45,0.9730648981468633,0.02615870670244206,0.0007226361514291168,5.375899926729822e-05,1.0,0.004865324490734317,0.0002615870670244206,9.730648981468634e-06,1.3439749816824557e-09
5.46,0.973016148816647,0.026204740556184367,0.000725254337302633,5.38562898677148e-05,1.0,0.004865080744083235,0.00026204740556184366,9.73016148816647e-06,1.3464072466928701e-09
5.47,0.972967401928711,0.026250767369487872,0.0007278771262338167,5.395357556899843e-05,1.0,0.004864837009643555,0.00026250767369487873,9.729674019287111e-06,1.3488393892249608e-09
5.48,0.9729186574829329,0.026296787143178697,0.0007305045175186643,5.405085637139457e-05,1.0,0.0048645932874146645,0.000262967871431787,9.72918657482933e-06,1.3512714092848644e-09
5.49,0.9728699154791904,0.026342799878082857,0.0007331365104532541,5.414813227514864e-05,1.0,0.004864349577395953,0.00026342799878082855,9.728699154791904e-06,1.3537033068787161e-09
5.5,0.9728211759173612,0.026388805575026292,0.0007357731043337478,5.4245403280506076e-05,1.0,0.004864105879586806,0.0002638880557502629,9.728211759173612e-06,1.356135082012652e-09
5.51,0.9727724387973228,0.026434804234834852,0.0007384142984563893,5.4342669387712275e-05,1.0,0.004863862193986614,0.00026434804234834854,9.727724387973229e-06,1.3585667346928069e-09
5.5200000000000005,0.9727237041189529,0.026480795858334297,0.0007410600921175056,5.443993059701265e-05,1.0,0.0048636185205947645,0.000264807958583343,9.72723704118953e-06,1.3609982649253163e-09
5.53,0.9726749718821293,0.02652678044635029,0.0007437104846135051,5.453718690865257e-05,1.0,0.004863374859410646,0.0002652678044635029,9.726749718821294e-06,1.3634296727163142e-09
5.54,0.9726262420867295,0.026572757999708416,0.00074636547524088,5.463443832287741e-05,1.0,0.004863131210433648,0.00026572757999708416,9.726262420867297e-06,1.3658609580719353e-09
5.55,0.9725775147326314,0.026618728519234167,0.0007490250632962044,5.4731684839932534e-05,1.0,0.0048628875736631575,0.00026618728519234167,9.725775147326315e-06,1.3682921209983135e-09
5.5600000000000005,0.9725287898197126,0.026664692005752954,0.0007516892480761354,5.48289264600633e-05,1.0,0.004862643949098563,0.00026664692005752956,9.725287898197126e-06,1.3707231615015826e-09
5.57,0.9724800673478508,0.02671064846009008,0.0007543580288774119,5.492616318351503e-05,1.0,0.004862400336739254,0.00026710648460090083,9.724800673478509e-06,1.3731540795878758e-09
5.58,0.9724313473169236,0.02675659788307078,0.000757031404996856,5.502339501053305e-05,1.0,0.004862156736584618,0.00026756597883070783,9.724313473169237e-06,1.3755848752633264e-09
5.59,0.9723826297268089,0.02680254027552019,0.000759709375731372,5.5120621941362676e-05,1.0,0.004861913148634044,0.0002680254027552019,9.72382629726809e-06,1.378015548534067e-09
5.6000000000000005,0.9723339145773843,0.026848475638263362,0.0007623919403779471,5.5217843976249215e-05,1.0,0.004861669572886922,0.00026848475638263365,9.723339145773844e-06,1.3804460994062304e-09
5.61,0.9722852018685275,0.02689440397212525,0.0007650790982336503,5.5315061115437934e-05,1.0,0.004861426009342638,0.0002689440397212525,9.722852018685276e-06,1.3828765278859484e-09
5.62,0.9722364916001163,0.026940325277930728,0.0007677708485956336,5.5412273359174114e-05,1.0,0.004861182458000581,0.0002694032527793073,9.722364916001163e-06,1.385306833979353e-09
5.63,0.9721877837720284,0.026986239556504584,0.0007704671907611315,5.550948070770302e-05,1.0,0.004860938918860142,0.00026986239556504583,9.721877837720285e-06,1.3877370176925755e-09
5.64,0.9721390783841416,0.02703214680867151,0.0007731681240274608,5.560668316126991e-05,1.0,0.0048606953919207085,0.00027032146808671513,9.721390783841417e-06,1.3901670790317477e-09
5.65,0.9720903754363336,0.027078047035256122,0.0007758736476920211,5.5703880720120014e-05,1.0,0.0048604518771816685,0.00027078047035256124,9.720903754363337e-06,1.3925970180030004e-09
5.66,0.9720416749284821,0.027123940237082922,0.0007785837610522936,5.5801073384498554e-05,1.0,0.004860208374642411,0.00027123940237082925,9.720416749284823e-06,1.395026834612464e-09
5.67,0.971992976860465,0.027169826414976346,0.0007812984634058427,5.589826115465075e-05,1.0,0.004859964884302325,0.0002716982641497635,9.719929768604651e-06,1.3974565288662686e-09
5.68,0.97194428123216,0.027215705569760735,0.0007840177540503153,5.59954440308218e-05,1.0,0.0048597214061608,0.00027215705569760736,9.719442812321602e-06,1.399886100770545e-09
5.69,0.9718955880434449,0.027261577702260346,0.0007867416322834404,5.60926220132569e-05,1.0,0.0048594779402172245,0.00027261577702260346,9.71895588043445e-06,1.4023155503314225e-09
5.7,0.9718468972941974,0.027307442813299335,0.0007894700974030293,5.618979510220121e-05,1.0,0.004859234486470987,0.00027307442813299335,9.718468972941975e-06,1.4047448775550302e-09
5.71,0.9717982089842953,0.02735330090370178,0.0007922031487069761,5.62869632978999e-05,1.0,0.004858991044921476,0.00027353300903701784,9.717982089842953e-06,1.4071740824474976e-09
5.72,0.9717495231136164,0.027399151974291668,0.0007949407854932571,5.638412660059813e-05,1.0,0.004858747615568082,0.0002739915197429167,9.717495231136165e-06,1.4096031650149533e-09
5.73,0.9717008396820386,0.0274449960258929,0.0007976830070599312,5.648128501054104e-05,1.0,0.004858504198410193,0.00027444996025892903,9.717008396820386e-06,1.412032125263526e-09
5.74,0.9716521586894395,0.027490833059329284,0.000800429812705139,5.657843852797374e-05,1.0,0.004858260793447198,0.00027490833059329284,9.716521586894396e-06,1.4144609631993436e-09
5.75,0.9716034801356972,0.027536663075424538,0.0008031812017271045,5.6675587153141356e-05,1.0,0.004858017400678486,0.00027536663075424536,9.716034801356973e-06,1.4168896788285339e-09
5.76,0.9715548040206893,0.027582486075002296,0.0008059371734241332,5.6772730886288996e-05,1.0,0.004857774020103446,0.00027582486075002294,9.715548040206894e-06,1.419318272157225e-09
5.7700000000000005,0.9715061303442936,0.027628302058886108,0.0008086977270946136,5.686986972766175e-05,1.0,0.004857530651721468,0.00027628302058886107,9.715061303442936e-06,1.4217467431915438e-09
5.78,0.971457459106388,0.02767411102789942,0.000811462862037016,5.696700367750468e-05,1.0,0.00485728729553194,0.0002767411102789942,9.71457459106388e-06,1.4241750919376172e-09
5.79,0.9714087903068505,0.027719912982865604,0.0008142325775498932,5.706413273606287e-05,1.0,0.0048570439515342526,0.00027719912982865607,9.714087903068505e-06,1.4266033184015718e-09
5.8,0.9713601239455586,0.02776570792460794,0.0008170068729318808,5.7161256903581366e-05,1.0,0.004856800619727793,0.0002776570792460794,9.713601239455586e-06,1.4290314225895343e-09
5.8100000000000005,0.9713114600223903,0.02781149585394962,0.0008197857474816963,5.7258376180305215e-05,1.0,0.004856557300111952,0.00027811495853949624,9.713114600223905e-06,1.4314594045076305e-09
5.82,0.9712627985372236,0.027857276771713742,0.0008225692004981392,5.735549056647943e-05,1.0,0.004856313992686118,0.0002785727677171374,9.712627985372236e-06,1.4338872641619858e-09
5.83,0.9712141394899363,0.02790305067872332,0.000825357231280092,5.745260006234904e-05,1.0,0.004856070697449682,0.0002790305067872332,9.712141394899364e-06,1.436315001558726e-09
5.84,0.971165482880406,0.027948817575801282,0.000828149839126519,5.754970466815904e-05,1.0,0.00485582741440203,0.00027948817575801284,9.711654828804061e-06,1.4387426167039762e-09
5.8500000000000005,0.9711168287085109,0.027994577463770466,0.0008309470233364673,5.764680438415445e-05,1.0,0.004855584143542555,0.00027994577463770465,9.71116828708511e-06,1.4411701096038613e-09
5.86,0.9710681769741287,0.028040330343453615,0.0008337487832090655,5.7743899210580216e-05,1.0,0.004855340884870643,0.00028040330343453616,9.710681769741289e-06,1.4435974802645055e-09
5.87,0.9710195276771374,0.02808607621567339,0.000836555118043525,5.784098914768132e-05,1.0,0.004855097638385687,0.0002808607621567339,9.710195276771375e-06,1.446024728692033e-09
5.88,0.9709708808174148,0.028131815081252367,0.0008393660271391396,5.7938074195702716e-05,1.0,0.004854854404087074,0.0002813181508125237,9.709708808174148e-06,1.448451854892568e-09
5.89,0.9709222363948388,0.028177546941013026,0.0008421815097952849,5.8035154354889346e-05,1.0,0.0048546111819741935,0.00028177546941013024,9.709222363948389e-06,1.4508788588722337e-09
5.9,0.9708735944092873,0.028223271795777768,0.0008450015653114193,5.813222962548615e-05,1.0,0.0048543679720464365,0.0002822327179577777,9.708735944092874e-06,1.453305740637154e-09
5.91,0.9708249548606382,0.02826898964636889,0.0008478261929870826,5.8229300007738034e-05,1.0,0.0048541247743031915,0.0002826898964636889,9.708249548606383e-06,1.455732500193451e-09
5.92,0.9707763177487696,0.028314700493608614,0.0008506553921218975,5.832636550188991e-05,1.0,0.004853881588743848,0.00028314700493608613,9.707763177487696e-06,1.4581591375472477e-09
5.93,0.9707276830735592,0.028360404338319073,0.0008534891620155688,5.8423426108186665e-05,1.0,0.004853638415367796,0.0002836040433831907,9.707276830735593e-06,1.4605856527046667e-09
5.94,0.9706790508348849,0.028406101181322307,0.0008563275019678839,5.8520481826873195e-05,1.0,0.0048533952541744245,0.0002840610118132231,9.70679050834885e-06,1.46301204567183e-09
5.95,0.9706304210326249,0.028451791023440268,0.0008591704112787111,5.861753265819435e-05,1.0,0.004853152105163124,0.0002845179102344027,9.70630421032625e-06,1.4654383164548588e-09
5.96,0.9705817936666569,0.02849747386549482,0.0008620178892480022,5.8714578602395e-05,1.0,0.004852908968333285,0.0002849747386549482,9.70581793666657e-06,1.4678644650598751e-09
5.97,0.9705331687368588,0.028543149708307743,0.0008648699351757907,5.881161965971999e-05,1.0,0.004852665843684294,0.00028543149708307744,9.705331687368588e-06,1.4702904914929998e-09
5.98,0.9704845462431088,0.028588818552700727,0.0008677265483621927,5.890865583041416e-05,1.0,0.004852422731215544,0.00028588818552700726,9.704845462431089e-06,1.472716395760354e-09
5.99,0.9704359261852846,0.028634480399495368,0.0008705877281074052,5.9005687114722306e-05,1.0,0.004852179630926423,0.0002863448039949537,9.704359261852847e-06,1.4751421778680577e-09
6.0,0.9703873085632644,0.028680135249513176,0.0008734534737117088,5.910271351288925e-05,1.0,0.004851936542816322,0.00028680135249513176,9.703873085632644e-06,1.4775678378222313e-09
6.01,0.9703386933769259,0.02872578310357558,0.0008763237844754655,5.9199735025159797e-05,1.0,0.00485169346688463,0.0002872578310357558,9.70338693376926e-06,1.479993375628995e-09
6.0200000000000005,0.9702900806261473,0.028771423962503918,0.00087919865969912,5.9296751651778724e-05,1.0,0.0048514504031307365,0.00028771423962503916,9.702900806261474e-06,1.482418791294468e-09
6.03,0.9702414703108065,0.02881705782711943,0.0008820780986831981,5.9393763392990795e-05,1.0,0.004851207351554033,0.0002881705782711943,9.702414703108065e-06,1.48484408482477e-09
6.04,0.9701928624307815,0.028862684698243275,0.0008849621007283087,5.949077024904077e-05,1.0,0.004850964312153908,0.00028862684698243275,9.701928624307817e-06,1.4872692562260195e-09
6.05,0.9701442569859503,0.02890830457669653,0.0008878506651351424,5.95877722201734e-05,1.0,0.004850721284929751,0.0002890830457669653,9.701442569859504e-06,1.4896943055043352e-09
6.0600000000000005,0.9700956539761909,0.02895391746330018,0.0008907437912044722,5.968476930663343e-05,1.0,0.0048504782698809545,0.0002895391746330018,9.70095653976191e-06,1.492119232665836e-09
6.07,0.9700470534013813,0.028999523358875106,0.0008936414782371525,5.978176150866556e-05,1.0,0.004850235267006907,0.0002899952335887511,9.700470534013813e-06,1.4945440377166392e-09
6.08,0.9699984552613995,0.029045122264242124,0.0008965437255341205,5.9878748826514514e-05,1.0,0.004849992276306997,0.00029045122264242126,9.699984552613997e-06,1.496968720662863e-09
6.09,0.9699498595561235,0.029090714180221952,0.0008994505323963952,5.997573126042499e-05,1.0,0.004849749297780617,0.0002909071418022195,9.699498595561236e-06,1.4993932815106248e-09
6.1000000000000005,0.9699012662854313,0.02913629910763522,0.000902361898125078,6.0072708810641674e-05,1.0,0.0048495063314271565,0.0002913629910763522,9.699012662854314e-06,1.501817720266042e-09
6.11,0.969852675449201,0.02918187704730247,0.0009052778220213515,6.016968147740923e-05,1.0,0.004849263377246005,0.0002918187704730247,9.69852675449201e-06,1.5042420369352309e-09
6.12,0.9698040870473106,0.02922744800004415,0.0009081983033864812,6.0266649260972326e-05,1.0,0.004849020435236553,0.0002922744800004415,9.698040870473107e-06,1.5066662315243083e-09
6.13,0.9697555010796381,0.02927301196668063,0.0009111233415218143,6.0363612161575606e-05,1.0,0.004848777505398191,0.0002927301196668063,9.697555010796382e-06,1.5090903040393902e-09
6.140000000000001,0.9697069175460618,0.02931856894803219,0.0009140529357287803,6.0460570179463716e-05,1.0,0.004848534587730309,0.0002931856894803219,9.697069175460618e-06,1.5115142544865929e-09
6.15,0.9696583364464594,0.029364118944919013,0.00091698708530889,6.0557523314881266e-05,1.0,0.004848291682232297,0.00029364118944919014,9.696583364464594e-06,1.5139380828720317e-09
6.16,0.9696097577807091,0.029409661958161203,0.000919925789563737,6.065447156807288e-05,1.0,0.0048480487889035456,0.000294096619581612,9.696097577807091e-06,1.516361789201822e-09
6.17,0.9695611815486891,0.029455197988578773,0.0009228690477949967,6.075141493928315e-05,1.0,0.004847805907743446,0.00029455197988578774,9.695611815486892e-06,1.5187853734820788e-09
6.18,0.9695126077502773,0.029500727036991647,0.0009258168593044262,6.084835342875667e-05,1.0,0.004847563038751387,0.00029500727036991647,9.695126077502774e-06,1.5212088357189168e-09
6.19,0.9694640363853518,0.029546249104219668,0.0009287692233938652,6.094528703673802e-05,1.0,0.00484732018192676,0.0002954624910421967,9.694640363853519e-06,1.5236321759184506e-09
6.2,0.9694154674537908,0.029591764191082576,0.0009317261393652345,6.104221576347175e-05,1.0,0.004847077337268954,0.0002959176419108258,9.694154674537908e-06,1.5260553940867937e-09
6.21,0.9693669009554723,0.029637272298400037,0.0009346876065205376,6.113913960920241e-05,1.0,0.004846834504777362,0.00029637272298400035,9.693669009554723e-06,1.5284784902300604e-09
6.22,0.9693183368902744,0.029682773426991618,0.0009376536241618597,6.123605857417454e-05,1.0,0.004846591684451372,0.0002968277342699162,9.693183368902744e-06,1.5309014643543636e-09
6.23,0.9692697752580752,0.029728267577676812,0.0009406241915913681,6.133297265863269e-05,1.0,0.0048463488762903765,0.0002972826757767681,9.692697752580754e-06,1.5333243164658173e-09
6.24,0.9692212160587529,0.029773754751275007,0.0009435993081113116,6.142988186282133e-05,1.0,0.004846106080293765,0.0002977375475127501,9.69221216058753e-06,1.5357470465705333e-09
6.25,0.9691726592921855,0.029819234948605517,0.0009465789730240213,6.1526786186985e-05,1.0,0.004845863296460928,0.0002981923494860552,9.691726592921857e-06,1.538169654674625e-09
6.26,0.9691241049582512,0.029864708170487562,0.0009495631856319103,6.162368563136817e-05,1.0,0.004845620524791256,0.00029864708170487564,9.691241049582512e-06,1.5405921407842044e-09
6.2700000000000005,0.969075553056828,0.029910174417740278,0.0009525519452374737,6.172058019621533e-05,1.0,0.00484537776528414,0.0002991017441774028,9.690755530568281e-06,1.5430145049053833e-09
6.28,0.9690270035877943,0.0299556336911827,0.0009555452511432878,6.181746988177092e-05,1.0,0.004845135017938971,0.000299556336911827,9.690270035877943e-06,1.5454367470442731e-09
6.29,0.968978456551028,0.03000108599163379,0.0009585431026520116,6.191435468827943e-05,1.0,0.00484489228275514,0.0003000108599163379,9.689784565510281e-06,1.5478588672069858e-09
6.3,0.9689299119464073,0.030046531319912414,0.0009615454990663857,6.201123461598526e-05,1.0,0.004844649559732037,0.00030046531319912416,9.689299119464075e-06,1.5502808653996316e-09
6.3100000000000005,0.9688813697738103,0.03009196967683736,0.0009645524396892328,6.210810966513287e-05,1.0,0.004844406848869052,0.0003009196967683736,9.688813697738105e-06,1.5527027416283218e-09
6.32,0.9688328300331154,0.030137401063227313,0.0009675639238234566,6.220497983596667e-05,1.0,0.004844164150165577,0.00030137401063227314,9.688328300331154e-06,1.5551244958991668e-09
6.33,0.9687842927242004,0.03018282547990088,0.0009705799507720437,6.230184512873105e-05,1.0,0.004843921463621002,0.0003018282547990088,9.687842927242004e-06,1.5575461282182763e-09
6.34,0.9687357578469438,0.030228242927676577,0.0009736005198380622,6.23987055436704e-05,1.0,0.004843678789234719,0.0003022824292767658,9.687357578469439e-06,1.55996763859176e-09
6.3500000000000005,0.9686872254012235,0.030273653407372838,0.000976625630324662,6.249556108102912e-05,1.0,0.004843436127006118,0.0003027365340737284,9.686872254012237e-06,1.5623890270257282e-09
6.36,0.9686386953869179,0.030319056919807994,0.0009796552815350748,6.259241174105156e-05,1.0,0.00484319347693459,0.00030319056919807995,9.68638695386918e-06,1.564810293526289e-09
6.37,0.9685901678039052,0.030364453465800304,0.0009826894727726142,6.268925752398207e-05,1.0,0.004842950839019526,0.00030364453465800303,9.685901678039052e-06,1.567231438099552e-09
6.38,0.9685416426520634,0.03040984304616793,0.0009857282033406756,6.278609843006502e-05,1.0,0.004842708213260318,0.0003040984304616793,9.685416426520634e-06,1.5696524607516256e-09
6.390000000000001,0.9684931199312709,0.030455225661728955,0.0009887714725427365,6.288293445954472e-05,1.0,0.004842465599656355,0.00030455225661728957,9.68493119931271e-06,1.5720733614886182e-09
6.4,0.9684445996414057,0.030500601313301363,0.0009918192796823555,6.297976561266549e-05,1.0,0.0048422229982070285,0.00030500601313301364,9.684445996414058e-06,1.5744941403166373e-09
6.41,0.9683960817823463,0.030545970001703053,0.0009948716240631736,6.307659188967162e-05,1.0,0.004841980408911732,0.0003054597000170305,9.683960817823463e-06,1.5769147972417906e-09
6.42,0.9683475663539706,0.030591331727751844,0.0009979285049889132,6.317341329080743e-05,1.0,0.004841737831769853,0.00030591331727751844,9.683475663539707e-06,1.579335332270186e-09
6.43,0.968299053356157,0.03063668649226546,0.0010009899217633788,6.327022981631719e-05,1.0,0.004841495266780785,0.00030636686492265463,9.68299053356157e-06,1.5817557454079298e-09
6.44,0.9682505427887836,0.03068203429606154,0.001004055873690457,6.336704146644518e-05,1.0,0.004841252713943919,0.0003068203429606154,9.682505427887837e-06,1.5841760366611294e-09
6.45,0.9682020346517289,0.03072737513995763,0.001007126360074115,6.346384824143564e-05,1.0,0.004841010173258645,0.0003072737513995763,9.68202034651729e-06,1.5865962060358911e-09
6.46,0.968153528944871,0.030772709024771194,0.0010102013802184026,6.356065014153282e-05,1.0,0.004840767644724355,0.00030772709024771196,9.68153528944871e-06,1.5890162535383207e-09
6.47,0.968105025668088,0.030818035951319607,0.0010132809334274515,6.365744716698095e-05,1.0,0.00484052512834044,0.0003081803595131961,9.681050256680881e-06,1.5914361791745238e-09
6.48,0.9680565248212584,0.030863355920420155,0.001016365019005475,6.375423931802426e-05,1.0,0.004840282624106292,0.00030863355920420155,9.680565248212584e-06,1.5938559829506066e-09
6.49,0.9680080264042603,0.030908668932890033,0.0010194536362567671,6.385102659490695e-05,1.0,0.004840040132021301,0.00030908668932890036,9.680080264042603e-06,1.5962756648726738e-09
6.5,0.9679595304169721,0.030953974989546357,0.0010225467844857052,6.394780899787321e-05,1.0,0.004839797652084861,0.00030953974989546355,9.679595304169722e-06,1.5986952249468303e-09
6.51,0.967911036859272,0.030999274091206147,0.001025644462996747,6.404458652716723e-05,1.0,0.00483955518429636,0.0003099927409120615,9.679110368592722e-06,1.601114663179181e-09
6.5200000000000005,0.9678625457310382,0.031044566238686344,0.0010287466710944334,6.414135918303319e-05,1.0,0.004839312728655191,0.00031044566238686347,9.678625457310384e-06,1.60353397957583e-09
6.53,0.9678140570321492,0.031089851432803784,0.001031853408083385,6.423812696571523e-05,1.0,0.004839070285160746,0.00031089851432803783,9.678140570321492e-06,1.605953174142881e-09
6.54,0.967765570762483,0.031135129674375234,0.0010349646732683055,6.433488987545751e-05,1.0,0.004838827853812415,0.00031135129674375237,9.677655707624832e-06,1.608372246886438e-09
6.55,0.9677170869219182,0.031180400964217366,0.00103808046595398,6.443164791250416e-05,1.0,0.004838585434609591,0.00031180400964217367,9.677170869219182e-06,1.6107911978126042e-09
6.5600000000000005,0.9676686055103328,0.031225665303146764,0.0010412007854452756,6.452840107709931e-05,1.0,0.004838343027551664,0.0003122566530314677,9.676686055103329e-06,1.6132100269274829e-09
