Time,CDK2cycA,CyclinA,Cdk2,CDK2cycA_star_,basal_fluorescence,total_fluorescence,geometry,Binding,Activation
5.0200000000000005,1.6481135909039528e-08,3.602463254087399e-07,6.024632540874011e-08,2.3272527125020568e-08,1.21210648148148,1.7642314880510568,1e-12,3.384318836905082e-22,4.363658854126793e-22
5.03,1.6480158177886597e-08,3.602429536546823e-07,6.024295365468253e-08,2.327687661023094e-08,1.21210648148148,1.7642783171880225,1e-12,3.359372202896265e-22,4.331483267231676e-22
5.04,1.647918771257092e-08,3.602396068557403e-07,6.023960685574045e-08,2.3281193874488578e-08,1.21210648148148,1.764324799731939,1e-12,3.3346071199660326e-22,4.299546222300154e-22
5.05,1.6478224463862756e-08,3.6023628484112126e-07,6.023628484112147e-08,2.32854791378156e-08,1.21210648148148,1.7643709380548827,1e-12,3.310022155769952e-22,4.267846093571299e-22
5.0600000000000005,1.6477268383116882e-08,3.6023298744197504e-07,6.023298744197527e-08,2.328973261770759e-08,1.21210648148148,1.7644167345019586,1e-12,3.285615888545131e-22,4.236381274108944e-22
5.07,1.6476319422272557e-08,3.602297144913933e-07,6.022971449139347e-08,2.329395452913362e-08,1.21210648148148,1.7644621913912992,1e-12,3.2613869070933656e-22,4.2051501758015944e-22
5.08,1.647537753385355e-08,3.6022646582440963e-07,6.02264658244098e-08,2.3298145084536225e-08,1.21210648148148,1.7645073110140652,1e-12,3.237333810741178e-22,4.1741512293625914e-22
5.09,1.647444267096812e-08,3.602232412779998e-07,6.0223241278e-08,2.3302304493831418e-08,1.21210648148148,1.7645520956344445,1e-12,3.2134552093258523e-22,4.143382884329797e-22
5.1000000000000005,1.647351478730903e-08,3.602200406910816e-07,6.022004069108179e-08,2.3306432964408694e-08,1.21210648148148,1.764596547489654,1e-12,3.1897497231559548e-22,4.1128436090659705e-22
5.11,1.647259365487123e-08,3.6021686339759857e-07,6.021686339759878e-08,2.3310531390329457e-08,1.21210648148148,1.7646406758303217,1e-12,3.1662210598844804e-22,4.082526569967991e-22
5.12,1.6471678901264004e-08,3.602137083302831e-07,6.021370833028329e-08,2.3314601211252025e-08,1.21210648148148,1.7646844954793617,1e-12,3.1428769781861734e-22,4.052420720602556e-22
5.13,1.6470770900079698e-08,3.6021057649671817e-07,6.021057649671838e-08,2.3318641046001115e-08,1.21210648148148,1.7647279924428,1e-12,3.119704485783851e-22,4.0225367914217057e-22
5.14,1.6469869601990414e-08,3.6020746772868756e-07,6.020746772868778e-08,2.332265111212086e-08,1.21210648148148,1.7647711690569343,1e-12,3.096702394784146e-22,3.9928731696688727e-22
5.15,1.6468974958126005e-08,3.6020438185956466e-07,6.020438185956485e-08,2.3326631625108064e-08,1.21210648148148,1.7648140276359847,1e-12,3.073869531230202e-22,3.9634282577124794e-22
5.16,1.646808692007409e-08,3.602013187243123e-07,6.02013187243125e-08,2.3330582798412195e-08,1.21210648148148,1.7648565704720953,1e-12,3.0512047350766344e-22,3.9342004730464044e-22
5.17,1.6467205439880045e-08,3.60198278159483e-07,6.019827815948322e-08,2.333450484343539e-08,1.21210648148148,1.7648987998353325,1e-12,3.0287068601678675e-22,3.9051882482896365e-22
5.18,1.6466330470047004e-08,3.6019526000321885e-07,6.019526000321909e-08,2.3338397969532458e-08,1.21210648148148,1.7649407179736856,1e-12,3.0063747742126126e-22,3.8763900311863353e-22
5.19,1.646546196353586e-08,3.601922640952515e-07,6.01922640952517e-08,2.3342262384010866e-08,1.21210648148148,1.7649823271130671,1e-12,2.984207358759795e-22,3.847804284605996e-22
5.2,1.6464599873765267e-08,3.6018929027690213e-07,6.01892902769023e-08,2.3346098292130756e-08,1.21210648148148,1.7650236294573123,1e-12,2.962203509181703e-22,3.8194294865432993e-22
5.21,1.6463744154611636e-08,3.601863383910814e-07,6.018633839108164e-08,2.3349905897104936e-08,1.21210648148148,1.7650646271881796,1e-12,2.9403621346412457e-22,3.7912641301180966e-22
5.22,1.646289476040914e-08,3.601834082822899e-07,6.01834082822901e-08,2.3353685400098875e-08,1.21210648148148,1.7651053224653503,1e-12,2.918682158084731e-22,3.763306723575545e-22
5.23,1.6462051645949706e-08,3.601804997966174e-07,6.018049979661758e-08,2.3357437000230723e-08,1.21210648148148,1.765145717426429,1e-12,2.897162516204311e-22,3.735555790285972e-22
5.24,1.646121476648303e-08,3.6017761278174344e-07,6.017761278174361e-08,2.336116089457128e-08,1.21210648148148,1.7651858141869423,1e-12,2.875802159426425e-22,3.708009868744966e-22
5.25,1.646038407771655e-08,3.6017474708693707e-07,6.017474708693727e-08,2.3364857278144032e-08,1.21210648148148,1.765225614840341,1e-12,2.854600051889653e-22,3.6806675125732705e-22
5.26,1.6459559535815475e-08,3.60171902563057e-07,6.017190256305718e-08,2.336852634392512e-08,1.21210648148148,1.7652651214579975,1e-12,2.8335551714177503e-22,3.65352729051686e-22
5.2700000000000005,1.6458741097402776e-08,3.601690790625514e-07,6.016907906255155e-08,2.337216828284335e-08,1.21210648148148,1.7653043360892084,1e-12,2.81266650950328e-22,3.626587786447075e-22
5.28,1.6457928719559178e-08,3.60166276439458e-07,6.016627643945824e-08,2.337578328378021e-08,1.21210648148148,1.765343260761193,1e-12,2.791933071290759e-22,3.599847599360321e-22
5.29,1.6457122359823162e-08,3.6016349454940435e-07,6.016349454940456e-08,2.3379371533569843e-08,1.21210648148148,1.7653818974790925,1e-12,2.7713538755516207e-22,3.5733053433782636e-22
5.3,1.645632197619097e-08,3.601607332496073e-07,6.016073324960747e-08,2.338293321699906e-08,1.21210648148148,1.7654202482259727,1e-12,2.7509279546615876e-22,3.5469596477478155e-22
5.3100000000000005,1.645552752711661e-08,3.601579923988733e-07,6.015799239887349e-08,2.3386468516807348e-08,1.21210648148148,1.765458314962821,1e-12,2.7306543545891132e-22,3.520809156841104e-22
5.32,1.6454738971511837e-08,3.601552718575985e-07,6.015527185759872e-08,2.3389977613686854e-08,1.21210648148148,1.7654960996285485,1e-12,2.7105321348703465e-22,3.4948525301554266e-22
5.33,1.6453956268746176e-08,3.6015257148776865e-07,6.015257148776881e-08,2.339346068628239e-08,1.21210648148148,1.765533604139989,1e-12,2.6905603685922794e-22,3.469088442313478e-22
5.34,1.64531793786469e-08,3.601498911529588e-07,6.014989115295899e-08,2.339691791119145e-08,1.21210648148148,1.765570830391899,1e-12,2.6707381423696356e-22,3.4435155830629116e-22
5.3500000000000005,1.6452408261499054e-08,3.601472307183339e-07,6.01472307183341e-08,2.3400349462964174e-08,1.21210648148148,1.765607780256959,1e-12,2.6510645563352413e-22,3.418132657276853e-22
5.36,1.6451642878045433e-08,3.601445900506483e-07,6.014459005064849e-08,2.340375551410339e-08,1.21210648148148,1.7656444555857709,1e-12,2.631538724111136e-22,3.3929383849534773e-22
5.37,1.6450883189486593e-08,3.6014196901824593e-07,6.014196901824613e-08,2.3407136235064576e-08,1.21210648148148,1.7656808582068608,1e-12,2.612159772797017e-22,3.367931501216296e-22
5.38,1.6450129043204676e-08,3.601393670488288e-07,6.0139367048829e-08,2.3410492350763623e-08,1.21210648148148,1.7657169960686798,1e-12,2.5929200984998332e-22,3.3431067275006064e-22
5.39,1.644938020182313e-08,3.601367832419135e-07,6.013678324191372e-08,2.3413824999060433e-08,1.21210648148148,1.765752881677733,1e-12,2.5738070834308135e-22,3.3184557960553873e-22
5.4,1.6448636885155436e-08,3.6013421846609146e-07,6.013421846609168e-08,2.3417133091550143e-08,1.21210648148148,1.7657885029704516,1e-12,2.5548350786169753e-22,3.293986556379395e-22
5.41,1.6447899052918986e-08,3.601316725832395e-07,6.013167258323973e-08,2.3420416806638536e-08,1.21210648148148,1.7658238618651816,1e-12,2.5360030699242766e-22,3.2696976872546853e-22
5.42,1.6447166665210564e-08,3.601291454565207e-07,6.012914545652092e-08,2.342367632106576e-08,1.21210648148148,1.7658589602624042,1e-12,2.5173100520245087e-22,3.2455878798255724e-22
5.43,1.6446439682506328e-08,3.6012663695038437e-07,6.012663695038458e-08,2.3426911809906315e-08,1.21210648148148,1.765893800044736,1e-12,2.498755028374111e-22,3.2216558375982227e-22
5.44,1.6445718065661815e-08,3.6012414693056615e-07,6.012414693056633e-08,2.3430123446569062e-08,1.21210648148148,1.765928383076929,1e-12,2.4803370112074295e-22,3.1979002764408654e-22
5.45,1.644500177591195e-08,3.6012167526408784e-07,6.012167526408805e-08,2.3433311402797216e-08,1.21210648148148,1.7659627112058716,1e-12,2.462055021515533e-22,3.174319924583642e-22
5.46,1.6444290774871035e-08,3.6011922181925763e-07,6.011922181925784e-08,2.3436475848668338e-08,1.21210648148148,1.765996786260586,1e-12,2.4439080890298415e-22,3.1509135226188627e-22
5.47,1.6443585024532752e-08,3.601167864656699e-07,6.011678646567011e-08,2.343961695259436e-08,1.21210648148148,1.766030610052232,1e-12,2.4258952522115337e-22,3.1276798235006738e-22
5.48,1.644288448727017e-08,3.6011436907420525e-07,6.011436907420549e-08,2.344273488132156e-08,1.21210648148148,1.7660641843741038,1e-12,2.4080155582284365e-22,3.1046175925453604e-22
5.49,1.6442189125835727e-08,3.601119695170307e-07,6.011196951703093e-08,2.3445829799930575e-08,1.21210648148148,1.766097511001631,1e-12,2.3902680629555057e-22,3.081725607431135e-22
5.5,1.6441498903361258e-08,3.601095876675994e-07,6.010958766759958e-08,2.3448901871836393e-08,1.21210648148148,1.766130591692379,1e-12,2.3726518309387156e-22,3.059002658198318e-22
5.51,1.6440813783357965e-08,3.601072234006507e-07,6.010722340065091e-08,2.345195125878837e-08,1.21210648148148,1.766163428186049,1e-12,2.3551659354013176e-22,3.036447547249006e-22
5.5200000000000005,1.6440133729716445e-08,3.601048765922104e-07,6.010487659221062e-08,2.3454978120870202e-08,1.21210648148148,1.7661960222044772,1e-12,2.337809458217359e-22,3.014059089347646e-22
5.53,1.6439458706706663e-08,3.6010254711959044e-07,6.010254711959065e-08,2.3457982616499952e-08,1.21210648148148,1.766228375451636,1e-12,2.3205814898962753e-22,2.991836111620415e-22
5.54,1.6438788678977975e-08,3.6010023486138905e-07,6.010023486138927e-08,2.346096490243003e-08,1.21210648148148,1.7662604896136322,1e-12,2.3034811295804834e-22,2.969777453555659e-22
5.55,1.6438123611559112e-08,3.6009793969749075e-07,6.009793969749098e-08,2.3463925133747214e-08,1.21210648148148,1.76629236635871,1e-12,2.2865074850241956e-22,2.947881967003577e-22
5.5600000000000005,1.6437463469858188e-08,3.600956615090663e-07,6.00956615090665e-08,2.3466863463872627e-08,1.21210648148148,1.7663240073372473,1e-12,2.2696596725770496e-22,2.926148516176504e-22
5.57,1.6436808219662697e-08,3.6009340017857264e-07,6.009340017857288e-08,2.346978004456175e-08,1.21210648148148,1.7663554141817583,1e-12,2.2529368171759233e-22,2.9045759776487646e-22
5.58,1.643615782713952e-08,3.600911555897532e-07,6.00911555897534e-08,2.347267502590442e-08,1.21210648148148,1.7663865885068928,1e-12,2.236338052331935e-22,2.88316324035667e-22
5.59,1.6435512258834914e-08,3.600889276276374e-07,6.00889276276376e-08,2.3475548556324837e-08,1.21210648148148,1.766417531909436,1e-12,2.2198625201121458e-22,2.861909205598489e-22
5.6000000000000005,1.6434871481674517e-08,3.600867161785411e-07,6.00867161785413e-08,2.3478400782581544e-08,1.21210648148148,1.7664482459683084,1e-12,2.2035093711323395e-22,2.840812787034598e-22
5.61,1.643423546296335e-08,3.600845211300664e-07,6.008452113006659e-08,2.348123184976745e-08,1.21210648148148,1.7664787322445668,1e-12,2.1872777645454653e-22,2.8198729106873174e-22
5.62,1.643360417038581e-08,3.6008234237110155e-07,6.008234237110178e-08,2.3484041901309803e-08,1.21210648148148,1.7665089922814023,1e-12,2.1711668680218977e-22,2.7990885149410136e-22
5.63,1.643297757200569e-08,3.600801797918212e-07,6.008017979182145e-08,2.348683107897024e-08,1.21210648148148,1.766539027604143,1e-12,2.155175857740288e-22,2.778458550541996e-22
5.64,1.6432355636266138e-08,3.600780332836863e-07,6.007803328368653e-08,2.348959952284472e-08,1.21210648148148,1.7665688397202512,1e-12,2.139303918387565e-22,2.7579819805985926e-22
5.65,1.6431738233260572e-08,3.6007590239307807e-07,6.007590239307828e-08,2.349234781645854e-08,1.21210648148148,1.766598434929882,1e-12,2.123547275423186e-22,2.737654498734366e-22
5.66,1.6431125164607175e-08,3.6007378642610547e-07,6.007378642610566e-08,2.34950768520846e-08,1.21210648148148,1.7666278228702508,1e-12,2.1079000944041626e-22,2.7174695221450967e-22
5.67,1.643051661800448e-08,3.600716860432963e-07,6.007168604329651e-08,2.349778578149649e-08,1.21210648148148,1.7666569943675121,1e-12,2.0923681428108253e-22,2.697433301440948e-22
5.68,1.6429912560587932e-08,3.600696011313449e-07,6.006960113134509e-08,2.3500474750864487e-08,1.21210648148148,1.7666859509953303,1e-12,2.0769505546747746e-22,2.677544755264662e-22
5.69,1.6429312959805545e-08,3.6006753157799735e-07,6.006753157799757e-08,2.3503143904994417e-08,1.21210648148148,1.7667146943127607,1e-12,2.0616464704828467e-22,2.657802812400177e-22
5.7,1.6428717783417908e-08,3.600654772720518e-07,6.0065477272052e-08,2.3505793387327662e-08,1.21210648148148,1.7667432258642493,1e-12,2.0464550371698912e-22,2.638206411772474e-22
5.71,1.6428126999498187e-08,3.6006343810335807e-07,6.00634381033583e-08,2.350842333994113e-08,1.21210648148148,1.7667715471796326,1e-12,2.031375408104327e-22,2.6187545024481357e-22
5.72,1.6427540576432115e-08,3.6006141396281806e-07,6.006141396281825e-08,2.3511033903547285e-08,1.21210648148148,1.7667996597741382,1e-12,2.0164067430828451e-22,2.599446043634699e-22
5.73,1.6426958482917996e-08,3.600594047423854e-07,6.005940474238554e-08,2.3513625217494133e-08,1.21210648148148,1.7668275651483845,1e-12,2.001548208314521e-22,2.5802800046809707e-22
5.74,1.642638068796672e-08,3.6005741033506557e-07,6.005741033506577e-08,2.3516197419765226e-08,1.21210648148148,1.7668552647883802,1e-12,1.9867989764140726e-22,2.5612553650771176e-22
5.75,1.6425807160901732e-08,3.6005543063491615e-07,6.005543063491635e-08,2.3518750646979657e-08,1.21210648148148,1.766882760165525,1e-12,1.9721582263936758e-22,2.542371114454381e-22
5.76,1.642523787135906e-08,3.600534655370465e-07,6.005346553704665e-08,2.352128503439207e-08,1.21210648148148,1.76691005273661,1e-12,1.9576251436494828e-22,2.523626252585318e-22
5.7700000000000005,1.6424672789287308e-08,3.6005151493761765e-07,6.005151493761788e-08,2.3523800715892638e-08,1.21210648148148,1.766937143943816,1e-12,1.943198919948622e-22,2.5050197893837996e-22
5.78,1.6424111884947642e-08,3.600495787338429e-07,6.004957873384312e-08,2.35262978240071e-08,1.21210648148148,1.766964035214715,1e-12,1.9288787534291982e-22,2.486550744904757e-22
5.79,1.6423555128913805e-08,3.6004765682398716e-07,6.004765682398736e-08,2.3528776489896728e-08,1.21210648148148,1.76699072796227,1e-12,1.9146638485834403e-22,2.468218149344437e-22
5.8,1.642300249207212e-08,3.600457491073673e-07,6.004574910736746e-08,2.3531236843358333e-08,1.21210648148148,1.7670172235848345,1e-12,1.9005534162475907e-22,2.4500210430404e-22
5.8100000000000005,1.642245394562147e-08,3.6004385548435196e-07,6.004385548435219e-08,2.3533679012824288e-08,1.21210648148148,1.7670435234661528,1e-12,1.886546673600942e-22,2.431958476471237e-22
5.82,1.642190946107332e-08,3.6004197585636196e-07,6.004197585636217e-08,2.3536103125362487e-08,1.21210648148148,1.76706962897536,1e-12,1.8726428441470591e-22,2.4140295102570044e-22
5.83,1.6421369010251706e-08,3.6004011012586975e-07,6.004011012586992e-08,2.3538509306676384e-08,1.21210648148148,1.7670955414669818,1e-12,1.8588411577080018e-22,2.3962332151588776e-22
5.84,1.6420832565293237e-08,3.600382581963996e-07,6.00382581963998e-08,2.3540897681104982e-08,1.21210648148148,1.7671212622809351,1e-12,1.8451408504146948e-22,2.3785686720792423e-22
5.8500000000000005,1.6420300098647092e-08,3.6003641997252794e-07,6.003641997252814e-08,2.3543268371622812e-08,1.21210648148148,1.767146792742527,1e-12,1.8315411647054833e-22,2.361034972061769e-22
5.86,1.6419771583075022e-08,3.600345953598829e-07,6.003459535988308e-08,2.3545621499839965e-08,1.21210648148148,1.767172134162456,1e-12,1.8180413493078368e-22,2.343631216291293e-22
5.87,1.6419246991651358e-08,3.6003278426514446e-07,6.003278426514467e-08,2.3547957186002066e-08,1.21210648148148,1.7671972878368103,1e-12,1.8046406592311268e-22,2.32635651609401e-22
5.88,1.6418726297762993e-08,3.600309865960446e-07,6.003098659604482e-08,2.3550275548990287e-08,1.21210648148148,1.7672222550470702,1e-12,1.7913383557613305e-22,2.3092099929372044e-22
5.89,1.6418209475109408e-08,3.6002920226136715e-07,6.002920226136736e-08,2.3552576706321352e-08,1.21210648148148,1.7672470370601059,1e-12,1.7781337064538086e-22,2.2921907784295373e-22
5.9,1.6417696497702634e-08,3.600274311709478e-07,6.002743117094798e-08,2.355486077414752e-08,1.21210648148148,1.7672716351281783,1e-12,1.7650259851246385e-22,2.275298014320698e-22
5.91,1.6417187339867296e-08,3.6002567323567406e-07,6.002567323567423e-08,2.3557127867256595e-08,1.21210648148148,1.7672960504889397,1e-12,1.7520144718337624e-22,2.2585308525018714e-22
5.92,1.6416681886453925e-08,3.6002392809241645e-07,6.002392809241661e-08,2.3559378463927596e-08,1.21210648148148,1.767320288185772,1e-12,1.7390989465480176e-22,2.2418856927936793e-22
5.93,1.6416179964231705e-08,3.600221952002026e-07,6.002219520020275e-08,2.3561613278363718e-08,1.21210648148148,1.7673443557320545,1e-12,1.7262795173645555e-22,2.225357148717833e-22
5.94,1.6415681743169367e-08,3.6002047506957517e-07,6.002047506957533e-08,2.356383163005349e-08,1.21210648148148,1.767368246037035,1e-12,1.7135544131784585e-22,2.2089503925689887e-22
5.95,1.64151871963062e-08,3.6001876760786117e-07,6.001876760786137e-08,2.356603363863064e-08,1.21210648148148,1.7673919603878168,1e-12,1.7009229531744542e-22,2.192664538796719e-22
5.96,1.6414696296934097e-08,3.6001707272325585e-07,6.001707272325607e-08,2.3568219422608057e-08,1.21210648148148,1.7674155000594451,1e-12,1.6883844631046913e-22,2.1764987101473074e-22
5.97,1.6414209018597576e-08,3.6001539032482265e-07,6.001539032482285e-08,2.3570389099377816e-08,1.21210648148148,1.7674388663149072,1e-12,1.67593827526611e-22,2.1604520376638373e-22
5.98,1.6413725335093777e-08,3.600137203224932e-07,6.001372032249333e-08,2.3572542785211167e-08,1.21210648148148,1.7674620604051319,1e-12,1.663583728498516e-22,2.1445236606861785e-22
5.99,1.6413245220472444e-08,3.6001206262706714e-07,6.001206262706734e-08,2.3574680595258516e-08,1.21210648148148,1.7674850835689897,1e-12,1.6513201681850619e-22,2.1287127268510017e-22
6.0,1.6412768649035957e-08,3.600104171502127e-07,6.00104171502129e-08,2.3576802643549468e-08,1.21210648148148,1.7675079370332931,1e-12,1.639146946232025e-22,2.1130183920917633e-22
6.01,1.64122955953393e-08,3.6000878380446603e-07,6.000878380446624e-08,2.357890904299278e-08,1.21210648148148,1.7675306220127962,1e-12,1.6270634210712152e-22,2.0974398206387055e-22
6.0200000000000005,1.6411826034190087e-08,3.600071625032317e-07,6.000716250323186e-08,2.358099990537641e-08,1.21210648148148,1.7675531397101953,1e-12,1.6150689576546774e-22,2.0819761850187814e-22
6.03,1.641135994064854e-08,3.600055531607822e-07,6.000555316078237e-08,2.3583075341367457e-08,1.21210648148148,1.7675754913161277,1e-12,1.603162927439767e-22,2.06662666605588e-22
6.04,1.6410897290027506e-08,3.600039556922585e-07,6.000395569225865e-08,2.3585135460512225e-08,1.21210648148148,1.7675976780091727,1e-12,1.5913447083867416e-22,2.0513904528704958e-22
6.05,1.6410438057892445e-08,3.600023700136696e-07,6.000237001366976e-08,2.3587180371236173e-08,1.21210648148148,1.767619700955852,1e-12,1.579613684957317e-22,2.0362667428800745e-22
6.0600000000000005,1.6409982220061446e-08,3.6000079604189284e-07,6.000079604189303e-08,2.3589210180843944e-08,1.21210648148148,1.7676415613106287,1e-12,1.5679692480997408e-22,2.0212547417987575e-22
6.07,1.6409529752605206e-08,3.599992336946737e-07,5.999923369467387e-08,2.359122499551935e-08,1.21210648148148,1.767663260215907,1e-12,1.5564107952434966e-22,2.006353663637532e-22
6.08,1.640908063184704e-08,3.599976828906258e-07,5.999768289062602e-08,2.3593224920325378e-08,1.21210648148148,1.7676847988020339,1e-12,1.5449377303031553e-22,1.991562730704051e-22
6.09,1.6408634834362884e-08,3.5999614354923123e-07,5.999614354923138e-08,2.359521005920419e-08,1.21210648148148,1.7677061781872974,1e-12,1.5335494636620053e-22,1.9768811736028886e-22
6.1000000000000005,1.6408192336981297e-08,3.5999461559083983e-07,5.999461559084002e-08,2.3597180514977126e-08,1.21210648148148,1.7677273994779275,1e-12,1.522245412160978e-22,1.9623082312353293e-22
6.11,1.640775311678345e-08,3.5999309893667015e-07,5.999309893667031e-08,2.35991363893447e-08,1.21210648148148,1.7677484637680965,1e-12,1.5110249991154997e-22,1.9478431507994435e-22
6.12,1.6407317151103135e-08,3.5999159350880855e-07,5.999159350880874e-08,2.3601077782886595e-08,1.21210648148148,1.7677693721399175,1e-12,1.4998876542793807e-22,1.933485187790148e-22
6.13,1.640688441752676e-08,3.5999009923020987e-07,5.999009923021005e-08,2.3603004795061667e-08,1.21210648148148,1.7677901256634458,1e-12,1.4888328138655186e-22,1.9192336059990695e-22
6.140000000000001,1.6406454893893358e-08,3.59988616024697e-07,5.998861602469718e-08,2.360491752420795e-08,1.21210648148148,1.767810725396679,1e-12,1.477859920523269e-22,1.9050876775146964e-22
6.15,1.640602855829457e-08,3.599871438169611e-07,5.998714381696126e-08,2.360681606754266e-08,1.21210648148148,1.767831172385556,1e-12,1.4669684233384456e-22,1.8910466827222274e-22
6.16,1.6405605389074663e-08,3.5998568253256147e-07,5.998568253256166e-08,2.3608700521162174e-08,1.21210648148148,1.7678514676639567,1e-12,1.456157777828986e-22,1.8771099103036772e-22
6.17,1.6405185364830517e-08,3.599842320979257e-07,5.998423209792593e-08,2.3610570980042055e-08,1.21210648148148,1.7678716122537044,1e-12,1.4454274459362865e-22,1.8632766572378312e-22
6.18,1.6404768464411637e-08,3.5998279244034965e-07,5.998279244034983e-08,2.361242753803703e-08,1.21210648148148,1.7678916071645627,1e-12,1.434776896025682e-22,1.849546228800321e-22
6.19,1.64043545982619e-08,3.5998136325086886e-07,5.998136325086905e-08,2.3614270593667548e-08,1.21210648148148,1.7679114566876315,1e-12,1.424203846271745e-22,1.8359156771410165e-22
6.2,1.640394363557251e-08,3.5997994407803834e-07,5.997994407803857e-08,2.3616100729187414e-08,1.21210648148148,1.767931167092876,1e-12,1.4137049599488465e-22,1.8223806956305825e-22
6.21,1.6403535702116128e-08,3.5997853535657684e-07,5.997853535657704e-08,2.3617917384105324e-08,1.21210648148148,1.7679507323426376,1e-12,1.4032834646873507e-22,1.8089454287374605e-22
6.22,1.64031307758389e-08,3.59977137010643e-07,5.997713701064318e-08,2.36197206563164e-08,1.21210648148148,1.7679701534902499,1e-12,1.3929388056923223e-22,1.7956091518878956e-22
6.23,1.6402728834894357e-08,3.599757489651075e-07,5.997574896510768e-08,2.362151064279647e-08,1.21210648148148,1.7679894315791587,1e-12,1.3826704334131332e-22,1.7823711473147754e-22
6.24,1.6402329857643377e-08,3.5997437114555286e-07,5.997437114555307e-08,2.3623287439602048e-08,1.21210648148148,1.7680085676429216,1e-12,1.3724778035424994e-22,1.7692307040572394e-22
6.25,1.640193382265423e-08,3.599730034782737e-07,5.997300347827391e-08,2.362505114187035e-08,1.21210648148148,1.768027562705209,1e-12,1.3623603770135926e-22,1.7561871179610243e-22
6.26,1.6401540708702543e-08,3.5997164589027647e-07,5.997164589027666e-08,2.362680184381929e-08,1.21210648148148,1.7680464177798034,1e-12,1.3523176199913728e-22,1.7432396916782237e-22
6.2700000000000005,1.6401150494771314e-08,3.599702983092795e-07,5.997029830927969e-08,2.3628539638747487e-08,1.21210648148148,1.768065133870599,1e-12,1.3423490038716262e-22,1.730387734667258e-22
6.28,1.6400763160050925e-08,3.5996896066371315e-07,5.996896066371333e-08,2.363026461903424e-08,1.21210648148148,1.7680837119716029,1e-12,1.3324540052660384e-22,1.7176305631932951e-22
6.29,1.640037868393911e-08,3.5996763288271966e-07,5.996763288271983e-08,2.3631976876139555e-08,1.21210648148148,1.7681021530669336,1e-12,1.3226321060166394e-22,1.7049675003275897e-22
6.3,1.6399997046040976e-08,3.599663148961532e-07,5.996631489615338e-08,2.3633676500604133e-08,1.21210648148148,1.7681204581308225,1e-12,1.3128827931755812e-22,1.6923978759480837e-22
6.3100000000000005,1.6399618226169022e-08,3.599650066345799e-07,5.99650066345801e-08,2.3635363582049376e-08,1.21210648148148,1.768138628127613,1e-12,1.3032055590017672e-22,1.679921026739091e-22
6.32,1.639924220434309e-08,3.599637080292778e-07,5.996370802927802e-08,2.3637038209177378e-08,1.21210648148148,1.768156664011761,1e-12,1.2935999009675935e-22,1.6675362961913124e-22
6.33,1.639886896079041e-08,3.5996241901223697e-07,5.996241901223714e-08,2.3638700469770932e-08,1.21210648148148,1.7681745667278341,1e-12,1.284065321741615e-22,1.6552430346019258e-22
6.34,1.6398498475945572e-08,3.5996113951615917e-07,5.996113951615938e-08,2.364035045069353e-08,1.21210648148148,1.7681923372105124,1e-12,1.2746013291928787e-22,1.6430405990745262e-22
6.3500000000000005,1.639813073045054e-08,3.5995986947445836e-07,5.995986947445857e-08,2.3641988237889356e-08,1.21210648148148,1.7682099763845875,1e-12,1.2652074363822578e-22,1.6309283535191556e-22
6.36,1.6397765705154654e-08,3.599586088212603e-07,5.995860882126052e-08,2.36436139163833e-08,1.21210648148148,1.768227485164965,1e-12,1.2558831615624507e-22,1.6189056686523633e-22
6.37,1.6397403381114617e-08,3.599573574914027e-07,5.995735749140292e-08,2.3645227570280937e-08,1.21210648148148,1.7682448644566608,1e-12,1.2466280281688333e-22,1.6069719219969951e-22
6.38,1.6397043739594506e-08,3.599561154204352e-07,5.995611542043542e-08,2.3646829282768544e-08,1.21210648148148,1.7682621151548041,1e-12,1.2374415648194593e-22,1.5951264978825246e-22
6.390000000000001,1.6396686762065766e-08,3.5995488254461944e-07,5.99548825446196e-08,2.3648419136113105e-08,1.21210648148148,1.768279238144636,1e-12,1.2283233053092818e-22,1.5833687874446616e-22
6.4,1.6396332430207217e-08,3.599536588009288e-07,5.995365880092897e-08,2.3649997211662283e-08,1.21210648148148,1.7682962343015096,1e-12,1.2192727886048574e-22,1.5716981886257136e-22
6.41,1.6395980725905042e-08,3.5995244412704876e-07,5.995244412704896e-08,2.365156358984445e-08,1.21210648148148,1.7683131044908906,1e-12,1.210289558844346e-22,1.56011410617439e-22
6.42,1.63956316312528e-08,3.5995123846137676e-07,5.995123846137698e-08,2.365311835016868e-08,1.21210648148148,1.7683298495683566,1e-12,1.201373165333659e-22,1.548615951645712e-22
6.43,1.639528512855142e-08,3.599500417430221e-07,5.995004174302231e-08,2.3654661571224723e-08,1.21210648148148,1.7683464703795977,1e-12,1.192523162535867e-22,1.5372031434013432e-22
6.44,1.6394941200309203e-08,3.5994885391180605e-07,5.994885391180619e-08,2.365619333068305e-08,1.21210648148148,1.768362967760416,1e-12,1.183739110076014e-22,1.5258751066092137e-22
6.45,1.6394599829241818e-08,3.5994767490826165e-07,5.994767490826182e-08,2.365771370529482e-08,1.21210648148148,1.768379342536726,1e-12,1.1750205727300437e-22,1.5146312732438214e-22
6.46,1.6394260941930434e-08,3.5994650447306484e-07,5.994650447306502e-08,2.3659223027803008e-08,1.21210648148148,1.7683955983101922,1e-12,1.1663652045443577e-22,1.5034691930316463e-22
