CDK2cycA,CDK2cycA_star_,Cdk2,CyclinA,Time
1.636031175268669e-08,2.3810455909727337e-08,5.982922078038432e-08,3.5982922078038404e-07,8.3
1.6360225589717365e-08,2.3810839544026173e-08,5.98289233090548e-08,3.5982892330905455e-07,8.31
1.6360140067389346e-08,2.3811220330502497e-08,5.98286280449065e-08,3.598286280449062e-07,8.32
1.6360055181121717e-08,2.3811598290843244e-08,5.982833497083338e-08,3.5982833497083306e-07,8.33
1.6359970926367452e-08,2.381197344663573e-08,5.982804406979516e-08,3.598280440697949e-07,8.34
1.6359887298613054e-08,2.3812345819370015e-08,5.982775532481527e-08,3.5982775532481503e-07,8.35
1.6359804293378202e-08,2.381271543044125e-08,5.982746871897889e-08,3.598274687189786e-07,8.36
1.635972190621535e-08,2.381308230115204e-08,5.982718423543094e-08,3.5982718423543065e-07,8.370000000000001
1.6359640132709397e-08,2.3813446452714777e-08,5.982690185737417e-08,3.5982690185737384e-07,8.38
1.6359558968477312e-08,2.3813807906254006e-08,5.982662156806701e-08,3.598266215680667e-07,8.39
1.635947840916776e-08,2.3814166682808787e-08,5.982634335082179e-08,3.598263433508215e-07,8.4
1.6359398450460733e-08,2.3814522803335025e-08,5.982606718900257e-08,3.5982606718900226e-07,8.41
1.635931908806722e-08,2.381487628870784e-08,5.982579306602328e-08,3.59825793066023e-07,8.42
1.635924031772879e-08,2.3815227159723906e-08,5.982552096534562e-08,3.5982552096534536e-07,8.43
1.6359162135217262e-08,2.3815575437103815e-08,5.982525087047725e-08,3.5982525087047695e-07,8.44
1.6359084536334342e-08,2.381592114149443e-08,5.982498276496956e-08,3.598249827649693e-07,8.45
1.635900751691123e-08,2.3816264293471222e-08,5.982471663241588e-08,3.598247166324156e-07,8.46
1.635893107280828e-08,2.3816604913540648e-08,5.982445245644938e-08,3.598244524564491e-07,8.47
1.635885519991463e-08,2.3816943022142476e-08,5.982419022074121e-08,3.598241902207409e-07,8.48
1.6358779894147822e-08,2.3817278639652157e-08,5.982392990899834e-08,3.5982392990899803e-07,8.49
1.6358705151453458e-08,2.381761178638317e-08,5.982367150496169e-08,3.5982367150496137e-07,8.5
1.6358630967804823e-08,2.3817942482589375e-08,5.982341499240412e-08,3.598234149924038e-07,8.51
1.635855733920252e-08,2.3818270748467365e-08,5.982316035512844e-08,3.598231603551282e-07,8.52
1.6358484261674102e-08,2.3818596604158823e-08,5.982290757696539e-08,3.598229075769651e-07,8.53
1.635841173127372e-08,2.3818920069752873e-08,5.982265664177172e-08,3.5982265664177145e-07,8.540000000000001
1.6358339744081753e-08,2.3819241165288428e-08,5.982240753342814e-08,3.598224075334279e-07,8.55
1.6358268296204417e-08,2.381955991075654e-08,5.982216023583736e-08,3.598221602358371e-07,8.56
1.6358197383773453e-08,2.3819876326102762e-08,5.98219147329221e-08,3.598219147329218e-07,8.57
1.6358127002945703e-08,2.3820190431229508e-08,5.98216710086231e-08,3.598216710086228e-07,8.58
1.6358057149902787e-08,2.3820502245998378e-08,5.982142904689714e-08,3.598214290468969e-07,8.59
1.6357987820850728e-08,2.382081179023253e-08,5.982118883171504e-08,3.5982118883171475e-07,8.6
1.635791901201957e-08,2.3821119083719036e-08,5.98209503470597e-08,3.598209503470594e-07,8.61
1.6357850719663033e-08,2.3821424146211222e-08,5.982071357692406e-08,3.5982071357692377e-07,8.620000000000001
1.6357782940058136e-08,2.382172699743103e-08,5.982047850530915e-08,3.598204785053089e-07,8.63
1.635771563349698e-08,2.3822027209006645e-08,5.982024560029469e-08,3.598202456002944e-07,8.64
1.6357648824492167e-08,2.382232515138821e-08,5.982001446691794e-08,3.5982001446691765e-07,8.65
1.6357582512922805e-08,2.3822620888197583e-08,5.981978504167792e-08,3.5981978504167764e-07,8.66
1.6357516694941754e-08,2.3822914436395163e-08,5.98195573114614e-08,3.5981955731146114e-07,8.67
1.635745136671754e-08,2.3823205812849616e-08,5.981933126323116e-08,3.598193312632309e-07,8.68
1.6357386524433957e-08,2.3823495034339354e-08,5.9819106884025e-08,3.598191068840247e-07,8.69
1.6357322164289596e-08,2.3823782117554044e-08,5.981888416095466e-08,3.598188841609544e-07,8.700000000000001
1.6357258282497444e-08,2.3824067079096106e-08,5.981866308120475e-08,3.598186630812045e-07,8.71
1.635719487528442e-08,2.3824349935482216e-08,5.981844363203167e-08,3.598184436320314e-07,8.72
1.635713193889096e-08,2.38246307031448e-08,5.981822580076254e-08,3.598182258007623e-07,8.73
1.635706946957059e-08,2.3824909398433546e-08,5.981800957479417e-08,3.598180095747939e-07,8.74
1.635700746358947e-08,2.382518603761689e-08,5.981779494159195e-08,3.598177949415917e-07,8.75
1.6356945917225976e-08,2.382546063688351e-08,5.981758188868881e-08,3.598175818886885e-07,8.76
1.6356884826770263e-08,2.3825733212343873e-08,5.981737040368417e-08,3.598173704036839e-07,8.77
1.6356824188523824e-08,2.3826003780031667e-08,5.981716047424281e-08,3.5981716047424255e-07,8.78
1.6356763998799076e-08,2.3826272355905346e-08,5.981695208809387e-08,3.598169520880936e-07,8.790000000000001
1.6356704253918905e-08,2.3826538955849623e-08,5.981674523302978e-08,3.598167452330295e-07,8.8
1.635664495021624e-08,2.3826803595676965e-08,5.981653989690509e-08,3.5981653989690486e-07,8.81
1.6356586084033622e-08,2.3827066291129085e-08,5.981633606763558e-08,3.5981633606763537e-07,8.82
1.635652765172277e-08,2.382732705787847e-08,5.981613373319706e-08,3.5981613373319675e-07,8.83
1.6356469649644146e-08,2.382758591152984e-08,5.98159328816243e-08,3.598159328816241e-07,8.84
1.6356412074166516e-08,2.3827842867621687e-08,5.981573350101008e-08,3.598157335010098e-07,8.85
1.6356354921666527e-08,2.3828097941627748e-08,5.981553557950403e-08,3.5981553557950374e-07,8.86
1.635629818852827e-08,2.382835114895853e-08,5.98153391053115e-08,3.598153391053112e-07,8.870000000000001
1.6356241871142832e-08,2.3828602504962774e-08,5.981514406669269e-08,3.598151440666924e-07,8.88
1.635618596590789e-08,2.3828852024928994e-08,5.981495045196142e-08,3.5981495045196116e-07,8.89
1.6356130469227248e-08,2.3829099724086958e-08,5.981475824948408e-08,3.598147582494838e-07,8.9
1.6356075377510427e-08,2.3829345617609192e-08,5.981456744767868e-08,3.5981456744767845e-07,8.91
1.6356020687172218e-08,2.382958972061246e-08,5.981437803501362e-08,3.5981437803501337e-07,8.92
1.635596639463225e-08,2.382983204815931e-08,5.981419000000675e-08,3.598141900000065e-07,8.93
1.6355912496314558e-08,2.3830072615259526e-08,5.981400333122421e-08,3.5981400333122393e-07,8.94
1.635585898864716e-08,2.3830311436871658e-08,5.981381801727948e-08,3.5981381801727923e-07,8.950000000000001
1.6355805868061594e-08,2.383054852790451e-08,5.981363404683219e-08,3.598136340468319e-07,8.96
1.635575313099252e-08,2.383078390321865e-08,5.981345140858712e-08,3.5981345140858685e-07,8.97
1.635570077387726e-08,2.3831017577627887e-08,5.981327009129315e-08,3.598132700912929e-07,8.98
1.635564879315538e-08,2.3831249565900803e-08,5.981309008374211e-08,3.5981309008374184e-07,8.99
1.6355597185268246e-08,2.3831479882762234e-08,5.981291137476782e-08,3.5981291137476757e-07,9.0
1.6355545946658595e-08,2.3831708542894764e-08,5.981273395324494e-08,3.598127339532447e-07,9.01
1.6355495073770097e-08,2.3831935560940247e-08,5.981255780808796e-08,3.598125578080877e-07,9.02
1.635544456304694e-08,2.3832160951501285e-08,5.981238292825007e-08,3.598123829282498e-07,9.03
1.63553944165267e-08,2.3832384709365802e-08,5.98122093169058e-08,3.5981220931690553e-07,9.040000000000001
1.635534474146016e-08,2.3832606457270842e-08,5.98120372440673e-08,3.5981203724406706e-07,9.05
1.6355295430307323e-08,2.383282657737419e-08,5.981186643511679e-08,3.598118664351165e-07,9.06
1.6355246480141647e-08,2.3833045081903242e-08,5.981169688075341e-08,3.5981169688075317e-07,9.07
1.635519788805228e-08,2.3833261982992296e-08,5.981152857175373e-08,3.5981152857175346e-07,9.08
1.6355149651143847e-08,2.3833477292683314e-08,5.981136149897114e-08,3.598113614989709e-07,9.09
1.635510176653618e-08,2.3833691022926698e-08,5.981119565333542e-08,3.598111956533352e-07,9.1
1.635505423136414e-08,2.3833903185582062e-08,5.981103102585209e-08,3.5981103102585184e-07,9.11
1.6355007042777363e-08,2.3834113792418986e-08,5.981086760760196e-08,3.598108676076017e-07,9.120000000000001
1.635496019794004e-08,2.383432285511779e-08,5.981070538974046e-08,3.5981070538974025e-07,9.13
1.6354913694030688e-08,2.3834530385270316e-08,5.98105443634973e-08,3.5981054436349705e-07,9.14
1.6354867528241934e-08,2.383473639438066e-08,5.981038452017571e-08,3.5981038452017543e-07,9.15
1.6354821697780275e-08,2.3834940893865977e-08,5.981022585115206e-08,3.598102258511518e-07,9.16
1.6354776199865856e-08,2.383514389505723e-08,5.981006834787521e-08,3.59810068347875e-07,9.17
1.6354731031732243e-08,2.383534540919996e-08,5.98099120018661e-08,3.5980991200186584e-07,9.18
1.6354686190626213e-08,2.3835545447455054e-08,5.980975680471704e-08,3.598097568047168e-07,9.19
1.635464167380749e-08,2.383574402089951e-08,5.980960274809131e-08,3.5980960274809106e-07,9.200000000000001
1.6354597478548562e-08,2.383594114052721e-08,5.980944982372253e-08,3.598094498237223e-07,9.21
1.6354553602134424e-08,2.3836136817249683e-08,5.98092980234142e-08,3.5980929802341393e-07,9.22
1.635451004186236e-08,2.3836331061896882e-08,5.980914733903907e-08,3.598091473390388e-07,9.23
1.635446679504172e-08,2.3836523885217934e-08,5.980899776253866e-08,3.598089977625384e-07,9.24
1.6354423858993692e-08,2.383671529788192e-08,5.980884928592269e-08,3.5980884928592243e-07,9.25
1.6354381231051078e-08,2.3836905310478643e-08,5.980870190126859e-08,3.5980870190126835e-07,9.26
1.635433890855806e-08,2.3837093933519395e-08,5.980855560072087e-08,3.5980855560072063e-07,9.27
1.6354296888869973e-08,2.383728117743771e-08,5.980841037649063e-08,3.5980841037649036e-07,9.28
1.6354255169353098e-08,2.3837467052590162e-08,5.980826622085505e-08,3.598082662208548e-07,9.290000000000001
1.6354213747384412e-08,2.3837651569257094e-08,5.980812312615681e-08,3.598081231261565e-07,9.3
1.635417262035137e-08,2.3837834737643425e-08,5.980798108480352e-08,3.5980798108480327e-07,9.31
1.6354131785651677e-08,2.3838016567879382e-08,5.980784008926726e-08,3.59807840089267e-07,9.32
1.6354091240693072e-08,2.3838197070021303e-08,5.980770013208395e-08,3.598077001320837e-07,9.33
1.6354050982893086e-08,2.3838376254052364e-08,5.980756120585287e-08,3.598075612058526e-07,9.34
1.6354011009678826e-08,2.3838554129883386e-08,5.98074233032361e-08,3.5980742330323585e-07,9.35
1.635397131848674e-08,2.3838730707353577e-08,5.9807286416958e-08,3.5980728641695773e-07,9.36
1.635393190676241e-08,2.38389059962313e-08,5.98071505398046e-08,3.598071505398044e-07,9.370000000000001
1.635389277196029e-08,2.383908000621486e-08,5.980701566462316e-08,3.598070156646229e-07,9.38
1.6353853911543514e-08,2.383925274693326e-08,5.980688178432153e-08,3.598068817843213e-07,9.39
1.635381532298366e-08,2.3839424227946958e-08,5.98067488918677e-08,3.598067488918674e-07,9.4
1.635377700376051e-08,2.383959445874865e-08,5.980661698028916e-08,3.598066169802889e-07,9.41
1.6353738951361834e-08,2.3839763448764032e-08,5.980648604267245e-08,3.598064860426722e-07,9.42
1.635370116328317e-08,2.383993120735257e-08,5.980635607216258e-08,3.5980635607216234e-07,9.43
1.635366363702759e-08,2.3840097743808253e-08,5.980622706196247e-08,3.598062270619622e-07,9.44
1.635362639424561e-08,2.3840263053946527e-08,5.980609899460616e-08,3.598060989946059e-07,9.450000000000001
1.635358951545986e-08,2.3840427100809564e-08,5.980597182652889e-08,3.598059718265287e-07,9.46
1.63535529043168e-08,2.3840589945664345e-08,5.980584559281716e-08,3.598058455928169e-07,9.47
1.6353516559019984e-08,2.3840751597176947e-08,5.980572028660138e-08,3.5980572028660114e-07,9.48
1.6353480477797794e-08,2.3840912063941564e-08,5.980559590105894e-08,3.598055959010587e-07,9.49
1.6353444658903446e-08,2.384107135448118e-08,5.980547242941369e-08,3.5980547242941344e-07,9.5
1.635340910061498e-08,2.3841229477248176e-08,5.980534986493515e-08,3.5980534986493494e-07,9.51
1.635337380123526e-08,2.3841386440625013e-08,5.980522820093804e-08,3.5980522820093786e-07,9.52
1.6353338759091958e-08,2.3841542252924854e-08,5.980510743078149e-08,3.598051074307813e-07,9.53
1.635330397253756e-08,2.384169692239223e-08,5.980498754786852e-08,3.598049875478683e-07,9.540000000000001
1.635326943994934e-08,2.3841850457203657e-08,5.980486854564532e-08,3.598048685456451e-07,9.55
1.6353235159729367e-08,2.3842002865468305e-08,5.980475041760063e-08,3.5980475041760043e-07,9.56
1.63532011303045e-08,2.384215415522864e-08,5.980463315726517e-08,3.5980463315726496e-07,9.57
1.635316735012637e-08,2.384230433446105e-08,5.980451675821089e-08,3.598045167582107e-07,9.58
1.635313381767139e-08,2.384245341107653e-08,5.98044012140504e-08,3.5980440121405016e-07,9.59
1.6353100531440726e-08,2.3842601392921272e-08,5.980428651843631e-08,3.598042865184361e-07,9.6
1.6353067489960315e-08,2.384274828777737e-08,5.980417266506062e-08,3.598041726650604e-07,9.61
1.6353034691780833e-08,2.3842894103363424e-08,5.980405964765406e-08,3.598040596476538e-07,9.620000000000001
1.635300213547771e-08,2.38430388473352e-08,5.980394745998541e-08,3.598039474599852e-07,9.63
1.6352969819651113e-08,2.384318252728627e-08,5.980383609586093e-08,3.598038360958607e-07,9.64
1.6352937742925935e-08,2.384332515074867e-08,5.980372554912371e-08,3.598037255491235e-07,9.65
1.63529059039518e-08,2.3843466725193525e-08,5.980361581365298e-08,3.5980361581365277e-07,9.66
1.6352874301403056e-08,2.384360725803172e-08,5.980350688336353e-08,3.598035068833633e-07,9.67
1.6352842933978742e-08,2.3843746756614526e-08,5.980339875220504e-08,3.5980339875220483e-07,9.68
1.6352811800402626e-08,2.3843885228234247e-08,5.980329141416145e-08,3.598032914141612e-07,9.69
1.6352780899423156e-08,2.3844022680124875e-08,5.980318486325028e-08,3.5980318486325e-07,9.700000000000001
1.635275022981348e-08,2.3844159119462724e-08,5.980307909352212e-08,3.598030790935219e-07,9.71
1.6352719790371427e-08,2.384429455336709e-08,5.980297409905981e-08,3.5980297409905957e-07,9.72
1.6352689579919504e-08,2.3844428988900883e-08,5.980286987397794e-08,3.598028698739777e-07,9.73
1.635265959730489e-08,2.384456243307128e-08,5.980276641242215e-08,3.5980276641242194e-07,9.74
1.6352629841399435e-08,2.3844694892830362e-08,5.980266370856852e-08,3.598026637085683e-07,9.75
1.6352600311099633e-08,2.384482637507577e-08,5.980256175662292e-08,3.5980256175662267e-07,9.76
1.6352571005326636e-08,2.384495688665135e-08,5.980246055082033e-08,3.5980246055082013e-07,9.77
1.6352541923026245e-08,2.384508643434779e-08,5.980236008542428e-08,3.598023600854241e-07,9.78
1.635251306316889e-08,2.384521502490326e-08,5.980226035472617e-08,3.5980226035472594e-07,9.790000000000001
1.6352484424749633e-08,2.384534266500409e-08,5.98021613530446e-08,3.598021613530444e-07,9.8
1.6352456006788168e-08,2.3845469361285373e-08,5.980206307472478e-08,3.5980206307472456e-07,9.81
1.6352427808328796e-08,2.3845595120331635e-08,5.980196551413788e-08,3.5980196551413763e-07,9.82
1.6352399828440433e-08,2.384571994867748e-08,5.980186866568042e-08,3.5980186866568015e-07,9.83
1.63523720662166e-08,2.3845843852808227e-08,5.980177252377349e-08,3.5980177252377325e-07,9.84
1.6352344520775414e-08,2.3845966839160563e-08,5.980167708286234e-08,3.5980167708286214e-07,9.85
1.6352317125766908e-08,2.3846088931425436e-08,5.980158238560597e-08,3.5980158238560577e-07,9.86
1.6352289808863352e-08,2.3846210154832188e-08,5.980148847910279e-08,3.598014884791025e-07,9.870000000000001
1.635226268931454e-08,2.384633048395783e-08,5.980139526952595e-08,3.5980139526952574e-07,9.88
1.6352235765753434e-08,2.3846449925205113e-08,5.980130275183978e-08,3.598013027518395e-07,9.89
1.6352209036832348e-08,2.3846568484932744e-08,5.980121092103323e-08,3.59801210921033e-07,9.9
1.6352182501223063e-08,2.384668616945602e-08,5.980111977211924e-08,3.59801119772119e-07,9.91
1.6352156157616903e-08,2.3846802985047435e-08,5.980102930013397e-08,3.5980102930013374e-07,9.92
1.6352130004724887e-08,2.3846918937937306e-08,5.980093950013612e-08,3.598009395001359e-07,9.93
1.6352104041277795e-08,2.3847034034314376e-08,5.980085036720614e-08,3.5980085036720593e-07,9.94
1.6352078266026303e-08,2.3847148280326423e-08,5.98007618964456e-08,3.5980076189644534e-07,9.950000000000001
1.6352052677741074e-08,2.3847261682080906e-08,5.980067408297634e-08,3.5980067408297613e-07,9.96
1.635202727521288e-08,2.3847374245645545e-08,5.980058692193988e-08,3.5980058692193966e-07,9.97
1.635200205725269e-08,2.3847485977048965e-08,5.980050040849665e-08,3.5980050040849645e-07,9.98
1.63519770226918e-08,2.3847596882281283e-08,5.980041453782524e-08,3.59800414537825e-07,9.99
1.6351952170381916e-08,2.384770696729475e-08,5.980032930512166e-08,3.5980032930512145e-07,10.0
