Time,S_a,I_a,S_h,I_h,R_h,r_a,K_a,beta_a,mu_a,delta_a,pi_h,beta_h,mu_h,gamma,delta_h,M_a,m_a,compartment,Avian_population,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
8.46,96007.25992978485,1010.347212302814,999872.0133907011,13.285725766321402,8.487652435075356,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.70309627360297,1.9400133486177957,0.3460035063252217,0.4041388849211256,30.0,6.0613074083333816,39.09499572357642,0.0005194718774631669,4.576932526497723,1.3285725766321403,0.0003318672102114464
8.47,96002.82381401994,1010.3591106342351,999871.8618273471,13.287275505759021,8.500935613679967,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.64009895647575,1.9399465537421672,0.34600758102780016,0.40414364425369403,30.0,6.061377870384451,39.09498979744927,0.0005195324722751778,4.577466411733982,1.3287275505759022,0.00033238658249488674
8.48,95998.38832883164,1010.3710082094157,999871.7102633477,13.288819074241516,8.514220333760539,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.5771145291577,1.9398797680456128,0.3460116554713965,0.4041484032837663,30.0,6.061448327873108,39.0949838712969,0.0005195928258028434,4.577998171076202,1.3288819074241518,0.0003329060150500371
8.49,95993.95347409102,1010.3829050284533,999871.5586987032,13.290356499046714,8.527506589170006,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.51414298814,1.9398129915263653,0.3460157296560441,0.4041531620113813,30.0,6.06151878079994,39.0949779451193,0.0005196529391127265,4.578527813921593,1.3290356499046716,0.00033342550763654726
8.5,95989.51924966909,1010.3948010914453,999871.4071334132,13.291887807328116,8.540794373789266,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.4511843299138,1.939746224182657,0.34601980358177636,0.4041579204365781,30.0,6.061589229165532,39.09497201891646,0.0005197128132665294,4.579055349624536,1.3291887807328118,0.0003339450600151603
8.51,95985.08565543695,1010.406696398489,999871.2555674781,13.293413026115326,8.554083681527104,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.3882385509721,1.939679466012721,0.34602387724862654,0.4041626785593956,30.0,6.061659672970469,39.094966092688395,0.0005197724493211092,4.579580787496729,1.3293413026115326,0.00033446467194770974
8.52,95980.65269126579,1010.4185909496819,999871.104000898,13.294932182314488,8.567374506320071,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.3253056478097,1.9396127170147914,0.34602795065662806,0.40416743637987274,30.0,6.061730112215341,39.094960166435115,0.0005198318483284965,4.580104136807341,1.329493218231449,0.0003349843431971148
8.53,95976.22035702672,1010.430484745121,999870.9524336725,13.296445302708698,8.580666842132405,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.2623856169214,1.939545977187101,0.34603202380581416,0.4041721938980484,30.0,6.06180054690073,39.094954240156596,0.00051989101133591,4.580625406783146,1.32964453027087,0.0003355040735273771
8.54,95971.78865259097,1010.442377784904,999870.8008658022,13.297952413958441,8.593960682955933,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.1994784548041,1.9394792465278858,0.3460360966962182,0.4041769511139616,30.0,6.061870977027225,39.09494831385287,0.000519949939385775,4.5811446066086825,1.3297952413958443,0.000336023862703577
8.55,95967.35757782978,1010.4542700691278,999870.6492972868,13.299453542602002,8.607256022809972,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.13658415795544,1.9394125250353795,0.3460401693278735,0.40418170802765113,30.0,6.061941402595408,39.094942387523915,0.0005200086335157383,4.5816617454263895,1.3299453542602002,0.00033654371049186995
8.56,95962.92713261441,1010.46616159789,999870.4977281265,13.300948715055872,8.620552855741236,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.0737027228742,1.939345812707818,0.34604424170081344,0.40418646463915603,30.0,6.062011823605871,39.094936461169745,0.0005200670947586847,4.5821768323367476,1.3300948715055874,0.00033706361665948234
8.57,95958.49731681618,1010.4780523712876,999870.346158321,13.302437957615169,8.633851175823754,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-441.0108341460609,1.939279109543437,0.3460483138150712,0.40419122094851506,30.0,6.062082240059192,39.09493053479035,0.0005201253241427531,4.582689876398425,1.330243795761517,0.0003375835809747088
8.58,95954.06813030642,1010.4899423894179,999870.194587871,13.303921296454028,8.647150977158764,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.9479784240165,1.9392124155404724,0.3460523856706801,0.4041959769557672,30.0,6.062152651955963,39.09492460838575,0.0005201833226913525,4.583200886628412,1.3303921296454029,0.0003381036032069077
8.59,95949.63957295651,1010.5018316523783,999870.0430167759,13.305398757626023,8.660452253874642,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.8851355532437,1.9391457306971616,0.3460564572676735,0.40420073266095136,30.0,6.062223059296766,39.09491868195594,0.0005202410914231775,4.5837098720021645,1.3305398757626024,0.0003386236831264985
8.6,95945.21164463788,1010.5137201602657,999869.891445036,13.306870367064537,8.673755000126794,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.8223055302462,1.9390790550117414,0.3460605286060846,0.40420548806410633,30.0,6.062293462082186,39.094912755500914,0.0005202986313522234,4.584216841453733,1.3306870367064538,0.0003391438205049577
8.61,95940.78434522197,1010.5256079131775,999869.7398726516,13.308336150583177,8.687059210097578,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.759488351529,1.9390123884824497,0.34606459968594677,0.40421024316527104,30.0,6.062363860312812,39.09490682902068,0.0005203559434878022,4.584721803875904,1.3308336150583178,0.0003396640151148153
8.62,95936.35767458024,1010.5374949112107,999869.5882996223,13.309796133876146,8.700364877996213,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.6966840135979,1.9389457311075244,0.34606867050729323,0.4042149979644843,30.0,6.062434253989223,39.094900902515235,0.0005204130288345573,4.585224768120332,1.3309796133876146,0.0003401842667296519
8.63,95931.93163258425,1010.5493811544626,999869.4367259485,13.31125034251864,8.713671998058697,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.6338925129607,1.9388790828852045,0.34607274107015723,0.40421975246178504,30.0,6.0625046431120095,39.09489497598459,0.0005204698883924789,4.585725742997671,1.3311250342518641,0.00034070457512409505
8.64,95927.50621910552,1010.5612666430302,999869.2851516299,13.312698801967215,8.726980564547711,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.57111384612523,1.9388124438137286,0.34607681137457214,0.4042245066572121,30.0,6.062575027681754,39.09488904942873,0.0005205265231569182,4.586224737277705,1.3312698801967215,0.0003412249400738155
8.65,95923.08143401566,1010.5731513770106,999869.1335766669,13.31414153826945,8.74029057159299,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.5083480096018,1.9387458138913367,0.34608088142057103,0.40422926055080427,30.0,6.0626454076990415,39.094883122847676,0.0005205829341463355,4.586721759933825,1.331414153826945,0.0003417453613492859
8.66,95918.65727718627,1010.585035356501,999868.9820010595,13.315578577738442,8.753602013264517,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.44559499990055,1.9386791931162677,0.34608495120818733,0.4042340141426004,30.0,6.062715783164456,39.09487719624143,0.0005206391223895731,4.587216820030893,1.3315578577738443,0.0003422658387186426
8.67,95914.23374848903,1010.5969185815983,999868.8304248074,13.317009945616883,8.766914883873099,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.38285481353404,1.9386125814867632,0.3460890207374541,0.4042387674326393,30.0,6.062786154078582,39.09487126960997,0.0005206950888736201,4.587709926265016,1.3317009945616884,0.00034278637195943817
8.68,95909.8108477956,1010.6088010523996,999868.6788479111,13.318435667027552,8.78022917775652,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.320127447015,1.9385459790010628,0.34609309000840477,0.40424352042095985,30.0,6.062856520442005,39.09486534295333,0.0005207508345807774,4.588201087290991,1.3318435667027553,0.0003433069608502799
8.69,95905.38857497775,1010.620682769002,999868.5272703702,13.319855766981398,8.793544889277722,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.2574128968586,1.9384793856574092,0.3460971590210724,0.4042482731076008,30.0,6.062926882255308,39.094859416271476,0.0005208063604889727,4.588690311725092,1.3319855766981399,0.00034382760517075894
8.7,95900.96692990723,1010.6325637315025,999868.375692185,13.321270270377992,8.806862012824709,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.1947111595798,1.9384128014540436,0.34610122777549035,0.404253025492601,30.0,6.062997239519076,39.094853489564436,0.0005208616675717795,4.589177608145218,1.3321270270377994,0.0003443483047014461
8.71,95896.5459124558,1010.6444439399982,999868.2241133556,13.322679202005972,8.820180542810439,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.1320222316953,1.938346226389208,0.3461052962716918,0.4042577775759993,30.0,6.063067592233894,39.09484756283221,0.0005209167567984336,4.589662985091057,1.3322679202005974,0.0003448690592238882
8.72,95892.12552249533,1010.6563233945856,999868.0725338819,13.324082586543497,8.833500473672725,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.0693461097234,1.9382796604611447,0.34610936450970975,0.40426252935783424,30.0,6.063137940400344,39.09484163607478,0.0005209716291338508,4.590146451064235,1.3324082586543498,0.00034538986852060356
8.73,95887.70575989768,1010.6682020953623,999867.9209537641,13.325480448558686,8.84682179987414,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-440.0066827901831,1.938213103668098,0.34611343248957777,0.40426728083814495,30.0,6.063208284019012,39.09483570929218,0.0005210262855386447,4.590628014528467,1.3325480448558686,0.00034591073237507893
8.74,95883.28662453475,1010.6800800424247,999867.769373002,13.326872812510052,8.860144515901917,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.9440322695948,1.9381465560083107,0.34611750021132875,0.40427203201696993,30.0,6.063278623090478,39.09482978248438,0.000521080726969143,4.591107683909713,1.3326872812510053,0.00034643165057176493
8.75,95878.8681162785,1010.6919572358702,999867.617791596,13.32825970274695,8.873468616267846,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.8813945444802,1.938080017480028,0.3461215676749961,0.4042767828943481,30.0,6.0633489576153305,39.094823855651406,0.0005211349543774058,4.591585467596324,1.332825970274695,0.0003469526228960728
8.76,95874.45023500086,1010.7038336757953,999867.4662095458,13.329641143509997,8.886794095508183,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.8187696113613,1.9380134880814923,0.3461256348806129,0.40428153347031814,30.0,6.06341928759415,39.09481792879325,0.0005211889687112409,4.592061373939194,1.3329641143509998,0.00034747364913436995
8.77,95870.03298057384,1010.715709362297,999867.3146268517,13.331017158931516,8.900120948183547,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.7561574667624,1.93794696781095,0.34612970182821223,0.4042862837449188,30.0,6.063489613027521,39.0948120019099,0.0005212427709142223,4.592535411251907,1.3331017158931517,0.0003479947290739767
8.78,95865.61635286952,1010.7275842954724,999867.1630435135,13.332387773035947,8.91344916887883,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.6935581072088,1.9378804566666468,0.34613376851782746,0.404291033718189,30.0,6.063559933916026,39.09480607500138,0.0005212963619257055,4.593007587810884,1.3332387773035947,0.0003485158625031623
8.79,95861.20035175992,1010.739458475418,999867.0114595315,13.33375300974028,8.926778752203097,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.63097152922603,1.9378139546468276,0.34613783494949163,0.40429578339016725,30.0,6.063630250260248,39.094800148067684,0.0005213497426808449,4.593477911855526,1.3333753009740281,0.0003490370492111411
8.8,95856.7849771172,1010.7513319022307,999866.8598749056,13.335112892854472,8.9401096927895,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.5683977293422,1.9377474617497392,0.34614190112323795,0.40430053276089234,30.0,6.063700562060771,39.094794221108806,0.0005214029141106098,4.593946391588365,1.3335112892854473,0.00034955828898806945
8.81,95852.3702288135,1010.7632045760075,999866.7082896358,13.336467446081866,8.953441985295163,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.5058367040857,1.9376809779736286,0.34614596703909956,0.40430528183040304,30.0,6.063770869318178,39.09478829412476,0.0005214558771418009,4.594413035175203,1.3336467446081866,0.0003500795816250409
8.82,95847.95610672096,1010.7750764968451,999866.5567037223,13.337816693019596,8.966775624401121,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.4432884499859,1.9376145033167427,0.3461500326971096,0.4043100305987381,30.0,6.063841172033053,39.09478236711554,0.0005215086326970662,4.594877850745251,1.3337816693019597,0.00035060092691408386
8.83,95843.54261071184,1010.7869476648401,999866.4051171651,13.339160657159006,8.9801106048122,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.3807529635745,1.9375480377773293,0.34615409809730113,0.40431477906593605,30.0,6.063911470205975,39.094776440081155,0.0005215611816949172,4.595340846391277,1.3339160657159006,0.00035112232464815703
8.84,95839.12974065836,1010.7988180800896,999866.2535299641,13.340499361886053,8.993446921256945,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.31823024138276,1.937481581353637,0.3461581632397075,0.40431952723203585,30.0,6.06398176383753,39.0947705130216,0.0005216135250497447,4.595802030169745,1.3340499361886053,0.0003516437746211466
8.85,95834.71749643282,1010.8106877426901,999866.1019421195,13.34183283048171,9.006784568487511,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.25572027994457,1.9374151340439134,0.34616222812436165,0.4043242750970761,30.0,6.064052052928299,39.09476458593688,0.0005216656636718349,4.596261410100949,1.334183283048171,0.0003521652766278617
8.86,95830.30587790752,1010.8225566527383,999865.9503536314,13.343161086122361,9.020123541279593,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.1932230757941,1.9373486958464083,0.34616629275129673,0.4043290226610953,30.0,6.0641223374788655,39.09475865882699,0.0005217175984673844,4.596718994169153,1.3343161086122362,0.00035268683046403213
8.87,95825.89488495483,1010.8344248103309,999865.7987644996,13.344484151880206,9.033463834432318,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.13073862546713,1.937282266759371,0.34617035712054595,0.4043337699241324,30.0,6.064192617489811,39.09475273169193,0.000521769330338516,4.597174790322731,1.3344484151880207,0.00035320843592630366
8.88,95821.48451744714,1010.8462922155649,999865.6471747244,13.34580205072365,9.046805442768171,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.0682669255005,1.9372158467810519,0.3461744212321423,0.40433851688622596,30.0,6.064262892961718,39.094746804531724,0.0005218208601832947,4.597628806474297,1.3345802050723652,0.0003537300928122355
8.89,95817.07477525686,1010.8581588685364,999865.4955843057,13.347114805517693,9.0601483611329,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-439.00580797243214,1.9371494359097006,0.346178485086119,0.40434326354741457,30.0,6.064333163895168,39.094740877346354,0.0005218721888957419,4.598081050500845,1.3347114805517695,0.0003542518009202964
8.9,95812.66565825646,1010.8700247693425,999865.3439932436,13.348422439024313,9.073492584395426,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.9433617628013,1.9370830341435687,0.34618254868250903,0.40434800990773706,30.0,6.064403430290745,39.09473495013583,0.0005219233173658507,4.598531530243876,1.3348422439024314,0.00035477356004986116
8.91,95808.25716631844,1010.8818899180798,999865.1924015381,13.349724973902859,9.08683810744777,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.8809282931486,1.937016641480908,0.3461866120213456,0.4043527559672319,30.0,6.064473692149027,39.09472902290014,0.0005219742464796018,4.598980253509534,1.334972497390286,0.00035529537000120783
8.92,95803.84929931528,1010.8937543148446,999865.0408091893,13.351022432710419,9.100184925204951,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.8185075600149,1.9369502579199682,0.34619067510266166,0.4043575017259379,30.0,6.0645439494706,39.0947230956393,0.0005220249771189774,4.599427228068739,1.335102243271042,0.0003558172305755136
8.93,95799.4420571196,1010.9056179597337,999864.8892161973,13.352314837902203,9.113533032604915,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.75609955994355,1.9368838834590039,0.3461947379264904,0.4043622471838935,30.0,6.064614202256044,39.09471716835332,0.0005220755101619761,4.599872461657308,1.3352314837902204,0.00035633914157485216
8.94,95795.03543960396,1010.9174808528437,999864.737622562,13.353602211831918,9.126882424608443,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.6937042894781,1.9368175180962663,0.34619880049286483,0.4043669923411375,30.0,6.064684450505939,39.09471124104218,0.000522125846482628,4.600315961976095,1.3353602211831919,0.00035686110280219014
8.95,95790.62944664099,1010.9293429942712,999864.5860282835,13.354884576752134,9.140233096199069,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.6313217451634,1.9367511618300093,0.3462028628018181,0.4043717371977085,30.0,6.06475469422087,39.09470531370589,0.0005221759869510085,4.60075773669111,1.3354884576752135,0.0003573831140613836
8.96,95786.22407810336,1010.9412043841126,999864.4344333617,13.356161954814652,9.153585042383002,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.5689519235461,1.9366848146584859,0.34620692485338317,0.40437648175364505,30.0,6.064824933401414,39.094699386344445,0.000522225932433253,4.601197793433648,1.3356161954814654,0.0003579051751571754
8.97,95781.8193338638,1010.9530650224644,999864.282837797,13.35743436807087,9.166938258189031,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.5065948211734,1.936618476579951,0.34621098664759314,0.4043812260089858,30.0,6.064895168048155,39.09469345895786,0.000522275683791571,4.601636139800414,1.335743436807087,0.0003584272858951911
8.98,95777.41521379499,1010.9649249094232,999864.1312415892,13.358701838472133,9.180292738668465,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.44425043459376,1.936552147592658,0.34621504818448107,0.4043859699637693,30.0,6.064965398161673,39.09468753154614,0.0005223252418842604,4.602072783353649,1.3358701838472133,0.00035894944608193697
8.99,95773.01171776974,1010.9767840450854,999863.9796447385,13.359964387870104,9.193648478895039,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.3819187603573,1.9364858276948627,0.34621910946407997,0.4043907136180342,30.0,6.065035623742551,39.094681604109276,0.0005223746075657211,4.602507731621251,1.3359964387870105,0.00035947165552479605
9.0,95768.60884566084,1010.9886424295477,999863.8280472447,13.361222038017111,9.207005473964832,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.3195997950146,1.9364195168848206,0.34622317048642287,0.4043954569718191,30.0,6.065105844791368,39.09467567664727,0.0005224237816864691,4.602940992096895,1.336122203801711,0.00035999391403202495
9.01,95764.20659734112,1011.0005000629062,999863.676449108,13.36247481056649,9.220363718996198,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.25729353511764,1.936353215160787,0.34622723125154287,0.4044002000251625,30.0,6.065176061308704,39.094669749160126,0.0005224727650931497,4.603372572240155,1.336247481056649,0.0003605162214127514
9.02,95759.80497268346,1011.0123569452575,999863.5248503285,13.363722727072942,9.233723209129682,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.1949999772199,1.9362869225210178,0.34623129175947287,0.404404942778103,30.0,6.065246273295141,39.09466382164784,0.000522521558628552,4.603802479476628,1.3363722727072942,0.0003610385774769706
9.03,95755.40397156075,1011.0242130766978,999863.3732509062,13.364965808992876,9.247083939527945,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.13271911787547,1.9362206389637704,0.3462353520102459,0.40440968523067916,30.0,6.06531648075126,39.09465789411043,0.0005225701631316215,4.6042307211980456,1.3364965808992877,0.00036156098203554265
9.04,95751.00359384598,1011.0360684573241,999863.221650841,13.36620407768474,9.260445905375683,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.0704509536406,1.9361543644873027,0.3462394120038952,0.40441442738292965,30.0,6.065386683677642,39.094651966547886,0.0005226185794374733,4.604657304762393,1.336620407768474,0.00036208343490018923
9.05,95746.60383941206,1011.047923087232,999863.0700501333,13.367437554409369,9.27380910187956,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-438.0081954810713,1.936088099089871,0.34624347174045345,0.4044191692348928,30.0,6.065456882074865,39.094646038960214,0.0005226668083774063,4.6050822374940275,1.336743755440937,0.0003626059358834908
9.06,95742.20470813203,1011.0597769665184,999862.9184487826,13.368666260330306,9.287173524268121,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-437.94595269672584,1.9360218427697344,0.3462475312199539,0.4044239107866074,30.0,6.06552707594351,39.0946401113474,0.000522714850778915,4.60550552668379,1.3368666260330306,0.00036312848479888354
9.07,95737.80619987895,1011.0716300952795,999862.7668467894,13.369890216514147,9.30053916779173,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-437.8837225971633,1.9359555955251513,0.3462515904424294,0.4044286520381118,30.0,6.0655972652841585,39.094634183709466,0.0005227627074657032,4.6059271795891235,1.3369890216514149,0.0003636510814606566
9.08,95733.40831452589,1011.0834824736114,999862.6152441537,13.371109443930854,9.313906027722487,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-437.82150517894405,1.9358893573543805,0.346255649407913,0.4044333929894446,30.0,6.065667450097389,39.09462825604641,0.0005228103792576964,4.606347203434178,1.3371109443930855,0.00036417372568394926
9.09,95729.01105194593,1011.0953341016107,999862.4636408753,13.372323963454088,9.327274099354165,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-437.7593004386289,1.935823128255681,0.3462597081164376,0.4044381336406443,30.0,6.065737630383782,39.09462232835823,0.0005228578669710549,4.606765605409933,1.337232396345409,0.00036469641728474785
9.1,95724.61441201226,1011.1071849793735,999862.3120369546,13.373533795861526,9.340643378002126,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-437.69710837278126,1.9357569082273138,0.34626376656803626,0.40444287399174944,30.0,6.065807806143919,39.094616400644924,0.0005229051714181857,4.607182392674296,1.3373533795861527,0.00036521915607988314
9.11,95720.21839459805,1011.1190351069962,999862.1604323912,13.374738961835174,9.354013859003258,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-437.63492897796453,1.9356906972675385,0.3462678247627419,0.4044476140427985,30.0,6.065877977378376,39.094610472906496,0.0005229522934077554,4.607597572352217,1.3374738961835175,0.0003657419418870274
9.12,95715.82299957649,1011.1308844845747,999862.0088271855,13.375939481961693,9.367385537715899,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-437.57276225074304,1.9356244953746156,0.34627188270058745,0.40445235379382993,30.0,6.065948144087734,39.09460454514296,0.0005229992337447022,4.608011151535803,1.3375939481961694,0.00036626477452469166
