Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,compartment,R1,R2,R3,R4,R5,R6
1.23,0.36797415948358086,0.003499609755440285,0.08708052338045526,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.004120851066491772,0.14718966379343235,0.008708052338045526,0.0003499609755440285
1.24,0.370932277993062,0.003583842624721714,0.08847055676231572,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.004253961308021311,0.14837291119722482,0.008847055676231572,0.0003583842624721714
1.25,0.3738890499692248,0.0036693858617781318,0.0898710247939551,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.004390218220258339,0.14955561998768993,0.008987102479395511,0.0003669385861778132
1.26,0.3768444439698315,0.0037562485834921455,0.09128191173977965,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.004529668508347408,0.1507377775879326,0.009128191173977965,0.0003756248583492146
1.27,0.3797984281234635,0.0038444398826964687,0.0927032017760163,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.004672359118282468,0.1519193712493854,0.009270320177601632,0.0003844439882696469
1.28,0.38275097012907555,0.00393396882816179,0.09413487899043074,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.004818337233396697,0.15310038805163023,0.009413487899043074,0.00039339688281617906
1.29,0.3857020372555513,0.00402484446458464,0.0955769273820452,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0049676502708064785,0.15428081490222054,0.00955769273820452,0.00040248444645846405
1.3,0.3886515963412576,0.004117075812575262,0.0970293308608564,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.005120345877809139,0.15546063853650305,0.00970293308608564,0.0004117075812575262
1.31,0.39159961357471934,0.004210671863406648,0.09849207311804695,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.005276471918719958,0.15663984542988774,0.009849207311804695,0.00042106718634066486
1.32,0.3945460457158338,0.004305641368895828,0.09996513243175689,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.005436076084378748,0.15781841828633353,0.00999651324317569,0.0004305641368895828
1.33,0.397490864446244,0.004401993424220283,0.10144849607463272,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.005599206948736006,0.1589963457784976,0.010144849607463272,0.0004401993424220283
1.34,0.400434034328029,0.004499736940365222,0.10294214727246187,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0057659130126249845,0.1601736137312116,0.010294214727246188,0.00044997369403652226
1.35,0.4033755194422876,0.004598880803014353,0.10444606913205466,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.005936242984861055,0.16135020777691506,0.010444606913205466,0.00045988808030143535
1.36,0.4063152833869182,0.0046994338724952595,0.10596024463991188,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.00611024577811518,0.1625261133547673,0.010596024463991188,0.00046994338724952597
1.37,0.40925328927439847,0.004801404983724781,0.10748465666089248,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.00628797050472914,0.1637013157097594,0.010748465666089248,0.0004801404983724781
1.3800000000000001,0.41218949972956503,0.004904802946154402,0.10901928793688112,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.006469466472471935,0.16487579989182602,0.010901928793688113,0.0004904802946154402
1.3900000000000001,0.4151238768873933,0.005009636543715628,0.1105641210854559,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.006654783180236777,0.1660495507549573,0.01105641210854559,0.0005009636543715628
1.4000000000000001,0.4180563823907772,0.0051159145347653675,0.11211913859855585,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.006843970313678098,0.1672225529563109,0.011211913859855586,0.0005115914534765367
1.41,0.42098697738830887,0.005223645652031313,0.11368432284114871,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.007037077740787982,0.16839479095532356,0.011368432284114872,0.0005223645652031314
1.42,0.42391562253205856,0.0053328386025573325,0.11525965604989855,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.007234155507411471,0.16956624901282344,0.011525965604989856,0.0005332838602557332
1.43,0.4268422779753541,0.005443502067648834,0.11684512033183324,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.007435253832700091,0.17073691119014167,0.011684512033183325,0.0005443502067648834
1.44,0.4297669014222665,0.005555644556658263,0.1184406953395939,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.007640422868859209,0.1719067605689066,0.01184406953395939,0.0005555644556658263
1.45,0.4326894528341138,0.005669274760176212,0.12004636388544312,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.00784971326063007,0.17307578113364552,0.012004636388544314,0.0005669274760176212
1.46,0.4356098910537086,0.005784401296896366,0.12166210791686108,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.008063175740006262,0.17424395642148346,0.01216621079168611,0.0005784401296896366
1.47,0.4385281740696581,0.005901032733555109,0.12328790883304956,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.008280861151267856,0.17541126962786324,0.012328790883304956,0.0005901032733555109
1.48,0.44144425934817333,0.006019177609935598,0.12492374788194305,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.00850282048609001,0.17657770373926934,0.012492374788194305,0.0006019177609935598
1.49,0.444358103830388,0.006138844438778562,0.1265696061583265,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.008729104878481166,0.1777432415321552,0.01265696061583265,0.0006138844438778562
1.5,0.447269663929677,0.00626004170569308,0.12822546460195305,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.00895976559965154,0.1789078655718708,0.012822546460195306,0.0006260041705693081
1.51,0.450178895528975,0.006382777869067381,0.12989130399566182,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.009194854052811324,0.18007155821159002,0.012989130399566182,0.0006382777869067381
1.52,0.45308575397809525,0.006507061359979625,0.13156710496349555,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.009434421767897914,0.1812343015912381,0.013156710496349555,0.0006507061359979625
1.53,0.455990194091048,0.006632900582108701,0.13325284796881845,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.00967852039623159,0.1823960776364192,0.013325284796881845,0.0006632900582108701
1.54,0.4588921701433594,0.006760303911645013,0.1349485133124339,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.009927201705098948,0.18355686805734378,0.01349485133124339,0.0006760303911645013
1.55,0.4617916358693898,0.006889279697201266,0.13665408113070218,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.010180517572263513,0.18471665434775594,0.013665408113070219,0.0006889279697201267
1.56,0.4646885466194333,0.00701983619206973,0.13836953129925234,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.010438519928318016,0.18587541864777335,0.013836953129925235,0.000701983619206973
1.57,0.4675828550855792,0.007151981687933259,0.14009484361780897,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.010701260854923561,0.1870331420342317,0.014009484361780898,0.0007151981687933259
1.58,0.4704745125166587,0.007285724476634789,0.14182999775508656,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.010968792548721412,0.1881898050066635,0.014182999775508657,0.000728572447663479
1.59,0.47336347067286416,0.007421072788777139,0.1435749731613518,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.011241167268516794,0.18934538826914568,0.014357497316135179,0.000742107278877714
1.6,0.4762496807784731,0.00755803482635493,0.14532974911220137,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.011518437354765175,0.19049987231138923,0.014532974911220138,0.000755803482635493
1.61,0.47913309351985767,0.007696618762643756,0.1470943047066497,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.011800655223643142,0.19165323740794307,0.01470943047066497,0.0007696618762643757
1.62,0.4820136590434937,0.007836832742089348,0.14886861886521632,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.0120878733610443,0.19280546361739748,0.014886861886521633,0.0007836832742089349
1.6300000000000001,0.48489132695396947,0.007978684880196735,0.1506526703280136,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.012380144316499737,0.1939565307815878,0.01506526703280136,0.0007978684880196735
1.6400000000000001,0.48776604631199466,0.008122183263419411,0.15244643765283425,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.012677520697022531,0.19510641852479788,0.015244643765283426,0.0008122183263419412
1.6500000000000001,0.4906377656324095,0.008267335949048505,0.1542498992132389,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.012980055160875695,0.19625510625296383,0.01542498992132389,0.0008267335949048506
1.6600000000000001,0.49350643288219376,0.008414150965101938,0.1560630331966436,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.013287800411263121,0.19740257315287751,0.015606303319664361,0.0008414150965101938
1.67,0.4963719954784755,0.008562636310213591,0.15788581760240747,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.013600809189942947,0.1985487981913902,0.01578858176024075,0.0008562636310213592
1.68,0.49923440217090453,0.00871279991725406,0.15971823043233122,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.013919134265360119,0.19969376086836182,0.01597182304323312,0.000871279991725406
1.69,0.5020936008736437,0.008864649694909204,0.16156024946757422,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.014242828434561311,0.2008374403494575,0.016156024946757424,0.0008864649694909204
1.7,0.5049495355760971,0.009018193586990346,0.1634118519515025,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.014571944523155562,0.20197981423043887,0.01634118519515025,0.0009018193586990347
1.71,0.5078021517543955,0.009173439468130047,0.16527301514054205,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.014906535362896434,0.2031208607017582,0.016527301514054207,0.0009173439468130048
1.72,0.5106513943489828,0.009330395182558422,0.16714371609596246,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.015246653791361567,0.20426055773959312,0.016714371609596247,0.0009330395182558422
1.73,0.513497207763524,0.009489068543975,0.1690239316820565,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.015592352645145123,0.20539888310540963,0.016902393168205652,0.0009489068543975
1.74,0.5163395358638131,0.009649467335420598,0.17091363856431938,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.01594368475297311,0.20653581434552526,0.017091363856431938,0.0009649467335420598
1.75,0.5191783219766806,0.009811599309149167,0.172812813207628,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.016300702928741192,0.20767132879067224,0.0172812813207628,0.0009811599309149167
1.76,0.5220135088889017,0.009975472186499672,0.17472143187442055,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.016663459964474686,0.2088054035555607,0.017472143187442054,0.0009975472186499674
1.77,0.5248450388461047,0.010141093657767948,0.17663947062287563,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.017032008623210255,0.20993801553844188,0.017663947062287563,0.001014109365776795
1.78,0.5276728535516781,0.010308471382078558,0.17856690530509173,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.017406401631799052,0.21106914142067126,0.017856690530509173,0.0010308471382078559
1.79,0.5304968941656791,0.010477612987256664,0.18050371156526662,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.017786691673630863,0.21219875766627166,0.018050371156526662,0.0010477612987256665
1.8,0.533317102044914,0.010648526047109717,0.18244986481756903,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.018172931367981884,0.2133268408179656,0.018244986481756903,0.0010648526047109719
1.81,0.5361334194853662,0.01082121805863761,0.1844053402239461,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.01856517325047737,0.21445336779414648,0.018440534022394612,0.001082121805863761
1.82,0.5389457842654576,0.010995696608186934,0.1863701128417836,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.018963469862541885,0.21557831370618305,0.01863701128417836,0.0010995696608186935
1.83,0.541754135561374,0.011171969190996648,0.18834415745997954,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.019367873637077412,0.2167016542245496,0.018834415745997955,0.0011171969190996649
1.84,0.5445584120180377,0.011350043269831352,0.19032744864994774,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.019778436925937205,0.2178233648072151,0.019032744864994774,0.0011350043269831352
1.85,0.5473585517486743,0.011529926274833112,0.1923199607637791,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.020195211992197246,0.21894342069946973,0.019231996076377912,0.0011529926274833112
1.86,0.5501544923343785,0.01171162560337325,0.19432166793240288,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.020618251002349184,0.2200617969337514,0.01943216679324029,0.001171162560337325
1.87,0.5529461708236799,0.011895148619904152,0.1963325440637481,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.021047606018414662,0.22117846832947197,0.01963325440637481,0.0011895148619904153
1.8800000000000001,0.5557335237321094,0.012080502655811074,0.19835256284090474,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.02148332898998078,0.22229340949284376,0.019835256284090476,0.0012080502655811075
1.8900000000000001,0.5585164870417646,0.012267695009263951,0.20038169772028522,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.021925471746156448,0.22340659481670586,0.020038169772028522,0.0012267695009263951
1.9000000000000001,0.5612949962008769,0.012456732945069195,0.20241992192978558,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.022374085987449447,0.22451799848035076,0.02024199219297856,0.0012456732945069196
1.9100000000000001,0.5640689861233763,0.012647623694521503,0.204467208466947,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.022829223277563954,0.22562759444935054,0.020446720846694702,0.0012647623694521503
1.92,0.5668383913226398,0.012840374450332249,0.20652353008307645,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.023290935031701303,0.22673535652905594,0.020652353008307645,0.001284037445033225
1.93,0.5696031486607119,0.013034992265590494,0.20858885899369173,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.023759272439194797,0.2278412594642848,0.020858885899369174,0.0013034992265590496
1.94,0.5723631894090818,0.013231484344906178,0.2106631677073764,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.024234286656853874,0.22894527576363274,0.021066316770737642,0.0013231484344906179
1.95,0.5751184465256054,0.013429857777239934,0.2127464282624579,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.024716028614099363,0.23004737861024216,0.02127464282624579,0.0013429857777239934
1.96,0.577868852448048,0.013630119616698688,0.21483861245600144,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.025204549061220157,0.2311475409792192,0.021483861245600144,0.0013630119616698689
1.97,0.5806143390942692,0.013832276882364752,0.21693969184190645,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.025699898560714078,0.23224573563770767,0.021693969184190646,0.0013832276882364753
1.98,0.583354837862409,0.014036336558124873,0.219049637729003,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.026202127478550847,0.23334193514496362,0.0219049637729003,0.0014036336558124873
1.99,0.586090279631073,0.014242305592499333,0.22116842117914842,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.026711285975357213,0.23443611185242919,0.022116842117914842,0.0014242305592499333
2.0,0.5888205947595178,0.014450190898471002,0.22329601300532384,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.027227423997524054,0.23552823790380711,0.022329601300532385,0.0014450190898471003
2.0100000000000002,0.5915457130878369,0.014659999353314426,0.22543238376973054,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.027750591268235553,0.23661828523513476,0.022543238376973057,0.0014659999353314427
2.02,0.594265563937146,0.014871737798424878,0.22757750378188646,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.028280837278420262,0.23770622557485843,0.022757750378188647,0.001487173779842488
2.0300000000000002,0.5969800761097688,0.015085413039147478,0.22973134309672302,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.028818211277624194,0.2387920304439075,0.022973134309672304,0.001508541303914748
2.04,0.5996891778894219,0.0153010318446062,0.23189387151268104,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.029362762264805622,0.23987567115576877,0.023189387151268104,0.00153010318446062
2.05,0.6023928007699054,0.015518600851432912,0.23406505864856353,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.029914538978959716,0.24095712030796218,0.023406505864856354,0.0015518600851432912
2.06,0.6050908703088514,0.015738126799340686,0.23624487374843542,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.030473589894541166,0.24203634812354058,0.023624487374843545,0.0015738126799340686
2.07,0.6077833129435852,0.015959616355282612,0.2384332858236846,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.031039963205511337,0.24311332517743411,0.02384332858236846,0.0015959616355282612
2.08,0.6104700551599758,0.016183076134708173,0.24063026363355908,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.031613706817962835,0.24418802206399032,0.02406302636335591,0.0016183076134708174
2.09,0.6131510229495606,0.01640851271538929,0.2428357756717919,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.032194868340869806,0.24526040917982425,0.024283577567179193,0.001640851271538929
2.1,0.6158261418105893,0.01663593263722738,0.2450497901647165,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.032783495076494716,0.2463304567242357,0.024504979016471654,0.0016635932637227382
2.11,0.6184953367490648,0.016865342402060283,0.2472722750693806,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.03337963401072178,0.2473981346996259,0.024727227506938062,0.0016865342402060284
2.12,0.6211585322797871,0.0170967484734693,0.2495031980716615,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.03398333180331802,0.24846341291191487,0.024950319807166152,0.00170967484734693
2.13,0.6238156524273953,0.017330157276586124,0.25174252658437984,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.03459463477812143,0.24952626097095815,0.025174252658437986,0.0017330157276586125
2.14,0.62646662072741,0.017565575197899884,0.25399022774541535,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.03521358891315695,0.250586648290964,0.025399022774541535,0.0017565575197899886
2.15,0.6291113602272755,0.01780300858506407,0.25624626841582016,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.03584023983068006,0.25164454409091025,0.025624626841582017,0.0017803008585064069
2.16,0.6317497934874037,0.018042463746703576,0.2585106151779345,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.036474632787148645,0.2526999173949615,0.025851061517793452,0.0018042463746703577
2.17,0.6343818461428306,0.018283946888831937,0.2607832347397773,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.03711681274276694,0.25375273845713225,0.026078323473977733,0.0018283946888831939
2.18,0.6370074396436175,0.018527464243919697,0.2630640931047007,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.037766824195545466,0.254802975857447,0.02630640931047007,0.0018527464243919699
2.19,0.6396264938448579,0.018773022024609946,0.2653531558649124,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.038424711220715384,0.2558505975379432,0.026535315586491245,0.0018773022024609948
2.2,0.6422389297150981,0.019020626375325898,0.2676503885085111,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.03909051752256023,0.25689557188603923,0.02676503885085111,0.0019020626375325898
2.21,0.6448446677707265,0.01927028339996894,0.2699557562388402,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.039764286390082296,0.2579378671082906,0.02699557562388402,0.001927028339996894
2.22,0.6474436280781143,0.019521999161706147,0.2722692239727288,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04044606068669739,0.2589774512312457,0.027226922397272882,0.0019521999161706148
2.23,0.6500357302557533,0.019775779682757694,0.2745907563387303,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04113588283986652,0.26001429210230137,0.027459075633873033,0.0019775779682757694
2.24,0.6526208934763966,0.020031630944184368,0.2769203176753633,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04183379483066572,0.26104835739055865,0.027692031767536332,0.0020031630944184367
2.25,0.6551990364691962,0.02028955888567497,0.27925787202935004,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.042539838183293634,0.2620796145876785,0.027925787202935006,0.002028955888567497
2.2600000000000002,0.6577700775218436,0.020549569405333847,0.28160338315385747,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04325405395451824,0.2631080310087374,0.02816033831538575,0.002054956940533385
2.27,0.6603339344827078,0.02081166835946827,0.2839568145067358,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04397648272306229,0.26413357379308317,0.028395681450673584,0.002081166835946827
2.2800000000000002,0.662890524762976,0.02107586156237599,0.2863181292487593,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04470716457892882,0.26515620990519045,0.028631812924875932,0.002107586156237599
2.29,0.665439767967185,0.0213421547485188,0.2886872906438773,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04544613921207714,0.266175907186874,0.028868729064387734,0.00213421547485188
2.3000000000000003,0.6679815825424743,0.02161055362029179,0.29106426154463155,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04619344578208483,0.26719263301698976,0.029106426154463155,0.002161055362029179
2.31,0.6705158823561175,0.021881063896818806,0.2934490038666019,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04694912277013135,0.268206352942447,0.02934490038666019,0.0021881063896818805
2.32,0.6730425834613033,0.022153691216948438,0.2958414796211446,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04771320822354868,0.26921703338452135,0.029584147962114463,0.002215369121694844
2.33,0.6755616015167086,0.02242844117599944,0.2982416505186288,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04848573964922072,0.27022464060668344,0.02982416505186288,0.002242844117599944
2.34,0.6780728517898281,0.02270531932553111,0.30064947796685765,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.04926675400275705,0.27122914071593124,0.030064947796685768,0.0022705319325531112
