Time,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max,K_PP_norm_max,compartment,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
7.140000000000001,2.9729693553473793e-05,0.00029994541252630107,0.002727534204609496,5.461931278277082e-05,1.1107704009414854,0.08445254847693084,0.0009041328311862532,1.1837159914500788,0.009080416303243853,6.884379570820629e-05,0.11645422698554679,0.00023357927482437645,2.703064465262283e-07,5.458747369785261e-08,0.00020216302223733241,1.535856645018345e-05,0.003561699369962294,2.7276066560512227e-05,7.029174026486738e-07,6.571780777297566e-05,2.663539769317516e-05,0.0035191376167617566,7.956599450115065e-05,0.0037448426542597917,0.09072345899017792,8.84018475673554e-05,0.900049,4e-12,1.6217115632289577e-16,1.6218386791573697e-16,3.2778764999413494e-17,3.2752484218711566e-17,1.2138025049306753e-13,1.2129781334239944e-13,3.947477545746262e-14,3.94306846637854e-14,9.235820772144337e-15,9.21513987011007e-15,4.2299632262437728e-16,4.217504415892043e-16,2.143926340703433e-12,2.137019621977376e-12,2.1183288751478235e-12,2.111482570057054e-12,1.6473970066099368e-14,1.6365639936307336e-14,1.6087365431895175e-14,1.5981238615905095e-14
7.15,2.9729725325310653e-05,0.0002999453468367143,0.0027272107310230345,5.468501805725139e-05,1.11056545526644,0.08463510629019996,0.0009085830404728991,1.1836347408252963,0.009125991736732782,6.954250090706604e-05,0.1164368171048438,0.00023346596212070654,2.7027467468936826e-07,5.4653163284584524e-08,0.00020236901141743206,1.541031166431443e-05,0.0035789940081113174,2.754803380331331e-05,7.060363287937742e-07,6.582800155050046e-05,2.6901836886428262e-05,0.003536281058271491,8.037028149457802e-05,0.0037631925989303067,0.09083128491734194,8.929545113052514e-05,0.900049,4e-12,1.6215209893659696e-16,1.6216480481362094e-16,3.2818168861066296e-17,3.2791897970750714e-17,1.2150376104956027e-13,1.2142140685045924e-13,3.9540865146618915e-14,3.9496800930300274e-14,9.266902264439244e-15,9.246186998588657e-15,4.2487105756598437e-16,4.2362179727626454e-16,2.1543254016468087e-12,2.1473964048667905e-12,2.128637088038189e-12,2.1217686349628943e-12,1.6638064995976917e-14,1.6528820281987984e-14,1.624812770466097e-14,1.6141102131856956e-14
7.16,2.97297570828608e-05,0.0002999452811718413,0.002726887403585168,5.4750698645928344e-05,1.110360366211262,0.08481773467407354,0.0009130482119672124,1.1835532074290587,0.009171728185893301,7.0247273251802e-05,0.11641934956235803,0.00023335270749923353,2.7024291713922385e-07,5.471882815759098e-08,0.00020257479326130535,1.5462142762307823e-05,0.0035963443787689715,2.782229539228124e-05,7.091637061383301e-07,6.593812879462892e-05,2.7170530742095196e-05,0.0035534799069015994,8.118150332824705e-05,0.0037816033748622056,0.09093906212862862,9.019675965224898e-05,0.900049,4e-12,1.621330501200659e-16,1.6214575028353432e-16,3.285755790427632e-17,3.2831296894554595e-17,1.2162714723847856e-13,1.215448759567832e-13,3.9606914843809354e-14,3.9562877276777355e-14,9.298035266497338e-15,9.277285657384695e-15,4.2675086567653424e-16,4.2549822368299804e-16,2.164757931983262e-12,2.1578066272613827e-12,2.138978574916816e-12,2.1320879441409594e-12,1.680354284774791e-14,1.6693377235368743e-14,1.6410248996758964e-14,1.6302318445257117e-14
7.17,2.972978882612988e-05,0.00029994521553165755,0.0027265642222374237,5.4816354573261335e-05,1.1101551339868718,0.08500043330167094,0.0009175283713044128,1.1834713906983243,0.009217625989397692,7.09581568447776e-05,0.11640182426828694,0.0002332395111331253,2.702111738701429e-07,5.478446834135436e-08,0.0002027803678544184,1.5514059692691434e-05,0.003613750556571805,2.8098867155357755e-05,7.122995407965203e-07,6.604818932607896e-05,2.7441494856796142e-05,0.0035707342368579906,8.199970975131085e-05,0.003800075078810347,0.09104679064352238,9.110582840635438e-05,0.900049,4e-12,1.621140098699129e-16,1.6212670432208576e-16,3.2896932143733917e-17,3.287068100481261e-17,1.2175040911115223e-13,1.2166822071265103e-13,3.9672924441894844e-14,3.962891359564737e-14,9.32921974736612e-15,9.308435815614859e-15,4.2863575061734334e-16,4.273797244779122e-16,2.1752239764281253e-12,2.1682503339430825e-12,2.1493533802398643e-12,2.142440542114794e-12,1.697041315216651e-14,1.6859320293214653e-14,1.6573738699711688e-14,1.6464896914077685e-14
7.18,2.9729820555123546e-05,0.00029994514991613856,0.002726241186921374,5.488198586371243e-05,1.109949758803793,0.08518320184659353,0.0009220235441148856,1.1833892900695708,0.009263685486301484,7.167519605212059e-05,0.11638424113291271,0.0002331263731944944,2.701794448764778e-07,5.48500838603594e-08,0.00020298573528236232,1.5566062403820446e-05,0.003631212615989582,2.8377765005625514e-05,7.154438388645858e-07,6.615818296664178e-05,2.7714744911193045e-05,0.00358804412217782,8.282495080276075e-05,0.003818607807457502,0.09115447048149251,9.202271298869367e-05,0.900049,4e-12,1.6209497818275123e-16,1.621076669258867e-16,3.293629159413086e-17,3.291005031621564e-17,1.2187354671898577e-13,1.2179144116941737e-13,3.973889383437857e-14,3.9694909779985064e-14,9.360455675989765e-15,9.339637442292267e-15,4.305257160389974e-16,4.2926630331875143e-16,2.1857235795964275e-12,2.178727569593749e-12,2.1597615483620105e-12,2.152826473306692e-12,1.713868549120597e-14,1.702665900337531e-14,1.6738606255599354e-14,1.6628846946715825e-14
7.19,2.9729852269847438e-05,0.0002999450843252598,0.002725918297578638,5.4947592541746085e-05,1.1097442408721538,0.08536603998292353,0.0009265337560241801,1.183306904978793,0.009309907016044993,7.239843550504345e-05,0.11636660006660249,0.0002330132938544021,2.7014773015258525e-07,5.491567473909315e-08,0.00020319089563085267,1.5618150843878047e-05,0.0036487306313247175,2.865900494164494e-05,7.185966064209079e-07,6.62681095391778e-05,2.7990296670321645e-05,0.0036054096367289174,8.365727681280367e-05,0.0038372016574141736,0.09126210166199333,9.29474693186745e-05,0.900049,4e-12,1.620759550551966e-16,1.6208863809155115e-16,3.297563627016029e-17,3.294940484345589e-17,1.219965601134581e-13,1.219145373785116e-13,3.9804822915403706e-14,3.9760865723506683e-14,9.391743021209521e-15,9.370890506326826e-15,4.3242076558139605e-16,4.3115796385254473e-16,2.1962567860025643e-12,2.1892383787948303e-12,2.1702031235361068e-12,2.1632457820373506e-12,1.7308369498261172e-14,1.7195402964986964e-14,1.6904861157259442e-14,1.6794178002192988e-14
7.2,2.9729883970307197e-05,0.0002999450187589968,0.0027255955541508775,5.5013174631829136e-05,1.1095385804016893,0.08554894738522272,0.0009310590326530073,1.1832242348615,0.00935629091845486,7.312792010116981e-05,0.1163489009798086,0.00023290027328286218,2.701160296928261e-07,5.4981241002045e-08,0.00020339584898572876,1.567032496087604e-05,0.003666304676711703,2.8942603047791985e-05,7.217578495260845e-07,6.637796886761254e-05,2.826816598392436e-05,0.0036228308542092026,8.449673840424453e-05,0.003855856725218394,0.09136968420446417,9.38801536407957e-05,0.900049,4e-12,1.6205694048386728e-16,1.6206961781569563e-16,3.301496618651684e-17,3.2988744601226996e-17,1.2211944934612243e-13,1.2203750939143727e-13,3.9870711579750745e-14,3.9826781320567524e-14,9.423081751764054e-15,9.402194976525624e-15,4.343209028738001e-16,4.330547097156507e-16,2.20682364005995e-12,2.199782806027022e-12,2.180678149912826e-12,2.1736985125255217e-12,1.7479474858351604e-14,1.7365561828675192e-14,1.7072512948486823e-14,1.6960899590354614e-14
7.21,2.9729915656508457e-05,0.0002999449532173252,0.0027252729565798014,5.50787321584307e-05,1.1093327776017416,0.08573192372853142,0.0009355993996172406,1.1831412791527132,0.009402837533745639,7.386369500586767e-05,0.11633114378306883,0.00023278731164884527,2.7008434349156575e-07,5.504678267370662e-08,0.0002036005954329532,1.5722584702655518e-05,0.003683934826116549,2.9228575494597122e-05,7.249275742230087e-07,6.648776077693253e-05,2.8548368786784424e-05,0.003640307848146119,8.534338649387611e-05,0.0038745731073355468,0.09147721812832914,9.482082252619148e-05,0.900049,4e-12,1.6203793446538422e-16,1.6205060609493946e-16,3.3054281357896353e-17,3.302806960422397e-17,1.2224221446860527e-13,1.2216035725977193e-13,3.9936559722835197e-14,3.989265646615952e-14,9.454471836289854e-15,9.433550821593312e-15,4.362261315348793e-16,4.3495654453380525e-16,2.21742418608068e-12,2.2103608956699292e-12,2.1911866715403286e-12,2.1841847088876716e-12,1.7652011308325225e-14,1.753714529675827e-14,1.724157122423468e-14,1.7129021272070656e-14
7.22,2.972994732845685e-05,0.0002999448877002203,0.0027249505048071634,5.514426514602222e-05,1.1091268326812627,0.08591496868836723,0.0009401548825279144,1.1830580372869635,0.009449547202521327,7.46058056535885e-05,0.11631332838700661,0.0002326744091202827,2.7005267154317397e-07,5.511229977857193e-08,0.00020380513505861115,1.5774930016887468e-05,0.003701621153336209,2.951693853908503e-05,7.28105786536946e-07,6.659748509318117e-05,2.883092109906071e-05,0.0036578406918960486,8.61972722938737e-05,0.0038933509001581597,0.09158470345299738,9.576953287418096e-05,0.900049,4e-12,1.620189369963711e-16,1.6203160292590438e-16,3.309358179899607e-17,3.3067379867143156e-17,1.223648555326068e-13,1.222830810351667e-13,4.000236724070505e-14,3.99584910559087e-14,9.485913243321598e-15,9.46495801013248e-15,4.381364551727576e-16,4.368634719221676e-16,2.2280584682751953e-12,2.2209726920017252e-12,2.2017287323639025e-12,2.194704415137629e-12,1.7825988637062652e-14,1.771016312345102e-14,1.7412045630815715e-14,1.7298552659436426e-14
7.23,2.9729978986158e-05,0.00029994482220765777,0.002724628198774762,5.520977361907738e-05,1.1089207458488142,0.08609808194072388,0.0009447255069912235,1.182974508698289,0.009496420265776965,7.535429774921302e-05,0.11629545470233137,0.0002325615658640705,2.7002101384202476e-07,5.517779234113703e-08,0.00020400946794890985,1.5827360851073407e-05,0.003719363731998015,2.9807708525115566e-05,7.312924924756126e-07,6.670714164345472e-05,2.9115839026623702e-05,0.0036754294586437367,8.705844731319663e-05,0.00391219020000573,0.09169214019786294,9.67263419138254e-05,0.900049,4e-12,1.6199994807345393e-16,1.6201260830521485e-16,3.313286752451458e-17,3.3106675404682216e-17,1.2248737258990002e-13,1.224056807693459e-13,4.006813403003835e-14,4.002428498607283e-14,9.517405941292516e-15,9.496416510644044e-15,4.400518773850598e-16,4.387754954853675e-16,2.23872653075193e-12,2.2316182391988088e-12,2.2123043762256243e-12,2.205257675186242e-12,1.8001416685682146e-14,1.788462511506934e-14,1.7583945866104154e-14,1.746950341597422e-14
7.24,2.9730010629617525e-05,0.000299944756739613,0.0027243060384244417,5.527525760207205e-05,1.1087145173125703,0.08628126316207001,0.000949311298608521,1.1828906928202332,0.009543457064900184,7.610921726940299e-05,0.11627752263983862,0.00023244878204607344,2.699893703824964e-07,5.52432603859002e-08,0.0002042135941901779,1.587987715254597e-05,0.0037371626355591028,3.010090188372541e-05,7.344876980292507e-07,6.681673025589814e-05,2.940313876139229e-05,0.00369307422140171,8.792696335899543e-05,0.0039310911031245205,0.09179952838230482,9.769130720549151e-05,0.900049,4e-12,1.6198096769326162e-16,1.6199362222949783e-16,3.3172138549151646e-17,3.3145956231540126e-17,1.2260976569233044e-13,1.2252815651410672e-13,4.013385998814078e-14,4.0090038153538884e-14,9.548949898534774e-15,9.527926291527583e-15,4.41972401758958e-16,4.4069261881755035e-16,2.249428417516974e-12,2.2422975813354616e-12,2.222913646864009e-12,2.215844532841026e-12,1.8178305347744986e-14,1.8060541130235244e-14,1.7757281679738232e-14,1.7641883256835374e-14
7.25,2.973004225884105e-05,0.00029994469129606153,0.002723984023698091,5.534071711948434e-05,1.1085081472803184,0.08646451202934811,0.0009539122829763221,1.1828065890858412,0.009590657941672808,7.68706104639602e-05,0.11625953211041035,0.000232336057831129,2.6995774115897175e-07,5.530870393736188e-08,0.00020441751386886492,1.593247886846957e-05,0.0037550179373058495,3.039653513347111e-05,7.376914091707086e-07,6.692625075970113e-05,2.9692836581671796e-05,0.0037107750530097055,8.880287253802602e-05,0.003950053705687383,0.09190686802568697,9.866448664242283e-05,0.900049,4e-12,1.6196199585242543e-16,1.6197464469538306e-16,3.321139488760846e-17,3.318522236241713e-17,1.2273203489181616e-13,1.2265050832131895e-13,4.0199545012943215e-14,4.0155750455820685e-14,9.580545083279875e-15,9.559487321081741e-15,4.4389803187121907e-16,4.426148455024252e-16,2.260164172473736e-12,2.2530107623835097e-12,2.2335565879136643e-12,2.2264650318058234e-12,1.835666456946174e-14,1.8237921080082668e-14,1.7932062873323435e-14,1.7815701949003075e-14
7.26,2.9730073873834186e-05,0.0002999446258769789,0.002723662154537644,5.54061521957945e-05,1.1083016359594604,0.08664782821997336,0.0009585284856863009,1.1827221969276585,0.009638023238272437,7.763852385719115e-05,0.11624148302501515,0.0002322233933830513,2.699261261658379e-07,5.537412302002466e-08,0.00020462122707154068,1.5985165945841036e-05,0.0037729297103532996,3.069462488077289e-05,7.409036318555181e-07,6.703570298509399e-05,2.9984948852492765e-05,0.0037285320261340816,8.968622725806929e-05,0.003969078103793563,0.0920141591473583,9.96459384523168e-05,0.900049,4e-12,1.619430325475794e-16,1.6195567569950272e-16,3.325063655458733e-17,3.32244738120148e-17,1.2285418024034714e-13,1.227727362429244e-13,4.02651890029993e-14,4.0221421791056394e-14,9.612191463658981e-15,9.591099567504622e-15,4.458287712882502e-16,4.445421791133109e-16,2.270933839422594e-12,2.26375782621198e-12,2.2442332429049394e-12,2.237119215680449e-12,1.8536504349898895e-14,1.8416774928463732e-14,1.8108299300636022e-14,1.799096931149566e-14
7.2700000000000005,2.9730105474602537e-05,0.0002999445604823405,0.0027233404308850805,5.5471562855484854e-05,1.1080949835570142,0.08683121141183237,0.0009631599323252939,1.1826375157777274,0.00968555329727404,7.841300424927882e-05,0.11622337529470853,0.00023211078886463513,2.6989452539748624e-07,5.543951765839311e-08,0.00020482473388489477,1.6037938331490188e-05,0.003790898027644596,3.0995187820259505e-05,7.441243720219714e-07,6.71450867633437e-05,3.027949202595082e-05,0.0037463452132672453,9.057708022935737e-05,0.0039881643934685145,0.09212140176665265,0.0001006357211989096,0.900049,4e-12,1.619240777753602e-16,1.6193671523849173e-16,3.328986356479185e-17,3.3263710595035865e-17,1.2297620178998464e-13,1.2289484033093685e-13,4.0330791857483063e-14,4.0287052058006216e-14,9.643889007703299e-15,9.622762998894112e-15,4.477646235661474e-16,4.464746232131828e-16,2.2817374620605604e-12,2.2745388165867575e-12,2.2549436552635822e-12,2.247807127960347e-12,1.871783474118626e-14,1.8597112692155703e-14,1.8286000867827536e-14,1.8167695215570494e-14
7.28,2.973013706115171e-05,0.00029994449511212194,0.002723018852682425,5.5536949123039885e-05,1.1078881902796154,0.08701466128328211,0.0009678066484752976,1.1825525450675853,0.009733248461651538,7.919409871766054e-05,0.11620520883063311,0.00023199824443765986,2.6986293884831247e-07,5.550488787697388e-08,0.00020502803439573572,1.6090795972080453e-05,0.003808922961950403,3.1298240735114126e-05,7.473536355911984e-07,6.725440192674974e-05,3.057648264154747e-05,0.003764214686727066,9.1475484466006e-05,0.00400731267066371,0.09222859590288879,0.00010163389378356733,0.900049,4e-12,1.619051315324068e-16,1.6191776330898747e-16,3.332907593292687e-17,3.330293272618433e-17,1.230980995928615e-13,1.2301682063744142e-13,4.039635347618639e-14,4.035264115604984e-14,9.675637683344474e-15,9.654477583248272e-15,4.497055922507387e-16,4.48412181354719e-16,2.29257508398093e-12,2.285353777170242e-12,2.265687868310382e-12,2.25852881203624e-12,1.8900665848724808e-14,1.8778944441068475e-14,1.8465177533629588e-14,1.834588958492848e-14
7.29,2.9730168633487306e-05,0.0002999444297662986,0.002722697419871747,5.56023110229461e-05,1.107681256333518,0.08719817751314883,0.0009724686597134726,1.1824672842282622,0.009781109074779446,7.9981854618413e-05,0.11618698354401889,0.00023188576026289334,2.698313665127168e-07,5.5570233700275693e-08,0.00020523112869099073,1.6143738814109535e-05,0.0038270045858683453,3.160380049742135e-05,7.505914284672457e-07,6.736364830864024e-05,3.08759373265321e-05,0.003782140518656301,9.238149328745359e-05,0.004026523031256461,0.09233574157537043,0.00010264051544688521,0.900049,4e-12,1.6188619381536124e-16,1.6189881990763008e-16,3.3368273673698375e-17,3.3342140220165415e-17,1.232198737011814e-13,1.2313867721459442e-13,4.046187375951684e-14,4.041818898518414e-14,9.707437458414943e-15,9.68624328846572e-15,4.516516808776347e-16,4.503548570803474e-16,2.3034467486729454e-12,2.296202751521007e-12,2.276465925260832e-12,2.2692843111937807e-12,1.90850078313954e-14,1.8962280298452812e-14,1.8645839309559394e-14,1.8525562395919256e-14
7.3,2.9730200191614918e-05,0.0002999443644448461,0.002722376132395161,5.5667648579691975e-05,1.107474181924597,0.0873817597807268,0.0009771459916121433,1.1823817326902775,0.00982913548043445,8.077631958764345e-05,0.11616869934618347,0.0002317733365000958,2.697998083851037e-07,5.5635555152809174e-08,0.00020543401685770498,1.619676680390996e-05,0.003845142971822428,3.19118840685151e-05,7.538377565371538e-07,6.747282574336785e-05,3.117787279624469e-05,0.003800122781022008,9.32951603199061e-05,0.004045795571049725,0.09244283880338629,0.00010365564577029261,0.900049,4e-12,1.6186726462086776e-16,1.618798850310622e-16,3.3407456801813496e-17,3.3381333091685504e-17,1.233415241672183e-13,1.23260410114623e-13,4.0527352608495005e-14,4.048369544602071e-14,9.739288300648273e-15,9.718060082345975e-15,4.536028929722719e-16,4.523026539222923e-16,2.3143524995214445e-12,2.3070857830934566e-12,2.2872778692247727e-12,2.280073668613205e-12,1.9270870901767828e-14,1.9147130441109058e-14,1.8827996260125916e-14,1.8706723677746814e-14
7.3100000000000005,2.973023173554014e-05,0.00029994429914773985,0.0027220549901948283,5.573296181776805e-05,1.107266967258348,0.0875654077657773,0.0009818386697388012,1.1822958898836375,0.009877328022797054,8.157754154288784e-05,0.1161503561485323,0.0002316609733080239,2.6976826445988184e-07,5.570085225908689e-08,0.00020563669898304102,1.6249879887649713e-05,0.003863338192062467,3.2222508499327664e-05,7.570926256710352e-07,6.758193406630587e-05,3.148230585445977e-05,0.0038181615456149673,9.421653949778898e-05,0.0040651303857719276,0.09254988760620994,0.00010467934467766642,0.900049,4e-12,1.6184834394557364e-16,1.618609586759291e-16,3.34466253319806e-17,3.342051135545213e-17,1.2346305104331667e-13,1.233820193898246e-13,4.0592789924752316e-14,4.0549160439783525e-14,9.771190177679597e-15,9.749927932589829e-15,4.555592320499632e-16,4.542555754026211e-16,2.3252923798065303e-12,2.3180029152374804e-12,2.2981237432060434e-12,2.2908969273689804e-12,1.9458265326310767e-14,1.93335050995966e-14,1.901165850303658e-14,1.888938351267586e-14
7.32,2.9730263265268555e-05,0.00029994423387495533,0.0027217339932129533,5.5798250761666765e-05,1.1070596125398897,0.08774912114852733,0.0009865467196561032,1.182209755237834,0.009925687046453167,8.238556868451527e-05,0.1161319538625589,0.00023154867084443446,2.6973673473146456e-07,5.576612504362333e-08,0.00020583917515427813,1.6303078011332887e-05,0.003881590318663512,3.253569093073963e-05,7.60356041722151e-07,6.769097311384418e-05,3.1789253393731145e-05,0.0038362568840490958,9.514568506520466e-05,0.00408452757107677,0.09265688800310003,0.00010571167243695028,0.900049,4e-12,1.6182943178612827e-16,1.6184204083887874e-16,3.348577927890912e-17,3.3459675026174e-17,1.2358445438189078e-13,1.2350350509256688e-13,4.0658185610528515e-14,4.061458386830651e-14,9.803143057045888e-15,9.781846806799731e-15,4.575207016159398e-16,4.562136250332906e-16,2.336266432703211e-12,2.328954191198107e-12,2.309003590102133e-12,2.301754130429457e-12,1.964720142560201e-14,1.952141455844378e-14,1.9196836209404533e-14,1.9073552036238685e-14
7.33,2.973029478080575e-05,0.000299944168626468,0.0027214131413917865,5.5863515435882524e-05,1.1068521179739652,0.08793289960966867,0.0009912701669218783,1.18212332818184,0.009974212896395772,8.320044949713992e-05,0.11611349239984511,0.00023143642926608853,2.6970521919426935e-07,5.583137353093492e-08,0.00020604144545881192,1.6356361120800235e-05,0.00389989942352528,3.2851448593931e-05,7.636280105269903e-07,6.779994272338527e-05,3.209873239573796e-05,0.003854408867760868,9.608265157739755e-05,0.0041039872225430525,0.09276384001330003,0.00010675268966178236,0.900049,4e-12,1.61810528139184e-16,1.618231315165616e-16,3.3524918657309635e-17,3.3498824118560947e-17,1.2370573423542432e-13,1.2362486727528713e-13,4.072353956866943e-14,4.067996563403116e-14,9.835146906186394e-15,9.813816672480141e-15,4.59487305165402e-16,4.581768063161942e-16,2.3472747012810675e-12,2.339939654115168e-12,2.3199174527038295e-12,2.3126453206565206e-12,1.9837689574539748e-14,1.97108691563586e-14,1.938353960395664e-14,1.9259239437442777e-14
7.34,2.9730326282157303e-05,0.0002999441034022534,0.002721092434673623,5.592875586491157e-05,1.1066444837649432,0.08811674283035666,0.0009960090370891284,1.1820366081441085,0.01002290591802654,8.402223275103908e-05,0.11609497167206137,0.00023132424872875508,2.6967371784271804e-07,5.589659774553983e-08,0.00020624350998415367,1.6409729161729793e-05,0.003918265578371575,3.316979881073341e-05,7.669085379053477e-07,6.790884273334036e-05,3.2410759931631446e-05,0.0038726175680087274,9.702749390222472e-05,0.004123509435674491,0.09287074365603848,0.00010780245731312931,0.900049,4e-12,1.6179163300139572e-16,1.6180423070563082e-16,3.35640434818938e-17,3.3537958647323895e-17,1.2382689065647018e-13,1.237461059904922e-13,4.078885170262446e-14,4.074530564000422e-14,9.867201692442983e-15,9.845837497037877e-15,4.614590461835649e-16,4.601451227432087e-16,2.3583172285039064e-12,2.3509593470229454e-12,2.3308653736948737e-12,2.3235705408052363e-12,2.0029740202554117e-14,1.9901879286440044e-14,1.9571778965242047e-14,1.9446455958978866e-14
7.3500000000000005,2.9730357769328786e-05,0.000299944038202287,0.002720771873000804,5.599397207325202e-05,1.1064367101168193,0.08830065049220909,0.0010007633557060293,1.181949594552569,0.010071766457157481,8.485096750357834e-05,0.11607639159096685,0.0002312121293872149,2.696422306712367e-07,5.596179771195808e-08,0.00020644536881792984,1.646318207963748e-05,0.0039366888547497205,3.349075899398319e-05,7.701976296604012e-07,6.801767298312548e-05,3.2725353162382946e-05,0.0038908830558725066,9.798026722163369e-05,0.004143094305899534,0.09297759895052882,0.00010886103670092816,0.900049,4e-12,1.617727463694207e-16,1.6178533840274204e-16,3.360315376737433e-17,3.357707862717485e-17,1.2394792369765023e-13,1.2386722129075792e-13,4.0854121916444263e-14,4.081060378987529e-14,9.899307383060484e-15,9.877909247782489e-15,4.634359281457024e-16,4.621185777962407e-16,2.369394057229407e-12,2.3620133128498322e-12,2.3418473956516027e-12,2.3345298335235037e-12,2.0223363793819478e-14,2.0094455396389913e-14,1.976156462584128e-14,1.9635211897429768e-14
7.36,2.9730389242325768e-05,0.00029994397302654426,0.002720451456315715,5.605916408540383e-05,1.1062287972332172,0.08848462227730507,0.0010055331483159358,1.1818622868346258,0.010120794860012574,8.568670310064335e-05,0.11605775206840976,0.00023110007139526465,2.6961075767425594e-07,5.602697345471148e-08,0.00020664702204788128,1.651671981987772e-05,0.003955169324029972,3.3814346647875354e-05,7.734952915787886e-07,6.812643331315735e-05,3.3042529339132693e-05,0.003909205402252838,9.894102703314596e-05,0.004162741928571175,0.09308440591596938,0.00010992848948573461,0.900049,4e-12,1.617538682399193e-16,1.6176645460455355e-16,3.364224952846505e-17,3.3616184072826887e-17,1.2406883341165458e-13,1.2398821322872877e-13,4.09193501147785e-14,4.0875859987894405e-14,9.931463945187062e-15,9.910031891926631e-15,4.654179545171988e-16,4.640971749472731e-16,2.3805052302087882e-12,2.373101594417983e-12,2.3528635610425976e-12,2.3455232413517024e-12,2.0418570887467526e-14,2.028860798872521e-14,1.9952906972575995e-14,1.9825517603479617e-14
7.37,2.9730420701153813e-05,0.00029994390787500065,0.0027201311845607866,5.61243319258687e-05,1.10602074531739,0.08866865786818401,0.0010103184404573842,1.181774684417154,0.010169991473229448,8.652948917807906e-05,0.11603905301632762,0.00023098807490572044,2.6957929884621064e-07,5.6092124998323596e-08,0.0002068484697618629,1.657034232764403e-05,0.003973707057404954,3.414057936831936e-05,7.768015294306872e-07,6.823512356484965e-05,3.336230580353995e-05,0.003927584677870574,9.990982915134846e-05,0.004182452398966781,0.09319116457154358,0.00011100487768038014,0.900049,4e-12,1.6173499860955377e-16,1.617475793077264e-16,3.368133077988071e-17,3.365527499899416e-17,1.2418961985124178e-13,1.2410908185711774e-13,4.098453620287336e-14,4.0941074138909794e-14,9.963671345874577e-15,9.942205396586418e-15,4.674051287535913e-16,4.660809176584123e-16,2.3916507900864527e-12,2.3842242344429724e-12,2.3639139122283423e-12,2.3565508067223447e-12,2.061537207780067e-14,2.0484347620991615e-14,2.0145816446719486e-14,2.0017383482123967e-14
7.38,2.9730452145818485e-05,0.00029994384274763166,0.002719811057678495,5.6189475619150116e-05,1.1058125545722222,0.08885275694784445,0.0010151192576640959,1.181686786726498,0.01021935664386103,8.73793756631353e-05,0.1160202943467474,0.00023087614007042176,2.695478541815401e-07,5.615725236731965e-08,0.00020704971204784316,1.66240495479696e-05,0.003992302125889078,3.4469474843294986e-05,7.801163489698918e-07,6.834374358060912e-05,3.3684699988133915e-05,0.0039460209532662,0.00010088672970939027,0.004202225812287907,0.09329787493641971,0.00011209026365163482,0.900049,4e-12,1.6171613747498978e-16,1.6172871250892407e-16,3.372039753633719e-17,3.369435142039179e-17,1.2431028306923806e-13,1.242298272287059e-13,4.104968008656924e-14,4.100624614836547e-14,9.995929552078946e-15,9.974429728781759e-15,4.693974543006187e-16,4.68069809381935e-16,2.4028307793996467e-12,2.395381275533447e-12,2.3749984914608617e-12,2.36761257195972e-12,2.0813778014506426e-14,2.068168490597699e-14,2.0340303544207548e-14,2.0210819992880348e-14
7.390000000000001,2.9730483576325337e-05,0.00029994377764441273,0.0027194910756113615,5.6254595189753305e-05,1.10560422520023,0.08903691919974296,0.0010199356254649821,1.1815985931884687,0.010268890719377206,8.823641277591969e-05,0.11600147597178584,0.00023076426704023539,2.695164236746878e-07,5.6222355586226576e-08,0.00020725074899390316,1.6677841425727918e-05,0.004010954600317969,3.4801050853209936e-05,7.834397559338913e-07,6.845229320383151e-05,3.400972941666576e-05,0.003964514298799242,0.00010187178516048711,0.004222062263660119,0.09340453702975109,0.00011318471012187904,0.900049,4e-12,1.6169728483289494e-16,1.6170985420481267e-16,3.3759449812551315e-17,3.3733413351735945e-17,1.244308231185373e-13,1.2435044939634188e-13,4.111478167229848e-14,4.1071375922298905e-14,1.0028238530660505e-14,1.000670485543675e-14,4.713949345942679e-16,4.700638535603348e-16,2.4140452405781134e-12,2.4065727601907814e-12,2.386117340883373e-12,2.378708579279545e-12,2.1013799402872202e-14,2.0880630511925963e-14,2.053637881585025e-14,2.0405837649999452e-14
