E1,E1_KKK,E2,E2_P_KKK,K,KK,KKK,KKK_P_norm,KKPase,KKPase_PP_KK,KKPase_P_KK,KK_PP_norm,KPase,KPase_PP_K,KPase_P_K,K_PP_norm,PP_K,PP_KK,PP_KK_K,PP_KK_P_K,P_K,P_KK,P_KKK,P_KKK_KK,P_KKK_P_KK,rel_K_PP_max,Time
2.9705045216581118e-05,2.9495478341886967e-07,0.0002999958039074249,4.1960925746905585e-09,1.1999995444858171,1.1993957419652157,0.0029786912662845867,0.007003892686685761,0.00029942235225549976,2.8712426780649e-11,5.776190320734045e-07,1.205560321986441e-07,0.11999990471780009,1.5967526146877142e-14,9.528218403049517e-08,4.8549756439219676e-14,4.229218158018644e-14,2.957024196484319e-08,1.1506826138724892e-07,2.285949990179391e-14,2.4516365579469793e-07,0.0005867513881499736,4.225222477962217e-06,1.677626495821176e-05,8.095403250757536e-09,5.394123702067296e-14,0.48
2.9705087969703378e-05,2.9491203029661086e-07,0.00029999571671450047,4.283285499081214e-09,1.1999995038835474,1.1993708526532991,0.002978255268468206,0.007149225076886038,0.0002993981023189799,3.1190945801999174e-11,6.018664900742626e-07,1.309580404581191e-07,0.11999989609097361,1.9047733618025225e-14,1.0390900742529901e-07,5.786340662439793e-14,5.038835433125227e-14,3.210717374796508e-08,1.250112567735913e-07,2.7082384275402256e-14,2.6719609141639406e-07,0.0006112551992260965,4.312404882003467e-06,1.712452015783748e-05,8.611176162634108e-09,6.428917383875537e-14,0.49
2.970513070374703e-05,2.948692962529588e-07,0.00029999562956054666,4.370439452935194e-09,1.199999460638224,1.1993454779987178,0.002977819465508232,0.007294492519360338,0.0002993733735646301,3.382536309242959e-11,6.265926100067063e-07,1.420147334890334e-07,0.11999988689376662,2.2635234450027342e-14,1.1310621082103448e-07,6.870263957969478e-14,5.980793304560633e-14,3.4802874165678245e-08,1.3558094868704714e-07,3.197102199227085e-14,2.906745014284326e-07,0.0006362432446046888,4.399548370958673e-06,1.7472598307925164e-05,9.14807718361502e-09,7.633211034032011e-14,0.5
2.9705173418737616e-05,2.9482658126237326e-07,0.0002999955424455456,4.457554453952819e-09,1.199999414639177,1.199319618984679,0.002977383857317769,0.007439695043073552,0.000299348167233377,3.662195541038151e-11,6.517961446675057e-07,1.5375257143487073e-07,0.11999987710191945,2.6799868647113397e-14,1.2289805381864697e-07,8.127638781550451e-14,7.073179673149195e-14,3.766372372424829e-08,1.468027024291397e-07,3.761304616447973e-14,3.15659930886343e-07,0.0006617145105041666,4.486652962458874e-06,1.7820499080102758e-05,9.706503958107173e-09,9.030218112069955e-14,0.51
2.9705216114819817e-05,2.9478388518016974e-07,0.0002999954553694797,4.544630519849929e-09,1.199999365773613,1.1992932765930067,0.002976948443810021,0.0075848326769968905,0.00029932248456911376,3.9587112800789275e-11,6.77475843773346e-07,1.6619850245240941e-07,0.11999986669069927,3.161936207685908e-14,1.3330926917565977e-07,9.581691427122362e-14,8.33609350486092e-14,4.0696219900015655e-08,1.5870235182469615e-07,4.410537845496116e-14,3.422146061661429e-07,0.0006876679839441916,4.573718674135793e-06,1.8168222147554546e-05,1.0286852593330576e-08,1.0645744206284727e-13,0.52
2.9705258791985066e-05,2.9474120801492106e-07,0.0002999953683323312,4.631667668324297e-09,1.1999993139266238,1.199266451804134,0.002976513224898154,0.0077299054500636144,0.00029929632681863395,4.2727337940923096e-11,7.036304540280067e-07,1.7937996079953666e-07,0.11999985563490193,3.717985398827254e-14,1.4436506096280302e-07,1.1258155638494693e-13,9.79180136736637e-14,4.390697668117682e-08,1.7130619738519468e-07,5.155513121016916e-14,3.7040193036521985e-07,0.0007141026527542328,4.660745523622483e-06,1.85157671848812e-05,1.0889517663853046e-08,1.250838080870563e-13,0.53
2.9705301450162535e-05,2.9469854983745225e-07,0.00029999528133408244,4.718665917067081e-09,1.1999992589811952,1.199239145597098,0.0029760782004953404,0.007874913391183881,0.0002992696952315922,4.604924554048791e-11,7.302587191621581e-07,1.9332486487278294e-07,0.11999984390885382,4.3576609047575526e-14,1.560911026692067e-07,1.31854862666777e-13,1.1464922615255678e-13,4.7302724097281994e-08,1.8464100442413325e-07,6.008038340910738e-14,4.002864785756293e-07,0.0007410175055822478,4.747733528553266e-06,1.8863133868142458e-05,1.151489221406111e-08,1.4649742699206045e-13,0.54
2.970534408937476e-05,2.946559106252281e-07,0.00029999519437471576,4.805625283782239e-09,1.1999992008182154,1.199211358949533,0.0029756433705148398,0.008019856529269993,0.00029924259106047115,4.955956172355897e-11,7.573593799669802e-07,2.0806161512109716e-07,0.11999983148641397,5.0914866932502747e-14,1.685135351868126e-07,1.5395098575960712e-13,1.3382631597902564e-13,5.0890307719002584e-08,1.9873400105362009e-07,6.981096988555504e-14,4.319339928577825e-07,0.0007684115319039049,4.834682706563673e-06,1.9210321874932175e-05,1.2163367760142493e-08,1.7104733826670229e-13,0.55
2.9705386709675883e-05,2.946132903241075e-07,0.00029999510745421334,4.892545786179012e-09,1.1999991393164848,1.1991830928376626,0.002975208734869966,0.008164734893226356,0.00029921501556053233,5.3265123362210334e-11,7.849311743441217e-07,2.2361909193749233e-07,0.11999981834097598,5.931066082997704e-14,1.8165896477485296e-07,1.7921608342142317e-13,1.5574863927573053e-13,5.467668815273013e-08,2.136128761594752e-07,8.088942270267403e-14,4.654113771644817e-07,0.0007962837220319006,4.9215930752907195e-06,1.955733088434425e-05,1.2835334293323816e-08,1.991181407028097e-13,0.56
2.9705429311063415e-05,2.945706889365747e-07,0.00029999502057255755,4.979427441961172e-09,1.199999074352725,1.1991543482362939,0.0029747742934740445,0.00830954851193517,0.0002991869699897639,5.717287741632952e-11,8.129728373584859e-07,2.4002665360864124e-07,0.11999980444547009,6.889162013539127e-14,1.9555446108121406e-07,2.0803076580367466e-13,1.8074529882901805e-13,5.8668940549108935e-08,2.2930577743186566e-07,9.347197801298517e-14,5.007866924063529e-07,0.0008246330671249377,5.00846465237315e-06,1.9904160576925246e-05,1.3531180283350279e-08,2.311327114453487e-13,0.5700000000000001
2.970547189351931e-05,2.9452810648067885e-07,0.0002999949337297307,5.066270268832253e-09,1.199999005801586,1.1991251261188114,0.0029743400462404306,0.008454297414263097,0.0002991584556088385,6.12898803059261e-11,8.414831012810221e-07,2.5731413430488885e-07,0.11999978977236506,7.979785979970886e-14,2.1022755520197394e-07,2.4081273263401617e-13,2.0917741936111027e-13,6.287425412120007e-08,2.458413094347864e-07,1.077295735017397e-13,5.381291516133758e-07,0.0008534585591964248,5.095297455451529e-06,2.0250810634691884e-05,1.4251292681238628e-08,2.675551360359449e-13,0.58
2.9705514457059677e-05,2.944855429403154e-07,0.000299994846925715,5.153074284501851e-09,1.199998933535657,1.1990954274571703,0.0029739059930825366,0.008598981629069333,0.00029912947368107264,6.56232972821228e-11,8.704606956299253e-07,2.7551184206287454e-07,0.11999977429367015,9.218295609317799e-14,2.2570623773292475e-07,2.780196095266547e-13,2.4144057533880726e-13,6.729993166087409e-08,2.632485316683984e-07,1.2384889411629446e-13,5.775091150777322e-07,0.000882759191123155,5.182091502168335e-06,2.0597280741152882e-05,1.4996056921948024e-08,3.08893859697255e-13,0.59
2.970555700170794e-05,2.9444299829205125e-07,0.0002999947601604928,5.239839506682446e-09,1.1999988574254736,1.1990652532218902,0.002973472133913818,0.00874360118520124,0.00029910002547238056,7.018040177726298e-11,8.999043472174925e-07,2.9465055674959357e-07,0.11999975798093704,1.0621495509770244e-13,2.420189568032869e-07,3.201519229278521e-13,2.7796735241571975e-13,7.195338905080536e-08,2.815569566134187e-07,1.4203351029877945e-13,6.189980854526127e-07,0.0009125339566540334,5.2688468101681365e-06,2.0943570581292364e-05,1.57658569274991e-08,3.557049926480137e-13,0.6
2.9705599527467043e-05,2.944004725329502e-07,0.0002999946734340464,5.326565953086111e-09,1.1999987773395282,1.1990346043820483,0.002973038468647758,0.008888156111489841,0.00029907011225122754,7.49685747528867e-11,9.298127801975107e-07,3.1476152802736375e-07,0.11999974080526186,1.220774160618119e-13,2.5919461611058666e-07,3.677562084788107e-13,3.1923003411276054e-13,7.684215477669754e-08,3.0079654777630995e-07,1.6250507537718622e-13,6.626687028540262e-07,0.0009427818504187485,5.355563397097775e-06,2.128967984155276e-05,1.6561075110133155e-08,4.0859576365154646e-13,0.61
2.9705642034336694e-05,2.94357965663298e-07,0.0002999945867463581,5.4132536414267924e-09,1.199998693144277,1.1990034819052748,0.0029726049971978783,0.009032646436752634,0.00029903973528858666,7.9995304058218e-11,9.601847161090989e-07,3.358764733334331e-07,0.11999972273728711,1.3997052009903192e-13,2.772625729694829e-07,4.214282835439316e-13,3.6574342015368543e-13,8.197386944300611e-08,3.2099771774849406e-07,1.8550456053646175e-13,7.0859473999812e-07,0.0009735018679363041,5.442241280606489e-06,2.1635608209840343e-05,1.7382092375222883e-08,4.682281559603218e-13,0.62
2.970568452232884e-05,2.943154776711519e-07,0.0002999945000974101,5.49990258942237e-09,1.1999986047041495,1.1989718867577452,0.0029721717194777443,0.009177072189796086,0.0002990088958578959,8.526818378948984e-11,9.910188739201044e-07,3.5802757587016677e-07,0.11999970374720356,1.6011224412605327e-13,2.962526363704717e-07,4.818166948604967e-13,4.180677897065424e-13,8.735628529121032e-08,3.4219132627564836e-07,2.1129355097501724e-13,7.568510973640471e-07,0.0010046930056234464,5.528880478346036e-06,2.1981355375529814e-05,1.8229288124192546e-08,5.353227378292701e-13,0.63
2.970572699145666e-05,2.9427300854333416e-07,0.0002999944134871847,5.586512814793433e-09,1.1999985118815577,1.1989398199041752,0.0029717386354009626,0.009321433399413851,0.00029897759523501386,9.079491364301883e-11,1.02231397007231e-06,3.8124748259726117e-07,0.11999968380475226,1.8273958741185594e-13,3.1619506504039577e-07,5.496263391359001e-13,4.768120195512236e-13,9.299726571859904e-08,3.6440867832885254e-07,2.401556177605977e-13,8.075137983619195e-07,0.001036354260803032,5.615481007970851e-06,2.2326921029455627e-05,1.9103040257602573e-08,6.106626851825846e-13,0.64
2.970576944172606e-05,2.942305582739351e-07,0.00029999432691566423,5.673084335262375e-09,1.1999984145369038,1.1989072823078144,0.0029713057448811746,0.009465730094385397,0.00029894583469817495,9.65832982670903e-11,1.0540687185265869e-06,4.055693022244924e-07,0.11999966287922643,2.0810985570620052e-13,3.371205655033841e-07,6.25622261204778e-13,5.426368577395326e-13,9.890478479719565e-08,3.876815221761732e-07,2.7239775376518564e-13,8.606599845023522e-07,0.0010684846317123371,5.702042887138196e-06,2.267230486390454e-05,2.0003725178235872e-08,6.950980015585574e-13,0.65
2.970581187314261e-05,2.9418812685738877e-07,0.0002999942403828309,5.759617168554391e-09,1.1999983125285898,1.1988742749304406,0.0029708730478320605,0.009609962303477122,0.0002989136155279464,1.0264124661628281e-10,1.086281830806753e-06,4.3102660320865066e-07,0.1199996409394734,2.3650201196603003e-13,3.5906029014569754e-07,7.106336356522527e-13,6.162583508166726e-13,1.0508692679369015e-07,4.120420474582042e-07,3.083518687079634e-13,9.163679105764745e-07,0.0011010831175112918,5.7885661335082975e-06,2.3017506572615906e-05,2.093171779410312e-08,7.895499418945555e-13,0.66
2.9705854285716157e-05,2.941457142838397e-07,0.0002999941538886671,5.84611133239819e-09,1.1999982057130256,1.198840798732354,0.002970440544167342,0.009754130055443115,0.0002988809390071852,1.0897677130550984e-10,1.1189520160432548e-06,4.576534117569385e-07,0.11999961795389656,2.6821809190459196e-13,3.8204583528666696e-07,8.055579347590912e-13,6.984514298063166e-13,1.1155188569093565e-07,4.375228832697303e-07,3.4837635340570053e-13,9.747169398519043e-07,0.0011341487182906257,5.8750507647444755e-06,2.3362525850780818e-05,2.188739152146833e-08,8.950156433250758e-13,0.67
2.970589667945653e-05,2.9410332054346575e-07,0.00029999406743315497,5.9325668445256006e-09,1.1999980939446377,1.198806854672371,0.002970008233800779,0.00989823337902445,0.00029884780642099447,1.1559798796217463e-10,1.1520779810173409e-06,4.854842098359891e-07,0.11999959389045724,3.035846824159645e-13,4.061092392549097e-07,9.113652890316938e-13,7.900536644220671e-13,1.1830796471081093e-07,4.641570962466936e-07,3.9285771869865053e-13,1.0357875392825714e-06,0.0011676804350799373,5.9614967985132885e-06,2.3707362395036724e-05,2.2871118287938138e-08,1.0125729699512958e-12,0.68
2.970593905437102e-05,2.9406094562897354e-07,0.0002999939810162768,6.0189837226713974e-09,1.199997977075878,1.1987724437078193,0.0029695761166461704,0.010042272302948777,0.00029881421905668013,1.2251311457813238e-10,1.1856584302050615e-06,5.145539331850255e-07,0.11999956871667666,3.42954467996242e-13,4.3128298046837745e-07,1.0291030491639152e-12,8.919691910004552e-13,1.253635758380895e-07,4.919781886570554e-07,4.422123059156101e-13,1.0996612747288034e-06,0.0012016772698556877,6.047904252484675e-06,2.4052015903462964e-05,2.3883268535551678e-08,1.1433855814115845e-12,0.6900000000000001
2.9705981410467075e-05,2.9401858953292057e-07,0.0002999938946380149,6.10536198457377e-09,1.199997854957232,1.198737566794532,0.002969144192617353,0.010186246855930772,0.0002987801782037082,1.2973047086218535e-10,1.2196920658207216e-06,5.448979693329762e-07,0.11999954239963787,3.867078491849433e-13,4.5759997551805253e-07,1.159900554251616e-12,1.005172815916995e-12,1.3272723934526706e-07,5.210200964953714e-07,4.96888068924255e-13,1.1664208061873004e-06,0.0012361382255491223,6.134273144332088e-06,2.43964860755789e-05,2.4924211223848437e-08,1.28870823060924e-12,0.7000000000000001
2.9706023747753607e-05,2.9397625224639e-07,0.0002999938082983515,6.191701647974625e-09,1.199997727437228,1.198702224886842,0.002968712461628204,0.010330157066672329,0.000298745685153662,1.372584775920781e-10,1.2541775878601928e-06,5.76552155620207e-07,0.11999951490598758,4.352546323283558e-13,4.850935772559655e-07,1.3049741086431769e-12,1.1307142980434555e-12,1.4040758331851135e-07,5.513171875817106e-07,5.573664327359721e-13,1.236149883032671e-06,0.001271062306054115,6.220603491732626e-06,2.4740772612341353e-05,2.5994313832952343e-08,1.4498922932453422e-12,0.71
2.970606606623936e-05,2.9393393376063793e-07,0.00029999372199726885,6.278002730619519e-09,1.1999975943624446,1.1986664189375766,0.00296828092359264,0.01047400296386231,0.0002987107412001995,1.4510565596574906e-10,1.2891136941442787e-06,6.095527772252728e-07,0.11999948620193816,4.890357912331218e-13,5.137975728879159e-07,1.465632173083016e-12,1.2697228164664962e-12,1.4841334318483153e-07,5.829042596652968e-07,6.241642315316495e-13,1.3089333392714694e-06,0.0013064485162349413,6.306895312367171e-06,2.5084875216140544e-05,2.709394236668342e-08,1.628391535441977e-12,0.72
2.970610836593221e-05,2.938916340677848e-07,0.0002999936357347492,6.364265250257698e-09,1.1999974555775201,1.198630149898052,0.002967849578424615,0.010617784576176436,0.0002986753476390109,1.5328062695257424e-10,1.3244990803618879e-06,6.43936565196525e-07,0.11999945625326949,5.485253044645626e-13,5.437461820707149e-07,1.643280778058038e-12,1.4234116292050815e-12,1.5675336124042693e-07,6.158165385327223e-07,6.978357262057596e-13,1.3848570888083187e-06,0.0013422958619339674,6.393148623920524e-06,2.5428793590796486e-05,2.822346135567337e-08,1.825768128244171e-12,0.73
2.9706150646840187e-05,2.93849353159809e-07,0.00029999354951077485,6.450489224642367e-09,1.1999973109251612,1.1985934187180685,0.002967418426038123,0.010761501932277427,0.00029863950576777614,1.6179211064475547e-10,1.360332440112914e-06,6.797406944883345e-07,0.11999942502533084,6.142320710687404e-13,5.74974055013704e-07,1.8394291651954237e-12,1.593082927165767e-12,1.6543658618015584e-07,6.500896761204954e-07,7.789747029292105e-13,1.4640081207235517e-06,0.0013786033499792712,6.479363444081535e-06,2.5772527441556244e-05,2.9383233860479632e-08,2.0436989154984046e-12,0.74
2.9706192908971803e-05,2.938070910281938e-07,0.00029999346332532795,6.536674671530851e-09,1.1999971602461506,1.1985562263459044,0.0029669874663471973,0.010905155060815085,0.00029860321688612314,1.706489256084318e-10,1.3966124649509599e-06,7.170027820018997e-07,0.11999939248304281,6.867019054391309e-13,6.075162705845465e-07,2.0556956608660902e-12,1.780132887600176e-12,1.7447207262812006e-07,6.857597486318928e-07,8.68216655813187e-13,1.5464744945623563e-06,0.0014153699881921868,6.56553979054323e-06,2.611607647509087e-05,3.057362147471096e-08,2.283981939723382e-12,0.75
2.970623515233546e-05,2.9376484766453865e-07,0.0002999933771783908,6.622821608684661e-09,1.1999970033793559,1.198518573728312,0.00296655669926591,0.011048743990426178,0.0002985664822955855,1.798599882344938e-10,1.433337844425962e-06,7.557608846307786e-07,0.11999935859089916,7.665196127345393e-13,6.414083344194212e-07,2.293813787374631e-12,1.9860569321150162e-12,1.8386898066939762e-07,7.228632546582437e-07,9.662410558682066e-13,1.6323453356357684e-06,0.0014525947853947748,6.651677681002949e-06,2.6459440399491803e-05,3.1794984328168545e-08,2.548543231951406e-12,0.76
2.9706277376939264e-05,2.937226230607342e-07,0.0002999932910699456,6.708930053869605e-09,1.1999968401617382,1.198480461810511,0.0029661261247083716,0.01119226874973442,0.000298529303299561,1.894343120894201e-10,1.4705072661266315e-06,7.960534973112205e-07,0.11999932331296875,8.543111475703384e-13,6.766861770376857e-07,2.5556386183598983e-12,2.2124551944615384e-12,1.9363657538294293e-07,7.614371133047218e-07,1.0737737075838821e-12,1.7217108303336946e-06,0.0014902767514172182,6.737777133162479e-06,2.6802618924267504e-05,3.304768108999252e-08,2.8394438729001403e-12,0.77
2.9706319582791406e-05,2.936804172085932e-07,0.00029999320499997465,6.795000024855949e-09,1.1999966704283604,1.198441891536185,0.0029656957425887327,0.011335729367350531,0.00029849168120326975,1.9938100726619663e-10,1.508119415722678e-06,8.379195510772754e-07,0.1199992866128974,9.507458582937068e-13,7.133861519609748e-07,2.8431533844667255e-12,2.4610382030663625e-12,2.037842263756484e-07,8.01518662320618e-07,1.1915891950417515e-12,1.8146622214499196e-06,0.0015284148971051444,6.823838164728163e-06,2.7145611760340385e-05,3.43320689718132e-08,3.158887332208275e-12,0.78
