Time,FA,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,DNA,DGperDNA,onepmol,t0,t1,t2,t3,t4,t5,t6,timevalue,zero,LPSactivity,LPSslope,LPSint,LPSslopezero,LPSslope1,LPSslope3,LPSintzero,LPSint1,LPSint3,DGactivity,DGint,DGslope,DGslopezero,DGslope1,DGslope2,DGslope3,DGslope4,DGslope5,DGslope6,DGintzero,DGint1,DGint2,DGint3,DGint4,DGint5,DGint6,GPChoratio,GPChoint,GPChoslope,GPChoslopezero,GPChoslope1,GPChoslope2,GPChoslope3,GPChoslope4,GPChoslope5,GPChoslope6,GPChointzero,GPChoint1,GPChoint2,GPChoint3,GPChoint4,GPChoint5,GPChoint6,c1,r2,r3,r7,r5,r11,r10,r8,r4,r9,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r1,r6,r12
0.91,1.0,0.6308894379585605,9.521543671050138,0.6597532243617321,0.19727915042189062,9.87943352958596,0.12796603524770064,0.0008206692958689851,218.8429092990387,0.5,-9.962083160880575e-16,0.8485388442589757,0.06898601528957746,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.91,0.0,0.726803,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.0861480000000001,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8947749495185273,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0861480000000003e-15,7.592513015363346e-16,8.246592826610869e-16,24.291562932193294,5.7046989179839755,1.531900365093271,2.1884290929903872e-13,0.1179763248982508,1.9423949088942278,6.597532243617322e-16,0.5808141639340584,1.9727915042189063e-16,29.66913007899223,0.5334894105976418,0.28650357235799284,0.0009658042140540844,0.004350845198421822,9.519763832080228e-05,258.47803851099997,0.18210262082446912,15.587456934712383
0.92,1.0,0.6450891455430816,9.654632153134592,0.6793134120468709,0.203128030072839,10.169885659818547,0.1333347274916889,0.000864108565923844,220.94498629924382,0.5,-1.007061936088059e-15,0.8467245120976007,0.07188319529425481,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.92,0.0,0.7201359999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.084576,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8983358477605002,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.084576e-15,7.606429823947941e-16,8.249751232738163e-16,24.524893479216065,5.751159107051728,1.5466149040947068,2.2094498629924383e-13,0.12063167021655626,1.9695449592394567,6.79313412046871e-16,0.5889325613412101,2.0312803007283902e-16,30.08383378916739,0.5491738256302016,0.2949266841347379,0.0010063647341195675,0.004533380734717423,0.00010023659364716591,256.107006632,0.18076291027405292,15.592822988052038
0.93,1.0,0.6594083986669342,9.786058303690082,0.699143410038629,0.20905758829586468,10.4642163216382,0.13885946169326333,0.0009093482286070767,223.02038396331028,0.5,-1.0178998360880605e-15,0.8449236086630708,0.0748647586079076,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.93,0.0,0.7134689999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.083004,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9018967460024732,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0830040000000001e-15,7.620338532738908e-16,8.252857112310366e-16,24.755262619927443,5.796767229931222,1.561142687743172,2.230203839633103e-13,0.1233093705507167,1.9963558939527766,6.991434100386291e-16,0.596949556525095,2.090575882958647e-16,30.493357674298295,0.5650676813684627,0.3034622733275078,0.0010481066205107064,0.0047212216975709535,0.0001054843945184209,253.73597475299997,0.17941688531628489,15.593576771940064
0.9400000000000001,1.0,0.6738451121487031,9.9157958986461,0.7192397421010966,0.21506678562826925,10.762369207761452,0.14454227242868928,0.000956439698304156,225.0691879299835,0.5,-1.0287220160880614e-15,0.8431361966189537,0.07793181469873293,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.9400000000000001,0.0,0.7068019999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.081432,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9054576442444461,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.081432e-15,7.634241143678199e-16,8.255912668490202e-16,24.98267986022817,5.84152852899595,1.5754843155098845,2.2506918792998352e-13,0.1260090359718075,2.0228223633238045,7.192397421010967e-16,0.6048635498174121,2.1506678562826926e-16,30.89762002018125,0.5811679372191184,0.31210870702508214,0.0010910454057822612,0.004914437262575436,0.00011094700500328211,251.36494287399998,0.17806459799152324,15.589776512394243
0.9500000000000001,1.0,0.6883972092603978,10.04381890964381,0.7395989593125605,0.22115459077483443,11.064288492983932,0.15038515156990195,0.0010054348149283558,227.09148318485958,0.5,-1.039528476088062e-15,0.8413623384374704,0.08108545025637726,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.9500000000000001,0.0,0.700135,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.07986,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9090185424864192,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0798600000000002e-15,7.648139665893949e-16,8.25892009961224e-16,25.207154633519416,5.88544821676806,1.589640382294017,2.270914831848596e-13,0.12873027813169438,2.0489390575673374,7.395989593125605e-16,0.6126729534882724,2.2115459077483446e-16,31.296539722450117,0.5974715786211323,0.32086436629653403,0.0011351963035892815,0.005113095153376667,0.00011663043853168929,248.993910995,0.17670609874436174,15.581480166803903
0.96,1.0,0.7030626216243083,10.170101403833291,0.7602176457620097,0.22731998231118936,11.36991892245585,0.15639004747587903,0.001056385828965423,229.08735406622864,0.5,-1.0503192160880628e-15,0.8396020964231944,0.08432672875325826,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.96,0.0,0.693468,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.0782880000000001,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9125794407283921,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0782880000000002e-15,7.662036115882644e-16,8.261881599322865e-16,25.42869630135138,5.928531476192774,1.6036114784636004,2.2908735406622867e-13,0.13147271024374566,2.0747006863819912,7.602176457620097e-16,0.6203761856338308,2.2731998231118936e-16,31.690035974344536,0.6139756218126159,0.3297276487512197,0.0011805742025456157,0.005317261614179888,0.00012254075615998906,246.62287911599998,0.17534143641989386,15.568745426460744
0.97,1.0,0.7178392942856634,10.294622634420339,0.7810921286455037,0.23356186199694004,11.679201317637139,0.16255890721257876,0.0011093461180174803,231.0568839766856,0.5,-1.0610942360880635e-15,0.8378555315567494,0.08765671332920712,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.97,0.0,0.686801,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.076716,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9161403389703652,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.076716e-15,7.675932506885959e-16,8.264799345084222e-16,25.647314121412105,5.970783453308185,1.6173981878367993,2.310568839766856e-13,0.13423594803141906,2.100103017421749,7.810921286455038e-16,0.6279719806996407,2.3356186199694005e-16,32.078044128853776,0.6306768711524054,0.33869683821147706,0.0012271939866088997,0.005527002845227678,0.00012868414969002774,244.251847237,0.17397065801483885,15.551629699263021
0.98,1.0,0.7327251806844342,10.417362001189092,0.8022187652419539,0.2398791405870551,11.992077024894803,0.16889363480034103,0.0011643694757872299,233.00015566895195,0.5,-1.071853536088064e-15,0.8361227046413424,0.09107644415940934,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.98,0.0,0.6801339999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.075144,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9197012372123382,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0751440000000002e-15,7.689830859199691e-16,8.267675509283394e-16,25.863017279253665,6.012209264796953,1.6310010896826637,2.3300015566895197e-13,0.1370196087879892,2.1251418482425746,8.02218765241954e-16,0.6354590820725347,2.398791405870551e-16,32.46049999570521,0.6475721593443193,0.3477702337219493,0.0012750702182317308,0.0057423835832115955,0.00013506685919131866,241.88081535799998,0.17259380891250042,15.530190131823202
0.99,1.0,0.7477182432998338,10.538299828925888,0.823593898167418,0.2462707244520224,12.308487220614976,0.17539609857544677,0.0012215101875750793,234.91725120871143,0.5,-1.0825971160880642e-15,0.834403676165723,0.09458694242956762,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.99,0.0,0.6734669999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.073572,1.2292,-0.1572,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9232621354543112,179.96,112.28,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.073572e-15,7.70373319887693e-16,8.270512257784703e-16,26.07581488416697,6.05281399715133,1.64442075846098,2.3491725120871146e-13,0.13982331149706892,2.149813165100881,8.235938981674181e-16,0.6428362895644791,2.4627072445202243e-16,32.83734226693307,0.6646583099132087,0.3569461293978343,0.0013242171940139468,0.005963467351565191,0.0001416951817587092,239.50978347899996,0.17121093284618558,15.50448360913817
1.0,1.0,0.7628164528440825,10.657416696344853,0.8452138931575522,0.252735526875543,12.628373495594685,0.1820681265734486,0.0012808229001026275,236.8082520198953,0.5,-1.0933249760880645e-15,0.8326985064982968,0.09818920781773216,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.0,0.0,0.6668,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.0721,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9268230336962842,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0721000000000002e-15,7.717641559471165e-16,8.274083515909036e-16,26.28571597420838,6.093171047772714,1.6576577641392671,2.368082520198953e-13,0.14264667668184342,2.17411300605435,8.452138931575523e-16,0.6501024184770361,2.5273552687554304e-16,33.208510425810566,0.681932168762113,0.36622283137224587,0.0013746489094482502,0.006190316303497253,0.0001485754564119048,237.13875159999998,0.1698220719312273,15.474566759792884
1.01,1.0,0.7780180008050549,10.774754852003863,0.8670755126244755,0.2592725797553583,12.9516828859259,0.18891193904332465,0.001342369121238179,238.67311431177345,0.5,-1.1040481811069768e-15,0.8310098312453555,0.10188445286585937,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.01,0.0,0.660133,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.072539,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9275940119316098,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.072539e-15,7.708397433194895e-16,8.267556874601419e-16,26.492715688606854,6.143669360420044,1.6707118001824142,2.3867311431177344e-13,0.14548936615054528,2.198049989808788,8.670755126244755e-16,0.6572600459722356,2.592725797553583e-16,33.57413611884404,0.6993908758399986,0.3755988036918511,0.0014263823401220311,0.006423005927473038,0.00015571481806362877,234.767719721,0.16792272825131907,15.440487899057446
1.02,1.0,0.7933203999813236,10.890354934765085,0.889174141781014,0.2658805031796173,13.278343321169995,0.1959285172704547,0.0014061943948974944,240.51198216722474,0.5,-1.1147757661056368e-15,0.8293400686264463,0.1056732195874357,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.02,0.0,0.653466,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.072978,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9283649901669354,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.072978e-15,7.699302846554363e-16,8.261182569690208e-16,26.696830020561947,6.193537574443788,1.6835838751705732,2.4051198216722474e-13,0.14835091479650753,2.2216324066920774,8.89174141781014e-16,0.6643116510206701,2.6588050317961733e-16,33.934345976728004,0.7170305393431797,0.3850719563139299,0.0014794250742240999,0.006661569587195461,0.00016311854980810935,232.396687842,0.16603067691957427,15.402307488010992
1.03,1.0,0.8087219394177999,11.004196795496929,0.9115068685702077,0.27255842638619,13.608307036690343,0.2031199355183774,0.001472358532303072,242.32487154551444,0.5,-1.1255077410720551e-15,0.8276891917307183,0.1095566415971464,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.03,0.0,0.6467989999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.073417,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9291359684022611,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0734170000000001e-15,7.690357986948057e-16,8.254960999275824e-16,26.898060741552104,6.242775279354516,1.696274100818601,2.4232487154551444e-13,0.15123100267112857,2.244856146281373,9.115068685702078e-16,0.6712560045253126,2.7255842638619e-16,34.28907721476843,0.7348485799812785,0.39464090406401997,0.0015337929823600496,0.006906077807624832,0.00017079358974715636,230.02565596299996,0.1641458232348005,15.360077489895184
1.04,1.0,0.8242205954842264,11.11626487264445,0.9340700361930848,0.27930525592048167,13.94151543200936,0.2104879187940709,0.0015409194142943102,244.1118604119508,0.5,-1.1362441060271097e-15,0.8260571284555782,0.11353566434671501,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.04,0.0,0.6401319999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.073856,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9299069466375867,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.073856e-15,7.681562620703395e-16,8.248892109618065e-16,27.096416505726538,6.29138366338886,1.7087830228836556,2.4411186041195084e-13,0.15412925135555033,2.2677180340194676,9.340700361930849e-16,0.6780921572313114,2.7930525592048167e-16,34.63828134316011,0.7528418333285055,0.4043039475282715,0.0015894993008540102,0.007156589238998411,0.00017874665205813999,227.65462408399998,0.16226806343603145,15.313853716063843
1.05,1.0,0.8398143768730801,11.226545239138757,0.956859987352367,0.2861198981788944,14.277909992110976,0.21803413146067824,0.0016119349546376272,245.87302521169926,0.5,-1.1469848609669684e-15,0.8244438086820106,0.11761120074613225,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.05,0.0,0.633465,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.074295,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9306779248729125,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.074295e-15,7.672916530384941e-16,8.24297586400989e-16,27.291905798498618,6.339363878875258,1.721111176481895,2.458730252116993e-13,0.157045288475266,2.290215228784306,9.56859987352367e-16,0.6848192595874641,2.861198981788944e-16,34.98191496515636,0.7710071395739927,0.4140593897712183,0.0016465568104458515,0.00741316046966306,0.00018698445473796477,225.283592205,0.1603972943073698,15.263691679741447
1.06,1.0,0.8555013023252639,11.335024666296626,0.9798730565847599,0.2930012571160315,14.617432112630066,0.22576021466645424,0.0016854632281818893,247.60844182405208,0.5,-1.157730005886807e-15,0.8228491630680476,0.12178415129830579,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.06,0.0,0.626798,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.074734,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.931448903108238,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.074734e-15,7.664419503632647e-16,8.237212230817129e-16,27.484537042469782,6.38671706676794,1.7332590927683647,2.476084418240521e-13,0.15997874353482436,2.3123450319245116,9.7987305658476e-16,0.6914365046440941,2.930012571160315e-16,35.319936860180285,0.7893413340820236,0.42390553126627195,0.001704978118176281,0.007675847298659445,0.00019551373446909917,222.91256032599998,0.15853341292925185,15.209646659606356
1.07,1.0,0.8712794000201004,11.44169100345143,1.003105554584752,0.2999482295572056,14.960022877014893,0.23366777515898793,0.0017615628113423017,249.3181854157645,0.5,-1.1684795407860605e-15,0.8212731233768699,0.12605539821038425,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.07,0.0,0.6201309999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.075173,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9322198813435637,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.075173e-15,7.656071336250437e-16,8.231601186810389e-16,27.674318581149862,6.433444352832571,1.7452272979103516,2.493181854157645e-13,0.16292924780375878,2.3341049647040917,1.0031055545847522e-15,0.6979431512105372,2.9994822955720566e-16,35.652309166754655,0.8078412353588043,0.4338406634334319,0.0017647755749453796,0.00794470435540559,0.000204341286115707,220.54152844699996,0.15667631673607052,15.151773692726216
1.08,1.0,0.8871467735928259,11.546538616325781,1.0265536816468617,0.3069596793159737,15.30562201162074,0.2417582032065457,0.0018402942224861653,251.00232730369584,0.5,-1.1792334654987368e-15,0.8197156275728376,0.13042570814244914,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.08,0.0,0.6134639999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.075612,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9329908595788893,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0756120000000002e-15,7.647871879794305e-16,8.226142768369311e-16,27.86125833071024,6.47954676661879,1.7570162911258709,2.5100232730369586e-13,0.16589644666185843,2.3554938777304595,1.0265536816468617e-15,0.7043388555958726,3.069596793159737e-16,35.97901432847114,0.8265035886275199,0.44386303833700147,0.0018259599139942879,0.008219778909022554,0.0002134741298083952,218.17049656799998,0.15482590447058237,15.090127388269376
1.09,1.0,0.9031014015322087,11.649551510828982,1.0502138041090752,0.31403451985614533,15.654171251122655,0.25003323583274195,0.0019217152165760514,252.66094474804981,0.5,-1.1899917801845608e-15,0.8181766039362098,0.13489603295561792,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.09,0.0,0.6067969999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.076051,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.933761837814215,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0760510000000002e-15,7.639820893480683e-16,8.220836912250784e-16,28.04536486703353,6.525025494170011,1.7686266132363488,2.5266094474804985e-13,0.16887996208652303,2.376508508209112,1.0502138041090752e-15,0.7106226421605678,3.1403451985614537e-16,36.30000250774311,0.8453252475606233,0.453970966282557,0.0018885444613786508,0.008501130018313227,0.00022291896512282198,215.79946468899996,0.15298207315714613,15.024762522447672
1.1,1.0,0.9191412715821761,11.75071463989466,1.074082269140454,0.32117165890964583,16.00561208375034,0.25849457945627585,0.0020058839376591374,254.29411439105147,0.5,-1.200754484999907e-15,0.8166559817060568,0.13946730821452055,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,1.1,0.0,0.6001299999999999,-0.6667,1.3335,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.07649,1.0282,0.0439,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9345328160495405,267.93,24.31,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.07649e-15,7.631918143274635e-16,8.21568356205371e-16,28.226646697406714,6.569881708819752,1.7800588007373603,2.542941143910515e-13,0.17187941778586693,2.3971457865385104,1.074082269140454e-15,0.7167935930335743,3.2117165890964587e-16,36.61522681791176,0.8643030525225183,0.4641627504287599,0.0019525423150032878,0.008788815701513379,0.00023268253676845995,213.42843280999998,0.15114472016567237,14.955733633211166
