_1_task1,x_1_task1,y_2_task1,z_3_task1
756.8000000000001,587927.423318353,1550576.9242369302,950846401.4487145
757.6,583248.2418190718,1538250.0048988522,951167918.9437398
758.4000000000001,578606.2506450916,1526020.8343510772,951487427.0654684
759.2,574001.1541238164,1513888.6394057858,951804937.3413739
760.0,569432.6606300207,1501852.6570083364,952120461.2876285
760.8000000000001,564900.5022946128,1489912.1812494744,952434010.905347
761.6,560404.3725944564,1478066.41448763,952745597.1114936
762.4000000000001,555943.985741521,1466314.609016361,953055231.23311
763.2,551519.058171943,1454656.0229057088,953362924.542313
764.0,547129.3085252034,1443089.9199506403,953668688.2563283
764.8000000000001,542774.4576233126,1431615.5696195054,953972533.5375252
765.6,538454.2284499942,1420232.247002497,954274471.4934497
766.4000000000001,534168.3461298633,1408939.2327600918,954574513.1768602
767.2,529916.537907613,1397735.813071516,954872669.5857605
768.0,525698.5331271938,1386621.27958319,955168951.6634347
768.8000000000001,521514.063210997,1375594.9293571839,955463370.2984811
769.6,517362.8616390387,1364656.0648196773,955755936.3248464
770.4000000000001,513244.6639281385,1353803.9937094015,956046660.5218601
771.2,509159.2076111064,1343038.0290261046,956335553.6142683
772.0,505106.24309967575,1332357.5129043648,956622626.5472301
772.8000000000001,501085.51383790735,1321761.772979743,956907889.9854829
773.6,497096.75680231204,1311250.123482402,957191354.3265376
774.4000000000001,493139.718245814,1300821.899840712,957473030.0989864
775.2,489214.1463966223,1290476.4426256611,957752927.7786103
776.0,485319.79143941635,1280213.097503707,958031057.7884647
776.8000000000001,481456.4054965356,1270031.2151896467,958307430.4989636
777.6,477623.7426091704,1259930.1513994844,958582056.227965
778.4000000000001,473821.5587185465,1249909.2668032846,958854945.2408558
779.2,470049.61164711835,1239967.9269780489,959126107.750636
780.0,466307.6610797538,1230105.502360568,959395553.9180046
780.8000000000001,462595.46854492463,1220321.368200291,959663293.8514438
781.6,458912.79739589663,1210614.9045121935,959929337.6073039
782.4000000000001,455259.4127919147,1200985.4960296315,960193695.1898886
783.2,451635.0824729778,1191432.5338809188,960456376.5674129
784.0,448039.59170332947,1181955.4480411096,960717391.9713662
784.8000000000001,444472.6987801503,1172553.6106882219,960976751.0070522
785.6,440934.17662566266,1163226.426537237,961234463.4859805
786.4000000000001,437423.7999284703,1153973.3049041242,961490539.1691283
787.2,433941.3451265037,1144793.659662521,961744987.7670591
788.0,430486.59038995724,1135686.9092003936,961997818.9400433
788.8000000000001,427059.3156042322,1126652.4763767114,962249042.2981783
789.6,423659.30235287885,1117689.7884781207,962498667.4015077
790.4000000000001,420286.3339005342,1108798.277175605,962746703.7601422
791.2,416940.1951758669,1099977.3784811667,962993160.8343784
792.0,413620.67275451485,1091226.5327044867,963238048.0348198
792.8000000000001,410327.55484202784,1082545.1844095995,963481374.7224965
793.6,407060.63125680975,1073932.782371566,963723150.2089845
794.4000000000001,403819.6934130565,1065388.7795331352,963963383.7565262
795.2,400604.5432942902,1056912.6541666144,964202084.696216
796.0,397414.9779925659,1048503.87340497,964439262.2253109
796.8000000000001,394250.78758909623,1040161.8882399811,964674925.3797425
797.6,391111.7704623422,1031886.1696247803,964909083.2354891
798.4000000000001,387997.7265564445,1023676.192593692,965141744.8205193
799.2,384908.45736591617,1015531.4362230352,965372919.1149356
800.0,381843.7659203289,1007451.3835919086,965602615.0511168
