Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,a,b,c,d,e,f,h,i,j,k,ld,lmax,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
8.02,0.03556805865671677,0.13407014565826372,0.20895704316862412,0.059247792608275514,0.03958904895689937,2.1256808336454553,0.0071894967774478015,0.00032167880971389917,0.006805654585671458,0.009901215509540897,1.2987879714063113,3.431394389857075,7.327268556722024,1.5372192719798212,1.4330798006423515,8.090994904002297,17.19376143413128,1.0027707509183061,21.907973002095634,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.07883272297248252,0.0693526358104982,0.09285698288291346,0.9134517688100687,0.8312520134291036,0.010937833118937288,0.08538170518843426,8.803542652701847,8.660073497244849,1.8539823888397777,66.49339837810322,65.32040100260983,0.6140956748060342,0.37773463429988546,0.5114951771883023,0.36994714280307883,9.90602081396019,45.28755580601592,36.436986450683946,0.9346999947553954,8.246850829349453,0.18426930429903152,0.4746333767264867,6.020836142663693,615.2649979112405,611.7341393402162,2.9576382444110645,4.096641425987246,0.5,0.00982018900315369,0.0,0.00347556536622992,0.007191233442908462,0.38961958421422077,1.4556530918134603,1.0679420508234767,0.006489414170411138,0.5395248621567091,8.390503384361805e-06,6.309047343448886e-05,0.0004929084401246077,0.18515973790574616,0.18542073975207743,0.001037258646290717,6.066680793818863e-06
8.03,0.03556531266003875,0.134165278494733,0.20892556106950314,0.059201994346756416,0.03955192135267845,2.1241626551858466,0.007186662203554294,0.0003211323214167452,0.006802982858314214,0.014779045926847157,1.2996148428921785,3.4328124253423686,7.335063526292285,1.5384304923174248,1.4344964557443936,8.09705399489463,17.189047316616154,0.9998711036821628,21.902270718165447,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.07894784675636024,0.06940134628835681,0.09292287188545208,0.913381246672583,0.8311267744905905,0.01093698965586944,0.08536892101913816,8.801231263532067,8.661095520881055,1.8547485534124817,66.53573130412941,65.38989081783784,0.6144723282014524,0.37809049217059376,0.5120588119927735,0.37028075591383547,9.915813300687546,45.32323920501595,36.464272960608476,0.9353559246343452,8.25086745682984,0.18380847107000162,0.47337009348644,6.003426080728442,615.0963069872557,611.5749150362619,2.9571430258167815,4.096109104350659,0.5,0.014599243518137343,0.0,0.0034746433176574614,0.007184494523218983,0.38925418918452026,1.4545278789060236,1.0671793179653692,0.006484406883870208,0.5391703289447252,8.385589873493802e-06,6.298329485966235e-05,0.0004920710561068786,0.185086735722778,0.1853479482730566,0.001036849803630121,6.064299917163577e-06
8.040000000000001,0.03556268693256902,0.1342610760689483,0.2088947546134045,0.05915621708943598,0.03951485196385896,2.122644400324282,0.007183825457241133,0.00032058685530503294,0.006800309051188561,0.019609508497756827,1.3006459635583527,3.4341970574567706,7.342654012199679,1.5396490678761792,1.43591532309676,8.103156853651582,17.18425970010085,0.996979543684523,21.89647843212147,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.07906343093586049,0.06945039641933651,0.09298922128535358,0.913313813264851,0.8310042233275845,0.01093618313466952,0.08535641119010473,8.798881248980775,8.662092887721101,1.855496670143893,66.5885210733152,65.45755772255647,0.6149419958399811,0.37843693173236137,0.512607526131969,0.37061483203802625,9.925621079374045,45.35913929397975,36.49175657473453,0.936015723712205,8.254910974483977,0.18336127514449121,0.47210975300947283,5.986064576190613,614.9249859603487,611.4131776122846,2.9566399778991395,4.095568238677997,0.5,0.01929421674179369,0.0,0.0034737411596027124,0.007177766160300436,0.38888936708751437,1.4534031820486437,1.0664165467229192,0.006479401879903191,0.5388157373782241,8.380783881618183e-06,6.287631674634595e-05,0.0004912352383839019,0.1850136775908796,0.18527510013053747,0.001036440647542877,6.061917186560213e-06
8.05,0.03556018169938852,0.13435753958426025,0.20886462506729297,0.05911046099841228,0.0394778408838232,2.121126075184744,0.007180986549690739,0.0003200424104507326,0.006797633171908474,0.024393432147472027,1.3017892979636343,3.4355481446278344,7.350131249297028,1.540874922379133,1.4373362868447765,8.109303398060657,17.179399929756464,0.9940961461834892,21.89059545028377,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.0791794753326736,0.06949978680474928,0.09305603191605864,0.9132494743673562,0.8308843649801981,0.010935413624492657,0.08534417621732573,8.796492232846484,8.663065537967412,1.8562266625424189,66.64705579319521,65.52421504810822,0.6154627440947672,0.37877812226351815,0.5131479231877841,0.37094934364829696,9.935443349185833,45.39525382573492,36.519436922826365,0.9366793486592867,8.258981283725241,0.1829222385009331,0.4708523925868198,5.968752080914906,614.7510829663912,611.2489076987287,2.9561292369852232,4.095018757434224,0.5,0.023907444950620048,0.0,0.0034728589225100047,0.007171048371148211,0.3885251188422344,1.4522790052238914,1.0656537401728152,0.006474399176252027,0.5384610888746587,8.376085471043048e-06,6.276953891259904e-05,0.0004904009855336575,0.18494056379804524,0.18520219553196357,0.0010360311796416672,6.0595326087925e-06
8.06,0.035557797185830964,0.13445467023582172,0.2088351737005129,0.05906472623575436,0.03944088820610033,2.11960768588674,0.007178145491434726,0.0003194989859282022,0.006794955228710648,0.029131622884561136,1.3029944582514406,3.436865543242518,7.357545106631492,1.5421079906912236,1.438759280704296,8.115493530096181,17.174468855494833,0.99122094533839,21.8846215768213,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.0792959796609941,0.06954951804157129,0.09312330460533012,0.9131882357670736,0.8307672044980104,0.010934681194570802,0.08533221661773002,8.794064039206358,8.664013409504184,1.8569384530139326,66.70875578186988,65.59030736208776,0.616011615543557,0.3791163421712458,0.5136836117557224,0.3712842749024364,9.945279651940375,45.43158088135693,36.54731356343514,0.9373467621935884,8.2630782753625,0.18248837430907305,0.4695980316283341,5.951488800000761,614.5746284187982,611.0820998274235,2.9556108873810674,4.094460635423223,0.5,0.02844117489991272,0.0,0.003471996637022943,0.007164341172784385,0.38816144536915703,1.4511553524136251,1.064890901389498,0.006469398790655666,0.5381063848510863,8.371494707151815e-06,6.266296117694925e-05,0.0004895682961377842,0.18486739461550822,0.18512923470174447,0.0010356214014453089,6.057146191199105e-06
8.07,0.03555553361745651,0.13455246920946334,0.2088064017847837,0.05901901296350175,0.039403994024370455,2.1180892385452785,0.007175302292618808,0.00031895658081423326,0.006792275230190083,0.033824864314606094,1.304233574260072,3.4381491091850145,7.364923087607351,1.543348217690115,1.4401842651425116,8.12172713970184,17.16946706738068,0.988353953170037,21.87855687649412,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.07941294355204923,0.06959959072186701,0.09319104017447431,0.9131301032567946,0.8306527469400481,0.010933985914204624,0.08532053290918126,8.791596596534003,8.66493643899654,1.8576319636926633,66.77219418460577,65.65607984909325,0.6165759127525996,0.379452847759886,0.5142165815102271,0.371619616263699,9.955129714371097,45.468118836903166,36.575386000933264,0.9380179324648882,8.267201832132725,0.18205803789441272,0.46834667989861767,5.934274805623536,614.3956434325637,610.9127558066576,2.9550849860718733,4.093893871673853,0.5,0.03289756784085811,0.0,0.0034711543339851665,0.0071576445822584545,0.38779834759024423,1.450032227598978,1.064128033445148,0.006464400740850022,0.537751626724163,8.367011658416421e-06,6.255658335840115e-05,0.0004887371687816496,0.18479417030456333,0.18505621787405183,0.0010352113144169593,6.054757941437997e-06
8.08,0.03555339121998854,0.1346509376815133,0.2087783105938817,0.05897332134364958,0.039367158432447515,2.116570739270544,0.007172456963163362,0.0003184151941880185,0.006789593185139744,0.03847391968830921,1.3054908100791318,3.439398698573781,7.372280742403611,1.544595555936524,1.441611214883129,8.128004108513888,17.164395019547833,0.9854951699137164,21.87240154975974,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.07953036657830014,0.0696500054326965,0.0932592394382161,0.9130750826335016,0.8305409973735207,0.010933327852744092,0.08530912561034859,8.78908988719306,8.66583456241042,1.858307116839414,66.83656025821627,65.72167113430547,0.6171484215321201,0.3797883491766779,0.5147479570637158,0.371955361555707,9.964993361758141,45.504866294779156,36.60365370228145,0.938692831789894,8.271351831186795,0.18163029997485217,0.46709834201666944,5.917110099195936,614.2141442585036,610.7408812337862,2.954551575726773,4.093318477796669,0.5,0.03727870477691648,0.0,0.0034703320444319486,0.007150958616644234,0.38743582642877544,1.4489096347599921,1.0633651394095214,0.006459405044566341,0.537396815910067,8.36263639636188e-06,6.245040527643006e-05,0.0004879076020543007,0.18472089112070186,0.18498314528845083,0.0010348009199872756,6.05236786734357e-06
8.09,0.03555137021928974,0.13475007681815168,0.20875090140362013,0.05892765153814596,0.039330381524282684,2.1150521941677485,0.007169609512841897,0.00031787482513123645,0.006786909102471594,0.04307953229182282,1.3067574204680892,3.440614168148746,7.379626578032673,1.5458499642409507,1.4430401130139254,8.134324311994183,17.159253087728537,0.9826445888523826,21.866155874740457,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.07964824826730457,0.06970076275578478,0.09332790320425186,0.9130231796977551,0.8304319608737413,0.010932707079581118,0.0852979952406984,8.78654392398449,8.66670771527943,1.8589638350507676,66.90140627699452,65.78715705518788,0.6177251582304886,0.3801232348638054,0.5152783534815367,0.3722915065734767,9.974870477197458,45.54182204151338,36.632116106634605,0.9393714358735465,8.275528145517107,0.18120465082736703,0.4658530195560413,5.899994640387476,614.0301443418955,610.5664838747903,2.9540106907363404,4.09273447257495,0.5,0.04158658992227012,0.0,0.0034695297995905234,0.007144283293040475,0.38707388280938043,1.4477875778755542,1.0626022223498768,0.006454411719530912,0.5370419538244644,8.35836899557752e-06,6.234442675099871e-05,0.0004870795945485936,0.1846475573156328,0.18491001718774885,0.0010343902195657324,6.049975976856266e-06
8.1,0.035549470841341184,0.13484988777417753,0.20872417549194158,0.058882003708889206,0.039293663393978,2.1135336093367827,0.007166759951338523,0.0003173354727282815,0.006784222991157238,0.04764242476438656,1.3080282792292521,3.4417953756005106,7.386965506388003,1.5471114062493725,1.4444709468362782,8.140687621397726,17.154041608738847,0.9798021997860958,21.85982016730232,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.07976658811453405,0.06975186326689027,0.09339703227239536,0.912974400253156,0.8303256425244928,0.010932123664143124,0.08528714232053149,8.783958733978753,8.667555832929141,1.8596020414369558,66.9664697975604,65.85258139979713,0.6183037880332102,0.3804577290669493,0.5158081257595549,0.37262804810557637,9.98476097291109,45.57898500609089,36.66077263420252,0.940053723041351,8.279730645271593,0.18078079461840046,0.4646107125546276,5.882928367955676,613.8436557354327,610.389572549566,2.953462361359255,4.092141878241331,0.5,0.045823152998392486,0.0,0.003468747630883712,0.007137618628573333,0.3867125176581739,1.446666060923328,1.0618392853307996,0.006449420783464772,0.5366870418824269,8.35420953374581e-06,6.223864760260213e-05,0.00048625314486154574,0.1845741691387626,0.18483683381637808,0.0010339792145489116,6.047582277969681e-06
8.11,0.035547693312228505,0.1349503716938582,0.2086981341387395,0.0588363780177316,0.03925700413577531,2.112014990872613,0.007163908288253548,0.00031679713606606733,0.0067815348602245475,0.052163300845143895,1.309301746055681,3.4429421794833113,7.394298976539791,1.5483798499205974,1.4459037077125116,8.147093904226109,17.148760881513763,0.9769679891736307,21.853394780124127,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.0798853855862953,0.06980330753623959,0.09346662743516619,0.91292875010599,0.8302220474173196,0.010931577675888801,0.08527656737091051,8.78133435821828,8.668378850402073,1.860221659574833,67.03166684193968,65.91795708615928,0.6188835637679154,0.38079189805167757,0.5163373786781952,0.37296498389737076,9.994664789191965,45.616354244555744,36.68962268829186,0.9407396739546372,8.28395919806446,0.18035863832599527,0.4633714195731503,5.865911200596313,613.6546891362648,610.2101571059279,2.9529066138275035,4.091540720396766,0.5,0.04999025364497084,0.0,0.0034679855699256187,0.0071309646403943695,0.3863517319026463,1.445545087879846,1.0610763314144007,0.006444432254084107,0.5363320814985242,8.350158091629224e-06,6.213306765222931e-05,0.000485428251594035,0.18450072683733953,0.18476359542030382,0.0010335679063213084,6.0451867787275635e-06
8.120000000000001,0.0355460378581116,0.13505152971030576,0.20867277862582634,0.05879077462647909,0.03922040384406262,2.110496344865193,0.007161054533153634,0.0003162598142341296,0.0067788447187070375,0.056642845881634235,1.31057682642193,3.4440544394318238,7.40162779557842,1.549655265877975,1.4473383876737222,8.153543026283133,17.143411198794837,0.9741419429707395,21.846880070711997,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.08000464013313838,0.069855096128208,0.09353668947735777,0.9128862350644504,0.8301211806513997,0.010931069184298784,0.08526627091364686,8.77867083870086,8.669176702600767,1.8608226136250143,67.09694649391034,65.98329130924294,0.6194640324512761,0.38112577877939496,0.5168661706048407,0.3733023118526771,10.004581870955837,45.65392889145126,36.71866566456346,0.9414292707175235,8.288213670342708,0.1799381268559548,0.4621351389337776,5.8489430539849145,613.4632550199142,610.0282475264839,2.9523434736786025,4.0909310250228,0.5,0.05408968449605406,0.0,0.0034672436485216293,0.007124321345681696,0.3859915264717267,1.444424662720502,1.060313363660273,0.006439446149100224,0.5359770740868031,8.346214753080102e-06,6.202768672138327e-05,0.0004846049133509568,0.18442723065774533,0.18469030224564512,0.0010331562962625665,6.042789487178696e-06
8.13,0.03554450470519292,0.1351533629454227,0.2086481102368135,0.05874519369689264,0.03918386261337553,2.10897767739953,0.007158198695590595,0.0003157235063246463,0.006776152575625444,0.061081728037252085,1.3118523268253692,3.4451320161947447,7.408952967682309,1.5509376261850238,1.4487749784401829,8.160034852991036,17.13799285570832,0.971324047158308,21.840276392756362,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.08012435119845043,0.06990722960129168,0.09360721917599978,0.9128468609378235,0.8300230473330679,0.01093059825886592,0.08525625347125153,8.775968214860926,8.669949324299118,1.8614048283500206,67.16224765031501,66.04859302099747,0.6200446506569385,0.38145941715339443,0.5173945740678778,0.37364002980336536,10.01451216096992,45.69170812374913,36.74790095695983,0.9421224962139673,8.292493928260862,0.17951919452010284,0.4609018689508528,5.832023843947913,613.2693639472376,609.8438536872966,2.951772966659,4.09031281767417,0.5,0.05812317474362558,0.0,0.003466521898665827,0.007117688761640239,0.38563190229579664,1.4433047894195856,1.059550385125524,0.0064344624862197,0.5356220210608024,8.342379605036914e-06,6.192250463208504e-05,0.0004837831287412555,0.1843536808459793,0.18461695453817278,0.0010327443857501889,6.040390411360479e-06
8.14,0.03554309407973209,0.13525587251015198,0.20862413025713267,0.058699635390688204,0.03914738053839544,2.107458994555695,0.007155340785073869,0.0003151882114324102,0.00677345844001526,0.06548059794634987,1.3131283894584513,3.4461747715186775,7.4162741698234464,1.552226905256692,1.4502134732193377,8.166569248266175,17.132506132738172,0.9685142865934796,21.833584113312714,13.4334,3.2016,9.041,6.8248,13.0594,0.6926,25.6818,3.9781,9.4099,30.5639,13.7795,33.514,11.6086,16.6598,13.4112,12.1232,1.3722,0.5403,6.9124,29.4607,4.5034,8.5523,12.528,23.5996,15.0626,1.7832,7.4615,1.5987,16.489,5.9504,11.5688,51.1965,8.9147,7.2129,9.5754,34.2078,1.1032,2.2006,56.7596,2.4751,20.5277,4.2193,14.9114,6.0042,35.7842,27.9229,7.5959,26.9638,8.1796,21.8348,0.5,1.2,1.0,1.2,0.2778,0.9187,11.0924,20.3795,9.3186,51.261,9.8416,24.5689,0.5024,3.6143,32.939,6.7455,24.451,0.1031,5.8418,1.9234,9.8065,1.5323,25.7542,27.2451,3.7484,25.9739,0.0193,21.6441,6.274,3.5262,1.2497,4.2126,1.4509,1.3058,2.4146,2.1349,1.4176,2.0074,1.7615,3.8877,0.0,1.0,24.0,1.0,1.0,0.0,0.08024451821112946,0.0699597085082353,0.09367821730053126,0.9128106335368636,0.8299276525758995,0.010930164969099734,0.08524651556694379,8.7732265306285,8.67069665004643,1.8619682290515414,67.2275775909096,66.11385934172507,0.6206254830683894,0.3817927986056775,0.5179225658234596,0.373978135931993,10.024455612281349,45.72969118769582,36.77732795264189,0.9428193345996929,8.296799836944992,0.1791018519629698,0.4596716074277916,5.81515347956457,613.0730259551293,609.6569858376196,2.951195116931782,4.089686125088559,0.5,0.0620923921418755,0.0,0.0034658203525425543,0.007111066905501416,0.38527286030667257,1.4421854719502794,1.0587873988647811,0.006429481283144374,0.5352669238335551,8.338652737542726e-06,6.181752120686824e-05,0.00048296289637788216,0.18428007764694945,0.18454355254405977,0.001032332176155568,6.037989559323474e-06
