Time,G3P,PYR,ATP,NADHm,NADHc,Vm,Cam,ai,am,Ao,ATP_init,Cac_init,Cam_init,CaR,Cmit,F,fi,fm,G3P_init,Glu,hCa,hgl,hp,kACa,KAD,kat,kATP,kATPCa,kbt,kCaA,KCaj,KCam,KgNc,kgpd,Klnc,klp,Kmadp,KmATP,Kmg3p,Kmgl,KmLD,KmNh,Kmph,Kmpyr,knadhc,knadhm,KNaj,KpCam,KPNm,KTNc,KTNm,NADHc_init,NADHm_init,Nam,Ni,Ntc,Ntm,PCa,Plb,Plr,PYR_init,Tnadh,Tv,u1,u2,Vi,Vm_init,Vme,Vmglu,Vmgpd,Vmldh,Vmmit,Vmnc,Vmpdh,Vmph,ZCa,ACa,AD,ADP,AT,Cac,DelJNCa,FDe,FLNADc,FNADc,FPCa,FPNAD,FPYR,FTe,JGlu,Jgpd,Jhl,Jhres,JLDH,JNCa,JO2,Jph,JPYR,Jtnadh,Juni,MgADP,NADc,NADm,ID,compartment
4.87,29.50300399385593,10.497441084528031,3699.767919258198,58.864865727084,10.34840308112042,103.4761256780212,0.20002974733365078,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024882321533856,0.4053560085098774,300.23208074180184,0.1288414383175742,0.10393603436475689,3.2872686112936598,0.019244022966373175,0.00517420154056021,0.7222651611170487,0.4616838643518466,0.30989672655761685,0.18099834903454787,0.9063825145328199,0.005392791041919235,0.06424578236604452,0.05634483463494934,0.3837338103717504,0.0011238263236960943,0.0008004902043823977,0.038373381037175046,0.2935088627972481,0.007768864618677005,0.024712733720989907,0.0010975578599836321,16.512764440799103,1989.6515969188795,2141.135134272916,12.323026607006668,1.0
4.88,29.501992378710693,10.498457845831735,3699.7675762666136,58.88013218758534,10.349117430726716,103.48185355365848,0.2000298092241961,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024883437483074,0.4053565592539855,300.23242373338644,0.12889114966556336,0.10393596935184979,3.2872686240293243,0.01924891778792152,0.005174558715363357,0.7222790797266143,0.46168387131478333,0.3098397475189525,0.18101270681607,0.9063729458651295,0.005392790982398632,0.06424386056317645,0.05635467894909673,0.38382736304339066,0.0011239930555759288,0.0008005367232643984,0.03838273630433907,0.2936225539389749,0.007768052472252142,0.024711131145086048,0.001097617954056638,16.512783305336253,1989.6508825692733,2141.1198678124147,12.32301138651199,1.0
4.89,29.500980799924328,10.49947458363923,3699.7672337708395,58.89538844716868,10.349831770393337,103.48757582070037,0.20002987111756618,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024884553482806,0.40535710920157697,300.23276622916046,0.128940825906002,0.1039359044332748,3.287268636780702,0.019253809289982483,0.005174915885196668,0.7222929967575487,0.4616838782780329,0.30978282666992846,0.1810270637624185,0.906363385671475,0.005392790922964058,0.06424193881253513,0.05636451534136153,0.38392085105311125,0.0011241597934975797,0.0008005831971073395,0.03839208510531113,0.29373616487202153,0.007767241522353063,0.02470953014387466,0.00109767798952702,16.512802142603825,1989.6501682296066,2141.104611552831,12.322996188053958,1.0
4.9,29.499969257495852,10.500491297928376,3699.766891770523,58.91063451560293,10.35054610009035,103.49329248326747,0.20002993301375813,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024885669533002,0.4053576583532199,300.2331082294768,0.12899046703556735,0.1039358396089635,3.2872686495477814,0.019258697475786762,0.005175273050045174,0.7223069122095337,0.46168388524159504,0.30972596392313645,0.1810414198733421,0.9063538339474768,0.005392790863615455,0.06424001711412039,0.05637434381408049,0.3840142744683064,0.001124326537454904,0.0008006296259437955,0.038401427446830644,0.29384969558819973,0.0077664317671441415,0.02470793071541262,0.0010977379664380837,16.512820952621222,1989.6494538999098,2141.089365484397,12.322981011616765,1.0
4.91,29.498957751424282,10.501507988677064,3699.766550265313,58.92587040264826,10.351260419787845,103.49900354549614,0.20002999491276904,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024886785633606,0.4053582067094804,300.23344973468693,0.12904007305114545,0.10393577487884771,3.28726866233055,0.01926358234856205,0.005175630209893922,0.7223208260822513,0.46168389220546935,0.3096691591913295,0.18105577514859006,0.9063442906887251,0.00539279080435276,0.06423809546793202,0.05638416436962565,0.38410763335628895,0.0011244932874417645,0.0008006760098064718,0.0384107633356289,0.29396314607979684,0.007765623204793094,0.024706332857759413,0.0010977978848333032,16.51283973540778,1989.6487395802121,2141.0741295973517,12.322965857184657,1.0
4.92,29.497946281708632,10.502524655863208,3699.766209254856,58.94109611805606,10.351974729455947,103.5047090115386,0.20003005681459599,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024887901784569,0.4053587542709267,300.2337907451438,0.12908964394983205,0.10393571024285905,3.287268675128997,0.019268463911533033,0.0051759873647279735,0.7223347383753841,0.46168389916965547,0.3096124123874213,0.18107012958791194,0.9063347558907792,0.005392790745175909,0.06423617387396983,0.05639397701040453,0.3842009277842907,0.0011246600434520267,0.0008007223487282046,0.038420092778429074,0.29407651633958126,0.007764815833470953,0.02470473656897707,0.0010978577447563187,16.512858490982907,1989.6480252705442,2141.058903881944,12.32295072474183,1.0
4.93,29.496934848347916,10.50354129946475,3699.7658687388007,58.95631167156897,10.352689029064798,103.5104088855629,0.2000301187192361,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024889017985837,0.40535930103812595,300.2341312611993,0.12913917972893282,0.10393564570092924,3.2872686879431097,0.0192733421679214,0.0051763445145324,0.7223486490886161,0.46168390613415317,0.30955572342448623,0.18108448319105777,0.9063252295491665,0.005392790686084845,0.06423425233223364,0.05640378173886001,0.38429415781946186,0.0011248268054795596,0.0008007686427419569,0.03842941578194619,0.29418980636080017,0.007764009651352073,0.024703141847130294,0.0010979175462509398,16.51287721936596,1989.6473109709352,2141.043688328431,12.322935614272511,1.0
4.94,29.495923451341156,10.504557919459653,3699.7655287167936,58.97151707292087,10.353403318584576,103.5161031717529,0.20003018062668643,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024890134237357,0.4053598470116462,300.2344712832064,0.12918868038596285,0.1039355812529899,3.287268700772877,0.019278217120945844,0.005176701659292287,0.7223625582216311,0.46168391309896195,0.30949909221575866,0.18109883595777795,0.9063157116593846,0.005392790627079507,0.06423233084272328,0.0564135785574705,0.38438732352887167,0.001124993573518237,0.0008008148918808231,0.03843873235288717,0.2943030161371799,0.0077632046566141165,0.024701548690286332,0.0010979772893611407,16.51289592057635,1989.6465966814155,2141.028482927079,12.322920525760892,1.0
4.95,29.494912090687365,10.50557451582591,3699.765189188482,58.986712331836884,10.354117597985478,103.52179187430832,0.20003024253694413,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024891250539078,0.4053603921920558,300.23481081151795,0.12923814591864732,0.10393551689897264,3.287268713618287,0.019283088773822055,0.00517705879899274,0.722376465774114,0.4616839200640817,0.3094425186746329,0.1811131878878232,0.9063062022168995,0.005392790568159832,0.06423040940543853,0.05642336746874981,0.3844804249795079,0.0011251603475619367,0.0008008610961780237,0.03844804249795079,0.2944161456629275,0.007762400847438051,0.024699957096515034,0.0010980369741310635,16.512914594633486,1989.6458824020144,2141.0132876681632,12.322905459191167,1.0
4.96,29.493900766385554,10.506591088541535,3699.7648501535127,59.00189745803338,10.354831867237731,103.52747499744468,0.20003030445000627,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024892366890947,0.4053609365799239,300.2351498464873,0.12928757632492144,0.10393545263880895,3.2872687264793288,0.019287957129762726,0.005177415933618866,0.7223903717457504,0.461683927029512,0.30938600271466254,0.18112753898094489,0.906296701217147,0.0053927905093257575,0.06422848802037924,0.05643314847524729,0.38457346223827765,0.0011253271276045393,0.0008009072556669136,0.038457346223827765,0.29452919493273033,0.007761598222008143,0.02469836706388883,0.0010980966006050165,16.5129332415568,1989.6451681327624,2140.9981025419665,12.322890414547508,1.0
4.97,29.492889478434744,10.507607637584575,3699.764511611533,59.01707246121797,10.355546126311587,103.53315254539336,0.20003036636586996,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024893483292911,0.4053614801758178,300.2354883884668,0.12933697160293056,0.10393538847243051,3.2872687393559894,0.019292822191977543,0.005177773063155794,0.7224042761362267,0.4616839339952524,0.3093295442495607,0.18114188923689442,0.9062872086555307,0.005392790450577226,0.0642265666875452,0.05644292157954778,0.38466643537200573,0.0011254939136399308,0.0008009533703809728,0.03846664353720058,0.2946421639417547,0.0077607967785119445,0.02469677859048278,0.0010981561688274764,16.512951861365675,1989.6444538736885,2140.982927538782,12.322875391814124,1.0
4.98,29.49187822683395,10.508624162933096,3699.764173562189,59.0322373510895,10.356260375177328,103.53882452240151,0.2000304282845323,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024894599744917,0.4053620229803082,300.23582643781083,0.12938633175103,0.10393532439976873,3.287268752248258,0.01929768396367321,0.005178130187588664,0.7224181789452296,0.4616839409613029,0.309273143193199,0.18115623865542385,0.9062777245274248,0.005392790391914173,0.0642246454069362,0.05645268678427159,0.3847593444474369,0.0011256607056619999,0.0008009994403538099,0.0384759344447437,0.2947550526856492,0.007759996515140297,0.02469519167437445,0.0010982156788430857,16.512970454079596,1989.6437396248227,2140.9677626489106,12.322860390975151,1.0
4.99,29.49086701158219,10.509640664565188,3699.7638360051283,59.04739213733805,10.356974613805258,103.54449093273217,0.20003049020599037,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024895716246917,0.4053625649939626,300.23616399487173,0.12943565676778596,0.10393526042075524,3.2872687651561225,0.01930254244805341,0.00517848730690263,0.7224320801724471,0.4616839479276628,0.30921679945960745,0.1811705872362856,0.9062682488281714,0.0053927903333365395,0.06422272417855208,0.05646244409207461,0.3848521895312338,0.0011258275036646406,0.0008010454656191658,0.03848521895312338,0.2948678611605423,0.007759197430087309,0.024693606313644048,0.001098275130696656,16.512989019717946,1989.6430253861947,2140.952607862662,12.3228454120148,1.0
5.0,29.489855832678476,10.510657142458975,3699.763498939996,59.06253682964496,10.357688842165711,103.55015178066418,0.20003055213024132,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024896832798855,0.4053631062173514,300.2365010600038,0.12948494665197469,0.10393519653532145,3.2872687780795715,0.019307397648318844,0.005178844421082855,0.7224459798175671,0.461683954894332,0.3091605129629748,0.1811849349792324,0.9062587815530819,0.005392790274844261,0.06422080300239266,0.05647219350564827,0.38494497068997807,0.001125994307641749,0.000801091446210912,0.03849449706899781,0.29498058936304433,0.0077583995215503776,0.024692022506374332,0.0010983345244331636,16.513007558300206,1989.6423111578342,2140.937463170355,12.322830454917206,1.0
5.01,29.488844690121823,10.511673596592596,3699.7631623664392,59.07767143768282,10.358403060229046,103.55580707049221,0.2000306140572822,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024897949400678,0.4053636466510445,300.23683763356075,0.12953420140258334,0.10393513274339876,3.287268791018593,0.019312249567667212,0.005179201530114523,0.722459877880279,0.46168396186131005,0.30910428361764697,0.1811992818840175,0.9062493226974369,0.005392790216437278,0.06421888187845773,0.056481935027719574,0.38503768799017013,0.0011261611175872274,0.0008011373821630431,0.03850376879901701,0.29509323729024745,0.007757602787730141,0.024690440250650633,0.0010983938600977522,16.513026069845843,1989.641596939771,2140.922328562317,12.322815519666518,1.0
5.0200000000000005,29.48783358391052,10.51269002758811,3699.7628262861326,59.09279574784824,10.359117268665184,103.56145693271459,0.20003067598716337,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024899066053296,0.40536418629235343,300.2371737138674,0.12958342211828613,0.10393506904530324,3.2872688039732543,0.019317098137718303,0.005179558634332592,0.7224737743738827,0.46168396882860274,0.30904811216719363,0.18121362795948212,0.9062398720453992,0.005392790158115884,0.06421696080674369,0.056491668878472234,0.38513033998151364,0.0011263279336275233,0.0008011832745302827,0.03851303399815137,0.2952058074421252,0.00775680724802836,0.02468885957536864,0.0010984531390788223,16.513044554262706,1989.6408827313348,2140.9072042521516,12.322800606336935,1.0
5.03,29.486822514044146,10.513706434923483,3699.762490697145,59.10790994325049,10.359831466901078,103.5671012736235,0.20003073791984063,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024900182755911,0.40536472514438093,300.23750930285496,0.129632607944975,0.10393500544066732,3.2872688169434823,0.019321943417271278,0.005179915733450539,0.7224876692874918,0.461683975796205,0.30899199788153886,0.18122797319831943,0.9062304297561354,0.00539279009987974,0.064215039787253,0.05650139489187523,0.3852229279086646,0.0011264947556535929,0.0008012291225540102,0.03852229279086646,0.2953182978741442,0.007756012884171111,0.02468728045467536,0.0010985123603784158,16.513063011657025,1989.6401685330989,2140.8920900567496,12.322785714842606,1.0
5.04,29.485811480521832,10.514722818476438,3699.7621555988067,59.123014068383355,10.360545654797978,103.57274007786573,0.2000307998553027,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024901299508318,0.40536526320820415,300.23784440119334,0.12968175871076787,0.10393494192936256,3.2872688299292534,0.01932678542068649,0.005180272827398988,0.7225015626186725,0.46168398276411565,0.3089359405459978,0.1812423175988652,0.9062209958577726,0.005392790041728732,0.064213118819986,0.05651111303684053,0.3853154520746079,0.0011266615836386625,0.000801274926109317,0.03853154520746079,0.2954307081945057,0.007755219691058225,0.02468570288185392,0.0010985715238325505,16.513081442065634,1989.639454345202,2140.8769859316167,12.322770845153661,1.0
5.05,29.4848004833426,10.515739178226283,3699.761820990766,59.138108132515896,10.361259832327507,103.57837335000751,0.20003086179354684,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.702490241631047,0.40536580048438925,300.23817900923405,0.12973087441736977,0.10393487851132088,3.287268842930555,0.019331624151031675,0.005180629916163753,0.7225154543671386,0.4616839897323342,0.3088799400768545,0.18125666116088915,0.9062115703451148,0.0053927899836627964,0.06421119790494252,0.05652082331660408,0.38540791254301515,0.0011268284175768707,0.0008013206852324076,0.038540791254301515,0.2955430384064975,0.007754427666937175,0.024684126855049913,0.0010986306294892543,16.513099845507874,1989.6387401676725,2140.8618918674842,12.322755997254356,1.0
5.0600000000000005,29.483789522505457,10.516755514152367,3699.761486872672,59.15319214490474,10.361973999461323,103.58400109463301,0.2000309237345702,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024903533162314,0.40536633697350166,300.23851312732813,0.12977995506671694,0.10393481518647422,3.287268855947376,0.01933645961137039,0.005180986999730661,0.7225293445326055,0.4616839967008605,0.30882399639056146,0.1812710038841616,0.9062021532129322,0.005392789925681873,0.06420927704212234,0.05653052573444116,0.3855003093774524,0.0011269952574623609,0.000801366399959624,0.03855003093774524,0.2956552885139353,0.007753636810058995,0.024682552372411997,0.001098689677396746,16.513118222003047,1989.6380260005387,2140.8468078550954,12.32274117112897,1.0
5.07,29.482778598009418,10.517771826234068,3699.761153244173,59.168266114794044,10.36268815617112,103.5896233163443,0.20003098567837,0.341,0.2,4000.0,3700.0,0.1,0.2,0.09,5200.0,96480.0,0.01,0.0003,30.0,8.0,4.0,1.7,8.0,0.25,25.0,-0.00492,4e-05,9e-05,-0.00443,30.0,8.0,0.05,0.09,1e-05,1.0,0.0305,20.0,500.0,200.0,7.0,47.5,3000.0,131.4,47.5,0.0001,0.0001,8000.0,0.165,81.0,0.002,16.78,10.0,50.0,5000.0,10000.0,2000.0,2200.0,0.004,0.0012,0.0012,10.0,0.05,26.73,1.5,1.1,0.53,100.0,22.0,0.011,0.5,1.2,0.0144,0.025,0.3,8.0,2.0,0.7024904650063801,0.40536687267610727,300.2388467558271,0.12982900066097688,0.10393475195475452,3.2872688689797056,0.019341291804762,0.005181344078085561,0.7225432331147884,0.46168400366969436,0.3087681094037388,0.18128534576845323,0.9061927444559588,0.005392789867785905,0.06420735623152526,0.05654022029366669,0.3855926426413781,0.001127162103289282,0.0008014120703274637,0.03855926426413781,0.2957674585211635,0.007752847118678242,0.024680979432091837,0.0010987486676034312,16.51313657157049,1989.637311843829,2140.831733885206,12.322726366761755,1.0
