Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,cytoplasm,ER,mit
7.82,2.7133735663829235,17.64658604250818,0.011259020594122754,21.821309042671203,0.0011911526516083205,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.83,2.716748732353765,17.682794609648308,0.011285070395829128,21.8574711177412,0.0011922804357358395,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.84,2.720123581014285,17.71904428849366,0.01131116341762751,21.893696633977957,0.0011934136056340487,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.8500000000000005,2.723498111825742,17.75533512495218,0.011337299757425586,21.92998561693406,0.001194552182598882,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.86,2.7268723242483572,17.79166716496361,0.011363479496911858,21.96633809207629,0.0011956961880033627,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.87,2.7302462177413442,17.828040454499387,0.011389702735085685,22.002754084777084,0.0011968456432972627,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.88,2.733619791762873,17.86445503956251,0.011415969553430634,22.03923362032249,0.0011980005700080762,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.890000000000001,2.7369930457701033,17.900910966187425,0.011442280052057411,22.075776723903108,0.0011991609897405663,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.9,2.7403659792191415,17.937408280439875,0.011468634312229718,22.112383420622514,0.001200326924177855,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.91,2.74373859156508,17.97394702841682,0.01149503243518972,22.149053735487747,0.0012014983950808598,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.92,2.747110882261953,18.010527256246277,0.011521474501965915,22.18578769341822,0.0012026754242894953,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.930000000000001,2.7504828507627757,18.04714901008723,0.011547960614952541,22.222585319235666,0.001203858033722007,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.94,2.7538544965194953,18.08381233612948,0.011574490855365454,22.25944663767313,0.0012050462453764225,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.95,2.757225818983049,18.120517280593525,0.011601065324455246,22.296371673368302,0.001206240081328532,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.96,2.760596817603274,18.157263889730466,0.011627684108023305,22.333360450861612,0.001207439563737001,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.97,2.7639674918290034,18.194052209821848,0.011654347303472964,22.370412994603274,0.0012086447148373688,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.98,2.7673378411079903,18.230882287179565,0.01168105499897774,22.407529328947565,0.0012098555569470036,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.99,2.770707864886941,18.26775416814571,0.011707807292440173,22.44470947815138,0.0012110721124635588,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.0,2.774077562611495,18.304667899092482,0.011734604271966266,22.481953466378656,0.0012122944038656048,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.01,2.777446933726236,18.341623526422037,0.011761446036526294,22.519261317693836,0.0012135224537129685,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.02,2.7808159776746755,18.378621096566377,0.011788332674059753,22.556633056067856,0.001214756284646998,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.03,2.784184693899263,18.41566065598723,0.01181526428462464,22.59406870537114,0.0012159959193908277,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.040000000000001,2.78755308184137,18.452742251175927,0.011842240955998336,22.63156828937984,0.001217241380749812,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.05,2.7909211409413004,18.489865928653238,0.011869262789351387,22.669131831768496,0.0012184926916116287,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.06,2.7942888706382734,18.52703173496932,0.011896329872284598,22.70675935611671,0.0012197498749468678,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.07,2.7976562703704384,18.564239716703547,0.011923442307098275,22.744450885901358,0.001221012953808992,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.08,2.8010233395748516,18.601489920464388,0.011950600181200706,22.78220644450366,0.0012222819513350682,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.09,2.804390077687495,18.63878239288929,0.01197780359804252,22.820026055200987,0.0012235568907455925,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.1,2.8077564841432476,18.676117180644553,0.012005052644824541,22.85790974117436,0.0012248377953453613,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.11,2.8111225583759145,18.71349433042521,0.012032347426168917,22.895857525499814,0.001226124688523164,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.120000000000001,2.8144882998181906,18.750913888954898,0.012059688029053156,22.93386943115636,0.0012274175937527897,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.13,2.8178537079016874,18.788375902985717,0.012087074559292362,22.971945481016824,0.0012287165345925906,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.14,2.821218782056902,18.82588041929814,0.012114507103624349,23.010085697856358,0.0012300215346866203,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.15,2.8245835217132464,18.86342748470086,0.012141985769079251,23.048290104342737,0.0012313326177640729,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.16,2.8279479262990064,18.90101714603067,0.01216951064213837,23.0865587230454,0.00123264980764055,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.17,2.8313119952413808,18.93864945015236,0.012197081831069502,23.124891576425192,0.0012339731282173785,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.18,2.834675727966434,18.976324443958553,0.01222469942208006,23.163288686843966,0.0012353026034830003,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.19,2.8380391238991396,19.014042174369603,0.012252363524698674,23.201750076553747,0.0012366382575121752,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.2,2.841402182463319,19.051802688333463,0.012280074225853244,23.240275767704492,0.0012379801144684042,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.21,2.844764903081732,19.08960603282558,0.012307831632249813,23.278865782343615,0.0012393281985991049,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.22,2.848127285175952,19.12745225484871,0.012335635836840372,23.317520142406693,0.0012406825342437418,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.23,2.8514893281664633,19.16534140143287,0.012363486943106622,23.35623886972526,0.0012420431458277312,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.24,2.8548510314726063,19.203273519635154,0.01239138504518561,23.395021986025277,0.0012434100578656018,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.25,2.858212394512596,19.24124865653962,0.012419330247535694,23.433869512922485,0.001244783294960729,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.26,2.861573416703506,19.279266859257184,0.012447322644184277,23.472781471927913,0.0012461628818056418,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.27,2.864934097461279,19.317328174925464,0.012475362340747009,23.511757884440883,0.0012475488431824462,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.28,2.8682944362007086,19.355432650708664,0.012503449431084003,23.55079877175523,0.0012489412039631614,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.290000000000001,2.8716544323354527,19.39358033379746,0.012531584021995595,23.58990415505195,0.001250339989109963,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.3,2.87501408527801,19.431771271408838,0.01255976620715256,23.629074055405745,0.0012517452236757104,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.31,2.8783733944397443,19.470005510786002,0.012587996094564662,23.668308493777314,0.0012531569328040181,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.32,2.8817323592308495,19.50828309919823,0.012616273777697236,23.7076074910203,0.0012545751417299517,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.33,2.885090979060379,19.54660408394074,0.012644599365792444,23.746971067873126,0.0012559998757799406,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.34,2.8884492533362116,19.58496851233457,0.012672972952093096,23.786399244966407,0.001257431160372635,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.35,2.891807181465079,19.623376431726456,0.012701394647096614,23.825892042814324,0.0012588690210186657,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.36,2.895164762852531,19.661827889488695,0.012729864543805926,23.865449481822488,0.001260313483321658,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.370000000000001,2.898521996902968,19.700322933019002,0.012758382753997263,23.905071582278815,0.0012617645729778415,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.38,2.901878883019595,19.738861609740393,0.01278694937041583,23.94475836436192,0.0012632223157772167,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.39,2.9052354206044666,19.777443967101057,0.012815564506140808,23.984509848131463,0.0012646867376030215,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.4,2.908591609058438,19.81607005257424,0.012844228253641312,24.024326053537088,0.001266157864433045,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.41,2.911947447781204,19.854739913658086,0.012872940727324199,24.064207000408157,0.0012676357223389543,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.42,2.9153029361712535,19.89345359787552,0.012901702019363468,24.104152708463324,0.0012691203374877492,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.43,2.918658073625911,19.932211152774116,0.012930512245519056,24.144163197299623,0.0012706117361409575,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.44,2.9220128595412866,19.97101262592597,0.012959371497650272,24.18423848640269,0.001272109944656226,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.45,2.9253672933123243,20.009858064927567,0.012988279892369819,24.224378595135757,0.0012736149894862082,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.46,2.9287213743327323,20.04874751739966,0.013017237523988631,24.264583542745903,0.0012751268971818326,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.47,2.932075101995075,20.087681030987106,0.013046244504678473,24.30485334836575,0.001276645694386691,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.48,2.935428475690661,20.126658653358756,0.013075300934483064,24.34518803100369,0.0012781714078451889,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.49,2.9387814948096223,20.16568043220734,0.013104406923784093,24.385587609550132,0.0012797040643971786,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.5,2.94213415874087,20.2047464152493,0.013133562573135311,24.42605210277749,0.0012812436909805955,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.51,2.9454864668721092,20.243856650224686,0.013162767994080237,24.46658152933467,0.0012827903146314236,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.52,2.9488384185898227,20.283011184897003,0.013192023286994467,24.507175907752952,0.0012843439624840292,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.53,2.9521900132792824,20.32221006705309,0.013221328564715263,24.547835256438667,0.0012859046617715738,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.540000000000001,2.95554125032453,20.361453344502987,0.013250683927419418,24.58855959367966,0.001287472439826454,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.55,2.9588921291083907,20.400741065079778,0.013280089489240341,24.629348937637552,0.001289047324080505,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.56,2.96224264901245,20.44007327663949,0.013309545350131582,24.670203306354658,0.0012906293420656522,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.57,2.965592809417075,20.479450027060953,0.01333905162554732,24.71112271774581,0.0012922185214139254,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.58,2.9689426097013847,20.518871364245634,0.013368608415202883,24.752107189605677,0.0012938148898582961,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.59,2.9722920492432743,20.558337336117553,0.013398215835899509,24.793156739600143,0.0012954184752325168,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.6,2.9756411274193804,20.597847990623098,0.013427873987095296,24.834271385274103,0.0012970293054721362,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.61,2.9789898436051137,20.637403375730916,0.013457582986963758,24.875451144042337,0.0012986474086141685,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.620000000000001,2.9823381971746183,20.677003539431787,0.01348734293468604,24.916696033197855,0.0013002728127982852,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.63,2.9856861875008054,20.71664852973845,0.013517153949834375,24.958006069902154,0.0013019055462663144,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.64,2.989033813955312,20.756338394685514,0.013547016131292885,24.9993812711942,0.0013035456373636054,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.65,2.9923810759085394,20.79607318232929,0.013576929600059682,25.040821653980053,0.0013051931145383671,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.66,2.9957279727296036,20.835852940747664,0.01360689445470104,25.08232723504247,0.001306848006343195,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.67,2.9990745037863817,20.87567771803995,0.01363691081766875,25.123898031029878,0.0013085103414342569,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.68,3.0024206684454566,20.915547562326772,0.013666978787189775,25.165534058466644,0.001310180148572977,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.69,3.005766466072166,20.95546252174992,0.013697098487198151,25.207235333741366,0.0013118574566250729,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.700000000000001,3.0091118960305487,20.9954226444722,0.013727270015559352,25.249001873117837,0.0013135422945623916,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.71,3.0124569576834017,21.035427978677294,0.013757493496498617,25.290833692725435,0.0013152346914606754,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.72,3.0158016503921776,21.07547857256965,0.013787769032448886,25.332730808558086,0.001316934676506371,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.73,3.0191459735171113,21.11557447437431,0.013818096741538473,25.374693236484422,0.0013186422789873797,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.74,3.022489926417112,21.15571573233679,0.013848476731263541,25.416720992237124,0.001320357528301404,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.75,3.025833508449811,21.195902394722943,0.013878909119489267,25.45881409141413,0.0013220804539528692,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
8.76,3.0291767189715397,21.236134509818807,0.013909394013722749,25.50097254948231,0.0013238110855540715,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
