T,C0,C1,C2,C3,C4,IK,O0,O1,O2,O3,O4
26.0,0.00075005612,0.011047184,0.061011106,0.14975348,0.13806269,5.6280518,1.5830466e-07,1.0011365e-05,0.00092404283,0.038449701,0.60047936
26.049999,0.00074997009,0.011045949,0.061004534,0.1497383,0.13805038,5.6283636,1.5831193e-07,1.0011828e-05,0.00092408824,0.038451754,0.60051292
26.1,0.00074988516,0.01104473,0.060998052,0.14972332,0.13803823,5.6286716,1.583191e-07,1.0012284e-05,0.000924133,0.03845378,0.600546
26.15,0.0007498014,0.011043528,0.060991652,0.14970855,0.13802624,5.6289754,1.5832617e-07,1.0012735e-05,0.00092417718,0.038455781,0.60057867
26.200001,0.00074971875,0.011042342,0.060985342,0.14969398,0.13801442,5.6292748,1.5833315e-07,1.001318e-05,0.00092422077,0.038457755,0.60061085
26.25,0.00074963726,0.011041172,0.060979117,0.14967959,0.13800275,5.6295705,1.5834003e-07,1.0013619e-05,0.00092426379,0.0384597,0.60064268
26.299999,0.00074955676,0.011040017,0.060972974,0.1496654,0.13799123,5.6298623,1.5834682e-07,1.0014051e-05,0.00092430622,0.038461622,0.60067403
26.35,0.00074947742,0.011038878,0.060966913,0.14965141,0.13797988,5.6301503,1.5835353e-07,1.0014479e-05,0.00092434813,0.038463518,0.60070503
26.4,0.00074939907,0.011037754,0.06096093,0.14963759,0.13796867,5.6304345,1.5836015e-07,1.0014901e-05,0.00092438946,0.038465388,0.60073555
26.450001,0.00074932183,0.011036646,0.060955029,0.14962396,0.13795762,5.6307144,1.5836667e-07,1.0015317e-05,0.00092443021,0.038467232,0.60076571
26.5,0.00074924558,0.011035551,0.06094921,0.14961052,0.13794671,5.630991,1.5837311e-07,1.0015727e-05,0.00092447049,0.038469054,0.60079545
26.549999,0.00074917037,0.011034472,0.060943466,0.14959726,0.13793595,5.6312637,1.5837948e-07,1.0016132e-05,0.00092451018,0.038470849,0.60082477
26.6,0.00074909616,0.011033406,0.0609378,0.14958417,0.13792534,5.6315331,1.5838575e-07,1.0016532e-05,0.00092454936,0.038472623,0.60085374
26.65,0.00074902293,0.011032356,0.060932208,0.14957125,0.13791487,5.6317987,1.5839193e-07,1.0016926e-05,0.00092458801,0.038474374,0.60088229
26.700001,0.0007489507,0.011031319,0.060926691,0.14955851,0.13790452,5.6320605,1.5839804e-07,1.0017316e-05,0.00092462613,0.038476102,0.60091048
26.75,0.00074887945,0.011030297,0.060921248,0.14954594,0.13789433,5.6323195,1.5840406e-07,1.0017699e-05,0.00092466379,0.038477805,0.60093832
26.799999,0.00074880914,0.011029287,0.060915876,0.14953354,0.13788427,5.6325746,1.5841002e-07,1.0018079e-05,0.00092470093,0.038479485,0.60096574
26.85,0.00074873975,0.011028292,0.060910579,0.14952131,0.13787434,5.6328259,1.5841589e-07,1.0018452e-05,0.0009247376,0.038481142,0.60099286
26.9,0.0007486713,0.011027309,0.060905352,0.14950924,0.13786454,5.6330743,1.5842167e-07,1.0018821e-05,0.00092477375,0.038482781,0.60101956
26.950001,0.00074860372,0.011026341,0.060900196,0.14949733,0.13785489,5.6333194,1.5842738e-07,1.0019186e-05,0.00092480943,0.038484395,0.60104597
27.0,0.00074853713,0.011025384,0.060895108,0.14948557,0.13784535,5.6335611,1.5843302e-07,1.0019545e-05,0.00092484464,0.038485989,0.60107195
27.049999,0.00074847136,0.011024441,0.060890086,0.14947398,0.13783595,5.6338,1.5843858e-07,1.0019899e-05,0.00092487939,0.038487561,0.60109764
27.1,0.00074840651,0.011023509,0.060885131,0.14946254,0.13782667,5.6340351,1.5844407e-07,1.0020249e-05,0.00092491368,0.038489114,0.60112298
27.15,0.00074834249,0.011022591,0.060880248,0.14945126,0.13781752,5.6342673,1.584495e-07,1.0020594e-05,0.00092494756,0.038490646,0.60114801
27.200001,0.00074827933,0.011021685,0.060875423,0.14944012,0.13780849,5.6344967,1.5845484e-07,1.0020934e-05,0.00092498091,0.038492154,0.60117269
27.25,0.00074821705,0.011020791,0.060870666,0.14942913,0.13779958,5.6347227,1.5846011e-07,1.0021271e-05,0.00092501385,0.038493644,0.601197
27.299999,0.00074815558,0.011019909,0.060865972,0.14941829,0.13779078,5.6349459,1.5846531e-07,1.0021603e-05,0.00092504639,0.038495116,0.60122102
27.35,0.00074809493,0.011019039,0.060861342,0.1494076,0.1377821,5.6351657,1.5847046e-07,1.0021929e-05,0.00092507846,0.038496569,0.60124475
27.4,0.00074803515,0.01101818,0.060856774,0.14939705,0.13777354,5.6353831,1.5847552e-07,1.0022253e-05,0.00092511007,0.038497999,0.60126811
27.450001,0.00074797607,0.011017333,0.060852267,0.14938664,0.13776509,5.6355972,1.5848052e-07,1.0022572e-05,0.00092514133,0.038499415,0.60129118
27.5,0.00074791786,0.011016497,0.060847819,0.14937636,0.13775676,5.6358085,1.5848545e-07,1.0022886e-05,0.00092517218,0.038500808,0.60131395
27.549999,0.00074786041,0.011015672,0.06084343,0.14936623,0.13774855,5.6360173,1.5849032e-07,1.0023196e-05,0.00092520256,0.038502187,0.60133642
27.6,0.00074780372,0.011014859,0.060839102,0.14935623,0.13774043,5.6362228,1.5849513e-07,1.0023503e-05,0.0009252326,0.038503543,0.60135859
27.65,0.00074774778,0.011014056,0.060834832,0.14934637,0.13773245,5.636426,1.5849987e-07,1.0023805e-05,0.00092526217,0.038504884,0.60138053
27.700001,0.0007476926,0.011013265,0.060830619,0.14933664,0.13772455,5.6366262,1.5850455e-07,1.0024103e-05,0.00092529139,0.038506206,0.6014021
27.75,0.00074763811,0.011012483,0.060826462,0.14932704,0.13771676,5.6368241,1.5850917e-07,1.0024397e-05,0.00092532026,0.03850751,0.60142338
27.799999,0.00074758439,0.011011712,0.06082236,0.14931756,0.13770908,5.6370192,1.5851371e-07,1.0024687e-05,0.00092534872,0.038508799,0.60144442
27.85,0.00074753142,0.011010951,0.060818311,0.14930822,0.1377015,5.6372118,1.5851822e-07,1.0024974e-05,0.00092537678,0.038510069,0.60146517
27.9,0.00074747915,0.011010202,0.060814317,0.149299,0.13769402,5.6374016,1.5852265e-07,1.0025256e-05,0.00092540449,0.038511321,0.60148567
27.950001,0.00074742752,0.011009461,0.06081038,0.14928991,0.13768664,5.637589,1.5852703e-07,1.0025536e-05,0.00092543184,0.038512558,0.60150582
28.0,0.00074737665,0.01100873,0.060806494,0.14928092,0.13767935,5.6377735,1.5853135e-07,1.0025811e-05,0.00092545879,0.03851378,0.60152578
28.049999,0.00074732641,0.011008009,0.060802657,0.14927207,0.13767217,5.6379561,1.5853561e-07,1.0026082e-05,0.00092548545,0.038514983,0.60154545
28.1,0.00074727688,0.011007299,0.060798876,0.14926334,0.13766509,5.6381359,1.5853982e-07,1.0026351e-05,0.0009255117,0.038516171,0.60156482
28.15,0.00074722798,0.011006597,0.060795143,0.14925471,0.13765809,5.6383138,1.5854397e-07,1.0026615e-05,0.00092553761,0.038517345,0.60158402
28.200001,0.00074717973,0.011005905,0.060791459,0.14924622,0.13765121,5.6384888,1.5854806e-07,1.0026876e-05,0.00092556322,0.038518503,0.60160291
28.25,0.00074713217,0.011005222,0.060787827,0.14923783,0.1376444,5.6386614,1.5855211e-07,1.0027134e-05,0.00092558842,0.038519647,0.60162157
28.299999,0.0007470852,0.011004549,0.060784243,0.14922954,0.13763767,5.6388321,1.5855609e-07,1.0027388e-05,0.00092561333,0.038520772,0.60163993
28.35,0.00074703892,0.011003884,0.060780704,0.14922138,0.13763106,5.6390004,1.5856003e-07,1.0027638e-05,0.00092563796,0.038521886,0.60165811
28.4,0.00074699323,0.011003228,0.060777217,0.14921331,0.13762452,5.6391664,1.5856392e-07,1.0027887e-05,0.00092566217,0.038522981,0.60167605
28.450001,0.00074694812,0.011002581,0.060773771,0.14920537,0.13761808,5.6393304,1.5856774e-07,1.002813e-05,0.00092568615,0.038524065,0.60169369
28.5,0.00074690365,0.011001943,0.060770378,0.14919752,0.13761172,5.639492,1.5857154e-07,1.0028371e-05,0.00092570973,0.038525134,0.60171115
28.549999,0.00074685976,0.011001313,0.060767025,0.14918979,0.13760543,5.6396513,1.5857526e-07,1.002861e-05,0.00092573307,0.038526189,0.60172838
28.6,0.00074681645,0.011000692,0.06076372,0.14918216,0.13759924,5.6398087,1.5857894e-07,1.0028844e-05,0.00092575606,0.038527228,0.60174537
28.65,0.00074677373,0.011000078,0.060760457,0.14917462,0.13759314,5.6399641,1.5858258e-07,1.0029075e-05,0.00092577876,0.038528256,0.60176212
28.700001,0.00074673159,0.010999474,0.060757238,0.14916719,0.13758712,5.6401172,1.5858618e-07,1.0029305e-05,0.00092580117,0.038529269,0.60177869
28.75,0.00074669003,0.010998877,0.060754064,0.14915986,0.13758117,5.6402683,1.5858971e-07,1.002953e-05,0.00092582329,0.038530268,0.60179502
28.799999,0.00074664899,0.010998288,0.060750932,0.14915262,0.1375753,5.6404176,1.585932e-07,1.0029752e-05,0.00092584506,0.038531255,0.60181111
28.85,0.00074660848,0.010997707,0.060747843,0.14914548,0.1375695,5.6405644,1.5859665e-07,1.0029972e-05,0.0009258666,0.038532227,0.60182703
28.9,0.00074656855,0.010997134,0.060744792,0.14913845,0.13756379,5.6407099,1.5860005e-07,1.0030189e-05,0.00092588784,0.038533188,0.6018427
28.950001,0.00074652914,0.010996569,0.060741786,0.14913151,0.13755816,5.6408529,1.5860341e-07,1.0030402e-05,0.0009259088,0.038534138,0.6018582
29.0,0.00074649032,0.010996011,0.060738817,0.14912465,0.1375526,5.6409941,1.5860672e-07,1.0030614e-05,0.00092592946,0.038535073,0.60187346
29.049999,0.00074645196,0.010995461,0.060735889,0.14911789,0.13754712,5.6411338,1.5860999e-07,1.0030823e-05,0.00092594989,0.038535997,0.60188854
29.1,0.00074641412,0.010994918,0.060732998,0.14911121,0.13754171,5.6412711,1.5861322e-07,1.0031028e-05,0.00092597003,0.038536906,0.60190344
29.15,0.00074637681,0.010994382,0.060730148,0.14910464,0.13753638,5.641407,1.586164e-07,1.0031231e-05,0.00092598988,0.038537808,0.6019181
29.200001,0.00074633997,0.010993854,0.060727336,0.14909814,0.13753112,5.641541,1.5861954e-07,1.0031431e-05,0.0009260095,0.038538694,0.60193259
29.25,0.00074630365,0.010993333,0.060724564,0.14909174,0.13752592,5.6416731,1.5862264e-07,1.0031628e-05,0.00092602888,0.03853957,0.60194689
29.299999,0.00074626779,0.010992818,0.060721826,0.14908542,0.13752079,5.6418033,1.586257e-07,1.0031823e-05,0.00092604797,0.038540434,0.60196096
29.35,0.0007462324,0.010992311,0.060719125,0.14907917,0.13751574,5.641932,1.5862872e-07,1.0032016e-05,0.00092606683,0.038541287,0.6019749
29.4,0.00074619753,0.01099181,0.060716461,0.14907303,0.13751075,5.6420588,1.5863169e-07,1.0032206e-05,0.00092608546,0.038542129,0.60198861
29.450001,0.00074616307,0.010991315,0.060713835,0.14906695,0.13750583,5.6421843,1.5863463e-07,1.0032393e-05,0.00092610379,0.03854296,0.6020022
29.5,0.00074612914,0.010990828,0.060711239,0.14906096,0.13750097,5.6423078,1.5863753e-07,1.0032578e-05,0.00092612189,0.038543779,0.60201555
29.549999,0.00074609561,0.010990348,0.060708683,0.14905506,0.13749619,5.6424298,1.586404e-07,1.0032761e-05,0.00092613976,0.038544588,0.60202879
29.6,0.00074606255,0.010989873,0.060706157,0.14904924,0.13749146,5.64255,1.5864323e-07,1.003294e-05,0.0009261574,0.038545385,0.60204178
29.65,0.00074602995,0.010989405,0.060703669,0.14904349,0.1374868,5.6426687,1.5864602e-07,1.0033118e-05,0.00092617481,0.038546171,0.60205466
29.700001,0.00074599776,0.010988943,0.06070121,0.14903781,0.1374822,5.642786,1.5864876e-07,1.0033294e-05,0.00092619203,0.03854695,0.60206735
29.75,0.00074596598,0.010988488,0.060698789,0.14903222,0.13747767,5.6429014,1.5865149e-07,1.0033466e-05,0.00092620897,0.038547717,0.60207987
29.799999,0.00074593467,0.010988038,0.060696397,0.14902669,0.13747318,5.6430154,1.5865416e-07,1.0033637e-05,0.00092622568,0.038548473,0.60209221
29.85,0.00074590382,0.010987595,0.060694035,0.14902125,0.13746877,5.6431279,1.586568e-07,1.0033806e-05,0.00092624221,0.038549218,0.60210443
29.9,0.00074587332,0.010987158,0.060691711,0.14901587,0.1374644,5.643239,1.5865942e-07,1.0033972e-05,0.00092625851,0.038549956,0.60211641
29.950001,0.00074584322,0.010986726,0.060689412,0.14901057,0.13746011,5.6433487,1.5866199e-07,1.0034136e-05,0.00092627457,0.038550682,0.60212833
30.0,0.00074581354,0.0109863,0.060687147,0.14900534,0.13745587,5.6434565,1.5866453e-07,1.0034299e-05,0.00092629046,0.038551401,0.60214001
30.049999,0.00074578426,0.01098588,0.060684912,0.14900018,0.13745169,5.6435633,1.5866705e-07,1.0034458e-05,0.00092630612,0.038552109,0.60215157
30.1,0.00074575539,0.010985466,0.060682707,0.14899509,0.13744757,5.6436682,1.5866952e-07,1.0034616e-05,0.00092632155,0.03855281,0.60216302
30.15,0.00074572692,0.010985057,0.060680531,0.14899006,0.13744348,5.6437721,1.5867197e-07,1.0034772e-05,0.0009263368,0.038553499,0.60217422
30.200001,0.00074569881,0.010984654,0.060678385,0.14898512,0.13743947,5.6438746,1.5867438e-07,1.0034925e-05,0.00092635187,0.03855418,0.60218537
30.25,0.00074567104,0.010984255,0.060676269,0.14898023,0.13743551,5.6439757,1.5867676e-07,1.0035077e-05,0.00092636672,0.038554851,0.60219634
30.299999,0.00074564369,0.010983863,0.060674179,0.1489754,0.13743159,5.6440754,1.586791e-07,1.0035226e-05,0.00092638138,0.038555514,0.60220712
30.35,0.00074561668,0.010983475,0.060672119,0.14897065,0.13742773,5.6441736,1.5868142e-07,1.0035375e-05,0.00092639588,0.038556166,0.60221785
30.4,0.00074559008,0.010983094,0.060670085,0.14896595,0.13742393,5.6442704,1.586837e-07,1.003552e-05,0.00092641014,0.038556814,0.60222834
30.450001,0.00074556377,0.010982716,0.060668081,0.14896132,0.13742018,5.6443663,1.5868596e-07,1.0035664e-05,0.00092642423,0.038557451,0.60223877
30.5,0.00074553787,0.010982344,0.060666103,0.14895675,0.13741648,5.6444607,1.586882e-07,1.0035806e-05,0.00092643814,0.038558081,0.60224903
30.549999,0.00074551231,0.010981977,0.060664147,0.14895225,0.13741282,5.6445541,1.586904e-07,1.0035946e-05,0.00092645187,0.038558699,0.60225916
30.6,0.00074548705,0.010981616,0.060662221,0.14894779,0.13740923,5.6446462,1.5869256e-07,1.0036084e-05,0.00092646538,0.038559314,0.60226917
30.65,0.0007454622,0.010981258,0.060660321,0.14894341,0.13740566,5.6447368,1.586947e-07,1.003622e-05,0.00092647877,0.038559917,0.60227901
30.700001,0.00074543763,0.010980906,0.060658447,0.14893909,0.13740215,5.6448264,1.5869682e-07,1.0036355e-05,0.00092649198,0.038560513,0.60228878
30.75,0.00074541336,0.010980558,0.0606566,0.14893481,0.13739869,5.6449146,1.5869891e-07,1.0036489e-05,0.00092650496,0.038561102,0.60229838
30.799999,0.00074538949,0.010980215,0.060654774,0.14893059,0.13739528,5.6450019,1.5870096e-07,1.003662e-05,0.00092651782,0.038561683,0.60230786
30.85,0.00074536592,0.010979877,0.060652975,0.14892644,0.13739191,5.6450877,1.5870299e-07,1.0036749e-05,0.00092653051,0.038562257,0.60231721
30.9,0.00074534264,0.010979543,0.060651198,0.14892234,0.13738859,5.6451726,1.5870501e-07,1.0036877e-05,0.00092654303,0.038562823,0.60232645
30.950001,0.0007453197,0.010979214,0.060649447,0.1489183,0.13738531,5.6452565,1.5870698e-07,1.0037003e-05,0.00092655537,0.038563378,0.60233557
31.0,0.00074529706,0.010978889,0.060647719,0.14891431,0.13738208,5.645339,1.5870893e-07,1.0037127e-05,0.00092656759,0.038563929,0.60234457
31.049999,0.00074527471,0.010978568,0.060646012,0.14891037,0.13737889,5.6454206,1.5871086e-07,1.003725e-05,0.00092657958,0.038564473,0.60235339
31.1,0.00074525265,0.010978252,0.060644332,0.14890648,0.13737574,5.6455011,1.5871277e-07,1.0037371e-05,0.00092659146,0.03856501,0.60236216
31.15,0.00074523094,0.01097794,0.060642671,0.14890265,0.13737263,5.6455803,1.5871464e-07,1.0037491e-05,0.00092660316,0.038565543,0.6023708
31.200001,0.00074520946,0.010977632,0.060641035,0.14889888,0.13736957,5.6456585,1.5871649e-07,1.0037609e-05,0.00092661474,0.038566064,0.60237938
31.25,0.00074518833,0.010977329,0.060639419,0.14889514,0.13736655,5.6457357,1.5871832e-07,1.0037726e-05,0.00092662615,0.038566578,0.60238779
31.299999,0.00074516743,0.010977029,0.060637824,0.14889146,0.13736357,5.645812,1.5872013e-07,1.0037841e-05,0.00092663744,0.038567089,0.60239607
31.35,0.00074514683,0.010976734,0.060636252,0.14888784,0.13736063,5.6458874,1.587219e-07,1.0037954e-05,0.00092664856,0.038567591,0.6024043
31.4,0.00074512651,0.010976442,0.060634702,0.14888427,0.13735773,5.6459613,1.5872367e-07,1.0038067e-05,0.0009266595,0.038568087,0.6024124
31.450001,0.00074510649,0.010976154,0.060633171,0.14888074,0.13735487,5.6460347,1.587254e-07,1.0038177e-05,0.00092667033,0.038568579,0.60242039
31.5,0.0007450867,0.010975871,0.060631663,0.14887725,0.13735203,5.6461067,1.5872712e-07,1.0038286e-05,0.00092668104,0.038569059,0.60242826
31.549999,0.0007450672,0.010975591,0.060630172,0.14887381,0.13734925,5.6461782,1.5872881e-07,1.0038394e-05,0.00092669157,0.038569536,0.60243607
31.6,0.00074504799,0.010975315,0.060628705,0.14887042,0.13734651,5.6462483,1.5873047e-07,1.00385e-05,0.00092670199,0.038570009,0.6024437
31.65,0.00074502896,0.010975042,0.060627256,0.14886707,0.13734379,5.646318,1.5873212e-07,1.0038605e-05,0.0009267123,0.038570471,0.60245126
31.700001,0.00074501027,0.010974774,0.060625825,0.14886378,0.13734113,5.6463861,1.5873376e-07,1.0038709e-05,0.00092672242,0.038570929,0.60245878
31.75,0.00074499176,0.010974509,0.060624417,0.14886051,0.13733849,5.6464539,1.5873535e-07,1.0038811e-05,0.00092673243,0.038571384,0.60246617
31.799999,0.00074497354,0.010974247,0.060623024,0.14885731,0.13733588,5.6465206,1.5873694e-07,1.0038912e-05,0.00092674233,0.038571831,0.60247344
31.85,0.00074495556,0.010973989,0.060621653,0.14885414,0.13733332,5.6465864,1.587385e-07,1.0039012e-05,0.00092675205,0.03857227,0.60248065
31.9,0.0007449378,0.010973735,0.060620297,0.14885101,0.13733079,5.6466513,1.5874004e-07,1.003911e-05,0.00092676166,0.038572706,0.60248774
31.950001,0.00074492034,0.010973483,0.060618963,0.14884794,0.13732828,5.6467152,1.5874157e-07,1.0039206e-05,0.0009267712,0.038573135,0.60249472
32.0,0.00074490305,0.010973236,0.060617644,0.14884488,0.13732582,5.6467786,1.5874306e-07,1.0039303e-05,0.00092678057,0.038573559,0.60250163
32.049999,0.000744886,0.010972992,0.060616344,0.14884189,0.13732339,5.6468406,1.5874456e-07,1.0039397e-05,0.00092678983,0.038573977,0.60250849
32.099998,0.00074486923,0.01097275,0.060615063,0.14883892,0.137321,5.6469021,1.5874602e-07,1.003949e-05,0.00092679897,0.03857439,0.60251522
32.150002,0.00074485264,0.010972512,0.060613796,0.148836,0.13731863,5.6469626,1.5874747e-07,1.0039583e-05,0.00092680793,0.038574796,0.60252184
32.200001,0.00074483629,0.010972278,0.060612548,0.14883313,0.13731629,5.6470227,1.5874889e-07,1.0039673e-05,0.00092681684,0.038575199,0.60252839
32.25,0.00074482016,0.010972046,0.060611319,0.14883028,0.13731399,5.6470819,1.587503e-07,1.0039763e-05,0.00092682563,0.038575593,0.60253489
32.299999,0.00074480422,0.010971818,0.060610104,0.14882748,0.13731173,5.64714,1.5875169e-07,1.0039851e-05,0.0009268343,0.038575985,0.60254127
32.349998,0.00074478856,0.010971593,0.060608905,0.14882472,0.13730948,5.6471977,1.5875305e-07,1.0039939e-05,0.00092684285,0.038576372,0.60254759
32.400002,0.00074477307,0.01097137,0.060607724,0.14882199,0.13730727,5.6472545,1.5875442e-07,1.0040025e-05,0.00092685129,0.038576756,0.60255378
32.450001,0.00074475777,0.010971151,0.060606558,0.1488193,0.1373051,5.6473103,1.5875575e-07,1.004011e-05,0.00092685962,0.038577132,0.60255992
32.5,0.00074474269,0.010970935,0.060605407,0.14881665,0.13730294,5.6473656,1.5875708e-07,1.0040194e-05,0.00092686788,0.038577504,0.602566
32.549999,0.00074472785,0.010970722,0.060604274,0.14881402,0.13730082,5.6474199,1.5875837e-07,1.0040278e-05,0.00092687597,0.03857787,0.60257202
32.599998,0.00074471318,0.010970511,0.060603153,0.14881144,0.13729873,5.6474738,1.5875966e-07,1.0040359e-05,0.00092688401,0.038578231,0.60257792
32.650002,0.00074469869,0.010970304,0.06060205,0.1488089,0.13729666,5.6475267,1.5876093e-07,1.004044e-05,0.00092689192,0.038578589,0.60258377
32.700001,0.00074468442,0.010970099,0.060600959,0.14880638,0.13729462,5.6475792,1.5876218e-07,1.004052e-05,0.00092689972,0.038578942,0.60258949
32.75,0.00074467034,0.010969897,0.060599886,0.1488039,0.13729262,5.6476307,1.5876341e-07,1.0040599e-05,0.00092690747,0.038579289,0.60259515
32.799999,0.00074465643,0.010969697,0.060598824,0.14880145,0.13729064,5.6476817,1.5876464e-07,1.0040677e-05,0.00092691503,0.038579635,0.60260075
32.849998,0.00074464275,0.010969501,0.060597781,0.14879903,0.13728869,5.6477318,1.5876584e-07,1.0040753e-05,0.00092692254,0.038579974,0.6026063
32.900002,0.00074462924,0.010969307,0.060596749,0.14879666,0.13728675,5.6477814,1.5876702e-07,1.0040829e-05,0.00092692999,0.03858031,0.60261178
32.950001,0.00074461586,0.010969115,0.060595728,0.14879431,0.13728486,5.6478305,1.587682e-07,1.0040903e-05,0.00092693727,0.038580637,0.60261714
33.0,0.0007446027,0.010968927,0.060594726,0.148792,0.13728298,5.6478786,1.5876937e-07,1.0040978e-05,0.00092694454,0.038580965,0.60262251
33.049999,0.00074458972,0.010968741,0.060593735,0.1487897,0.13728113,5.6479263,1.587705e-07,1.0041051e-05,0.00092695164,0.038581286,0.60262775
33.099998,0.00074457697,0.010968557,0.060592759,0.14878745,0.1372793,5.6479735,1.5877163e-07,1.0041123e-05,0.00092695869,0.038581606,0.60263294
33.150002,0.00074456434,0.010968376,0.060591795,0.14878523,0.1372775,5.6480198,1.5877275e-07,1.0041193e-05,0.00092696561,0.038581919,0.60263807
33.200001,0.00074455189,0.010968197,0.060590845,0.14878304,0.13727573,5.6480656,1.5877384e-07,1.0041264e-05,0.00092697248,0.038582228,0.60264307
33.25,0.00074453955,0.010968021,0.060589906,0.14878087,0.13727398,5.6481109,1.5877494e-07,1.0041333e-05,0.00092697929,0.038582534,0.60264808
33.299999,0.00074452744,0.010967847,0.060588982,0.14877874,0.13727225,5.6481552,1.58776e-07,1.0041401e-05,0.00092698593,0.038582835,0.60265303
33.349998,0.00074451551,0.010967676,0.060588069,0.14877664,0.13727054,5.6481991,1.5877707e-07,1.0041468e-05,0.00092699256,0.038583133,0.60265785
33.400002,0.00074450369,0.010967506,0.060587171,0.14877456,0.13726886,5.6482425,1.5877811e-07,1.0041535e-05,0.00092699908,0.038583428,0.60266268
33.450001,0.00074449205,0.010967339,0.060586281,0.14877251,0.1372672,5.6482854,1.5877914e-07,1.0041601e-05,0.00092700549,0.038583718,0.60266739
33.5,0.00074448058,0.010967175,0.060585406,0.1487705,0.13726556,5.6483278,1.5878015e-07,1.0041666e-05,0.00092701183,0.038584005,0.6026721
33.549999,0.00074446923,0.010967012,0.060584541,0.1487685,0.13726395,5.6483693,1.5878116e-07,1.004173e-05,0.00092701812,0.038584288,0.60267669
33.599998,0.00074445811,0.010966852,0.060583692,0.14876653,0.13726236,5.6484103,1.5878216e-07,1.0041793e-05,0.00092702429,0.038584568,0.60268122
33.650002,0.00074444705,0.010966694,0.06058285,0.1487646,0.13726079,5.6484509,1.5878314e-07,1.0041856e-05,0.0009270304,0.038584843,0.60268575
33.700001,0.00074443617,0.010966538,0.060582019,0.14876267,0.13725924,5.6484909,1.587841e-07,1.0041917e-05,0.00092703645,0.038585115,0.60269016
33.75,0.00074442546,0.010966384,0.060581204,0.1487608,0.13725773,5.6485305,1.5878506e-07,1.0041977e-05,0.00092704239,0.038585383,0.60269457
33.799999,0.00074441492,0.010966232,0.060580395,0.14875893,0.13725621,5.6485696,1.5878601e-07,1.0042038e-05,0.00092704827,0.038585648,0.60269886
33.849998,0.00074440445,0.010966083,0.060579602,0.1487571,0.13725473,5.6486077,1.5878693e-07,1.0042098e-05,0.00092705403,0.038585909,0.60270315
33.900002,0.0007443942,0.010965935,0.060578816,0.14875528,0.13725325,5.6486459,1.5878786e-07,1.0042156e-05,0.00092705979,0.038586166,0.60270733
33.950001,0.00074438401,0.01096579,0.060578041,0.14875349,0.13725181,5.6486831,1.5878877e-07,1.0042214e-05,0.00092706544,0.038586423,0.6027115
34.0,0.000744374,0.010965646,0.060577277,0.14875174,0.13725039,5.6487203,1.5878966e-07,1.004227e-05,0.00092707103,0.038586676,0.60271561
34.049999,0.00074436417,0.010965504,0.060576525,0.14874999,0.13724898,5.6487565,1.5879054e-07,1.0042327e-05,0.0009270765,0.038586922,0.60271966
34.099998,0.00074435439,0.010965364,0.06057578,0.14874828,0.13724759,5.6487923,1.5879141e-07,1.0042382e-05,0.00092708197,0.038587168,0.60272366
34.150002,0.00074434478,0.010965226,0.060575049,0.14874659,0.13724622,5.648828,1.5879228e-07,1.0042438e-05,0.00092708733,0.03858741,0.60272759
34.200001,0.0007443353,0.01096509,0.060574323,0.14874493,0.13724488,5.6488628,1.5879313e-07,1.0042491e-05,0.00092709262,0.038587648,0.60273153
34.25,0.00074432598,0.010964956,0.060573611,0.14874327,0.13724355,5.6488976,1.5879397e-07,1.0042545e-05,0.00092709786,0.038587887,0.60273534
34.299999,0.00074431673,0.010964824,0.060572907,0.14874165,0.13724223,5.6489315,1.5879479e-07,1.0042598e-05,0.00092710304,0.038588118,0.60273916
34.349998,0.00074430765,0.010964694,0.060572214,0.14874005,0.13724095,5.6489649,1.5879561e-07,1.0042651e-05,0.00092710811,0.038588349,0.60274291
34.400002,0.00074429868,0.010964565,0.060571529,0.14873847,0.13723966,5.6489983,1.5879642e-07,1.0042701e-05,0.00092711317,0.038588576,0.60274661
34.450001,0.00074428983,0.010964438,0.060570855,0.14873692,0.1372384,5.6490312,1.5879722e-07,1.0042752e-05,0.00092711812,0.0385888,0.6027503
34.5,0.0007442811,0.010964313,0.060570188,0.14873539,0.13723716,5.6490631,1.58798e-07,1.0042802e-05,0.00092712307,0.038589023,0.60275388
34.549999,0.00074427249,0.01096419,0.060569532,0.14873387,0.13723594,5.6490951,1.5879878e-07,1.0042852e-05,0.0009271279,0.038589239,0.60275745
34.599998,0.00074426399,0.010964068,0.060568884,0.14873238,0.13723473,5.6491265,1.5879955e-07,1.0042902e-05,0.00092713267,0.038589455,0.60276097
34.650002,0.00074425561,0.010963948,0.060568243,0.1487309,0.13723354,5.6491575,1.5880032e-07,1.004295e-05,0.00092713739,0.038589668,0.60276443
34.700001,0.00074424734,0.010963828,0.060567614,0.14872944,0.13723236,5.649188,1.5880106e-07,1.0042997e-05,0.00092714204,0.03858988,0.60276788
34.75,0.00074423919,0.010963712,0.060566992,0.14872801,0.1372312,5.6492181,1.588018e-07,1.0043044e-05,0.00092714664,0.038590088,0.60277128
34.799999,0.00074423116,0.010963596,0.060566381,0.1487266,0.13723005,5.6492481,1.5880254e-07,1.0043091e-05,0.00092715124,0.038590293,0.60277462
34.849998,0.00074422319,0.010963483,0.060565773,0.1487252,0.13722894,5.6492777,1.5880326e-07,1.0043137e-05,0.00092715572,0.038590495,0.6027779
