Time,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells,mu1,mu2,p1,p2,p3,p4,p5,alpha,beta,r,b,mu,Bladder,BCG_production,Effector_cell_activation_recruitment,Effector_cell_inactivation_death,Tumor_growth,Tumor_infection,Infected_tumor_cell_death,BCG_killing
6.88,1.2466439496081414,0.387076398444163,0.1913966264079259,0.11277637212673425,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.14054269399542618,0.15892357871257984,0.013509508226403382,0.0400687148616066,0.08149362850677723,1.8498270123037988
6.9,1.246850575484529,0.3867056819371947,0.19057060475243676,0.112246372607715,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.14008067164692203,0.15877041380125373,0.013446130111341522,0.03988701947036438,0.08106420923477212,1.8495558280676894
6.92,1.247066212980481,0.3863288351319194,0.18974953305625764,0.11171873162516316,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13962085636766947,0.1586147395523043,0.01338303299552714,0.03970638683653085,0.08063628767969462,1.8492882597218854
6.94,1.2472907686182109,0.38594595202594584,0.18893340227167968,0.11119343364292955,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13916324914881342,0.1584565945760655,0.01332021503493688,0.03952680484442947,0.08020988999016886,1.849024297552622
6.96,1.247524149301601,0.38555712588723784,0.18812220261266716,0.11067046332701107,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13870785052435688,0.15829601718103226,0.01325767440953872,0.0393482615502304,0.07978504133040823,1.8487639311511592
6.98,1.2477662623173014,0.3851624492548937,0.18731592357961505,0.11014980554236481,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13825466058519909,0.1581330453742375,0.013195409322914279,0.039170745179623614,0.07936176590140373,1.8485071494319962
7.0,1.2480170153348336,0.38476201394047505,0.1865145539837134,0.1096314453497469,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13780367899296894,0.1579677168618547,0.013133418001884006,0.038994244125486986,0.07894008696198133,1.8482539406500977
7.02,1.2482763164057025,0.3843559110298841,0.1857180819709176,0.10911536800257524,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1373549049936542,0.15780006905002444,0.01307169869613516,0.03881874694554956,0.0785200268497202,1.8480042924171296
7.04,1.2485440739615128,0.3839442308857898,0.18492649504552555,0.10860155894381665,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1369083374310272,0.15763013904590578,0.013010249677852647,0.038644242360051,0.07810160700172504,1.8477581917167174
7.06,1.2488201968110928,0.3835270631506027,0.18413978009336088,0.10809000380289845,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13646397475986755,0.15745796365895232,0.012949069241352688,0.0384707192493975,0.07768484797524497,1.8475156249187379
7.08,1.2491045941366252,0.38310449674999886,0.18335792340456264,0.10758068839264387,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13602181505898256,0.1572835794024126,0.012888155702719298,0.038298166651815166,0.0772697694681328,1.8472765777926545
7.1,1.2493971759027658,0.3826766197177403,0.18258091060778459,0.10707359871720235,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1355818559925937,0.15710702242136265,0.012827507400755691,0.0381265737775403,0.07685639026601132,1.8470410358519675
7.12,1.2496978555037033,0.3822435180516023,0.1818087261270084,0.10656872103933236,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13514409449313303,0.15692832802241874,0.01276712270503452,0.03795593011178842,0.07644472779599476,1.8468089864903012
7.14,1.2500065449815612,0.38180527778597545,0.18104135422038628,0.10606604175088538,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1347085273665835,0.1567475315258665,0.012707000000410622,0.03778622522083486,0.07603479899275015,1.8465804151577765
7.16,1.2503231563061992,0.38136198444004277,0.18027877872713005,0.10556554740395932,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13427515114493058,0.15656466803884095,0.01264713769074954,0.037617448801783374,0.07562662008858625,1.8463553064065366
7.18,1.2506476019543284,0.3809137227694683,0.17952098296307303,0.10506722472353575,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13384396202511414,0.1563797723532891,0.012587534200441631,0.03744959070367865,0.0752202065292683,1.8461336443707426
7.2,1.2509797949109627,0.38046057676832745,0.1787679497386939,0.10457106060485998,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13341495587939547,0.15619287894681005,0.012528187974091389,0.03728264092549053,0.07481557299180235,1.8459154127826487
7.22,1.251319648670206,0.38000262967144466,0.1780196613766775,0.10407704211085447,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13298812826548156,0.15600402198366137,0.012469097476210682,0.037116589614104765,0.07441273340199331,1.8457005949879892
7.24,1.2516670772353757,0.3795399639571366,0.17727609972901115,0.1035851564695649,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13256347443640695,0.1558132353159308,0.012410261190915855,0.036951427062320366,0.0740117009517717,1.845489173960687
7.26,1.252021995118459,0.3790726613503618,0.17653724619361816,0.10309539107163945,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13214098935017468,0.15562055248487455,0.012351677621628736,0.03678714370685406,0.07361248811628675,1.845281132316889
7.28,1.252384317338908,0.37860080282627734,0.17580308173052675,0.1026077334678409,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13172066767915563,0.15542600672242124,0.01229334529078153,0.036623730126352144,0.0732151066707622,1.8450764523283452
7.3,1.2527539594217678,0.3781244686142009,0.17507358687757607,0.10212217136659191,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1313025038192484,0.15522963095284176,0.012235262739525622,0.036461177039410195,0.07281956770711215,1.844875115935133
7.32,1.25313083739514,0.37764373820197994,0.17434874176565784,0.10163869263155301,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13088649189879872,0.15503145779458535,0.012177428527444236,0.0362994753026007,0.07242588165031418,1.8446771047577377
7.34,1.2535148677869827,0.37715869034076666,0.17362852613349494,0.10115728527923384,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13047262578728086,0.15483151956228125,0.012119841232269042,0.036138615908509336,0.07203405827453718,1.8444824001085047
7.36,1.2539059676212456,0.3766694030501999,0.1729129193419556,0.10067793747663717,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.13006089910374005,0.15462984826890655,0.012062499449600597,0.03597858998377989,0.07164410671902197,1.8442909830024679
7.38,1.2543040544133397,0.3761759536239928,0.17220190038790464,0.10020063753893604,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1296513052249976,0.1544264756281199,0.012005401792632755,0.035819388787168345,0.07125603550371225,1.844102834167563
7.4,1.2547090461649422,0.37567841863592716,0.1714954479175904,0.09972537392718372,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12924383729361924,0.15422143305676095,0.011948546891880902,0.03566100370760637,0.0708698525446344,1.8439179340542395
7.42,1.2551208621106895,0.375176873490428,0.17079354038070474,0.09925213524458065,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12883848827440691,0.15401475149055266,0.011891933394737545,0.03550342628303387,0.07048556514163337,1.8437362632348133
7.44,1.255539423269784,0.37467139209130595,0.17009615614751705,0.09878091023315526,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12843525099777933,0.15380646124827496,0.011835559965077359,0.03534664821329701,0.07010317997448741,1.843557802697291
7.46,1.2559646498645312,0.3741620484082294,0.1694032730380804,0.09831168777662329,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.128034118000141,0.15359659267431502,0.011779425283601305,0.03519066128704797,0.06972270321168542,1.843382532516578
7.48,1.25639646261127,0.37364891569766023,0.16871486857734305,0.09784445689568172,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12763508161520992,0.15338517581915867,0.011723528047275715,0.03503545741600879,0.06934414047659723,1.8432104325376162
7.5,1.2568347827784176,0.3731320664705627,0.16803092001870074,0.09737920674575327,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12723813398509068,0.15317224042618327,0.011667866969064428,0.03488102863486853,0.06896749685928041,1.8430414824161572
7.52,1.2572795321840504,0.3726115724967395,0.16735140435586957,0.09691592661488097,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12684326706723262,0.1529578159334729,0.0116124407776789,0.03472736709952927,0.06859277693023609,1.8428756616278803
7.54,1.2577306331930134,0.37208750480945607,0.16667629833433262,0.0964546059216555,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12645047264116543,0.15274193147575127,0.011557248217332146,0.034574465085364506,0.06821998475390816,1.8427129494770202
7.56,1.2581880087135646,0.3715599337103524,0.1660055784623591,0.09599523421317509,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1260597423150124,0.15252461588643154,0.011502288047496556,0.034422314985490095,0.06784912390192514,1.84255332510453
7.58,1.2586515821935458,0.3710289287746433,0.1653392210215964,0.09553780116303787,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12567106753178153,0.15230589769978395,0.011447559042665556,0.03427090930904774,0.0674801974660846,1.8423967674957722
7.6,1.2591212776160865,0.3704945588566064,0.1646772020772353,0.09508229656936709,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12528443957543614,0.15208580515322065,0.011393059992119169,0.03412024067950154,0.06711320807108008,1.8422432554877597
7.62,1.2595970194948383,0.36995689209535854,0.16401949748774786,0.09462871035286864,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1248998495767443,0.1518643661896978,0.01133878969969337,0.0339703018329474,0.06674815788697064,1.842092767775947
7.64,1.260078732868739,0.36941599592091984,0.1633660829141986,0.09417703255492142,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12451728851890873,0.15164160846023547,0.011284746983553388,0.033821085616435854,0.06638504864139308,1.841945282920584
7.66,1.2605663432963088,0.368871937060566,0.16271693382912816,0.0937272533357001,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12413674724297707,0.15141755932655435,0.011230930675970804,0.033672584986308214,0.0660238816315171,1.8418007793526385
7.68,1.2610597768494753,0.3683247815454687,0.16207202552501032,0.09327936297233066,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12375821645303352,0.15119224586383054,0.011177339623104545,0.03352479300654632,0.06566465773574416,1.8416592353793009
7.7,1.2615589601069308,0.3677745947176238,0.16143133312228164,0.09283335185707836,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1233816867211721,0.15096569486356706,0.011123972684785747,0.03337770284713613,0.06530737742515014,1.8415206291890724
7.72,1.2620638201566767,0.3672214412313463,0.16079483158045899,0.09238921049545824,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12300714849376793,0.15073793283423856,0.011070828734293279,0.03323130778265984,0.06495204077508053,1.8413849388615184
7.74,1.2625742858951878,0.366665384286544,0.16016249618091327,0.09194692948956908,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12263459230096069,0.1505089856871144,0.011017906656361128,0.033085601219556136,0.06459864753151337,1.8412521430552726
7.76,1.2630902867362457,0.3661064863967393,0.15953430206662084,0.09150649955102869,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12226400855934569,0.1502788790510312,0.010965205348727688,0.0329405766654996,0.06424719706830329,1.8411222203348168
7.78,1.263611751877807,0.3655448098264736,0.15891022398475746,0.09106791150756524,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12189538746252084,0.15004763845167213,0.010912723722926017,0.03279622771197937,0.06389768836658954,1.8409951487961447
7.8,1.2641386110687651,0.3649804161400517,0.15829023657493313,0.09063115629251157,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12152871910672494,0.14981528912666928,0.010860460703028282,0.03265254805002395,0.06355012005762897,1.8408709064769964
7.82,1.264670794605247,0.3644133662067893,0.15767431437675353,0.09019622494312299,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12116399349538046,0.14958185602778276,0.010808415225445936,0.032509531468725684,0.06320449043301835,1.8407494713621384
7.84,1.2652082333266061,0.3638437202064479,0.15706243183701646,0.08976310859892601,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12080120054344586,0.1493473638231564,0.010756586238733584,0.032367171853780165,0.06286079745467689,1.8406308213883311
7.86,1.2657508586111206,0.3632715376348572,0.1564545633165425,0.08933179850009755,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12044033008157781,0.14911183689964944,0.010704972703396437,0.03222546318604061,0.06251903876458959,1.8405149344489988
7.88,1.2662986023713854,0.3626968773097257,0.15585068309664077,0.08890228598587491,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.12008137186010379,0.14887529936524477,0.010653573591701451,0.032084399540087356,0.062179211694313195,1.8404017883985997
7.9,1.2668513970494109,0.362119797376638,0.1552507653852088,0.08847456249299623,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11972431555280527,0.14863777505153317,0.010602387887492059,0.031943975082812485,0.06184131327424576,1.8402913610567153
7.92,1.2674091756114172,0.36154035531524054,0.15465478432246754,0.08804861955417197,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1193691507605127,0.14839928751627407,0.0105514145860066,0.03180418407201977,0.061505340242661494,1.8401836302118522
7.94,1.2679718715423305,0.36095860794561424,0.15406271398633056,0.08762444879658657,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11901586701451165,0.14815986004603232,0.010500652693700343,0.0316650208550398,0.061171289054512114,1.840078573624974
7.96,1.2685394188399797,0.3603746114348357,0.15347452839740816,0.08720204194043124,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1186644537797618,0.1479195156588917,0.010450101228071189,0.03152647986736064,0.060839155889996686,1.8399761690327672
7.98,1.2691117520089927,0.35978842130372474,0.15289020152364602,0.08678139079746702,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11831490045792811,0.14767827710724415,0.010399759217488981,0.03138855563127388,0.06050893666290103,1.8398763941506422
8.0,1.2696888060543932,0.3592000924337807,0.15230970728459836,0.08636248726961886,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11796719639022551,0.14743616688065564,0.010349625701028507,0.03125124275453627,0.06018062702870881,1.8397792266754864
8.02,1.2702705164748964,0.35860967907430585,0.15173301955533602,0.0859453233476,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11762133086007703,0.14719320720880855,0.010299699728306097,0.031114535929046973,0.05985422239248587,1.8396846442881656
8.04,1.2708568194353003,0.3580172347684772,0.15116011225200152,0.08552989110652166,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11727729313491628,0.1469494200312629,0.01024998035895539,0.03097842993281028,0.059529717935329615,1.8395926247864103
8.06,1.2714476530893355,0.35742281175847657,0.15059095994309268,0.0851161826819965,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11693507275993524,0.14670482675396018,0.01020046665976848,0.03084291965262006,0.05920710876109514,1.8395031470529686
8.08,1.2720429552678079,0.35682646203667384,0.1500255367988385,0.08470419030797524,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11659465905478142,0.1464594486795695,0.010151157709225372,0.030708000040433232,0.058886389662190605,1.8394161893764163
8.1,1.2726426640323745,0.3562282370991406,0.14946381685042792,0.08429390630595807,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11625604123878208,0.14621330690660783,0.010102052596203975,0.030573666122629302,0.058567555185410444,1.8393317298641327
8.12,1.2732467179824767,0.3556281878110009,0.14890577413616102,0.08388532307842236,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11591920850175882,0.14596642227434226,0.010053150419194657,0.03043991300450278,0.058250599671700876,1.8392497466729925
8.14,1.2738550562523658,0.3550263644121773,0.14835138270569204,0.08347843310753736,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11558415000675437,0.14571881536516526,0.010004450286147477,0.030306735869087484,0.05793551726327354,1.8391702180140497
8.16,1.2744676185079908,0.3544228165232507,0.14780061662398083,0.08307322895390688,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.115250854892609,0.145470506507016,0.009955951314322805,0.030174129975996607,0.05762230191051893,1.8390931221570932
8.18,1.2750843449437474,0.35381759315143524,0.14725344997495224,0.08266970325533965,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11491931227638622,0.14522151577584858,0.00990765263014519,0.03004209066027819,0.05731094737872116,1.8390184374350864
8.2,1.2757051762790885,0.35321074269666786,0.14670985686486435,0.0822678487256479,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.1145895112556487,0.1449718629981463,0.009859553369060609,0.029910613331286397,0.05700144725457663,1.838946142248489
8.22,1.2763300537549964,0.3526023129578118,0.1461698114253848,0.08186765815347363,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11426144091058439,0.14472156775348244,0.009811652675396982,0.02977969347156832,0.056693794952517654,1.8388762150694715
8.24,1.2769589191303155,0.3519923511389756,0.14563328781637583,0.08146912440114315,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11393509030598345,0.14447064937712775,0.009763949702228096,0.029649326635766433,0.05638798372084379,1.8388086344460213
8.26,1.2775917146779485,0.3513809038559458,0.14510026022838712,0.08107224040354896,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11361044849306576,0.14421912696270411,0.009716443611240742,0.029519508449536595,0.05608400664766198,1.8387433790059549
8.28,1.2782283831809118,0.35076801714273453,0.1445707028848574,0.08067699916706016,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11328750451116007,0.1439670193648847,0.00966913357260526,0.029390234608481735,0.05578185666663813,1.8386804274608268
8.3,1.2788688679282543,0.35015373645824205,0.1440445900440245,0.08028339376846035,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11296624738923478,0.14371434520214077,0.009622018764849376,0.029261500877101103,0.055481526562561966,1.8386197586097546
8.32,1.2795131127108361,0.34953810669303315,0.14352189600054358,0.07989141735391385,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11264666614728036,0.14346112285953466,0.00957509837473538,0.029133303087755243,0.05518300897672686,1.8385613513431551
8.34,1.2801610618169699,0.34892117217622864,0.1430025950868135,0.07950106313795936,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.11232874979754415,0.14320737049155954,0.009528371597140602,0.029005637139646386,0.05488629641212693,1.8385051846463982
