Time,D_Dendritic_Cells,H_CD4_T_Cells,L_CD8_T_Cells,T_Tumor_Cells,a_1,a_2,a_3,b_1__1,b_2__1,b_3__1,e,alpha_1,alpha_2,beta_1,beta_2,beta_3,u_1,u_2,compartment,Tumor_Growth,Tumor_Death_CD8,Tumor_Death_Chemotherapy,CD8_Activation,CD8_Inactivation,CD8_Death,DC_Growth,DC_Inactivation,DC_Immunotherapy,CD4_Growth,CD4_Inactivation
12.93,205.06978723232027,6.210385771689085,6.615957651076176,207647386.66692266,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,70540735.91615061,57.69902529489,0.0,0.027956413542131478,1.099029053236,6.880595957119223e-08,47.86332338077908,0.027134660556884658,0.0,0.10524872254153225,0.0008217529852468206
12.959999999999999,206.50989497916822,6.213519428598248,6.583738611107722,209771492.73067808,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,71066440.08552295,58.00538840042806,0.0,0.02801030713846162,1.1048645409605344,6.847088155552031e-08,48.198574890206764,0.027192143383003017,0.0,0.10530166378480892,0.0008181637554586056
12.99,207.96009357812918,6.216654782228626,6.55134694127768,211911368.50882632,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,71592035.90453862,58.308805627895204,0.0,0.02806292370526859,1.1106439167218134,6.813400818928788e-08,48.53616325075823,0.02724837445941794,0.0,0.1053546335260947,0.0008145492458506555
13.02,209.42045341420032,6.219791834191388,6.518784314095785,214067009.40225357,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,72117433.24613997,58.609179848385835,0.0,0.028114244964259686,1.1163653304454446,6.779535686659617e-08,48.87610458947137,0.027303335335346325,0.0,0.10540763179233788,0.0008109096289133574
13.049999999999999,210.89104535837427,6.222930586093227,6.486052457112984,216238408.08884364,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,72642540.70653127,58.906413640487465,0.0,0.028164252742963657,1.1220269264854756,6.745494555397504e-08,49.21841514229846,0.027357007658596187,0.0,0.10546065861041053,0.0008072450843674703
13.08,212.37194077091365,6.226071039536144,6.4531531530786195,218425554.4854385,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,73167265.6229085,59.20040933690743,0.0,0.028212928983426432,1.1276268445125226,6.711279279201764e-08,49.5631112548054,0.02740937318422495,0.0,0.10551371400710498,0.0008035557992014831
13.11,213.86321150464642,6.229213196117221,6.42008824007092,220628435.7103478,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,73691514.09232679,59.49106907222838,0.0,0.02826025575100135,1.1331632204233977,6.676891769673758e-08,49.91020938287465,0.02746041378329561,0.0,0.10556679800912996,0.0007998419677057352
13.139999999999999,215.36492990828282,6.232357057428399,6.386859611600123,222847036.0464429,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,74215190.99171604,59.778294831772556,0.0,0.028306215243229273,1.1386341872718582,6.642333996064128e-08,50.25972609341257,0.02751011145172606,0.0,0.10561991064310694,0.0007961037915032087
13.17,216.87716882975275,6.235502625056261,6.353469216683651,225081336.9048672,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,74738199.99905424,60.061988501553174,0.0,0.028350789798803646,1.1440378762200605,6.607607985350997e-08,50.61167806506029,0.02755844831922674,0.0,0.10567305193556624,0.0007923414795769012
13.2,218.40000161956397,6.2386499005818035,6.319919059892712,227331316.7893996,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,75260443.6157076,60.34205191928905,0.0,0.028393961906615323,1.1493724175102678,6.572715822288421e-08,50.96608208890875,0.02760540665832163,0.0,0.10572622191294342,0.0007885552482936942
13.229999999999999,219.9335021341825,6.241798885580211,6.286211201369701,229596951.26150656,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,75781823.1899456,60.61838692645746,0.0,0.02843571421487193,1.1546359414563325,6.53765964942449e-08,51.32295506921776,0.027650968893447304,0.0,0.10577942060157533,0.0007847453214246249
13.26,221.4777447394337,6.2449495816206335,6.252347756815865,231878212.90611634,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,76302238.94163689,60.890895421357186,0.0,0.02847602954028618,1.1598265794544227,6.502441667088501e-08,51.68231402413901,0.027695117610124706,0.0,0.10583264802769642,0.0007809119301614789
13.29,223.0328043139245,6.248101990265959,6.218330897448638,234175071.29815185,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,76821589.98813252,61.15947941315248,0.0,0.028514890877327476,1.1649424650124283,6.467064133346584e-08,52.04417608644294,0.02773783556419785,0.0,0.1058859042174348,0.0007770553131296228
13.32,224.59875625248833,6.251256113072588,6.184162849928073,236487492.96985912,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,77339774.37134069,61.42404107686683,0.0,0.02855228140753077,1.1699817347974635,6.431529363925196e-08,52.40855850425004,0.02777910569113378,0.0,0.10593918919680859,0.0007731757163969854
13.35,226.1756764696505,6.254411951590204,6.149845896251913,238815441.37896413,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,77856689.08599617,61.6844828092925,0.0,0.02858818450885673,1.1749425297008096,6.39583973210199e-08,52.775478641765694,0.027818911115377612,0.0,0.10599250299172182,0.0007692733934791188
13.379999999999999,227.7636414031166,6.257569507361551,6.11538237361869,241158876.87769738,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,78372230.10912693,61.940707285781116,0.0,0.0286225837650968,1.1798229959196405,6.359997668563439e-08,53.14495398001955,0.02785723515975655,0.0,0.10604584562796097,0.0007653486053402524
13.41,229.36272801728188,6.260728781922203,6.0807746742584525,243517756.68271938,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,78886292.43071856,62.1926175178775,0.0,0.02865546297531662,1.1846212860548095,6.324005661228791e-08,53.51700211760864,0.027894061354926347,0.0,0.10609921713119075,0.0007614016203902701
13.44,230.97301380676305,6.263889776800337,6.046025245230594,245892034.8459838,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,79398770.08557594,62.440116911757436,0.0,0.028686806163331215,1.1893355602239513,6.287866255039818e-08,53.89164077144464,0.027929373448853684,0.0,0.10615261752695054,0.0007574327144775335
13.469999999999999,232.59457679995262,6.267052493516509,6.011136588188351,248281662.2265758,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,79909556.18638115,62.68310932742843,0.0,0.028716597587205094,1.193963987189113,6.251582051715885e-08,54.26888777750542,0.027963155416327615,0.0,0.10620604684065049,0.0007534421708774825
13.5,234.22749556259515,6.270216933583427,5.976111259109613,250686586.4635573,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,80418542.95794338,62.921499138650056,0.0,0.028744821748770393,1.1985047454980964,6.215155709473998e-08,54.6487610915905,0.027995391468493436,0.0,0.1062595050975676,0.0007494302802769536
13.53,235.87184920138574,6.273383098505721,5.9409518679934274,253106751.94986138,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,80925621.77263784,63.15519129352768,0.0,0.028771463403154857,1.2029560246386226,6.178589942713165e-08,55.03127879008065,0.028026066062400736,0.0,0.10631299232284201,0.0007453973407541192
13.559999999999999,237.52771736759186,6.2765509897797225,5.905661078522057,255542099.8072667,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,81430683.18702693,63.384091375734094,0.0,0.028796507568313524,1.207316026204459,6.141887521662939e-08,55.41645907070176,0.028055163910559497,0.0,0.1063665085414732,0.0007413436577540241
13.59,239.1951802606973,6.2797206088932365,5.870241607688264,257992567.86248532,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,81933616.97965583,63.60810566630938,0.0,0.02881993953455645,1.2115829650725596,6.105051271995795e-08,55.80432025329283,0.0280826699904968,0.0,0.10642005377831608,0.0007372695440596512
13.62,240.8743186320686,6.282891957325316,5.834696225387387,260458090.62440246,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,82434312.19001456,63.82714120598789,0.0,0.028841744874064247,1.2157550705902456,6.068084074402883e-08,56.1948807805779,0.02810856955430579,0.0,0.1064736280580773,0.0007331753197584559
13.65,242.5652137886456,6.286065036546045,5.7990277539738635,262938599.26250526,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,82932657.1586565,64.04110585799974,0.0,0.028861909450383496,1.2198305877714237,6.030988864132818e-08,56.5881592189426,0.02813284813817919,0.0,0.10652723140531145,0.0007290613122043049
13.68,244.26794759665353,6.289239848016311,5.763239067782066,265434021.5865301,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,83428539.56846105,64.24990837129194,0.0,0.028880419427894308,1.2238077785007988,5.993768630493349e-08,56.98417425921441,0.028155491571919523,0.0,0.10658086384441734,0.0007249278559747869
13.709999999999999,245.9826024853397,6.292416393187584,5.7273330926111745,267944282.02736658,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,83921846.48702723,64.45345844411368,0.0,0.028897261281241964,1.2276849227450226,5.9564264163156216e-08,57.38294471744752,0.02817648598841812,0.0,0.10663452539963426,0.0007207752928238461
13.74,247.70926145073275,6.2955946735017045,5.691312805173945,270469301.61924833,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,84412464.4101833,64.65166678790744,0.0,0.028912421804724427,1.2314603197696659,5.918965317380903e-08,57.7844895357117,0.028195817833094723,0.0,0.1066882160950383,0.0007166039716297027
13.77,249.44800805942498,6.298774690390655,5.65518123250917,273008997.98326546,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,84900279.30659604,64.84444519144606,0.0,0.028925888121627146,1.2351322893608774,5.881388481809537e-08,58.18882778288537,0.028213473873289128,0.0,0.10674193595453854,0.0007124142483380198
13.799999999999999,251.19892645237957,6.30195644527635,5.6189414513576805,275563285.3122335,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,85385176.6634618,65.0317065851549,0.0,0.02893764769349678,1.2386991730505696,5.843699109411988e-08,58.59597865545315,0.0282294412075965,0.0,0.10679568500187359,0.0007082064859002796
13.83,252.96210134876023,6.305139939570423,5.582596587501855,278132074.35694766,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,85867041.53325975,65.21336510555614,0.0,0.028947688329345096,1.2421593353439264,5.8059004510019295e-08,59.00596147830746,0.028243707275137746,0.0,0.10684946326060789,0.00070398105420735
13.86,254.73761804978497,6.308325174674009,5.54614981506856,280715272.41385496,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,86345758.58154541,65.38933615977092,0.0,0.028955998194774624,1.2455111649480177,5.7679958076713025e-08,59.41879570555438,0.02825625986475641,0.0,0.10690327075412805,0.000699738330018212
13.889999999999999,256.52556244260455,6.311512151977541,5.509604355795488,283312783.3141771,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,86821212.13576286,65.559536490014,0.0,0.02896256582101706,1.2487530760002667,5.729988530027308e-08,59.83450092132397,0.028267087124133228,0.0,0.10695710750563946,0.0006954786968838323
13.92,258.32602100420434,6.314700872860535,5.4729634782609455,285924507.41451114,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,87293286.23505001,65.72388423801355,0.0,0.028967380113875774,1.2518835092954965,5.6918820173913834e-08,60.25309684058482,0.028276177568809607,0.0,0.10701097353816261,0.0006912025450661645
13.95,260.13908080532997,6.317891338691387,5.436230497077135,288550341.5889393,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,87761864.6810115,65.8822990092883,0.0,0.02897043036256323,1.2549009335102534,5.653679716960221e-08,60.674603309962656,0.028283520091110962,0.0,0.10706486887452975,0.0006869102714522721
13.979999999999999,261.96482951443903,6.321083550827172,5.399408772047005,291190179.22267693,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,88226831.08943126,66.03470193721218,0.0,0.02897170624842477,1.2578038464230892,5.615385122928886e-08,61.09904030856384,0.02828910396896121,0.0,0.10711879353738137,0.0006826022794635653
14.01,263.8033554016754,6.32427751061344,5.362501707284853,293843910.2072847,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,88688068.94289576,66.18101574679649,0.0,0.028971197853539302,1.260590776129457,5.577001775576247e-08,61.526427948802585,0.028292918874579142,0.0,0.10717274754916285,0.0006782789789601555
14.04,265.654747342869,6.3274732193840215,5.325512750300832,296511420.9374722,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,89145461.64429626,66.32116481811767,0.0,0.028968895669188234,1.2632602822498604,5.5385332603128655e-08,61.95678647723287,0.028294954883047896,0.0,0.10722673093212118,0.0006739407861403332
14.07,267.51909482356086,6.330670678460832,5.2884453910495655,299192594.3095218,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,89598892.57117864,66.45507524931882,0.0,0.02896479060418342,1.2658109571298826,5.4999832066915486e-08,62.390136275384734,0.028295202480748245,0.0,0.1072807437083016,0.0006695881234351763
14.1,269.39648794305185,6.33386988915368,5.251303160943174,301887309.721352,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,90048245.13090558,66.5826749191114,0.0,0.028958873993045073,1.2682414270306934,5.4613552873809013e-08,62.82649786060469,0.02829365257364676,0.0,0.10733478589954439,0.0006652214193983104
14.129999999999999,271.2870174184777,6.337070852760079,5.214089631828966,304595443.07425034,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,90493402.8165962,66.70389354870355,0.0,0.028951137604020613,1.270550353308639,5.422653217102124e-08,63.26589188690083,0.028290296495429777,0.0,0.10738885752748169,0.0006608411085908374
14.16,273.19077458890854,6.340273570565062,5.1768084149321725,307316866.77629405,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,90934249.26380539,66.81866276308055,0.0,0.02894157364693547,1.2727364335824867,5.3838807515294596e-08,63.70833914579217,0.028285126015474005,0.0,0.10744295861353441,0.0006564476314614654
14.19,275.10785141947315,6.343478043841001,5.139463159764111,310051449.7474814,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,91370668.30790429,66.92691615156265,0.0,0.028930174780866694,1.2747984028869077,5.345041686154676e-08,64.15386056716225,0.028278133346644824,0.0,0.10749708917890914,0.0006520414342218668
14.219999999999999,277.0383405055104,6.346684273847432,5.102057552996169,312799057.4265963,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,91802544.04212172,67.02858932756482,0.0,0.028916934121630586,1.2767350348107585,5.306139855116016e-08,64.60247722011755,0.02826931115291328,0.0,0.10755124924459518,0.0006476229687173061
14.25,278.98233507674456,6.349892261830877,5.064595317300127,315559551.7798216,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,92229760.87620448,67.12361998748327,0.0,0.02890184524907529,1.278545142618729,5.267179129992132e-08,65.05421031384998,0.028258652556782716,0.0,0.10760543883136162,0.0006431926922925795
14.28,280.93992900148686,6.353102009024678,5.02708021015532,318332791.3111215,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,92652203.59565327,67.21194796863298,0.0,0.028884902214169624,1.280227580354914,5.2281634185615326e-08,65.5090811985039,0.028246151146516307,0.0,0.1076596579597544,0.0006387510676533193
14.309999999999999,282.9112167908636,6.356313516648829,4.9895160226231665,321118631.0744105,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,93069757.42149022,67.29351530616073,0.0,0.028866099545879317,1.281781243926871,5.189096663528093e-08,65.96711136604779,0.028231800983156606,0.0,0.10771390665009366,0.0006342985627227108
14.34,284.8962936030694,6.359526785909817,4.951906578089713,323916922.68752056,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,93482308.07051124,67.36826628885822,0.0,0.028845432257822042,1.283205072168728,5.149982841213302e-08,66.42832245115011,0.028215596607328353,0.0,0.10776818492247092,0.0006298356504936911
14.37,286.8952552476468,6.362741818000464,4.914255730976809,326727514.34798354,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,93889741.81597589,67.4361475138002,0.0,0.028822895854692745,1.2844980478819084,5.1108259602158816e-08,66.89273623205979,0.028197533045816056,0.0,0.10782249279674637,0.0006253628088766915
14.399999999999999,288.9081981897925,6.365958614099775,4.876567365422585,329550250.850641,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,94291945.54868686,67.49710793973263,0.0,0.028798486338450648,1.28565919885205,5.0716300600394885e-08,67.36037463149123,0.02817760581790765,0.0,0.10787683029254651,0.000620880520542995
14.43,290.9352195546898,6.369177175372791,4.8388453939320035,332384973.6070908,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,94688806.83840841,67.55109893913702,0.0,0.028772200214259927,1.2866875988407054,5.032399209689284e-08,67.83125971751372,0.02815581094149614,0.0,0.10793119742926148,0.0006163892727637896
14.459999999999999,292.97641713186715,6.372397502970445,4.801093755998222,335231520.6669798,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,95080213.99557269,67.59807434889707,0.0,0.028744034496175762,1.2875823685504206,4.993137506238151e-08,68.30541370444529,0.02813214493893076,0.0,0.10798559422604274,0.0006118895572450013
14.49,295.03188937958464,6.375619598029429,4.763316416695571,338089726.741154,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,95466056.13322239,67.63799051949486,0.0,0.028713986712567738,1.288342676561807,4.9538490733633944e-08,68.78285895375147,0.028106604842609746,0.0,0.1080400207018007,0.000607381869957992
14.52,297.10173542924554,6.378843461672053,4.725517365245046,340959423.226667,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,95846223.22913553,67.67080636266509,0.0,0.028682054911273003,1.28896774024124,4.9145380598548477e-08,69.26361797494788,0.028079188200306783,0.0,0.10809447687520252,0.0006028667109662222
14.549999999999999,299.186055089837,6.382069095006125,4.687700613553143,343840438.2336561,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,96220606.18807878,67.69648339743623,0.0,0.028648237664471443,1.289456826617833,4.875208638095269e-08,69.74771342650823,0.028049893080223466,0.0,0.10814896276466997,0.0005983445842479754
14.58,301.28494885239616,6.385296499124824,4.649870194725028,346732596.614087,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,96589096.90413353,67.7149857944893,0.0,0.028612534073275485,1.2898092532283674,4.835865002514029e-08,70.23516811677611,0.028018718075760233,0.0,0.10820347838837727,0.0005938159975152517
14.61,303.39851789450375,6.388525675106589,4.612030161552988,349635719.992367,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,96951588.32303853,67.72628041876585,0.0,0.028574943772027447,1.2900243889288734,4.796511368015108e-08,70.72600500488169,0.027985662309998504,0.0,0.1082580237642493,0.000589281462028945
14.639999999999999,305.5268640848066,6.391756624015,4.574184584981152,352549626.7978311,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,97307974.50449263,67.73033687025888,0.0,0.028535466932297495,1.290101654671598,4.757151968380399e-08,71.22024720166307,0.027950725439887084,0.0,0.10831259890995956,0.0005847414924104117
14.67,307.670089987566,6.39498934689868,4.536337552547585,355474132.2990931,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,97658150.68435898,67.72712752292107,0.0,0.028494104266575372,1.2900405242461157,4.717791054649489e-08,71.71791797059204,0.027913907660125806,0.0,0.10836720384292853,0.0005801966064495648
14.7,309.8282988672341,6.398223844791191,4.49849316680479,358409048.6402613,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,98002013.33671299,67.71662756162729,0.0,0.02845085703164971,1.2898405249833769,4.678432893476982e-08,72.21904072870431,0.0278752097067401,0.0,0.10842183858032178,0.000575647324909613
14.729999999999999,312.0015946930595,6.401460118710942,4.460655543719748,361354184.8790137,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,98339460.23567453,67.69881501712995,0.0,0.028405727031668535,1.2895012384215228,4.639081765468538e-08,72.72363904753472,0.02783463286033996,0.0,0.10847650313904872,0.0005710941713285768
14.76,314.1900821437195,6.404698169661097,4.422828811054675,364309347.02652335,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,98670390.5169649,67.67367079894777,0.0,0.028358716620875284,1.2890223009323385,4.599741963496862e-08,73.23173665405675,0.027792178949057555,0.0,0.10853119753576075,0.0005665376718177249
14.79,316.39386661198046,6.4079379986295,4.385017106729668,367274338.0892245,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,98994704.7391286,67.64117872613073,0.0,0.02830982870601465,1.288403404307252,4.560417790998855e-08,73.74335743162662,0.027747850351157583,0.0,0.10858592178685014,0.0005619783548570686
14.82,318.6130542093878,6.411179606588593,4.347224577168433,370248958.1124121,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,99312304.94435953,67.6013255558459,0.0,0.028259066748403037,1.2876442963018269,4.5211135602551704e-08,74.25852542093232,0.027701649997314982,0.0,0.10864067590844861,0.0005574167510880596
14.85,320.84775177098294,6.41442299449535,4.3094553756284055,373233004.22565657,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,99623094.71887049,67.5541010097322,0.0,0.028206434765658664,1.2867447811377561,4.481833590653542e-08,74.77726482094675,0.027653581372555015,0.0,0.10869545991642633,0.0005528533931036489
14.879999999999999,323.09806686005,6.417668163291213,4.2717136605164745,376226270.6900247,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,99926979.25274599,67.49949779797339,0.0,0.02815193733308667,1.285704719961398,4.4425822069371336e-08,75.29959998988625,0.02760364851785082,0.0,0.10875027382639059,0.000548288815235855
14.91,325.36410777289086,6.420915113902035,4.234003593691671,379228548.9470857,0.431,0.234,0.017,1.02e-09,1.25e-05,0.0005,1.04e-08,4.2e-08,8e-10,2e-05,2e-05,2e-05,0.0,0.0,1.0,100223865.39921646,67.43751164104242,0.0,0.02809557958471509,1.2845240312579511,4.403363737439338e-08,75.82555544617293,0.027551856031374083,0.0,0.10880511765368515,0.0005437235533410078
