T,BBS,HHS,NNS,VVS,ZZS
409.5,0.059117831,0.90871578,0.068979889,-60.889404,0.012100462
410.0,0.058468603,0.90724385,0.069792546,-60.757446,0.012103503
410.5,0.057813041,0.90568084,0.070653342,-60.618824,0.012108782
411.0,0.05715052,0.9040153,0.071568288,-60.472729,0.012116468
411.5,0.056480359,0.9022336,0.072544552,-60.318207,0.012126755
412.0,0.055801779,0.9003194,0.073590703,-60.154118,0.01213987
412.5,0.055113919,0.89825296,0.074717127,-59.979088,0.01215608
413.0,0.054415803,0.89600998,0.075936548,-59.791443,0.012175704
413.5,0.053706314,0.89356047,0.077264756,-59.589108,0.012199125
414.0,0.052984174,0.89086646,0.07872165,-59.36948,0.01222681
414.5,0.052247908,0.88787943,0.080332756,-59.129238,0.012259335
415.0,0.051495779,0.88453591,0.082131423,-58.864044,0.012297429
415.5,0.050725732,0.88075095,0.08416234,-58.568108,0.012342029
416.0,0.049935296,0.87640792,0.086487032,-58.233471,0.012394372
416.5,0.049121447,0.87134063,0.089193247,-57.848766,0.012456148
417.0,0.048280392,0.8653025,0.092411622,-57.397049,0.012529752
417.5,0.047407255,0.85790676,0.096347839,-56.851479,0.012618772
418.0,0.046495516,0.84850067,0.10135086,-56.165993,0.012728971
418.5,0.045535993,0.83586127,0.10807953,-55.251831,0.012870625
419.0,0.044514727,0.81729156,0.11800237,-53.903542,0.013065326
419.5,0.0434076,0.78477985,0.13555028,-51.453575,0.013374976
420.0,0.042164486,0.68552208,0.19015443,-42.966248,0.014225788
420.5,0.040793292,0.023500575,0.89432317,-15.718087,0.019797523
421.0,0.039618623,0.29962832,0.49589294,-53.575462,0.021856055
421.5,0.038794283,0.5353871,0.26798758,-54.912876,0.021989215
422.0,0.037988335,0.65803939,0.18058312,-54.067394,0.022126559
422.5,0.037120912,0.70794064,0.15589686,-52.274456,0.022342769
423.0,0.036143441,0.69050008,0.17283779,-47.526356,0.022827458
423.5,0.035005987,0.10895725,0.73282748,19.765352,0.0265426
424.0,0.033906344,0.18376984,0.63284498,-49.925049,0.030750135
424.5,0.033189282,0.46480596,0.32695112,-54.689987,0.03090857
425.0,0.032569271,0.62128913,0.20317584,-54.291153,0.030984746
425.5,0.031906832,0.69403493,0.16126435,-52.973461,0.031112835
426.0,0.031155279,0.70556188,0.16144221,-50.006355,0.031394757
426.5,0.030249951,0.54155403,0.25727862,-33.083302,0.032914735
427.0,0.029261852,0.0620539,0.81207746,-38.710735,0.038944542
427.5,0.028570183,0.3743926,0.41392156,-54.40715,0.039524499
428.0,0.028125277,0.57663834,0.23497589,-54.962563,0.039527837
428.5,0.027680099,0.68143094,0.16665882,-54.356068,0.03954079
429.0,0.027185274,0.7269364,0.1462505,-53.159172,0.039604936
429.5,0.026605675,0.72790223,0.15238403,-50.642731,0.039797615
430.0,0.025880534,0.6224525,0.21653707,-39.886322,0.040753268
430.5,0.025037061,0.029167812,0.8710357,-28.03084,0.046605684
431.0,0.024425628,0.33351558,0.45719072,-54.157433,0.047798723
431.5,0.024133645,0.55698884,0.25051728,-55.430969,0.047737572
432.0,0.023874627,0.67760307,0.16847211,-55.24612,0.047662556
432.5,0.023594057,0.73811877,0.1386191,-54.747234,0.047605243
433.0,0.023271767,0.76311874,0.13138118,-53.914513,0.047583092
433.5,0.022884915,0.76278168,0.13686046,-52.423519,0.047631346
434.0,0.02239437,0.72824419,0.1595856,-48.77224,0.047882568
434.5,0.021735122,0.26236337,0.47472239,10.055138,0.050448634
435.0,0.021042038,0.12755631,0.71155876,-46.800777,0.055463221
435.5,0.020732861,0.43228197,0.35905537,-55.425907,0.0555203
436.0,0.020626871,0.61547446,0.20825402,-56.013721,0.055373292
436.5,0.020544132,0.71482795,0.14793405,-56.036373,0.055218317
437.0,0.020460127,0.76748759,0.12444642,-55.948692,0.055066068
437.5,0.020367183,0.79443872,0.11594367,-55.7929,0.054919973
438.0,0.020259457,0.80694771,0.1137779,-55.563236,0.054783143
438.5,0.020130461,0.81082624,0.11466794,-55.233833,0.054659743
439.0,0.01997178,0.80869693,0.11761378,-54.75222,0.054556448
439.5,0.019771418,0.80091161,0.12285196,-54.008762,0.054485619
440.0,0.019510604,0.78496552,0.13207775,-52.726723,0.054475337
440.5,0.019155651,0.74935442,0.15194421,-49.850105,0.054620203
441.0,0.018640634,0.55107838,0.25808883,-32.149517,0.056037672
441.5,0.018033549,0.066381522,0.80705178,-39.631241,0.061881196
442.0,0.01774363,0.38315845,0.40743101,-55.2075,0.062216669
442.5,0.017747415,0.59041953,0.22648296,-56.328133,0.062020447
443.0,0.017803403,0.70525807,0.15261114,-56.599026,0.061803933
443.5,0.0178806,0.76859719,0.12225467,-56.79142,0.061580755
444.0,0.017976223,0.80419976,0.10919698,-56.986771,0.061352216
444.5,0.018092018,0.82506132,0.10290372,-57.205276,0.0611181
445.0,0.018231461,0.83822602,0.099153139,-57.455959,0.060877807
445.5,0.01839916,0.84749854,0.096252032,-57.743675,0.060630634
446.0,0.018600624,0.85491979,0.09352567,-58.070637,0.060375944
446.5,0.01884214,0.86156315,0.090716504,-58.436821,0.060113233
447.0,0.019130642,0.8679657,0.087743692,-58.840168,0.05984221
447.5,0.019473555,0.8743639,0.08460515,-59.276878,0.059562821
448.0,0.019878631,0.88082588,0.081335276,-59.741783,0.059275258
448.5,0.020353753,0.88732868,0.077984609,-60.228863,0.058979917
449.0,0.020906722,0.89380491,0.074608378,-60.731731,0.058677372
449.5,0.021545069,0.90017188,0.071259476,-61.244122,0.058368307
450.0,0.022275865,0.90634912,0.067984194,-61.760208,0.058053479
450.5,0.023105554,0.91226828,0.064819962,-62.274826,0.057733659
451.0,0.024039824,0.9178775,0.061794747,-62.7836,0.057409607
451.5,0.025083493,0.92314243,0.058927476,-63.282944,0.057082035
452.0,0.026240438,0.92804462,0.056229178,-63.770023,0.056751616
452.5,0.027513534,0.93257898,0.053704392,-64.242683,0.056418948
453.0,0.028904647,0.93675113,0.051352616,-64.699348,0.05608457
453.5,0.03041462,0.94057405,0.049169652,-65.138954,0.055748958
454.0,0.032043308,0.94406617,0.047148749,-65.560806,0.055412538
454.5,0.033789609,0.94724888,0.045281518,-65.964569,0.055075668
455.0,0.03565152,0.95014507,0.043558653,-66.350136,0.054738667
455.5,0.037626207,0.9527781,0.041970458,-66.717621,0.054401815
456.0,0.039710078,0.95517069,0.040507216,-67.067284,0.05406535
456.5,0.041898858,0.95734465,0.039159466,-67.39949,0.053729478
457.0,0.04418768,0.95932037,0.03791815,-67.714714,0.053394377
457.5,0.046571165,0.96111673,0.036774743,-68.013458,0.0530602
458.0,0.04904351,0.96275109,0.035721265,-68.296288,0.052727085
458.5,0.05159856,0.96423912,0.034750335,-68.563797,0.052395146
459.0,0.0542299,0.96559519,0.033855151,-68.816574,0.052064482
459.5,0.056930911,0.96683198,0.033029471,-69.055229,0.051735178
460.0,0.059694856,0.96796101,0.032267578,-69.280357,0.051407307
460.5,0.062514931,0.96899277,0.031564262,-69.492569,0.051080942
461.0,0.065384328,0.96993631,0.030914774,-69.692429,0.05075613
461.5,0.068296276,0.97079998,0.030314783,-69.880508,0.05043292
462.0,0.071244091,0.97159117,0.029760348,-70.057358,0.050111357
462.5,0.074221224,0.97231656,0.029247886,-70.223511,0.049791478
463.0,0.077221274,0.97298199,0.028774127,-70.379486,0.049473308
463.5,0.080238052,0.97359276,0.028336104,-70.525764,0.049156874
464.0,0.08326555,0.97415376,0.027931105,-70.662819,0.048842203
464.5,0.086298011,0.9746691,0.027556662,-70.791115,0.048529308
465.0,0.089329913,0.97514278,0.027210517,-70.911072,0.048218209
465.5,0.092356004,0.97557813,0.026890615,-71.023109,0.047908917
466.0,0.095371276,0.97597831,0.026595073,-71.127625,0.047601443
466.5,0.098371014,0.97634614,0.026322169,-71.224983,0.047295794
467.0,0.10135076,0.97668415,0.026070327,-71.315552,0.046991982
467.5,0.10430633,0.97699463,0.025838099,-71.399658,0.046690002
468.0,0.10723381,0.97727972,0.025624158,-71.477646,0.04638987
468.5,0.11012957,0.97754127,0.025427282,-71.549805,0.046091579
469.0,0.11299022,0.97778094,0.025246352,-71.616432,0.045795131
469.5,0.11581263,0.9780004,0.025080333,-71.677811,0.045500532
470.0,0.11859393,0.97820103,0.02492827,-71.7342,0.045207776
470.5,0.12133149,0.97838414,0.024789287,-71.785851,0.044916861
471.0,0.1240229,0.97855091,0.024662569,-71.833,0.044627789
471.5,0.12666599,0.97870249,0.024547365,-71.875885,0.044340551
472.0,0.12925881,0.97883976,0.024442982,-71.914696,0.044055149
472.5,0.13179961,0.97896367,0.024348773,-71.949661,0.043771572
473.0,0.13428681,0.97907519,0.024264142,-71.980957,0.043489821
473.5,0.13671906,0.97917491,0.024188533,-72.008766,0.043209888
474.0,0.13909516,0.97926372,0.024121432,-72.033272,0.042931769
474.5,0.14141411,0.9793421,0.024062358,-72.054634,0.042655457
475.0,0.14367501,0.97941083,0.024010863,-72.073013,0.042380944
475.5,0.1458772,0.97947037,0.023966536,-72.088547,0.042108227
476.0,0.14802007,0.97952127,0.023928985,-72.101387,0.041837297
476.5,0.1501032,0.97956401,0.023897849,-72.111656,0.041568145
477.0,0.15212627,0.979599,0.023872793,-72.119484,0.041300766
477.5,0.15408908,0.97962672,0.023853496,-72.125,0.041035153
478.0,0.15599157,0.97964752,0.023839667,-72.128304,0.040771294
478.5,0.15783373,0.97966176,0.023831028,-72.129509,0.040509187
479.0,0.15961567,0.97966975,0.02382732,-72.128723,0.040248819
479.5,0.1613376,0.97967184,0.0238283,-72.126038,0.039990187
480.0,0.16299978,0.97966838,0.023833741,-72.121544,0.039733279
480.5,0.16460258,0.9796595,0.023843428,-72.115326,0.039478086
481.0,0.1661464,0.97964555,0.023857163,-72.107475,0.039224602
481.5,0.16763173,0.97962672,0.023874756,-72.098068,0.038972817
482.0,0.16905913,0.97960323,0.023896029,-72.087181,0.038722724
482.5,0.17042916,0.97957534,0.023920819,-72.074875,0.038474314
483.0,0.17174248,0.97954321,0.023948966,-72.061226,0.038227577
483.5,0.17299977,0.97950703,0.023980321,-72.046295,0.037982501
484.0,0.17420176,0.97946697,0.02401475,-72.030144,0.037739087
484.5,0.17534918,0.97942317,0.024052119,-72.012825,0.037497316
485.0,0.17644285,0.97937578,0.024092305,-71.994408,0.037257187
485.5,0.17748357,0.979325,0.024135191,-71.974922,0.037018687
486.0,0.17847219,0.97927088,0.024180666,-71.954437,0.036781806
486.5,0.17940956,0.9792136,0.024228629,-71.932991,0.036546536
487.0,0.18029657,0.97915322,0.02427898,-71.910629,0.036312871
487.5,0.1811341,0.97908992,0.024331627,-71.88739,0.036080804
488.0,0.18192308,0.97902381,0.024386484,-71.863327,0.035850316
488.5,0.18266439,0.97895491,0.024443464,-71.838455,0.035621408
489.0,0.183359,0.97888333,0.024502493,-71.812836,0.035394069
489.5,0.18400781,0.97880924,0.024563497,-71.786484,0.03516829
490.0,0.18461177,0.97873265,0.024626402,-71.759445,0.034944061
490.5,0.1851718,0.97865361,0.024691144,-71.73175,0.034721371
491.0,0.18568887,0.97857225,0.024757661,-71.703415,0.034500215
491.5,0.18616389,0.97848862,0.024825893,-71.674484,0.034280583
492.0,0.18659781,0.97840285,0.024895782,-71.644974,0.034062468
492.5,0.18699157,0.97831488,0.024967277,-71.614922,0.033845861
493.0,0.18734609,0.97822481,0.025040327,-71.584335,0.033630747
493.5,0.18766227,0.97813278,0.025114881,-71.553246,0.033417128
494.0,0.18794107,0.97803873,0.025190897,-71.521683,0.033204988
494.5,0.18818337,0.97794276,0.025268329,-71.489655,0.032994322
495.0,0.18839008,0.97784489,0.02534714,-71.457191,0.032785118
495.5,0.18856208,0.97774518,0.025427286,-71.424301,0.032577373
496.0,0.18870026,0.97764373,0.025508733,-71.391014,0.03237107
496.5,0.18880549,0.97754043,0.025591446,-71.357346,0.032166209
497.0,0.18887864,0.97743547,0.025675392,-71.323303,0.031962778
497.5,0.18892053,0.97732884,0.025760537,-71.28891,0.031760771
498.0,0.18893202,0.97722054,0.025846854,-71.254173,0.031560179
498.5,0.18891393,0.97711062,0.025934312,-71.219116,0.031360991
499.0,0.18886708,0.9769991,0.026022885,-71.183754,0.031163199
499.5,0.18879224,0.97688603,0.026112547,-71.148094,0.030966798
500.0,0.18869022,0.97677141,0.026203273,-71.112144,0.030771779
