G2_c,G2_n,G4_c,G4_n,GG_c,GG_n,G_c,G_n,PPase,R,R_act,R_inact,S22_c,S22_n,S24_c,S24_n,S2_c,S2_n,S4_c,S4_n,SB,TGFb_c,pG_c,pG_n,pS2_c,pS2_n,Time
6.236312508255234e-09,2.1055762811843396e-10,0.00030436258679005684,1.7591914436372992e-05,6.236312508255235e-09,2.10557628118434e-10,60.587894307101145,28.514818067848832,1.0,0.9719349928683202,0.028065007131679698,0.0,6.236312508255235e-09,2.10557628118434e-10,0.00030436258679005684,1.759191443637299e-05,60.587894307101145,28.514818067848832,50.780412750202345,50.78093237599511,0.0,0.0659999824780232,0.0016837425497142275,1.7534057632397222e-05,0.0016837425497142275,1.7534057632397222e-05,5.8100000000000005
6.286689767265949e-09,2.12635488360618e-10,0.0003058436226609305,1.7708126552902778e-05,6.286689767265951e-09,2.1263548836061806e-10,60.5878874388929,28.51481806385544,1.0,0.9718873736424234,0.028112626357576602,0.0,6.286689767265951e-09,2.1263548836061806e-10,0.00030584362266093044,1.7708126552902774e-05,60.5878874388929,28.51481806385544,50.78040971132925,50.78093231791005,0.0,0.0659999824780232,0.0016890435497868249,1.7617100739865784e-05,0.0016890435497868249,1.761710073986578e-05,5.82
6.3373810300756996e-09,2.1473006569506668e-10,0.0003073291555475581,1.7824896601551254e-05,6.3373810300757e-09,2.1473006569506673e-10,60.587880559217474,28.51481805946041,1.0,0.9718397567495948,0.02816024325040525,0.0,6.3373810300757e-09,2.1473006569506673e-10,0.000307329155547558,1.782489660155125e-05,60.587880559217474,28.51481805946041,50.78040666310055,50.78093225952989,0.0,0.0659999824780232,0.001694351344661511,1.770038342585433e-05,0.001694351344661511,1.7700383425854326e-05,5.83
6.388387659215759e-09,2.168414636957499e-10,0.00030881919040619667,1.794222622995746e-05,6.38838765921576e-09,2.1684146369574996e-10,60.587873668075716,28.514818054663127,1.0,0.9717921421897201,0.028207857810279957,0.0,6.38838765921576e-09,2.1684146369575e-10,0.0003088191904061966,1.7942226229957458e-05,60.587873668075716,28.514818054663127,50.78040360550524,50.78093220085383,0.0,0.0659999824780232,0.0016996659279724438,1.77839059128176e-05,0.0016996659279724438,1.77839059128176e-05,5.84
6.439711020407868e-09,2.189697863813905e-10,0.00031031373218565856,1.8060117087357723e-05,6.43971102040787e-09,2.1896978638139056e-10,60.5878667654685,28.51481804946299,1.0,0.9717445299626849,0.028255470037315024,0.0,6.43971102040787e-09,2.1896978638139056e-10,0.0003103137321856585,1.806011708735772e-05,60.5878667654685,28.51481804946299,50.78040053853232,50.78093214188106,0.0,0.0659999824780232,0.0017049872933606863,1.7867668422852828e-05,0.0017049872933606863,1.7867668422852824e-05,5.8500000000000005
6.491352482564604e-09,2.2111513821647808e-10,0.0003118127858273206,1.8178570824582136e-05,6.491352482564605e-09,2.2111513821647814e-10,60.58785985139666,28.514818043859368,1.0,0.9716969200683752,0.028303079931624738,0.0,6.491352482564605e-09,2.2111513821647814e-10,0.00031181278582732055,1.8178570824582133e-05,60.58785985139666,28.514818043859368,50.78039746217081,50.780932082610775,0.0,0.0659999824780232,0.0017103154344741947,1.7951671177700953e-05,0.0017103154344741947,1.795167117770095e-05,5.86
6.543313417789793e-09,2.2327762411228488e-10,0.0003133163562651343,1.8297589094051156e-05,6.543313417789795e-09,2.2327762411228494e-10,60.58785292586105,28.51481803785166,1.0,0.9716493125066766,0.028350687493323395,0.0,6.543313417789795e-09,2.23277624112285e-10,0.00031331635626513426,1.8297589094051153e-05,60.58785292586105,28.51481803785166,50.78039437640975,50.78093202304216,0.0,0.0659999824780232,0.0017156503449678125,1.8035914398747922e-05,0.0017156503449678125,1.803591439874792e-05,5.87
6.595595201378887e-09,2.2545734942787996e-10,0.0003148244484256349,1.841717354977212e-05,6.5955952013788885e-09,2.2545734942788e-10,60.58784598886252,28.51481803143925,1.0,0.9716017072774747,0.028398292722525278,0.0,6.5955952013788885e-09,2.2545734942788e-10,0.00031482444842563485,1.841717354977212e-05,60.58784598886252,28.51481803143925,50.780391281238174,50.78093196317442,0.0,0.0659999824780232,0.0017209920185032627,1.812039830702591e-05,0.0017209920185032627,1.8120398307025907e-05,5.88
6.648199211819358e-09,2.2765441997114365e-10,0.00031633706722795116,1.8537325847335766e-05,6.648199211819359e-09,2.276544199711437e-10,60.58783904040192,28.51481802462153,1.0,0.9715541043806554,0.028445895619344668,0.0,6.648199211819359e-09,2.276544199711437e-10,0.0003163370672279511,1.8537325847335763e-05,60.58783904040192,28.51481802462153,50.780388176645154,50.78093190300673,0.0,0.0659999824780232,0.0017263404487491362,1.8205123123214595e-05,0.0017263404487491362,1.8205123123214592e-05,5.89
6.701126830791085e-09,2.2986894199978305e-10,0.0003178542175838149,1.865804764391277e-05,6.701126830791087e-09,2.298689419997831e-10,60.58783208048011,28.514818017397875,1.0,0.9715065038161041,0.02849349618389584,0.0,6.701126830791087e-09,2.298689419997831e-10,0.0003178542175838149,1.8658047643912768e-05,60.58783208048011,28.514818017397875,50.78038506261974,50.78093184253829,0.0,0.0659999824780232,0.001731695629380885,1.8290089067642397e-05,0.001731695629380885,1.8290089067642394e-05,5.9
6.754379443166739e-09,2.3210102222234544e-10,0.00031937590439757034,1.8779340598250285e-05,6.754379443166741e-09,2.321010222223455e-10,60.58782510909794,28.514818009767684,1.0,0.971458905583707,0.02854109441629306,0.0,6.754379443166741e-09,2.321010222223455e-10,0.0003193759043975703,1.877934059825028e-05,60.58782510909794,28.514818009767684,50.78038193915105,50.78093178176829,0.0,0.0659999824780232,0.0017370575540808137,1.8375296360287713e-05,0.0017370575540808137,1.837529636028771e-05,5.91
6.8079584370121895e-09,2.3435076779923443e-10,0.000320902132566184,1.8901206370668476e-05,6.807958437012191e-09,2.343507677992345e-10,60.58781812625625,28.51481800173034,1.0,0.9714113096833495,0.028588690316650588,0.0,6.807958437012191e-09,2.343507677992345e-10,0.000320902132566184,1.8901206370668473e-05,60.58781812625625,28.51481800173034,50.78037880622816,50.78093172069592,0.0,0.0659999824780232,0.0017424262165380699,1.846074522078022e-05,0.0017424262165380699,1.8460745220780216e-05,5.92
6.861865203586879e-09,2.366182863437239e-10,0.0003224329069792543,1.9023646623057064e-05,6.861865203586881e-09,2.3661828634372396e-10,60.5878111319559,28.514817993285227,1.0,0.9713637161149173,0.028636283885082683,0.0,6.861865203586881e-09,2.3661828634372396e-10,0.0003224329069792542,1.902364662305706e-05,60.5878111319559,28.514817993285227,50.780375663840196,50.780931659320366,0.0,0.0659999824780232,0.0017478016104486374,1.8546435868402093e-05,0.0017478016104486374,1.854643586840209e-05,5.93
6.916101137344223e-09,2.389036859229731e-10,0.00032396823251902075,1.9146663018871856e-05,6.916101137344224e-09,2.389036859229731e-10,60.58780412619774,28.51481798443174,1.0,0.9713161248782963,0.0286838751217036,0.0,6.916101137344224e-09,2.389036859229731e-10,0.0003239682325190207,1.9146663018871853e-05,60.58780412619774,28.51481798443174,50.780372511976275,50.78093159764082,0.0,0.0659999824780232,0.0017531837295153264,1.863236852208927e-05,0.0017531837295153264,1.863236852208927e-05,5.94
6.9706676359319805e-09,2.4120707505904026e-10,0.0003255081140603736,1.9270257223131243e-05,6.970667635931982e-09,2.412070750590403e-10,60.58779710898262,28.51481797516926,1.0,0.9712685359733725,0.028731464026627577,0.0,6.970667635931982e-09,2.412070750590403e-10,0.0003255081140603735,1.927025722313124e-05,60.58779710898262,28.51481797516926,50.78036935062554,50.78093153565647,0.0,0.0659999824780232,0.0017585725674477638,1.871854340043269e-05,0.0017585725674477638,1.8718543400432686e-05,5.95
7.025566042440309e-09,2.4352856222716103e-10,0.00032705255641641586,1.9394430926384322e-05,7.025566042440309e-09,2.435285622271611e-10,60.58779008031139,28.514817965497183,1.0,0.9712209494000311,0.028779050599968842,0.0,7.0255660424403105e-09,2.435285622271611e-10,0.00032705255641641586,1.9394430926384316e-05,60.58779008031139,28.514817965497183,50.78036617977726,50.780931473366486,0.0,0.0659999824780232,0.0017639681180115878,1.8804960709722185e-05,0.0017639681180115878,1.8804960709722182e-05,5.96
7.080797726416546e-09,2.4586825656199755e-10,0.0003286015644148517,1.951918581108039e-05,7.080797726416546e-09,2.4586825656199755e-10,60.58778304018491,28.514817955414895,1.0,0.9711733651581584,0.02882663484184163,0.0,7.080797726416547e-09,2.4586825656199765e-10,0.00032860156441485164,1.9519185811080383e-05,60.58778304018491,28.514817955414895,50.78036299942064,50.78093141077004,0.0,0.0659999824780232,0.0017693703749594206,1.8891620660721415e-05,0.0017693703749594206,1.889162066072141e-05,5.97
7.1363641702477134e-09,2.4822626861061575e-10,0.0003301551429794351,1.9644523515710495e-05,7.1363641702477134e-09,2.482262686106158e-10,60.58777598860402,28.514817944921777,1.0,0.9711257832476399,0.028874216752360196,0.0,7.136364170247714e-09,2.4822626861061586e-10,0.0003301551429794351,1.9644523515710488e-05,60.58777598860402,28.514817944921777,50.78035980954474,50.780931347866336,0.0,0.0659999824780232,0.0017747793319572663,1.8978523486554174e-05,0.0017747793319572663,1.8978523486554174e-05,5.98
7.192266783380631e-09,2.5060270871626994e-10,0.0003317132969548293,1.9770445711916545e-05,7.192266783380631e-09,2.5060270871627e-10,60.58776892556956,28.514817934017227,1.0,0.9710782036683614,0.028921796331638737,0.0,7.192266783380632e-09,2.5060270871627e-10,0.0003317132969548293,1.977044571191654e-05,60.58776892556956,28.514817934017227,50.78035661013877,50.78093128465457,0.0,0.0659999824780232,0.0017801949827427749,1.906566940424062e-05,0.0017801949827427749,1.9065669404240617e-05,5.99
7.248506978427885e-09,2.5299768768192244e-10,0.0003332760311783678,1.989695407289847e-05,7.248506978427885e-09,2.5299768768192244e-10,60.58776185108241,28.51481792270063,1.0,0.9710306264202085,0.02896937357979149,0.0,7.248506978427887e-09,2.529976876819225e-10,0.0003332760311783677,1.9896954072898468e-05,60.58776185108241,28.51481792270063,50.78035340119191,50.78093122113393,0.0,0.0659999824780232,0.001785617321060398,1.9153058630455862e-05,0.001785617321060398,1.915305863045586e-05,6.0
7.305086171167781e-09,2.5541131677125386e-10,0.00033484335048006276,2.0024050273410855e-05,7.305086171167781e-09,2.5541131677125386e-10,60.5877547651434,28.514817910971374,1.0,0.9709830515030674,0.02901694849693265,0.0,7.305086171167783e-09,2.554113167712539e-10,0.00033484335048006276,2.0024050273410848e-05,60.5877547651434,28.514817910971374,50.78035018269341,50.780931157303606,0.0,0.0659999824780232,0.001791046340661381,1.9240691381531147e-05,0.0017910463406613805,1.924069138153114e-05,6.01
7.362005780544329e-09,2.5784370770967466e-10,0.0003364152596826151,2.0151735989759687e-05,7.362005780544329e-09,2.578437077096747e-10,60.58774766775339,28.51481789882885,1.0,0.9709354789168236,0.029064521083176437,0.0,7.362005780544331e-09,2.5784370770967476e-10,0.0003364152596826151,2.015173598975968e-05,60.58774766775339,28.51481789882885,50.7803469546325,50.78093109316277,0.0,0.0659999824780232,0.0017964820353037522,1.9328567873454994e-05,0.0017964820353037522,1.9328567873454994e-05,6.0200000000000005
7.419267228667208e-09,2.602949726853356e-10,0.0003379917636014225,2.0280012899799002e-05,7.419267228667208e-09,2.6029497268533567e-10,60.58774055891323,28.514817886272443,1.0,0.970887908661363,0.02911209133863705,0.0,7.419267228667208e-09,2.602949726853357e-10,0.0003379917636014225,2.0280012899799e-05,60.58774055891323,28.514817886272443,50.78034371699842,50.780931028710626,0.0,0.0659999824780232,0.0018019243987523173,1.9416688321874384e-05,0.0018019243987523173,1.941668832187438e-05,6.03
7.476871940811762e-09,2.627652243501398e-10,0.00033957286704458967,2.0408882682927684e-05,7.476871940811762e-09,2.627652243501398e-10,60.58773343862376,28.514817873301546,1.0,0.9708403407365713,0.029159659263428676,0.0,7.476871940811763e-09,2.627652243501399e-10,0.00033957286704458967,2.040888268292768e-05,60.58773343862376,28.514817873301546,50.78034046978045,50.78093096394633,0.0,0.0659999824780232,0.0018073734247786501,1.9505052942095925e-05,0.0018073734247786501,1.9505052942095922e-05,6.04
7.534821345418964e-09,2.6525457582075326e-10,0.000341158574812937,2.0538347020086094e-05,7.534821345418964e-09,2.6525457582075326e-10,60.587726306885834,28.51481785991555,1.0,0.9707927751423344,0.02920722485766551,0.0,7.534821345418966e-09,2.652545758207533e-10,0.00034115857481293693,2.053834702008609e-05,60.587726306885834,28.51481785991555,50.78033721296785,50.780930898869094,0.0,0.0659999824780232,0.0018128291071610844,1.959366194908702e-05,0.0018128291071610844,1.9593661949087016e-05,6.05
7.593116874095403e-09,2.6776314067961624e-10,0.00034274889170000976,2.066840759375283e-05,7.593116874095403e-09,2.677631406796163e-10,60.5877191637003,28.514817846113836,1.0,0.9707452118785382,0.029254788121461737,0.0,7.593116874095403e-09,2.6776314067961634e-10,0.0003427488917000097,2.0668407593752823e-05,60.5877191637003,28.514817846113836,50.78033394654992,50.78093083347808,0.0,0.0659999824780232,0.001818291439684706,1.968251555747704e-05,0.001818291439684706,1.9682515557477036e-05,6.0600000000000005
7.651759961613229e-09,2.7029103297595373e-10,0.00034434382249208723,2.0799066087941355e-05,7.651759961613229e-09,2.7029103297595373e-10,60.58771200906802,28.514817831895805,1.0,0.9706976509450684,0.02930234905493153,0.0,7.65175996161323e-09,2.702910329759538e-10,0.00034434382249208723,2.079906608794135e-05,60.58771200906802,28.514817831895805,50.780330670515966,50.78093076777248,0.0,0.0659999824780232,0.001823760416141343,1.9771613981558464e-05,0.001823760416141343,1.9771613981558457e-05,6.07
7.710752045910179e-09,2.728383672267876e-10,0.0003459433719681922,2.09303241881968e-05,7.710752045910179e-09,2.728383672267876e-10,60.58770484298983,28.514817817260838,1.0,0.9706500923418109,0.02934990765818906,0.0,7.710752045910179e-09,2.728383672267877e-10,0.0003459433719681921,2.0930324188196793e-05,60.58770484298983,28.514817817260838,50.780327384855305,50.78093070175147,0.0,0.0659999824780232,0.0018292360303295595,1.986095743528808e-05,0.0018292360303295595,1.9860957435288078e-05,6.08
7.770094568089514e-09,2.754052584179471e-10,0.0003475475449000997,2.1062183581592618e-05,7.770094568089514e-09,2.7540525841794714e-10,60.587697665466585,28.514817802208327,1.0,0.9706025360686515,0.029397463931348507,0.0,7.770094568089516e-09,2.754052584179472e-10,0.0003475475449000996,2.106218358159261e-05,60.587697665466585,28.514817802208327,50.78032408955726,50.78093063541425,0.0,0.0659999824780232,0.0018347182760546474,1.9950546132288153e-05,0.0018347182760546474,1.995054613228815e-05,6.09
7.829788972420022e-09,2.7799182200508025e-10,0.0003491563460523467,2.119464595672729e-05,7.829788972420022e-09,2.779918220050803e-10,60.58769047649914,28.514817786737666,1.0,0.9705549821254761,0.029445017874524023,0.0,7.829788972420023e-09,2.7799182200508036e-10,0.0003491563460523466,2.1194645956727283e-05,60.58769047649914,28.514817786737666,50.78032078461118,50.78093056875998,0.0,0.0659999824780232,0.0018402071471286163,2.0040380285847576e-05,0.0018402071471286163,2.0040380285847572e-05,6.1000000000000005
7.88983670633596e-09,2.8059817391466416e-10,0.0003507697801822405,2.1327713003721027e-05,7.88983670633596e-09,2.8059817391466416e-10,60.58768327608834,28.514817770848243,1.0,0.9705074305121703,0.029492569487829766,0.0,7.889836706335961e-09,2.805981739146642e-10,0.0003507697801822405,2.132771300372102e-05,60.58768327608834,28.514817770848243,50.780317470006416,50.78093050178785,0.0,0.0659999824780232,0.0018457026373701862,2.0130460108923016e-05,0.0018457026373701862,2.0130460108923016e-05,6.11
7.95023922043707e-09,2.832244305450174e-10,0.0003523878520398688,2.1461386414212504e-05,7.95023922043707e-09,2.8322443054501743e-10,60.58767606423504,28.514817754539447,1.0,0.9704598812286201,0.02954011877137988,0.0,7.950239220437072e-09,2.8322443054501743e-10,0.0003523878520398688,2.14613864142125e-05,60.58767606423504,28.514817754539447,50.78031414573234,50.780930434497044,0.0,0.0659999824780232,0.0018512047406047804,2.0220785814140144e-05,0.0018512047406047804,2.022078581414014e-05,6.12
8.010997968488535e-09,2.8587070876731025e-10,0.0003540105663681084,2.159566788135555e-05,8.010997968488535e-09,2.858707087673103e-10,60.58766884094009,28.514817737810667,1.0,0.9704123342747116,0.029587665725288523,0.0,8.010997968488537e-09,2.8587070876731035e-10,0.00035401056636810837,2.1595667881355543e-05,60.58766884094009,28.514817737810667,50.78031081177835,50.780930366886736,0.0,0.0659999824780232,0.0018567134506645155,2.031135761379475e-05,0.0018567134506645155,2.0311357613794747e-05,6.13
8.072114407420963e-09,2.885371259265765e-10,0.0003556379279026345,2.1730559099815853e-05,8.072114407420963e-09,2.885371259265765e-10,60.58766160620433,28.5148177206613,1.0,0.9703647896503302,0.029635210349669823,0.0,8.072114407420963e-09,2.8853712592657653e-10,0.0003556379279026345,2.1730559099815846e-05,60.58766160620433,28.5148177206613,50.78030746813382,50.78093029895611,0.0,0.0659999824780232,0.0018622287613881956,2.0402175719853943e-05,0.0018622287613881956,2.0402175719853943e-05,6.140000000000001
8.133589997330336e-09,2.9122379984272306e-10,0.0003572699413719295,2.186606176576765e-05,8.133589997330336e-09,2.912237998427231e-10,60.58765436002861,28.514817703090728,1.0,0.9703172473553621,0.029682752644637912,0.0,8.133589997330338e-09,2.9122379984272316e-10,0.0003572699413719294,2.1866061765767645e-05,60.58765436002861,28.514817703090728,50.78030411478818,50.78093023070434,0.0,0.0659999824780232,0.001867750666621299,2.0493240343957276e-05,0.001867750666621299,2.0493240343957276e-05,6.15
8.195426201478036e-09,2.9393084881154324e-10,0.00035890661149729256,2.2002177576890465e-05,8.195426201478036e-09,2.9393084881154324e-10,60.58764710241377,28.51481768509835,1.0,0.9702697073896931,0.029730292610306925,0.0,8.195426201478036e-09,2.939308488115433e-10,0.00035890661149729256,2.200217757689046e-05,60.58764710241377,28.51481768509835,50.78030075173084,50.78093016213061,0.0,0.0659999824780232,0.0018732791602159775,2.0584551697417972e-05,0.0018732791602159775,2.058455169741797e-05,6.16
8.257624486290783e-09,2.966583916057263e-10,0.0003605479429928492,2.213890823236581e-05,8.257624486290783e-09,2.9665839160572637e-10,60.58763983336069,28.514817666683552,1.0,0.970222169753209,0.029777830246790985,0.0,8.257624486290785e-09,2.9665839160572637e-10,0.00036054794299284913,2.2138908232365804e-05,60.58763983336069,28.514817666683552,50.780297378951246,50.7809300932341,0.0,0.0659999824780232,0.001878814236031041,2.0676109991224045e-05,0.001878814236031041,2.067610999122404e-05,6.17
8.320186321360627e-09,2.994065474758692e-10,0.0003621939405655594,2.2276255432873866e-05,8.320186321360627e-09,2.9940654747586926e-10,60.5876325528702,28.51481764784573,1.0,0.9701746344457959,0.029825365554204203,0.0,8.320186321360628e-09,2.994065474758693e-10,0.0003621939405655593,2.227625543287386e-05,60.5876325528702,28.51481764784573,50.78029399643884,50.78093002401398,0.0,0.0659999824780232,0.0018843558879319542,2.07679154360395e-05,0.0018843558879319542,2.0767915436039496e-05,6.18
8.383113179444922e-09,3.021754361514877e-10,0.00036384460891522775,2.241422088059022e-05,8.383113179444922e-09,3.0217543615148775e-10,60.58762526094315,28.51481762858427,1.0,0.9701271014673394,0.029872898532660695,0.0,8.383113179444923e-09,3.021754361514878e-10,0.00036384460891522775,2.2414220880590212e-05,60.58762526094315,28.51481762858427,50.780290604183094,50.780929954469435,0.0,0.0659999824780232,0.001889904109790826,2.085996824220548e-05,0.001889904109790826,2.0859968242205476e-05,6.19
8.446406536466291e-09,3.0496517784202673e-10,0.0003654999527345119,2.2552806279182522e-05,8.446406536466291e-09,3.0496517784202673e-10,60.587617957580385,28.51481760889857,1.0,0.9700795708177256,0.029920429182274565,0.0,8.446406536466291e-09,3.049651778420268e-10,0.00036549995273451187,2.2552806279182515e-05,60.587617957580385,28.51481760889857,50.780287202173476,50.78092988459964,0.0,0.0659999824780232,0.001895458895486401,2.0952268619741422e-05,0.001895458895486401,2.095226861974142e-05,6.2
8.510067871512624e-09,3.077758932378727e-10,0.00036715997670893236,2.2692013333807263e-05,8.510067871512624e-09,3.077758932378727e-10,60.58761064278276,28.514817588788013,1.0,0.9700320424968402,0.029967957503159913,0.0,8.510067871512626e-09,3.077758932378727e-10,0.0003671599767089323,2.2692013333807256e-05,60.58761064278276,28.514817588788013,50.78028379039947,50.78092981440377,0.0,0.0659999824780232,0.001901020238904053,2.104481677834627e-05,0.001901020238904053,2.1044816778346266e-05,6.21
8.574098666837043e-09,3.106077035113639e-10,0.00036882468551688123,2.283184375110643e-05,8.574098666837043e-09,3.1060770351136393e-10,60.587603316551125,28.514817568251996,1.0,0.9699845165045692,0.030015483495430827,0.0,8.574098666837043e-09,3.1060770351136393e-10,0.0003688246855168812,2.2831843751106423e-05,60.587603316551125,28.514817568251996,50.78028036885059,50.780929743881,0.0,0.0659999824780232,0.001906588133935776,2.1137612927399605e-05,0.001906588133935776,2.11376129273996e-05,6.22
8.638500407857882e-09,3.1346073031780193e-10,0.0003704940838296318,2.2972299239204243e-05,8.638500407857882e-09,3.13460730317802e-10,60.587595978886334,28.514817547289912,1.0,0.9699369928407986,0.030063007159201408,0.0,8.638500407857883e-09,3.1346073031780203e-10,0.00037049408382963173,2.297229923920424e-05,60.587595978886334,28.514817547289912,50.780276937516355,50.78092967303051,0.0,0.0659999824780232,0.001912162574480176,2.1230657275962828e-05,0.001912162574480176,2.1230657275962825e-05,6.23
8.703274583158643e-09,3.163350957964621e-10,0.0003721681763113469,2.3113381507703803e-05,8.703274583158643e-09,3.1633509579646216e-10,60.587588629789224,28.51481752590115,1.0,0.9698894715054143,0.03011052849458573,0.0,8.703274583158644e-09,3.163350957964622e-10,0.0003721681763113469,2.3113381507703796e-05,60.587588629789224,28.51481752590115,50.78027349638627,50.78092960185148,0.0,0.0659999824780232,0.0019177435544424602,2.132395003278031e-05,0.0019177435544424602,2.1323950032780308e-05,6.24
8.76842268448801e-09,3.192309225716057e-10,0.00037384696761908924,2.3255092267683867e-05,8.76842268448801e-09,3.1923092257160573e-10,60.58758126926064,28.514817504085105,1.0,0.9698419524983021,0.03015804750169787,0.0,8.76842268448801e-09,3.192309225716058e-10,0.0003738469676190892,2.325509226768386e-05,60.58758126926064,28.514817504085105,50.78027004544991,50.78092953034307,0.0,0.0659999824780232,0.001923331067734434,2.1417491406280595e-05,0.001923331067734434,2.141749140628059e-05,6.25
8.833946206759794e-09,3.2214833375349015e-10,0.0003755304624028296,2.3397433231695533e-05,8.833946206759794e-09,3.221483337534902e-10,60.58757389730144,28.51481748184117,1.0,0.9697944358193481,0.030205564180651907,0.0,8.833946206759795e-09,3.2214833375349025e-10,0.00037553046240282957,2.3397433231695526e-05,60.58757389730144,28.51481748184117,50.780266584696804,50.78092945850448,0.0,0.0659999824780232,0.001928925108274489,2.1511281604577525e-05,0.001928925108274489,2.151128160457752e-05,6.26
8.899846648052936e-09,3.25087452939381e-10,0.00037721866530545674,2.3540406113758933e-05,8.899846648052936e-09,3.2508745293938106e-10,60.58756651391248,28.51481745916873,1.0,0.9697469214684381,0.0302530785315619,0.0,8.899846648052938e-09,3.250874529393811e-10,0.00037721866530545674,2.354040611375893e-05,60.58756651391248,28.51481745916873,50.78026311411653,50.78092938633486,0.0,0.0659999824780232,0.0019345256699875963,2.160532083547146e-05,0.0019345256699875963,2.1605320835471455e-05,6.2700000000000005
8.966125509611448e-09,3.2804840421456156e-10,0.00037891158096278575,2.368401262935993e-05,8.966125509611448e-09,3.280484042145616e-10,60.58755911909459,28.514817436067183,1.0,0.9696994094454582,0.030300590554541918,0.0,8.96612550961145e-09,3.2804840421456166e-10,0.0003789115809627857,2.3684012629359922e-05,60.58755911909459,28.514817436067183,50.78025963369866,50.78092931383339,0.0,0.0659999824780232,0.0019401327468052953,2.169960930645037e-05,0.0019401327468052953,2.1699609306450367e-05,6.28
9.032784295844423e-09,3.3103131215334587e-10,0.00038060921400356803,2.382825449544685e-05,9.032784295844423e-09,3.310313121533459e-10,60.58755171284863,28.514817412535926,1.0,0.969651899750294,0.030348100249706012,0.0,9.032784295844425e-09,3.3103131215334597e-10,0.000380609214003568,2.3828254495446845e-05,60.58755171284863,28.514817412535926,50.78025614343281,50.78092924099924,0.0,0.0659999824780232,0.0019457463326656907,2.179414722469109e-05,0.0019457463326656907,2.1794147224691085e-05,6.29
9.099824514325996e-09,3.3403630182008865e-10,0.00038231156904950005,2.3973133430427198e-05,9.099824514325996e-09,3.340363018200887e-10,60.58754429517545,28.514817388574347,1.0,0.9696043923828318,0.030395607617168224,0.0,9.099824514325998e-09,3.3403630182008875e-10,0.0003823115690495,2.397313343042719e-05,60.58754429517545,28.514817388574347,50.78025264330856,50.7809291678316,0.0,0.0659999824780232,0.0019513664215134398,2.188893479706043e-05,0.0019513664215134398,2.188893479706043e-05,6.3
9.167247675795334e-09,3.37063498770197e-10,0.0003840186507152329,2.411865115416433e-05,9.167247675795334e-09,3.3706349877019703e-10,60.587536866075894,28.514817364181837,1.0,0.9695568873429573,0.03044311265704262,0.0,9.167247675795335e-09,3.370634987701971e-10,0.00038401865071523286,2.4118651154164322e-05,60.587536866075894,28.514817364181837,50.780249133315536,50.780929094329636,0.0,0.0659999824780232,0.001956993007299747,2.1983972230116366e-05,0.001956993007299747,2.1983972230116363e-05,6.3100000000000005
9.235055139357564e-09,3.401130241722784e-10,0.0003857304634455669,2.426480945970535e-05,9.235055139357564e-09,3.4011302417227847e-10,60.58752942555081,28.514817339357798,1.0,0.9695093846305568,0.030490615369443204,0.0,9.235055139357564e-09,3.4011302417227863e-10,0.00038573046344556684,2.4264809459705346e-05,60.58752942555081,28.514817339357798,50.78024561344368,50.78092902049245,0.0,0.0659999824780232,0.0019626260841290465,2.20792596950042e-05,0.0019626260841290465,2.2079259695004196e-05,6.32
9.303248478413108e-09,3.4318500634229324e-10,0.000387447011900337,2.441161004371253e-05,9.303248478413108e-09,3.431850063422933e-10,60.587521973601035,28.514817314101613,1.0,0.9694618842455162,0.030538115754484018,0.0,9.303248478413108e-09,3.431850063422934e-10,0.00038744701190033696,2.4411610043712527e-05,60.587521973601035,28.514817314101613,50.78024208368252,50.78092894631923,0.0,0.0659999824780232,0.0019682656459122276,2.2174797410442417e-05,0.0019682656459122276,2.2174797410442413e-05,6.33
9.371829287600547e-09,3.4627957465990716e-10,0.0003891683007513689,2.4559054595919287e-05,9.371829287600547e-09,3.462795746599072e-10,60.58751451022745,28.51481728841268,1.0,0.969414386187721,0.03058561381227911,0.0,9.371829287600546e-09,3.4627957465990737e-10,0.0003891683007513688,2.455905459591928e-05,60.58751451022745,28.51481728841268,50.78023854402157,50.78092887180919,0.0,0.0659999824780232,0.0019739116865495746,2.2270585598942762e-05,0.001973911686549575,2.227058559894276e-05,6.34
9.440799089344827e-09,3.4939685662414675e-10,0.0003908943345841981,2.470714484243087e-05,9.440799089344827e-09,3.4939685662414675e-10,60.58750703543087,28.514817262290396,1.0,0.9693668904570575,0.030633109542942485,0.0,9.440799089344827e-09,3.49396856624147e-10,0.000390894334584198,2.470714484243087e-05,60.58750703543087,28.514817262290396,50.78023499445052,50.7809287969615,0.0,0.0659999824780232,0.0019795642000193163,2.236662446561864e-05,0.0019795642000193163,2.2366624465618635e-05,6.3500000000000005
9.510159409223477e-09,3.5253698022975773e-10,0.000392625117977347,2.4855882510797613e-05,9.510159409223479e-09,3.5253698022975773e-10,60.58749954921214,28.514817235734146,1.0,0.9693193970534119,0.03068060294658816,0.0,9.510159409223477e-09,3.52536980229758e-10,0.0003926251179773469,2.485588251079761e-05,60.58749954921214,28.514817235734146,50.78023143495903,50.78092872177533,0.0,0.0659999824780232,0.001985223180306196,2.246291421527763e-05,0.001985223180306196,2.2462914215277628e-05,6.36
