Time,PPase,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,TGFb_c,R_act,R,R_inact,SB,kin,kex,kphos,kdephos,kin_CIF,kon,koff,CIF,K_diss,kon_SB,koff_SB,k_TGFb,K_dissSB,ntoN,SB_0,SB_add,t_SB,nucleus,cytosol,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26
6.99,1.0,28.514814661445254,2.9043682072799092e-05,28.514814661445254,2.9043682072798943e-05,6.023708505749599e-10,3.5608034056455574e-05,50.78092326617595,6.02370850574946e-10,3.5608034056455656e-05,6.023708505749464e-10,1.4736038955108122e-08,0.0005114345940853382,50.779986746094906,60.587004927382715,0.0023545179264739405,60.587004927382715,0.0023545179264739657,1.4736038955107952e-08,0.0005114345940853388,1.4736038955108177e-08,0.0659999824780232,0.033668001084790046,0.9663319989152099,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.553564080560143e-18,-5.725514830743794e-18,1.3596340909873198e-17,1.869348222599156e-15,4.806109365410264e-16,2.142925633747819e-18,1.7201991130462298e-17,4.956434592721733e-22,2.2610577924771025e-20,-8.086455997710756e-24,1.9071214352600723e-19,1.0747512775647875e-14,0.0,1.8693482225991565e-15,1.9071214352600624e-19,-5.725514830743794e-18,1.3596340909873351e-17,2.2610577924771525e-20,-8.086455997710555e-24,2.2610577924771278e-20,-8.086455997710539e-24,4.806109365410317e-16,2.142925633747804e-18,4.956434592721752e-22,4.956434592721676e-22,1.720199113046232e-17
7.0,1.0,28.514814605860902,2.9156440824641764e-05,28.514814605860902,2.9156440824641618e-05,6.072624643311119e-10,3.5801864474450233e-05,50.78092316758504,6.072624643310975e-10,3.580186447445032e-05,6.072624643310979e-10,1.4833708125950956e-08,0.0005134785568917279,50.77998253082572,60.58699671190717,0.002360578564929125,60.58699671190717,0.0023605785649291515,1.483370812595078e-08,0.0005134785568917286,1.4833708125951017e-08,0.0659999824780232,0.03371534579620121,0.9662846542037988,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.577975982775492e-18,-5.773532237878726e-18,1.3630859735639224e-17,1.8719766888910054e-15,4.818215868274521e-16,2.1503559093130438e-18,1.727073937407572e-17,4.989285405513597e-22,2.2726340618409445e-20,-8.1526515661139e-24,1.9145256146651941e-19,1.0746986209321477e-14,0.0,1.8719766888910054e-15,1.9145256146651848e-19,-5.773532237878726e-18,1.3630859735639383e-17,2.2726340618409962e-20,-8.15265156611369e-24,2.2726340618409713e-20,-8.152651566113676e-24,4.818215868274576e-16,2.1503559093130288e-18,4.989285405513618e-22,4.989285405513538e-22,1.7270739374075745e-17
7.01,1.0,28.51481454980348,2.92694631498448e-05,28.51481454980348,2.926946314984465e-05,6.121863477378478e-10,3.599645759247697e-05,50.78092306860097,6.121863477378329e-10,3.599645759247706e-05,6.121863477378332e-10,1.493187364403381e-08,0.000515527552156969,50.77997830499284,60.586988485064424,0.0023666452928859725,60.586988485064424,0.002366645292886,1.4931873644033627e-08,0.0005155275521569698,1.493187364403387e-08,0.0659999824780232,0.03376268818799375,0.9662373118120062,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.602448196221701e-18,-5.821611091800325e-18,1.366541135112577e-17,1.8746050253261108e-15,4.830333450649616e-16,2.157798599133985e-18,1.7339656883346036e-17,5.022303163618101e-22,2.28425123402024e-20,-8.21928830004799e-24,1.921947101325094e-19,1.0746459668793798e-14,0.0,1.874605025326111e-15,1.921947101325084e-19,-5.821611091800325e-18,1.3665411351125937e-17,2.2842512340202935e-20,-8.219288300047773e-24,2.2842512340202676e-20,-8.219288300047759e-24,4.830333450649674e-16,2.1577985991339688e-18,5.022303163618121e-22,5.02230316361804e-22,1.7339656883346064e-17
7.0200000000000005,1.0,28.514814493272393,2.9382749234949924e-05,28.514814493272393,2.9382749234949758e-05,6.171426636401813e-10,3.619181522754737e-05,50.7809229692229,6.171426636401658e-10,3.619181522754746e-05,6.171426636401663e-10,1.5030537240111476e-08,0.0005175815840139434,50.77997406858675,60.58698024685533,0.0023727181047439026,60.58698024685533,0.0023727181047439303,1.5030537240111287e-08,0.0005175815840139441,1.5030537240111542e-08,0.0659999824780232,0.03381002826028132,0.9661899717397187,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.626980772345122e-18,-5.869751380038277e-18,1.3699995720770971e-17,1.8772332319093827e-15,4.842462099148391e-16,2.1652536915608527e-18,1.7408743797281827e-17,5.055488449170848e-22,2.2959093841781648e-20,-8.286368456125915e-24,1.9293859074888282e-19,1.074593315406358e-14,0.0,1.8772332319093824e-15,1.9293859074888173e-19,-5.869751380038277e-18,1.3699995720771141e-17,2.2959093841782195e-20,-8.286368456125693e-24,2.2959093841781928e-20,-8.286368456125677e-24,4.84246209914845e-16,2.1652536915608357e-18,5.0554884491708705e-22,5.055488449170785e-22,1.7408743797281852e-17
7.03,1.0,28.514814436267045,2.949629926626139e-05,28.514814436267045,2.9496299266261224e-05,6.221315754450452e-10,3.638793919791773e-05,50.78092286944997,6.221315754450292e-10,3.638793919791783e-05,6.221315754450296e-10,1.512970064804771e-08,0.0005196406565890884,50.779969821598,60.586971997280735,0.0023787969949083387,60.586971997280735,0.002378796994908368,1.5129700648047518e-08,0.0005196406565890891,1.512970064804778e-08,0.0659999824780232,0.03385736601317756,0.9661426339868225,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.651573762137725e-18,-5.9179530900212954e-18,1.3734612809051555e-17,1.879861308645729e-15,4.854601800398739e-16,2.1727211749017627e-18,1.7478000254674917e-17,5.088841845353135e-22,2.3076085874577065e-20,-8.353894298898713e-24,1.9368420453898612e-19,1.0745406665129557e-14,0.0,1.879861308645729e-15,1.9368420453898504e-19,-5.9179530900212954e-18,1.3734612809051729e-17,2.307608587457764e-20,-8.353894298898483e-24,2.3076085874577357e-20,-8.353894298898467e-24,4.854601800398801e-16,2.1727211749017453e-18,5.088841845353158e-22,5.088841845353071e-22,1.747800025467494e-17
7.04,1.0,28.514814378786834,2.9610113429847193e-05,28.514814378786834,2.961011342984702e-05,6.271532471222982e-10,3.658483132308592e-05,50.780922769281325,6.271532471222816e-10,3.6584831323086014e-05,6.27153247122282e-10,1.5229365604815082e-08,0.0005217047740024072,50.779965564017104,60.58696373634147,0.0023848819577907054,60.58696373634147,0.0023848819577907353,1.5229365604814884e-08,0.0005217047740024081,1.5229365604815155e-08,0.0659999824780232,0.03390470144679611,0.9660952985532039,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.676227216843914e-18,-5.966216209228579e-18,1.376926258048281e-17,1.8824892555400598e-15,4.86675254104359e-16,2.180201037422895e-18,1.754742639410071e-17,5.1223639363919e-22,2.319348918981528e-20,-8.421868100870248e-24,1.944315527246143e-19,1.0744880201990462e-14,0.0,1.8824892555400594e-15,1.9443155272461316e-19,-5.966216209228579e-18,1.3769262580482987e-17,2.3193489189815872e-20,-8.421868100870007e-24,2.3193489189815583e-20,-8.421868100869991e-24,4.866752541043653e-16,2.180201037422877e-18,5.122363936391924e-22,5.122363936391833e-22,1.754742639410074e-17
7.05,1.0,28.51481432083117,2.972419191154014e-05,28.51481432083117,2.972419191153996e-05,6.322078432057286e-10,3.6782493423788056e-05,50.78092266871612,6.322078432057114e-10,3.678249342378815e-05,6.32207843205712e-10,1.532953385049477e-08,0.0005237739403674772,50.7799612958346,60.58695546403838,0.0023909729878084174,60.58695546403838,0.002390972987808448,1.5329533850494565e-08,0.0005237739403674781,1.5329533850494843e-08,0.0659999824780232,0.033952034561250594,0.9660479654387494,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.700941187405171e-18,-6.014540725189816e-18,1.3803944999618511e-17,1.8851170725972834e-15,4.878914307740887e-16,2.18769326734865e-18,1.7617022353918488e-17,5.156055307559655e-22,2.3311304538518155e-20,-8.490292142511819e-24,1.9518063652601804e-19,1.0744353764645034e-14,0.0,1.8851170725972834e-15,1.9518063652601686e-19,-6.014540725189816e-18,1.3803944999618694e-17,2.331130453851877e-20,-8.490292142511575e-24,2.3311304538518468e-20,-8.490292142511553e-24,4.878914307740952e-16,2.1876932673486315e-18,5.15605530755968e-22,5.156055307559587e-22,1.761702235391852e-17
7.0600000000000005,1.0,28.514814262399454,2.9838534896939023e-05,28.514814262399454,2.9838534896938836e-05,6.372955287940604e-10,3.6980927321995385e-05,50.78092256775351,6.372955287940427e-10,3.6980927321995486e-05,6.372955287940433e-10,1.5430207128276403e-08,0.0005258481597914588,50.77995701704106,60.586947180372306,0.00239707007938487,60.586947180372306,0.002397070079384902,1.543020712827619e-08,0.0005258481597914597,1.543020712827648e-08,0.0659999824780232,0.03399936535665465,0.9660006346433454,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.725715724813465e-18,-6.062926625333717e-18,1.3838660031050847e-17,1.887744759822309e-15,4.891087087163566e-16,2.1951978528618075e-18,1.7686788272271696e-17,5.189916545174436e-22,2.3429532671501304e-20,-8.559168712276831e-24,1.9593145716191143e-19,1.074382735309201e-14,0.0,1.887744759822309e-15,1.959314571619102e-19,-6.062926625333717e-18,1.3838660031051041e-17,2.3429532671501948e-20,-8.559168712276577e-24,2.3429532671501635e-20,-8.559168712276558e-24,4.891087087163634e-16,2.195197852861789e-18,5.189916545174461e-22,5.189916545174364e-22,1.7686788272271727e-17
7.07,1.0,28.51481420349109,2.995314257140968e-05,28.51481420349109,2.9953142571409488e-05,6.42416469551956e-10,3.718013484091096e-05,50.78092246639262,6.424164695519377e-10,3.718013484091107e-05,6.424164695519383e-10,1.5531387184457845e-08,0.0005279274363751044,50.77995272762704,60.5869388853441,0.002403173226949434,60.5869388853441,0.002403173226949467,1.5531387184457627e-08,0.0005279274363751054,1.5531387184457924e-08,0.0659999824780232,0.03404669383312187,0.9659533061668782,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.750550879858815e-18,-6.111373897189971e-18,1.387340763941038e-17,1.890372317220046e-15,4.903270865999533e-16,2.2027147821036786e-18,1.775672428708825e-17,5.223948236599721e-22,2.3548174339372667e-20,-8.6285001066154e-24,1.9668401584947882e-19,1.0743300967330125e-14,0.0,1.890372317220046e-15,1.9668401584947754e-19,-6.111373897189971e-18,1.3873407639410577e-17,2.3548174339373323e-20,-8.628500106615138e-24,2.3548174339373004e-20,-8.628500106615119e-24,4.903270865999603e-16,2.2027147821036586e-18,5.223948236599747e-22,5.223948236599648e-22,1.7756724287088283e-17
7.08,1.0,28.514814144105475,3.006801512008622e-05,28.514814144105475,3.0068015120086024e-05,6.475708317110242e-10,3.738011780496651e-05,50.780922364632616,6.475708317110053e-10,3.738011780496661e-05,6.47570831711006e-10,1.563307576844508e-08,0.0005300117742127678,50.77994842758313,60.58693057895458,0.002409282424937445,60.58693057895458,0.0024092824249374784,1.5633075768444856e-08,0.0005300117742127688,1.5633075768445163e-08,0.0659999824780232,0.034094019990765896,0.9659059800092341,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.775446703432218e-18,-6.15988252833875e-18,1.390818778936596e-17,1.8929997447954025e-15,4.915465630951653e-16,2.2102440431742696e-18,1.7826830536080846e-17,5.258150970244403e-22,2.3667230292531032e-20,-8.698288629989031e-24,1.9743831380438296e-19,1.0742774607358113e-14,0.0,1.8929997447954025e-15,1.9743831380438166e-19,-6.15988252833875e-18,1.3908187789366164e-17,2.3667230292531703e-20,-8.698288629988763e-24,2.3667230292531375e-20,-8.69828862998874e-24,4.915465630951724e-16,2.21024404317425e-18,5.258150970244431e-22,5.258150970244328e-22,1.7826830536080876e-17
7.09,1.0,28.514814084242023,3.0183152727872086e-05,28.514814084242023,3.0183152727871883e-05,6.527587820708232e-10,3.7580878039819186e-05,50.78092226247264,6.527587820708037e-10,3.75808780398193e-05,6.527587820708044e-10,1.5735274632751994e-08,0.0005321011773924134,50.779944116899905,60.58692226120462,0.002415397667790198,60.58692226120462,0.0024153976677902325,1.5735274632751763e-08,0.0005321011773924144,1.5735274632752084e-08,0.0659999824780232,0.034141343829700334,0.9658586561702996,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.800403246323693e-18,-6.208452506107794e-18,1.3943000445624682e-17,1.895627042553289e-15,4.927671368737713e-16,2.217785624132435e-18,1.7897107156747267e-17,5.292525335562708e-22,2.378670128116461e-20,-8.768536594885241e-24,1.9819435224077197e-19,1.0742248273174715e-14,0.0,1.895627042553289e-15,1.9819435224077065e-19,-6.208452506107794e-18,1.394300044562489e-17,2.3786701281165304e-20,-8.768536594884962e-24,2.3786701281164967e-20,-8.76853659488494e-24,4.927671368737786e-16,2.2177856241324145e-18,5.292525335562738e-22,5.292525335562631e-22,1.7897107156747304e-17
7.1000000000000005,1.0,28.514814023900133,3.029855557944122e-05,28.514814023900133,3.0298555579441018e-05,6.57980487999867e-10,3.778241737234837e-05,50.78092215991184,6.579804879998468e-10,3.7782417372348486e-05,6.579804879998475e-10,1.583798553300022e-08,0.0005341956499956242,50.779939795567984,60.586913932095044,0.002421518949954937,60.586913932095044,0.002421518949954973,1.5837985532999983e-08,0.0005341956499956253,1.5837985533000314e-08,0.0659999824780232,0.03418866535003879,0.9658113346499613,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.825420559020339e-18,-6.257083818077276e-18,1.3977845572931816e-17,1.8982542104986134e-15,4.93988806609042e-16,2.225339512996035e-18,1.7967554286370684e-17,5.327071923054148e-22,2.390658805524958e-20,-8.839246321832197e-24,1.9895213237128704e-19,1.0741721964778665e-14,0.0,1.8982542104986134e-15,1.989521323712857e-19,-6.257083818077276e-18,1.3977845572932032e-17,2.3906588055250305e-20,-8.83924632183191e-24,2.3906588055249952e-20,-8.839246321831887e-24,4.939888066090496e-16,2.225339512996015e-18,5.327071923054179e-22,5.327071923054068e-22,1.796755428637072e-17
7.11,1.0,28.51481396307921,3.041422385923916e-05,28.51481396307921,3.0414223859238947e-05,6.632361174366273e-10,3.7984737630652374e-05,50.78092205694936,6.632361174366065e-10,3.798473763065249e-05,6.632361174366075e-10,1.5941210227918922e-08,0.0005362951960976116,50.77993546357798,60.58690559162669,0.002427646265884848,60.58690559162669,0.0024276462658848847,1.5941210227918674e-08,0.0005362951960976126,1.5941210227919014e-08,0.0659999824780232,0.03423598455189484,0.9657640154481052,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.850498692261688e-18,-6.305776451776883e-18,1.4012723136070734e-17,1.900881248636284e-15,4.95211570975737e-16,2.2329056977420936e-18,1.8038172062019935e-17,5.361791324263442e-22,2.4026891364548632e-20,-8.91042013941334e-24,1.9971165540706943e-19,1.0741195682168701e-14,0.0,1.900881248636284e-15,1.99711655407068e-19,-6.305776451776883e-18,1.4012723136070955e-17,2.4026891364549375e-20,-8.910420139413047e-24,2.402689136454901e-20,-8.910420139413019e-24,4.952115709757447e-16,2.232905697742072e-18,5.361791324263474e-22,5.361791324263359e-22,1.803817206201997e-17
7.12,1.0,28.51481390177866,3.053015775148421e-05,28.51481390177866,3.053015775148399e-05,6.68525838890543e-10,3.818784064404533e-05,50.78092195358435,6.685258388905216e-10,3.8187840644045455e-05,6.685258388905224e-10,1.604495047934467e-08,0.0005383998197672244,50.77993112092051,60.586897239800415,0.00243377961003905,60.586897239800415,0.0024337796100390883,1.6044950479344418e-08,0.0005383998197672255,1.604495047934477e-08,0.0659999824780232,0.034283301435382094,0.965716698564618,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.875637696585326e-18,-6.354530394635327e-18,1.4047633099862866e-17,1.903508156971211e-15,4.964354286501025e-16,2.240484166306956e-18,1.8108960620549865e-17,5.396684131780485e-22,2.414761195860956e-20,-8.982060384282054e-24,2.0047292255776842e-19,1.0740669425343559e-14,0.0,1.9035081569712107e-15,2.0047292255776695e-19,-6.354530394635327e-18,1.4047633099863094e-17,2.4147611958610333e-20,-8.98206038428175e-24,2.4147611958609954e-20,-8.982060384281725e-24,4.964354286501106e-16,2.240484166306933e-18,5.396684131780519e-22,5.3966841317804e-22,1.8108960620549902e-17
7.13,1.0,28.51481383999788,3.064635744016856e-05,28.51481383999788,3.0646357440168336e-05,6.738498214430221e-10,3.839172824305392e-05,50.78092184981595,6.73849821443e-10,3.839172824305405e-05,6.738498214430009e-10,1.614920805222124e-08,0.0005405095250669576,50.77992676758622,60.586888876617046,0.0024399189768825897,60.586888876617046,0.0024399189768826296,1.614920805222098e-08,0.0005405095250669587,1.614920805222134e-08,0.0659999824780232,0.03433061600061414,0.9656693839993858,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.90083762232689e-18,-6.403345634232783e-18,1.4082575429167632e-17,1.906134935508303e-15,4.976603783098702e-16,2.2480749065864445e-18,1.8179920098601604e-17,5.431750939240268e-22,2.4268750586763822e-20,-9.054169401176283e-24,2.0123593503154841e-19,1.0740143194301974e-14,0.0,1.906134935508303e-15,2.0123593503154695e-19,-6.403345634232783e-18,1.408257542916787e-17,2.4268750586764634e-20,-9.05416940117597e-24,2.4268750586764237e-20,-9.054169401175942e-24,4.976603783098785e-16,2.2480749065864214e-18,5.431750939240301e-22,5.43175093924018e-22,1.817992009860164e-17
7.140000000000001,1.0,28.514813777736283,3.07628231090594e-05,28.514813777736283,3.0762823109059164e-05,6.792082347484477e-10,3.859640225941417e-05,50.780921745643305,6.792082347484249e-10,3.8596402259414303e-05,6.792082347484259e-10,1.6253984714599445e-08,0.0005426243160529614,50.77992240356575,60.586880502077435,0.0024460643608864305,60.586880502077435,0.0024460643608864713,1.6253984714599177e-08,0.0005426243160529626,1.6253984714599547e-08,0.0659999824780232,0.03437792824770455,0.9656220717522954,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.92609851992299e-18,-6.4522221579979635e-18,1.4117550088882384e-17,1.908761584252468e-15,4.988864186342549e-16,2.2556779064360155e-18,1.8251050632602887e-17,5.46699234132283e-22,2.4390307998125137e-20,-9.126749542933173e-24,2.0200069403509656e-19,1.0739616989042684e-14,0.0,1.908761584252468e-15,2.02000694035095e-19,-6.4522221579979635e-18,1.4117550088882628e-17,2.4390307998125962e-20,-9.12674954293285e-24,2.4390307998125556e-20,-9.126749542932822e-24,4.988864186342635e-16,2.2556779064359912e-18,5.466992341322864e-22,5.46699234132274e-22,1.8251050632602927e-17
7.15,1.0,28.514813714993274,3.087955494170005e-05,28.514813714993274,3.087955494169981e-05,6.846012490351818e-10,3.8801864526068176e-05,50.780921641065575,6.846012490351584e-10,3.880186452606831e-05,6.846012490351595e-10,1.6359282237636918e-08,0.00054474419677505,50.77991802884978,60.58687211618241,0.0024522157565274438,60.58687211618241,0.002452215756527486,1.6359282237636643e-08,0.0005447441967750512,1.635928223763703e-08,0.0659999824780232,0.03442523817676691,0.9655747618232332,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.951420439658776e-18,-6.501159953561529e-18,1.415255704394232e-17,1.9113881032086152e-15,5.00113548303952e-16,2.2632931536709183e-18,1.832235235876833e-17,5.502408933753182e-22,2.4512284941587965e-20,-9.199803170503685e-24,2.027672007736298e-19,1.0739090809564429e-14,0.0,1.9113881032086156e-15,2.0276720077362822e-19,-6.501159953561529e-18,1.4152557043942573e-17,2.4512284941588825e-20,-9.199803170503356e-24,2.451228494158841e-20,-9.199803170503325e-24,5.001135483039609e-16,2.263293153670894e-18,5.502408933753219e-22,5.5024089337530885e-22,1.832235235876837e-17
7.16,1.0,28.51481365176825,3.099655312141113e-05,28.51481365176825,3.099655312141088e-05,6.900290351065725e-10,3.900811687716098e-05,50.78092153608189,6.900290351065483e-10,3.9008116877161124e-05,6.900290351065495e-10,1.6465102395598015e-08,0.0005468691712767112,50.77991364342896,60.58686371893284,0.002458373158288404,60.58686371893284,0.002458373158288447,1.646510239559773e-08,0.0005468691712767125,1.6465102395598127e-08,0.0659999824780232,0.034472545787914775,0.9655274542120852,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-5.976803431869884e-18,-6.550159008200731e-18,1.4187596259320454e-17,1.9140144923816544e-15,5.013417660011358e-16,2.2709206360663516e-18,1.8393825413099758e-17,5.538001313301272e-22,2.4634682165826234e-20,-9.273332652967266e-24,2.0353545645090283e-19,1.0738564655865938e-14,0.0,1.9140144923816544e-15,2.035354564509012e-19,-6.550159008200731e-18,1.4187596259320713e-17,2.4634682165827116e-20,-9.273332652966928e-24,2.4634682165826683e-20,-9.273332652966894e-24,5.01341766001145e-16,2.2709206360663258e-18,5.53800131330131e-22,5.538001313301177e-22,1.83938254130998e-17
7.17,1.0,28.514813588060623,3.111381783129165e-05,28.514813588060623,3.1113817831291396e-05,6.954917643419573e-10,3.9215161148037293e-05,50.78092143069141,6.954917643419324e-10,3.9215161148037436e-05,6.954917643419336e-10,1.6571446965853564e-08,0.000548999243595115,50.779909247294,60.58685531032954,0.002464536560657978,60.58685531032954,0.0024645365606580224,1.6571446965853273e-08,0.0005489992435951163,1.6571446965853683e-08,0.0659999824780232,0.034519851081261724,0.9654801489187383,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.002247546639516e-18,-6.599219309697691e-18,1.4222667700027534e-17,1.9166407517764932e-15,5.025710704094581e-16,2.2785603413576187e-18,1.8465469931386512e-17,5.573770077781908e-22,2.4757500419291826e-20,-9.34734036754646e-24,2.0430546226921518e-19,1.0738038527945956e-14,0.0,1.916640751776493e-15,2.043054622692135e-19,-6.599219309697691e-18,1.42226677000278e-17,2.4757500419292732e-20,-9.34734036754611e-24,2.4757500419292292e-20,-9.347340367546076e-24,5.025710704094673e-16,2.278560341357593e-18,5.573770077781947e-22,5.573770077781809e-22,1.8465469931386555e-17
7.18,1.0,28.514813523869794,3.123134925422016e-05,28.514813523869794,3.123134925421989e-05,7.009896086976684e-10,3.942299917523829e-05,50.780921324893264,7.009896086976429e-10,3.942299917523844e-05,7.009896086976442e-10,1.6678317728880736e-08,0.0005511344177611226,50.77990484043558,60.58684689037336,0.00247070595813072,60.58684689037336,0.0024707059581307654,1.6678317728880438e-08,0.0005511344177611239,1.6678317728880858e-08,0.0659999824780232,0.03456715405692131,0.9654328459430787,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-6.02775283410136e-18,-6.648340845380149e-18,1.4257771331111994e-17,1.9192668813980405e-15,5.038014602140444e-16,2.2862122572402883e-18,1.8537286049205727e-17,5.609715826054704e-22,2.4880740450213202e-20,-9.421828699621534e-24,2.0507721942941873e-19,1.0737512425803214e-14,0.0,1.9192668813980405e-15,2.0507721942941695e-19,-6.648340845380149e-18,1.4257771331112266e-17,2.4880740450214138e-20,-9.421828699621179e-24,2.4880740450213684e-20,-9.421828699621142e-24,5.038014602140541e-16,2.286212257240261e-18,5.609715826054745e-22,5.609715826054604e-22,1.853728604920577e-17
