Time,s1,s19,s3,s4,s16,s17,s5,s42,s2,s45,default,re3,re2,re4,re5,re8,re1,re14
2.06,4.952011776141507e-09,5.341528661671136e-06,0.0,1.330522363111533e-20,7.112693472781605e-06,2.887306526931672e-06,0.0,2.1125300734763385e-06,5.715126092934814e-10,2.8671664084362325e-16,1.0,3.71770394852311e-07,2.040300015177729e-08,6.822742404052476e-19,5.01477386092436e-17,3.7680393323318616e-24,1.8291925584078254e-08,1.4008073860565149e-16
2.07,4.772429492932018e-09,5.338012488975708e-06,0.0,1.1374243297321918e-20,7.1126934727811005e-06,2.8873065269307757e-06,0.0,2.112530073475836e-06,5.50786984254701e-10,2.881173529292249e-16,1.0,3.715256692327093e-07,1.9663095337892827e-08,5.828721866280253e-19,5.0188396190711804e-17,3.221185701801567e-24,1.762857785608752e-08,1.4006167894692554e-16
2.08,4.599359823524076e-09,5.334491500988751e-06,0.0,8.486775767019134e-21,7.112693472780598e-06,2.887306526929879e-06,0.0,2.1125300734753352e-06,5.30812981198117e-10,2.895178744312061e-16,1.0,3.712806084688171e-07,1.8950023428772778e-08,4.346172787196242e-19,5.027648761722625e-17,2.403454897219819e-24,1.6989286663581955e-08,1.4004262188149395e-16
2.09,4.432566608057113e-09,5.3309659643830826e-06,0.0,5.119388759387988e-21,7.112693472780094e-06,2.887306526928982e-06,0.0,2.112530073474835e-06,5.115633448698596e-10,2.909182053754979e-16,1.0,3.7103523112106253e-07,1.826281141185399e-08,2.6199635745352993e-19,5.03645790437407e-17,1.4498108966586782e-24,1.637317967047055e-08,1.400235674090039e-16
2.1,4.271822060267497e-09,5.327436136313413e-06,0.0,2.5684231408959754e-21,7.11269347277959e-06,2.8873065269280856e-06,0.0,2.112530073474334e-06,4.930117864144537e-10,2.9231834578802815e-16,1.0,3.707895550874135e-07,1.7600520774996e-08,1.3135785843986704e-19,5.0439117943099077e-17,7.273774335017402e-25,1.5779415471366604e-08,1.4000451552910262e-16
2.11,4.1169073130680565e-09,5.3239022637961096e-06,0.0,-8.502736495405237e-22,7.112693472779088e-06,2.887306526927189e-06,0.0,2.1125300734738343e-06,4.751330463402573e-10,2.937182956947208e-16,1.0,3.705435975602092e-07,1.6962249754347187e-08,-4.345702855329575e-20,5.053398563319156e-17,-2.4079749754987633e-25,1.5207185606869713e-08,1.3998546624143727e-16
2.12,3.967610558800572e-09,5.320364585823419e-06,0.0,-3.2804755990505437e-21,7.112693472778584e-06,2.887306526926293e-06,0.0,2.1125300734733324e-06,4.5790267988564785e-10,2.951180551214965e-16,1.0,3.7029737517330996e-07,1.6347125671917628e-08,-1.6755193153772524e-19,5.059497200539387e-17,-9.29030689651114e-25,1.4655707693961128e-08,1.3996641954565518e-16
2.13,3.8237276664929425e-09,5.316823332661745e-06,0.0,-3.3620824967278436e-21,7.112693472778079e-06,2.8873065269253984e-06,0.0,2.112530073472828e-06,4.4129712825679074e-10,2.965176240942723e-16,1.0,3.7005090395325744e-07,1.5754307478767432e-08,-1.7160574718338805e-19,5.059158387360485e-17,-9.521417630733254e-25,1.4124227706051284e-08,1.3994737544140368e-16
2.14,3.6850629969211426e-09,5.3132787249250615e-06,0.0,-3.37376090670367e-21,7.112693472777574e-06,2.8873065269245035e-06,0.0,2.1125300734723228e-06,4.2529381269409086e-10,2.979170026389618e-16,1.0,3.6980419925478426e-07,1.5182989113179044e-08,-1.7208702766629596e-19,5.0588195741815833e-17,-9.554490887784793e-25,1.3612022983686002e-08,1.399283339283302e-16
2.15,3.551426785140346e-09,5.309730976550531e-06,0.0,-2.5650847748644726e-21,7.112693472777069e-06,2.88730652692361e-06,0.0,2.112530073471817e-06,4.0987083238961977e-10,2.99316190781475e-16,1.0,3.6955727596791693e-07,1.4632388716309427e-08,-1.3075113683112994e-19,5.055770255571468e-17,-7.264320082416186e-25,1.3118392566042464e-08,1.399092950060821e-16
2.16,3.4226364949640564e-09,5.306180293258686e-06,0.0,-1.3747665784318712e-21,7.112693472776563e-06,2.8873065269227162e-06,0.0,2.11253007347131e-06,3.950071208078058e-10,3.007151885477184e-16,1.0,3.6931014841080454e-07,1.410175421283867e-08,-7.002968953253632e-20,5.0513656842457455e-17,-3.893338950119059e-25,1.2642662194154671e-08,1.3989025867430702e-16
2.17,3.2985168366174276e-09,5.302626872533374e-06,0.0,3.012341877878843e-22,7.112693472776057e-06,2.887306526921823e-06,0.0,2.1125300734708028e-06,3.806824477228073e-10,3.021139959635949e-16,1.0,3.6906283032832283e-07,1.3590363383704222e-08,1.533439199126208e-20,5.0452670470255145e-17,8.530952198152884e-26,1.2184184376121939e-08,1.3987122493265233e-16
2.18,3.1788981610014088e-09,5.2990709054471856e-06,0.0,1.4091150928190218e-21,7.112693472775552e-06,2.8873065269209294e-06,0.0,2.1125300734702962e-06,3.668772339002358e-10,3.03512613055004e-16,1.0,3.688153350191241e-07,1.3097517250238418e-08,7.168320759152437e-20,5.0418789152364973e-17,3.9906139428634697e-25,1.1742332455781977e-08,1.3985219378076572e-16
2.19,3.063617247977416e-09,5.295512575765323e-06,0.0,1.5620513200871517e-21,7.112693472775046e-06,2.8873065269200358e-06,0.0,2.1125300734697914e-06,3.5357264207323693e-10,3.0491103984784157e-16,1.0,3.6856767527326644e-07,1.262254332201456e-08,7.940987913131842e-20,5.040184849341989e-17,4.423729338486814e-25,1.1316503524506187e-08,1.3983316521829477e-16
2.2,2.9525169905827625e-09,5.291952060304587e-06,0.0,1.640593043081414e-21,7.112693472774542e-06,2.8873065269191417e-06,0.0,2.112530073469287e-06,3.407505404977331e-10,3.063092763680001e-16,1.0,3.683198633971992e-07,1.2164794295769073e-08,8.334662145077819e-20,5.039846036163087e-17,4.646159498006564e-25,1.0906117254742824e-08,1.3981413924488715e-16
2.21,2.845445665451425e-09,5.288389529762787e-06,0.0,1.2414960037377343e-21,7.112693472774038e-06,2.887306526918248e-06,0.0,2.112530073468783e-06,3.283934187515503e-10,3.0770732264136832e-16,1.0,3.680719112714899e-07,1.1723645049430345e-08,6.302893888712616e-20,5.040184849341989e-17,3.5159166825852634e-25,1.0510613205070081e-08,1.3979511586019064e-16
2.22,2.742257226158826e-09,5.284825148385251e-06,0.0,4.7434616774213e-22,7.112693472773534e-06,2.8873065269173545e-06,0.0,2.11253007346828e-06,3.16484421589394e-10,3.0910517869383176e-16,1.0,3.6782383032761344e-07,1.1298493850741368e-08,2.4065630940708263e-20,5.0415401020575956e-17,1.3433483470457122e-25,1.0129451903763947e-08,1.3977609506385295e-16
2.23,2.64281096740945e-09,5.281259074346596e-06,0.0,-4.700759381811541e-22,7.11269347277303e-06,2.887306526916461e-06,0.0,2.1125300734677767e-06,3.0500731018667944e-10,3.105028445512721e-16,1.0,3.6757563157452307e-07,1.0888760973664458e-08,-2.3832891015851614e-20,5.0428953547732025e-17,-1.3312550569290285e-25,9.762113608361922e-09,1.3975707685552197e-16
2.24,2.5469710131277855e-09,5.277691460332671e-06,0.0,-9.332317619595607e-22,7.112693472772525e-06,2.8873065269155673e-06,0.0,2.1125300734672736e-06,2.9394640306000743e-10,3.1190032023956773e-16,1.0,3.6732732563915384e-07,1.0493886589242266e-08,-4.7282969285809776e-20,5.0442506074888094e-17,-2.642912349869476e-25,9.408096414754268e-09,1.3973806123484555e-16
2.25,2.454606767687816e-09,5.274122453027587e-06,0.0,-1.2796463813681663e-21,7.112693472772021e-06,2.887306526914674e-06,0.0,2.11253007346677e-06,2.83286628143648e-10,3.1329760578459334e-16,1.0,3.6707892273072006e-07,1.0113332624728233e-08,-6.479051243432974e-20,5.044589420667711e-17,-3.623958552034647e-25,9.066917923952315e-09,1.3971904820147156e-16
2.26,2.365592226796345e-09,5.270552193897127e-06,0.0,-1.6743192640019224e-21,7.112693472771518e-06,2.8873065269137804e-06,0.0,2.112530073466266e-06,2.730134432584549e-10,3.146947012122203e-16,1.0,3.6683043269524e-07,9.74657992432684e-09,-8.471603587362774e-20,5.0452670470255145e-17,-4.741672155653444e-25,8.73811269660361e-09,1.39700037755048e-16
2.27,2.279805657242624e-09,5.266980819552815e-06,0.0,-1.795179108073086e-21,7.112693472771014e-06,2.8873065269128877e-06,0.0,2.1125300734657625e-06,2.6311279915171e-10,3.160916065483163e-16,1.0,3.665818650408759e-07,9.393126929716047e-09,-9.07696697268756e-20,5.044928233846613e-17,-5.08394723406298e-25,8.421231070039163e-09,1.3968102989522292e-16
2.28,2.197130078021304e-09,5.263408461204962e-06,0.0,-1.625958919907597e-21,7.11269347277051e-06,2.8873065269119945e-06,0.0,2.112530073465258e-06,2.535711950236116e-10,3.1748832181874555e-16,1.0,3.6633322889986534e-07,9.052491662342935e-09,-8.215762499148795e-20,5.0439117943099077e-17,-4.604715661178314e-25,8.115840935463332e-09,1.3966202462164433e-16
2.29,2.117452883681606e-09,5.259835245090846e-06,0.0,-1.2160454280770212e-21,7.112693472770005e-06,2.8873065269111026e-06,0.0,2.112530073464754e-06,2.4437563505793173e-10,3.1888484704936886e-16,1.0,3.6608453305832286e-07,8.724210171568163e-09,-6.140350658141857e-20,5.042217728415399e-17,-3.4438406523141243e-25,7.821526346666958e-09,1.396430219339604e-16
2.3,2.0406650264779424e-09,5.256261293404477e-06,0.0,-7.301847465819565e-22,7.112693472769501e-06,2.88730652691021e-06,0.0,2.1125300734642493e-06,2.3551353403386894e-10,3.2028118226604327e-16,1.0,3.658357860209516e-07,8.407833165009122e-09,-3.6845201476733713e-20,5.040184849341989e-17,-2.0678832023201007e-25,7.53788449902485e-09,1.3962402183181924e-16
2.31,1.9666616934278813e-09,5.2526867235268875e-06,0.0,-2.6967931433580004e-22,7.112693472768997e-06,2.887306526909318e-06,0.0,2.112530073463745e-06,2.2697279546543216e-10,3.216773274946226e-16,1.0,3.6558699595747136e-07,8.10292879811593e-09,-1.3598793158606314e-20,5.0381519702685784e-17,-7.637318181989857e-26,7.264528230437739e-09,1.3960502431486903e-16
2.32,1.8953422206342215e-09,5.249111648123545e-06,0.0,2.85955839092457e-22,7.112693472768493e-06,2.887306526908426e-06,0.0,2.1125300734632404e-06,2.1874180171333576e-10,3.2307328276095686e-16,1.0,3.653381707093987e-07,7.809082321166087e-09,1.440973560795992e-20,5.0357802780162664e-17,8.098269363098382e-26,7.001085704851942e-09,1.3958602938275804e-16
2.33,1.826609015871263e-09,5.245536176369173e-06,0.0,6.536898255910879e-22,7.112693472767989e-06,2.887306526907534e-06,0.0,2.112530073462736e-06,2.1080928964047899e-10,3.244690480908927e-16,1.0,3.650893178752944e-07,7.5258916401651e-09,3.2917954831320066e-20,5.034763838479561e-17,1.851249586073961e-25,6.747196432468409e-09,1.3956703703513466e-16
2.34,1.760368217630765e-09,5.241960413198537e-06,0.0,7.193164625523159e-22,7.112693472767486e-06,2.887306526906642e-06,0.0,2.1125300734622325e-06,2.031644266725638e-10,3.2586462351027335e-16,1.0,3.6484044475861817e-07,7.252970032210528e-09,3.619803284410798e-20,5.033747398942856e-17,2.0371042219481586e-25,6.502513704151224e-09,1.395480472716471e-16
2.35,1.6965297415955127e-09,5.238384459253606e-06,0.0,7.378497828627822e-22,7.112693472766983e-06,2.8873065269057506e-06,0.0,2.112530073461729e-06,1.957968161616193e-10,3.2726000904493834e-16,1.0,3.6459155836405095e-07,6.989946336969809e-09,3.7105352023795644e-20,5.0330697725850526e-17,2.0895905850673994e-25,6.266704763093401e-09,1.3952906009194385e-16
2.36,1.6350062796905723e-09,5.234808412021466e-06,0.0,6.316474579335803e-22,7.112693472766479e-06,2.8873065269048587e-06,0.0,2.1125300734612258e-06,1.886963818663163e-10,3.2865520472072364e-16,1.0,3.64342665476694e-07,6.736460832627492e-09,3.174291289173774e-20,5.032730959406151e-17,1.7888256008678994e-25,6.0394471074751185e-09,1.3951007549567336e-16
2.37,1.575713792702717e-09,5.231232365274288e-06,0.0,4.963945795457958e-22,7.112693472765977e-06,2.887306526903967e-06,0.0,2.1125300734607222e-06,1.818534248052697e-10,3.300502105634621e-16,1.0,3.6409377262309046e-07,6.492167265548128e-09,2.4928851748480215e-20,5.0320533330483475e-17,1.4057894492736936e-25,5.820430310119712e-09,1.3949109348248408e-16
2.38,1.518571656760683e-09,5.227656408902809e-06,0.0,2.0164986519938718e-22,7.112693472765473e-06,2.8873065269030752e-06,0.0,2.1125300734602195e-06,1.7525864016235282e-10,3.3144502659898245e-16,1.0,3.6384488605963546e-07,6.256733453795996e-09,1.0119899617574054e-20,5.0320533330483475e-17,5.710724182446645e-26,5.609356559567891e-09,1.3947211405202456e-16
2.39,1.4635017307167717e-09,5.224080629976553e-06,0.0,-8.00388835860877e-23,7.1126934727649696e-06,2.8873065269021837e-06,0.0,2.112530073459717e-06,1.6890300965303147e-10,3.3283965285311047e-16,1.0,3.6359601184636806e-07,6.029837444613224e-09,-4.014043981315478e-21,5.032730959406151e-17,-2.2667011831580034e-26,5.40593721513717e-09,1.3945313720394337e-16
2.4,1.410428763765986e-09,5.2205051122804485e-06,0.0,-2.2158346021240345e-22,7.1126934727644664e-06,2.8873065269012922e-06,0.0,2.112530073459214e-06,1.6277784856776605e-10,3.3423408935166807e-16,1.0,3.633471558147192e-07,5.811169193869248e-09,-1.1105064833622178e-20,5.032730959406151e-17,-6.275243593215266e-26,5.209894312600609e-09,1.3943416293788926e-16
2.41,1.3592805844743277e-09,5.2169299360999195e-06,0.0,-3.6192895097379187e-22,7.112693472763964e-06,2.887306526900401e-06,0.0,2.112530073458711e-06,1.5687482758780126e-10,3.356283361204739e-16,1.0,3.630983235525544e-07,5.600431344884506e-09,-1.8126316599133585e-20,5.0320533330483475e-17,-1.0249827891577785e-25,5.020961262426585e-09,1.3941519125351074e-16
2.42,1.309987279307908e-09,5.21335517915477e-06,0.0,-4.261120394036884e-22,7.112693472763462e-06,2.88730652689951e-06,0.0,2.112530073458208e-06,1.5118587797905872e-10,3.3702239318534275e-16,1.0,3.62849520469172e-07,5.397335843852397e-09,-2.1326144712244038e-20,5.031714519869446e-17,-1.2067492955912457e-25,4.838879815399015e-09,1.3939622215045662e-16
2.43,1.2624814668472227e-09,5.209780916287441e-06,0.0,-4.0018239446325707e-22,7.112693472762958e-06,2.887306526898619e-06,0.0,2.112530073457705e-06,1.4570322323925667e-10,3.384162605720863e-16,1.0,3.626007517736059e-07,5.201605069641464e-09,-2.0014680976405342e-20,5.0306980803327406e-17,-1.133316541119944e-25,4.663401075520269e-09,1.3937725562837577e-16
2.44,1.2166984769766828e-09,5.206207219259307e-06,0.0,-2.9141894965932797e-22,7.112693472762456e-06,2.8873065268977283e-06,0.0,2.112530073457202e-06,1.4041939977820675e-10,3.3980993830651236e-16,1.0,3.6235202246044773e-07,5.012972572081981e-09,-1.4564999419635435e-20,5.030020453974937e-17,-8.252984654352168e-26,4.4942861619081175e-09,1.393582916869169e-16
2.45,1.1725758288740284e-09,5.2026341573441055e-06,0.0,-1.3969254506324375e-22,7.1126934727619524e-06,2.8873065268968377e-06,0.0,2.1125300734566992e-06,1.353271966724752e-10,3.4120342641442556e-16,1.0,3.621033373511497e-07,4.831180921207365e-09,-6.976984382134681e-21,5.029004014438232e-17,-3.956092876191063e-26,4.331304280573601e-09,1.393393303257289e-16
2.46,1.1300531818611667e-09,5.199061797383818e-06,0.0,-1.996748310826244e-23,7.11269347276145e-06,2.887306526895947e-06,0.0,2.1125300734561965e-06,1.3041964999306855e-10,3.425967249216267e-16,1.0,3.618547010979137e-07,4.6559815047525475e-09,-9.965969147335099e-22,5.02866520125933e-17,-5.654791216259923e-27,4.174232542872008e-09,1.3932037154446072e-16
2.47,1.089072580511204e-09,5.1954902035100195e-06,0.0,8.036605622571386e-23,7.112693472760948e-06,2.887306526895057e-06,0.0,2.112530073455693e-06,1.2569007109328238e-10,3.439898338539134e-16,1.0,3.616061181642973e-07,4.487135538030181e-09,4.008394155028145e-21,5.026293509007018e-17,2.2759667123122166e-26,4.022856870888373e-09,1.3930141534276133e-16
2.48,1.049578180834122e-09,5.191919437455159e-06,0.0,1.8784832323360518e-22,7.112693472760445e-06,2.887306526894167e-06,0.0,2.1125300734551902e-06,1.2113201500773872e-10,3.4538275323707934e-16,1.0,3.6135759284687905e-07,4.3244129357762725e-09,9.362816262623178e-21,5.025277069470313e-17,5.319864513975698e-26,3.876970986011919e-09,1.3928246172027977e-16
2.49,1.0115159642121247e-09,5.188349558877769e-06,0.0,2.3607563760888e-22,7.112693472759942e-06,2.8873065268932767e-06,0.0,2.1125300734546875e-06,1.1673924743761002e-10,3.4677548309691523e-16,1.0,3.611091292978927e-07,4.167591133522678e-09,1.1758492130398277e-20,5.023921816754706e-17,6.685662057083482e-26,3.7363753522597855e-09,1.3926351067666504e-16
2.5,9.748340057514719e-10,5.184780625057385e-06,0.0,2.214928150821294e-22,7.11269347275944e-06,2.8873065268923865e-06,0.0,2.1125300734541852e-06,1.1250577572115592e-10,3.4816802345920773e-16,1.0,3.60860731503994e-07,4.016456193245266e-09,1.1024559899781531e-20,5.0245994431125096e-17,6.272676523125906e-26,3.600878167525034e-09,1.3924456221156633e-16
2.51,9.394823683539025e-10,5.181212691014982e-06,0.0,1.7651523460082314e-22,7.112693472758938e-06,2.8873065268914963e-06,0.0,2.112530073453683e-06,1.0842583660848593e-10,3.495603743497404e-16,1.0,3.6061240329464277e-07,3.8708023669229484e-09,8.77980454724421e-21,5.024260629933608e-17,4.998911443895311e-26,3.4702949722937185e-09,1.392256163246327e-16
2.52,9.054127000829224e-10,5.177645809970685e-06,0.0,1.1424202421560745e-22,7.1126934727584356e-06,2.887306526890607e-06,0.0,2.1125300734531807e-06,1.0449384979352639e-10,3.5095253579429315e-16,1.0,3.6036414837395964e-07,3.730430437628893e-09,5.6784454848240914e-21,5.022905377218001e-17,3.235334125786003e-26,3.3444471623814854e-09,1.392066730155135e-16
2.53,8.725784904789087e-10,5.174080033052391e-06,0.0,5.751965800772358e-23,7.112693472757933e-06,2.887306526889717e-06,0.0,2.112530073452679e-06,1.007044474953955e-10,3.5234450781864227e-16,1.0,3.6011597030044636e-07,3.5951487755856194e-09,2.8570686144553403e-21,5.022905377218001e-17,1.6289567147787317e-26,3.2231629357198475e-09,1.3918773228385792e-16
2.54,8.409350719111107e-10,5.1705154092942256e-06,0.0,-2.897981381599487e-23,7.112693472757431e-06,2.8873065268888277e-06,0.0,2.1125300734521765e-06,9.705247461443776e-11,3.537362904485607e-16,1.0,3.5986787248687805e-07,3.4647733437354283e-09,-1.43846950938316e-21,5.021888937681296e-17,-8.207083272689747e-27,3.106277297350263e-09,1.391687941293152e-16
2.55,8.104391612134429e-10,5.166951986157631e-06,0.0,-9.264249139347058e-23,7.112693472756929e-06,2.887306526887938e-06,0.0,2.1125300734516746e-06,9.353293583232493e-11,3.5512788370981774e-16,1.0,3.596198582365711e-07,3.3391258092140005e-09,-4.595321327117607e-21,5.021888937681296e-17,-2.623635356263087e-26,2.9936303663013466e-09,1.391498585515348e-16
2.56,7.810491001347776e-10,5.1633898092580056e-06,0.0,-1.0876239013258398e-22,7.112693472756427e-06,2.887306526887048e-06,0.0,2.112530073451172e-06,9.014102336246933e-11,3.565192876281795e-16,1.0,3.5937193072435715e-07,3.2180345340401553e-09,-5.3911931216748244e-21,5.021550124502394e-17,-3.0801508885547784e-26,2.88506826377312e-09,1.391309255501661e-16
2.57,7.527249336662775e-10,5.159828922275664e-06,0.0,-1.1973656520975769e-22,7.112693472755924e-06,2.887306526886159e-06,0.0,2.1125300734506705e-06,8.687212598979539e-11,3.57910502229408e-16,1.0,3.591240929903862e-07,3.1013348978356956e-09,-5.931073845343236e-21,5.020533684965689e-17,-3.3909395267403375e-26,2.780443402465431e-09,1.3911199512485846e-16
2.58,7.254279132956177e-10,5.156269367520551e-06,0.0,-1.0794957592512375e-22,7.112693472755423e-06,2.88730652688527e-06,0.0,2.1125300734501686e-06,8.372177174121725e-11,3.5930152753926236e-16,1.0,3.5887634797943037e-07,2.988867251161456e-09,-5.343524079163676e-21,5.0198560586078855e-17,-3.0571319901995045e-26,2.6796126516798926e-09,1.3909306727526146e-16
2.59,6.991207295261174e-10,5.152711185667904e-06,0.0,-8.6510873381443e-23,7.112693472754921e-06,2.887306526884381e-06,0.0,2.1125300734496667e-06,8.068565472071478e-11,3.606923635834978e-16,1.0,3.586286985224861e-07,2.880477873529518e-09,-4.279349231562827e-21,5.019517245428984e-17,-2.449987934162466e-26,2.5824381962077134e-09,1.3907414200102465e-16
2.6,6.737676379951233e-10,5.149154415614883e-06,0.0,-3.963078245359639e-23,7.112693472754419e-06,2.8873065268834922e-06,0.0,2.112530073449165e-06,7.775964966467952e-11,3.620830103878662e-16,1.0,3.5838114732679583e-07,2.776019493029059e-09,-1.959024177266003e-21,5.019178432250082e-17,-1.1223437590858497e-26,2.488788002190482e-09,1.3905521930179759e-16
