s1,s16,s17,s19,s2,s3,s4,s42,s45,s5,Time
1.3152489706929624e-17,7.112693472516575e-06,2.887306526462186e-06,3.6617502864385413e-06,1.5179313101747168e-18,0.0,1.972145284047318e-30,2.11253007321132e-06,1.0212349694414138e-15,0.0,7.5
1.2823142862802245e-17,7.112693472516105e-06,2.8873065264613547e-06,3.659202594939377e-06,1.479921329318052e-18,0.0,2.2320486247387126e-30,2.1125300732108505e-06,1.02253574152948e-15,0.0,7.51
1.2500859191146793e-17,7.112693472515636e-06,2.887306526460524e-06,3.6566566760165646e-06,1.442726510498204e-18,0.0,2.4711810305160282e-30,2.112530073210381e-06,1.0238363366319567e-15,0.0,7.52
1.2185024531456852e-17,7.112693472515167e-06,2.8873065264596924e-06,3.654112528436821e-06,1.4062759733331221e-18,0.0,2.687182300685032e-30,2.112530073209912e-06,1.0251367547729253e-15,0.0,7.53
1.1875039884367269e-17,7.112693472514698e-06,2.8873065264588615e-06,3.651570150967718e-06,1.3705005871908918e-18,0.0,2.877656974901974e-30,2.112530073209443e-06,1.026436995976463e-15,0.0,7.54
1.1570320165936739e-17,7.112693472514229e-06,2.8873065264580306e-06,3.649029542377687e-06,1.3353328274212574e-18,0.0,3.0401762082158113e-30,2.112530073208974e-06,1.0277370602666448e-15,0.0,7.55
1.1270292961930697e-17,7.11269347251376e-06,2.8873065264571996e-06,3.6464907014360142e-06,1.300706631587178e-18,0.0,3.172279646110244e-30,2.112530073208505e-06,1.0290369476675414e-15,0.0,7.56
1.0974397282104014e-17,7.112693472513291e-06,2.8873065264563687e-06,3.6439536269128426e-06,1.266557255696364e-18,0.0,3.2714772995458635e-30,2.1125300732080358e-06,1.030336658203221e-15,0.0,7.57
1.0682082314483869e-17,7.112693472512822e-06,2.887306526455538e-06,3.6414183175791717e-06,1.2328211304328303e-18,0.0,3.335251420002227e-30,2.112530073207567e-06,1.0316361918977483e-15,0.0,7.58
1.0392806179652348e-17,7.112693472512353e-06,2.8873065264547077e-06,3.6388847722068533e-06,1.199435717388422e-18,0.0,3.361058374520037e-30,2.1125300732070977e-06,1.0329355487751842e-15,0.0,7.59
1.010603468502933e-17,7.112693472511885e-06,2.887306526453877e-06,3.636352989568596e-06,1.1663393652943679e-18,0.0,3.34633052074321e-30,2.112530073206629e-06,1.0342347288595872e-15,0.0,7.6
9.821240079155176e-18,7.112693472511415e-06,2.887306526453047e-06,3.6338229684379585e-06,1.1334711662528176e-18,0.0,3.288478081960995e-30,2.1125300732061604e-06,1.035533732175012e-15,0.0,7.61
9.537899805973609e-18,7.112693472510946e-06,2.887306526452217e-06,3.6312947075893565e-06,1.100770811968396e-18,0.0,3.184891022150118e-30,2.1125300732056916e-06,1.03683255874551e-15,0.0,7.62
9.255495259114315e-18,7.112693472510478e-06,2.887306526451387e-06,3.628768205798056e-06,1.0681784499797266e-18,0.0,3.032940921016862e-30,2.112530073205223e-06,1.0381312085951296e-15,0.0,7.63
8.973510536175816e-18,7.112693472510009e-06,2.8873065264505568e-06,3.626243461840174e-06,1.0356345398909883e-18,0.0,2.829982849039203e-30,2.1125300732047548e-06,1.039429681747916e-15,0.0,7.64
8.691431193008176e-18,7.112693472509541e-06,2.887306526449727e-06,3.6237204744926798e-06,1.0030797096034493e-18,0.0,2.5733572425088935e-30,2.1125300732042864e-06,1.0407279782279106e-15,0.0,7.65
8.408742997995868e-18,7.1126934725090724e-06,2.887306526448897e-06,3.6211992425333933e-06,9.704546115470222e-19,0.0,2.2603917785736742e-30,2.112530073203818e-06,1.0420260980591517e-15,0.0,7.66
8.124930686340385e-18,7.112693472508604e-06,2.8873065264480678e-06,3.618679764740983e-06,9.376997789117908e-19,0.0,1.888403250279256e-30,2.112530073203349e-06,1.0433240412656747e-15,0.0,7.67
7.839476714343098e-18,7.112693472508136e-06,2.887306526447238e-06,3.616162039894968e-06,9.047554818795607e-19,0.0,1.4546994416115164e-30,2.112530073202881e-06,1.0446218078715117e-15,0.0,7.68
7.575332521842964e-18,7.112693472507668e-06,2.8873065264464093e-06,3.613646066775957e-06,8.742705506498413e-19,0.0,1.1478675278249929e-30,2.1125300732024127e-06,1.0459193979006912e-15,0.0,7.69
7.321688608047741e-18,7.1126934725072005e-06,2.8873065264455796e-06,3.611131844165059e-06,8.449974586070258e-19,0.0,8.813973694034632e-31,2.1125300732019448e-06,1.0472168113772382e-15,0.0,7.7
7.071805900155531e-18,7.112693472506732e-06,2.8873065264447508e-06,3.608619370844274e-06,8.161584480325518e-19,0.0,6.019959582005104e-31,2.1125300732014768e-06,1.0485140483251751e-15,0.0,7.71
6.825826431579982e-18,7.1126934725062645e-06,2.887306526443922e-06,3.606108645596518e-06,7.87769911033093e-19,0.0,3.125047456044603e-31,2.1125300732010088e-06,1.0498111087685209e-15,0.0,7.72
6.58391971530105e-18,7.112693472505796e-06,2.8873065264430927e-06,3.6035996672055536e-06,7.598514111375981e-19,0.0,1.605882153125756e-32,2.112530073200541e-06,1.051107992731291e-15,0.0,7.73
6.346282322963604e-18,7.1126934725053286e-06,2.887306526442264e-06,3.6010924344559913e-06,7.32425634720989e-19,0.0,-2.8390448879157533e-31,2.112530073200073e-06,1.0524047002374975e-15,0.0,7.74
6.113137463975787e-18,7.112693472504861e-06,2.8873065264414355e-06,3.598586946133284e-06,7.055183424278367e-19,0.0,-5.836370280412513e-31,2.1125300731996053e-06,1.0537012313111495e-15,0.0,7.75
5.884734564607627e-18,7.1126934725043934e-06,2.8873065264406067e-06,3.596083201023733e-06,6.791583205960625e-19,0.0,-8.790712100157579e-31,2.112530073199137e-06,1.054997585976253e-15,0.0,7.76
5.661348847089513e-18,7.112693472503926e-06,2.887306526439778e-06,3.5935811979144806e-06,6.533773326806239e-19,0.0,-1.1658114228500335e-30,2.1125300731986693e-06,1.0562937642568102e-15,0.0,7.77
5.443280908710683e-18,7.112693472503458e-06,2.88730652643895e-06,3.591080935593514e-06,6.282100706772038e-19,0.0,-1.4391254322321443e-30,2.1125300731982017e-06,1.0575897661768207e-15,0.0,7.78
5.230856300917807e-18,7.112693472502991e-06,2.8873065264381215e-06,3.588582412849664e-06,6.036941065459088e-19,0.0,-1.6939357846193314e-30,2.112530073197734e-06,1.0588855917602801e-15,0.0,7.79
5.0244251084133885e-18,7.112693472502522e-06,2.887306526437293e-06,3.5860856284726023e-06,5.798698436349462e-19,0.0,-1.9248112104543134e-30,2.1125300731972666e-06,1.0601812410311814e-15,0.0,7.8
4.824361528254332e-18,7.112693472502055e-06,2.887306526436465e-06,3.583590581252844e-06,5.56780468104323e-19,0.0,-2.1259580273813285e-30,2.1125300731967995e-06,1.0614767140135137e-15,0.0,7.81
4.631063448950431e-18,7.112693472501587e-06,2.8873065264356376e-06,3.581097269981743e-06,5.344719003495317e-19,0.0,-2.2912115434623306e-30,2.112530073196332e-06,1.0627720107312632e-15,0.0,7.82
4.44495202956293e-18,7.11269347250112e-06,2.8873065264348096e-06,3.578605693451497e-06,5.129927464252488e-19,0.0,-2.4140274603930762e-30,2.1125300731958648e-06,1.0640671312084131e-15,0.0,7.83
4.266471278802936e-18,7.112693472500653e-06,2.8873065264339816e-06,3.5761158504551414e-06,4.923942494690126e-19,0.0,-2.4874732767193665e-30,2.1125300731953976e-06,1.0653620754689427e-15,0.0,7.84
4.096087634129993e-18,7.112693472500185e-06,2.8873065264331545e-06,3.5736277397865517e-06,4.72730241124921e-19,0.0,-2.5042196910531325e-30,2.1125300731949305e-06,1.0666568435368287e-15,0.0,7.85
3.934289540850556e-18,7.112693472499719e-06,2.887306526432327e-06,3.5711413602404414e-06,4.540570929673187e-19,0.0,-2.4565320052885946e-30,2.112530073194463e-06,1.0679514354360441e-15,0.0,7.86
3.781587031216557e-18,7.112693472499252e-06,2.8873065264315e-06,3.5686567106123634e-06,4.3643366792449345e-19,0.0,-2.336261527818432e-30,2.1125300731939958e-06,1.0692458511905587e-15,0.0,7.87
3.638511303523825e-18,7.112693472498784e-06,2.8873065264306722e-06,3.5661737896987073e-06,4.199212717023562e-19,0.0,-2.1348369767499114e-30,2.112530073193529e-06,1.070540090824339e-15,0.0,7.88
3.497396465055125e-18,7.112693472498318e-06,2.8873065264298455e-06,3.563692596296805e-06,4.036351820061197e-19,0.0,-1.973637559883054e-30,2.112530073193062e-06,1.0718341543613484e-15,0.0,7.89
3.345904449831982e-18,7.112693472497851e-06,2.8873065264290184e-06,3.5612131292048845e-06,3.861514600406751e-19,0.0,-2.048052432329671e-30,2.112530073192595e-06,1.0731280418255471e-15,0.0,7.9
3.1999452553103105e-18,7.112693472497384e-06,2.8873065264281913e-06,3.55873538722165e-06,3.693062819631933e-19,0.0,-2.1051630080925395e-30,2.112530073192128e-06,1.0744217532408917e-15,0.0,7.91
3.059552811117785e-18,7.1126934724969175e-06,2.8873065264273646e-06,3.5562593691468417e-06,3.531035635981832e-19,0.0,-2.1437876659952706e-30,2.1125300731916614e-06,1.075715288631336e-15,0.0,7.92
2.9247491890021707e-18,7.112693472496451e-06,2.887306526426538e-06,3.553785073781036e-06,3.3754585224987355e-19,0.0,-2.1627697686672748e-30,2.112530073191195e-06,1.07700864802083e-15,0.0,7.93
2.7955434660887176e-18,7.112693472495985e-06,2.8873065264257116e-06,3.551312499925644e-06,3.226341955105298e-19,0.0,-2.1609804230757712e-30,2.1125300731907283e-06,1.0783018314333209e-15,0.0,7.94
2.6719305881376326e-18,7.112693472495518e-06,2.887306526424885e-06,3.54884164638291e-06,3.083680100687787e-19,0.0,-2.1373212410577942e-30,2.112530073190262e-06,1.0795948388927526e-15,0.0,7.95
2.5538902328014322e-18,7.1126934724950515e-06,2.8873065264240586e-06,3.5463725119559122e-06,2.9474495051792097e-19,0.0,-2.0907270998521965e-30,2.112530073189795e-06,1.0808876704230652e-15,0.0,7.96
2.441385672882411e-18,7.112693472494585e-06,2.8873065264232323e-06,3.5439050954485603e-06,2.8176077816425544e-19,0.0,-2.0201689026316536e-30,2.1125300731893286e-06,1.0821803260481965e-15,0.0,7.97
2.3343626395900426e-18,7.112693472494119e-06,2.8873065264224065e-06,3.5414393956655968e-06,2.69409229835397e-19,0.0,-1.9246563390346602e-30,2.1125300731888623e-06,1.0834728057920804e-15,0.0,7.98
2.232748185798443e-18,7.112693472493652e-06,2.88730652642158e-06,3.5389754114125946e-06,2.576818866886008e-19,0.0,-1.803240645697567e-30,2.112530073188396e-06,1.0847651096786472e-15,0.0,7.99
2.1364495493037347e-18,7.1126934724931855e-06,2.8873065264207543e-06,3.536513141495959e-06,2.4656804301907493e-19,0.0,-1.6550173667865396e-30,2.1125300731879297e-06,1.0860572377318246e-15,0.0,8.0
2.045353016081507e-18,7.11269347249272e-06,2.8873065264199285e-06,3.534052584722924e-06,2.360545750683051e-19,0.0,-1.479129114529589e-30,2.112530073187464e-06,1.087349189975537e-15,0.0,8.01
1.9593227835442305e-18,7.112693472492254e-06,2.887306526419103e-06,3.5315937399015544e-06,2.26125809832373e-19,0.0,-1.2747683297485716e-30,2.1125300731869976e-06,1.0886409664337053e-15,0.0,8.02
1.8781998237986794e-18,7.112693472491787e-06,2.887306526418277e-06,3.529136605840743e-06,2.1676339387027618e-19,0.0,-1.0411800423911951e-30,2.1125300731865317e-06,1.0899325671302472e-15,0.0,8.03
1.8018007469033546e-18,7.112693472491321e-06,2.8873065264174518e-06,3.5266811813502107e-06,2.0794616211224794e-19,0.0,-7.776646320630189e-31,2.112530073186066e-06,1.0912239920890773e-15,0.0,8.04
1.7299166641258925e-18,7.112693472490855e-06,2.8873065264166267e-06,3.5242274652405075e-06,1.996500066680754e-19,0.0,-4.835805885594077e-31,2.1125300731856e-06,1.0925152413341067e-15,0.0,8.05
1.6623120512005415e-18,7.1126934724903894e-06,2.8873065264158017e-06,3.5217754563230107e-06,1.918477456354253e-19,0.0,-1.5834727239774656e-31,2.1125300731851337e-06,1.0938063148892433e-15,0.0,8.06
1.5987236115855049e-18,7.112693472489924e-06,2.8873065264149763e-06,3.5193251534099233e-06,1.845089919081549e-19,0.0,1.9855232465086557e-31,2.112530073184668e-06,1.0950972127783919e-15,0.0,8.07
1.5388591397204167e-18,7.1126934724894586e-06,2.8873065264141513e-06,3.516876555314274e-06,1.7760002198463757e-19,0.0,5.875688190294085e-31,2.112530073184202e-06,1.0963879350254538e-15,0.0,8.08
1.4823963842837523e-18,7.112693472488993e-06,2.8873065264133263e-06,3.5144296608499186e-06,1.710836447760813e-19,0.0,1.0090836748629865e-30,2.1125300731837365e-06,1.0976784816543277e-15,0.0,8.09
1.4364893212445593e-18,7.112693472488528e-06,2.8873065264125017e-06,3.5119844688317927e-06,1.6578550210824277e-19,0.0,1.330859369214842e-30,2.112530073183271e-06,1.0989688526889075e-15,0.0,8.1
1.395897245151589e-18,7.112693472488062e-06,2.8873065264116767e-06,3.509540978075235e-06,1.6110076310001262e-19,0.0,1.6388473920982455e-30,2.112530073182805e-06,1.1002590481530861e-15,0.0,8.11
1.3594625942200148e-18,7.112693472487597e-06,2.8873065264108525e-06,3.507099187396547e-06,1.568958333127223e-19,0.0,1.9462411740754427e-30,2.1125300731823398e-06,1.1015490680707512e-15,0.0,8.12
1.3269173166239909e-18,7.112693472487131e-06,2.887306526410028e-06,3.504659095612886e-06,1.5313977683353342e-19,0.0,2.2498384561391085e-30,2.1125300731818747e-06,1.1028389124657887e-15,0.0,8.13
1.2979674088204248e-18,7.112693472486666e-06,2.8873065264092038e-06,3.5022207015422325e-06,1.4979866265694456e-19,0.0,2.5461813931182052e-30,2.1125300731814093e-06,1.1041285813620797e-15,0.0,8.14
1.2722920022681015e-18,7.112693472486201e-06,2.887306526408379e-06,3.499784004003388e-06,1.4683545928287152e-19,0.0,2.8315498478176337e-30,2.112530073180944e-06,1.1054180747835033e-15,0.0,8.15
1.2495424501468645e-18,7.112693472485736e-06,2.8873065264075554e-06,3.497349001815977e-06,1.4420992931473395e-19,0.0,3.101954685157346e-30,2.112530073180479e-06,1.106707392753935e-15,0.0,8.16
1.2293414140767664e-18,7.11269347248527e-06,2.8873065264067313e-06,3.4949156938004434e-06,1.4187852405753884e-19,0.0,3.353131066311722e-30,2.112530073180014e-06,1.107996535297247e-15,0.0,8.17
1.2112819508372264e-18,7.112693472484805e-06,2.8873065264059075e-06,3.492484078778053e-06,1.3979427811596448e-19,0.0,3.5805317428488966e-30,2.1125300731795484e-06,1.1092855024373082e-15,0.0,8.18
1.1949265990861868e-18,7.11269347248434e-06,2.8873065264050834e-06,3.4900541555708914e-06,1.379067039924445e-19,0.0,3.7793203508700916e-30,2.1125300731790833e-06,1.110574294197984e-15,0.0,8.19
1.1798064660792719e-18,7.112693472483875e-06,2.88730652640426e-06,3.487625923001862e-06,1.3616168668525206e-19,0.0,3.944364705148927e-30,2.1125300731786183e-06,1.1118629106031376e-15,0.0,8.2
1.1654203143889407e-18,7.112693472483411e-06,2.8873065264034367e-06,3.485199379894689e-06,1.3450137828658348e-19,0.0,4.07023009327078e-30,2.1125300731781533e-06,1.113151351676628e-15,0.0,8.21
1.1512336486236559e-18,7.112693472482945e-06,2.8873065264026134e-06,3.482774525073914e-06,1.3286409258064345e-19,0.0,4.1511725697720215e-30,2.1125300731776887e-06,1.1144396174423105e-15,0.0,8.22
1.136677802147025e-18,7.11269347248248e-06,2.88730652640179e-06,3.4803513573648952e-06,1.3118419964172746e-19,0.0,4.181132250279475e-30,2.1125300731772237e-06,1.1157277079240385e-15,0.0,8.23
1.1211490237969679e-18,7.112693472482016e-06,2.8873065264009664e-06,3.477929875593809e-06,1.293920204323069e-19,0.0,4.153726605649652e-30,2.112530073176759e-06,1.117015623145661e-15,0.0,8.24
1.1040075646048715e-18,7.112693472481551e-06,2.8873065264001435e-06,3.4755100785876473e-06,1.274137214011129e-19,0.0,4.062243756108098e-30,2.1125300731762945e-06,1.1183033631310245e-15,0.0,8.25
1.0845767645147477e-18,7.1126934724810865e-06,2.8873065263993206e-06,3.4730919651742184e-06,1.2517120908122032e-19,0.0,3.899635765388721e-30,2.11253007317583e-06,1.1195909279039723e-15,0.0,8.26
1.0621421391023895e-18,7.1126934724806215e-06,2.8873065263984977e-06,3.470675534182146e-06,1.225820246881319e-19,0.0,3.658511934873117e-30,2.1125300731753653e-06,1.1208783174883437e-15,0.0,8.27
1.0359504662945289e-18,7.112693472480157e-06,2.887306526397675e-06,3.4682607844408675e-06,1.1955923871786224e-19,0.0,3.331132097729895e-30,2.112530073174901e-06,1.1221655319079753e-15,0.0,8.28
1.0052088730879941e-18,7.112693472479693e-06,2.8873065263968523e-06,3.465847714780635e-06,1.1601134554502179e-19,0.0,2.909399913054003e-30,2.1125300731744365e-06,1.1234525711867003e-15,0.0,8.29
1.0104404230783797e-18,7.112693472479229e-06,2.88730652639603e-06,3.4634363240328905e-06,1.1661511971884173e-19,0.0,2.842039425174938e-30,2.112530073173972e-06,1.124739435348349e-15,0.0,8.3
1.0693017818600401e-18,7.112693472478764e-06,2.8873065263952074e-06,3.4610266110296818e-06,1.2340832040542626e-19,0.0,3.3250826890974366e-30,2.1125300731735077e-06,1.1260261244167476e-15,0.0,8.31
1.132749008417507e-18,7.1126934724783e-06,2.8873065263943854e-06,3.4586185746032607e-06,1.3073077695706705e-19,0.0,3.81729960572273e-30,2.1125300731730436e-06,1.1273126384157203e-15,0.0,8.32
1.200511370438793e-18,7.1126934724778356e-06,2.8873065263935625e-06,3.4562122135871355e-06,1.385512441059098e-19,0.0,4.3167284575277484e-30,2.1125300731725794e-06,1.128598977369087e-15,0.0,8.33
1.2722958215642152e-18,7.112693472477372e-06,2.887306526392741e-06,3.4538075268156274e-06,1.4683590131560862e-19,0.0,4.821259957637552e-30,2.1125300731721152e-06,1.1298851413006646e-15,0.0,8.34
1.3477863904679886e-18,7.112693472476908e-06,2.887306526391919e-06,3.4514045131238644e-06,1.555482822751155e-19,0.0,5.328633886487355e-30,2.1125300731716515e-06,1.1311711302342672e-15,0.0,8.35
1.4266435699398152e-18,7.112693472476444e-06,2.887306526391097e-06,3.4490031713477897e-06,1.6464920439247046e-19,0.0,5.836435728484547e-30,2.1125300731711873e-06,1.1324569441937053e-15,0.0,8.36
1.5085037059664605e-18,7.11269347247598e-06,2.887306526390275e-06,3.446603500324153e-06,1.740966982885909e-19,0.0,6.342093308670655e-30,2.1125300731707235e-06,1.1337425832027862e-15,0.0,8.37
1.592978386813362e-18,7.112693472475516e-06,2.8873065263894535e-06,3.4442054988905127e-06,1.8384593729106402e-19,0.0,6.8428734293835e-30,2.11253007317026e-06,1.1350280472853142e-15,0.0,8.38
1.6796538321061495e-18,7.112693472475052e-06,2.887306526388632e-06,3.4418091658852374e-06,1.9384916692792938e-19,0.0,7.33587850691883e-30,2.112530073169796e-06,1.1363133364650897e-15,0.0,8.39
1.7680902819123202e-18,7.112693472474589e-06,2.8873065263878107e-06,3.439414500147503e-06,2.0405563442147933e-19,0.0,7.818043208192855e-30,2.1125300731693323e-06,1.1375984507659106e-15,0.0,8.4
1.857821385822769e-18,7.1126934724741256e-06,2.8873065263869895e-06,3.4370215005172914e-06,2.1441151818204178e-19,0.0,8.286131087403936e-30,2.1125300731688685e-06,1.1388833902115716e-15,0.0,8.41
1.9483535920333854e-18,7.112693472473661e-06,2.887306526386168e-06,3.4346301658353928e-06,2.2485985730177246e-19,0.0,8.73673122269463e-30,2.1125300731684052e-06,1.1401681548258632e-15,0.0,8.42
2.0391655364266374e-18,7.112693472473198e-06,2.887306526385347e-06,3.4322404949434017e-06,2.3534048104844435e-19,0.0,9.166254852813765e-30,2.112530073167941e-06,1.1414527446325734e-15,0.0,8.43
2.1297074316531587e-18,7.112693472472735e-06,2.8873065263845263e-06,3.4298524866837197e-06,2.457899383592377e-19,0.0,9.57093201377841e-30,2.1125300731674777e-06,1.1427371596554873e-15,0.0,8.44
2.2194004562133384e-18,7.112693472472271e-06,2.8873065263837055e-06,3.427466139899553e-06,2.5614142733453e-19,0.0,9.946808175535893e-30,2.1125300731670144e-06,1.1440213999183858e-15,0.0,8.45
2.307636143538912e-18,7.112693472471808e-06,2.8873065263828843e-06,3.4250814534349108e-06,2.6632472473168775e-19,0.0,1.0289740878625896e-29,2.112530073166551e-06,1.1453054654450478e-15,0.0,8.46
2.393775771074495e-18,7.112693472471345e-06,2.887306526382064e-06,3.422698426134608e-06,2.762661154588494e-19,0.0,1.0595396370842183e-29,2.1125300731660877e-06,1.1465893562592473e-15,0.0,8.47
2.477149749359253e-18,7.112693472470881e-06,2.8873065263812432e-06,3.4203170568442616e-06,2.858883220687254e-19,0.0,1.085924624389503e-29,2.112530073165625e-06,1.1478730723847568e-15,0.0,8.48
2.557057011108431e-18,7.112693472470418e-06,2.8873065263804233e-06,3.417937344410291e-06,2.9511043425238193e-19,0.0,1.1076564070072944e-29,2.1125300731651615e-06,1.1491566138453444e-15,0.0,8.49
2.6327644002949523e-18,7.112693472469955e-06,2.887306526379603e-06,3.415559287679918e-06,3.038478383330316e-19,0.0,1.1242422038904756e-29,2.1125300731646986e-06,1.1504399806647757e-15,0.0,8.5
2.703506061231003e-18,7.1126934724694914e-06,2.8873065263787826e-06,3.413182885501166e-06,3.120121467598244e-19,0.0,1.1351687593821645e-29,2.1125300731642357e-06,1.151723172866812e-15,0.0,8.51
2.768482827649618e-18,7.112693472469029e-06,2.8873065263779622e-06,3.4108081367228582e-06,3.195111276016366e-19,0.0,1.1399020068819123e-29,2.112530073163773e-06,1.1530061904752128e-15,0.0,8.52
2.8268616117862667e-18,7.112693472468566e-06,2.8873065263771427e-06,3.4084350401946193e-06,3.262486340408615e-19,0.0,1.137886732511907e-29,2.11253007316331e-06,1.1542890335137336e-15,0.0,8.53
2.8777747934604383e-18,7.112693472468103e-06,2.887306526376323e-06,3.4060635947668725e-06,3.3212453386719894e-19,0.0,1.1285462387831732e-29,2.112530073162847e-06,1.1555717020061262e-15,0.0,8.54
2.9203196091572325e-18,7.112693472467641e-06,2.8873065263755033e-06,3.403693799290841e-06,3.370346389714463e-19,0.0,1.1112820082617701e-29,2.112530073162384e-06,1.1568541959761405e-15,0.0,8.55
2.9535575411089194e-18,7.112693472467177e-06,2.8873065263746834e-06,3.4013256526185465e-06,3.4087063483928483e-19,0.0,1.0854733672350057e-29,2.1125300731619216e-06,1.1581365154475215e-15,0.0,8.56
2.976513706376567e-18,7.112693472466715e-06,2.887306526373864e-06,3.3989591536028083e-06,3.435200100450749e-19,0.0,1.0504771493776209e-29,2.112530073161459e-06,1.1594186604440122e-15,0.0,8.57
2.988176245931598e-18,7.112693472466252e-06,2.8873065263730444e-06,3.396594301097242e-06,3.4486598574564237e-19,0.0,1.0056273594180006e-29,2.112530073160996e-06,1.160700630989352e-15,0.0,8.58
2.987495713737378e-18,7.11269347246579e-06,2.8873065263722253e-06,3.3942310939562626e-06,3.447874451740696e-19,0.0,9.502348368043717e-30,2.1125300731605333e-06,1.1619824271072774e-15,0.0,8.59
2.9733844658308082e-18,7.1126934724653274e-06,2.887306526371406e-06,3.391869531035079e-06,3.43158863133485e-19,0.0,8.835869193710063e-30,2.112530073160071e-06,1.1632640488215208e-15,0.0,8.6
2.9447160494039057e-18,7.112693472464865e-06,2.8873065263705867e-06,3.3895096111896953e-06,3.3985023549085326e-19,0.0,8.049471070044215e-30,2.1125300731596088e-06,1.164545496155812e-15,0.0,8.61
2.9003245918853907e-18,7.112693472464403e-06,2.887306526369768e-06,3.3871513332769128e-06,3.347270086707652e-19,0.0,7.135547253095802e-30,2.1125300731591463e-06,1.1658267691338777e-15,0.0,8.62
2.8390041900222578e-18,7.112693472463941e-06,2.887306526368949e-06,3.384794696154325e-06,3.2765000914922635e-19,0.0,6.0862458927607385e-30,2.1125300731586842e-06,1.1671078677794413e-15,0.0,8.63
2.7595082989614113e-18,7.112693472463478e-06,2.8873065263681303e-06,3.382439698680322e-06,3.1847537294745197e-19,0.0,4.893466669443993e-30,2.112530073158222e-06,1.1683887921162222e-15,0.0,8.64
2.734954496577587e-18,7.112693472463016e-06,2.887306526367312e-06,3.380086339715296e-06,3.156416136836599e-19,0.0,4.118740549515477e-30,2.11253007315776e-06,1.1696695421679375e-15,0.0,8.65
2.7966585660163847e-18,7.112693472462554e-06,2.887306526366493e-06,3.3777346181197542e-06,3.2276289186822973e-19,0.0,4.003497058109332e-30,2.112530073157298e-06,1.1709501179583004e-15,0.0,8.66
2.857275048791532e-18,7.112693472462092e-06,2.8873065263656747e-06,3.3753845327530615e-06,3.297586514674536e-19,0.0,3.880386333975008e-30,2.112530073156836e-06,1.1722305195110218e-15,0.0,8.67
2.9166249857928686e-18,7.11269347246163e-06,2.8873065263648565e-06,3.373036082476797e-06,3.36608238777037e-19,0.0,3.749749276873638e-30,2.112530073156374e-06,1.1735107468498085e-15,0.0,8.68
2.9745249712377986e-18,7.1126934724611685e-06,2.8873065263640387e-06,3.370689266153328e-06,3.4329048690140773e-19,0.0,3.61196211897138e-30,2.1125300731559123e-06,1.1747907999983647e-15,0.0,8.69
3.030787083557161e-18,7.112693472460707e-06,2.8873065263632205e-06,3.3683440826458178e-06,3.4978370777724315e-19,0.0,3.467437211270445e-30,2.1125300731554503e-06,1.1760706789803908e-15,0.0,8.7
3.0852188162811314e-18,7.112693472460245e-06,2.8873065263624027e-06,3.3660005308182153e-06,3.560656841969977e-19,0.0,3.31662381004008e-30,2.1125300731549886e-06,1.1773503838195847e-15,0.0,8.71
3.137623008925047e-18,7.112693472459783e-06,2.8873065263615844e-06,3.3636586095352627e-06,3.6211366183242515e-19,0.0,3.160008863247703e-30,2.112530073154527e-06,1.1786299145396397e-15,0.0,8.72
3.187797777875354e-18,7.112693472459321e-06,2.887306526360767e-06,3.3613183176624888e-06,3.679043412581125e-19,0.0,2.9981177969897573e-30,2.1125300731540654e-06,1.1799092711642475e-15,0.0,8.73
3.2355364472754404e-18,7.11269347245886e-06,2.8873065263599492e-06,3.3589796540662135e-06,3.7341386997500196e-19,0.0,2.831515301922846e-30,2.1125300731536037e-06,1.1811884537170957e-15,0.0,8.74
3.280627479911531e-18,7.112693472458399e-06,2.887306526359132e-06,3.3566426176135437e-06,3.7861783443391883e-19,0.0,2.6608061196947195e-30,2.1125300731531417e-06,1.1824674622218689e-15,0.0,8.75
3.3228544080985582e-18,7.112693472457937e-06,2.887306526358315e-06,3.3543072071723727e-06,3.834912520590989e-19,0.0,2.4866358293752983e-30,2.1125300731526805e-06,1.1837462967022483e-15,0.0,8.76
3.3619957645660443e-18,7.1126934724574754e-06,2.887306526357497e-06,3.3519734216113823e-06,3.8800856327171434e-19,0.0,2.3096916338876965e-30,2.1125300731522193e-06,1.185024957181912e-15,0.0,8.77
3.3978250133439815e-18,7.112693472457015e-06,2.88730652635668e-06,3.349641259800041e-06,3.921436235134013e-19,0.0,2.1307031464392374e-30,2.1125300731517576e-06,1.186303443684535e-15,0.0,8.78
3.4301104806487064e-18,7.112693472456553e-06,2.887306526355863e-06,3.3473107206086017e-06,3.958696952697861e-19,0.0,1.9504431769524766e-30,2.1125300731512964e-06,1.187581756233789e-15,0.0,8.79
3.4586152857687866e-18,7.112693472456092e-06,2.887306526355046e-06,3.344981802908103e-06,3.991594400940131e-19,0.0,1.7697285184961936e-30,2.112530073150835e-06,1.1888598948533424e-15,0.0,8.8
3.483097271950877e-18,7.112693472455631e-06,2.8873065263542292e-06,3.3426545055703693e-06,4.01984910630269e-19,0.0,1.5894207337165343e-30,2.1125300731503744e-06,1.1901378595668602e-15,0.0,8.81
3.503308937285631e-18,7.112693472455169e-06,2.8873065263534127e-06,3.3403288274680082e-06,4.04317542637313e-19,0.0,1.4104269412678435e-30,2.1125300731499132e-06,1.1914156503980047e-15,0.0,8.82
