Time,E,I,T,S,a,c,aa,g2,u2,p1,g1,p2,g3,u3,alpha,g4,gamma,u1,p3,p4,q1,q2,theta,k,tumor_microenvironment,tumor_growth,tumor_death,tumor_killing,immune_death,immune_stimulation_tumor,immune_stimulation_IL2,IL2_loss,IL2_production,tumor_stimulation,tgfb_production,tgfb_loss
55.0,3035.301469988038,1408.5325871052007,16941.454555742137,7.90479135811966e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3049.4618200335844,0.005166231884356968,439.72791438358826,91.05904409964114,592.4825643455274,0.003125670204115249,14085.325871052008,14330.615639936268,1.8079019581366545e-08,0.0008148827043646938,0.000790479135811966
56.0,3576.3779898751727,1673.385258234209,19724.95752488997,0.00010722713705292058,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3550.4923544801945,0.007003331088456842,589.2163622490622,107.29133969625518,689.6340385354852,0.0042818163408981395,16733.85258234209,17019.06898827134,2.8553184772286502e-08,0.0011045402683343196,0.0010722713705292057
57.0,4203.330469053747,1980.6151994607815,22871.227590892395,0.00014426376198180493,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4116.820966360631,0.009415674927259155,782.4071565195837,126.0999140716124,799.3398080031903,0.005785466247758147,19806.151994607815,20136.23169620679,4.454310600063527e-08,0.0014848075737762107,0.0014426376198180494
58.0,4926.299948546222,2335.2465316162643,26398.92584951478,0.00019234284112015703,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4751.80665291266,0.012544259148147233,1028.8776283508223,147.78899845638668,922.1886409006217,0.007688298058448344,23352.46531616264,23732.500090409336,6.854819940495714e-08,0.0019778269781430065,0.0019234284112015702
59.0,5755.57702576374,2742.3927496138517,30319.41901698284,0.0002539137289067767,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5457.495423056911,0.01654680905149285,1339.06176719457,172.66731077291217,1058.4920090640048,0.010010939482715996,27423.927496138516,27859.026874769093,1.0392997600068408e-07,0.002608321017578713,0.002539137289067767
60.0,6701.2846522695545,3207.10157983497,34634.57784195093,0.00033160137623527194,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6234.224011551167,0.021591971681222847,1723.8971492342873,201.03853956808663,1208.2038040264042,0.012708471511007296,32071.015798349697,32566.13407855261,1.5504579464663018e-07,0.0034026516453724964,0.0033160137623527196
61.0,7772.991778604247,3734.1649053632545,39334.59859376368,0.00042805950214867816,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7080.227746877462,0.027849791637585282,2194.3402038674108,233.1897533581274,1370.842927371582,0.015619027006419492,37341.649053632544,37901.37887392101,2.2730690732720675e-07,0.004387290174085573,0.004280595021486782
62.0,8979.266387844576,4327.897689072197,44395.99055699396,0.0005457594067422536,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7991.278300258912,0.035478071595660535,2760.7652000983653,269.3779916353373,1545.4253651900829,0.01839361788967156,43278.97689072197,43907.31464485943,3.270986478106904e-07,0.005586640006530281,0.005457594067422536
63.0,10327.182418750379,4991.892794504248,49779.87422687701,0.0006867149651935517,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,8960.377360837861,0.04460464580478648,3432.2758286250455,309.81547256251133,1730.412595686522,0.020409374825415202,49918.92794504248,50619.01951512843,4.614918920443189e-07,0.00702022552292632,0.006867149651935516
64.0,11821.800374372948,5728.761263300755,55430.64808012305,0.0008521509399876705,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9977.516654422148,0.055306021438484086,4215.9642536363735,354.6540112311884,1923.6800253856281,0.020675479125248947,57287.61263300755,58061.489643833214,6.376762646584654e-07,0.008699331969161547,0.008521509399876705
65.0,13465.64682094025,6539.870522857971,61275.592374427724,0.0010421509044002777,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,11029.60662739699,0.06758456797506644,5116.183258172771,403.9694046282075,2122.5258111677567,0.017750328741874065,65398.70522857971,66247.0314857099,8.62088589099159e-07,0.010623455079291792,0.010421509044002776
66.0,15258.233652145598,7425.100410552723,67224.43371482019,0.0012552801013281847,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,12100.398068667633,0.08134424078900855,6133.829213637194,457.74700956436794,2323.686406935182,0.00970171423177543,74251.00410552723,75172.83569325675,1.1392041684596347e-06,0.012776574615489068,0.012552801013281847
67.0,17195.615176901854,8382.616733894532,73170.28950356676,0.001488274694027604,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,13170.652110642017,0.0963700427886439,7265.7275349760275,515.8684553070556,2523.4049355413313,-0.005851178548634787,83826.16733894532,84818.75131880002,1.4701161178988354e-06,0.015124078523627108,0.01488274694027604
68.0,19270.051430040647,9408.695939041312,78991.08229589976,0.0017358069942750825,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,14218.394813261957,0.11231263948099697,8504.123215704087,578.1015429012194,2717.5170296846095,-0.031568049938889224,94086.95939041312,95145.57951288945,1.8510291871561984e-06,0.017610556005462772,0.017358069942750826
69.0,21469.76727856313,10497.596468426918,84551.76308788793,0.0019903952975918685,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,15219.317355819827,0.1286820115428659,9836.300916966402,644.0930183568938,2901.5592100033277,-0.07005376684827926,104975.96468426919,106093.84294357577,2.2719343270925548e-06,0.02015904479702639,0.019903952975918685
70.0,23778.839854396847,11641.49294662297,89707.28896555286,0.0022424933606080572,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,16147.312013799514,0.14485315848388564,11244.350545072195,713.3651956319054,3070.890596066032,-0.12334590622234883,116414.92946622969,117583.18977889074,2.7157679983914047e-06,0.022672157581054172,0.022424933606080572
71.0,26177.20656178216,12830.469536864079,94306.45944282298,0.002480813391591442,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,16975.162699708137,0.1600867492675347,12705.082867672487,785.3161968534648,3220.8234607646364,-0.19225236226192904,128304.6953686408,129512.3939688341,3.15841582084919e-06,0.025035473354120187,0.02480813391591442
72.0,28640.811466621763,14052.58225986216,98196.47956212595,0.0026928671160348144,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,17675.36632118267,0.17356587477111035,14190.09492014339,859.2243439986529,3346.7531691281047,-0.2756153808838341,140525.8225986216,141760.03507221365,3.5698059542830046e-06,0.027123300278358915,0.026928671160348146
73.0,31141.867222612764,15293.976743328345,101228.1914600159,0.0028657605749751037,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,18221.074462802862,0.18444864143278147,15665.970432673836,934.2560166783828,3444.2818303163212,-0.3696454551198122,152939.76743328344,154185.7396923763,3.916292761627801e-06,0.028806710172974797,0.028657605749751038
74.0,33649.23485005579,16539.064393998426,103262.15572790147,0.0029871696234025,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,18587.188031022262,0.19193531050032073,17094.635825188314,1009.4770455016737,3509.3453521372207,-0.4675026025618127,165390.64393998426,166631.9924755002,4.1642312596835555e-06,0.029963622479807477,0.029871696234025004
75.0,36128.92202197655,17770.753848424996,104175.43229418166,0.0030464870469402872,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,18751.5778129527,0.1953453724862333,18433.88319383733,1083.8676606592965,3538.344910909432,-0.5593386383929353,177707.53848424996,178926.5098177153,4.284482918111365e-06,0.030490262564611965,0.030464870469402872
76.0,38544.69492354483,18970.735350639334,103868.9493363249,0.0030360039079436922,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,18696.410880538482,0.19419765545217654,19638.090926701145,1156.3408477063447,3528.294080600592,-0.6329650200453415,189707.35350639332,190885.13972132804,4.257178236691445e-06,0.030313034513995696,0.03036003907943692
77.0,40858.83501970199,20119.830547953792,102275.4437324128,0.002952036218114528,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,18409.579871834303,0.18828479503191484,20659.232801177855,1225.7650505910597,3476.9982820452524,-0.6752411764141237,201198.30547953793,202315.42924959757,4.075930990042916e-06,0.029399628602511104,0.02952036218114528
78.0,43033.069531791516,21198.419241344614,99367.67812368079,0.0027958342794641316,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,17886.182062262542,0.17773083820244573,21448.29213116628,1290.9920859537453,3383.2778912750296,-0.6741161028963302,211984.19241344614,213020.980789094,3.7505100698564646e-06,0.02776779923675336,0.027958342794641315
79.0,45029.72909722744,22186.967782132524,95166.5302347681,0.0025740978634883277,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,17129.975442258255,0.16302003258465056,21957.264242182544,1350.8918729168233,3247.241387050508,-0.6210520446307969,221869.67782132525,222806.83488946443,3.3070674886387025e-06,0.025490083241103193,0.025740978634883276
80.0,46813.11915615204,23066.64746692379,89747.78271494768,0.002298912235617964,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,16154.600888690582,0.1449839610404903,22141.885328625336,1404.3935746845611,3070.582400513043,-0.5133352942797843,230666.4746692379,231485.76538036866,2.7853507230200075e-06,0.022692466978151086,0.022989122356179642
81.0,48351.18313845664,23820.07961205221,83247.10346935152,0.001986982683588495,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,14984.478624483274,0.12474144424866453,21965.400103941454,1450.5354941536991,2856.8828538312673,-0.3556419763412667,238200.7961205221,238885.83595499577,2.233042465986915e-06,0.019545972711165087,0.019869826835884948
82.0,49617.36285432224,24432.157700877404,75861.10743371691,0.0016580854320208667,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,13654.999338069043,0.1035883371792589,21403.4140293819,1488.520885629667,2611.8323485007922,-0.16020414886222567,244321.57700877404,244858.67942025504,1.698086660612236e-06,0.01625041798950525,0.016580854320208668
83.0,50592.544195671675,24890.889722363903,67842.80439765328,0.0013328452475121347,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,12211.70479157759,0.08284762995368837,20449.730282834647,1517.7763258701502,2343.2660438162934,0.05479907370337446,248908.89722363904,249287.89109523248,1.2207234520793e-06,0.013011627033716125,0.013328452475121348
84.0,51266.84656316598,25188.14329435301,59489.49948199545,0.00103013943995498,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10708.10990675918,0.06370200987513007,19122.506823135995,1538.0053968949792,2060.9023143111763,0.2684842897134752,251881.4329435301,252096.3081546519,8.273134756317833e-07,0.010015317344499307,0.0103013943995498
85.0,51640.9186989846,25320.133504106238,51122.01239670973,0.0007646322989794183,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9201.962231407751,0.04704228272680819,17469.246498496526,1549.227560969538,1775.692912346352,0.46135268037937127,253201.33504106238,253250.55057307347,5.277088151890564e-07,0.00740287969912979,0.007646322989794183
86.0,51726.35528372652,25287.48364544853,43055.87190832195,0.0005450432378080324,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7750.056943497951,0.03336854590414488,15568.2063075869,1551.7906585117958,1498.786482419659,0.6189750909675927,252874.8364544853,252761.09824102023,3.1680870971742226e-07,0.005255073123279316,0.005450432378080324
87.0,51544.95842435806,25094.744389001713,35568.513616018885,0.0003736426493783104,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6402.332450883399,0.02277214489535257,13523.62363982778,1546.3487527307418,1240.2638219570201,0.7340694834591276,250947.44389001714,250676.9744290348,1.794138344328085e-07,0.0035883986649145323,0.003736426493783104
88.0,51126.773644378954,24749.403421927334,28869.201214743673,0.00024711995866555527,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5196.456218653861,0.015001754017992436,11453.389187542854,1533.8032093313686,1007.9312432443461,0.8064096789121902,247494.03421927334,247075.36375719865,9.631110344589322e-08,0.002364972370962777,0.0024711995866555526
89.0,50507.171999131664,24260.576937162008,23079.835101229844,0.00015845560149207357,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4154.370318221372,0.009588218189399303,9471.065672217204,1515.2151599739498,806.5162583547371,0.8409615189871299,242605.7693716201,242048.38022305517,4.9371243569202693e-08,0.00151200234719368,0.0015845560149207356
90.0,49723.51967810706,23637.73471100246,18232.393561352692,9.912507675889747e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3281.8308410434843,0.005983563149568992,7667.76982787272,1491.7055903432117,637.5018504487476,0.8452730154839254,236377.3471100246,235690.5517948613,2.4398380051990505e-08,0.000943759572209867,0.0009912507675889747
91.0,48812.11473604207,22889.85711395694,14282.854590924431,6.0928217265484856e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2570.9138263663976,0.0036719988347788395,6100.445596550348,1464.363442081262,499.59551604089313,0.8271943818908778,228898.5711395694,228090.99256454053,1.1748089713741028e-08,0.0005792416508947091,0.0006092821726548486
92.0,47805.89356525231,22025.296984298264,11135.53259083849,3.706446260722723e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2004.395866350928,0.002232001549469271,4790.043952818625,1434.1768069575692,389.59923781552897,0.7935024121394486,220252.96984298265,219332.79899922162,5.571889172873034e-09,0.0003521165819853413,0.00037064462607227226
93.0,46733.127519696536,21052.408235851657,8669.352821897766,2.2467250343424573e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1560.483507941598,0.0013528382103098417,3728.244996572291,1401.993825590896,303.3591922972486,0.7494309889652748,210524.08235851658,209500.04064333913,2.62948302222524e-09,0.00021343176547957308,0.00022467250343424571
94.0,45617.02425731496,19980.75184658816,6759.349131725361,1.3651202893502828e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1216.6828437105648,0.0008223984123220151,2888.1910185226834,1368.5107277194488,236.54492838227992,0.6987880619142145,199807.51846588159,198690.24054842553,1.2456888267394185e-09,0.0001297502658101068,0.00013651202893502827
95.0,44475.97483166607,18822.50192669233,5290.546321424136,8.354933246412224e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,952.2983378563445,0.0005038178468244202,2234.789477861651,1334.279244949982,185.1536517858348,0.6443109431700107,188225.0192669233,187028.43206964765,5.967291782591813e-10,7.94890353881499e-05,8.354933246412224e-05
96.0,43324.15844907186,17593.594207898925,4164.682539574335,5.17050072882125e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,749.6428571233803,0.000312202451797836,1732.1741096465385,1299.7247534721557,145.75635255183076,0.5880302667444168,175935.94207898923,174678.0793583412,2.9070217043333106e-10,4.925775470633694e-05,5.17050072882125e-05
97.0,42172.27404932677,16314.16567995073,3301.8264528424706,3.2448208419741217e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,594.3287615116446,0.00019623704264442522,1347.9483840119235,1265.1682214798032,115.56017612880643,0.5315395915115063,163141.6567995073,161844.6619211645,1.4463677642530045e-10,3.096150696197809e-05,3.2448208419741215e-05
98.0,41028.25470606285,15008.041078736727,2639.0803411291267,2.0692907082470448e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,475.0344614032428,0.0001253654108448161,1054.928201477861,1230.8476411818854,92.3659006205203,0.4761519884457617,150080.41078736726,148769.53797612066,7.372382978090762e-11,1.9779738172459744e-05,2.0692907082470447e-05
99.0,39897.89149080947,13701.280507929589,2128.0247438967835,1.342925464368149e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,383.04445390142104,8.151280759146548e-05,831.3457597428502,1196.936744724284,74.4798658273034,0.4229648785943142,137012.80507929588,135714.5597607423,3.858001133468816e-11,1.2860851401980897e-05,1.342925464368149e-05
100.0,38785.34649432509,12420.064449763635,1731.8919550577555,8.877486271649364e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,311.740551910396,5.399009539188794e-05,660.2848750451218,1163.5603948297526,60.615680312151625,0.3728672879350362,124200.64449763636,122940.4943772697,2.0756043524256104e-11,8.51841172239446e-06,8.877486271649364e-06
