mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mw15abaa48_d7d0_4845_ae04_c573d289d495,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,Time
0.0,8.416580940021213e-07,0.0001,9.20509505230076e-08,1.7761545970286011e-09,5.425435775096565e-08,5e-05,1.0271185993501529e-09,5.1792529913861905e-12,1.570294446774166e-11,8.528926474813111e-10,1.22
0.0,8.481170119770723e-07,0.0001,9.279705300955829e-08,1.8189315766968104e-09,5.5103477591952506e-08,5e-05,1.043977742988762e-09,5.304498571820571e-12,1.6197747718403824e-11,8.665743844358886e-10,1.23
0.0,8.5456923856966e-07,0.0001,9.3543019994997e-08,1.8623697826572332e-09,5.59585064453003e-08,5e-05,1.0609739389248727e-09,5.43170071150284e-12,1.6703994724279722e-11,8.803593789665394e-10,1.24
0.0,8.610147840776908e-07,0.0001,9.428885151055798e-08,1.9064736464573036e-09,5.681942946040749e-08,5e-05,1.0781071967589993e-09,5.5608730889340615e-12,1.722185638282316e-11,8.94247504883033e-10,1.25
0.0,8.67453658831913e-07,0.0001,9.503454758746623e-08,1.951247601484743e-09,5.768623175243384e-08,5e-05,1.0953775259452572e-09,5.692029491609038e-12,1.7751503193756905e-11,9.082386359050851e-10,1.26
0.0,8.738858731392302e-07,0.0001,9.578010825693688e-08,1.9966960676604148e-09,5.855889847221763e-08,5e-05,1.1127849363356331e-09,5.825183681541745e-12,1.829310673079784e-11,9.223326459758273e-10,1.27
0.0,8.803114372826717e-07,0.0001,9.652553355017539e-08,2.04282345144238e-09,5.9437414806301883e-08,5e-05,1.1303294381797326e-09,5.96034939518288e-12,1.8846839640966255e-11,9.365294092618934e-10,1.28
0.0,8.867303615214618e-07,0.0001,9.727082349837742e-08,2.089634145856825e-09,6.032176597683815e-08,5e-05,1.1480110421235626e-09,6.0975403435732845e-12,1.941287564131043e-11,9.508288001529601e-10,1.29
0.0,8.931426560910903e-07,0.0001,9.801597813272887e-08,2.1371325305288616e-09,6.12119372414908e-08,5e-05,1.165829759208327e-09,6.2367702124962385e-12,1.999138951564277e-11,9.652306932612875e-10,1.3
0.0,8.995483312033809e-07,0.0001,9.876099748440594e-08,2.1853229717132117e-09,6.210791389334202e-08,5e-05,1.1837856008692202e-09,6.3780526626286466e-12,2.0582557111287566e-11,9.797349634212644e-10,1.31
0.0,9.059473970465604e-07,0.0001,9.950588158457498e-08,2.234209822324751e-09,6.300968126079761e-08,5e-05,1.201878578934229e-09,6.5214013296910915e-12,2.118655533584044e-11,9.94341485688955e-10,1.32
0.0,9.123398637853257e-07,0.0001,1.0025063046439275e-07,2.283797421968938e-09,6.391722470749318e-08,5e-05,1.2201087056229366e-09,6.6668298245967835e-12,2.1803562153939333e-11,1.0090501353416494e-09,1.33
0.0,9.187257415609114e-07,0.0001,1.0099524415500617e-07,2.3340900969721126e-09,6.483052963220132e-08,5e-05,1.2384759935453329e-09,6.814351733599366e-12,2.243375658404717e-11,1.0238607878774161e-09,1.34
0.0,9.25105040491157e-07,0.0001,1.0173972268755245e-07,2.3850921604116723e-09,6.574958146873913e-08,5e-05,1.256980455700626e-09,6.963980618439623e-12,2.3077318695246134e-11,1.038773319014657e-09,1.35
0.0,9.314777706705728e-07,0.0001,1.0248406609315909e-07,2.4368079121461135e-09,6.667436568587664e-08,5e-05,1.275622105476061e-09,7.1157300164910564e-12,2.373442960404354e-11,1.0537876046916667e-09,1.36
0.0,9.378439421704054e-07,0.0001,1.0322827440294385e-07,2.4892416388449596e-09,6.760486778724573e-08,5e-05,1.2944009566457428e-09,7.269613440904348e-12,2.4405271471189355e-11,1.068903521066194e-09,1.37
0.0,9.442035650387033e-07,0.0001,1.0397234764801476e-07,2.542397614018553e-09,6.854107331124991e-08,5e-05,1.3133170233694602e-09,7.425644380750682e-12,2.5090027498505334e-11,1.0841209445150027e-09,1.38
0.0,9.50556649300381e-07,0.0001,1.0471628585947021e-07,2.5962800980477322e-09,6.948296783097458e-08,5e-05,1.3323703201915194e-09,7.583836301163994e-12,2.578888192572581e-11,1.0994397516334435e-09,1.39
0.0,9.569032049572835e-07,0.0001,1.0546008906839877e-07,2.650893338213364e-09,7.043053695409791e-08,5e-05,1.351560862039576e-09,7.744202643482035e-12,2.6502020027349986e-11,1.1148598192350178e-09,1.4
0.0,9.63243241988249e-07,0.0001,1.0620375730587937e-07,2.7062415687257726e-09,7.138376632280268e-08,5e-05,1.3708886642234759e-09,7.906756825386367e-12,2.7229628109506064e-11,1.130381024350954e-09,1.41
0.0,9.69576770349173e-07,0.0001,1.0694729060298121e-07,2.762329010754027e-09,7.234264161368842e-08,5e-05,1.3903537424340987e-09,8.071512241041222e-12,2.7971893506826743e-11,1.14600324422978e-09,1.42
0.0,9.75903799973069e-07,0.0001,1.0769068899076385e-07,2.8191598724551097e-09,7.330714853768449e-08,5e-05,1.4099561127422057e-09,8.238482261231227e-12,2.8729004579336545e-11,1.1617263563369022e-09,1.43
0.0,9.82224340770132e-07,0.0001,1.0843395250027705e-07,2.876738349002954e-09,7.42772728399637e-08,5e-05,1.4296957915972911e-09,8.407680233498034e-12,2.950115070935067e-11,1.177550238354185e-09,1.44
0.0,9.885384026277985e-07,0.0001,1.0917708116256096e-07,2.935068622617362e-09,7.525300029985651e-08,5e-05,1.4495727958264396e-09,8.579119482275817e-12,3.028852229838549e-11,1.1934747681795357e-09,1.45
0.0,9.94845995410808e-07,0.0001,1.0992007500864605e-07,2.9941548625927945e-09,7.623431673076615e-08,5e-05,1.4695871426331868e-09,8.75281330902563e-12,3.109131076408062e-11,1.2094998239264887e-09,1.46
0.0,1.001147128961263e-06,0.0001,1.1066293406955305e-07,3.0540012253270316e-09,7.722120798008409e-08,5e-05,1.4897388495963837e-09,8.928774992368689e-12,3.1909708537132706e-11,1.2256252839237942e-09,1.47
0.0,1.0074418130986874e-06,0.0001,1.1140565837629304e-07,3.114611854349709e-09,7.821365992910644e-08,5e-05,1.5100279346690678e-09,9.107017788218485e-12,3.274390905824079e-11,1.2418510267150123e-09,1.48
0.0,1.0137300576200876e-06,0.0001,1.1214824795986743e-07,3.1759908803507325e-09,7.921165849295078e-08,5e-05,1.5304544161773338e-09,9.28755492991182e-12,3.3594106775063215e-11,1.2581769310581037e-09,1.49
0.0,1.0200118723000094e-06,0.0001,1.1289070285126796e-07,3.2381424212085623e-09,8.021518962047391e-08,5e-05,1.551018312819215e-09,9.470399628338694e-12,3.446049713918632e-11,1.27460287592503e-09,1.5
0.0,1.026287266890596e-06,0.0001,1.136330230814767e-07,3.3010705820183713e-09,8.122423929419002e-08,5e-05,1.5717196436635642e-09,9.65556507207107e-12,3.5343276603104605e-11,1.2911287405013521e-09,1.51
0.0,1.0325562511216465e-06,0.0001,1.1437520868146605e-07,3.3647794551200803e-09,8.223879353018964e-08,5e-05,1.5925584281489391e-09,9.843064427490551e-12,3.624264261721258e-11,1.3077544041858314e-09,1.52
0.0,1.038818834700672e-06,0.0001,1.1511725968219878e-07,3.429273120126264e-09,8.325883837805925e-08,5e-05,1.6135346860824955e-09,1.0032910838914898e-11,3.7158793626808296e-11,1.3244797465900386e-09,1.53
0.0,1.0450750273129508e-06,0.0001,1.1585917611462797e-07,3.4945556439499355e-09,8.428435992080156e-08,5e-05,1.6346484376388806e-09,1.0225117428723448e-11,3.8091929069108345e-11,1.3413046475379589e-09,1.54
0.0,1.0513248386215863e-06,0.0001,1.1660095800969708e-07,3.560631080832201e-09,8.53153442747564e-08,5e-05,1.6558997033591347e-09,1.041969729748142e-11,3.9042249370274646e-11,1.3582289870656045e-09,1.55
0.0,1.0575682782675607e-06,0.0001,1.1734260539833987e-07,3.627503472369789e-09,8.635177758952231e-08,5e-05,1.677288504149593e-09,1.0616663524063078e-11,4.000995594245274e-11,1.375252645420627e-09,1.56
0.0,1.063805355869789e-06,0.0001,1.1808411831148054e-07,3.695176847542457e-09,8.739364604787877e-08,5e-05,1.6988148612807945e-09,1.0816029165773783e-11,4.0995251180821784e-11,1.3923755030619353e-09,1.57
0.0,1.0700360810251751e-06,0.0001,1.1882549678003359e-07,3.763655222740267e-09,8.844093586570924e-08,5e-05,1.7204787963863954e-09,1.1017807258470939e-11,4.1998338460656076e-11,1.4095974406593142e-09,1.58
0.0,1.0762604633086635e-06,0.0001,1.1956674083490392e-07,3.832942601790742e-09,8.949363329192445e-08,5e-05,1.7422803314620847e-09,1.1222010816683799e-11,4.3019422134398335e-11,1.4269183390930464e-09,1.59
0.0,1.0824785122732928e-06,0.0001,1.2030785050698673e-07,3.903042975985887e-09,9.055172460838695e-08,5e-05,1.764219488864506e-09,1.1428652833732158e-11,4.4058707528744456e-11,1.4443380794535367e-09,1.6
0.0,1.0886902374502483e-06,0.0001,1.2104882582716774e-07,3.973960324109097e-09,9.161519612983583e-08,5e-05,1.7862962913101827e-09,1.1637746281843931e-11,4.511640094174e-11,1.4618565430409406e-09,1.61
0.0,1.0948956483489136e-06,0.0001,1.217896668263229e-07,4.045698612461923e-09,9.268403420381226e-08,5e-05,1.808510761874448e-09,1.1849304112271603e-11,4.619270963988824e-11,1.479473611364794e-09,1.62
0.0,1.101094754456922e-06,0.0001,1.2253037353531858e-07,4.118261794890732e-09,9.375822521058586e-08,5e-05,1.8308629239903778e-09,1.2063339255407561e-11,4.728784185526983e-11,1.4971891661436462e-09,1.63
0.0,1.1072875652402068e-06,0.0001,1.232709459850116e-07,4.191653812813221e-09,9.483775556308141e-08,5e-05,1.8533528014477322e-09,1.2279864620898319e-11,4.8402006782674254e-11,1.515003089304697e-09,1.64
0.0,1.1134740901430518e-06,0.0001,1.240113842062491e-07,4.265878595244819e-09,9.592261170680655e-08,5e-05,1.875980418391894e-09,1.2498893097757589e-11,4.9535414576742564e-11,1.5329152629834323e-09,1.65
0.0,1.1196543385881418e-06,0.0001,1.2475168822986866e-07,4.3409400588249556e-09,9.701278011977985e-08,5e-05,1.898745799322818e-09,1.2720437554478271e-11,5.068827634912205e-11,1.5509255695232692e-09,1.66
0.0,1.1258283199766095e-06,0.0001,1.2549185808669823e-07,4.416842107843207e-09,9.81082473124598e-08,5e-05,1.921648969093983e-09,1.2944510839143299e-11,5.1860804165632424e-11,1.5690338914751975e-09,1.67
0.0,1.1319960436880858e-06,0.0001,1.2623189380755613e-07,4.493588634265321e-09,9.92089998276743e-08,5e-05,1.9446899529113455e-09,1.317112577953537e-11,5.30532110434436e-11,1.5872401115974281e-09,1.68
0.0,1.1381575190807471e-06,0.0001,1.269717954232512e-07,4.571183517759101e-09,1.003150242405508e-07,5e-05,1.9678687763323015e-09,1.3400295183245561e-11,5.4265710948265135e-11,1.6055441128550411e-09,1.69
0.0,1.144312755491363e-06,0.0001,1.277115629645825e-07,4.649630625720184e-09,1.0142630715844725e-07,5e-05,1.9911854652646473e-09,1.3632031837780827e-11,5.549851879154722e-11,1.6239457784196404e-09,1.7
0.0,1.1504617622353426e-06,0.0001,1.2845119646233974e-07,4.728933813297675e-09,1.0254283522088362e-07,5e-05,2.0146400459655544e-09,1.3866348510670352e-11,5.675185042769345e-11,1.6424449916690071e-09,1.71
0.0,1.1566045486067814e-06,0.0001,1.2919069594730287e-07,4.80909692341967e-09,1.0366459509947397e-07,5e-05,2.0382325450405347e-09,1.410325794957082e-11,5.802592265128504e-11,1.661041636186759e-09,1.72
0.0,1.1627411238785062e-06,0.0001,1.2993006145024233e-07,4.8901237868186354e-09,1.0479157349785945e-07,5e-05,2.0619629894424237e-09,1.4342772882370536e-11,5.932095319431674e-11,1.6797355957620093e-09,1.73
0.0,1.1688714973021216e-06,0.0001,1.3066929300191892e-07,4.972018222056687e-09,1.0592375715164168e-07,5e-05,2.085831406470359e-09,1.458490601729244e-11,6.063716072344443e-11,1.6985267543890322e-09,1.74
0.0,1.1749956781080534e-06,0.0001,1.31408390633084e-07,5.0547840355507175e-09,1.0706113282831705e-07,5e-05,2.1098378237687664e-09,1.4829670042996e-11,6.197476483724421e-11,1.7174149962669286e-09,1.75
0.0,1.1811136755055929e-06,0.0001,1.321473543744793e-07,5.138425021597412e-09,1.0820368732721142e-07,5e-05,2.1339822693263512e-09,1.5077077628677975e-11,6.333398606348323e-11,1.7364002057992946e-09,1.76
0.0,1.1872254986829409e-06,0.0001,1.3288618425683688e-07,5.222944962398138e-09,1.093514074794157e-07,5e-05,2.1582647714750904e-09,1.5327141424172077e-11,6.471504585640205e-11,1.7554822675938937e-09,1.77
0.0,1.19333115680725e-06,0.0001,1.3362488031087943e-07,5.308347628083702e-09,1.1050428014772201e-07,5e-05,2.1826853588892342e-09,1.557987406004748e-11,6.611816659400874e-11,1.7746610664623315e-09,1.78
0.0,1.199430659024668e-06,0.0001,1.3436344256731994e-07,5.394636776738985e-09,1.1166229222656045e-07,5e-05,2.207244060584306e-09,1.583528814770626e-11,6.754357157538442e-11,1.7939364874197333e-09,1.79
0.0,1.2055240144603787e-06,0.0001,1.351018710568619e-07,5.481816154427457e-09,1.1282543064193667e-07,5e-05,2.231940905916113e-09,1.609339627947965e-11,6.899148501800062e-11,1.8133084156844234e-09,1.8
0.0,1.2116112322347614e-06,0.0001,1.3584016581019932e-07,5.569889498041933e-09,1.1399368233277629e-07,5e-05,2.2567759244962214e-09,1.635421105417942e-11,7.046213183139589e-11,1.8327767366054705e-09,1.81
0.0,1.2176923216214706e-06,0.0001,1.3657832685801689e-07,5.6588605630416776e-09,1.1516703406855246e-07,5e-05,2.2817491453719307e-09,1.661774532679106e-11,7.195573542159501e-11,1.8523413349550503e-09,1.82
0.0,1.2237672917528506e-06,0.0001,1.373163542309896e-07,5.74873307181242e-09,1.1634547278910216e-07,5e-05,2.3068605985522083e-09,1.688401174324741e-11,7.347252177665034e-11,1.872002096246771e-09,1.83
0.0,1.2298361516900405e-06,0.0001,1.380542479597828e-07,5.839510725976902e-09,1.1752898552373842e-07,5e-05,2.3321103146435935e-09,1.715302285118069e-11,7.501271849177087e-11,1.891758906421773e-09,1.84
0.0,1.2358989104741101e-06,0.0001,1.387920080750523e-07,5.93119721537862e-09,1.1871755933224767e-07,5e-05,2.357498324584416e-09,1.742479118071137e-11,7.657655405770099e-11,1.9116116516197382e-09,1.85
0.0,1.2419555771261124e-06,0.0001,1.3952963460744447e-07,6.023796218107949e-09,1.1991118130481575e-07,5e-05,2.3830246596437614e-09,1.7699329244559045e-11,7.81642578579207e-11,1.9315602181785223e-09,1.86
0.0,1.2480061606471328e-06,0.0001,1.4026712758759608e-07,6.117311400528139e-09,1.2110983856195435e-07,5e-05,2.408689351420438e-09,1.7976649538152268e-11,7.9776060165856e-11,1.9516044926338e-09,1.87
0.0,1.2540506700183427e-06,0.0001,1.4100448704613431e-07,6.21174641730123e-09,1.2231351825442794e-07,5e-05,2.434492431841947e-09,1.8256764539737534e-11,8.141219214209928e-11,1.971744361718699e-09,1.88
0.0,1.2600891142010487e-06,0.0001,1.4174171301367703e-07,6.307104911413833e-09,1.2352220756318156e-07,5e-05,2.4604339331634595e-09,1.853968671048723e-11,8.307288583163987e-11,1.991979712363451e-09,1.89
0.0,1.2661215021367434e-06,0.0001,1.4247880552083246e-07,6.403390514202828e-09,1.247358936992686e-07,5e-05,2.4865138879667906e-09,1.8825428494606733e-11,8.475837416110426e-11,2.0123104316950326e-09,1.9
0.0,1.272147842747155e-06,0.0001,1.432157645981993e-07,6.500606845380949e-09,1.259545639037794e-07,5e-05,2.5127323291593853e-09,1.9114002319440492e-11,8.646889093600688e-11,2.0327364070368096e-09,1.91
0.0,1.2781681449342968e-06,0.0001,1.439525902763668e-07,6.598757513062255e-09,1.2717820544777063e-07,5e-05,2.539089289973303e-09,1.9405420595577227e-11,8.82046708380104e-11,2.0532575259081968e-09,1.92
0.0,1.2841824175805153e-06,0.0001,1.446892825859147e-07,6.69784611378751e-09,1.2840680563219474e-07,5e-05,2.5655848039642044e-09,1.969969571695416e-11,8.996594942219656e-11,2.0738736760243014e-09,1.93
0.0,1.2901906695485403e-06,0.0001,1.454258415574133e-07,6.797876232549441e-09,1.2964035178783007e-07,5e-05,2.592218905010351e-09,1.9996840060960303e-11,9.175296311434671e-11,2.0945847452955834e-09,1.94
0.0,1.2961929096815312e-06,0.0001,1.4616226722142325e-07,6.898851442817904e-09,1.3087883127521195e-07,5e-05,2.6189916273115955e-09,2.0296865988538838e-11,9.356594920823238e-11,2.115390621827508e-09,1.95
0.0,1.3021891468031255e-06,0.0001,1.4689855960849593e-07,7.000775306564939e-09,1.3212223148456342e-07,5e-05,2.6459030053883855e-09,2.0599785844288492e-11,9.540514586291618e-11,2.136291193920208e-09,1.96
0.0,1.3081793897174862e-06,0.0001,1.4763471874917308e-07,7.103651374289713e-09,1.3337053983572745e-07,5e-05,2.6729530740807688e-09,2.0905611956564063e-11,9.727079210006254e-11,2.157286350068144e-09,1.97
0.0,1.3141636472093472e-06,0.0001,1.48370744673987e-07,7.207483185043365e-09,1.3462374377809905e-07,5e-05,2.7001418685473985e-09,2.1214356637575912e-11,9.916312780125827e-11,2.178375978959769e-09,1.98
0.0,1.320141928044061e-06,0.0001,1.491066374134605e-07,7.3122742664537475e-09,1.3588183079055815e-07,5e-05,2.7274694242645472e-09,2.152603218348857e-11,1.0108239370534374e-10,2.199559969477192e-09,1.99
0.0,1.3261142409676442e-06,0.0001,1.4984239699810702e-07,7.418028134750047e-09,1.3714478838140295e-07,5e-05,2.754935777025122e-09,2.1840650874518417e-11,1.0302883140575353e-10,2.220838210695848e-09,2.0
0.0,1.332080594706822e-06,0.0001,1.505780234584304e-07,7.524748294787317e-09,1.3841260408828379e-07,5e-05,2.782540962937683e-09,2.2158224975030352e-11,1.0500268334786739e-10,2.2422105918841675e-09,2.01
0.0,1.338040997969074e-06,0.0001,1.513135168249251e-07,7.6324382400709e-09,1.3968526547813785e-07,5e-05,2.8102850184254683e-09,2.247876673363363e-11,1.070041928263714e-10,2.263677002503253e-09,2.02
0.0,1.3439954594426784e-06,0.0001,1.5204887712807608e-07,7.741101452780721e-09,1.409627601471236e-07,5e-05,2.838167980225416e-09,2.280228838327661e-11,1.0903360398262853e-10,2.285237332206545e-09,2.03
0.0,1.3499439877967564e-06,0.0001,1.5278410439835891e-07,7.850741403795534e-09,1.4224507572055695e-07,5e-05,2.8661898853872026e-09,2.3128802141340754e-11,1.1109116180206028e-10,2.3068914708395108e-09,2.04
0.0,1.355886591681315e-06,0.0001,1.535191986662396e-07,7.961361552716967e-09,1.4353219985284658e-07,5e-05,2.8943507712722674e-09,2.345832020973347e-11,1.1317711211153715e-10,2.3286393084393132e-09,2.05
0.0,1.3618232797272914e-06,0.0001,1.5425415996217487e-07,8.072965347893573e-09,1.4482412022743122e-07,5e-05,2.9226506755528596e-09,2.3790854774980228e-11,1.1529170157678036e-10,2.3504807352345003e-09,2.06
0.0,1.367754060546594e-06,0.0001,1.549889883166118e-07,8.18555622644468e-09,1.4612082455671596e-07,5e-05,2.9510896362110707e-09,2.4126418008315545e-11,1.174351776997724e-10,2.372415641644683e-09,2.07
0.0,1.3736789427321477e-06,0.0001,1.5572368375998818e-07,8.299137614284206e-09,1.4742230058201075e-07,5e-05,2.9796676915378902e-09,2.44650220657732e-11,1.196077888161789e-10,2.39444391828023e-09,2.08
0.0,1.3795979348579309e-06,0.0001,1.5645824632273231e-07,8.413712926144297e-09,1.4872853607346763e-07,5e-05,3.008384880132244e-09,2.480667908827535e-11,1.2180978409277926e-10,2.416565455941942e-09,2.09
0.0,1.3855110454790224e-06,0.0001,1.5719267603526313e-07,8.529285565598943e-09,1.5003951883002033e-07,5e-05,3.0372412409000568e-09,2.5151401201720852e-11,1.2404141352490847e-10,2.438780145620761e-09,2.1
0.0,1.3914182831316385e-06,0.0001,1.5792697292799e-07,8.64585892508741e-09,1.513552366793226e-07,5e-05,3.0662368130532986e-09,2.5499200517072497e-11,1.263029279339079e-10,2.4610878784974457e-09,2.11
0.0,1.3973196563331756e-06,0.0001,1.58661137031313e-07,8.763436385937627e-09,1.5267567747768873e-07,5e-05,3.095371636109056e-09,2.585008913044349e-11,1.2859457896458734e-10,2.4834885459422796e-09,2.12
0.0,1.4032151735822482e-06,0.0001,1.5939516837562267e-07,8.88202131838941e-09,1.5400082911003325e-07,5e-05,3.124645749888584e-09,2.6204079123182758e-11,1.3091661908269556e-10,2.5059820395147598e-09,2.13
0.0,1.4091048433587317e-06,0.0001,1.6012906699130033e-07,9.001617081617637e-09,1.5533067948981216e-07,5e-05,3.1540591945163868e-09,2.656118256195956e-11,1.332693015724028e-10,2.5285682509633043e-09,2.14
0.0,1.4149886741237983e-06,0.0001,1.6086283290871765e-07,9.122227023755272e-09,1.5666521655896387e-07,5e-05,3.1836120104192743e-09,2.6921411498846923e-11,1.3565288053379113e-10,2.5512470722249453e-09,2.15
0.0,1.4208666743199585e-06,0.0001,1.615964661582371e-07,9.243854481916323e-09,1.5800442828785148e-07,5e-05,3.213304238325452e-09,2.7284777971404376e-11,1.3806761088035708e-10,2.574018395425044e-09,2.16
0.0,1.4267388523710967e-06,0.0001,1.6232996677021154e-07,9.366502782218638e-09,1.5934830267520484e-07,5e-05,3.2431359192635876e-09,2.7651294002759504e-11,1.4051374833652226e-10,2.596882112876987e-09,2.17
0.0,1.4326052166825126e-06,0.0001,1.6306333477498465e-07,9.490175239806676e-09,1.6069682774806375e-07,5e-05,3.2731070945619033e-09,2.8020971601688785e-11,1.4299154943515578e-10,2.6198381170819035e-09,2.18
0.0,1.4384657756409544e-06,0.0001,1.6379657020289049e-07,9.614875158874074e-09,1.620499915617211e-07,5e-05,3.3032178058472523e-09,2.839382276269727e-11,1.455012715151052e-10,2.6428863007283675e-09,2.19
0.0,1.4443205376146606e-06,0.0001,1.6452967308425395e-07,9.74060583268621e-09,1.6340778219966738e-07,5e-05,3.333468095044218e-09,2.876985946609755e-11,1.4804317271873895e-10,2.666026556692123e-09,2.2
0.0,1.4501695109533913e-06,0.0001,1.6526264344939036e-07,9.867370543602565e-09,1.6477018777353455e-07,5e-05,3.3638580043741995e-09,2.9149093678087567e-11,1.5061751198949727e-10,2.6892587780357867e-09,2.21
0.0,1.4560127039884698e-06,0.0001,1.6599548132860577e-07,9.995172563099066e-09,1.6613719642304168e-07,5e-05,3.3943875763545173e-09,2.953153735082766e-11,1.5322454906945479e-10,2.712582858008576e-09,2.22
