Time,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw15abaa48_d7d0_4845_ae04_c573d289d495,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mwee07eca4_0806_4cc3_a6ab_9226ee79be6c,mw8f20c25d_9700_4822_b5f9_fe243e001091,mw7ce1b6a3_e65e_4aaa_9c32_aeefb420f0ea,mw85485398_9f97_408c_bca6_90f0a8377eae,mw798d0b02_925e_471b_a372_526d681cc370,mwd3807289_133c_4621_8087_366621f553d3,mw2439178f_a48f_4425_82f9_13267b917b85,mw5c4edb54_cfd9_43af_b70b_e9ff1b44dc55,mw961dacfa_f443_4814_ad6c_a27c04e74268,mw15ba24b5_7a87_479e_9be7_261b12cbdb63,mw9f56ecc5_c22b_4f8c_8b82_90e2a6d9e364,mw18bbabcb_d229_4d91_99f1_484f2ba8f020,mwba0debe9_c575_4f5a_a980_e2b6857ff053,mwffba86ff_a560_401a_93d6_c0e30bf42c87,mw231a5907_d1ee_4a43_83ab_abb72f19502c,mwaf289d12_4291_4651_8bd1_82e321e476a4,mw1a53a2cb_a3a7_40d7_ae07_4d93ad1123a3,mw4035a2c9_3cda_467c_83cc_8f9c2902abaf,mwf7d1ff9f_1734_4232_9a96_037b31b193b0,mw7d57aa6b_1bfb_4472_b555_919263d9eaf9,mw5ffad843_5f02_419d_ba99_6e1f9b7e6b7b,mw3046ca21_42a2_4a4b_89c4_9d6ca3d927c5,mw87bb1238_3292_467e_bfe3_ff7f1e64a351,mw371071cd_ec20_4517_acc1_08dfdc871e87,mw5b225cdc_783f_4a15_93db_e960a2398b8e,mw27f524cb_75b3_401c_8533_99d6f27af654,mwc623d82f_a94e_4460_9aed_444597a728c2,mwbf296afc_5e4f_4819_8028_06b20d7af7ca,mw91e15e1e_c73e_4866_ab2b_8225a32b7610,mwf5cecb8f_89f8_4fba_b39b_b517d0bef2ce,mwff26437c_166b_4946_ad35_f13df6145780,mw284c519a_cc2b_4a98_99ce_5a4471af99e1,mw2cd81e51_eb11_4e2c_b609_b2f802438a6b,mwff99ad6c_8951_4d58_a836_cf2d3d08ac86,mw81b30d38_6ef3_4391_b826_e6c3cc210196,mw79830677_2d7e_4f49_9d0b_f05fe026749f,mw155447fb_ce5b_4ba2_bd74_434951481a78,mw4c9aa283_577e_4b6c_ae5a_c96f62dbbb08,mw55fba323_0865_4254_a6e9_09acd2b4a10f,mwb8420f59_69c3_4707_918c_2e06bedff243,mwc9170c21_608b_4bd7_b2d0_f359d045da17,mwb47b4c45_fac9_49e6_a6a4_87b9050ddfbb,mw4f62d07e_217b_4602_b6fe_548af112eec8,mw307551ca_91cc_4634_bba5_0e3ecd38cfdd,mw15bb92b6_4cff_4a41_b815_c1d904618e57,mw106407fc_e33f_45aa_b5ae_258bd4790633,mwfb854977_51ea_4daa_b84e_3bcb2fcccd39,mwd71cb6c2_6420_46b9_ab17_eedc7b0fd8dc,mwdd7079dc_8d70_41b7_a369_3334522cdd13,mwa25d1a3d_bbd9_41b8_8274_236f9d67bb60,mw185e644d_6f10_499f_a3a6_5a47d7ba2eef,mw5194cffd_f75a_4c61_b60e_23d5b0fea120
6.87,0.0001,3.6598339902297775e-06,2.201927601042873e-08,1.1434814284806922e-06,2.197000663389164e-07,3.38594319755119e-08,1.0422339588239783e-08,7.449294276505088e-10,5e-05,4.929042202116072e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,5.970363880698142e-09,3.472322183396861e-07,8.981851343622918e-08,1.934363333888134e-09,2.4247048305888884e-10,5.41896900359307e-09,4.4964916213384233e-10,4.59826209086686e-11,1.3809664297524828e-10,5.475742210292994e-12,4.835034989332023e-11,1.6612227379103414e-10,1.0980258019840121e-10,7.629407500822281e-08,8.863588340275997e-09,-1.5186604520580714e-10
6.88,0.0001,3.663665679422506e-06,2.2076358272235483e-08,1.1460546199772312e-06,2.2052558051776703e-07,3.39630040462292e-08,1.0477443388340682e-08,7.480254867677157e-10,5e-05,4.935784654217777e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,5.976585983722337e-09,3.475475389092839e-07,9.001852270336332e-08,1.9416185360549042e-09,2.4309898987126197e-10,5.4393108324278935e-09,4.5102308388457657e-10,4.622573494717626e-11,1.3867048303542639e-10,5.504692925545648e-12,4.855129631297091e-11,1.6655287868113464e-10,1.1008722982699085e-10,7.629407500822281e-08,8.875519205389371e-09,-1.5220779139110007e-10
6.89,0.0001,3.6674941550074595e-06,2.2133498168239904e-08,1.1486289589667516e-06,2.2135281894294846e-07,3.4066754288328583e-08,1.0532751531884864e-08,7.511299742290515e-10,5e-05,4.942525913364553e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,5.98280280881842e-09,3.478625076648686e-07,9.021861177846367e-08,1.9488887939827155e-09,2.4372813091510845e-10,5.459695001083461e-09,4.5239935996498105e-10,4.646975053430715e-11,1.3924588430124254e-10,5.533750999778921e-12,4.875278971354774e-11,1.6698391809811792e-10,1.1037216685731382e-10,7.629407500822281e-08,8.887447439047206e-09,-1.5254968997521353e-10
6.9,0.0001,3.671319420551094e-06,2.2190695651715443e-08,1.1512044411380772e-06,2.2218178183636348e-07,3.417068280252962e-08,1.058826443570375e-08,7.542429015087469e-10,5e-05,4.949265979819505e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,5.989014361928274e-09,3.481771251558716e-07,9.041878031457895e-08,1.956174109009459e-09,2.443579056748775e-10,5.480121514102689e-09,4.537779916638753e-10,4.6714669509090854e-11,1.3982284889164973e-10,5.5629166519896206e-12,4.895483083935078e-11,1.674153916887677e-10,1.106573910563603e-10,7.629407500822281e-08,8.89937304202537e-09,-1.5289174038557915e-10
6.91,0.0001,3.675141479614207e-06,2.2247950676027678e-08,1.153781062189128e-06,2.2301246941635515e-07,3.4274789689561154e-08,1.0643982516653791e-08,7.573642800833319e-10,5e-05,4.956004853845662e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,5.995220648984242e-09,3.484913919305479e-07,9.061902796552389e-08,1.963474482440382e-09,2.4498831363603267e-10,5.500590375938705e-09,4.551589802700858e-10,4.69604937106674e-11,1.4040137892599192e-10,5.592190101187704e-12,4.915742043482734e-11,1.678472991005626e-10,1.1094290219157974e-10,7.629407500822281e-08,8.911296015099437e-09,-1.5323394205083664e-10
6.92,0.0001,3.678960335751952e-06,2.230526319463423e-08,1.1563588178269081e-06,2.238448818977151e-07,3.4379075050161146e-08,1.0699906191615679e-08,7.604941214316242e-10,5e-05,4.962742535705976e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.001421675909154e-09,3.488053085359785e-07,9.081935438587798e-08,1.9707899155481607e-09,2.4561935428505115e-10,5.521101590955059e-09,4.565423270724434e-10,4.720722497828372e-11,1.40981476524002e-10,5.62157156639586e-12,4.9360559244571294e-11,1.6827963998167556e-10,1.112287000308807e-10,7.629407500822281e-08,8.92321635904468e-09,-1.535762944008322e-10
6.93,0.0001,3.6827759925138435e-06,2.2362633161084675e-08,1.158937703767487e-06,2.2467901949169123e-07,3.448353898507631e-08,1.0756035877493546e-08,7.636324370347138e-10,5e-05,4.969479025663321e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.007617448616332e-09,3.49118875518074e-07,9.101975923098415e-08,1.978120409572971e-09,2.4625102710942277e-10,5.541655163425915e-09,4.5792803335977883e-10,4.745486515129019e-11,1.4156314380579868e-10,5.6510612666490954e-12,4.9564248013322116e-11,1.6871241398097344e-10,1.1151478434263021e-10,7.629407500822281e-08,8.935134074636047e-09,-1.5391879686661596e-10
6.94,0.0001,3.68658845344377e-06,2.2420060529020443e-08,1.161517715735985e-06,2.2551488240599556e-07,3.4588181595061795e-08,1.0812371991214178e-08,7.667792383759498e-10,5e-05,4.976214323980494e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.013807973009617e-09,3.4943209342157713e-07,9.122024215694746e-08,1.9854659657225562e-09,2.468833315976486e-10,5.562251097536248e-09,4.5931610042091816e-10,4.770341606913713e-11,1.4214638289188412e-10,5.680659420994314e-12,4.9768487485963923e-11,1.6914562074801595e-10,1.1180115489565341e-10,7.629407500822281e-08,8.947049162648198e-09,-1.5426144888044014e-10
6.95,0.0001,3.6903977220799987e-06,2.2477545252174746e-08,1.1640988494665573e-06,2.2635247084481192e-07,3.4693002980880954e-08,1.08689149497262e-08,7.699345369409255e-10,5e-05,4.982948430920212e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.019993254983371e-09,3.49744962790066e-07,9.142080282063366e-08,1.9928265851723005e-09,2.4751626723924047e-10,5.582889397382033e-09,4.6070652954467957e-10,4.795287957137118e-11,1.4273119590314077e-10,5.710366248489894e-12,4.997327840752457e-11,1.695792599330552e-10,1.1208781145923305e-10,7.629407500822281e-08,8.958961623855482e-09,-1.5460424987575682e-10
6.96,0.0001,3.6942038019551887e-06,2.2535087284372473e-08,1.166681100702378e-06,2.2719178500880411e-07,3.4798003243305e-08,1.0925665169999328e-08,7.730983442174648e-10,5e-05,4.98968134674512e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.026173300422505e-09,3.5005748416595676e-07,9.162144087966791e-08,2.0002022690652997e-09,2.4814983352471976e-10,5.60357006697045e-09,4.620993220198683e-10,4.820325749763202e-11,1.433175849608291e-10,5.7401819682052915e-12,5.017862152317476e-11,1.7001333118703493e-10,1.1237475380310911e-10,7.629407500822281e-08,8.970871459031936e-09,-1.5494719928721594e-10
6.97,0.0001,3.698006696596396e-06,2.2592686579530114e-08,1.1692644651956256e-06,2.2803282509512348e-07,3.4903182483112775e-08,1.0982623069023562e-08,7.762706716956076e-10,5e-05,4.996413071717779e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.032348115202485e-09,3.503696580905065e-07,9.182215599243361e-08,2.0075930185124305e-09,2.4878402994561634e-10,5.624293110220078e-09,4.634944791352741e-10,4.845455168764885e-11,1.439055521865845e-10,5.770106799220621e-12,5.0384517578227025e-11,1.7044783416159004e-10,1.126619816974783e-10,7.629407500822281e-08,8.982778668951303e-09,-1.5529029655066331e-10
6.98,0.0001,3.7018064095250856e-06,2.2650343091655676e-08,1.171848938707467e-06,2.2887559129741666e-07,3.500854080109041e-08,1.1039789063808417e-08,7.794515308675953e-10,5e-05,5.00314360610068e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.038517705189355e-09,3.506814851038164e-07,9.202294781807091e-08,2.0149988345924192e-09,2.49418855994468e-10,5.645058530961081e-09,4.64892002179666e-10,4.8706763981236944e-11,1.4449509970241478e-10,5.800140960626244e-12,5.05909673181349e-11,1.708827685090457e-10,1.1294949491299374e-10,7.629407500822281e-08,8.994683254387012e-09,-1.5563354110313847e-10
6.99,0.0001,3.7056029442571374e-06,2.2708056774848573e-08,1.1744345170080406e-06,2.297200838058331e-07,3.511407829803104e-08,1.1097163571382126e-08,7.826409332278549e-10,5e-05,5.009872950156228e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.044682076239743e-09,3.5099296574483456e-07,9.222381601647544e-08,2.022419718351912e-09,2.5005431116481883e-10,5.665866332935396e-09,4.662918924417887e-10,4.895989621829416e-11,1.4508622963069676e-10,5.830284671522361e-12,5.079797148849173e-11,1.7131813388241677e-10,1.1323729322076434e-10,7.629407500822281e-08,9.006585216112182e-09,-1.559769323828725e-10
7.0,0.0001,3.7093963043028585e-06,2.2765827583299576e-08,1.177021195876444e-06,2.3056630280703326e-07,3.521979507473456e-08,1.1154747008790898e-08,7.858388902729856e-10,5e-05,5.016601104146757e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.050841234200889e-09,3.513041005513587e-07,9.242476024829713e-08,2.0298556708055447e-09,2.5069039495121913e-10,5.686716519796948e-09,4.676941512103589e-10,4.9213950238797656e-11,1.456789440941741e-10,5.86053815101861e-12,5.1005530835029954e-11,1.7175392993540734e-10,1.1352537639235455e-10,7.629407500822281e-08,9.01848455489964e-09,-1.563204698292863e-10
7.01,0.0001,3.7131864931669878e-06,2.282365547129069e-08,1.1796089711007172e-06,2.3141424848419578e-07,3.5325691232007326e-08,1.1212539793098129e-08,7.890454135017427e-10,5e-05,5.023328068334523e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.056995184910644e-09,3.516148900600392e-07,9.262578017493883e-08,2.037306692936013e-09,2.513271068492237e-10,5.707609095111815e-09,4.690987797740615e-10,4.946892788280039e-11,1.462732452159538e-10,5.890901618233658e-12,5.121364610361994e-11,1.7219015632240968e-10,1.1381374419978385e-10,7.629407500822281e-08,9.0303812715219e-09,-1.5666415288298844e-10
7.02,0.0001,3.7169735143487074e-06,2.288154039319509e-08,1.1821978384778266e-06,2.3226392101702526e-07,3.543176687066183e-08,1.127054234138364e-08,7.922605144150225e-10,5e-05,5.030053842981701e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.0631439341975e-09,3.51925334806382e-07,9.282687545855501e-08,2.0447727856941374e-09,2.519644463553913e-10,5.728544062358433e-09,4.705057794215452e-10,4.97248309904278e-11,1.4686913511950372e-10,5.921375292294805e-12,5.1422318040269035e-11,1.7262681269850395e-10,1.1410239641552628e-10,7.629407500822281e-08,9.042275366751172e-09,-1.5700798098577304e-10
7.03,0.0001,3.7207573713416504e-06,2.2939482303477045e-08,1.184787793813652e-06,2.331153205817601e-07,3.5538022091516494e-08,1.1328755070742916e-08,7.954842045158472e-10,5e-05,5.036778428350397e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.069287487880593e-09,3.5223543532475126e-07,9.302804576205056e-08,2.0522539499989377e-09,2.5260241296728356e-10,5.749521424927788e-09,4.719151514414189e-10,4.998166140187445e-11,1.474666159286493e-10,5.951959392337572e-12,5.1631547391120606e-11,1.7306389871945754e-10,1.1439133281251012e-10,7.629407500822281e-08,9.054166841359365e-09,-1.5735195358061794e-10
7.04,0.0001,3.7245380676339087e-06,2.2997481156691786e-08,1.1873788329229702e-06,2.3396844735117957e-07,3.56444569953953e-08,1.1387178398286335e-08,7.987164953093479e-10,5e-05,5.043501824702628e-07,0.0,3.40936490738966e-06,0.000362894258752347,1.30568052867489e-06,0.000796722533770371,2.620389955953e-06,2.39591245105385e-05,8.62083015294042e-06,0.000108608492867695,1.0780611108133e-06,0.000122223738254533,2.24518521682572e-06,0.000203868171233541,5.61352652271706e-06,0.000227368268903121,4.12788404046025e-07,3.10498877738431e-05,0.00141678261342411,0.321125432799976,6.97333029651601e-07,3.76085190209901e-06,8.99054709659885e-05,0.171122974053956,1.5662833197895e-06,2.41308392167819e-05,1.53754224136353e-06,0.000203777063277265,0.00077375270429582,0.155164586398126,2.32432741134546e-07,0.000102326862282225,5.55658410000431e-07,3.04072645117622e-05,0.0005,0.000132810241970949,1.0,7.365321221695481e-07,6.075425851769727e-09,3.525451921483721e-07,9.322929074907954e-08,2.0597501867376942e-09,2.5324100618346403e-10,5.7705411861235905e-09,4.733268971222473e-10,5.023942095740054e-11,1.4806568976757054e-10,5.9826541375053106e-12,5.184133490245289e-11,1.73501414041724e-10,1.1468055316411735e-10,7.629407500822281e-08,9.066055696118076e-09,-1.576960701116827e-10
