Time,M,Mp,Mpp,MAPKK,MKP3,k1cat,Km1,k2cat,Km2,k3cat,Km3,k4cat,Km4,Km5,uVol,v1,v2,v3,v4
1.2,499.46828951588213,0.49095244480393524,0.04075803931410919,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544608627201975,0.0670068579838516,0.002093779936750405,0.02201807349982811
1.21,499.4639659123134,0.4946245754141488,0.04140951227257106,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544602007215598,0.06750852889275129,0.002127195735779457,0.022182228205482858
1.22,499.4596439554528,0.49829038223990174,0.04206566230751637,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45445953937285455,0.06800934379601253,0.0021608502212796528,0.02234609180079448
1.23,499.45532364238574,0.5019498791300292,0.04272647848441224,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45445887867271245,0.06850930456274483,0.002194742815947712,0.022509664934795223
1.24,499.4510049702046,0.5056030799024187,0.043391949893173076,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544582186197675,0.06900841305790206,0.0022288729438098595,0.022672948255020704
1.25,499.446687936008,0.5092499983440804,0.044062065648106295,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544575592126565,0.06950667114229195,0.0022632400302187304,0.022835942407513573
1.26,499.44237253690113,0.5128906482112152,0.04473681488785797,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45445690045001946,0.07000408067258511,0.0022978435018502605,0.02299864803682691
1.27,499.43805876999556,0.516525043229284,0.04541618677535879,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544562423304993,0.07050064350132422,0.0023326827867006044,0.02316106578602781
1.28,499.4337466324094,0.5201531970930771,0.046100170497770064,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45445558485274207,0.07099636147693338,0.002367757314083049,0.023323196296700884
1.29,499.4294361212665,0.5237751234684527,0.046788755265156266,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45445492801539644,0.07149123644395515,0.00240306651455952,0.023485040209026573
1.3,499.4251272336976,0.5273908359912415,0.04748193031131898,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544542718171144,0.07198527024290077,0.0024386098199831153,0.02364659816173244
1.31,499.42081996683964,0.5310003482649698,0.048179684895529776,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544536162565507,0.07247846470993924,0.0024743866635868173,0.023807870791991714
1.32,499.41651431783635,0.5346036738627793,0.04888200830106639,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544529613323634,0.072970821677159,0.002510396479907988,0.023968858735509625
1.33,499.4122102838375,0.5382008263274977,0.049588889835156705,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544523070432134,0.0734623429725775,0.0025466387047851907,0.02412956262652699
1.34,499.4079078619995,0.5417918191717069,0.05030031882892513,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45445165338776455,0.07395303042015026,0.0025831127753551337,0.024289983097823743
1.35,499.40360704948495,0.5453766658778118,0.05101628463733914,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45445100036468383,0.07444288583977994,0.0026198181300496263,0.024450120780722312
1.36,499.39930784346296,0.5489553798981075,0.051736776639155976,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454450347972641,0.0749319110473254,0.0026567542085925372,0.024609976305091173
1.37,499.3950102411085,0.5525279746548473,0.05246178423686942,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45444969621030884,0.07542010785461084,0.0026939204519967697,0.02476955029934822
1.38,499.39071423960314,0.5560944635403102,0.0531912968566566,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45444904507636313,0.07590747806943461,0.0027313163025612284,0.024928843390464233
1.39,499.38641983613496,0.559654859916869,0.053925303948325225,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544483945694826,0.07639402349557839,0.002768941203867811,0.02508785620396628
1.4,499.3821270278979,0.5632091771170563,0.054663794985260535,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544477446883487,0.07687974593281602,0.002806794600778401,0.025246589363941176
1.41,499.3778358120922,0.5667574284436326,0.0554067594643726,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544470954316461,0.07736464717692255,0.0028448759394318545,0.02540504349303886
1.42,499.37354618592445,0.5702996271696533,0.056154186906043776,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544464467980622,0.07784872901968319,0.002883184667241018,0.025563219212475806
1.43,499.36925814660754,0.5738357865385346,0.05690606685407612,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544457987862874,0.07833199324890204,0.0029217202328897353,0.02572111714203841
1.44,499.36497169136044,0.5773659197641214,0.05766238887563906,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45444515139501507,0.0788144416484112,0.0029604820863298716,0.0258787379000864
1.45,499.3606868174082,0.5808900400307532,0.05842314256121708,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45444450462294134,0.07929607599807961,0.002999469678778337,0.026036082103556193
1.46,499.3564035219823,0.5844081604933303,0.059188317524557575,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544438584687652,0.07977689807382173,0.003038682462714123,0.026193150367964258
1.47,499.35212180232014,0.5879202942773805,0.05995790340261885,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544432129311889,0.08025690964760654,0.0030781198918753473,0.026349943307410494
1.48,499.34784165566555,0.5914264544791246,0.06073188985551817,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544425680089171,0.08073611248746633,0.0031177814212562972,0.026506461534581558
1.49,499.3435630792682,0.5949266541655431,0.06151026656647995,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544419237006575,0.08121450835750546,0.003157666507104493,0.02666270566075425
1.5,499.33928607038393,0.5984209063744415,0.06229302324178404,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544412800051208,0.08169209901790914,0.0031977746069177426,0.026818676295798802
1.51,499.3350106262749,0.6019092241145158,0.06308014961071426,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544406369210205,0.08216888622495219,0.003238105179441222,0.026974374048182235
1.52,499.3307367442093,0.6053916203654183,0.06387163542550676,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544399944470729,0.08264487173100774,0.003278657684664542,0.027129799524971673
1.53,499.3264644214611,0.6088681080778229,0.06466747046129882,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544393525819972,0.08312005728455608,0.0033194315838188425,0.027284953331837638
1.54,499.32219365531057,0.6123387001734902,0.06546764451607759,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443871132451535,0.08359444463019318,0.0033604263393738816,0.0274398360730574
1.55,499.3179244430442,0.6158034095453327,0.06627214741062885,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443807067335235,0.08406803550863945,0.003401641415035126,0.027594448351518183
1.56,499.31365678195425,0.6192622490574797,0.06708096898848619,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443743062723574,0.08454083165674844,0.0034430762757408705,0.027748790768720583
1.57,499.309390669339,0.6227152315453416,0.0678940991158799,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544367911848962,0.08501283480751542,0.0034847303876593366,0.027902863924781706
1.58,499.30512610250287,0.6261623698156752,0.0687115276816864,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443615234506696,0.08548404669008604,0.0035266032181858033,0.02805666841843854
1.59,499.3008630787562,0.6296036766466481,0.06953324459737739,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443551410648425,0.08595446902976489,0.003568694235939725,0.028210204847051196
1.6,499.29660159541527,0.6330391647879023,0.0703592397969694,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454434876467887,0.08642410354802411,0.0036110029107618707,0.028363473806606133
1.61,499.2923416498026,0.6364688469606196,0.07118950323697325,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454434239428017,0.08689295196251197,0.003653528713711458,0.028516475891719406
1.62,499.28808323924625,0.6398927358575843,0.07202402489634377,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443360298561875,0.0873610159870614,0.0036962711170633058,0.028669211695639987
1.63,499.2838263610805,0.6433108441432484,0.07286279477642953,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544329671394396,0.08782829733169847,0.0037392295943049813,0.028821681810252877
1.64,499.27957101264553,0.6467231844537943,0.07370580290092277,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443233188822985,0.08829479770265103,0.0037824036201339686,0.02897388682608241
1.65,499.27531719128723,0.6501297693971995,0.07455303931580932,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544316972307421,0.0887605188023571,0.0038257926704548307,0.02912582733229548
1.66,499.27106489435755,0.6535306115532988,0.07540449408931872,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45443106316573223,0.0892254623294733,0.003869396222376379,0.02927750391670467
1.67,499.2668141192145,0.6569257234738491,0.0762601573118744,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544304296919587,0.08968962997888343,0.003913213754208862,0.029428917165771534
1.68,499.26256486322154,0.6603151176825914,0.07712001909604405,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544297968081826,0.09015302344170681,0.003957244745461147,0.029580067664609744
1.69,499.25831712374844,0.6636988066753147,0.07798406957648998,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442916451316795,0.09061564440530678,0.004001488676837917,0.029730955996988315
1.7,499.25407089817037,0.6670768029199182,0.07885229890991965,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442853280568135,0.091077494553299,0.004045945030236868,0.029881582745334728
1.71,499.2498261838687,0.670449118856475,0.07972469727503635,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442790168449226,0.09153857556555987,0.004090613288745918,0.030031948490738154
1.72,499.2455829782304,0.673815766897294,0.08060125487248986,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544272711483728,0.091998889118235,0.004135492936640417,0.030182053812952605
1.73,499.2413412786484,0.677176759426983,0.08148196192482736,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454426641196098,0.09245843688374737,0.0041805834593803765,0.030331899290400047
1.74,499.2371010825213,0.6805321088025106,0.08236680867644433,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544260118264453,0.0929172205308058,0.004225884343607681,0.030481485500173627
1.75,499.2328623872534,0.6838818273532689,0.08325578539353563,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442538303819513,0.0933752417244132,0.004271395077143331,0.030630813018040742
1.76,499.22862519025506,0.6872259273811352,0.08414888236404669,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544247548301304,0.09383250212587489,0.004317115148984686,0.030779882418446206
1.77,499.224389488942,0.6905644211605347,0.08504608989762467,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544241272010369,0.09428900339280688,0.004363044049302698,0.030928694274515386
1.78,499.22015528073615,0.6938973209385014,0.08594739832556995,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442350014970306,0.094744747179144,0.004409181269439175,0.031077249158057273
1.79,499.21592256306474,0.6972246389347407,0.08685279800078752,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442287367491996,0.09519973513514839,0.004455526301904029,0.03122554763956765
1.8,499.21169133336076,0.7005463873418015,0.08776227929764983,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442224777548146,0.09565396890743269,0.004502078640368004,0.03137359028823717
1.81,499.20746158906303,0.703862578325741,0.08867583261146723,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442162245018386,0.09610745013905064,0.004548837779635232,0.0315213776719813
1.82,499.2032333276158,0.7071732240248935,0.08959344835947089,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544209976978263,0.09656018046932889,0.004595803215693446,0.03166891035738579
1.83,499.19900654646943,0.7104783365503653,0.09051511698042002,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45442037351721054,0.09701216153393408,0.0046429744456935535,0.031816188909729
1.84,499.19478124307955,0.7137779279862441,0.0914408289344336,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544197499071411,0.0974633949649017,0.004690350967940778,0.03196321389299172
1.85,499.19055741490763,0.7170720103896616,0.09237057470294231,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45441912686642516,0.0979138823906441,0.004737932281891931,0.032109985869860226
1.86,499.18633505942074,0.7203605957908544,0.0933043447886406,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544185043938723,0.09836362543595868,0.004785717888152717,0.0322565054017294
1.87,499.18211417409157,0.723643696193224,0.09424212971543884,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45441788248829507,0.09881262572203608,0.004833707288475037,0.03240277304870571
1.88,499.17789475639836,0.7269213235733982,0.09518392002841561,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544172611485084,0.0992608848664682,0.00488189998575429,0.032548789369610365
1.89,499.1736768038251,0.7301934898812916,0.09612970629377011,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45441664037332996,0.09970840448325631,0.004930295484026699,0.032694554921982255
1.9,499.16946031386124,0.7334602070401656,0.09707947909877455,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544160201615801,0.10015518618281907,0.004978893288466625,0.032840070262081064
1.91,499.1652452840018,0.7367214869466893,0.09803322905172673,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544154005120816,0.10060123157200077,0.005027692905383893,0.03298533594489028
1.92,499.1610317117473,0.7399773414709996,0.09899094678190272,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45441478142366015,0.10104654225407914,0.005076693842221131,0.03313035252412022
1.93,499.1568195946039,0.7432277824567609,0.09995262293950961,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45441416289514375,0.10149111982877357,0.005125895607551107,0.033275120552211046
1.94,499.15260893008326,0.7464728217212254,0.10091824819563835,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544135449253632,0.10193496589225291,0.005175297711074068,0.03341964058033577
1.95,499.14839971570274,0.7497124710552934,0.10188781324221668,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544129275131516,0.1023780820371437,0.0052248996636150985,0.0335639131584033
1.96,499.1441919489846,0.7529467422235716,0.1028613087919622,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45441231065734505,0.10282046985253804,0.005274700977121476,0.03370793883506137
1.97,499.1399856274574,0.7561756469644344,0.10383872557833553,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454411694356782,0.10326213092400138,0.0053247011646600315,0.033851718157699606
1.98,499.13578074865467,0.7593991969900823,0.10482005435549337,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45441107861030355,0.10370306683358077,0.005374899740414512,0.03399525167245246
1.99,499.13157731011535,0.7626174039866015,0.10580528589824209,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544104634167532,0.10414327915981263,0.005425296219682969,0.03413853992420219
2.0,499.1273753093842,0.7658302796140233,0.10679441100199091,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544098487749772,0.10458276947773054,0.005475890118875125,0.03428158345658188
2.01,499.1231747440111,0.7690378355063832,0.10778742048270555,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544092346838243,0.10502153935887348,0.005526680955509768,0.034424382811978356
2.02,499.1189756115516,0.7722400832717797,0.10878430517686183,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440862114214586,0.10545959037129336,0.0055776682482121375,0.034566938531535155
2.03,499.11477790956644,0.7754370344924334,0.10978505594139912,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544080081487957,0.10589692407956307,0.00562885151671132,0.03470925115515547
2.04,499.11058163562177,0.778628700724746,0.11078966365367454,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440739570263006,0.10633354204478436,0.005680230281837662,0.03485132122150518
2.05,499.10638678728947,0.7818150934993581,0.11179811921141644,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440678380250804,0.10676944582459541,0.005731804065520164,0.03499314926801564
2.06,499.1021933621463,0.7849962243212086,0.1128104135326787,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544061724472911,0.10720463697317908,0.005783572390783907,0.03513473583088669
2.07,499.0980013577748,0.788172104669593,0.1138265375557944,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544055616358431,0.10763911704127037,0.005835534781747459,0.03527608144508967
2.08,499.09381077176266,0.7913427459982214,0.11484648223933042,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440495136703063,0.10807288757616434,0.005887690763620319,0.03541718664437018
2.09,499.0896216017029,0.7945081597352768,0.11587023856204126,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440434163972265,0.10850595012172384,0.005940039862700327,0.035558051961251086
2.1,499.08543384519396,0.7976683572834733,0.1168977975228237,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440373245279075,0.10893830621838742,0.005992581606371116,0.03569867792703543
2.11,499.0812474998395,0.8008233500201138,0.11792915014067086,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440312380510894,0.1093699574031768,0.006045315523099538,0.03583906507180929
2.12,499.07706256324843,0.8039731492971486,0.11896428745462716,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544025156955536,0.10980090520970485,0.006098241142433135,0.03597921392444472
2.13,499.07287903303524,0.8071177664412318,0.1200032005237424,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45440190812300396,0.11023115116818322,0.00615135799499756,0.03611912501260258
2.14,499.0686969068194,0.8102572127537805,0.1210458804270269,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544013010863413,0.11066069680542993,0.006204665612494064,0.03625879886273549
2.15,499.0645161822258,0.8133914995110308,0.12209231826340579,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544006945844497,0.11108954364487723,0.006258163527696937,0.03639823600009063
2.16,499.0603368568845,0.8165206379640971,0.12314250515167446,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4544000886162155,0.11151769320657935,0.006311851274451002,0.03653743694871272
2.17,499.0561589284308,0.8196446393390269,0.12419643223045285,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45439948318052775,0.11194514700721969,0.006365728387669054,0.03667640223144674
