Time,V_membrane,n,s,tau_membrane,i_Ca,g_Ca,V_Ca,m_infinity,V_m,theta_m,i_K,V_K,g_K,n_infinity,V_n,theta_n,lamda,tau_potassium_current_n_gate,i_s,g_s,s_infinity,V_s,theta_s,tau_s,i_K_ATP,g_K_ATP,p,Compartment
3.45,-65.68935908609546,0.0435776122853317,0.02499644838971836,20.0,-7.091986025267578,3.6,25.0,0.021722461576331984,-20.0,12.0,4.057354998740782,-75.0,10.0,0.00016747174725951952,-17.0,5.6,0.8,20.0,0.9309318203184596,4.0,0.004230608391462289,-22.0,8.0,20000.0,5.586384548342721,1.2,0.5,1.0
3.46,-65.69109971484801,0.04356025168184688,0.024996438006545715,20.0,-7.091115830973799,3.6,25.0,0.021719379340266534,-20.0,12.0,4.05498039302437,-75.0,10.0,0.0001674197093946986,-17.0,5.6,0.8,20.0,0.93075739554767,4.0,0.004229691894733429,-22.0,8.0,20000.0,5.585340171091195,1.2,0.5,1.0
3.47,-65.69283898151622,0.043542898003640515,0.024996427622919867,20.0,-7.090246418501931,3.6,25.0,0.021716299943259177,-20.0,12.0,4.052607629312983,-75.0,10.0,0.00016736772839862508,-17.0,5.6,0.8,20.0,0.9305831070935641,4.0,0.004228776312655417,-22.0,8.0,20000.0,5.584296611090269,1.2,0.5,1.0
3.48,-65.69457688718964,0.04352555124782441,0.024996417238841318,20.0,-7.089377787060133,3.6,25.0,0.021713223382321747,-20.0,12.0,4.0502367057931705,-75.0,10.0,0.0001673158041958253,-17.0,5.6,0.8,20.0,0.9304089548470612,4.0,0.004227861644148995,-22.0,8.0,20000.0,5.583253867686215,1.2,0.5,1.0
3.49,-65.6963134329579,0.04350821141151039,0.024996406854310572,20.0,-7.08850993585702,3.6,25.0,0.021710149654468096,-20.0,12.0,4.047867620652974,-75.0,10.0,0.0001672639367109173,-17.0,5.6,0.8,20.0,0.930234938699074,4.0,0.004226947888135924,-22.0,8.0,20000.0,5.582211940225264,1.2,0.5,1.0
3.5,-65.69804861991055,0.04349087849181027,0.024996396469328136,20.0,-7.087642864101717,3.6,25.0,0.02170707875671428,-20.0,12.0,4.04550037208197,-75.0,10.0,0.00016721212586861688,-17.0,5.6,0.8,20.0,0.9300610585405195,4.0,0.004226035043539055,-22.0,8.0,20000.0,5.581170828053669,1.2,0.5,1.0
3.5100000000000002,-65.69978244913719,0.04347355248583586,0.024996386083894512,20.0,-7.086776571003829,3.6,25.0,0.021704010686078443,-20.0,12.0,4.0431349582712635,-75.0,10.0,0.00016716037159373331,-17.0,5.6,0.8,20.0,0.9298873142623147,4.0,0.004225123109282297,-22.0,8.0,20000.0,5.580130530517686,1.2,0.5,1.0
3.52,-65.7015149217274,0.043456233390699,0.024996375698010206,20.0,-7.085911055773446,3.6,25.0,0.021700945439580854,-20.0,12.0,4.0407713774134635,-75.0,10.0,0.00016710867381117047,-17.0,5.6,0.8,20.0,0.9297137057553756,4.0,0.00422421208429061,-22.0,8.0,20000.0,5.579091046963563,1.2,0.5,1.0
3.5300000000000002,-65.70324603877077,0.04343892120351148,0.02499636531167572,20.0,-7.08504631762113,3.6,25.0,0.021697883014243847,-20.0,12.0,4.038409627702697,-75.0,10.0,0.0001670570324459268,-17.0,5.6,0.8,20.0,0.9295402329106165,4.0,0.004223301967490003,-22.0,8.0,20000.0,5.578052376737537,1.2,0.5,1.0
3.54,-65.70497580135688,0.043421615921385125,0.024996354924891558,20.0,-7.084182355757949,3.6,25.0,0.021694823407091945,-20.0,12.0,4.036049707334621,-75.0,10.0,0.00016700544742309542,-17.0,5.6,0.8,20.0,0.9293668956189566,4.0,0.004222392757807564,-22.0,8.0,20000.0,5.577014519185871,1.2,0.5,1.0
3.5500000000000003,-65.70670421057532,0.04340431754143176,0.02499634453765823,20.0,-7.083319169395439,3.6,25.0,0.02169176661515172,-20.0,12.0,4.0336916145063935,-75.0,10.0,0.0001669539186678631,-17.0,5.6,0.8,20.0,0.9291936937713109,4.0,0.004221484454171412,-22.0,8.0,20000.0,5.575977473654805,1.2,0.5,1.0
3.56,-65.70843126751568,0.0433870260607632,0.024996334149976235,20.0,-7.082456757745625,3.6,25.0,0.021688712635451867,-20.0,12.0,4.0313353474166975,-75.0,10.0,0.0001669024461055102,-17.0,5.6,0.8,20.0,0.929020627258597,4.0,0.00422057705551073,-22.0,8.0,20000.0,5.574941239490593,1.2,0.5,1.0
3.5700000000000003,-65.71015697326752,0.04336974147649126,0.02499632376184608,20.0,-7.0815951200210225,3.6,25.0,0.021685661465023223,-20.0,12.0,4.028980904265729,-75.0,10.0,0.00016685102966141228,-17.0,5.6,0.8,20.0,0.9288476959717332,4.0,0.004219670560755755,-22.0,8.0,20000.0,5.57390581603949,1.2,0.5,1.0
3.58,-65.71188132892046,0.043352463785727754,0.024996313373268266,20.0,-7.080734255434593,3.6,25.0,0.02168261310089859,-20.0,12.0,4.026628283255178,-75.0,10.0,0.00016679966926103618,-17.0,5.6,0.8,20.0,0.9286748998016332,4.0,0.004218764968837748,-22.0,8.0,20000.0,5.572871202647726,1.2,0.5,1.0
3.59,-65.71360433556404,0.043335192985584504,0.024996302984243303,20.0,-7.079874163199833,3.6,25.0,0.021679567540113062,-20.0,12.0,4.024277482588275,-75.0,10.0,0.00016674836482994518,-17.0,5.6,0.8,20.0,0.9285022386392184,4.0,0.004217860278689054,-22.0,8.0,20000.0,5.571837398661574,1.2,0.5,1.0
3.6,-65.7153259942879,0.043317929073173334,0.02499629259477169,20.0,-7.079014842530672,3.6,25.0,0.02167652477970364,-20.0,12.0,4.021928500469731,-75.0,10.0,0.0001666971162937925,-17.0,5.6,0.8,20.0,0.9283297123754028,4.0,0.004216956489243026,-22.0,8.0,20000.0,5.570804403427263,1.2,0.5,1.0
3.61,-65.71704630618159,0.043300672045606045,0.024996282204853938,20.0,-7.07815629264154,3.6,25.0,0.021673484816709523,-20.0,12.0,4.019581335105784,-75.0,10.0,0.00016664592357832684,-17.0,5.6,0.8,20.0,0.9281573209011054,4.0,0.004216053599434085,-22.0,8.0,20000.0,5.569772216291048,1.2,0.5,1.0
3.62,-65.7187652723347,0.04328342189999447,0.024996271814490545,20.0,-7.077298512747351,3.6,25.0,0.021670447648171973,-20.0,12.0,4.017235984704177,-75.0,10.0,0.00016659478660938922,-17.0,5.6,0.8,20.0,0.9279850641072446,4.0,0.004215151608197689,-22.0,8.0,20000.0,5.568740836599184,1.2,0.5,1.0
3.63,-65.7204828938368,0.04326617863345041,0.024996261423682015,20.0,-7.076441502063488,3.6,25.0,0.02166741327113434,-20.0,12.0,4.014892447474158,-75.0,10.0,0.00016654370531291358,-17.0,5.6,0.8,20.0,0.9278129418847381,4.0,0.0042142505144703345,-22.0,8.0,20000.0,5.5677102636979185,1.2,0.5,1.0
3.64,-65.7221991717775,0.0432489422430857,0.02499625103242886,20.0,-7.075585259805806,3.6,25.0,0.021664381682642016,-20.0,12.0,4.012550721626474,-75.0,10.0,0.00016649267961492566,-17.0,5.6,0.8,20.0,0.9276409541245035,4.0,0.004213350317189552,-22.0,8.0,20000.0,5.566680496933498,1.2,0.5,1.0
3.65,-65.72391410724639,0.04323171272601215,0.024996240640731575,20.0,-7.074729785190649,3.6,25.0,0.02166135287974251,-20.0,12.0,4.010210805373382,-75.0,10.0,0.00016644170944154444,-17.0,5.6,0.8,20.0,0.9274691007174588,4.0,0.004212451015293911,-22.0,8.0,20000.0,5.565651535652168,1.2,0.5,1.0
3.66,-65.72562770133302,0.043214490079341576,0.02499623024859067,20.0,-7.073875077434832,3.6,25.0,0.021658326859485398,-20.0,12.0,4.007872696928644,-75.0,10.0,0.00016639079471898104,-17.0,5.6,0.8,20.0,0.9272973815545233,4.0,0.004211552607723024,-22.0,8.0,20000.0,5.564623379200185,1.2,0.5,1.0
3.67,-65.72733995512701,0.043197274300185794,0.02499621985600665,20.0,-7.073021135755647,3.6,25.0,0.02165530361892232,-20.0,12.0,4.0055363945075175,-75.0,10.0,0.0001663399353735387,-17.0,5.6,0.8,20.0,0.9271257965266153,4.0,0.004210655093417529,-22.0,8.0,20000.0,5.563596026923795,1.2,0.5,1.0
3.68,-65.72905086971792,0.04318006538565662,0.024996209462980017,20.0,-7.072167959370856,3.6,25.0,0.02165228315510698,-20.0,12.0,4.003201896326765,-75.0,10.0,0.00016628913133161216,-17.0,5.6,0.8,20.0,0.9269543455246528,4.0,0.004209758471319095,-22.0,8.0,20000.0,5.562569478169245,1.2,0.5,1.0
3.69,-65.73076044619536,0.043162863332865876,0.024996199069511275,20.0,-7.071315547498696,3.6,25.0,0.021649265465095147,-20.0,12.0,4.000869200604643,-75.0,10.0,0.00016623838251968837,-17.0,5.6,0.8,20.0,0.9267830284395544,4.0,0.004208862740370423,-22.0,8.0,20000.0,5.561543732282783,1.2,0.5,1.0
3.7,-65.73246868564888,0.04314566813892538,0.024996188675600932,20.0,-7.070463899357895,3.6,25.0,0.021646250545944698,-20.0,12.0,3.998538305560923,-75.0,10.0,0.0001661876888643466,-17.0,5.6,0.8,20.0,0.9266118451622417,4.0,0.004207967899515256,-22.0,8.0,20000.0,5.56051878861067,1.2,0.5,1.0
3.71,-65.7341755891681,0.04312847980094695,0.02499617828124949,20.0,-7.069613014167623,3.6,25.0,0.021643238394715485,-20.0,12.0,3.9962092094168464,-75.0,10.0,0.00016613705029225578,-17.0,5.6,0.8,20.0,0.9264407955836305,4.0,0.004207073947698336,-22.0,8.0,20000.0,5.559494646499138,1.2,0.5,1.0
3.72,-65.7358811578426,0.0431112983160424,0.024996167886457452,20.0,-7.068762891147544,3.6,25.0,0.021640229008469476,-20.0,12.0,3.993881910395171,-75.0,10.0,0.0001660864667301774,-17.0,5.6,0.8,20.0,0.9262698795946409,4.0,0.0042061808838654525,-22.0,8.0,20000.0,5.55847130529444,1.2,0.5,1.0
3.73,-65.73758539276193,0.043094123681323544,0.024996157491225322,20.0,-7.067913529517799,3.6,25.0,0.02163722238427072,-20.0,12.0,3.9915564067201528,-75.0,10.0,0.0001660359381049648,-17.0,5.6,0.8,20.0,0.9260990970861951,4.0,0.004205288706963425,-22.0,8.0,20000.0,5.557448764342842,1.2,0.5,1.0
3.74,-65.73928829501571,0.0430769558939022,0.02499614709555361,20.0,-7.067064928498977,3.6,25.0,0.02163421851918522,-20.0,12.0,3.9892326966175204,-75.0,10.0,0.0001659854643435604,-17.0,5.6,0.8,20.0,0.9259284479492094,4.0,0.004204397415940065,-22.0,8.0,20000.0,5.556427022990573,1.2,0.5,1.0
3.75,-65.74098986569352,0.0430597949508902,0.024996136699442815,20.0,-7.066217087312153,3.6,25.0,0.02163121741028111,-20.0,12.0,3.986910778314513,-75.0,10.0,0.00016593504537299857,-17.0,5.6,0.8,20.0,0.9257579320746044,4.0,0.004203507009744228,-22.0,8.0,20000.0,5.555406080583887,1.2,0.5,1.0
3.7600000000000002,-65.74269010588493,0.04304264084939934,0.024996126302893443,20.0,-7.065370005178875,3.6,25.0,0.021628219054628552,-20.0,12.0,3.984590650039859,-75.0,10.0,0.0001658846811204046,-17.0,5.6,0.8,20.0,0.9255875493533015,4.0,0.0042026174873257905,-22.0,8.0,20000.0,5.55438593646904,1.2,0.5,1.0
3.77,-65.74438901667955,0.04302549358654145,0.024996115905906,20.0,-7.064523681321147,3.6,25.0,0.021625223449299714,-20.0,12.0,3.982272310023767,-75.0,10.0,0.00016583437151299345,-17.0,5.6,0.8,20.0,0.9254172996762184,4.0,0.004201728847635627,-22.0,8.0,20000.0,5.553366589992271,1.2,0.5,1.0
3.7800000000000002,-65.74608659916693,0.043008353159428345,0.024996105508480988,20.0,-7.063678114961457,3.6,25.0,0.02162223059136887,-20.0,12.0,3.979955756497953,-75.0,10.0,0.00016578411647807123,-17.0,5.6,0.8,20.0,0.9252471829342782,4.0,0.004200841089625653,-22.0,8.0,20000.0,5.552348040499842,1.2,0.5,1.0
3.79,-65.7477828544367,0.042991219565171844,0.024996095110618913,20.0,-7.062833305322741,3.6,25.0,0.02161924047791224,-20.0,12.0,3.9776409876955965,-75.0,10.0,0.0001657339159430334,-17.0,5.6,0.8,20.0,0.9250771990183978,4.0,0.004199954212248768,-22.0,8.0,20000.0,5.551330287337984,1.2,0.5,1.0
3.8000000000000003,-65.74947778357839,0.04297409280088376,0.024996084712320277,20.0,-7.06198925162843,3.6,25.0,0.021616253106008183,-20.0,12.0,3.9753280018513943,-75.0,10.0,0.00016568376983536662,-17.0,5.6,0.8,20.0,0.9249073478195017,4.0,0.00419906821445892,-22.0,8.0,20000.0,5.550313329852969,1.2,0.5,1.0
3.81,-65.75117138768162,0.04295697286367591,0.024996074313585588,20.0,-7.06114595310239,3.6,25.0,0.02161326847273699,-20.0,12.0,3.9730167972014985,-75.0,10.0,0.00016563367808264585,-17.0,5.6,0.8,20.0,0.9247376292285073,4.0,0.004198183095211031,-22.0,8.0,20000.0,5.549297167391026,1.2,0.5,1.0
3.8200000000000003,-65.75286366783598,0.04293985975066012,0.024996063914415348,20.0,-7.060303408968971,3.6,25.0,0.021610286575181024,-20.0,12.0,3.9707073719835657,-75.0,10.0,0.00016558364061253675,-17.0,5.6,0.8,20.0,0.9245680431363364,4.0,0.0041972988534610565,-22.0,8.0,20000.0,5.548281799298411,1.2,0.5,1.0
3.83,-65.75455462513104,0.0429227534589482,0.024996053514810063,20.0,-7.0594616184529935,3.6,25.0,0.0216073074104247,-20.0,12.0,3.968399724436735,-75.0,10.0,0.0001655336573527947,-17.0,5.6,0.8,20.0,0.9243985894339113,4.0,0.0041964154881659575,-22.0,8.0,20000.0,5.547267224921378,1.2,0.5,1.0
3.84,-65.75624426065639,0.042905653985651965,0.024996043114770237,20.0,-7.05862058077973,3.6,25.0,0.021604330975554406,-20.0,12.0,3.966093852801615,-75.0,10.0,0.00016548372823126337,-17.0,5.6,0.8,20.0,0.9242292680121511,4.0,0.004195532998283687,-22.0,8.0,20000.0,5.546253443606167,1.2,0.5,1.0
3.85,-65.75793257550161,0.04288856132788324,0.024996032714296373,20.0,-7.057780295174919,3.6,25.0,0.021601357267658564,-20.0,12.0,3.9637897553203096,-75.0,10.0,0.0001654338531758771,-17.0,5.6,0.8,20.0,0.924060078761978,4.0,0.004194651382773216,-22.0,8.0,20000.0,5.545240454699032,1.2,0.5,1.0
3.86,-65.75961949300041,0.04287147558743371,0.024996022313342223,20.0,-7.0569407995578635,3.6,25.0,0.021598386420755074,-20.0,12.0,3.961487473244311,-75.0,10.0,0.00016538403441063203,-17.0,5.6,0.8,20.0,0.9238910293469367,4.0,0.004193770681184863,-22.0,8.0,20000.0,5.544228304199751,1.2,0.5,1.0
3.87,-65.76130508756442,0.04285439666270446,0.02499601191195238,20.0,-7.056102056659562,3.6,25.0,0.021595418302779033,-20.0,12.0,3.9591869642322384,-75.0,10.0,0.00016533426969716748,-17.0,5.6,0.8,20.0,0.9237221123285341,4.0,0.004192890854186372,-22.0,8.0,20000.0,5.543216947461346,1.2,0.5,1.0
3.88,-65.76298936081979,0.0428373245500849,0.024996001510127666,20.0,-7.05526406543947,3.6,25.0,0.021592452909877196,-20.0,12.0,3.956888226231499,-75.0,10.0,0.00016528455894773366,-17.0,5.6,0.8,20.0,0.9235533275440556,4.0,0.004192011900458308,-22.0,8.0,20000.0,5.542206383508128,1.2,0.5,1.0
3.89,-65.76467231379405,0.04282025924677041,0.024995991107868556,20.0,-7.0544268251554,3.6,25.0,0.02158949023925253,-20.0,12.0,3.9545912575221505,-75.0,10.0,0.0001652349020923485,-17.0,5.6,0.8,20.0,0.9233846748906247,4.0,0.004191133818994759,-22.0,8.0,20000.0,5.541196611723569,1.2,0.5,1.0
3.9,-65.76635394751473,0.042803200749956354,0.024995980705175513,20.0,-7.0535903350656275,3.6,25.0,0.021586530288110018,-20.0,12.0,3.9522960563856904,-75.0,10.0,0.00016518529906111708,-17.0,5.6,0.8,20.0,0.9232161542653674,4.0,0.0041902566087908015,-22.0,8.0,20000.0,5.540187631491162,1.2,0.5,1.0
3.91,-65.76803426300934,0.0427861490568381,0.024995970302049003,20.0,-7.052754594428874,3.6,25.0,0.021583573053656574,-20.0,12.0,3.950002621105045,-75.0,10.0,0.0001651357497842315,-17.0,5.6,0.8,20.0,0.9230477655654098,4.0,0.004189380268842482,-22.0,8.0,20000.0,5.539179442194396,1.2,0.5,1.0
3.92,-65.76971326130543,0.042769104164611015,0.024995959898489493,20.0,-7.051919602504299,3.6,25.0,0.021580618533101028,-20.0,12.0,3.9477109499645593,-75.0,10.0,0.000165086254191968,-17.0,5.6,0.8,20.0,0.9228795086878757,4.0,0.0041885047981468,-22.0,8.0,20000.0,5.538172043216744,1.2,0.5,1.0
3.93,-65.7713909434305,0.042752066070470454,0.024995949494497453,20.0,-7.051085358551518,3.6,25.0,0.021577666723654194,-20.0,12.0,3.945421041250011,-75.0,10.0,0.0001650368122146905,-17.0,5.6,0.8,20.0,0.9227113835298917,4.0,0.004187630195701741,-22.0,8.0,20000.0,5.537165433941698,1.2,0.5,1.0
3.94,-65.77306731041209,0.04273503477161179,0.024995939090073346,20.0,-7.050251861830591,3.6,25.0,0.021574717622528813,-20.0,12.0,3.943132893248609,-75.0,10.0,0.00016498742378284848,-17.0,5.6,0.8,20.0,0.9225433899885843,4.0,0.004186756460506251,-22.0,8.0,20000.0,5.536159613752747,1.2,0.5,1.0
3.95,-65.77474236327771,0.0427180102652304,0.024995928685217647,20.0,-7.049419111602019,3.6,25.0,0.021571771226939554,-20.0,12.0,3.940846504248979,-75.0,10.0,0.00016493808882697686,-17.0,5.6,0.8,20.0,0.9223755279610794,4.0,0.004185883591560237,-22.0,8.0,20000.0,5.535154582033374,1.2,0.5,1.0
3.96,-65.7764161030549,0.04270099254852163,0.024995918279930814,20.0,-7.0485871071267505,3.6,25.0,0.021568827534103028,-20.0,12.0,3.9385618725411686,-75.0,10.0,0.00016488880727769583,-17.0,5.6,0.8,20.0,0.9222077973445022,4.0,0.0041850115878645676,-22.0,8.0,20000.0,5.53415033816706,1.2,0.5,1.0
3.97,-65.77808853077119,0.04268398161868086,0.024995907874213318,20.0,-7.047755847666169,3.6,25.0,0.021565886541237745,-20.0,12.0,3.9362789964166494,-75.0,10.0,0.00016483957906571154,-17.0,5.6,0.8,20.0,0.9220401980359785,4.0,0.004184140448421073,-22.0,8.0,20000.0,5.533146881537289,1.2,0.5,1.0
3.98,-65.77975964745409,0.042666977472903454,0.024995897468065627,20.0,-7.046925332482119,3.6,25.0,0.02156294824556421,-20.0,12.0,3.9339978741683197,-75.0,10.0,0.0001647904041218152,-17.0,5.6,0.8,20.0,0.9218727299326358,4.0,0.0041832701722325505,-22.0,8.0,20000.0,5.532144211527549,1.2,0.5,1.0
3.99,-65.78142945413113,0.04264998010838477,0.024995887061488205,20.0,-7.046095560836875,3.6,25.0,0.021560012644304804,-20.0,12.0,3.931718504090491,-75.0,10.0,0.00016474128237688326,-17.0,5.6,0.8,20.0,0.9217053929315999,4.0,0.004182400758302748,-22.0,8.0,20000.0,5.531142327521323,1.2,0.5,1.0
4.0,-65.78309795182983,0.04263298952232018,0.02499587665448152,20.0,-7.0452665319931596,3.6,25.0,0.021557079734683862,-20.0,12.0,3.929440884478903,-75.0,10.0,0.00016469221376187696,-17.0,5.6,0.8,20.0,0.9215381869299986,4.0,0.004181532205636379,-22.0,8.0,20000.0,5.530141228902101,1.2,0.5,1.0
4.01,-65.78476514157774,0.042616005711905054,0.024995866247046045,20.0,-7.044438245214125,3.6,25.0,0.021554149513927586,-20.0,12.0,3.9271650136306975,-75.0,10.0,0.00016464319820784173,-17.0,5.6,0.8,20.0,0.9213711118249568,4.0,0.004180664513239098,-22.0,8.0,20000.0,5.529140915053358,1.2,0.5,1.0
4.0200000000000005,-65.78643102440235,0.04259902867433475,0.024995855839182242,20.0,-7.043610699763389,3.6,25.0,0.02155122197926419,-20.0,12.0,3.9248908898444546,-75.0,10.0,0.00016459423564590912,-17.0,5.6,0.8,20.0,0.9212041675136038,4.0,0.004179797680117532,-22.0,8.0,20000.0,5.528141385358592,1.2,0.5,1.0
4.03,-65.78809560133121,0.04258205840680464,0.024995845430890576,20.0,-7.042783894904981,3.6,25.0,0.021548297127923707,-20.0,12.0,3.9226185114201506,-75.0,10.0,0.00016454532600729404,-17.0,5.6,0.8,20.0,0.9210373538930645,4.0,0.004178931705279241,-22.0,8.0,20000.0,5.5271426392012755,1.2,0.5,1.0
4.04,-65.78975887339183,0.04256509490651008,0.024995835022171516,20.0,-7.041957829903393,3.6,25.0,0.021545374957138146,-20.0,12.0,3.9203478766591897,-75.0,10.0,0.00016449646922329632,-17.0,5.6,0.8,20.0,0.9208706708604675,4.0,0.0041780665877327525,-22.0,8.0,20000.0,5.5261446759649,1.2,0.5,1.0
4.05,-65.79142084161175,0.04254813817064645,0.024995824613025533,20.0,-7.041132504023544,3.6,25.0,0.021542455464141394,-20.0,12.0,3.9180789838643832,-75.0,10.0,0.00016444766522529915,-17.0,5.6,0.8,20.0,0.9207041183129395,4.0,0.004177202326487532,-22.0,8.0,20000.0,5.5251474950329476,1.2,0.5,1.0
4.0600000000000005,-65.7930815070185,0.0425311881964091,0.024995814203453086,20.0,-7.040307916530791,3.6,25.0,0.02153953864616925,-20.0,12.0,3.915811831339955,-75.0,10.0,0.00016439891394477103,-17.0,5.6,0.8,20.0,0.9205376961476075,4.0,0.004176338920553996,-22.0,8.0,20000.0,5.5241510957889,1.2,0.5,1.0
4.07,-65.79474087063957,0.04251424498099341,0.02499580379345465,20.0,-7.039484066690947,3.6,25.0,0.02153662450045947,-20.0,12.0,3.9135464173915535,-75.0,10.0,0.00016435021531326395,-17.0,5.6,0.8,20.0,0.9203714042616017,4.0,0.004175476368943521,-22.0,8.0,20000.0,5.523155477616257,1.2,0.5,1.0
4.08,-65.79639893350253,0.042497308521594744,0.02499579338303069,20.0,-7.038660953770231,3.6,25.0,0.02153371302425161,-20.0,12.0,3.911282740326214,-75.0,10.0,0.0001643015692624129,-17.0,5.6,0.8,20.0,0.9202052425520466,4.0,0.004174614670668399,-22.0,8.0,20000.0,5.522160639898481,1.2,0.5,1.0
4.09,-65.79805569663488,0.04248037881540846,0.02499578297218167,20.0,-7.037838577035326,3.6,25.0,0.021530804214787216,-20.0,12.0,3.9090207984524037,-75.0,10.0,0.00016425297572393772,-17.0,5.6,0.8,20.0,0.9200392109160723,4.0,0.004173753824741896,-22.0,8.0,20000.0,5.521166582019075,1.2,0.5,1.0
4.1,-65.79971116106414,0.042463455859629934,0.02499577256090806,20.0,-7.0370169357533445,3.6,25.0,0.0215278980693097,-20.0,12.0,3.906760590079989,-75.0,10.0,0.00016420443462964075,-17.0,5.6,0.8,20.0,0.9198733092508067,4.0,0.0041728938301782035,-22.0,8.0,20000.0,5.520173303361517,1.2,0.5,1.0
4.11,-65.80136532781785,0.04244653965145453,0.024995762149210326,20.0,-7.036196029191829,3.6,25.0,0.021524994585064364,-20.0,12.0,3.9045021135202416,-75.0,10.0,0.0001641559459114083,-17.0,5.6,0.8,20.0,0.9197075374533775,4.0,0.004172034685992455,-22.0,8.0,20000.0,5.519180803309291,1.2,0.5,1.0
4.12,-65.80301819792352,0.0424296301880776,0.024995751737088935,20.0,-7.035375856618761,3.6,25.0,0.021522093759298404,-20.0,12.0,3.902245367085845,-75.0,10.0,0.00016410750950120962,-17.0,5.6,0.8,20.0,0.9195418954209139,4.0,0.004171176391200731,-22.0,8.0,20000.0,5.518189081245887,1.2,0.5,1.0
4.13,-65.8046697724087,0.04241272746669453,0.024995741324544355,20.0,-7.034556417302552,3.6,25.0,0.021519195589260888,-20.0,12.0,3.899990349090879,-75.0,10.0,0.00016405912533109696,-17.0,5.6,0.8,20.0,0.9193763830505427,4.0,0.004170318944820033,-22.0,8.0,20000.0,5.5171981365547795,1.2,0.5,1.0
4.14,-65.80632005230089,0.04239583148450067,0.024995730911577054,20.0,-7.033737710512058,3.6,25.0,0.02151630007220282,-20.0,12.0,3.897737057850844,-75.0,10.0,0.00016401079333320552,-17.0,5.6,0.8,20.0,0.9192110002393951,4.0,0.004169462345868322,-22.0,8.0,20000.0,5.516207968619466,1.2,0.5,1.0
4.15,-65.80796903862763,0.04237894223869139,0.024995720498187497,20.0,-7.032919735516557,3.6,25.0,0.02151340720537703,-20.0,12.0,3.8954854916826243,-75.0,10.0,0.00016396251343975352,-17.0,5.6,0.8,20.0,0.9190457468845976,4.0,0.004168606593364471,-22.0,8.0,20000.0,5.51521857682342,1.2,0.5,1.0
4.16,-65.80961673241644,0.042362059726462065,0.024995710084376153,20.0,-7.03210249158577,3.6,25.0,0.021510516986038272,-20.0,12.0,3.893235648904522,-75.0,10.0,0.00016391428558304124,-17.0,5.6,0.8,20.0,0.9188806228832805,4.0,0.004167751686328302,-22.0,8.0,20000.0,5.514229960550133,1.2,0.5,1.0
4.17,-65.81126313469485,0.04234518394500805,0.024995699670143486,20.0,-7.031285977989839,3.6,25.0,0.021507629411443154,-20.0,12.0,3.8909875278362307,-75.0,10.0,0.000163866109695452,-17.0,5.6,0.8,20.0,0.9187156281325725,4.0,0.004166897623780561,-22.0,8.0,20000.0,5.513242119183087,1.2,0.5,1.0
