Time,Ca,Cm,pms,pns,VNa,t_tauh,t_taun,thetaa,sigmaa,thetab,sigmab,tauBs,sigmam,sigmah,sigman,sigmaz,gNa,gKdr,gL,Iapp,gA,gNaP,gZ,thetaz,tauZs,phi,thetah,thetam,thetan,thetap,sigmap,VK,VL,INa,INaP,IKdr,IA,Iz,Minfs,Pinfs,Ainfs,zzs,bbs,nns,hhs,V,rrs,ccs,qqs,thetar,VCa,sigmar,sigmac,thetac,pwrc,pwrq,gCa,gKCa,gKAHP,tauRs,aq,ac,tauq,tauCa,uuCa,tauKc,mKCa,ICa,IAHP,IKC,compartment_0000001,reaction_0000001
7.21,0.000497174611399882,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04183642145242262,-0.005535999576392811,0.0004045240901589416,0.17562563043186172,0.035592733828809314,0.021765373313569703,0.00022847410190442679,0.3084066617313072,0.0014924565324459925,0.17932009223215223,0.04100467470539657,0.9568834648443565,-66.15157758030229,0.009184243760617002,0.004741917908250994,1.6678352739419983e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.285556961904238e-05,-0.00125615581135737,1.9887620069720515e-14,9.369909456267396e-05,1.0,-2.5682642763340294e-05
7.22,0.0004969179662566996,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.041915801992088136,-0.005547604293568983,0.00040566812096708545,0.17573244746976185,0.03561148712266925,0.021779818498239473,0.00022896521261861868,0.308475379340477,0.0014928395657135384,0.17926084032632156,0.041030864198595814,0.9568436757193339,-66.1451344534482,0.00919043723923009,0.00474662641439087,1.6686459265484748e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.2812802514549e-05,-0.0012578070458302937,1.9902662111307614e-14,9.376904801412091e-05,1.0,-2.5646388484520104e-05
7.23,0.0004966616835779827,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04199528621251414,-0.005559226881072655,0.00040681467970116127,0.17583917560366846,0.03563025664047365,0.021794265064478794,0.0002294571064275766,0.30854406744203766,0.001493223294908033,0.17920156909580404,0.04105705484888869,0.956803874142488,-66.13869488778093,0.009196631348455357,0.004751337395837628,1.669454812891609e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.277009580714153e-05,-0.0012594595022216938,1.9917685330734645e-14,9.383903283690066e-05,1.0,-2.5610149868397112e-05
7.24,0.0004964057632071597,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04207487418122214,-0.005570867356057957,0.0004079637702587057,0.1759458147976432,0.03564904240780426,0.021808713010867304,0.0002299497841279234,0.3086127260595138,0.0014936077204776564,0.1791422786376444,0.04108324665269183,0.9567640601246188,-66.13225887959143,0.009202826086911042,0.004756050849507871,1.6702619381806797e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.27274494707445e-05,-0.0012611131804375695,1.9932689771884163e-14,9.39090490803772e-05,1.0,-2.5573926903867357e-05
7.25,0.0004961502049877704,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04215456596577456,-0.005582525735693076,0.0004091153965410385,0.17605236501607255,0.03566784445024369,0.021823162335996658,0.00023044324651695219,0.3086813552164518,0.001493992842870585,0.17908296904866897,0.04110943960644436,0.9567242336764885,-66.1258264251716,0.009209021453224154,0.004760766772330618,1.6710673076095593e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.268486347930096e-05,-0.0012627680803853681,1.9947675478545894e-14,9.39790967944483e-05,1.0,-2.553771957982096e-05
7.26,0.0004958950087634654,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04223436163377563,-0.005594202037160395,0.0004102695624532694,0.17615882622366902,0.035686662793375415,0.02183761303847061,0.00023093749439263172,0.308749954936421,0.0014943786625349917,0.17902364042548607,0.04113563370660788,0.9566843948088217,-66.11939752081425,0.00921521744603044,0.004765485161247264,1.6718709263567635e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.264233780677242e-05,-0.0012644242019739808,1.9962642494416955e-14,9.40491760295441e-05,1.0,-2.5501527885142146e-05
7.2700000000000005,0.0004956401743780067,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.042314261252871174,-0.005605896277656455,0.0004114262719043061,0.17626519838546886,0.035705497462783835,0.021852065116904924,0.00023143252855360537,0.3088185252430124,0.0014947651799190468,0.17896429286448656,0.041161828949666496,0.9566445435323053,-66.11297216281318,0.009221414063974344,0.004770206013211533,1.6726727995855002e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.259987242713889e-05,-0.0012660815451137422,1.9977590863102027e-14,9.411928683662586e-05,1.0,-2.5465351808709248e-05
7.28,0.0004953857016752675,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04239426489074929,-0.005617608474392104,0.000412585528806861,0.17637148146683357,0.03572434848405427,0.021866518569927426,0.0002319283497991972,0.3088870661598398,0.0014951523954709178,0.1789049264618442,0.04118802533212676,0.9566046798575886,-66.10655034746313,0.009227611305708976,0.004774929325189443,1.6734729324437168e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.255746731439889e-05,-0.001267740109716426,1.9992520628113595e-14,9.41894292671846e-05,1.0,-2.542919133939477e-05
7.29,0.0004951315904992322,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04247437261514057,-0.005629338644592488,0.0004137473370774591,0.17647767543344717,0.035743215882772954,0.02188097339617799,0.000232424958929412,0.30895557771053855,0.0014955403096387702,0.178845541313516,0.04121422285051771,0.9565648037952833,-66.10013207105979,0.009233809169896074,0.004779655094159261,1.6742713300641497e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.251512244256949e-05,-0.0012693998956952446,2.000743183287212e-14,9.425960337323993e-05,1.0,-2.5393046466065413e-05
7.3,0.0004948778406939967,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.042554584493818715,-0.00564108680549722,0.00041491170063644525,0.17658378025131793,0.035762099684527086,0.021895429594308586,0.00023292235674494212,0.3090240599187665,0.0014959289228707678,0.17878613751524278,0.041240421501390824,0.9565249153559637,-66.0937173298998,0.009240007655205973,0.004784383317111465,1.675067997564372e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.247283778568625e-05,-0.0012710609029648453,2.0022324520706293e-14,9.432980920733863e-05,1.0,-2.5356917177582064e-05
7.3100000000000005,0.0004946244521037683,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04263490059460053,-0.005652852974360299,0.0004160786234079916,0.17668979588677622,0.035780999914904826,0.021909887162983203,0.0002334205440471645,0.3090925128082034,0.0014963182356150736,0.17872671516254957,0.04126662128132006,0.9564850145501667,-66.08730612028079,0.009246206760317566,0.004789113991048704,1.6758629400468422e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.243061331780324e-05,-0.0012727231314413091,2.0037198734853186e-14,9.440004682255334e-05,1.0,-2.5320803462799857e-05
7.32,0.0004943714245728656,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.042715320985346444,-0.005664637168450264,0.00041724810932010456,0.1767957223064747,0.035799916599495295,0.021924346100877897,0.00023391952163814728,0.30916093640255066,0.00149670824831985,0.178667274350746,0.04129282218690179,0.9564451013883914,-66.08089843850131,0.009252406483918271,0.004793847112985755,1.6766561625989512e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.238844901299313e-05,-0.0012743865810421469,2.005205451845849e-14,9.447031627248144e-05,1.0,-2.5284705310568197e-05
7.33,0.000494118757945719,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.042795845733960995,-0.005676439405050266,0.0004184201623046338,0.17690155947738812,0.035818849763888654,0.021938806406680805,0.00023441929032065267,0.309229330725532,0.0014970989614332588,0.1786078151749268,0.041319024214754856,0.9564051758811003,-66.07449428086089,0.009258606824704004,0.0047985826799494865,1.677447670293071e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.23463448453471e-05,-0.0012760512516863,2.0066891914576724e-14,9.454061761124371e-05,1.0,-2.5248622709730768e-05
7.34,0.0004938664520668703,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04287647490839273,-0.0056882597014580455,0.00041959478629727807,0.17700730736681172,0.03583779943367603,0.021953268079092075,0.00023491985089813634,0.3092976958008924,0.0014974903754034626,0.17854833772997214,0.041345227361520506,0.9563652380387178,-66.06809364366005,0.009264807781379135,0.004803320688978817,1.6782374681866017e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.230430078897496e-05,-0.001277717143294136,2.00817109661714e-14,9.461095089348295e-05,1.0,-2.5212555649125586e-05
7.3500000000000005,0.000493614506780973,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.0429572085766352,-0.0057000980749861,0.00042077198523759427,0.1771129659423621,0.03585676563444961,0.02196773111682397,0.00023542120417475456,0.3093660316523989,0.001497882490678625,0.1784888421105481,0.041371431623862434,0.9563252878716314,-66.06169652320024,0.009271009352656463,0.0048080611371246786,1.6790255613220197e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.226231681800504e-05,-0.0012793842557874472,2.0096511716115287e-14,9.468131617436296e-05,1.0,-2.5176504117584985e-05
7.36,0.0004933629219327923,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04303804680672682,-0.005711954542961648,0.0004219517630690037,0.17721853517197567,0.03587574839180262,0.021982195518600787,0.00023592335095536275,0.30943433830384004,0.0014982753077069102,0.17842932841110715,0.041397636998466734,0.9562853253901915,-66.05530291578391,0.009277211537257182,0.004812804021449972,1.6798119547269243e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.222039290658424e-05,-0.0012810525890894502,2.0111294207190558e-14,9.475171350956701e-05,1.0,-2.5140468103935673e-05
7.37,0.0004931116973672052,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04311898966675156,-0.005723829122726784,0.0004231341237388015,0.1773240150239089,0.035894747731329335,0.021996661283158914,0.00023642629204552224,0.30950261577902605,0.0014986688269364847,0.17836979672588843,0.04142384348204193,0.956245350604711,-66.04891281771447,0.009283414333910847,0.0048175493390295344,1.6805966534140855e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.21785290288781e-05,-0.001282722143124782,2.012605848208903e-14,9.482214295529682e-05,1.0,-2.510444759699873e-05
7.38,0.0004928608329292006,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04320003722483903,-0.005735721831638486,0.00042431907119816286,0.1774294054667374,0.035913763678625144,0.022011128409246787,0.00023693002825150045,0.3095708641017886,0.001499063048815517,0.17831024714891835,0.04145005107131894,0.956205363525466,-66.04252622529629,0.009289617741355342,0.004822297086950095,1.6813796623814904e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.213672515907076e-05,-0.0012843929178194989,2.0140804583412373e-14,9.48926045682713e-05,1.0,-2.506844258558967e-05
7.390000000000001,0.0004926103284638789,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04328118954916513,-0.005747632687068685,0.00042550660940215165,0.1775347064693555,0.03593279625928651,0.022025596895624937,0.00023743456038027416,0.3096390832959808,0.0014994579737921789,0.17825067977401093,0.04147625976305108,0.9561653641626952,-66.03614313483473,0.009295821758336851,0.004827047262310242,1.6821609866123916e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.209498127136492e-05,-0.0012860649131010758,2.015553255367227e-14,9.496309840572509e-05,1.0,-2.503245305851839e-05
7.4,0.000492360183816453,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04336244670795189,-0.005759561706404304,0.0004266967423097275,0.17763991800097567,0.035951845498911,0.022040066741065907,0.00023793988923953137,0.30970727338547704,0.0014998536023146446,0.1781910946947682,0.04150246955401407,0.9561253525266002,-66.02976354263615,0.00930202638360982,0.004831799862220379,1.6829406310753516e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.205329733998199e-05,-0.0012877381288984027,2.0170242435290663e-14,9.503362452540761e-05,1.0,-2.499647900458928e-05
7.41,0.0004921103988322473,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04344380876946868,-0.005771508907047415,0.0004278894738837552,0.17774504003112837,0.03597091142309734,0.022054537944354396,0.00023844601563767777,0.30977543439417327,0.0015002499348310927,0.17813149200458067,0.041528680441006015,0.956085328627346,-66.02338744500784,0.009308231615936939,0.004836554883802691,1.683718600724292e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.201167333916192e-05,-0.0012894125651417845,2.018493427059994e-14,9.510418298558169e-05,1.0,-2.4960520412601177e-05
7.42,0.0004918609733566985,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04352527580203181,-0.005783474306415181,0.00042908480809101076,0.1778500725296611,0.03598999405744539,0.02206901050428713,0.00023895294038383445,0.3098435663459864,0.0015006469717897056,0.1780718717966277,0.041554892420847395,0.9560452924750601,-66.01701483825812,0.009314437454089096,0.004841312324191105,1.6844949004985376e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.197010924316333e-05,-0.0012910882217629393,2.0199608101843145e-14,9.517477384502242e-05,1.0,-2.4924577271347414e-05
7.43,0.0004916119072353553,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04360684787400489,-0.005795457921939998,0.0004302827489021902,0.17795501546673792,0.03600909342755616,0.02208348441967286,0.00023946066428784426,0.3099116692648546,0.001501044713638671,0.178012234163878,0.04158110549038106,0.9560052440798334,-66.01064571869628,0.009320643896845358,0.004846072180531254,1.6852695353228652e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.192860502626354e-05,-0.0012927650986949964,2.0214263971174154e-14,9.524539716301584e-05,1.0,-2.4888649569615828e-05
7.44,0.0004913632003138785,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.0436885250538,-0.005807459771069536,0.00043148330029191755,0.17805986881283967,0.03602820955903187,0.022097959689332505,0.0002399691881602734,0.30997974317473714,0.001501443160826181,0.17795257919909002,0.04160731964647224,0.9559651834517198,-66.00428008263259,0.009326850942992937,0.004850834449980436,1.686042510107548e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.188716066275844e-05,-0.001294443195872495,2.0228901920657915e-14,9.531605299935787e-05,1.0,-2.485273729618878e-05
7.45,0.0004911148524380412,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04377030740987701,-0.005819479871266807,0.00043268646623875284,0.1781646325387622,0.03604734247747591,0.022112436312098978,0.00024047851281241438,0.31004778809961425,0.0015018423138004342,0.17789290699481228,0.041633534886008516,0.9559251106007361,-65.99791792637832,0.009333058591327156,0.00485559912970758,1.6868138297484016e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.184577612696267e-05,-0.0012961225132313823,2.0243521992270622e-14,9.538674141435294e-05,1.0,-2.481684043984319e-05
7.46,0.0004908668634537288,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.043852195010744804,-0.0058315182400102035,0.0004338922507252001,0.1782693066156171,0.036066492208492895,0.02212691428681732,0.00024098863905628814,0.31011580406348715,0.0015022421730096348,0.17783321764338392,0.041659751205899834,0.9558850255368628,-65.99155924624573,0.009339266840651426,0.00486036621689321,1.6875834991268316e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.180445139320949e-05,-0.001297803050709014,2.025812422789993e-14,9.545746246881303e-05,1.0,-2.4780958989350543e-05
7.47,0.0004906192332069389,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.0439341879249613,-0.0058435748947936635,0.00043510065773771597,0.17837389101483103,0.03608565877768871,0.022141393612344667,0.0002414995677046507,0.3101837910903782,0.0015026427389019943,0.17777351123693508,0.04168596860307848,0.955844928270043,-65.98520403854805,0.009345475689777215,0.004865135708729404,1.6883515231098778e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.176318643585086e-05,-0.0012994848082441492,2.0272708669345174e-14,9.552821622405632e-05,1.0,-2.474509293347688e-05
7.48,0.0004903719615437813,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.044016286221133676,-0.005855649853126587,0.0004363116912667168,0.1784783857081446,0.03610484221067047,0.022155874287550198,0.00024201129957099,0.31025174920433035,0.0015030440119257308,0.17771378786738726,0.04171218707449909,0.9558048188101832,-65.97885229959952,0.009351685137524018,0.004869907602419763,1.6891179065502603e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.172198122925745e-05,-0.0013011677857769546,2.0287275358317526e-14,9.559900274190609e-05,1.0,-2.4709242260982864e-05
7.49,0.0004901250483104787,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.04409848996791876,-0.005867743132533971,0.00043752535530658734,0.17858279066761173,0.036124042533046546,0.02217035631131516,0.0002425238354695316,0.3103196784294073,0.0015034459925290706,0.17765404762645381,0.04173840661713864,0.9557646971671533,-65.97250402571541,0.009357895182719329,0.004874681895179369,1.6898826542864251e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.168083574781862e-05,-0.0013028519832489983,2.030182433644022e-14,9.566982208468931e-05,1.0,-2.4673406960623758e-05
7.5,0.0004898784933533659,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.044180799234023745,-0.005879854750556518,0.0004387416538556893,0.17868710586560002,0.03614325977042661,0.022184839682532924,0.00024303717621524347,0.31038757878969336,0.0015038486811602481,0.17759429060564033,0.04176462722799642,0.9557245633507864,-65.96615921321194,0.009364105824198611,0.004879458584234753,1.6906457711425897e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.163974996594248e-05,-0.0013045374006032517,2.0316355645248764e-14,9.574067431523593e-05,1.0,-2.4637587021149475e-05
7.51,0.0004896322965188903,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.044263214088206174,-0.0058919847247506435,0.00043996059091636953,0.1787913312747898,0.03616249394842164,0.022199324400108918,0.0002435513226238364,0.3104554503092937,0.0015042520782675064,0.17753451689624503,0.04179084890409407,0.9556844173708788,-65.95981785840635,0.009370317060805274,0.004884237666823859,1.6914072619287877e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,8.159872385805578e-05,-0.0013062240377840866,2.0330869326191124e-14,9.581155949687722e-05,1.0,-2.4601782431304545e-05
