Time,B,P,A,T,a,b,mu_1,k_1,u,r_1,r_2,mu_2,r,k_2,beta_1,compartment,B_cell_formation,Removal_of_B_cell,Production_of_plasma_cell,Removal_of_plasma_cell_from_system,Production_of_antibody_against_tumor,Removal_of_antibody_from_the_system,Formation_of_tumor_cell,Removal_of_tumor_cell_by_immune_cell
0.00551,90000.04958989071,999949.3644962515,149872261.55883297,-2.324548033362615e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004066370793,810.0004463090164,810.0004463090164,9999.493644962515,1008949369.4552405,1031720648.5710063,-1.001880202379287e-199,-1.0527506114913737e-183
0.005520000000000001,90000.04967989032,999949.272601324,149872033.85342008,-2.3040599603081154e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004073750761,810.000447119013,810.000447119013,9999.49272601324,1008949277.569313,1031719081.0469439,-9.930498428927977e-200,-1.0434703056365238e-183
0.00553,90000.04976988993,999949.1807064058,149871806.16276306,-2.28395768574922e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004081130727,810.0004479290094,810.0004479290094,9999.491807064058,1008949185.6833948,1031717513.6244609,-9.843857625579137e-200,-1.0343647495133437e-183
0.005540000000000001,90000.04985988954,999949.0888114967,149871578.4868609,-2.2718409864772836e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004088510693,810.0004487390058,810.0004487390058,9999.490888114968,1008949093.7974857,1031715946.3035505,-9.791634651717092e-200,-1.0288757439482693e-183
0.00555,90000.04994988913,999948.9969165969,149871350.8257126,-2.290978469536612e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000409589066,810.0004495490022,810.0004495490022,9999.489969165968,1008949001.9115858,1031714379.0842055,-9.874117203702797e-200,-1.0375411882533643e-183
0.005560000000000001,90000.05003988872,999948.9050217062,149871123.17931712,-2.2835185042132015e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004103270625,810.0004503589985,810.0004503589985,9999.489050217062,1008948910.0256951,1031712811.9664191,-9.841964753158898e-200,-1.0341611390115528e-183
0.00557,90000.05012988832,999948.8131268248,149870895.54767343,-2.362395165357275e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000411065059,810.0004511689948,810.0004511689948,9999.488131268248,1008948818.1398137,1031711244.950184,-1.0181923162689854e-199,-1.0698812204924835e-183
0.005580000000000001,90000.05021988791,999948.7212319525,149870667.93078056,-2.260669943028879e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004118030556,810.0004519789912,810.0004519789912,9999.487212319525,1008948726.2539413,1031709678.0354934,-9.743487454454468e-200,-1.0238103598907876e-183
0.00559,90000.0503098875,999948.6293370895,149870440.32863745,-2.314297737714942e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004125410522,810.0004527889876,810.0004527889876,9999.486293370896,1008948634.3680782,1031708111.2223402,-9.9746232495514e-200,-1.048095680106587e-183
0.005600000000000001,90000.0503998871,999948.5374422356,149870212.74124312,-2.255089807633181e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004132790488,810.0004535989839,810.0004535989839,9999.485374422356,1008948542.4822243,1031706544.5107177,-9.719437070899011e-200,-1.0212801308667907e-183
0.00561,90000.0504898867,999948.445547391,149869985.16859654,-2.341381333721181e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004140170454,810.0004544089802,810.0004544089802,9999.48445547391,1008948450.5963796,1031704977.9006186,-1.0091353548338289e-199,-1.0603580380060088e-183
0.005620000000000001,90000.05057988629,999948.3536525555,149869757.6106967,-2.2312919708850324e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000414755042,810.0004552189765,810.0004552189765,9999.483536525555,1008948358.7105441,1031703411.3920362,-9.616868394514489e-200,-1.0104995499787087e-183
0.0056300000000000005,90000.05066988588,999948.2617577292,149869530.06754258,-2.34090528139047e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004154930385,810.000456028973,810.000456028973,9999.482617577292,1008948266.8247178,1031701844.9849632,-1.0089301762792925e-199,-1.0601392255269653e-183
0.00564,90000.05075988547,999948.1698629122,149869302.53913316,-2.3223355326506536e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000416231035,810.0004568389693,810.0004568389693,9999.481698629123,1008948174.9389007,1031700278.6793927,-1.0009266145724316e-199,-1.0517278400031756e-183
0.0056500000000000005,90000.05084988507,999948.0779681043,149869075.02546743,-2.248507866585143e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004169690317,810.0004576489656,810.0004576489656,9999.480779681044,1008948083.0530927,1031698712.4753178,-9.691068904981967e-200,-1.0182915855703343e-183
0.00566,90000.05093988466,999947.9860733056,149868847.52654436,-2.333019243978907e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004177070283,810.0004584589619,810.0004584589619,9999.479860733056,1008947991.167294,1031697146.3727314,-1.0055312941549089e-199,-1.0565630185937875e-183
0.0056700000000000006,90000.05102988426,999947.8941785162,149868620.04236296,-2.336331647224658e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004184450248,810.0004592689583,810.0004592689583,9999.478941785163,1008947899.2815048,1031695580.3716266,-1.0069589399538276e-199,-1.0580615128310734e-183
0.00568,90000.05111988385,999947.8022837361,149868392.5729222,-2.2368608343018e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004191830214,810.0004600789547,810.0004600789547,9999.47802283736,1008947807.3957245,1031694014.4719964,-9.640870195840758e-200,-1.013012330219095e-183
0.005690000000000001,90000.05120988344,999947.7103889651,149868165.11822107,-2.2578676941054507e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000419921018,810.000460888951,810.000460888951,9999.47710388965,1008947715.5099535,1031692448.673834,-9.731409761594492e-200,-1.0225242034328956e-183
0.0057,90000.05129988304,999947.6184942033,149867937.67825857,-2.3129938941754647e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004206590145,810.0004616989473,810.0004616989473,9999.476184942034,1008947623.6241916,1031690882.9771321,-9.969003683896252e-200,-1.0474877053677015e-183
0.005710000000000001,90000.05138988263,999947.5265994507,149867710.25303367,-2.3008387880344894e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004213970111,810.0004625089437,810.0004625089437,9999.475265994508,1008947531.738439,1031689317.3818839,-9.916615176428649e-200,-1.0419814298822472e-183
0.00572,90000.05147988223,999947.4347047074,149867482.84254536,-2.3236983909951265e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004221350077,810.00046331894,810.00046331894,9999.474347047073,1008947439.8526956,1031687751.8880823,-1.0015140065188995e-199,-1.0523322670977501e-183
0.005730000000000001,90000.05156988182,999947.3428099732,149867255.44679263,-2.236446129535676e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004228730044,810.0004641289364,810.0004641289364,9999.473428099733,1008947347.9669613,1031686186.4957205,-9.639082818298763e-200,-1.0128168371102024e-183
0.00574,90000.05165988141,999947.2509152482,149867028.06577444,-2.3456243663898477e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004236110009,810.0004649389327,810.0004649389327,9999.472509152482,1008947256.0812362,1031684621.2047913,-1.0109641019140244e-199,-1.0622586504584744e-183
0.005750000000000001,90000.051749881,999947.1590205324,149866800.6994898,-2.3037060785557844e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004243489974,810.000465748929,810.000465748929,9999.471590205325,1008947164.1955205,1031683056.0152879,-9.92897319857543e-200,-1.0432736087378124e-183
0.00576,90000.05183988057,999947.0671258258,149866573.3479377,-2.2569346711870784e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004250869939,810.0004665589252,810.0004665589252,9999.470671258257,1008947072.3098139,1031681490.9272032,-9.727388432816308e-200,-1.0220908079494988e-183
0.005770000000000001,90000.05192988015,999946.9752311284,149866346.01111713,-2.2765913503517435e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004258249903,810.0004673689215,810.0004673689215,9999.469752311285,1008946980.4241165,1031679925.9405304,-9.812108720016014e-200,-1.0309911016226149e-183
0.00578,90000.05201987973,999946.8833364402,149866118.68902704,-2.322344597624849e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004265629868,810.0004681789176,810.0004681789176,9999.468833364403,1008946888.5384282,1031678361.0552622,-1.0009305215763098e-199,-1.0517096021234764e-183
0.005790000000000001,90000.05210987931,999946.7914417612,149865891.38166645,-2.27986601699807e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004273009832,810.0004689889138,810.0004689889138,9999.467914417612,1008946796.6527491,1031676796.2713919,-9.826222533261682e-200,-1.0324709551370824e-183
0.0058000000000000005,90000.05219987889,999946.6995470914,149865664.08903432,-2.3321181666916737e-199,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004280389797,810.0004697989101,810.0004697989101,9999.466995470913,1008946704.7670792,1031675231.5889122,-1.0051429298441113e-199,-1.0561325100997673e-183
0.00581,90000.05228987847,999946.6076524308,149865436.81112966,-9.60705669472336e-210,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004287769762,810.0004706089063,810.0004706089063,9999.466076524308,1008946612.8814186,1031673667.0078167,-4.1406414354257685e-210,-4.350684137378935e-194
0.0058200000000000005,90000.05237987805,999946.5157577794,149865209.54795146,1.0911799245718173e-204,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004295149727,810.0004714189024,810.0004714189024,9999.465157577793,1008946520.9957671,1031672102.5280979,4.7029854749045325e-205,4.941546761469202e-189
0.00583,90000.05246987763,999946.4238631371,149864982.29949868,-2.137688653668844e-204,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004302529691,810.0004722288987,810.0004722288987,9999.464238631372,1008946429.110125,1031670538.1497489,-9.213438097312718e-205,-9.680779665866788e-189
0.005840000000000001,90000.05255987721,999946.3319685041,149864755.06577033,1.0608235140228617e-204,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004309909656,810.0004730388949,810.0004730388949,9999.463319685041,1008946337.2244918,1031668973.872763,4.572149345438534e-205,4.804059335140534e-189
0.00585,90000.05264987679,999946.2400738803,149864527.84676537,1.3000266193016098e-208,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004317289621,810.000473848891,810.000473848891,9999.462400738803,1008946245.338868,1031667409.6971328,5.603114729189939e-209,5.88730874155266e-193
0.005860000000000001,90000.05273987637,999946.1481792657,149864300.64248282,-1.2134837281213571e-208,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004324669585,810.0004746588874,810.0004746588874,9999.461481792658,1008946153.4532533,1031665845.6228517,-5.230114868203049e-209,-5.495381727753993e-193
0.00587,90000.05282987595,999946.0562846602,149864073.45292163,5.803767244655265e-209,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004332049549,810.0004754688836,810.0004754688836,9999.460562846603,1008946061.5676478,1031664281.6499126,2.5014236824464194e-209,2.6282897231443477e-193
0.005880000000000001,90000.05291987552,999945.964390064,149863846.27808082,-1.124288880693896e-209,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004339429513,810.0004762788798,810.0004762788798,9999.45964390064,1008945969.6820515,1031662717.7783084,-4.845685075790692e-210,-5.091438555459453e-194
0.00589,90000.0530098751,999945.872495477,149863619.11795938,-1.2232949416441778e-212,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004346809477,810.000477088876,810.000477088876,9999.45872495477,1008945877.7964644,1031661154.0080324,-5.272401198486406e-213,-5.539787590875043e-197
0.005900000000000001,90000.05309987468,999945.7806008991,149863391.97255626,5.7431977365659184e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004354189443,810.0004778988722,810.0004778988722,9999.457806008992,1008945785.9108865,1031659590.3390774,2.4753182244599108e-213,2.6008484337524735e-197
0.00591,90000.05318987426,999945.6887063305,149863164.8418705,-1.5600413773481103e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004361569409,810.0004787088684,810.0004787088684,9999.456887063305,1008945694.0253179,1031658026.7714365,-6.723778336370355e-214,-7.064748959714173e-198
0.005920000000000001,90000.05327987384,999945.596811771,149862937.725901,1.8611061964573013e-214,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004368949373,810.0004795188646,810.0004795188646,9999.45596811771,1008945602.1397585,1031656463.3051026,8.021367706730968e-215,8.428127824189643e-199
0.00593,90000.05336987342,999945.5049172208,149862710.62464684,2.8930412779381563e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004376329337,810.0004803288608,810.0004803288608,9999.455049172208,1008945510.2542082,1031654899.940069,1.2469007907913454e-213,1.3101286099537788e-197
0.005940000000000001,90000.053459873,999945.4130226797,149862483.53810695,-2.8058146429830195e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.00043837093,810.000481138857,810.000481138857,9999.454130226797,1008945418.368667,1031653336.6763283,-1.2093061111256813e-213,-1.2706256546813082e-197
0.00595,90000.05354987257,999945.3211281479,149862256.46628034,-1.759367521989005e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004391089265,810.0004819488531,810.0004819488531,9999.45321128148,1008945326.4831351,1031651773.5138739,-7.582874019772611e-214,-7.967362091484941e-198
0.005960000000000001,90000.05363987213,999945.2292336252,149862029.409166,2.9180553957658522e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004398469227,810.0004827588492,810.0004827588492,9999.452292336253,1008945234.5976124,1031650210.4526988,1.2576818755750823e-213,1.321450374950638e-197
0.0059700000000000005,90000.0537298717,999945.1373391118,149861802.3667629,-6.48314224139732e-214,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000440584919,810.0004835688453,810.0004835688453,9999.451373391117,1008945142.712099,1031648647.492796,-2.794234306042245e-214,-2.935906487199943e-198
0.00598,90000.05381987126,999945.0454446075,149861575.33907005,-2.1131636671950027e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004413229154,810.0004843788414,810.0004843788414,9999.450454446076,1008945050.8265946,1031647084.6341583,-9.107735405610461e-214,-9.569497767326981e-198
0.0059900000000000005,90000.05390987083,999944.9535501124,149861348.32608643,1.9851931614746432e-213,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004420609117,810.0004851888375,810.0004851888375,9999.449535501124,1008944958.9410995,1031645521.8767791,8.556182525955711e-214,8.989967527792344e-198
0.006,90000.05399987039,999944.8616556266,149861121.327811,3.3654996065748677e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000442798908,810.0004859988336,810.0004859988336,9999.448616556267,1008944867.0556135,1031643959.220651,1.450530330433768e-217,1.5240676290870071e-201
0.006010000000000001,90000.05408986995,999944.7697611499,149860894.34424278,-4.9326805051536745e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004435369043,810.0004868088296,810.0004868088296,9999.447697611498,1008944775.1701369,1031642396.6657673,-2.1259852977212336e-217,-2.2337626429321878e-201
0.00602,90000.05417986952,999944.6778666824,149860667.37538075,4.394331399581697e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004442749008,810.0004876188257,810.0004876188257,9999.446778666825,1008944683.2846694,1031640834.2121211,1.8939568332197113e-217,1.989968424739088e-201
0.006030000000000001,90000.05426986908,999944.5859722241,149860440.4212239,6.035281180918269e-218,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000445012897,810.0004884288218,810.0004884288218,9999.445859722242,1008944591.399211,1031639271.8597054,2.6012061889757737e-218,2.733066695244284e-202
0.00604,90000.05435986865,999944.494077775,149860213.48177123,1.2670145840826616e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004457508933,810.0004892388179,810.0004892388179,9999.44494077775,1008944499.5137619,1031637709.6085132,5.460832857396272e-218,5.737645048234379e-202
0.006050000000000001,90000.05444986821,999944.4021833352,149859986.55702168,1.294262622147748e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004464888898,810.000490048814,810.000490048814,9999.444021833351,1008944407.628322,1031636147.4585372,5.578271901456794e-218,5.861028257745592e-202
0.00606,90000.05453986778,999944.3102889045,149859759.64697427,1.2048780804304332e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000447226886,810.00049085881,810.00049085881,9999.443102889045,1008944315.7428912,1031634585.4097708,5.193024526655167e-218,5.456244863335485e-202
0.006070000000000001,90000.05462986734,999944.218394483,149859532.75162798,1.2356473972827152e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004479648825,810.0004916688061,810.0004916688061,9999.44218394483,1008944223.8574697,1031633023.4622071,5.325640282288502e-218,5.595574080145945e-202
0.00608,90000.05471986691,999944.1265000707,149859305.8709818,1.2376733334701253e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004487028788,810.0004924788022,810.0004924788022,9999.441265000707,1008944131.9720573,1031631461.6158389,5.33437206725624e-218,5.604739956395166e-202
0.006090000000000001,90000.05480986647,999944.0346056676,149859079.00503474,1.2444672721240566e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.000449440875,810.0004932887982,810.0004932887982,9999.440346056675,1008944040.0866542,1031629899.8706592,5.363653942854684e-218,5.635497426369599e-202
0.0061,90000.05489986604,999943.9427112737,149858852.1537858,1.2245378296970757e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004501788715,810.0004940987944,810.0004940987944,9999.439427112737,1008943948.2012603,1031628338.2266614,5.277758045994396e-218,5.545239715038604e-202
0.006110000000000001,90000.0549898656,999943.850816889,149858625.31723392,1.2235235988433319e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004509168677,810.0004949087904,810.0004949087904,9999.43850816889,1008943856.3158755,1031626776.6838384,5.27338671101476e-218,5.540638450051052e-202
0.0061200000000000004,90000.05507986517,999943.7589225135,149858398.4953781,1.261862312005508e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004516548642,810.0004957187865,810.0004957187865,9999.437589225136,1008943764.4305,1031625215.242183,5.438626564743739e-218,5.714243900977959e-202
0.006130000000000001,90000.05516986473,999943.6670281471,149858171.68821734,1.6823579679450886e-218,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004523928604,810.0004965287826,810.0004965287826,9999.436670281471,1008943672.5451336,1031623653.9016882,7.250962841843332e-219,7.618413765486562e-203
0.0061400000000000005,90000.0552598643,999943.57513379,149857944.89575064,-2.0717356033271338e-218,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004531308567,810.0004973387787,810.0004973387787,9999.4357513379,1008943580.6597764,1031622092.6623474,-8.929180450339946e-219,-9.381662793153137e-203
0.00615,90000.05534986386,999943.4832394421,149857718.11797696,2.2345512087031692e-218,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004538688531,810.0004981487748,810.0004981487748,9999.434832394421,1008943488.7744285,1031620531.5241535,9.630915709510658e-219,1.0118942869064305e-202
0.0061600000000000005,90000.05543986341,999943.3913451034,149857491.35489532,-4.3235256499397356e-219,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004546068492,810.0004989587707,810.0004989587707,9999.433913451034,1008943396.8890897,1031618970.4870994,-1.863439555124026e-219,-1.957862620153582e-203
0.00617,90000.05552986296,999943.2994507739,149857264.60650468,4.685387992057349e-218,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004553448455,810.0004997687666,810.0004997687666,9999.432994507739,1008943305.0037601,1031617409.5511782,2.0194022245767174e-218,2.121724923862429e-202
0.006180000000000001,90000.05561986251,999943.2075564535,149857037.87280405,1.0010198328372226e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004560828418,810.0005005787627,810.0005005787627,9999.432075564535,1008943213.1184398,1031615848.7163831,4.3143954795284295e-218,4.532998161033668e-202
0.00619,90000.05570986206,999943.1156621424,149856811.15379238,1.2348761604213192e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004568208379,810.0005013887586,810.0005013887586,9999.431156621424,1008943121.2331285,1031614287.9827068,5.322316251415886e-218,5.591980010695721e-202
0.006200000000000001,90000.05579986161,999943.0237678405,149856584.4494687,1.28536423539096e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004575588342,810.0005021987546,810.0005021987546,9999.430237678405,1008943029.3478267,1031612727.3501426,5.539919854535037e-218,5.820600046787209e-202
0.00621,90000.05588986116,999942.9318735477,149856357.759832,1.229101502467809e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004582968303,810.0005030087505,810.0005030087505,9999.429318735478,1008942937.4625338,1031611166.8186835,5.297427475636256e-218,5.565813365344868e-202
0.006220000000000001,90000.05597986071,999942.8399792642,149856131.08488125,1.252318136903792e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004590348266,810.0005038187464,810.0005038187464,9999.428399792641,1008942845.5772502,1031609606.3883226,5.397491170055343e-218,5.670938052607542e-202
0.00623,90000.05606986026,999942.7480849898,149855904.42461544,1.2558790702627694e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004597728229,810.0005046287424,810.0005046287424,9999.4274808499,1008942753.6919758,1031608046.0590527,5.412838792832537e-218,5.687054612540208e-202
0.006240000000000001,90000.05615985981,999942.6561907247,149855677.77903357,1.2293513988551296e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004605108189,810.0005054387384,810.0005054387384,9999.426561907247,1008942661.8067107,1031606485.8308672,5.298504529065608e-218,5.566919725709835e-202
0.00625,90000.05624985936,999942.5642964687,149855451.14813462,1.2354126003692652e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004612488152,810.0005062487344,810.0005062487344,9999.425642964688,1008942569.9214547,1031604925.7037587,5.324628307591533e-218,5.59435843961576e-202
0.006260000000000001,90000.05633985891,999942.472402222,149855224.53191757,1.2326496473720224e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004619868114,810.0005070587302,810.0005070587302,9999.42472402222,1008942478.0362079,1031603365.6777207,5.312719980173416e-218,5.581838430033098e-202
0.00627,90000.05642985846,999942.3805079844,149854997.93038145,1.2187577152403536e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004627248077,810.0005078687262,810.0005078687262,9999.423805079845,1008942386.1509702,1031601805.752746,5.252845752685923e-218,5.518922898656494e-202
0.006280000000000001,90000.05651985802,999942.2886137561,149854771.3435252,1.26646739993161e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004634628039,810.0005086787221,810.0005086787221,9999.422886137561,1008942294.2657418,1031600245.9288275,5.458474493705239e-218,5.734958866736919e-202
0.0062900000000000005,90000.05660985757,999942.1967195369,149854544.77134785,1.2208001730719288e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004642008001,810.0005094887181,810.0005094887181,9999.421967195369,1008942202.3805226,1031598686.2059586,5.261648745940013e-218,5.528155080788257e-202
0.006300000000000001,90000.05669985712,999942.1048253269,149854318.21384835,1.250549012571448e-217,0.1,0.01,0.01,1000000.0,0.1,100.0,1000.0,6.884,0.431,980000000.0,30218000.0,1.0,819.0004649387963,810.0005102987142,810.0005102987142,9999.421048253269,1008942110.4953127,1031597126.5841321,5.389866244182941e-218,5.662858327145341e-202
