Time,Z1,Z2,Z3,Z4,E1,E2,E3,E4,mu1,mu2,mu23,mu3,mu4,k1,k2,k3,k4,mu5,compartment_1
7.58,0.5003772130751678,9.999866423604916,9.99995380651556,99.99990616707858,0.00012328742533665563,0.00013357639506469282,4.61934844446081e-05,9.383292165148971e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.59,0.5003773080084227,9.999866526471397,9.999953842093367,99.99990623935258,0.00012319249208175563,0.00013347352858307973,4.61579066373981e-05,9.376064764586994e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.6000000000000005,0.5003774028685202,9.999866629258552,9.999953877643684,99.99990631157068,0.00012309763198432844,0.0001333707414282158,4.612235632072203e-05,9.368842954342012e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.61,0.5003774976555155,9.999866731966442,9.999953913166532,99.99990638373293,0.00012300284498896848,0.0001332680335384008,4.608683347234451e-05,9.361626729806504e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.62,0.5003775923694642,9.999866834595128,9.999953948661934,99.99990645583937,0.00012290813104028604,0.00013316540485199717,4.605133807006405e-05,9.354416086380939e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.63,0.5003776870104216,9.999866937144672,9.999953984129913,99.99990652789003,0.00012281349008290792,0.00013306285530742976,4.601587009171284e-05,9.347211019473721e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.640000000000001,0.500377781578443,9.999867039615136,9.99995401957049,99.99990659988498,0.00012271892206147794,0.0001329603848431852,4.5980429515156416e-05,9.340011524501127e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.65,0.5003778760735839,9.99986714200658,9.999954054983688,99.99990667182426,0.00012262442692065751,0.0001328579933978116,4.594501631829348e-05,9.332817596887247e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.66,0.5003779704958994,9.999867244319068,9.999954090369528,99.99990674370791,0.0001225300046051261,0.000132755680909918,4.590963047905557e-05,9.325629232063928e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.67,0.5003780648454449,9.99986734655266,9.999954125728031,99.99990681553598,0.00012243565505958175,0.00013265344731817395,4.587427197540685e-05,9.318446425470707e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.68,0.5003781591222757,9.999867448707418,9.999954161059222,99.99990688730851,0.00012234137822874158,0.00013255129256130926,4.583894078534383e-05,9.311269172554764e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.69,0.500378253326447,9.999867550783401,9.99995419636312,99.99990695902555,0.00012224717405734224,0.00013244921657811336,4.580363688689511e-05,9.304097468770852e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.7,0.5003783474580142,9.999867652780672,9.99995423163975,99.99990703068714,0.00012215304249014046,0.00013234721930743508,4.576836025812118e-05,9.296931309581251e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.71,0.5003784415170325,9.999867754699292,9.99995426688913,99.99990710229334,0.00012205898347191343,0.00013224530068818216,4.57331108771141e-05,9.289770690455701e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.72,0.5003785355035569,9.999867856539321,9.999954302111286,99.99990717384416,0.00012196499694745935,0.00013214346065932092,4.569788872199732e-05,9.28261560687135e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.73,0.5003786294176428,9.99986795830082,9.999954337306237,99.99990724533968,0.00012187108286159778,0.00013204169915987586,4.566269377092539e-05,9.275466054312696e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.74,0.5003787232593452,9.999868059983852,9.999954372474006,99.99990731677994,0.00012177724115917016,0.00013194001612892934,4.5627526002083777e-05,9.268322028271532e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.75,0.5003788170287193,9.999868161588475,9.999954407614615,99.99990738816498,0.00012168347178504017,0.00013183841150562117,4.559238539368858e-05,9.26118352424689e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.76,0.5003789107258203,9.999868263114752,9.999954442728084,99.99990745949485,0.00012158977468409424,0.00013173688522914826,4.555727192398631e-05,9.254050537744983e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.7700000000000005,0.5003790043507031,9.999868364562742,9.999954477814438,99.99990753076959,0.00012149614980124185,0.00013163543723876436,4.552218557125368e-05,9.246923064279155e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.78,0.5003790979034229,9.999868465932506,9.999954512873694,99.99990760198924,0.00012140259708141605,0.00013153406747377962,4.548712631379736e-05,9.239801099369827e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.79,0.5003791913840347,9.999868567224107,9.999954547905878,99.99990767315384,0.00012130911646957376,0.00013143277587356037,4.5452094129953755e-05,9.232684638544435e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.8,0.5003792847925936,9.999868668437603,9.999954582911009,99.99990774426345,0.00012121570791069622,0.00013133156237752868,4.541708899808879e-05,9.225573677337384e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.8100000000000005,0.5003793781291546,9.999868769573055,9.999954617889111,99.99990781531811,0.00012112237134978934,0.00013123042692516216,4.5382110896597664e-05,9.218468211289993e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.82,0.5003794713937725,9.999868870630525,9.999954652840204,99.99990788631786,0.00012102910673188407,0.00013112936945599361,4.534715980390468e-05,9.211368235950445e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.83,0.5003795645865023,9.999868971610072,9.99995468776431,99.99990795726275,0.0001209359140020368,0.00013102838990961072,4.5312235698462974e-05,9.204273746873729e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.84,0.500379657707399,9.999869072511755,9.99995472266145,99.99990802815282,0.00012084279310532965,0.00013092748822565576,4.527733855875436e-05,9.197184739621595e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.8500000000000005,0.5003797507565174,9.999869173335638,9.999954757531645,99.99990809898812,0.0001207497439868709,0.00013082666434382532,4.5242468363289075e-05,9.190101209762494e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.86,0.5003798437339125,9.999869274081778,9.999954792374918,99.99990816976869,0.00012065676659179526,0.00013072591820387005,4.5207625090605595e-05,9.183023152871542e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.87,0.5003799366396391,9.999869374750237,9.99995482719129,99.99990824049458,0.00012056386086526422,0.00013062524974559434,4.5172808719270425e-05,9.175950564530453e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.88,0.5003800294737519,9.999869475341074,9.999954861980783,99.99990831116583,0.00012047102675246645,0.00013052465890885608,4.5138019227877896e-05,9.1688834403275e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.890000000000001,0.5003801222363058,9.99986957585435,9.999954896743416,99.99990838178248,0.00012037826419861797,0.0001304241456335664,4.510325659504996e-05,9.16182177585746e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.9,0.5003802149273554,9.999869676290123,9.999954931479213,99.99990845234457,0.00012028557314896262,0.00013032370985968943,4.5068520799436016e-05,9.154765566721573e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.91,0.5003803075469556,9.999869776648456,9.999954966188193,99.99990852285215,0.00012019295354877228,0.00013022335152724197,4.5033811819712685e-05,9.147714808527486e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.92,0.500380400095161,9.999869876929408,9.99995500087038,99.99990859330526,0.00012010040534334716,0.00013012307057629337,4.499912963458363e-05,9.140669496889204e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.930000000000001,0.5003804925720263,9.999869977133036,9.99995503552579,99.99990866370396,0.00012000792847801617,0.0001300228669469652,4.4964474222779384e-05,9.13362962742705e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.94,0.5003805849776062,9.999870077259404,9.99995507015445,99.99990873404828,0.00011991552289813711,0.00012992274057943107,4.492984556305712e-05,9.126595195767617e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.95,0.5003806773119552,9.99987017730857,9.999955104756378,99.99990880433826,0.00011982318854909701,0.0001298226914139163,4.489524363420051e-05,9.119566197543712e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.96,0.500380769575128,9.999870277280593,9.999955139331597,99.99990887457395,0.0001197309253763124,0.0001297227193906979,4.4860668415019515e-05,9.11254262839432e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.97,0.5003808617671791,9.999870377175533,9.999955173880128,99.99990894475539,0.00011963873332522953,0.00012962282445010408,4.482611988435022e-05,9.105524483964553e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.98,0.5003809538881631,9.99987047699345,9.99995520840199,99.99990901488263,0.00011954661234132471,0.0001295230065325143,4.4791598021054625e-05,9.098511759905614e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
7.99,0.5003810459381343,9.999870576734404,9.999955242897208,99.99990908495572,0.00011945456237010453,0.00012942326557835888,4.4757102804020524e-05,9.091504451874738e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.0,0.5003811379171472,9.999870676398453,9.9999552773658,99.99990915497469,0.00011936258335710607,0.00012932360152811888,4.472263421216128e-05,9.084502555535159e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.01,0.5003812298252565,9.99987077598566,9.999955311807787,99.99990922493957,0.00011927067524789719,0.00012922401432232587,4.4688192224415675e-05,9.077506066556063e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.02,0.5003813216625163,9.99987087549608,9.99995534622319,99.99990929485043,0.00011917883798807677,0.00012912450390156175,4.465377681974774e-05,9.070514980612541e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.03,0.500381413428981,9.999870974929776,9.999955380612032,99.99990936470729,0.00011908707152327493,0.00012902507020645852,4.461938797714659e-05,9.063529293385555e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.040000000000001,0.5003815051247051,9.999871074286805,9.999955414974334,99.99990943451022,0.00011899537579915321,0.00012892571317769816,4.458502567562624e-05,9.056549000561886e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.05,0.5003815967497429,9.999871173567227,9.999955449310116,99.99990950425924,0.00011890375076140493,0.0001288264327560124,4.455068989422548e-05,9.0495740978341e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.06,0.5003816883041485,9.9998712727711,9.999955483619399,99.99990957395441,0.00011881219635575526,0.00012872722888218258,4.451638061200767e-05,9.042604580900503e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.07,0.5003817797879764,9.999871371898486,9.999955517902203,99.99990964359577,0.00011872071252796151,0.00012862810149703939,4.448209780806061e-05,9.035640445465098e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.08,0.5003818712012805,9.999871470949442,9.99995555215855,99.99990971318336,0.00011862929922381328,0.0001285290505414628,4.4447841461496384e-05,9.02868168723755e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.09,0.5003819625441152,9.999871569924027,9.99995558638846,99.99990978271721,0.00011853795638913276,0.00012843007595638185,4.441361155145118e-05,9.021728301933141e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.1,0.5003820538165346,9.999871668822301,9.999955620591955,99.99990985219738,0.00011844668396977484,0.00012833117768277445,4.437940805708517e-05,9.014780285272735e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.11,0.5003821450185927,9.999871767644322,9.999955654769055,99.9999099216239,0.00011835548191162733,0.0001282323556616673,4.4345230957582326e-05,9.007837632982734e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.120000000000001,0.5003822361503437,9.99987186639015,9.99995568891978,99.99990999099681,0.00011826435016061114,0.00012813360983413564,4.4311080232150306e-05,9.000900340795042e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.13,0.5003823272118416,9.999871965059842,9.999955723044152,99.99991006031618,0.0001181732886626805,0.0001280349401413032,4.42769558600203e-05,8.993968404447031e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.14,0.5003824182031404,9.99987206365346,9.999955757142192,99.99991012958203,0.00011808229736382311,0.00012793634652434198,4.424285782044686e-05,8.987041819681495e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.15,0.5003825091242942,9.999872162171059,9.999955791213921,99.99991019879441,0.0001179913762100603,0.00012783782892447212,4.420878609270777e-05,8.980120582246617e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.16,0.5003825999753567,9.999872260612701,9.999955825259358,99.99991026795335,0.00011790052514744721,0.0001277393872829617,4.417474065610392e-05,8.97320468789593e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.17,0.5003826907563821,9.999872358978443,9.999955859278524,99.9999103370589,0.00011780974412207298,0.00012764102154112674,4.4140721489959154e-05,8.966294132388289e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.18,0.5003827814674241,9.999872457268344,9.99995589327144,99.99991040611111,0.00011771903308006092,0.00012754273164033094,4.410672857362014e-05,8.959388911487822e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.19,0.5003828721085366,9.999872555482462,9.999955927238128,99.99991047511001,0.00011762839196756861,0.0001274445175219856,4.407276188645622e-05,8.952489020963903e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.2,0.5003829626797733,9.999872653620857,9.999955961178607,99.99991054405565,0.0001175378207307881,0.00012734637912754942,4.403882140785931e-05,8.945594456591115e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.21,0.5003830531811881,9.999872751683586,9.999955995092897,99.99991061294807,0.00011744731931594603,0.00012724831639852847,4.400490711724371e-05,8.938705214149215e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.22,0.5003831436128348,9.999872849670709,9.99995602898102,99.99991068178731,0.00011735688766930386,0.00012715032927647604,4.3971018994046044e-05,8.931821289423101e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.23,0.5003832339747669,9.999872947582283,9.999956062842996,99.99991075057342,0.00011726652573715788,0.00012705241770299248,4.393715701772509e-05,8.924942678202775e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.24,0.5003833242670382,9.999873045418367,9.999956096678845,99.99991081930644,0.00011717623346583945,0.00012695458161972504,4.3903321167761666e-05,8.918069376283312e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.25,0.5003834144897024,9.999873143179018,9.99995613048859,99.9999108879864,0.00011708601080171508,0.00012685682096836787,4.386951142365849e-05,8.911201379464825e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.26,0.5003835046428129,9.999873240864297,9.999956164272248,99.99991095661336,0.0001169958576911866,0.0001267591356906618,4.383572776494008e-05,8.904338683552437e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.27,0.5003835947264234,9.99987333847426,9.999956198029842,99.99991102518736,0.00011690577408069128,0.00012666152572839433,4.380197017115262e-05,8.897481284356243e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.28,0.5003836847405874,9.999873436008965,9.999956231761391,99.99991109370842,0.00011681575991670192,0.00012656399102339939,4.3768238621863844e-05,8.89062917769128e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.290000000000001,0.5003837746853583,9.99987353346847,9.999956265466917,99.9999111621766,0.00011672581514572702,0.00012646653151755728,4.373453309666292e-05,8.883782359377498e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.3,0.5003838645607898,9.999873630852836,9.999956299146438,99.99991123059195,0.00011663593971431089,0.0001263691471527947,4.370085357516035e-05,8.876940825239729e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.31,0.5003839543669351,9.999873728162118,9.999956332799977,99.99991129895449,0.00011654613356903373,0.00012627183787108443,4.36672000369878e-05,8.87010457110765e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.32,0.5003840441038476,9.999873825396374,9.999956366427552,99.99991136726427,0.00011645639665651174,0.00012617460361444535,4.3633572461798065e-05,8.863273592815761e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.33,0.5003841337715808,9.999873922555665,9.999956400029184,99.99991143552134,0.0001163667289233973,0.0001260774443249423,4.35999708292649e-05,8.856447886203347e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.34,0.5003842233701877,9.999874019640044,9.999956433604893,99.99991150372573,0.000116277130316379,0.00012598035994468607,4.356639511908293e-05,8.849627447114458e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.35,0.500384312899722,9.999874116649574,9.999956467154702,99.99991157187749,0.00011618760078218178,0.00012588335041583318,4.353284531096754e-05,8.842812271397874e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.36,0.5003844023602366,9.99987421358431,9.999956500678628,99.99991163997666,0.00011609814026756701,0.0001257864156805858,4.349932138465478e-05,8.836002354907073e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.370000000000001,0.5003844917517849,9.999874310444309,9.999956534176693,99.99991170802328,0.00011600874871933259,0.00012568955568119177,4.346582331990124e-05,8.829197693500212e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.38,0.50038458107442,9.99987440722963,9.999956567648917,99.99991177601738,0.0001159194260843131,0.00012559277035994445,4.3432351096483965e-05,8.82239828304009e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.39,0.5003846703281949,9.99987450394033,9.99995660109532,99.99991184395903,0.00011583017230937976,0.00012549605965918258,4.339890469420034e-05,8.815604119394124e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.4,0.5003847595131629,9.999874600576467,9.999956634515922,99.99991191184823,0.00011574098734144067,0.00012539942352129022,4.3365484092867994e-05,8.808815198434326e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.41,0.5003848486293768,9.9998746971381,9.999956667910743,99.99991197968505,0.00011565187112744079,0.0001253028618886967,4.33320892723247e-05,8.802031516037265e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.42,0.5003849376768899,9.999874793625285,9.999956701279803,99.99991204746954,0.00011556282361436207,0.0001252063747038766,4.329872021242828e-05,8.795253068084054e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.43,0.500385026655755,9.999874890038079,9.999956734623122,99.99991211520171,0.00011547384474922352,0.0001251099619093494,4.326537689305652e-05,8.788479850460312e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.44,0.5003851155660252,9.999874986376541,9.999956767940722,99.99991218288163,0.00011538493447908128,0.00012501362344767978,4.323205929410703e-05,8.781711859056149e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.45,0.5003852044077532,9.999875082640727,9.99995680123262,99.99991225050933,0.00011529609275102873,0.00012491735926147725,4.319876739549721e-05,8.774949089766127e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.46,0.5003852931809921,9.999875178830695,9.999956834498839,99.99991231808484,0.00011520731951219648,0.00012482116929339617,4.316550117716411e-05,8.768191538489248e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.47,0.5003853818857945,9.999875274946502,9.999956867739398,99.99991238560821,0.00011511861470975257,0.00012472505348613575,4.3132260619064395e-05,8.761439201128924e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.48,0.5003854705222134,9.999875370988207,9.999956900954315,99.99991245307949,0.00011502997829090243,0.0001246290117824398,4.3099045701174184e-05,8.754692073592948e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.49,0.5003855590903014,9.999875466955864,9.999956934143613,99.99991252049871,0.00011494141020288897,0.00012453304412509688,4.306585640348901e-05,8.747950151793477e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.5,0.5003856475901113,9.999875562849532,9.99995696730731,99.99991258786591,0.00011485291039299269,0.00012443715045694,4.3032692706023724e-05,8.741213431647004e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.51,0.5003857360216958,9.999875658669268,9.999957000445429,99.99991265518113,0.00011476447880853167,0.00012434133072084674,4.2999554588812393e-05,8.734481909074335e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.52,0.5003858243851075,9.999875754415129,9.999957033557985,99.99991272244442,0.0001146761153968617,0.00012424558485973905,4.2966442031908243e-05,8.727755580000568e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.53,0.500385912680399,9.999875850087172,9.999957066645,99.99991278965582,0.00011458782010537632,0.0001241499128165833,4.293335501538355e-05,8.721034440355067e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.540000000000001,0.5003860009076229,9.999875945685455,9.999957099706497,99.99991285681537,0.00011449959288150679,0.00012405431453439006,4.290029351932956e-05,8.71431848607144e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.55,0.5003860890668317,9.999876041210033,9.999957132742493,99.9999129239231,0.00011441143367272233,0.00012395878995621423,4.286725752385645e-05,8.707607713087519e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.56,0.5003861771580779,9.999876136660964,9.999957165753008,99.99991299097907,0.00011432334242652997,0.00012386333902515484,4.2834247009093176e-05,8.700902117345336e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.57,0.5003862651814139,9.999876232038305,9.999957198738063,99.99991305798329,0.00011423531909047473,0.00012376796168435495,4.280126195518746e-05,8.694201694791102e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.58,0.5003863531368923,9.999876327342113,9.999957231697676,99.99991312493583,0.00011414736361213959,0.00012367265787700175,4.2768302342305666e-05,8.687506441375182e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.59,0.5003864410245653,9.999876422572443,9.999957264631869,99.99991319183671,0.00011405947593914561,0.00012357742754632637,4.273536815063276e-05,8.680816353052083e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.6,0.5003865288444853,9.999876517729353,9.999957297540659,99.99991325868598,0.00011397165601915193,0.0001234822706356039,4.27024593603722e-05,8.674131425780423e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.61,0.5003866165967046,9.999876612812901,9.999957330424067,99.99991332548367,0.00011388390379985582,0.00012338718708815321,4.266957595174589e-05,8.667451655522916e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.620000000000001,0.5003867042812754,9.999876707823143,9.999957363282114,99.99991339222984,0.00011379621922899269,0.00012329217684733704,4.2636717904994095e-05,8.66077703824635e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.63,0.5003867918982501,9.999876802760134,9.99995739611482,99.99991345892452,0.00011370860225433621,0.0001231972398565619,4.2603885200375374e-05,8.65410756992157e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.64,0.5003868794476807,9.999876897623931,9.999957428922201,99.99991352556776,0.00011362105282369827,0.00012310237605927797,4.25710778181665e-05,8.647443246523455e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.65,0.5003869669296195,9.999876992414592,9.99995746170428,99.99991359215959,0.00011353357088492905,0.00012300758539897903,4.253829573866239e-05,8.640784064030897e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.66,0.5003870543441185,9.999877087132171,9.999957494461077,99.99991365870004,0.00011344615638591704,0.00012291286781920252,4.250553894217605e-05,8.634130018426786e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.67,0.5003871416912298,9.999877181776727,9.99995752719261,99.99991372518916,0.00011335880927458911,0.00012281822326352937,4.2472807409038495e-05,8.627481105697991e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.68,0.5003872289710054,9.999877276348315,9.999957559898899,99.999913791627,0.00011327152949891046,0.000122723651675584,4.244010111959868e-05,8.620837321835338e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.69,0.5003873161834974,9.999877370846992,9.999957592579964,99.99991385801358,0.00011318431700688476,0.00012262915299903428,4.240742005422344e-05,8.614198662833594e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
