Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,t2,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
0.27,2.402056323988652e-08,7.673272002503429e-08,1.2093333788195393e-08,3.460057903279095e-11,2.587388497806272e-07,6.910088211610696e-07,1.3849382539334722e-07,9.848489721332977e-13,1.437991235505171e-05,7.386350706388109e-10,1.0238926016764244e-10,1.023901732827505e-06,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,3.115665238191184e-22,3.7792628327565104e-22,3.8856842173421007e-22,-6.846668316353601e-26,4.469787390338023e-23,-5.414901271646293e-26,5.003158918261604e-23,2.3690040279016194e-26,5.978119713773918e-24,2.98695573918999e-26,1.0653774285211889e-23,8.830305648958216e-22,6.633844649797067e-31,2.002811438532004e-28,5.118281189615562e-28,3.8357496391669484e-25,7.188294251621136e-23
0.28,2.301245145128366e-08,7.71394204427214e-08,1.1582889558223322e-08,3.312738740233079e-11,2.4771339162068404e-07,6.615000780658468e-07,1.4570173183052567e-07,1.0361047902986953e-12,1.4456918574899948e-05,7.770771042683485e-10,1.029233201047534e-10,9.81296109240389e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,2.793101232067724e-22,3.3708642104875283e-22,3.4662670702374967e-22,-6.940035760571425e-26,4.1753756966105964e-23,-5.657417896153532e-26,4.656235211570192e-23,2.122785433746059e-26,5.378206488251521e-24,2.676763146341389e-26,9.569776616039773e-24,7.915818139138819e-22,5.953822691856432e-31,1.8017583174459633e-28,5.144922679489312e-28,3.8560385296109483e-25,7.226710866668008e-23
0.29,2.210868022602086e-08,7.749985593335796e-08,1.1125280147042953e-08,3.1806696764427244e-11,2.3782927074276621e-07,6.350461031432886e-07,1.529458245648531e-07,1.0876179754754095e-12,1.452517200471022e-05,8.157121454451776e-10,1.0339654856169324e-10,9.430997885498938e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,2.5041434877358403e-22,3.005022497815591e-22,3.090554795700052e-22,-7.023301771693986e-26,3.911558744222642e-23,-5.874293584383791e-26,4.345375936619169e-23,1.9022195164793608e-26,4.840786235517399e-24,2.398888346384839e-26,8.59870615947598e-24,7.096606447182598e-22,5.344645518368296e-31,1.621648941357605e-28,5.168522286514092e-28,3.8740139420933635e-25,7.260750652460332e-23
0.3,2.1298378194069695e-08,7.781884889197834e-08,1.0715000629112735e-08,3.062261784385057e-11,2.289675697375252e-07,6.113286161075348e-07,1.602219589666202e-07,1.1393590503407659e-12,1.4585584982815e-05,8.54518088022699e-10,1.0381528630302967e-10,9.088533603331273e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,2.2452904224024833e-22,2.6773035011727254e-22,2.7539935889017043e-22,-7.097519039823303e-26,3.6751487711266135e-23,-6.068200155173369e-26,4.066823421093825e-23,1.7046334117570392e-26,4.359347544750048e-24,2.1499640075052515e-26,7.728796541584553e-24,6.362743370582395e-22,4.798931501435721e-31,1.4603010870541336e-28,5.189397084291076e-28,3.8899170228932895e-25,7.290869827899901e-23
0.31,2.057180821992157e-08,7.810071858133171e-08,1.0347120420172e-08,2.956091912924751e-11,2.2102177811680234e-07,5.90062543571924e-07,1.675264230028617e-07,1.1913016142747022e-12,1.4638974661055475e-05,8.934751331887371e-10,1.0418521254581639e-10,8.781453454912226e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,2.0134057813532327e-22,2.3837356564584303e-22,2.4525047537912186e-22,-7.163630425435819e-26,3.463290601696745e-23,-6.241530670340803e-26,3.8172120391302093e-23,1.527633121223049e-26,3.928058355377028e-24,1.9269741192482257e-26,6.949509000889705e-24,5.705337434369515e-22,4.310069158030339e-31,1.3157602121182671e-28,5.20783106535369e-28,3.903963758906759e-25,7.317477013451704e-23
0.32,1.9920246361818608e-08,7.834933482405791e-08,1.0017221985938953e-08,2.8608849963506433e-11,2.1389646829883537e-07,5.709924753474436e-07,1.7485589107235256e-07,1.2434220150262972e-12,1.4686073162686285e-05,9.325655432359829e-10,1.0451141555718076e-10,8.506070812186856e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.805679651648063e-22,2.1207606591553478e-22,2.182434001478349e-22,-7.222480679932705e-26,3.273426154495404e-23,-6.396429182498638e-26,3.59352637375869e-23,1.3690737531064637e-26,3.5416934596581895e-24,1.7272165009722065e-26,6.2514013827027464e-24,5.116422362597819e-22,3.8721349604375385e-31,1.1862751539335235e-28,5.224078671441006e-28,3.916347662551013e-25,7.340938310650276e-23
0.33,1.9335877915702248e-08,7.856816411629543e-08,9.721348201981546e-09,2.7754988604644566e-11,2.0750615847610988e-07,5.538896209291931e-07,1.8220738435672348e-07,1.2956990667240704e-12,1.4727536306507699e-05,9.717734300873656e-10,1.0479845328717067e-10,8.259083279514385e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.6195949787001847e-22,1.8851910629288571e-22,1.9405079050604743e-22,-7.274826511868624e-26,3.103263959714619e-23,-6.534816283969991e-26,3.3930652846484994e-23,1.227033963303221e-26,3.195572238154482e-24,1.548270602174796e-26,5.626015624697969e-24,4.588862150757532e-22,3.4798227482798723e-31,1.0702772606628123e-28,5.238367825478465e-28,3.927242077698666e-25,7.36158166464157e-23
0.34,1.881170294594063e-08,7.87603115330729e-08,9.455954517399542e-09,2.6989104152292412e-11,2.0177427925514972e-07,5.385490437265537e-07,1.8957823478983756e-07,1.348113793619981e-12,1.4763951534854506e-05,1.0110845631200875e-09,1.0505040846839348e-10,8.037532772141938e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.4528971384633514e-22,1.674171747674511e-22,1.7237943282831975e-22,-7.321345734548117e-26,2.9507514583804025e-23,-6.658412324190234e-26,3.2134092549471876e-23,1.0997927288890385e-26,2.8855020773280686e-24,1.3879682412836883e-26,5.065775510283408e-24,4.116264801051725e-22,3.128379593361605e-31,9.66361430759655e-29,5.25090268686733e-28,3.9368022751779006e-25,7.379700828609775e-23
0.35000000000000003,1.8341449020200405e-08,7.892855943803166e-08,9.21786476646264e-09,2.630202900354419e-11,1.9663221909945838e-07,5.247871062085622e-07,1.9696605177483166e-07,1.4006491933752822e-12,1.4795845237003372e-05,1.05048619164483e-09,1.0527093951380547e-10,7.838768639059127e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3035658300197706e-22,1.485144325981102e-22,1.5296658718732906e-22,-7.362645716046468e-26,2.8140494139978845e-23,-6.768758856536191e-26,3.052390228219562e-23,9.858078928977812e-27,2.6077261020515554e-24,1.2443665758818793e-26,4.563892219210831e-24,3.6929026361455204e-22,2.8135465267436068e-31,8.732685917546881e-29,5.261866196658224e-28,3.9451673884716093e-25,7.395559025880389e-23
0.36,1.791950054113031e-08,7.90753988310098e-08,9.004235384360577e-09,2.5685555566221334e-11,1.920185513181023e-07,5.124394009528899e-07,2.0436869523118854e-07,1.4532900453666708e-12,1.4823688679753372e-05,1.0899669011473567e-09,1.054633217343329e-10,7.66041779945642e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.1697923138511474e-22,1.3158183190684856e-22,1.3557702719599992e-22,-7.399270222113794e-26,2.6915111908017256e-23,-6.867236006298658e-26,2.90806718205319e-23,8.836987895951323e-27,2.358880848773033e-24,1.1157262136815516e-26,4.11428784136004e-24,3.3136477683126063e-22,2.531510585002323e-31,7.898715270851765e-29,5.271422138662205e-28,3.952461981269113e-25,7.409391915533913e-23
0.37,1.754082376239986e-08,7.920306260999239e-08,8.812517437644359e-09,2.5132326664515732e-11,1.8787821384724438e-07,5.013585553460226e-07,2.117842469958208e-07,1.5060227072858394e-12,1.4847904300181226e-05,1.129516460750913e-09,1.056304910736144e-10,7.500353055446422e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.0499552601126441e-22,1.1641405724687642e-22,1.1999989907463405e-22,-7.431706677000875e-26,2.581660766551199e-23,-6.955080899177122e-26,2.7787002099622526e-23,7.922278087369562e-27,2.1359513538769983e-24,1.0004879867564198e-26,3.7115142195853804e-24,2.97390362774605e-22,2.2788538663249915e-31,7.151598032011504e-29,5.2797173264319775e-28,3.958797710746718e-25,7.421410739126663e-23
0.38,1.7200910925504003e-08,7.931355035132828e-08,8.64042833683185e-09,2.4635753890983537e-11,1.8416189818580978e-07,4.914125960806661e-07,2.1921098951682277e-07,1.5588349636057938e-12,1.4868870393756085e-05,1.1691257095754398e-09,1.0577507669046687e-10,7.356669484980188e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,9.426027555201891e-23,1.0282724706506446e-22,1.0604638165069832e-22,-7.460391572765891e-26,2.483176352020118e-23,-7.033401390624133e-26,2.662731212360021e-23,7.1028666087525e-27,1.9362376943740312e-24,8.972556483002949e-27,3.350692487480105e-24,2.6695539510179457e-22,2.0525156221943614e-31,6.482285774485927e-29,5.286883232567017e-28,3.9642745667149233e-25,7.431804665003841e-23
0.39,1.689572382667549e-08,7.940865334274387e-08,8.485923260437595e-09,2.418993512560086e-11,1.8082543209733524e-07,4.824832969684604e-07,2.2664738432986607e-07,1.6117158725012422e-12,1.4886925850280427e-05,1.2087864419374516e-09,1.0589943387374463e-10,7.227660593934321e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,8.464341266993105e-23,9.065669191950033e-23,9.354732248622346e-23,-7.485715933782376e-26,2.3948738433788407e-23,-7.103189935206337e-26,2.5587643905457206e-23,6.368825025839582e-27,1.7573211872374466e-24,8.047783928653202e-27,3.0274519903311946e-24,2.396911249141494e-22,1.8497539202016436e-31,5.882672489065803e-29,5.29303763464023e-28,3.9689821234068682e-25,7.440743156528256e-23
0.4,1.6621644563706032e-08,7.948997643144e-08,8.347170214686315e-09,2.3789582548763736e-11,1.778292408498664e-07,4.744647369583512e-07,2.3409205327301522e-07,1.6646556322451795e-12,1.4902374287283308e-05,1.2484913071558252e-09,1.0600567276948342e-10,7.111797502337091e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,7.602840761222765e-23,7.975482555031138e-23,8.235117475845312e-23,-7.508030085985609e-26,2.315692379909796e-23,-7.165335691387155e-26,2.4655492224212832e-23,5.711258269029088e-27,1.5970348893535469e-24,7.219356005277758e-27,2.7378769770817768e-24,2.152671831974701e-22,1.6681122370480734e-31,5.345496162081837e-29,5.298286051715477e-28,3.973000632003413e-25,7.448378039002378e-23
0.41000000000000003,1.6375432631613475e-08,7.95589570559147e-08,8.222528308086554e-09,2.3429959933575073e-11,1.751378779032429e-07,4.6726204402961854e-07,2.4154376212299624e-07,1.7176454648269817e-12,1.4915487650609923e-05,1.288233722272625e-09,1.0609568340505751e-10,7.007710813537183e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,6.831088629126691e-23,6.998947490487676e-23,7.232220008014589e-23,-7.527647811426113e-26,2.2446817633757884e-23,-7.220635066167782e-26,2.381965632644163e-23,5.122199151368219e-27,1.4534378992681188e-24,6.477235475651385e-27,2.4784601638226522e-24,1.9338766300803268e-22,1.50539044495661e-31,4.864249675283865e-29,5.302722995695084e-28,3.9764019723290087e-25,7.454845300159485e-23
0.42,1.6154184977250898e-08,7.961688296525752e-08,8.110527524315433e-09,2.3106824262829586e-11,1.7271958796303936e-07,4.607902257137762e-07,2.490014053600063e-07,1.7706775075978618e-12,1.4926509566692579e-05,1.3280077907942935e-09,1.0617115898746641e-10,6.914173733784129e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,6.139734370134467e-23,6.124223085446978e-23,6.333879526379098e-23,-7.544850215965958e-26,2.1809907449417327e-23,-7.26980153120353e-26,2.307010185708315e-23,4.594510136915937e-27,1.3247914345651065e-24,5.8124303364618375e-27,2.2460594998113285e-24,1.7378747185472681e-22,1.3596164106263942e-31,4.433113901404385e-29,5.306433136364203e-28,3.979250538913923e-25,7.46026676648197e-23
0.43,1.5955299878131542e-08,7.966490824201246e-08,8.009850431586501e-09,2.2816372935381166e-11,1.7054591186599883e-07,4.5497311157735503e-07,2.5646399239108124e-07,1.8237447152878054e-12,1.4935658373888895e-05,1.3678082292093289e-09,1.0623361697132036e-10,6.830086807872962e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,5.52039804074797e-23,5.34069748893575e-23,5.529197928389437e-23,-7.55988922763884e-26,2.1238564337527373e-23,-7.313474503448527e-26,2.2397836003283307e-23,4.121794591131063e-27,1.2095371907530544e-24,5.216881935427079e-27,2.0378590725890398e-24,1.562290332895918e-22,1.2290261009092155e-31,4.046853435458648e-29,5.309492354907673e-28,3.9816040422255712e-25,7.464751619035754e-23
0.44,1.5776449218405125e-08,7.970406560026747e-08,7.91931814403858e-09,2.255520324549272e-11,1.6859138331840968e-07,4.4974254154807607e-07,2.6393063697614267e-07,1.8768407848030503e-12,1.4943129449118687e-05,1.4076303105932465e-09,1.0628441522876078e-10,6.754466203323093e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,4.965580969505263e-23,4.6388748313252863e-23,4.8084231953722825e-23,-7.572990280151608e-26,2.0725961671556288e-23,-7.352226153603129e-26,2.1794811672755137e-23,3.69832852124364e-27,1.1062807451716834e-24,4.683379098064125e-27,1.851339101470041e-24,1.4049975528600495e-22,1.1120361653221346e-31,3.700807280127423e-29,5.311968552496276e-28,3.983514123640662e-25,7.46839755691563e-23
0.45,1.561554503604496e-08,7.973528122472814e-08,7.837873382335422e-09,2.2320263488802e-11,1.6683316297128482e-07,4.4503738653407276e-07,2.714005444692324e-07,1.9299600644607194e-12,1.4949098015235075e-05,1.4474697965573478e-09,1.0632477155941103e-10,6.68642957381744e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,4.468558319397537e-23,4.01023880207842e-23,4.162809141280345e-23,-7.584355569720516e-26,2.0265976994659718e-23,-7.386569506622991e-26,2.125381186679682e-23,3.3189779320490136e-27,1.0137715211605024e-24,4.205454509720221e-27,1.684239730833119e-24,1.2640897552944677e-22,1.0071527663586725e-31,3.390821623937051e-29,5.313922625893198e-28,3.985027097480538e-25,7.471292201083907e-23
0.46,1.547071819637463e-08,7.975938423149487e-08,7.764569674391055e-09,2.2108821794327606e-11,1.6525080513105504e-07,4.408029239746238e-07,2.7887300368380954e-07,1.9830974962490434e-12,1.49537209309457e-05,1.487322893846426e-09,1.0635577613849512e-10,6.625187045994633e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,4.02330875431347e-23,3.4471655458850496e-23,3.5845267161452224e-23,-7.594166037558909e-26,1.985312961078563e-23,-7.416964324412956e-26,2.0768375920566262e-23,2.9791489505876633e-27,9.308899676712946e-25,3.777318659028209e-27,1.5345379473861363e-24,1.1378601379232485e-22,9.133614257617755e-32,3.112991629819355e-29,5.315409089929257e-28,3.9861844241021277e-25,7.473513989428645e-23
0.47000000000000003,1.5340294237069115e-08,7.977711738141306e-08,7.698559124600567e-09,2.1918430814974072e-11,1.6382599355792888e-07,4.369901308438426e-07,2.863473776819575e-07,2.036248550044136e-12,1.4957138717498083e-05,1.5271862052488657e-09,1.0637840558265663e-10,6.570031014110975e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,3.624440680968293e-23,2.942825437874809e-23,3.066561243051315e-23,-7.602583916266801e-26,1.9482509451708184e-23,-7.443821460449698e-26,2.0332716112519905e-23,2.6747222317677943e-27,8.566332134929305e-25,3.393785017585333e-27,1.4004214379662537e-24,1.024779667048503e-22,8.291369451213816e-32,2.8641763862728926e-29,5.3164767808727785e-28,3.9870232456243543e-25,7.475133190216858e-23
0.48,1.522277277875948e-08,7.978914621590404e-08,7.63908198668777e-09,2.1746897642529515e-11,1.625423162131502e-07,4.335550805566029e-07,2.938230959184582e-07,2.0894091681295263e-12,1.4959477287268343e-05,1.567056687645421e-09,1.0639353499144143e-10,6.52032743558834e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,3.2671196460706396e-23,2.4910985957363147e-23,2.6026287160065083e-23,-7.609754373937892e-26,1.9149717133500362e-23,-7.467510387532049e-26,1.9941646418503234e-23,2.4020110708172742e-27,7.901025709316602e-25,3.050206268984048e-27,1.2802663020079228e-24,9.234782684893213e-23,7.538068948327174e-32,2.641204663445925e-29,5.317169458570317e-28,3.9875768427700274e-25,7.47621276648315e-23
0.49,1.511680974579076e-08,7.979606693984801e-08,7.585457663445175e-09,2.1592257813817976e-11,1.6138507082668595e-07,4.3045842281556334e-07,3.01299647463697e-07,2.1425757166233704e-12,1.4960849434948296e-05,1.6069316159013514e-09,1.0640194828554509e-10,6.475508322251426e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,2.9470183320239494e-23,2.086503073767921e-23,2.1870981612295278e-23,-7.615807707123912e-26,1.8850811431729926e-23,-7.488360688299025e-26,1.9590520962939536e-23,2.157709724326068e-27,7.304930185634741e-25,2.7424192344275526e-27,1.1726178144051201e-24,8.327286021947315e-23,6.862647058398919e-32,2.441424513169155e-29,5.317526323417306e-28,3.9878750290533182e-25,7.476809121704584e-23
0.5,1.502120107495229e-08,7.97984136541726e-08,7.53707645185786e-09,2.145275150788429e-11,1.6034108661721498e-07,4.2766490615736937e-07,3.087765747847411e-07,2.19574494152224e-12,1.4961356205928007e-05,1.6468085496815933e-09,1.0640434773447163e-10,6.435064849640049e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,2.660255343884119e-23,1.7241272658581835e-23,1.814927737652587e-23,-7.620860203990358e-26,1.858226176087853e-23,-7.506669601708715e-26,1.927517821474081e-23,1.9388586724486054e-27,6.770833834842205e-25,2.4666944178396618e-27,1.0761727811118226e-24,7.514311724784109e-23,6.258403472812915e-32,2.2624446131787732e-29,5.317582492793754e-28,3.987944512449012e-25,7.476972784066587e-23
0.51,1.493486897664248e-08,7.97966644093522e-08,7.493392628261134e-09,2.1326803565666488e-11,1.593985750013506e-07,4.2514297847655123e-07,3.1625346854059207e-07,2.248913931116519e-12,1.4961088041520676e-05,1.6866853056922298e-09,1.0640136188275866e-10,6.398541590876898e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,2.4033541884889124e-23,1.399588757462064e-23,1.4815793789160187e-23,-7.625016111767394e-26,1.8340907335642168e-23,-7.522701318604194e-26,1.8991894874006893e-23,1.7428010867215712e-27,6.292281862887704e-25,2.2196936802112374e-27,9.8976475987107e-25,6.786018681220464e-23,5.705806379473991e-32,2.1021360820797338e-29,5.317369397420594e-28,3.987809198100779e-25,7.476748979137851e-23
