T,H,I_NOISE,V,W,ZAHP,ZM
88900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
89900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
90900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
91900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
92900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
93900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
94900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
95900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
96900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
97900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
98900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99100.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99200.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99300.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99400.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99500.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99600.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99700.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99800.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
99900.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
100000.0,0.98317128,0.0,-69.270012,2.8593428e-07,9.6223823e-07,1.80085e-09
