Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
2.64,0.007957569102371538,0.3248286855858537,0.5960573554890461,0.3241459297658904,0.18579508631636105,0.037442973423654845,0.07917713085620191,0.07195750951835735,0.26355722911744184,0.6499792857004597,0.9842384531902776,0.5540669462729394,0.3168506920787921,0.13925865660972436,0.17514499153816976,0.1816610594182389,0.13328497363393746,0.20558678569639943,0.310331396383152,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999740678211169,2.5932178883136814e-05,0.5,1.0,0.004883015447945376,0.17503628033051036,0.12965727915102562,0.19600371395338365,0.07679224285557441,0.03715901726327221,0.01460216319809218,0.04177759698291731,0.037321319971406135,0.07255338724691546,0.027044729179747696,0.04903996176591239,0.08928266927026825,0.13328497363393746,0.058645388398932484,0.05449831782547167,7.219849162296525e-06,0.07195564350334853,0.23764546082687604,0.5540669462729394,0.38784686239105753,0.31499918441291025,0.43573098608075267,0.18199419999612873,0.2599917142801839,0.08170745690952284,0.13667610481780681,0.03958856542810096,0.028503767108232686,0.01123299397977435,0.2925425308561134,0.3248286855858537,0.07471059768474636,0.0015915138204743075,0.07408045224264993,0.45,0.3723976756597824,0.041117357139279886
2.65,0.00794799884724484,0.32450810791431645,0.5953914582201463,0.3224488326876417,0.18619072406530987,0.0376171728099095,0.08015250140454504,0.07124160732400503,0.2653423774605607,0.6525131286088542,0.9849547187242317,0.5509083638589598,0.31649826711712054,0.13898744633029958,0.1749251396974339,0.18170150285108558,0.13284664339807278,0.20591568361034018,0.310366806759591,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999750846110604,2.4915388939561467e-05,0.5,1.0,0.004853026854489431,0.17411995946990264,0.12897848866310635,0.19581071763820276,0.0767324259941735,0.03723814481306197,0.01462958305180426,0.04169623389908987,0.03724863561652029,0.07250147290725541,0.027003269222963328,0.04897842894937678,0.08918287329681955,0.13284664339807278,0.058452523095152024,0.05451045085532567,6.942112975321311e-06,0.07123983231164988,0.23561258337045768,0.5509083638589598,0.3856358547012718,0.31522673808199436,0.43573536441794813,0.1827036760104792,0.2610052514435417,0.08226069867766406,0.13806345607397708,0.04007625070227252,0.028854900505636213,0.011285250253854441,0.292678768087327,0.32450810791431645,0.07463686482029279,0.001589599769448968,0.07399995464798789,0.45,0.3724401681115092,0.04118313672206804
2.66,0.00793851618602478,0.3241921192799532,0.5947207285911866,0.320760576949601,0.18658497070801003,0.03779437267265474,0.08113687719366276,0.0705328248681479,0.2671321074962903,0.6550398982468423,0.9856466767150028,0.5477610855607998,0.3161456368893049,0.13871732320211555,0.17470548790217721,0.18173990682482266,0.1324117109120645,0.20624312458198538,0.3104025905644834,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999976061534048,2.393846595194482e-05,0.5,1.0,0.004823414040865841,0.17320840799793955,0.12830323257274087,0.19561614440169045,0.07667199868345312,0.03731699414160201,0.014657193432435085,0.04161519696063466,0.03717624261816697,0.07244936335326978,0.026961727764521687,0.0489169511072173,0.08908894445983212,0.1324117109120645,0.05826115280130838,0.0545219720474468,6.675005497603252e-06,0.07053113642052129,0.23360035027540338,0.5477610855607998,0.38343275989255987,0.3154465759294117,0.4357333171973635,0.18341117150911584,0.26201595929873694,0.08281536568952337,0.13945701087467335,0.04056843859683138,0.029209275789718592,0.011338406799423276,0.29282375131140104,0.3241921192799532,0.07456418743438924,0.0015877032372049562,0.0739203351947345,0.45,0.37248310867738005,0.04124862491639708
2.67,0.007929122697198844,0.32388076027485463,0.5940452175255684,0.31908111866213545,0.186977822936737,0.03797459654145542,0.08213027502377535,0.06983109170941769,0.2689263765377453,0.6575595510074006,0.9863144844575179,0.5446252013332538,0.3157928062584092,0.13844828586566094,0.17448603479107763,0.1817762925213152,0.1319802002722625,0.2065691204465917,0.3104387344818794,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999770001531352,2.2999846864824036e-05,0.5,1.0,0.004794170274112031,0.17230160243249315,0.12763149341866153,0.19542000473316262,0.07661096122804893,0.037395564587347406,0.014684994280301001,0.04153448575969828,0.037104140611997134,0.07239705974829388,0.026920105366226074,0.048855527900210506,0.08900086113630355,0.1319802002722625,0.058071288119795506,0.05453288775639455,6.4181227347311835e-06,0.06982948560500198,0.23160855673393793,0.5446252013332538,0.3812376409332776,0.3156587459643389,0.4357249026726917,0.18411667428207218,0.26302382040296024,0.08337144455988106,0.14085668043081015,0.04106513751188767,0.029566899008559123,0.011392470670476672,0.29297743526299663,0.32388076027485463,0.07449257486321657,0.001585824539439769,0.07384160561844924,0.45,0.3725264813782553,0.04131382408931834
2.68,0.007919819929885797,0.3235740704747033,0.5933649756530494,0.3174104140934321,0.18736927745609522,0.03815786796921006,0.08313271079808181,0.06913633817857996,0.2707251418222084,0.6600720441232749,0.9869582996661376,0.5415007976134533,0.315439780073612,0.1381803329634645,0.1742667790115356,0.18181068119170435,0.13155213501129107,0.20689368316050413,0.31047522521582877,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999779019701014,2.209802989860954e-05,0.5,1.0,0.004765288962433661,0.17139951936700715,0.12696325379854614,0.19522230904294402,0.07654931391233416,0.037473855491219045,0.014712985550127547,0.04145409988903934,0.03703232923420849,0.07234456326877955,0.026878402592922398,0.048794158989880966,0.0889186022070401,0.13155213501129107,0.05788293940496807,0.0545432043575113,6.171075909137669e-06,0.06913481040171181,0.229637000131503,0.5415007976134533,0.37905055832941725,0.3158632964143087,0.4357101781358147,0.184820172354517,0.26402881764930997,0.08392892188455663,0.1422623749187885,0.041566355399040904,0.02992777588730945,0.01144744892820228,0.2931397752280015,0.3235740704747033,0.07442203620918177,0.0015839639859771594,0.07376377740429141,0.45,0.37257027025899453,0.04137873663210083
2.69,0.007910609354535345,0.3232720850285115,0.5926800529893395,0.3157484194542132,0.18775933104177725,0.038344211303613866,0.08414420115588023,0.06844849699561958,0.27252835976596923,0.6625773387222382,0.987578286206559,0.5383879450208708,0.3150865632007751,0.13791346310895483,0.17404771921336568,0.18184309472034474,0.13112753579835587,0.20721682538855055,0.31051204903278223,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999787684278507,2.123157214928284e-05,0.5,1.0,0.004736763617309507,0.17050213535467054,0.12629849628308998,0.19502306756967613,0.07648705697180823,0.037551866208355454,0.01474116724273139,0.04137403893268645,0.0369608081131999,0.07229187512135196,0.02683662001611152,0.04873284403680329,0.08884214790516798,0.13112753579835587,0.05769611575127658,0.05455292841610342,5.933490884043112e-06,0.0684470437264171,0.22768548472750608,0.5383879450208708,0.37687156151460954,0.3160602775566884,0.4356892007111763,0.1855216548422267,0.2650309354888953,0.08448778400926829,0.1436740029689694,0.042072100577940114,0.03029191241611688,0.011503348872412483,0.29331072818371173,0.3232720850285115,0.07435257955655765,0.001582121870907069,0.0736868612191563,0.45,0.3726144588393387,0.04144336507771011
2.7,0.007901492652533983,0.322974854691584,0.59199050081826,0.31409509216238896,0.1881479801953923,0.03853364715534005,0.08516475387909989,0.06776749377046955,0.27433599034162925,0.6650753818795326,0.9881745804248017,0.5352867706113992,0.3147331603428748,0.13764767506938913,0.17382885408585388,0.18187355231205726,0.13070643394836953,0.20753855705349855,0.31054919444966705,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.99997960091272,2.0399087280020822e-05,0.5,1.0,0.004708588051343764,0.16960942759173026,0.1256372039220397,0.19482229092871178,0.0764241907650598,0.037629596039078464,0.014769539218320988,0.041294302520816735,0.03688957691859629,0.0722389964413783,0.02679475819268239,0.04867158271104381,0.08877147483402376,0.13070643394836953,0.0575108309372826,0.05456206569361718,5.705007677954623e-06,0.06776611137544937,0.22575379416915164,0.5352867706113992,0.3747007394279794,0.31624973093992004,0.43566202283177075,0.18622110692626914,0.2660301527518131,0.08504801838653467,0.14509147485561275,0.04258237693954994,0.030659311396475958,0.011560176681981326,0.29349024609011287,0.322974854691584,0.07428421657906432,0.0015802985305067966,0.07361087024723198,0.45,0.37265903333960043,0.04150771141069971
2.71,0.007892471205764412,0.3226824105167096,0.5912963683743708,0.3124503886140616,0.18853522175284354,0.03872620038553116,0.08619438480112908,0.06709326374581326,0.2761479893629478,0.6675661382510778,0.988747350493565,0.5321973305269716,0.3143795763564979,0.13738296744343453,0.17361018229244288,0.18190207633096378,0.13028884761163834,0.20785889141776057,0.3105866474960592,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999804007566964,1.959924330363627e-05,0.5,1.0,0.004680756018506079,0.16872137271423726,0.12497935935277038,0.19461998914751946,0.0763607154726453,0.03770704435056871,0.014798101524978974,0.041214890233030356,0.03681863527484046,0.07218592847130283,0.02675281770235139,0.04861037467393563,0.08870656474805,0.13028884761163834,0.05732709294912087,0.054570622899289135,5.485279831034112e-06,0.06709194876861307,0.2238417399407599,0.5321973305269716,0.3725381313688801,0.3164317083737529,0.4356287002753,0.1869185187103018,0.2670264553004311,0.08560961118373946,0.14651469695521327,0.04309719240056454,0.031029978528406468,0.011617939811102823,0.29367828770756443,0.3226824105167096,0.07421695441884321,0.0015784942411528825,0.0735358143104295,0.45,0.372703976995271,0.041571778283552116
2.72,0.007883546470496475,0.32239478971739444,0.590597705272902,0.31081426581623545,0.1889210524386997,0.03892189425506784,0.08723310542132359,0.06642573953320437,0.27796431413608996,0.6700495669025663,0.9892967529418101,0.5291197032780224,0.3140258160200126,0.13711933889733555,0.1733917025185742,0.1819286880236182,0.1298747992146003,0.2081778406286256,0.310624395184579,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999811692395473,1.8830760452726025e-05,0.5,1.0,0.004653261472544217,0.16783794768007168,0.12432494545352615,0.1944161723730029,0.07629663131842249,0.037784210487739944,0.014826854158074675,0.04113580166920066,0.03674798282448593,0.07213267242970448,0.026710799120235804,0.04854921959153473,0.08864739812196569,0.1298747992146003,0.05714491165442413,0.05457860640708546,5.2739739791043235e-06,0.06642448868601532,0.22194912587743681,0.5291197032780224,0.37038379229461565,0.316606258014467,0.4355892863089047,0.1876138787327186,0.26801982676102654,0.08617254903498348,0.14794357585081414,0.043616552710661796,0.03140391795167649,0.011676645234051394,0.2938748099387678,0.32239478971739444,0.07415080163500072,0.0015767092940992952,0.07346170417507343,0.45,0.3727492742214948,0.04163556812572512
2.73,0.007874719874197925,0.3221120285299317,0.589894560839123,0.3091866809362093,0.189305468989183,0.039120752039297685,0.08828092632324765,0.06576485449774493,0.279784921899952,0.6725256277043441,0.989822944652053,0.5260539639986912,0.3136718840975507,0.1368567880997348,0.17317341345848436,0.18195340869936905,0.1294643106463989,0.20849541694771972,0.3106624245531055,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999819075908669,1.809240913308585e-05,0.5,1.0,0.0046260984913459105,0.16695912952597405,0.12367394516333283,0.1942108506770445,0.0762319385092199,0.0378610937978366,0.014855797126515764,0.041057036429920445,0.03667761921072893,0.07207922954722909,0.026668703024409095,0.04848811713098101,0.0885939559258263,0.1294643106463989,0.05696429668441552,0.054586022609810714,5.070769343680437e-06,0.06576366465309078,0.22007575796043058,0.5260539639986912,0.3682377747990838,0.31677342820188603,0.43554383333080315,0.18830717575721637,0.26901025108173765,0.08673681855744576,0.1493780172355637,0.04414046316162382,0.03178113347636915,0.011736299929597712,0.2940797702159318,0.3221120285299317,0.0740857665618843,0.001574943974839585,0.07338855036308968,0.45,0.37279490946372656,0.04169908338954395
2.74,0.007865992815750011,0.3218341622283147,0.5891869841097431,0.3075675913025177,0.1896884681519122,0.039322797024661724,0.0893378571675328,0.06511054275101379,0.28160976982942076,0.6749942813180504,0.9903260828353,0.5230001845006091,0.31331778533887344,0.13659531372180916,0.17295531381523252,0.18197625972789339,0.12905740326893944,0.20881163274843756,0.31070072266677706,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999826169920443,1.7383007955729113e-05,0.5,1.0,0.004599261274003853,0.16608489536839363,0.12302634148252184,0.19400403405744443,0.0761666372354958,0.03793769363038244,0.014884930452541087,0.04097859411654275,0.036607544077444855,0.07202560106635117,0.026626529995876492,0.04842706696056167,0.08854621962163223,0.12905740326893944,0.056785257438333354,0.05459287791836801,4.8753572619259195e-06,0.06510941093393115,0.21822144429780405,0.5230001845006091,0.3661001291504264,0.31693326744887285,0.43549239288576425,0.18899839876905414,0.26999771252722016,0.0873024063522803,0.15081792594308419,0.0446689285837664,0.03216162858031181,0.011796910879990337,0.29429312649423156,0.3218341622283147,0.07402185731251237,0.0015731985631500024,0.07331636315432953,0.45,0.3728408672001325,0.04176232654968751
2.75,0.007857366665663066,0.3215612251391499,0.588475023834314,0.3059569544058727,0.19007004668564564,0.03952805250532077,0.0904039066847359,0.06446273914399538,0.2834388150386313,0.6774554891832569,0.9908063250059818,0.519958433326688,0.3129635244792382,0.136334914437406,0.17273740230072798,0.18199726253673074,0.12865409792694565,0.20912650051337345,0.31073927661999284,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999832985781518,1.6701421848175357e-05,0.5,1.0,0.004572744137962849,0.1652152224043224,0.12238211747324793,0.19379573243885584,0.07610072767199304,0.03801400933712913,0.01491425417151463,0.0409004743312218,0.03653775706922481,0.07197178824113927,0.02658428061855006,0.048366068749772374,0.08850417115992781,0.12865409792694565,0.05660780308785609,0.05459917876101922,4.687440734472781e-06,0.06446166252459544,0.21638599510505183,0.519958433326688,0.3639709033286816,0.3170858244309125,0.4354350156803069,0.18968753697131197,0.2709821956733028,0.08786929900551618,0.15226320597807858,0.04520195334236795,0.032545406406504926,0.011858485069937603,0.29451483724526617,0.3215612251391499,0.07395908178200448,0.0015714733331326132,0.07324515258886716,0.45,0.3728871319439914,0.04182530010267469
2.76,0.007848842766292097,0.32129325065656983,0.5877587284766295,0.3043547279001049,0.19045020136002422,0.039736541779781906,0.0914790826681979,0.06382137926000793,0.28527201458422624,0.6799092135041075,0.9912638289568877,0.516928775804906,0.31260910623926463,0.13607558892317925,0.17251967763575785,0.18201643860881692,0.128254414958016,0.2094400328317529,0.3107780735384137,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999983953439761,1.604656023901363e-05,0.5,1.0,0.004546541516246597,0.16435008791211408,0.1217412562600002,0.19358595567371517,0.07603420997838928,0.03809004027200485,0.014943768331720585,0.04082267667695377,0.03646825783141204,0.07191779233702446,0.026541955479223216,0.04830512216937625,0.08846779297639176,0.128254414958016,0.05643194258152705,0.05460493158264507,4.506733989654292e-06,0.0638203551464011,0.21456922268566142,0.516928775804906,0.3618501430634342,0.3172311479757742,0.4353717515976255,0.1903745797811501,0.271963685401643,0.08843748308896104,0.15371376054715702,0.04573954133409895,0.032932469760551246,0.011921029485589762,0.2947448614505137,0.32129325065656983,0.07389744765101107,0.0015697685532584196,0.0731749284692719,0.45,0.3729336882460964,0.04188800656635058
2.77,0.007840422432052373,0.32103027125714595,0.5870381462161272,0.3027608696031051,0.1908289289553146,0.039948288147524866,0.09256339196690208,0.06318639940763227,0.2871093254686141,0.6823554172359577,0.9916987527341012,0.513911274102096,0.3122545353248012,0.1358173358587257,0.1723021385500145,0.18203380948001807,0.12785837420268037,0.20975224239686385,0.3108171005809631,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999845826246871,1.541737531285392e-05,0.5,1.0,0.004520647954761567,0.16348946925228977,0.12110374103010768,0.19337471354316932,0.07596708429994388,0.03816578579106292,0.014973472994159407,0.040745200757617714,0.03639904601013849,0.07186361463057205,0.026499555167544687,0.04824422689146085,0.08843706798841891,0.12785837420268037,0.056257684649179365,0.05461014284400542,4.332962063555569e-06,0.06318542523919793,0.21277094141162572,0.513911274102096,0.3597378918714672,0.31736928705325096,0.4353026497122444,0.19105951682606817,0.2729421668943831,0.08900694516110672,0.15516949208986186,0.04628169598345104,0.033322821108084745,0.011984551113521364,0.29498315859478585,0.32103027125714595,0.07383696238914357,0.0015680844864104746,0.07310570036285602,0.45,0.37298052069715576,0.04195044847937277
