Time,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147,kcatp_r8_s124,kM_r8_s124_s23,kcatn_r8_s124,kM_r8_s124_s24,kcatp_r8_s31,kM_r8_s31_s23,kcatn_r8_s31,kM_r8_s31_s24,kI_r8_s22,kI_r8_s29,kI_r8_s33,kcatp_r9,kM_r9_s25,kcatn_r9,kM_r9_s26,kcatp_r11,kM_r11_s29,kcatn_r11,kM_r11_s30,kcatp_r14,kM_r14_s27,kcatn_r14,kM_r14_s28,kass_r15,kdiss_r15,kass_r17_s3,kdiss_r17_s3,kI_re11_s142,kass_r6_s144,kdiss_r6_s144,kass_r7_s144,kdiss_r7_s144,kass_r4_s144,kdiss_r4_s144,Vp_re11,kM_re11_s129,kM_re11_s147,ki_re11_s129,default,c2,r8,r9,r11,r14,r15,r17,r6,r7,r4,re11
7.91,2.5000001008236037,2.4999998991764,3.8565050464060775,1.143494953593928,2.9391787835212364,0.3772857267881494,2.6089959819894113,2.3910040180105914,5.0,5.0,2.6835354896906174,4.825937833307216,0.17406216669278518,5.0,0.6993233128070085,5.0,0.25000000000000017,0.25000000000000017,2.0,0.3083566081832577,0.5,1.8419817354132337,3.1580182645867736,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017710519477923244,0.19176176014047924,0.03190880858325942,0.6256803720736361,0.5559898273391932,0.04282896356369137,0.0,3.714304664401114e-07,0.0,0.11933397670858845
7.92,2.5000000971580616,2.499999902841942,3.854587389162889,1.1454126108371168,2.9329169134594957,0.37798278981575845,2.6086775500924486,2.3913224499075545,5.0,5.0,2.6891002967247495,4.825760725491842,0.1742392745081583,5.0,0.6984671926870519,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30759249884589507,0.5,1.8431739048105744,3.156826095189433,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017711098154608047,0.19177262084992594,0.031772443657500975,0.6266957144238537,0.5569721576738854,0.04277831182017244,0.0,3.5815840100335785e-07,0.0,0.11909701121550445
7.93,2.5000000936298687,2.499999906370135,3.8526696200062576,1.1473303799937482,2.92664488767262,0.3786801846460758,2.6083604876348483,2.3916395123651544,5.0,5.0,2.694674927681308,4.8255836118281294,0.17441638817187116,5.0,0.6976120867091631,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30683025543039344,0.5,1.8443637012150205,3.155636298784987,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017711670534737937,0.19178314395084395,0.03163667012433061,0.6277108151441465,0.5579544246437348,0.04272763267617913,0.0,3.453750559807057e-07,0.0,0.11886039081251816
7.94,2.5000000902374877,2.499999909762516,3.850751740115621,1.1492482598843843,2.92036270704201,0.3793779106581406,2.6080447925728047,2.3919552074271984,5.0,5.0,2.7002593822998526,4.825406492337846,0.17459350766215484,5.0,0.6967579948366807,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30606987675024067,0.5,1.8455511258314146,3.154448874168593,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017712236625689746,0.19179332960065,0.03150148704438174,0.6287256710908311,0.558936627026092,0.0426769136573768,0.0,3.3307578749307697e-07,0.0,0.11862411647554805
7.95,2.5000000869609798,2.499999913039024,3.848833764789121,1.1511662352108845,2.9140703830000683,0.3800759597976509,2.6077304383967026,2.3922695616033,5.0,5.0,2.7058536572022844,4.8252293673033515,0.17477063269664941,5.0,0.695904916594085,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30531134741553634,0.5,1.8467361942874165,3.153263805712591,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01771279654931356,0.19180317903085928,0.03136688300281481,0.6297402714990734,0.5599187489623327,0.04262622033256447,0.0,3.2118797103085945e-07,0.0,0.11838818482973608
7.96,2.500000083794219,2.499999916205785,3.8469156987272406,1.1530843012727647,2.907767919059495,0.3807743295898542,2.607417416961239,2.3925825830387635,5.0,5.0,2.7114577513506544,4.825052236811404,0.17494776318859742,5.0,0.6950528518352687,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30455466269760273,0.5,1.8479189113847585,3.152081088615249,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01771335034160658,0.19181269267189427,0.031232854449734542,0.6307546112799842,0.56090078557976,0.042575559740385405,0.0,3.096898369635624e-07,0.0,0.11815259574997557
7.97,2.500000080737205,2.4999999192627986,3.8449975419299802,1.1550024580700253,2.90145531522029,0.3814730200347503,2.607105728266414,2.392894271733589,5.0,5.0,2.717071664744963,4.824875100862002,0.1751248991379989,5.0,0.6942018005602314,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30379982259643984,0.5,1.8490992771234398,3.1509007228765675,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017713898000481468,0.19182187059760056,0.031099401323458613,0.6317686878453562,0.5618827368783734,0.042524912969010564,0.0,2.985822079457955e-07,0.0,0.1179173505567814
7.98,2.5000000777899376,2.499999922210066,3.8430792943973393,1.1569207056026665,2.8951325714824545,0.38217203113233955,2.606795372312227,2.393204627687776,5.0,5.0,2.7226953973852095,4.824697959455147,0.17530204054485385,5.0,0.6933517627689736,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30304682711204756,0.5,1.850277291503461,3.1497227084965465,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017714439523862976,0.19183071288179987,0.030966523562573407,0.6327824985783542,0.5628646028581736,0.04247426112910846,0.0,2.8786590353341843e-07,0.0,0.11768245057103771
7.99,2.5000000749524176,2.499999925047586,3.8411609561293183,1.1588390438706875,2.8887996878459874,0.38287136288262164,2.606486349098678,2.393513650901325,5.0,5.0,2.7283289492713942,4.824520812590839,0.17547918740916224,5.0,0.6925027384614948,5.0,0.25000000000000017,0.25000000000000017,2.0,0.3022956762444261,0.5,1.851452954524822,3.148547045475185,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01771497490968804,0.1918392195982902,0.03083422110593317,0.6337960408331184,0.56384638351916,0.04242358535383628,0.0,2.7754174347239224e-07,0.0,0.1174478971139822
8.0,2.5000000722246227,2.4999999277753813,3.839242527146372,1.1607574728536338,2.88245666432801,0.38357101527441867,2.6061786585910904,2.3938213414089122,5.0,5.0,2.7339723203975748,4.824343660269447,0.17565633973055397,5.0,0.6916547276368008,5.0,0.25000000000000017,0.25000000000000017,2.0,0.301546369972943,0.5,1.8526262662086523,3.147373733791355,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01771550415606811,0.19184739082241892,0.030702493877814742,0.6348093119233787,0.5648280788394169,0.042372866910402596,0.0,2.6761045885727905e-07,0.0,0.11721369150083871
8.01,2.5000000695943543,2.4999999304056493,3.8373240191187414,1.1626759808812643,2.876103510696487,0.38427098193023107,2.605872281005499,2.3941277189945036,5.0,5.0,2.7396255073732854,4.824166502702147,0.17583349729785264,5.0,0.690807729727446,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30079889652622915,0.5,1.8537972386100434,3.146202761389964,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017716027353597525,0.19185522752670373,0.030571333348224445,0.6358223028795974,0.565809676314839,0.04232215062364181,0.0,2.580276369861586e-07,0.0,0.11697983142611935
8.02,2.500000067051314,2.4999999329486897,3.835405441900385,1.1645945580996204,2.8697402351991586,0.38497125746511324,2.6055671996369885,2.3944328003630146,5.0,5.0,2.7452885073357316,4.823989340067253,0.17601065993274803,5.0,0.6899617442542986,5.0,0.25000000000000017,0.25000000000000017,2.0,0.30005324596493643,0.5,1.85496588190791,3.1450341180920973,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01771654457850487,0.19186273054801944,0.030440732306695795,0.6368350056805331,0.5667911653873823,0.04227147144879373,0.0,2.487557924102327e-07,0.0,0.116746315135431
8.03,2.5000000645954996,2.499999935404504,3.8334867954913037,1.166513204508702,2.863366837836025,0.38567184187906517,2.6052634144855573,2.3947365855144453,5.0,5.0,2.7509613202849135,4.82381217236476,0.17618782763524016,5.0,0.6891167712173587,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2993094182890648,0.5,1.8561321961022517,3.143867803897756,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017717055828831197,0.1918698999661997,0.030310690694783145,0.6378474175653576,0.5677725460570467,0.042220810628370575,0.0,2.397955665264769e-07,0.0,0.11651314393148424
8.04,2.5000000622269125,2.499999937773091,3.8315680798914964,1.1684319201085094,2.856983318607086,0.38637273517208687,2.6049609255512074,2.3950390744487953,5.0,5.0,2.756643946220831,4.823634999594671,0.17636500040532901,5.0,0.688272810616626,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2985674134986144,0.5,1.8572961811930682,3.142703818806939,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017717561102629058,0.19187673586104936,0.030181208454295005,0.6388595357421978,0.5687538183238323,0.04217014942733022,0.0,2.3114760735230004e-07,0.0,0.11628031911730041
8.05,2.5000000599455525,2.499999940054451,3.8296492951009635,1.1703507048990425,2.8505896775123407,0.38707393734417844,2.6046597328339374,2.3953402671660653,5.0,5.0,2.7623363851434846,4.8234578217569855,0.17654217824301463,5.0,0.6874298624521007,5.0,0.25000000000000017,0.25000000000000017,2.0,0.29782723159358493,0.5,1.8584578371803604,3.1415421628196474,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017718060397962598,0.19188323831234488,0.030052285527292184,0.6398713573876972,0.5697349821877391,0.04211946913308173,0.0,2.2281255717417378e-07,0.0,0.11604784199619624
8.06,2.500000057751419,2.499999942248585,3.827730441119705,1.1722695588803007,2.8441859145517907,0.3877754483953397,2.6043598363337486,2.3956401636662545,5.0,5.0,2.768038637052874,4.8232806388517036,0.17671936114829695,5.0,0.686587926723783,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2970888725739767,0.5,1.8596171640641275,3.1403828359358803,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017718553712907467,0.1918894073998339,0.029923921856089605,0.6408828796465704,0.5707160376487667,0.042068751055481246,0.0,2.1479105336313016e-07,0.0,0.11581571387176832
8.07,2.5000000556426034,2.4999999443574,3.82581152020882,1.1741884797911855,2.8377720318331816,0.3884772670377914,2.6040612322995482,2.395938767700455,5.0,5.0,2.7737507011290305,4.823103450918949,0.17689654908105154,5.0,0.685747003477113,5.0,0.25000000000000017,0.25000000000000017,2.0,0.296352334053309,0.5,1.86077416420813,3.139225835791877,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017719041063128434,0.19189524337951394,0.029796115777770592,0.641894098420146,0.5716969821920346,0.04201799023791919,0.0,2.07076631112299e-07,0.0,0.11558393530885189
8.08,2.500000053605272,2.4999999463947313,3.823892548748622,1.176107451251384,2.8313480446258796,0.3891793839423407,2.6037638935569096,2.396236106443093,5.0,5.0,2.7794725714317834,4.8229262582493995,0.17707374175060073,5.0,0.6849070930412795,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2956175987429519,0.5,1.861928854736404,3.1380711452636034,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017719522574081995,0.1919007476102929,0.02966885560493755,0.6429050020169363,0.5726777975987294,0.04196726736095585,0.0,1.9961839961399862e-07,0.0,0.11535250225035945
8.09,2.500000051636673,2.4999999483633304,3.8219735299988273,1.1780264700011787,2.824913955968521,0.3898817972524582,2.6034678146980648,2.396532185301938,5.0,5.0,2.785204246779025,4.822749060900901,0.177250939099099,5.0,0.6840681954817917,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2948846632024313,0.5,1.8630812390566684,3.136918760943339,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017719998269269854,0.19190592043185187,0.029542138967618516,0.6439155857427732,0.5736584802432685,0.04191658356072214,0.0,1.9240662740272185e-07,0.0,0.11512141491529193
8.1,2.5000000497368062,2.4999999502631978,3.820054463959436,1.1799455360405693,2.818469765861105,0.3905845069681439,2.6031729957230136,2.396827004276989,5.0,5.0,2.790945727170755,4.822571858873454,0.1774281411265464,5.0,0.6832303107986495,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2941535274317471,0.5,1.8642313171689238,3.135768682831084,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017720468146866664,0.19191076193001386,0.029415965810709703,0.6449258466159083,0.5746390301256519,0.041865920228798814,0.0,1.8544181612555823e-07,0.0,0.11489067458728215
8.11,2.5000000479056705,2.499999952094333,3.818135350630449,1.1818646493695566,2.812015474303632,0.39128751308939785,2.6028794366317567,2.397120563368246,5.0,5.0,2.7966970126069737,4.822394652167058,0.17760534783294288,5.0,0.6823934389918529,5.0,0.25000000000000017,0.25000000000000017,2.0,0.29342419143089943,0.5,1.8653790890731696,3.1346209109268375,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017720932205058007,0.19191527219056814,0.02929033607934648,0.6459357816203997,0.5756194472458797,0.0418152587792342,0.0,1.787244655254314e-07,0.0,0.1146602825502043
8.12,2.500000046143267,2.499999953856737,3.8162161900118656,1.18378380998814,2.8055510812961026,0.39199081561622007,2.602587137424293,2.39741286257571,5.0,5.0,2.802458103087681,4.822217440781712,0.17778255921828845,5.0,0.6815575800614021,5.0,0.25000000000000017,0.25000000000000017,2.0,0.29269665519988824,0.5,1.8665245547694065,3.133475445230601,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017721390442040408,0.1919194512992707,0.029165249718902702,0.6469453877056187,0.5765997316039517,0.0417645806485456,0.0,1.7225507427001272e-07,0.0,0.11443024008815873
8.13,2.5000000444495956,2.4999999555504084,3.8142969821036856,1.1857030178963197,2.799076586838515,0.39269441454861065,2.6022960981006236,2.3977039018993795,5.0,5.0,2.8082289986128783,4.8220402247174174,0.17795977528258317,5.0,0.6807227340072967,5.0,0.25000000000000017,0.25000000000000017,2.0,0.29197091873871345,0.5,1.867667714257634,3.132332285742373,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017721842856021384,0.19192329934184385,0.029040706674992173,0.6479546617857506,0.5775798831998683,0.041713867295715135,0.0,1.6603414161309192e-07,0.0,0.11420054848545619
8.14,2.5000000428191895,2.499999957180814,3.8123777350476233,1.187622264952382,2.792591999353193,0.3933983050485465,2.602006305448007,2.397993694551996,5.0,5.0,2.8140096955982647,4.8218630041158,0.17813699588420112,5.0,0.6798889008538328,5.0,0.25000000000000017,0.25000000000000017,2.0,0.29124697343005895,0.5,1.8688085761430204,3.131191423856987,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01772228950718744,0.19192681704715928,0.02891670123968503,0.6489635963903008,0.5785598926228215,0.04166314901061702,0.0,1.6004173058533386e-07,0.0,0.11397120633924673
8.15,2.500000041243046,2.499999958756958,3.8104584622555584,1.189541537744447,2.786097332714261,0.3941024791463311,2.6017177377010396,2.3982822622989635,5.0,5.0,2.819800188139412,4.821685779210159,0.17831422078984147,5.0,0.6790560806410327,5.0,0.25000000000000017,0.25000000000000017,2.0,0.29052480507858114,0.5,1.869947154600898,3.1300528453991094,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017722730495877168,0.19193000556393483,0.028793224046441888,0.6499721812010876,0.5795397443703458,0.041612487698813316,0.0,1.5424462505978878e-07,0.0,0.11374221049528845
8.16,2.500000039721032,2.4999999602789718,3.8085391639250203,1.191460836074985,2.7795925871260576,0.39480693672458733,2.60143039453916,2.3985696054608425,5.0,5.0,2.825600476149359,4.821508550003932,0.1784914499960682,5.0,0.678224273369486,5.0,0.25000000000000017,0.25000000000000017,2.0,0.28980441347521174,0.5,1.8710834498400408,3.1289165501599667,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01772316582188381,0.1919328649994884,0.02867027490590827,0.6509804129244519,0.5805194382141221,0.04156186606967427,0.0,1.4864272376466502e-07,0.0,0.113513562152569
8.17,2.5000000382531473,2.4999999617468567,3.8066198400560096,1.1933801599439955,2.7730777625885823,0.3955116777833151,2.60114427596237,2.3988557240376327,5.0,5.0,2.831410559628107,4.821331316497119,0.1786686835028813,5.0,0.6773934790391927,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2890857986199509,0.5,1.8722174618604484,3.1277825381395594,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017723595483507642,0.19193539544551333,0.028547853766129318,0.6519882883350757,0.5814989741541503,0.04151126567087493,0.0,1.4323641327097763e-07,0.0,0.11328526257540172
8.18,2.500000036839392,2.4999999631606116,3.8047004906485262,1.195299509351479,2.7665528591018353,0.39621670232251444,2.6008593819706682,2.3991406180293344,5.0,5.0,2.837230438575655,4.82115407868972,0.1788459213102807,5.0,0.6765636976501527,5.0,0.25000000000000017,0.25000000000000017,2.0,0.2883689605127984,0.5,1.873349190662121,3.1266508093378866,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01772401947905937,0.19193759699366458,0.028425960575375584,0.652995804169908,0.5824783521904304,0.04146066807256127,0.0,1.3802608365021675e-07,0.0,0.11305731302827401
