Time,CaI,IP3,g,mwaf195932_a72c_4552_8cf2_b349b15d39c4,mw0ebc76ad_49d7_4845_8f88_04d443fbe7f3,mw7cb2644a_384a_4bbb_93fd_fd686e01d7cb,mwd6b792d8_c983_42c1_b3bc_2494d6a3363e,mw013a7c64_a9ec_483c_b3b8_ed658337ee95,CaS,A,B,D,E,F,k2,L,R,mw92b257b7_00af_4fd6_a11b_8e4655a4ba65,mw0ad64e84_bb75_4be4_a9c3_2d4741b0f45f,mwfe8e89cf_3c67_4dd5_939e_b4cfee2e0778,mw004dcb62_da5f_41c7_a7bd_033574894f48,mw78dd80b8_e003_4c62_81d1_547d001767af,mw3a93c3a6_623a_44fe_84e9_a47823defd1f,mwd21d3f76_d133_4053_8e44_02a538657e0a,mwf998b218_be11_4aa4_81ae_41141861fb42,mwfbff577a_4e9c_40fe_8777_eb0ceade28c9,mwd8bf5d8f_ad00_4119_bde1_91015ef2cd7c,mwe3841c25_6042_49c2_9feb_90cbf6751167,mw219cf65d_18cc_4f7e_ab5a_5b87cda6fc43,mwa3072851_e3e4_4767_ac41_49fa7c0de7a7,mwd3b36919_202a_4fed_a3c8_1a3a60594404,cytosol,outside,mitochondria,ER_store,kPLC,JPump,JChannel,kPhosphatase,inhibition_parameter1,inhibition_parameter2,mwbdcd6a40_1ae7_4c86_a99f_1fba0b8beaf7,mw530793e3_76b2_4483_be11_e94364306712,mw5658298a_d96a_4b97_9a4f_6f06dad35824,mw700bd02b_9fc4_47e7_864a_967c03874dd6,mw06f8fde4_d97b_4d5f_b71e_d93aa53e9932,mw8021d532_dd9b_4e34_a865_c2bb1689b0b5,mw1f122e51_99cb_4a32_a12e_4c2921920a17,mw89d547e1_8d48_4cd2_ba3d_e4390294089d,mwa61047ec_49c1_47b2_b78e_4d84a33d432a,ERtoMito,mw1c50c3d1_dab9_423a_8373_6a4c75479b54
4.62,1.1253402714401073,0.36817817162321337,0.6906096683279699,0.01300019676890266,0.26600187600357017,0.019999959940768253,1000.0,0.05586489579510306,0.8588830536212978,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1253402714401073,0.2597210674628474,0.6307938357587073,0.7363563432464267,0.9528261284801925,0.012430974029903457,0.016122600931290042,0.01260214750217266,1.0399716296883846e-07,1.300019676890266e-08,6.876675390352221e-06,1.2342240371897278e-08,1.999995994076825e-08,2.6600187600357014e-07,0.027756938785548677,0.01950908770387754,0.004240870278523732
4.63,1.128755750002221,0.37204648971881854,0.6998911936932279,0.01300019767887249,0.2660019427268979,0.0199999598647259,1000.0,0.05629229222646021,0.8550759977825523,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.128755750002221,0.25975819420834323,0.6117554829934969,0.7440929794376371,0.9285386757968148,0.012598041486478102,0.016246681004786715,0.012604480423636431,1.0399719715043168e-07,1.300019767887249e-08,6.999367714354536e-06,1.2448534964249099e-08,1.9999959864725898e-08,2.660019427268979e-07,0.027781966590156637,0.01892027266990197,0.004245764502618258
4.64,1.1319841796199734,0.3758710937574741,0.7089293399939804,0.013000198588842642,0.266002010658732,0.019999959789726136,1000.0,0.05671407772063938,0.8514627800495131,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1319841796199734,0.25979299410117274,0.5932625641087722,0.7517421875149481,0.9044911816244936,0.012760728119891648,0.016362697857117837,0.012606667035980889,1.039972289880679e-07,1.3000198588842642e-08,7.1183665475849264e-06,1.2550747863534883e-08,1.9999959789726136e-08,2.6600201065873203e-07,0.02780531876349916,0.018348326725013575,0.004250532995309152
4.65,1.1350309653752462,0.37965102242632326,0.7177267656309381,0.013000199498813092,0.26600207976146834,0.019999959715727964,1000.0,0.05713040575256161,0.848037764048723,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1350309653752462,0.25982557786072474,0.5753070556424682,0.7593020448526465,0.8807184875977465,0.012919081781356884,0.016471076763088937,0.012608714274899999,1.0399725862082615e-07,1.3000199498813091e-08,7.23352200540385e-06,1.2648853737715327e-08,1.9999959715727962e-08,2.660020797614683e-07,0.02782708899779174,0.017793001720901078,0.004255181025058946
4.66,1.1379014048295002,0.3833853879405078,0.7262864226987614,0.013000200408783818,0.26600214999599336,0.019999959642690225,1000.0,0.05754142712896491,0.8447954283250548,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1379014048295002,0.2598560494347852,0.5578801862663421,0.7667707758810156,0.8572514939161336,0.013073155608577705,0.01657222474991495,0.012610628654233355,1.039972861769337e-07,1.3000200408783818e-08,7.3446989564934596e-06,1.2742836412618729e-08,1.9999959642690223e-08,2.6600214999599337e-07,0.02784736418501879,0.017254026379371405,0.0042597135991140804
4.67,1.140600682539083,0.38707337343541215,0.7346115171215702,0.013000201318754801,0.26600222132186013,0.019999959570571685,1000.0,0.05794728977369939,0.8417303717222901,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.140600682539083,0.2598845064493204,0.5409725676400547,0.7741467468708243,0.8341174506172706,0.013223007308188263,0.01666652978744236,0.012612416293785558,1.0399731177471176e-07,1.30002013187548e-08,7.451776985038583e-06,1.2832688425305145e-08,1.9999959570571684e-08,2.660022213218601e-07,0.0278662249546982,0.016731110339383137,0.004264135476683079
4.68,1.1431339107445526,0.3907142282023419,0.7427055480784912,0.013000202228726021,0.2660022936975437,0.019999959499331022,1000.0,0.0583481401491687,0.8388372702083687,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1431339107445526,0.2599110410957856,0.5245741293644924,0.7814284564046838,0.8113400436329441,0.01336869986541284,0.01675436179962968,0.012614082974737388,1.0399733552384959e-07,1.3000202228726021e-08,7.554651964962145e-06,1.291841197852897e-08,1.9999959499331022e-08,2.660022936975437e-07,0.027883746476155342,0.016223942145293577,0.0042684511986591615
4.69,1.1455061153524062,0.3943072657092226,0.7505722584059847,0.013000203138697462,0.26600236708058694,0.019999959428926965,1000.0,0.05874412273541336,0.8361108913385719,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1455061153524062,0.259935740395302,0.5086742679056632,0.7886145314184452,0.7889396880662183,0.013510300651307724,0.016836072138586903,0.012615634155895682,1.0399735752605615e-07,1.300020313869746e-08,7.653235582402398e-06,1.3000018209459836e-08,1.9999959428926963e-08,2.660023670805869e-07,0.027899998822157417,0.015732193852752468,0.004272665094695541
4.7,1.1477221897268148,0.3978518631572755,0.7582155304200622,0.013000204048669105,0.2660024414276889,0.019999959359318455,1000.0,0.05913537836801956,0.833546142584251,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1477221897268148,0.2599586861016728,0.4932621186950622,0.795703726314551,0.7669339623689292,0.013647879547561118,0.016911992327038668,0.012617074967249047,1.0399737787534672e-07,1.3000204048669105e-08,7.747453442514289e-06,1.307752537222106e-08,1.9999959359318454e-08,2.660024414276889e-07,0.02791504707770335,0.015255529444177183,0.004276781277830847
4.71,1.1497869150066526,0.4013474581914183,0.7656394002794757,0.013000204958640934,0.2660025166948807,0.019999959290464657,1000.0,0.0595220449308377,0.8311380497988407,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1497869150066526,0.2599799552681931,0.4783265402106734,0.8026949163828366,0.7453377357531876,0.013781509205030563,0.016982435111779607,0.012618410245338005,1.0399739665888345e-07,1.3000204958640933e-08,7.837245541702195e-06,1.3150959053215373e-08,1.9999959290464655e-08,2.660025166948807e-07,0.02792895187115522,0.014793604336412578,0.004280803663791229
4.72,1.151704990060188,0.4047935458536815,0.7728481009959763,0.013000205868612932,0.26600259283765143,0.019999959222324948,1000.0,0.05990425838266996,0.8288817258131032,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.151704990060188,0.2599996208744178,0.46385603344184767,0.809587091707363,0.7241631997393274,0.013911265817927574,0.017047695885087737,0.012619644572441552,1.0399741395782543e-07,1.3000205868612931e-08,7.92256710516333e-06,1.3220352709202176e-08,1.9999959222324947e-08,2.6600259283765143e-07,0.027941769925633093,0.014346062889954051,0.004284735992387045
4.73,1.153480985331819,0.4081896771755224,0.779845941512179,0.01300020677858509,0.266002669811129,0.01999995915485911,1000.0,0.06028215110766128,0.8267724183385412,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.153480985331819,0.26001775164483965,0.4498390324205844,0.8163793543510448,0.703420341285952,0.014037226947219221,0.017108051889359623,0.012620782264915274,1.0399742984742984e-07,1.300020677858509e-08,8.003386381148855e-06,1.3285745769762695e-08,1.9999959154859107e-08,2.66002669811129e-07,0.027953554066140314,0.013912547394451065,0.004288581820391242
4.74,1.15511934334015,0.41153545680174775,0.786637286807648,0.01300020768855739,0.2660027475702231,0.019999959088027423,1000.0,0.06065585190622812,0.8248055092669715,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.15511934334015,0.26003441232669816,0.4362639585049704,0.8230709136034955,0.6831171386329001,0.014159471162537662,0.017163762949588608,0.012621827390459778,1.0399744439753384e-07,1.300020768855739e-08,8.079684117705424e-06,1.3347183179272105e-08,1.9999959088027423e-08,2.6600274757022304e-07,0.027964353516911934,0.013492699747576404,0.004292344531258952
4.75,1.156624411197775,0.4148305410901343,0.7932266244849587,0.01300020859852982,0.26600282606962644,0.019999959021790525,1000.0,0.06102548711419558,0.8229764808953057,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.156624411197775,0.26004966426573856,0.4231190816083592,0.8296610821802686,0.6632594986951262,0.014278079240729257,0.017215073168049797,0.012622783804183173,1.0399745767327003e-07,1.300020859852982e-08,8.151454291939454e-06,1.340471597762922e-08,1.9999959021790525e-08,2.6600282606962643e-07,0.027974214380146037,0.01308615716314513,0.0042960273553687926
4.76,1.1580004192330182,0.4180746355734047,0.799618488244546,0.013000209508502369,0.2660029052640391,0.019999958956109603,1000.0,0.06139117982327116,0.8212809378619459,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1580004192330182,0.26006356541300085,0.41039269593196953,0.8361492711468094,0.6438515962224268,0.014393132788401826,0.017262211048512076,0.012623655148847114,1.0399746973525776e-07,1.3000209508502369e-08,8.218702655038414e-06,1.3458400152509444e-08,1.9999958956109602e-08,2.6600290526403905e-07,0.027983179732767857,0.012692557606143387,0.004299633370343858
4.77,1.1592514709628698,0.4212674925556765,0.8058174115022071,0.013000210418475022,0.2660029851083446,0.0199999588909465,1000.0,0.06175304950138677,0.8197146173500812,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1592514709628698,0.26007617043075576,0.3980732253905028,0.842534985111353,0.6248961241390748,0.014504713407039727,0.0173053899868127,0.012624444861374661,1.0399748063986315e-07,1.3000210418475021e-08,8.281445648060801e-06,1.350829583655333e-08,1.9999958890946497e-08,2.6600298510834457e-07,0.02799128977963407,0.01231154305331452,0.0043031655051952375
4.78,1.1603815523392014,0.42440890896998773,0.8118279326781818,0.01300021132844777,0.2660030655577043,0.01999995882626372,1000.0,0.06211121229204138,0.8182733793775235,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1603815523392014,0.26008753097443926,0.3861492132133216,0.8488178179399755,0.6063943877192913,0.01461290278820727,0.017344809312873164,0.01262515619046189,1.0399749043959483e-07,1.3000211328447769e-08,8.339710070349115e-06,1.3554467134869665e-08,1.999995882626372e-08,2.660030655577043e-07,0.027998582112495556,0.01194275917154603,0.004306626550701903
4.79,1.1613945350521764,0.42749872468404515,0.8176545929173705,0.0130002122384206,0.26600314656760127,0.01999995876202443,1000.0,0.062465781104855525,0.8169532033537918,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1613945350521764,0.2600976958973449,0.37460932856846646,0.8549974493680903,0.588346410639477,0.014717782672512668,0.01738065513592995,0.012625792209343949,1.0399749918341506e-07,1.30002122384206e-08,8.393532488467027e-06,1.3596981766511206e-08,1.999995876202443e-08,2.660031465676013e-07,0.028005091910830858,0.011585855522736076,0.0043100191671479856
4.8,1.1622941821535522,0.4305368220203132,0.8233019586729889,0.013000213148393502,0.2660032280937078,0.01999995869819239,1000.0,0.0628168657892165,0.8157501825254867,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1622941821535522,0.26010671146283443,0.3634423210533541,0.8610736440406264,0.5707509557305532,0.0148194352561138,0.017413101221986582,0.01262635582905871,1.0399750691704304e-07,1.3000213148393501e-08,8.44295872013536e-06,1.3635910784517457e-08,1.999995869819239e-08,2.6600322809370777e-07,0.028010852140557388,0.011240484156289303,0.004313345892355003
4.81,1.1630841531439422,0.43352312124082115,0.8287745795021837,0.013000214058366473,0.2660033100923139,0.01999995863473209,1000.0,0.063164573284275,0.8146605180022872,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1630841531439422,0.26011462153761805,0.35263710314678404,0.8670462424816423,0.5536057479072894,0.014917942431039305,0.01744230985153788,0.01262684981049563,1.0399751368322785e-07,1.3000214058366472e-08,8.488043332350509e-06,1.3671328323117833e-08,1.999995863473209e-08,2.660033100923139e-07,0.028015893733790088,0.010906302159178887,0.004316609148997165
4.82,1.1637680124203627,0.4364575791587104,0.8340770033845057,0.013000214968339493,0.26600339252031124,0.019999958571608755,1000.0,0.06350900789091633,0.8136805100547316,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1637680124203627,0.2601214678051195,0.3421827158532871,0.8729151583174208,0.5369075080044577,0.015013386060921102,0.01746843271626425,0.012627276777747271,1.0399751952202781e-07,1.3000214968339493e-08,8.528849254644263e-06,1.3703311447790627e-08,1.9999958571608753e-08,2.660033925203112e-07,0.0280202457761106,0.010582970593400633,0.004319811252599171
4.83,1.164349238232536,0.43934018717383877,0.8392137840810144,0.01300021587831256,0.26600347533525726,0.019999958508788294,1000.0,0.06385027156126254,0.8128065487410066,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.164349238232536,0.2601272899722051,0.33206830924200076,0.8786803743476775,0.5206520064201103,0.015105848113458258,0.017491611796814435,0.012627639231047415,1.0399752447107341e-07,1.300021587831256e-08,8.565447428592816e-06,1.3731940043430264e-08,1.9999958508788293e-08,2.6600347533525726e-07,0.028023935684369318,0.010270153894082498,0.004322954419219401
4.84,1.1648311562428122,0.4421709724087006,0.8441893340393637,0.013000216788285663,0.26600355849542606,0.01999995844623759,1000.0,0.06418846156707905,0.8120351830400575,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1648311562428122,0.2601321252221271,0.32228346536950936,0.8843419448174012,0.5048345655285521,0.015195408012708545,0.017511978135703963,0.012627939512245301,1.039975285651723e-07,1.3000216788285662e-08,8.597913155511698e-06,1.3757294142280915e-08,1.999995844623759e-08,2.6600355849542604e-07,0.028026988895987832,0.00996752985678895,0.004326040748873173
4.85,1.1652169721928667,0.44494999480697345,0.8490079801488957,0.013000217698258792,0.2660036419598793,0.019999958383924397,1000.0,0.06452367161501192,0.8113630867790241,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1652169721928667,0.2601360086386449,0.31281806736574846,0.8898999896139469,0.4894499680671338,0.01528214364268012,0.01752965333014202,0.012628179831448023,1.0399753183674458e-07,1.3000217698258792e-08,8.62632674487312e-06,1.3779454623625547e-08,1.9999958383924397e-08,2.660036419598793e-07,0.028029429178963935,0.009674785588631395,0.004329072240853897
4.86,1.1655098212479231,0.44767734361322215,0.8536740543005948,0.013000218608231941,0.2660037256885342,0.019999958321817186,1000.0,0.06485599354244205,0.8107870072006674,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1655098212479231,0.2601389737824977,0.3036620930121869,0.8953546872264443,0.47449225285315755,0.015366132977410706,0.017544751417298284,0.01262836230326649,1.0399753431637969e-07,1.300021860823194e-08,8.650774963222053e-06,1.3798504524069365e-08,1.9999958321817185e-08,2.6600372568853417e-07,0.02803127903487673,0.009391611124088253,0.00433205081338409
4.87,1.1657127464319725,0.4503531368661691,0.8581918401928342,0.013000219518205104,0.26600380964220693,0.019999958259885247,1000.0,0.06518551654841583,0.8103037873874804,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1657127464319725,0.26014105256035247,0.2948057279549255,0.9007062737323382,0.45995492741265626,0.015447453123471015,0.017557378773379064,0.012628488938509638,1.0399753603277791e-07,1.3000219518205103e-08,8.671349395950146e-06,1.3814527945567398e-08,1.9999958259885246e-08,2.660038096422069e-07,0.028032559644194523,0.009117702926440993,0.0043349783004044086
4.88,1.1658286973422318,0.4529775198946178,0.8625655603153733,0.01300022042817827,0.2660038937826517,0.019999958198098706,1000.0,0.06551232712629541,0.8099103675517123,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1658286973422318,0.26014227528726475,0.2862393885172789,0.9059550397892356,0.44583106047616816,0.01552618008567672,0.017567634544097144,0.012628561648070859,1.0399753701285279e-07,1.300022042817827e-08,8.688145707146337e-06,1.3827609666935077e-08,1.9999958198098706e-08,2.660038937826517e-07,0.02803329093316864,0.008852764593317904,0.004337856454663697
4.89,1.1658605037857392,0.4555506640513995,0.8667993050946636,0.013000221338151433,0.2660039780725758,0.01999995813642862,1000.0,0.06583650810932613,0.8096038123632673,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1658605037857392,0.2601426704960202,0.27795387027324553,0.911101328102799,0.4321135458485346,0.015602387491703944,0.01757561036790267,0.012628582230878952,1.0399753728161154e-07,1.3000221338151433e-08,8.70126180403762e-06,1.3837833908468129e-08,1.999995813642862e-08,2.660039780725758e-07,0.02803349147584005,0.00859651145174986,0.004340686942917785
4.9,1.1658109161673071,0.4580727650069911,0.8708971183094834,0.013000222248124587,0.26600406247569336,0.019999958074846863,1000.0,0.06615814007868352,0.8093812689955457,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1658109161673071,0.2601422653967154,0.2699401556342933,0.9161455300139822,0.4187948922941573,0.0156761481295707,0.017581391873027014,0.01262855240280334,1.0399753686258908e-07,1.3000222248124587e-08,8.710798986790374e-06,1.3845285404389671e-08,1.9999958074846862e-08,2.660040624756933e-07,0.028033178810486933,0.008348664607246184,0.0043434713617173165
4.91,1.165682600287424,0.4605440414326853,0.8748629768416608,0.013000223158097722,0.26600414695674196,0.019999958013326123,1000.0,0.06647730115857212,0.8092399725010799,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.165682600287424,0.2601410858821446,0.2621894524465567,0.9210880828653706,0.4058673268153775,0.015747533583149894,0.01758505890730138,0.012628473796960136,1.0399753577788782e-07,1.3000223158097722e-08,8.71686111153061e-06,1.3850048931328866e-08,1.999995801332612e-08,2.6600414695674196e-07,0.02803236946262343,0.008108952137522375,0.0043462112385957855
4.92,1.1654781381826975,0.4629647336915538,0.8787007851451827,0.013000224068070837,0.2660042314814951,0.019999957951839946,1000.0,0.06679406702550367,0.809177244921577,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1654781381826975,0.2601391565876629,0.25469320043111104,0.9259294673831076,0.39332285086276897,0.015816614132613288,0.01758668590508112,0.012628347967452599,1.0399753404826056e-07,1.3000224068070836e-08,8.71955404562465e-06,1.3852209059200515e-08,1.9999957951839944e-08,2.660042314814951e-07,0.028031079001029757,0.007877109291683846,0.0043489080349997
4.93,1.1652000243449585,0.46533510212271484,0.8824143548947968,0.013000224978043921,0.2660043160168069,0.019999957890362713,1000.0,0.06710851075882887,0.8091904990957658,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1652000243449585,0.2601365009009396,0.24744310916059556,0.9306702042454297,0.38115333981200555,0.015883458388106342,0.017586342106657396,0.012628176389956714,1.0399753169314699e-07,1.3000224978043921e-08,8.718984948689498e-06,1.3851849762262269e-08,1.9999957890362712e-08,2.660043160168069e-07,0.028029322059861216,0.007652879664760689,0.004351563147725882
4.94,1.1648506687426934,0.4676554257689357,0.886007405305663,0.013000225888016968,0.26600440053061747,0.019999957828869677,1000.0,0.06742070292836527,0.8092772355076613,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1648506687426934,0.26013314103420726,0.24043115193415932,0.9353108515378714,0.36935057625490236,0.01594813329550193,0.017584091933446906,0.012627960466248,1.0399752873076096e-07,1.3000225888016967e-08,8.7152618815219e-06,1.3849054277090137e-08,1.9999957828869676e-08,2.6600440053061744e-07,0.02802711239923292,0.007436015008272968,0.00435417791225348
4.95,1.1644324070251377,0.46992600157013814,0.8894835852513853,0.013000226797989975,0.2660044849919178,0.01999995776733688,1000.0,0.06773071193235077,0.8094350317859158,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1644324070251377,0.26012909816339563,0.23364951323189848,0.9398520031402763,0.35790621322315,0.016010704534524932,0.017579995530399246,0.012627701532945538,1.039975251782327e-07,1.3000226797989974e-08,8.70849376030309e-06,1.3843905220172776e-08,1.9999957767336878e-08,2.660044849919178e-07,0.028024463007346963,0.007226273605110264,0.004356753607975248
4.96,1.1639474998996682,0.47214714295391336,0.8928464637981869,0.013000227707962934,0.2660045693707616,0.019999957705741162,1000.0,0.06803860395924134,0.8096615432902445,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1639474998996682,0.2601243924572626,0.22709060391924288,0.9442942859078267,0.3468118323821647,0.016071236348367362,0.017574108999656647,0.012627400863327245,1.0399752105165405e-07,1.3000227707962934e-08,8.698789863300517e-06,1.3836484352800013e-08,1.999995770574116e-08,2.660045693707616e-07,0.028021386130763038,0.0070234207397703976,0.004359291460081546
4.97,1.1633981349265416,0.47431917889768394,0.896099528594084,0.013000228617935839,0.2660046536382743,0.01999995764406016,1000.0,0.06834444303686259,0.8099545012271137,3.0,0.266,2.0,5.0,0.018,0.175,0.01,1.0,0.175,0.0346,1.0,0.02,0.13,0.2,0.013,1.0,1e-06,0.03,0.6,0.005,0.03,8.0,1.0,1.0,1.0,1.0,1.1633981349265416,0.26011904312706535,0.22074705988889726,0.9486383577953679,0.336058975851175,0.01612979151469351,0.017566484678485296,0.012627059670440907,1.0399751636613938e-07,1.3000228617935839e-08,8.68625947211292e-06,1.3826872442377928e-08,1.999995764406016e-08,2.660046536382743e-07,0.028017893316684733,0.006827228656357647,0.004361792642057919
