data_set_T,data_set_CLI,data_set_DNK,data_set_H,data_set_KI,data_set_N,data_set_V,data_set__CLE,data_set__CLI,data_set__ECL,data_set__EK,data_set__ENA,data_set__KE,data_set__KI,data_set__MAX_P,data_set__NAE,data_set__NAI
597.0,29.260712,-232.46469,0.2597284,19.378345,0.47718236,-33.890965,113.49854,29.260712,-36.111702,-36.563278,-28.921644,4.9118996,19.378345,6.8000002,51.893566,153.67532
598.0,29.265621,-232.56557,0.25964254,19.342215,0.47723275,-33.887726,113.49567,29.265621,-36.106556,-36.547058,-28.941061,4.9057279,19.342215,6.8000002,51.869606,153.71637
599.0,29.270527,-232.66576,0.25955802,19.306349,0.47728238,-33.884541,113.49281,29.270527,-36.101421,-36.530983,-28.960354,4.8995862,19.306349,6.8000002,51.845802,153.75714
600.0,29.275429,-232.76527,0.25947475,19.270746,0.47733128,-33.881401,113.48995,29.275429,-36.096287,-36.51506,-28.979523,4.8934751,19.270746,6.8000002,51.822159,153.79765
601.0,29.280327,-232.86412,0.25939277,19.235405,0.47737944,-33.878307,113.48709,29.280327,-36.09116,-36.49929,-28.998571,4.8873935,19.235405,6.8000002,51.798668,153.83789
602.0,29.285219,-232.96228,0.25931209,19.200323,0.47742683,-33.875259,113.48424,29.285219,-36.08604,-36.483665,-29.017496,4.8813424,19.200323,6.8000002,51.775333,153.87785
603.0,29.290106,-233.05977,0.25923261,19.165501,0.47747353,-33.872261,113.48138,29.290106,-36.080921,-36.468185,-29.036301,4.8753209,19.165501,6.8000002,51.752151,153.91757
604.0,29.294991,-233.1566,0.25915441,19.130936,0.47751948,-33.869308,113.47853,29.294991,-36.075813,-36.452854,-29.054985,4.8693299,19.130936,6.8000002,51.729122,153.95702
605.0,29.299868,-233.25276,0.25907746,19.096628,0.47756472,-33.866402,113.47569,29.299868,-36.070709,-36.437672,-29.073549,4.8633685,19.096628,6.8000002,51.706245,153.9962
606.0,29.304741,-233.34827,0.25900173,19.062572,0.47760925,-33.863544,113.47284,29.304741,-36.065609,-36.42263,-29.091993,4.8574371,19.062572,6.8000002,51.683517,154.03514
607.0,29.30961,-233.44312,0.25892726,19.02877,0.47765306,-33.860729,113.46999,29.30961,-36.060516,-36.407734,-29.110319,4.8515358,19.02877,6.8000002,51.660942,154.07381
608.0,29.314474,-233.53731,0.25885397,18.995218,0.47769615,-33.85796,113.46716,29.314474,-36.055431,-36.392982,-29.128527,4.8456645,18.995218,6.8000002,51.638515,154.11221
609.0,29.319332,-233.63086,0.25878191,18.961918,0.47773853,-33.855236,113.46432,29.319332,-36.05035,-36.378368,-29.146618,4.8398232,18.961918,6.8000002,51.616241,154.15038
610.0,29.324184,-233.72375,0.25871104,18.928864,0.47778022,-33.852558,113.46149,29.324184,-36.045277,-36.363899,-29.164593,4.8340116,18.928864,6.8000002,51.594112,154.18828
611.0,29.329033,-233.81601,0.25864136,18.896057,0.47782123,-33.849922,113.45866,29.329033,-36.040207,-36.349571,-29.182449,4.8282299,18.896057,6.8000002,51.572128,154.22594
612.0,29.333876,-233.90762,0.25857288,18.863497,0.47786152,-33.847336,113.45583,29.333876,-36.035145,-36.335381,-29.200191,4.8224783,18.863497,6.8000002,51.550293,154.26334
613.0,29.338711,-233.9986,0.25850558,18.831179,0.47790116,-33.844788,113.45301,29.338711,-36.03009,-36.321331,-29.217817,4.8167562,18.831179,6.8000002,51.528603,154.30049
614.0,29.343542,-234.08894,0.25843942,18.799105,0.47794008,-33.842285,113.45019,29.343542,-36.025043,-36.307415,-29.235331,4.8110638,18.799105,6.8000002,51.507057,154.3374
615.0,29.348368,-234.17865,0.25837445,18.767269,0.47797835,-33.839828,113.44737,29.348368,-36.02,-36.29364,-29.252728,4.8054013,18.767269,6.8000002,51.485657,154.37407
616.0,29.353188,-234.26775,0.25831062,18.735674,0.47801593,-33.83741,113.44456,29.353188,-36.014965,-36.279999,-29.270014,4.7997684,18.735674,6.8000002,51.464397,154.41048
617.0,29.358002,-234.3562,0.25824791,18.704317,0.47805288,-33.835037,113.44175,29.358002,-36.009937,-36.266491,-29.287186,4.7941651,18.704317,6.8000002,51.443283,154.44666
618.0,29.36281,-234.44405,0.25818634,18.673197,0.47808912,-33.832706,113.43894,29.36281,-36.004913,-36.25312,-29.304247,4.7885919,18.673197,6.8000002,51.422306,154.48257
619.0,29.367611,-234.53128,0.2581259,18.642311,0.47812474,-33.830418,113.43613,29.367611,-35.999901,-36.23988,-29.321196,4.7830477,18.642311,6.8000002,51.401474,154.51826
620.0,29.372408,-234.61789,0.25806659,18.61166,0.4781597,-33.828175,113.43333,29.372408,-35.994892,-36.226772,-29.338034,4.7775335,18.61166,6.8000002,51.380779,154.55371
621.0,29.377197,-234.70389,0.25800836,18.58124,0.47819403,-33.825966,113.43054,29.377197,-35.989891,-36.213799,-29.354761,4.7720485,18.58124,6.8000002,51.360226,154.58893
622.0,29.381981,-234.78928,0.25795123,18.55105,0.4782277,-33.823803,113.42775,29.381981,-35.984898,-36.200951,-29.37138,4.766593,18.55105,6.8000002,51.339809,154.6239
623.0,29.386759,-234.87407,0.2578952,18.52109,0.47826073,-33.821682,113.42496,29.386759,-35.979912,-36.188236,-29.387888,4.761167,18.52109,6.8000002,51.31953,154.65863
624.0,29.391529,-234.95827,0.25784022,18.491358,0.47829315,-33.819595,113.42217,29.391529,-35.974934,-36.175648,-29.404289,4.7557702,18.491358,6.8000002,51.299385,154.69313
625.0,29.396294,-235.04185,0.25778633,18.461851,0.47832492,-33.817554,113.4194,29.396294,-35.969963,-36.163189,-29.420582,4.7504029,18.461851,6.8000002,51.279381,154.7274
626.0,29.401051,-235.12485,0.25773349,18.43257,0.47835609,-33.815552,113.41662,29.401051,-35.964996,-36.150856,-29.436768,4.7450652,18.43257,6.8000002,51.25951,154.76144
627.0,29.405802,-235.20726,0.2576817,18.403511,0.47838664,-33.813587,113.41384,29.405802,-35.960041,-36.138645,-29.452847,4.7397561,18.403511,6.8000002,51.239773,154.79526
628.0,29.410547,-235.28908,0.25763094,18.374676,0.47841656,-33.811665,113.41107,29.410547,-35.955093,-36.126564,-29.468819,4.7344766,18.374676,6.8000002,51.220169,154.82884
629.0,29.415285,-235.37032,0.2575812,18.346062,0.47844592,-33.809776,113.4083,29.415285,-35.950153,-36.114605,-29.484686,4.7292261,18.346062,6.8000002,51.200695,154.86218
630.0,29.420015,-235.45097,0.25753251,18.317665,0.47847465,-33.80793,113.40554,29.420015,-35.945217,-36.102768,-29.500448,4.7240047,18.317665,6.8000002,51.181358,154.89531
631.0,29.42474,-235.53105,0.25748482,18.289488,0.47850278,-33.806122,113.40279,29.42474,-35.940292,-36.091053,-29.516106,4.7188125,18.289488,6.8000002,51.162151,154.92822
632.0,29.429459,-235.61055,0.25743815,18.261526,0.47853032,-33.804352,113.40003,29.429459,-35.935375,-36.07946,-29.531658,4.7136488,18.261526,6.8000002,51.143074,154.96089
633.0,29.434168,-235.68947,0.25739244,18.23378,0.47855732,-33.802616,113.39729,29.434168,-35.930466,-36.067986,-29.54711,4.7085147,18.23378,6.8000002,51.124126,154.99335
634.0,29.438871,-235.76784,0.2573477,18.206245,0.47858369,-33.800919,113.39454,29.438871,-35.925564,-36.056633,-29.562458,4.7034092,18.206245,6.8000002,51.105305,155.02559
635.0,29.443567,-235.84563,0.25730398,18.178926,0.47860953,-33.799259,113.39179,29.443567,-35.920673,-36.045395,-29.577703,4.6983323,18.178926,6.8000002,51.086617,155.0576
636.0,29.448257,-235.92287,0.25726122,18.151815,0.47863477,-33.797634,113.38905,29.448257,-35.915787,-36.034275,-29.59285,4.6932845,18.151815,6.8000002,51.06805,155.0894
637.0,29.452938,-235.99954,0.25721937,18.124916,0.47865948,-33.796047,113.38632,29.452938,-35.910908,-36.023273,-29.607893,4.6882648,18.124916,6.8000002,51.049614,155.12099
638.0,29.457613,-236.07567,0.25717849,18.098225,0.47868362,-33.794495,113.3836,29.457613,-35.90604,-36.012386,-29.622837,4.6832743,18.098225,6.8000002,51.031303,155.15236
639.0,29.46228,-236.15123,0.25713858,18.071739,0.47870719,-33.79298,113.38087,29.46228,-35.90118,-36.001614,-29.63768,4.6783123,18.071739,6.8000002,51.013115,155.1835
640.0,29.46694,-236.22626,0.25709957,18.04546,0.47873023,-33.791496,113.37815,29.46694,-35.896328,-35.990955,-29.652426,4.6733785,18.04546,6.8000002,50.995056,155.21445
641.0,29.471592,-236.30072,0.25706145,18.019382,0.47875273,-33.790051,113.37543,29.471592,-35.891483,-35.980408,-29.66707,4.6684732,18.019382,6.8000002,50.977116,155.24518
642.0,29.476236,-236.37465,0.25702429,17.993511,0.47877473,-33.788639,113.37273,29.476236,-35.88665,-35.969975,-29.68162,4.6635966,17.993511,6.8000002,50.959301,155.2757
643.0,29.480873,-236.44804,0.25698799,17.967838,0.47879615,-33.787262,113.37002,29.480873,-35.881821,-35.959648,-29.69607,4.6587481,17.967838,6.8000002,50.941608,155.306
644.0,29.485502,-236.52089,0.25695258,17.942368,0.47881708,-33.785915,113.36731,29.485502,-35.877003,-35.949432,-29.710424,4.6539278,17.942368,6.8000002,50.924034,155.33611
645.0,29.490124,-236.59322,0.25691807,17.917095,0.47883746,-33.784603,113.36462,29.490124,-35.872196,-35.939327,-29.724682,4.6491361,17.917095,6.8000002,50.906582,155.366
646.0,29.494738,-236.66501,0.2568844,17.892019,0.47885737,-33.783325,113.36192,29.494738,-35.867393,-35.929329,-29.738844,4.644372,17.892019,6.8000002,50.889252,155.39569
647.0,29.499344,-236.73627,0.25685161,17.86714,0.47887674,-33.782078,113.35923,29.499344,-35.862602,-35.919441,-29.752911,4.639636,17.86714,6.8000002,50.872036,155.42517
648.0,29.503942,-236.80701,0.25681967,17.842455,0.4788956,-33.780865,113.35655,29.503942,-35.857819,-35.909657,-29.766882,4.6349282,17.842455,6.8000002,50.854942,155.45445
649.0,29.508533,-236.87723,0.25678858,17.817965,0.47891399,-33.779682,113.35387,29.508533,-35.853046,-35.899979,-29.78076,4.6302481,17.817965,6.8000002,50.837967,155.48354
650.0,29.513115,-236.94691,0.25675833,17.793665,0.47893187,-33.778534,113.3512,29.513115,-35.848282,-35.890404,-29.794544,4.6255956,17.793665,6.8000002,50.821106,155.51242
651.0,29.517689,-237.0161,0.25672889,17.769558,0.47894928,-33.777416,113.34853,29.517689,-35.843525,-35.880932,-29.808237,4.6209712,17.769558,6.8000002,50.804359,155.54109
652.0,29.522255,-237.08478,0.25670028,17.74564,0.47896621,-33.776325,113.34586,29.522255,-35.838776,-35.871563,-29.821836,4.6163745,17.74564,6.8000002,50.787731,155.56958
653.0,29.526814,-237.15294,0.25667247,17.721909,0.47898266,-33.775269,113.34319,29.526814,-35.834038,-35.862297,-29.835342,4.611805,17.721909,6.8000002,50.771217,155.59787
654.0,29.531364,-237.2206,0.25664547,17.698366,0.4789986,-33.774242,113.34054,29.531364,-35.829308,-35.853134,-29.848759,4.6072631,17.698366,6.8000002,50.754818,155.62596
655.0,29.535906,-237.28775,0.25661924,17.675009,0.47901413,-33.773247,113.33789,29.535906,-35.824589,-35.84407,-29.862083,4.6027484,17.675009,6.8000002,50.738529,155.65387
656.0,29.54044,-237.35442,0.25659379,17.651836,0.47902918,-33.772278,113.33524,29.54044,-35.819878,-35.835102,-29.87532,4.5982614,17.651836,6.8000002,50.722355,155.68156
657.0,29.544964,-237.42056,0.25656912,17.628845,0.47904375,-33.771339,113.3326,29.544964,-35.815178,-35.826233,-29.888466,4.5938015,17.628845,6.8000002,50.706295,155.70908
658.0,29.54948,-237.48624,0.25654522,17.606037,0.47905791,-33.770432,113.32996,29.54948,-35.810486,-35.817463,-29.901522,4.5893688,17.606037,6.8000002,50.690342,155.7364
659.0,29.553989,-237.55141,0.25652206,17.58341,0.47907159,-33.76955,113.32733,29.553989,-35.805801,-35.808792,-29.91449,4.5849633,17.58341,6.8000002,50.6745,155.76355
660.0,29.558489,-237.6161,0.25649965,17.560963,0.47908485,-33.768696,113.32471,29.558489,-35.801128,-35.800213,-29.92737,4.5805845,17.560963,6.8000002,50.658768,155.7905
661.0,29.562981,-237.6803,0.25647798,17.538694,0.47909766,-33.767872,113.32208,29.562981,-35.796463,-35.791729,-29.940163,4.5762329,17.538694,6.8000002,50.643147,155.81725
662.0,29.567465,-237.74402,0.25645703,17.516602,0.47911006,-33.767075,113.31947,29.567465,-35.791809,-35.78334,-29.952868,4.571908,17.516602,6.8000002,50.627632,155.84383
663.0,29.571939,-237.80727,0.25643682,17.494686,0.47912201,-33.766308,113.31686,29.571939,-35.787163,-35.775043,-29.965487,4.5676098,17.494686,6.8000002,50.612225,155.87022
664.0,29.576405,-237.87004,0.2564173,17.472942,0.47913358,-33.765564,113.31425,29.576405,-35.782528,-35.766842,-29.97802,4.5633383,17.472942,6.8000002,50.596924,155.89642
665.0,29.580862,-237.93233,0.25639847,17.451374,0.47914472,-33.764847,113.31165,29.580862,-35.777901,-35.758728,-29.990467,4.5590935,17.451374,6.8000002,50.581734,155.92245
666.0,29.58531,-237.99416,0.25638035,17.429977,0.47915542,-33.764156,113.30904,29.58531,-35.773285,-35.750706,-30.002831,4.5548749,17.429977,6.8000002,50.566643,155.9483
667.0,29.58975,-238.05551,0.25636292,17.408752,0.47916576,-33.763493,113.30646,29.58975,-35.768681,-35.742775,-30.01511,4.550683,17.408752,6.8000002,50.551662,155.97397
668.0,29.594181,-238.11641,0.25634617,17.387695,0.47917566,-33.762856,113.30387,29.594181,-35.76408,-35.734932,-30.027304,4.5465174,17.387695,6.8000002,50.536781,155.99945
669.0,29.598604,-238.17683,0.25633007,17.366808,0.47918519,-33.762245,113.30128,29.598604,-35.759495,-35.727177,-30.039415,4.5423775,17.366808,6.8000002,50.522007,156.02477
670.0,29.603018,-238.23682,0.25631464,17.346088,0.47919431,-33.761658,113.29871,29.603018,-35.754917,-35.719509,-30.051445,4.5382643,17.346088,6.8000002,50.507332,156.0499
671.0,29.607422,-238.29634,0.25629985,17.325535,0.47920308,-33.761093,113.29614,29.607422,-35.750347,-35.711926,-30.063393,4.5341768,17.325535,6.8000002,50.492764,156.07486
672.0,29.611818,-238.35541,0.25628573,17.305145,0.47921145,-33.760555,113.29357,29.611818,-35.745789,-35.704433,-30.075256,4.5301151,17.305145,6.8000002,50.478294,156.09964
673.0,29.616205,-238.41402,0.2562722,17.28492,0.47921944,-33.760044,113.29101,29.616205,-35.741241,-35.697021,-30.08704,4.5260797,17.28492,6.8000002,50.463924,156.12425
674.0,29.620583,-238.4722,0.25625935,17.264856,0.47922704,-33.759552,113.28846,29.620583,-35.736702,-35.689693,-30.098743,4.5220699,17.264856,6.8000002,50.449657,156.1487
675.0,29.624952,-238.52992,0.25624707,17.244955,0.47923431,-33.759087,113.2859,29.624952,-35.732174,-35.682453,-30.110367,4.5180855,17.244955,6.8000002,50.43549,156.17296
676.0,29.629313,-238.5872,0.25623545,17.225216,0.47924119,-33.758644,113.28336,29.629313,-35.727654,-35.675293,-30.12191,4.5141268,17.225216,6.8000002,50.421421,156.19707
677.0,29.633663,-238.64406,0.25622439,17.205633,0.47924772,-33.758221,113.28082,29.633663,-35.723145,-35.668213,-30.133375,4.5101933,17.205633,6.8000002,50.407448,156.22099
678.0,29.638004,-238.70047,0.25621396,17.186211,0.47925392,-33.757824,113.27828,29.638004,-35.718647,-35.661217,-30.14476,4.5062852,17.186211,6.8000002,50.393574,156.24477
679.0,29.642338,-238.75645,0.2562041,17.166945,0.47925973,-33.75745,113.27576,29.642338,-35.714157,-35.654297,-30.156067,4.5024023,17.166945,6.8000002,50.379799,156.26836
680.0,29.646662,-238.81201,0.25619483,17.147833,0.47926524,-33.757095,113.27323,29.646662,-35.709679,-35.647457,-30.167297,4.4985447,17.147833,6.8000002,50.366116,156.29179
681.0,29.650976,-238.86713,0.25618613,17.128878,0.4792704,-33.756763,113.27071,29.650976,-35.705208,-35.640701,-30.17845,4.4947124,17.128878,6.8000002,50.352531,156.31506
682.0,29.655281,-238.92183,0.25617799,17.110075,0.4792752,-33.756454,113.2682,29.655281,-35.700748,-35.634018,-30.189526,4.4909043,17.110075,6.8000002,50.339043,156.33817
683.0,29.659576,-238.97612,0.25617045,17.091425,0.47927967,-33.756168,113.26569,29.659576,-35.696301,-35.627415,-30.200525,4.4871216,17.091425,6.8000002,50.325645,156.36111
684.0,29.663864,-239.02998,0.25616339,17.072926,0.47928384,-33.755901,113.26319,29.663864,-35.69186,-35.620888,-30.211451,4.4833636,17.072926,6.8000002,50.312344,156.3839
685.0,29.668142,-239.08342,0.25615692,17.054579,0.47928768,-33.755653,113.26069,29.668142,-35.687431,-35.614437,-30.222298,4.47963,17.054579,6.8000002,50.299137,156.40652
686.0,29.672411,-239.13646,0.25615096,17.036379,0.4792912,-33.755424,113.2582,29.672411,-35.683014,-35.608059,-30.233072,4.4759212,17.036379,6.8000002,50.286018,156.429
687.0,29.67667,-239.18907,0.25614554,17.018328,0.47929442,-33.755219,113.25571,29.67667,-35.678604,-35.601757,-30.243773,4.4722366,17.018328,6.8000002,50.272995,156.45131
688.0,29.68092,-239.24129,0.25614065,17.000425,0.47929731,-33.755032,113.25323,29.68092,-35.674206,-35.595528,-30.254398,4.4685764,17.000425,6.8000002,50.260063,156.47346
689.0,29.68516,-239.29311,0.25613624,16.982666,0.4792999,-33.754868,113.25076,29.68516,-35.669819,-35.589371,-30.264952,4.4649405,16.982666,6.8000002,50.247219,156.49545
690.0,29.689392,-239.34451,0.25613236,16.965054,0.4793022,-33.754719,113.24828,29.689392,-35.66544,-35.583286,-30.275433,4.461329,16.965054,6.8000002,50.234467,156.5173
691.0,29.693613,-239.39552,0.256129,16.947584,0.47930422,-33.754589,113.24582,29.693613,-35.661072,-35.577271,-30.285839,4.4577408,16.947584,6.8000002,50.221806,156.539
692.0,29.697826,-239.44614,0.25612611,16.930258,0.47930592,-33.754478,113.24336,29.697826,-35.656715,-35.571327,-30.296175,4.4541774,16.930258,6.8000002,50.209232,156.56053
693.0,29.702028,-239.49635,0.25612369,16.913073,0.47930735,-33.754387,113.24091,29.702028,-35.65237,-35.565456,-30.30644,4.4506373,16.913073,6.8000002,50.196747,156.58192
694.0,29.706223,-239.54617,0.25612175,16.89603,0.47930849,-33.754314,113.23846,29.706223,-35.648033,-35.559654,-30.316633,4.4471207,16.89603,6.8000002,50.184349,156.60316
695.0,29.710407,-239.59561,0.25612032,16.879126,0.47930935,-33.754261,113.23602,29.710407,-35.643703,-35.553917,-30.326757,4.4436278,16.879126,6.8000002,50.172035,156.62425
696.0,29.714581,-239.64465,0.25611931,16.86236,0.47930995,-33.754223,113.23358,29.714581,-35.639389,-35.548248,-30.336811,4.4401588,16.86236,6.8000002,50.159813,156.64519
697.0,29.718746,-239.69333,0.2561188,16.845732,0.47931024,-33.754204,113.23115,29.718746,-35.635082,-35.542652,-30.346794,4.4367127,16.845732,6.8000002,50.147675,156.66599
698.0,29.722902,-239.74161,0.25611871,16.829241,0.47931027,-33.7542,113.22872,29.722902,-35.630787,-35.537117,-30.356709,4.43329,16.829241,6.8000002,50.13562,156.68663
699.0,29.727049,-239.78952,0.2561191,16.812885,0.47931007,-33.754215,113.2263,29.727049,-35.626503,-35.531651,-30.366554,4.4298906,16.812885,6.8000002,50.12365,156.70712
700.0,29.731186,-239.83705,0.25611991,16.796663,0.47930959,-33.754246,113.22388,29.731186,-35.622227,-35.526249,-30.376331,4.4265141,16.796663,6.8000002,50.111767,156.72749
701.0,29.735313,-239.8842,0.25612116,16.780577,0.47930884,-33.754292,113.22148,29.735313,-35.617962,-35.520912,-30.386042,4.4231606,16.780577,6.8000002,50.099964,156.7477
702.0,29.739431,-239.93098,0.25612283,16.764622,0.47930786,-33.754356,113.21908,29.739431,-35.613708,-35.515636,-30.395685,4.4198298,16.764622,6.8000002,50.088245,156.76778
703.0,29.743538,-239.9774,0.25612491,16.748798,0.47930664,-33.754436,113.21667,29.743538,-35.609463,-35.510429,-30.405262,4.416522,16.748798,6.8000002,50.076611,156.7877
704.0,29.747637,-240.02345,0.25612742,16.733107,0.47930515,-33.754532,113.21429,29.747637,-35.605228,-35.50528,-30.41477,4.4132366,16.733107,6.8000002,50.06506,156.8075
705.0,29.751726,-240.06915,0.25613034,16.717543,0.47930342,-33.754642,113.2119,29.751726,-35.601006,-35.500195,-30.424213,4.4099741,16.717543,6.8000002,50.053585,156.82715
706.0,29.755806,-240.11447,0.25613365,16.702108,0.47930145,-33.754768,113.20952,29.755806,-35.596794,-35.495171,-30.433592,4.4067335,16.702108,6.8000002,50.042194,156.84666
707.0,29.759876,-240.15944,0.25613734,16.686804,0.47929925,-33.75491,113.20714,29.759876,-35.59259,-35.490208,-30.442905,4.4035153,16.686804,6.8000002,50.030884,156.86604
708.0,29.763935,-240.20406,0.25614145,16.671623,0.47929683,-33.755066,113.20477,29.763935,-35.588398,-35.485302,-30.452154,4.4003196,16.671623,6.8000002,50.01965,156.88528
709.0,29.767986,-240.24831,0.25614592,16.65657,0.47929418,-33.755238,113.20241,29.767986,-35.584217,-35.480461,-30.461338,4.3971457,16.65657,6.8000002,50.008499,156.90439
710.0,29.772028,-240.29222,0.25615078,16.641642,0.47929129,-33.755421,113.20004,29.772028,-35.580044,-35.475677,-30.470459,4.3939939,16.641642,6.8000002,49.997425,156.92336
711.0,29.776058,-240.33578,0.25615603,16.626837,0.47928819,-33.755619,113.19769,29.776058,-35.575886,-35.470951,-30.479517,4.3908639,16.626837,6.8000002,49.986427,156.94218
712.0,29.780081,-240.379,0.25616163,16.612154,0.47928488,-33.755833,113.19534,29.780081,-35.571735,-35.466282,-30.48851,4.3877554,16.612154,6.8000002,49.97551,156.96089
713.0,29.784092,-240.42186,0.25616759,16.597595,0.47928137,-33.756062,113.193,29.784092,-35.567596,-35.461666,-30.497442,4.3846688,16.597595,6.8000002,49.964668,156.97946
714.0,29.788094,-240.46439,0.25617391,16.583157,0.47927761,-33.756302,113.19067,29.788094,-35.563465,-35.457111,-30.506311,4.3816037,16.583157,6.8000002,49.953903,156.99791
715.0,29.792088,-240.50658,0.25618055,16.568838,0.47927368,-33.756554,113.18833,29.792088,-35.559345,-35.452614,-30.51512,4.3785601,16.568838,6.8000002,49.943211,157.01622
716.0,29.79607,-240.54843,0.25618759,16.55464,0.47926953,-33.756821,113.18601,29.79607,-35.555237,-35.44817,-30.523867,4.3755374,16.55464,6.8000002,49.932598,157.03439
717.0,29.800043,-240.58995,0.25619492,16.54056,0.47926518,-33.757103,113.18369,29.800043,-35.55114,-35.443783,-30.532553,4.3725362,16.54056,6.8000002,49.922058,157.05244
718.0,29.804007,-240.63113,0.25620261,16.526596,0.47926062,-33.757393,113.18137,29.804007,-35.54705,-35.439445,-30.54118,4.3695564,16.526596,6.8000002,49.911594,157.07037
719.0,29.807961,-240.672,0.2562106,16.512751,0.47925588,-33.757698,113.17907,29.807961,-35.542976,-35.435165,-30.549744,4.3665972,16.512751,6.8000002,49.901203,157.08818
720.0,29.811905,-240.71252,0.25621894,16.49902,0.47925097,-33.758015,113.17677,29.811905,-35.538906,-35.430939,-30.55825,4.3636589,16.49902,6.8000002,49.890884,157.10585
721.0,29.81584,-240.75273,0.25622758,16.485405,0.47924584,-33.758347,113.17447,29.81584,-35.534851,-35.426762,-30.566698,4.3607411,16.485405,6.8000002,49.880638,157.1234
722.0,29.819765,-240.7926,0.25623655,16.471905,0.47924054,-33.758686,113.17218,29.819765,-35.530804,-35.422638,-30.575085,4.3578444,16.471905,6.8000002,49.870464,157.14082
723.0,29.823679,-240.83217,0.25624582,16.458515,0.47923505,-33.759041,113.16989,29.823679,-35.526772,-35.418568,-30.583416,4.3549681,16.458515,6.8000002,49.860363,157.15813
724.0,29.827585,-240.87141,0.25625539,16.44524,0.47922939,-33.759403,113.16761,29.827585,-35.522747,-35.414547,-30.591686,4.3521118,16.44524,6.8000002,49.850334,157.17531
725.0,29.83148,-240.91034,0.25626525,16.432076,0.47922355,-33.759781,113.16534,29.83148,-35.51873,-35.410576,-30.599901,4.3492761,16.432076,6.8000002,49.840374,157.19237
726.0,29.835367,-240.94894,0.25627542,16.419022,0.47921753,-33.760166,113.16307,29.835367,-35.514725,-35.406654,-30.608059,4.3464608,16.419022,6.8000002,49.830486,157.2093
727.0,29.839243,-240.98726,0.25628588,16.406078,0.47921133,-33.760563,113.1608,29.839243,-35.510735,-35.402786,-30.616158,4.3436651,16.406078,6.8000002,49.820667,157.22614
728.0,29.843109,-241.02524,0.2562966,16.393244,0.47920498,-33.760971,113.15855,29.843109,-35.506748,-35.398964,-30.624203,4.3408899,16.393244,6.8000002,49.810917,157.24283
729.0,29.846966,-241.06293,0.2563076,16.380516,0.47919849,-33.761391,113.1563,29.846966,-35.502777,-35.395187,-30.632191,4.3381343,16.380516,6.8000002,49.801235,157.25941
730.0,29.850813,-241.10031,0.2563189,16.367897,0.47919181,-33.761822,113.15405,29.850813,-35.498814,-35.39146,-30.640121,4.3353987,16.367897,6.8000002,49.791622,157.27588
731.0,29.85465,-241.13739,0.25633043,16.355383,0.47918496,-33.76226,113.15181,29.85465,-35.494862,-35.387783,-30.647999,4.3326826,16.355383,6.8000002,49.782078,157.29224
732.0,29.858479,-241.17416,0.25634223,16.342976,0.47917798,-33.762711,113.14957,29.858479,-35.490921,-35.384151,-30.655821,4.3299861,16.342976,6.8000002,49.772598,157.30847
733.0,29.862297,-241.21065,0.25635433,16.330673,0.47917083,-33.763168,113.14735,29.862297,-35.486992,-35.380566,-30.663588,4.3273087,16.330673,6.8000002,49.763187,157.32458
734.0,29.866104,-241.24683,0.25636664,16.318474,0.47916353,-33.763638,113.14513,29.866104,-35.48307,-35.377026,-30.671301,4.3246508,16.318474,6.8000002,49.753841,157.34059
735.0,29.869904,-241.28271,0.25637922,16.306379,0.47915608,-33.764118,113.14291,29.869904,-35.47916,-35.373531,-30.678961,4.3220119,16.306379,6.8000002,49.744564,157.35649
736.0,29.873692,-241.31831,0.25639206,16.294386,0.47914851,-33.764606,113.14069,29.873692,-35.475262,-35.370083,-30.686567,4.3193927,16.294386,6.8000002,49.735352,157.37227
737.0,29.877472,-241.35362,0.25640512,16.282494,0.47914076,-33.765102,113.13849,29.877472,-35.471371,-35.366676,-30.69412,4.316792,16.282494,6.8000002,49.726204,157.38794
738.0,29.881241,-241.38864,0.25641844,16.270702,0.47913289,-33.76561,113.13629,29.881241,-35.467491,-35.363316,-30.701622,4.3142104,16.270702,6.8000002,49.717117,157.4035
739.0,29.885,-241.42339,0.25643197,16.259012,0.47912487,-33.766125,113.13409,29.885,-35.463623,-35.359997,-30.70907,4.3116474,16.259012,6.8000002,49.708099,157.41896
740.0,29.88875,-241.45784,0.25644574,16.247421,0.47911674,-33.766647,113.1319,29.88875,-35.459766,-35.356724,-30.716467,4.309103,16.247421,6.8000002,49.699142,157.4343
741.0,29.89249,-241.492,0.25645974,16.235928,0.47910845,-33.767181,113.12972,29.89249,-35.455917,-35.353493,-30.723812,4.3065777,16.235928,6.8000002,49.69025,157.44952
742.0,29.896221,-241.52589,0.25647396,16.224533,0.47910005,-33.767723,113.12754,29.896221,-35.45208,-35.350304,-30.731104,4.30407,16.224533,6.8000002,49.681419,157.46466
743.0,29.899942,-241.55951,0.25648838,16.213234,0.4790915,-33.768272,113.12537,29.899942,-35.448254,-35.347153,-30.738348,4.3015814,16.213234,6.8000002,49.672653,157.47968
744.0,29.903654,-241.59285,0.25650305,16.202032,0.47908285,-33.768829,113.12321,29.903654,-35.444435,-35.344048,-30.745541,4.2991104,16.202032,6.8000002,49.663944,157.49458
745.0,29.907354,-241.62592,0.25651789,16.190926,0.47907406,-33.769394,113.12104,29.907354,-35.440628,-35.340981,-30.752682,4.296658,16.190926,6.8000002,49.6553,157.5094
