Time,I,S,V_L,r,K,d,phi,beta,eta,mu,r_tilde,phi_tilde,alpha,d_tilde,N,compartment,Susceptible_Logistic_Growth,Susceptible_Absorption_Virus,Susceptible_Death,Infected_Death,Infected_Lysis,Virus_Lytic_Release_From_Infected,Virus_Lytic_Decay
854.0,50615.52409873816,152284.53900898862,2469027125.637976,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,202900.06310772678,1.0,51612.75132946459,65394.97283886386,6345.189125374525,2108.9801707807565,75923.28614810725,1518465.7229621448,213817749.0802487
855.0,40218.61410335916,135848.7190661506,2265442707.3712206,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,176067.33316950977,1.0,46043.65308448275,53526.804930772625,5660.363294422941,1675.7755876399651,60327.92115503874,1206558.4231007749,196187338.4583477
856.0,33168.38647880363,125371.61491442917,2078509898.0089526,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,158540.0013932328,1.0,42493.44632262267,45322.51553879142,5223.817288101215,1382.0161032834844,49752.579718205445,995051.5943641089,179998957.1675753
857.0,28299.680478500613,119365.16615376134,1906922218.3934796,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,147664.84663226196,1.0,40458.11285601759,39588.88546358524,4973.548589740056,1179.1533532708588,42449.52071775092,848990.4143550184,165139464.1128753
858.0,24907.47652860651,116943.85588243653,1749456313.657753,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,141851.33241104305,1.0,39637.68174170779,35583.052455098004,4872.660661768188,1037.8115220252712,37361.21479290976,747224.2958581953,151502916.7627614
859.0,22553.502872103436,117618.23593034838,1604974844.9550016,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,140171.73880245181,1.0,39866.33518353247,32832.62307882765,4900.759830431182,939.7292863376431,33830.254308155156,676605.0861631031,138990821.57310313
860.0,20959.59472573966,121179.24928621226,1472425114.6346147,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,142138.8440119519,1.0,41073.2392641659,31033.02874000251,5049.135386925511,873.316446905819,31439.392088609486,628787.8417721897,127512014.92735763
861.0,19947.020696720174,127636.1146260641,1350835553.351215,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,147583.13532278428,1.0,43261.505580964935,29987.395488739236,5318.17144275267,831.1258623633405,29920.53104508026,598410.6209016052,116982358.9202152
862.0,19401.066822048087,137188.09563938735,1239311202.9051604,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,156589.16246143542,1.0,46498.62487185895,29570.55614848681,5716.17065164114,808.3777842520036,29101.60023307213,582032.0046614426,107324350.17158689
863.0,19249.904762060472,150219.9065993211,1137028810.9886866,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,169469.81136138158,1.0,50914.90245184476,29707.194964688722,6259.162774971713,802.0793650858529,28874.85714309071,577497.1428618141,98466695.03162025
864.0,19451.801456126726,167315.9206977011,1043231894.7054268,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,186767.72215382784,1.0,56708.256853484134,30358.535222679773,6971.496695737545,810.4917273386136,29177.70218419009,583554.0436838018,90343882.08148997
865.0,19987.317075860396,189290.9335597054,957225782.6403776,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,209278.25063556578,1.0,64154.61663302381,31514.24378957693,7887.122231654391,832.8048781608497,29980.975613790593,599619.5122758119,82895752.7766567
866.0,20854.85084390996,217240.50312143203,878373281.8406651,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,238095.353965342,1.0,73624.93245760567,33188.11654126888,9051.687630059667,868.9521184962483,31282.27626586494,625645.5253172988,76067126.20740159
867.0,22068.074664912325,252610.18057602868,806090128.8850266,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,274678.255240941,1.0,85608.56080338189,35415.80695796559,10525.424190667862,919.5031110380135,33102.11199736848,662042.2399473698,69807405.1614433
868.0,23654.946350946786,297291.7651635792,739841108.8445616,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,320946.711514526,1.0,100745.75591244054,38254.63196280412,12387.1568818158,985.6227646227827,35482.41952642018,709648.3905284036,64070240.02593903
869.0,25657.877566241626,353751.47595344397,679136362.6151344,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,379409.35351968557,1.0,119870.89594587867,41784.762141911575,14739.644831393498,1069.0782319267344,38486.81634936244,769736.3269872488,58813209.002470635
870.0,28134.72767071578,425199.4624308965,623527987.6397594,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,453334.1901016123,1.0,144069.5823590407,46111.722785123864,17716.64426795402,1172.2803196131574,42202.09150607367,844041.8301214734,53997523.729603164
871.0,31160.877764768156,515815.6822498008,572607075.1032051,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,546976.560014569,1.0,174754.61435951805,51370.51753998501,21492.3200937417,1298.3699068653398,46741.316647152235,934826.3329430447,49587772.70393756
872.0,34832.08434951694,631044.3337214346,526000911.8639473,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,665876.4180709515,1.0,213764.8171429026,57730.99703727715,26293.51390505977,1451.336847896539,52248.12652427541,1044962.5304855081,45551678.96741783
873.0,39268.610525689604,777985.3587469776,483370644.953829,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,817253.9692726672,1.0,263496.1288919461,65405.517405190956,32416.0566144574,1636.1921052370667,58902.9157885344,1178058.3157706882,41859897.85300159
874.0,44620.59599609371,965904.8590238227,444409162.9811612,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1010525.4550199164,1.0,327071.9157341782,74658.63495441653,40246.03579265928,1859.1914998372379,66930.89399414057,1338617.8798828113,38485833.51416855
875.0,51075.18840841238,1206908.8134570913,408839391.33021337,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1257984.0018655036,1.0,408566.81761453656,85820.27093795004,50287.8672273788,2128.1328503505156,76612.78261261857,1532255.6522523714,35405491.28919648
876.0,58866.13954337487,1516823.200001806,376412914.8683815,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1575689.3395451808,1.0,513297.4827199509,99302.95403353218,63200.966666741915,2452.755814307286,88299.2093150623,1765984.186301246,32597358.427601837
877.0,68286.25006480158,1916343.945736128,346909018.8054602,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1984630.1958009296,1.0,648199.5599981719,115624.9982269231,79847.664405672,2845.2604193667325,102429.37509720237,2048587.5019440476,30042321.028552853
878.0,79704.78248622896,2432540.0949144023,320134233.6675012,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2512244.877400631,1.0,822315.5950964424,135442.454319519,101355.8372881001,3321.032603592873,119557.17372934343,2391143.4745868687,27723624.635605603
879.0,93590.6138767593,3100786.92060907,295922404.0184379,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3194377.534485829,1.0,1047413.7499888054,159592.4931891303,129199.45502537792,3899.608911531637,140385.92081513893,2807718.4163027788,25626880.187996723
880.0,110545.52671328808,3967277.0300566563,274135584.1713877,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,4077822.5567699443,1.0,1338777.1582463668,189156.22146238742,165303.209585694,4606.0636130536695,165818.29006993212,3316365.8013986424,23740141.58924217
881.0,131350.75722919364,5092188.244530606,254665837.87622705,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5223539.0017598,1.0,1716173.4157878312,225547.40250617205,212174.51018877525,5472.948217883068,197026.13584379046,3940522.7168758092,22054061.560081262
882.0,157035.64733306968,6553702.333668262,237438504.56622767,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,6710737.9810013315,1.0,2205041.0911833746,270645.3375658173,273070.9305695109,6543.151972211236,235553.4709996045,4711069.41999209,20562174.495435316
883.0,188979.75063517323,8452930.201225784,222417393.4214613,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,8641909.951860957,1.0,2837865.0466183424,326993.1983507559,352205.4250510743,7874.156276465551,283469.6259527599,5669392.519055197,19261346.270298548
884.0,229067.39215796147,10919821.543875158,209612974.8395944,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,11148888.936033119,1.0,3655690.997165615,398103.8632527949,454992.56432813156,9544.474673248395,343601.0882369422,6872021.764738844,18152483.621108875
885.0,279930.23122593854,14119994.694515172,199095189.964034,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,14399924.92574111,1.0,4709638.068720819,488942.7275071349,588333.1122714655,11663.759634414106,419895.3468389078,8397906.936778156,17241643.450885344
886.0,345328.8000115043,18261917.302145682,191013286.9603543,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,18607246.102157187,1.0,6062038.928819057,606698.1061499836,760913.2209227367,14388.700000479346,517993.2000172565,10359864.00034513,16541750.650766682
887.0,430777.8352356596,23603711.48735835,185627505.88086623,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,24034489.32259401,1.0,7786708.190378675,762053.2445538389,983487.9786399312,17949.07646815248,646166.7528534895,12923335.057069788,16075342.009283016
888.0,544577.4631889041,30457310.535007674,183359626.57678503,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,31001887.99819658,1.0,9967259.890852176,971310.2160877787,1269054.6056253198,22690.727632871003,816866.1947833562,16337323.895667123,15878943.661549583
889.0,699564.0309211597,39186605.386074826,184875977.4717717,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,39886169.41699599,1.0,12692040.365856213,1260029.7994676991,1632775.2244197843,29148.501288381653,1049346.0463817394,20986920.92763479,16010259.649055427
890.0,916135.9354740729,50193376.81970192,191225898.77359542,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,51109512.75517599,1.0,16043545.451483896,1669382.3390811922,2091390.700820913,38172.330644753034,1374203.9032111093,27484078.064222187,16560162.833793363
891.0,1227582.0158133742,63881294.373062715,204077764.34563503,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,65108876.38887609,1.0,20079831.5293341,2267420.5832248875,2661720.598877613,51149.25065889059,1841373.0237200614,36827460.47440123,17673134.39233199
892.0,1689596.2695128338,80583249.2497404,226128841.06599855,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,82272845.51925324,1.0,24805698.828230925,3169300.5157122477,3357635.38540585,70399.84456303474,2534394.4042692506,50687888.08538502,19582757.636315472
893.0,2397331.672546989,100431121.2132908,261827717.4352488,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,102828452.88583778,1.0,30133203.918724854,4573478.273864231,4184630.050553783,99888.81968945786,3595997.5088204835,71919950.17640966,22674280.329892546
894.0,3515511.939109006,123140529.63964239,318654580.45496255,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,126656041.5787514,1.0,35835160.61382619,6824704.821770152,5130855.401651766,146479.6641295419,5273267.908663509,105465358.17327018,27595486.667399757
895.0,5328689.467909493,147679549.21425948,409359910.0651134,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,153008238.68216896,1.0,41501717.87630578,10514493.480585998,6153314.5505941445,222028.72782956218,7993034.201864239,159860684.0372848,35450568.21163882
896.0,8312405.185198573,171803164.6010543,555677480.103549,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,180115569.7862529,1.0,46516493.504569195,16604149.891706606,7158465.191710596,346350.21604994056,12468607.77779786,249372155.5559572,48121669.77696734
897.0,13186066.65979486,191514642.60361975,793621049.0123852,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,204700709.26341462,1.0,50069457.92285129,26434910.954632346,7979776.7751508225,549419.4441581191,19779099.98969229,395581999.7938458,68727582.84447256
898.0,20770720.37426836,200806969.18123853,1177943830.2842708,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,221577689.55550689,1.0,51214746.51334084,41140167.219500534,8366957.049218272,865446.6822611816,31156080.56140254,623121611.2280508,102009935.70261784
899.0,31208677.252694353,192751970.07205015,1775437815.22894,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,223960647.32474452,1.0,48986326.61628414,59520556.184862375,8031332.0863354225,1300361.552195598,46813015.87904153,936260317.5808306,153752914.7988262
900.0,42217905.54703566,163614484.08510634,2624620014.4791336,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,205832389.632142,1.0,42705102.973332904,74688007.39688064,6817270.170212764,1759079.3977931524,63326858.32055348,1266537166.4110696,227292093.25389296
901.0,48168942.61806859,118985400.9153846,3653395366.9661374,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,167154343.5334532,1.0,32800177.309504263,75605439.3496081,4957725.038141025,2007039.2757528578,72253413.9271029,1445068278.5420578,316384038.7792675
902.0,44218817.704020284,73599014.89262527,4636134711.97095,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,117817832.59664556,1.0,21664537.150657415,59345902.355335616,3066625.620526053,1842450.7376675117,66328226.55603042,1326564531.1206086,401489266.05668426
903.0,32557615.049825076,40005999.11094792,5316855488.592836,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,72563614.160773,1.0,12462100.558406323,36994968.92568782,1666916.62962283,1356567.2937427114,48836422.574737616,976728451.4947523,460439685.31213963
904.0,20033877.470103983,20302280.731265508,5597220201.134415,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,40336158.201369494,1.0,6572187.567678761,19764230.54123901,845928.3638027294,834744.8945876659,30050816.205155976,601016324.1031195,484719269.4182403
905.0,10957118.014636852,10210215.018830674,5552800605.628089,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,21167333.033467524,1.0,3379374.320534935,9860743.371733349,425425.6257846114,456546.58394320216,16435677.021955278,328713540.4391056,480872532.44739246
906.0,5651462.128746944,5300555.1981249275,5315243930.364879,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,10952017.326871872,1.0,1774892.5143504734,4900126.041934459,220856.46658853863,235477.5886977893,8477193.193120416,169543863.8624083,460300124.36959845
907.0,2880649.336963377,2901712.2097786195,4988436011.904813,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5782361.546741996,1.0,977323.0053992702,2517569.290696014,120904.67540744247,120027.05570680737,4320974.005445065,86419480.1089013,431998558.63095677
908.0,1499817.7012350264,1689000.780980447,4633176740.504825,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3188818.4822154734,1.0,570530.5518525975,1361041.6243442802,70375.03254085196,62492.404218126096,2249726.5518525396,44994531.03705079,401233105.7277178
909.0,814476.0230341755,1046655.90941882,4279821801.348767,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1861131.9324529956,1.0,354078.2734390959,779098.3884291389,43610.66289245083,33936.50095975731,1221714.0345512633,24434280.691025265,370632567.99680316
910.0,466495.2286923633,689122.6930793433,3941990801.235017,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1155617.9217717065,1.0,233310.85281846757,472470.66353213147,28713.445544972637,19437.301195515138,699742.843038545,13994856.8607709,341376403.38695246
911.0,282954.2233104041,480421.7373454981,3625077522.1901617,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,763375.9606559023,1.0,162724.0110128955,302902.34622265544,20017.572389395755,11789.759304600171,424431.33496560616,8488626.699312123,313931713.421668
912.0,181684.47428396967,353256.8681554151,3330634651.2324877,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,534941.3424393848,1.0,119682.4773128327,204635.18095716627,14719.036173142296,7570.186428498736,272526.7114259545,5450534.22851909,288432960.79673344
